currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	965.3 	302.3 	778.6 	648.3 	477.4 	194.9 	309.0 	904.1 	-43.1 	1073.2 	1312.9 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	205.0 	-532.0 	9113.0 	-10687.0 	-1963.0 	747.0 	540.0 	1908.0 	2341.0 	-22.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,CZ	: 	: 	: 	1564.0 	523.0 	408.0 	441.0 	1383.0 	2691.0 	42803.0 	45684.0 	34527.0 	64229.0 	36789.0 	45170.0 	83885.0 	31063.0 	25174.0 	86900.0 	32598.0 	46229.0 	-13828.0 	53331.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,DE	1310.0 	19740.0 	13055.0 	22902.0 	35072.0 	38020.0 	17468.0 	-22954.0 	6880.0 	5358.0 	23087.0 	18972.0 	24341.0 	32514.0 	7522.0 	33623.0 	14906.0 	14982.0 	26663.0 	27501.0 	40850.0 	12362.0 	40592.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26067.0 	1668.0 	32355.0 	93281.0 	-4873.0 	12079.0 	60151.0 	-34167.0 	1621.0 	9109.0 	-7746.0 	18701.0 	11834.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	120.6 	178.4 	458.1 	756.5 	564.0 	89.0 	648.3 	164.7 	770.5 	238.4 	772.9 	-765.3 	-206.3 	105.3 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.0 	-9.0 	3.0 	35.0 	-17.0 	23.0 	13.0 	12.0 	130.0 	73.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,ES	: 	: 	: 	: 	2339.0 	8237.0 	8001.0 	-2014.0 	3333.0 	4508.0 	4423.0 	3147.0 	10171.0 	5514.0 	2345.0 	5050.0 	13205.0 	-1091.0 	-2511.0 	3355.0 	11509.0 	11563.0 	-10813.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,FI	: 	: 	: 	: 	4269.0 	12035.2 	5128.9 	-336.8 	6517.9 	: c	: c	-5930.0 	4241.4 	4759.3 	-8006.1 	6051.8 	-2998.2 	3132.6 	-1340.1 	-2548.5 	-253.0 	: c	: c
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,FR	: 	: 	: 	: 	25030.0 	32915.0 	36067.0 	24101.0 	32761.0 	12824.0 	46801.0 	19522.0 	13978.0 	21583.0 	13709.0 	6531.0 	8718.0 	-10939.0 	1471.0 	11183.0 	23017.0 	17804.0 	10684.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,HR	: 	: 	: 	: 	: 	35.0 	-76.0 	59.0 	127.0 	310.0 	282.0 	-74.0 	233.0 	504.0 	134.0 	2931.0 	-266.0 	-927.0 	-74.0 	1938.0 	-1232.0 	-72.0 	898.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,HU	: 	: 	: 	: 	5036.5 	-11377.1 	43413.7 	181375.2 	470415.7 	64914.5 	142823.9 	103019.1 	144435.2 	361132.0 	-1890030.0 	3301707.0 	-1418256.0 	-2261436.9 	-46878.0 	1015732.8 	6465700.2 	5875499.7 	-3288401.6 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28470.0 	23448.0 	1990.0 	11929.0 	5477.0 	15407.0 	57602.0 	45305.0 	29393.0 	11453.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,IT	: 	: 	: 	: 	-3967.0 	-3435.0 	2027.0 	912.0 	-10547.0 	8051.0 	13313.0 	11008.0 	25273.0 	17300.0 	-3834.0 	8918.0 	15564.0 	-3985.0 	3604.0 	-1621.0 	7675.0 	2698.0 	-2285.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	75.8 	237.8 	315.3 	200.6 	-77.8 	82.7 	46.2 	93.3 	-41.8 	120.9 	361.3 	46.9 	561.9 	245.5 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,LU	: 	: 	: 	: 	: 	: 	: 	11116.0 	12029.0 	-15419.0 	9154.0 	22387.0 	28267.0 	28855.0 	77906.0 	22350.0 	30181.0 	143333.0 	48065.0 	103272.0 	111554.0 	-60313.0 	-133192.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,LV	: 	: 	: 	: 	: 	10.0 	10.0 	6.0 	19.0 	40.0 	98.0 	90.0 	352.0 	98.0 	-194.0 	87.0 	17.0 	79.0 	111.0 	93.0 	121.0 	114.0 	346.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3312.4 	6095.6 	8835.1 	-166.6 	7700.0 	-5218.2 	3186.9 	-6881.5 	-7078.1 	-7311.0 	-6896.3 	-7090.9 	-6815.4 	-6800.6 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	8474.0 	71069.0 	103402.0 	252741.0 	41082.0 	-54627.0 	55963.0 	45621.0 	116726.0 	37106.0 	30720.0 	51935.0 	52145.0 	102959.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	5736.0 	4371.0 	7336.0 	9440.0 	2786.0 	7753.0 	26264.0 	-5839.0 	4458.0 	-9786.0 	7591.0 	4634.0 	23591.0 	9446.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,PT	: 	203.0 	397.0 	3220.0 	-344.0 	1368.0 	259.0 	627.0 	1312.0 	999.0 	1175.0 	1832.0 	4350.0 	1653.0 	2382.0 	3239.0 	5243.0 	-133.0 	2265.0 	4182.0 	-71.0 	3347.0 	-641.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,RO	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1204.0 	684.0 	1490.0 	489.0 	461.0 	1030.0 	-155.0 	-427.0 	-686.0 	1914.0 	: c	5097.0 	-917.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,SE	-3167.0 	-18757.0 	19551.0 	58608.0 	63304.0 	76411.0 	43888.0 	-11260.0 	-18894.0 	86447.0 	55043.0 	-19428.0 	49615.0 	36856.0 	-80580.0 	9649.0 	-3035.0 	-55721.0 	71193.0 	-61080.0 	33251.0 	-17374.0 	141852.0 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	76.0 	302.0 	379.0 	9.0 	352.0 	192.0 	599.0 	153.0 	47.0 	324.0 	-69.0 	-396.4 	103.4 	199.6 	114.0 	161.4 	339.2 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	-159.5 	716.4 	-55.1 	792.5 	-130.7 	1311.0 	291.7 	2128.6 	-998.0 	1048.8 	181.9 	1333.4 	3567.5 	3248.3 
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__FL,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	11437.0 	17207.0 	-23660.0 	24595.0 	31298.0 
