coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP12,PCH_M12,PL	1.0 	0.9 	0.9 	0.6 	-2.7 	-3.0 	-3.0 	-3.1 	-3.0 	-3.1 	-3.2 	-2.7 
CP12,PCH_M12,PT	1.4 	1.2 	1.1 	1.2 	0.9 	1.0 	1.1 	0.3 	0.7 	0.8 	0.6 	0.7 
CP12,PCH_M12,RO	-1.3 	0.9 	1.0 	1.4 	2.3 	2.5 	2.5 	2.6 	2.5 	2.5 	2.4 	2.5 
CP12,PCH_M12,RS	1.5 d	1.2 d	1.4 d	1.7 d	2.1 d	2.0 d	1.9 d	1.8 d	1.9 d	1.6 d	1.8 d	1.9 d
CP12,PCH_M12,SE	3.5 	3.7 	3.4 	3.3 	3.6 	2.7 	2.3 	2.2 	1.4 	1.3 	1.2 	1.3 
CP12,PCH_M12,SI	1.1 	1.0 	1.1 	1.2 	1.1 	1.0 	1.1 	1.3 	1.4 	1.6 	1.2 	1.2 
CP12,PCH_M12,SK	1.6 	2.2 	2.5 	2.1 	2.5 	2.9 	3.0 	3.0 	2.6 	2.1 	2.1 	2.2 
CP12,PCH_M12,TR	12.6 d	13.4 d	12.8 d	11.4 d	10.8 d	10.9 d	12.0 d	15.4 d	16.8 d	17.2 d	23.2 d	30.6 d
CP12,PCH_M12,UK	0.9 	0.6 	0.8 	0.8 	0.8 	-0.1 	0.0 	0.0 	-0.2 	-1.0 	-0.7 	: 
CP12,PCH_M12,US	4.3 d	4.1 d	4.3 d	4.7 d	5.0 d	4.9 d	5.0 d	4.9 d	4.5 d	4.4 d	3.8 d	4.0 d
