coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP00,PCH_M1,EE	-0.4 	0.4 	-0.4 	0.1 	1.0 	0.1 	0.6 	0.5 	1.0 	0.2 	0.6 	-0.3 
CP00,PCH_M1,EL	-0.1 	-0.9 	0.3 	-1.2 	0.1 	1.2 	1.0 	0.1 	0.9 	-1.4 	-0.2 	1.4 
CP00,PCH_M1,ES	0.6 	0.3 	0.0 	-1.5 	0.1 	1.2 	0.8 	0.9 	0.2 	-1.2 	0.1 	0.6 
CP00,PCH_M1,EU	0.1 	0.1 	0.3 	-0.7 	0.2 	0.7 	0.3 	0.5 	0.1 	-0.2 	0.2 	0.4 
CP00,PCH_M1,EU28	0.1 	0.1 	0.3 	-0.7 	0.2 	0.7 	0.3 	0.5 	0.1 	-0.2 	0.2 	0.4 
CP00,PCH_M1,FI	0.0 	0.3 	-0.1 	-0.3 	0.5 	0.2 	0.3 	0.0 	0.2 	-0.2 	0.1 	0.3 
CP00,PCH_M1,FR	0.1 	0.1 	0.4 	-0.1 	0.0 	1.1 	0.2 	0.5 	0.0 	-0.1 	0.5 	-0.2 
CP00,PCH_M1,HR	0.1 	-0.1 	-0.3 	-0.2 	-0.1 	0.5 	0.9 	0.3 	0.8 	0.1 	0.0 	-0.2 
CP00,PCH_M1,HU	0.3 	0.3 	0.0 	0.3 	0.2 	0.1 	0.7 	0.7 	0.3 	0.3 	0.0 	0.3 
CP00,PCH_M1,IE	-0.1 	-0.1 	-0.1 	-0.7 	0.9 	0.4 	-0.2 	0.6 	0.1 	0.4 	0.3 	-0.3 
CP00,PCH_M1,IS	0.5 	-1.8 	1.4 	-0.9 	0.2 	0.7 	-0.1 	0.3 	2.2 	1.5 	-0.5 	-2.4 
CP00,PCH_M1,IT	0.0 	-0.2 	0.3 	-1.5 	-0.5 	2.3 	0.5 	0.3 	0.2 	-1.4 	-0.2 	1.7 
CP00,PCH_M1,LT	0.1 	0.3 	0.1 	0.0 	-0.1 	0.4 	0.7 	0.5 	-0.1 	-0.5 	-0.4 	1.4 
CP00,PCH_M1,LU	0.2 	0.0 	0.0 	-0.9 	1.2 	0.0 	0.4 	0.6 	0.3 	-0.9 	1.4 	0.3 
CP00,PCH_M1,LV	0.4 	0.1 	0.0 	-0.1 	0.2 	1.3 	0.3 	0.5 	0.7 	-0.8 	0.0 	0.6 
CP00,PCH_M1,MK	0.0 d	-0.1 d	0.1 d	-0.3 d	0.3 d	0.2 d	0.4 d	1.7 d	-0.1 d	-0.4 d	0.4 d	-0.1 d
CP00,PCH_M1,MT	-0.7 	-2.3 	-0.1 	-1.2 	0.6 	0.9 	2.6 	1.4 	1.3 	0.2 	0.7 	-0.8 
CP00,PCH_M1,NL	0.2 	-0.4 	-0.1 	-0.4 	0.7 	0.2 	0.9 	0.4 	-0.5 	1.1 	0.1 r	-0.7 
CP00,PCH_M1,NO	0.0 	0.3 	-0.1 	-0.3 	1.1 	0.3 	0.5 	0.0 	0.8 	0.9 	-0.4 	0.5 
CP00,PCH_M1,PL	0.4 	0.4 	0.2 	0.2 	-0.4 	0.0 	0.5 	0.2 	0.1 	-0.2 	-0.2 	0.3 
CP00,PCH_M1,PT	0.5 	-1.1 	-0.2 	-1.2 	-0.6 	2.2 	1.0 	0.8 	0.0 	-0.4 	-0.7 	1.5 
CP00,PCH_M1,RO	1.1 	0.6 	0.3 	0.7 	0.2 	0.3 	0.4 	0.6 	0.0 	-0.4 	0.1 	0.6 
CP00,PCH_M1,RS	0.2 d	-0.1 d	0.0 d	0.3 d	0.4 d	0.1 d	0.5 d	0.8 d	0.5 d	-0.5 d	0.5 d	-0.5 d
CP00,PCH_M1,SE	-0.1 	0.2 	0.4 	-0.9 	0.8 	0.3 	0.4 	0.3 	0.2 	0.6 	-0.3 	0.5 
CP00,PCH_M1,SI	0.3 	0.3 	0.1 	-0.6 	0.6 	0.4 	0.4 	1.0 	0.0 	-0.8 	0.0 	0.5 
CP00,PCH_M1,SK	0.3 	0.3 	0.0 	0.9 	0.2 	0.2 	0.6 	0.0 	0.1 	-0.2 	0.2 	0.0 
CP00,PCH_M1,TR	2.1 d	1.5 d	0.7 d	1.0 d	0.7 d	1.0 d	1.9 d	1.6 d	2.6 d	0.5 d	2.3 d	6.3 d
CP00,PCH_M1,UK	0.1 	0.3 	0.4 	-0.5 	0.4 	0.1 	0.4 	0.4 	0.0 	0.0 	0.7 	: 
CP00,PCH_M1,US	-0.2 d	-0.1 d	-0.1 d	0.6 d	0.5 d	0.2 d	0.4 d	0.5 d	0.1 d	-0.1 d	0.0 d	0.1 d
CP00,PCH_M12,AT	2.4 	2.4 	2.3 	1.9 	1.9 	2.0 	2.0 	2.1 	2.3 	2.3 	2.3 	2.1 
CP00,PCH_M12,BE	1.8 	2.1 	2.1 	1.8 	1.5 	1.5 	1.6 	2.3 	2.6 	2.7 	2.6 	2.8 
CP00,PCH_M12,BG	1.5 	1.9 	1.8 	1.3 	1.5 	1.9 	1.7 	2.3 	3.0 	3.6 	3.7 	3.6 
CP00,PCH_M12,CH	0.8 	0.8 	1.1 	0.8 	0.5 	0.7 	0.4 	1.0 	0.9 	1.2 	1.3 	1.1 
CP00,PCH_M12,CY	0.4 	0.2 	-0.4 	-1.5 	-0.4 	-0.4 	-0.3 	1.0 	1.7 	1.4 	1.7 	1.7 
CP00,PCH_M12,CZ	2.8 	2.5 	2.2 	2.1 	1.6 	1.6 	1.8 	2.0 	2.4 	2.2 	2.4 	2.1 
CP00,PCH_M12,DE	1.5 	1.8 	1.6 	1.4 	1.2 	1.5 	1.4 	2.2 	2.1 	2.1 	1.9 	2.2 
CP00,PCH_M12,DK	1.4 	1.3 	0.8 	0.6 	0.5 	0.4 	0.7 	1.0 	1.1 	0.9 	0.8 	0.5 
CP00,PCH_M12,EA	1.4 	1.5 	1.4 	1.3 	1.1 	1.3 	1.3 	1.9 	2.0 	2.1 	2.0 	2.1 
CP00,PCH_M12,EA18	1.4 	1.5 	1.4 	1.3 	1.1 	1.3 	1.3 	1.9 	2.0 	2.1 	2.0 	2.1 
CP00,PCH_M12,EA19	1.4 	1.5 	1.4 	1.3 	1.1 	1.3 	1.3 	1.9 	2.0 	2.1 	2.0 	2.1 
CP00,PCH_M12,EE	4.0 	4.5 	3.8 	3.6 	3.2 	2.9 	2.9 	3.1 	3.9 	3.3 	3.5 	3.5 
CP00,PCH_M12,EL	0.5 	1.1 	1.0 	0.2 	0.4 	0.2 	0.5 	0.8 	1.0 	0.8 	0.9 	1.1 
CP00,PCH_M12,ES	1.7 	1.8 	1.2 	0.7 	1.2 	1.3 	1.1 	2.1 	2.3 	2.3 	2.2 	2.3 
CP00,PCH_M12,EU	1.7 	1.8 	1.7 	1.6 	1.4 	1.5 	1.5 	2.0 	2.1 	2.2 	2.2 r	2.2 
CP00,PCH_M12,EU28	1.7 	1.8 	1.7 	1.6 	1.4 	1.5 	1.5 	2.0 	2.1 	2.2 	2.2 r	2.2 
CP00,PCH_M12,FI	0.5 	0.9 	0.5 	0.8 	0.6 	0.9 	0.8 	1.0 	1.2 	1.4 	1.4 	1.4 
CP00,PCH_M12,FR	1.2 	1.2 	1.2 	1.5 	1.3 	1.7 	1.8 	2.3 	2.3 	2.6 	2.6 	2.5 
CP00,PCH_M12,HR	1.6 	1.6 	1.3 	1.2 	0.9 	1.2 	1.4 	1.8 	2.2 	2.2 	2.1 	1.6 
CP00,PCH_M12,HU	2.2 	2.6 	2.2 	2.1 	1.9 	2.0 	2.4 	2.9 	3.2 	3.4 	3.4 	3.7 
CP00,PCH_M12,IE	0.5 	0.5 	0.5 	0.3 	0.7 	0.5 	-0.1 	0.7 	0.7 	1.0 	0.9 	1.2 
CP00,PCH_M12,IS	-1.2 	-2.2 	-1.0 	-0.7 	-1.0 	0.3 	-0.7 	0.0 	1.4 	1.9 	2.1 	1.2 
CP00,PCH_M12,IT	1.1 	1.1 	1.0 	1.2 	0.5 	0.9 	0.6 	1.0 	1.4 	1.9 	1.6 	1.5 
CP00,PCH_M12,LT	4.2 	4.2 	3.8 	3.6 	3.2 	2.5 	2.2 	2.9 	2.6 	2.3 	1.8 	2.4 
CP00,PCH_M12,LU	2.0 	2.0 	1.6 	1.3 	1.1 	1.1 	1.3 	2.1 	2.4 	2.5 	2.4 	2.7 
CP00,PCH_M12,LV	2.7 	2.7 	2.2 	2.0 	1.8 	2.3 	2.1 	2.4 	2.7 	2.7 	2.8 	3.3 
CP00,PCH_M12,MK	2.7 d	3.2 d	3.5 d	2.1 d	3.0 d	2.6 d	2.3 d	2.7 d	2.0 d	2.3 d	2.3 d	2.1 d
CP00,PCH_M12,MT	1.5 	1.5 	1.3 	1.2 	1.3 	1.3 	1.4 	1.7 	2.0 	2.1 	2.4 	2.5 
CP00,PCH_M12,NL	1.3 	1.5 	1.2 	1.5 	1.3 	1.0 	1.0 	1.9 	1.7 	1.9 	1.9 r	1.6 
CP00,PCH_M12,NO	1.0 	1.0 	1.5 	1.6 	2.3 	2.2 	2.6 	2.3 	2.7 	3.5 	3.9 	3.8 
CP00,PCH_M12,PL	1.6 	2.0 	1.7 	1.6 	0.7 	0.7 	0.9 	1.2 	1.4 	1.4 	1.4 	1.5 
CP00,PCH_M12,PT	1.9 	1.8 	1.6 	1.1 	0.7 	0.8 	0.3 	1.4 	2.0 	2.2 	1.3 	1.8 
CP00,PCH_M12,RO	2.0 	2.6 	2.6 	3.4 	3.8 	4.0 	4.3 	4.6 	4.7 	4.3 	4.7 	4.7 
CP00,PCH_M12,RS	2.8 d	2.8 d	3.0 d	2.0 d	1.6 d	1.4 d	1.0 d	2.2 d	2.5 d	2.4 d	2.6 d	2.1 d
CP00,PCH_M12,SE	1.7 	1.9 	1.7 	1.6 	1.6 	2.0 	1.8 	2.0 	2.1 	2.2 	2.1 	2.5 
CP00,PCH_M12,SI	1.3 	1.4 	1.9 	1.7 	1.4 	1.5 	1.9 	2.2 	2.3 	2.1 	2.0 	2.2 
CP00,PCH_M12,SK	1.8 	2.1 	2.0 	2.6 	2.2 	2.5 	3.0 	2.7 	2.9 	2.6 	2.9 	2.7 
CP00,PCH_M12,TR	11.7 d	13.0 d	11.9 d	10.4 d	10.3 d	10.2 d	10.9 d	12.1 d	15.4 d	15.9 d	17.9 d	24.5 d
CP00,PCH_M12,UK	3.0 	3.1 	3.0 	3.0 	2.7 	2.5 	2.4 	2.4 	2.4 	2.5 	2.7 	: 
CP00,PCH_M12,US	1.7 d	1.9 d	1.8 d	1.7 d	1.9 d	2.1 d	2.2 d	2.6 d	2.7 d	2.8 d	2.5 d	2.0 d
CP00,PCH_MV12,AT	2.1 	2.2 	2.2 	2.2 	2.2 	2.2 	2.1 	2.1 	2.2 	2.2 	2.2 	2.2 
CP00,PCH_MV12,BE	2.2 	2.2 	2.2 	2.1 	2.0 	1.9 	1.8 	1.8 	1.9 	2.0 	2.0 	2.1 
CP00,PCH_MV12,BG	0.8 	1.0 	1.2 	1.3 	1.3 	1.4 	1.4 	1.5 	1.6 	1.9 	2.1 	2.3 
CP00,PCH_MV12,CH	0.5 	0.5 	0.6 	0.7 	0.7 	0.7 	0.7 	0.7 	0.8 	0.8 	0.9 	0.9 
CP00,PCH_MV12,CY	0.6 	0.7 	0.7 	0.5 	0.3 	0.2 	0.0 	0.0 	0.1 	0.2 	0.3 	0.4 
CP00,PCH_MV12,CZ	2.4 	2.4 	2.4 	2.4 	2.3 	2.2 	2.2 	2.2 	2.2 	2.2 	2.2 	2.1 
CP00,PCH_MV12,DE	1.6 	1.7 	1.7 	1.7 	1.6 	1.6 	1.5 	1.6 	1.6 	1.7 	1.7 	1.7 
CP00,PCH_MV12,DK	0.9 	1.0 	1.1 	1.0 	1.0 	1.0 	0.9 	1.0 	1.0 	1.0 	0.9 	0.8 
CP00,PCH_MV12,EA	1.4 	1.5 	1.5 	1.5 	1.4 	1.4 	1.4 	1.4 	1.5 	1.5 	1.6 	1.6 
CP00,PCH_MV12,EA18	1.4 	1.5 	1.5 	1.5 	1.4 	1.4 	1.4 	1.4 	1.5 	1.5 	1.6 	1.6 
CP00,PCH_MV12,EA19	1.4 	1.5 	1.5 	1.5 	1.4 	1.4 	1.4 	1.4 	1.5 	1.5 	1.6 	1.6 
CP00,PCH_MV12,EE	3.3 	3.5 	3.7 	3.7 	3.7 	3.7 	3.6 	3.6 	3.6 	3.6 	3.5 	3.5 
CP00,PCH_MV12,EL	1.0 	1.1 	1.1 	1.0 	0.9 	0.8 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 
CP00,PCH_MV12,ES	1.9 	2.1 	2.0 	1.9 	1.7 	1.6 	1.5 	1.5 	1.6 	1.6 	1.6 	1.7 
CP00,PCH_MV12,EU	1.6 	1.7 	1.7 	1.7 	1.7 	1.7 	1.6 	1.6 	1.7 	1.7 	1.8 	1.8 
CP00,PCH_MV12,EU28	1.6 	1.7 	1.7 	1.7 	1.7 	1.7 	1.6 	1.6 	1.7 	1.7 	1.8 	1.8 
CP00,PCH_MV12,FI	0.9 	0.9 	0.8 	0.8 	0.8 	0.8 	0.7 	0.8 	0.8 	0.8 	0.9 	1.0 
CP00,PCH_MV12,FR	1.1 	1.1 	1.2 	1.2 	1.1 	1.2 	1.2 	1.3 	1.5 	1.6 	1.7 	1.9 
CP00,PCH_MV12,HR	1.1 	1.3 	1.3 	1.3 	1.3 	1.3 	1.3 	1.4 	1.5 	1.5 	1.6 	1.6 
CP00,PCH_MV12,HU	2.2 	2.4 	2.4 	2.4 	2.3 	2.2 	2.2 	2.3 	2.4 	2.5 	2.6 	2.7 
CP00,PCH_MV12,IE	0.1 	0.2 	0.3 	0.3 	0.3 	0.3 	0.2 	0.3 	0.4 	0.5 	0.5 	0.6 
CP00,PCH_MV12,IS	-1.3 	-1.6 	-1.7 	-1.7 	-1.7 	-1.6 	-1.6 	-1.4 	-1.0 	-0.7 	-0.3 	0.0 
CP00,PCH_MV12,IT	1.2 	1.3 	1.3 	1.3 	1.2 	1.2 	1.1 	1.0 	1.1 	1.1 	1.1 	1.1 
CP00,PCH_MV12,LT	3.3 	3.6 	3.7 	3.8 	3.8 	3.7 	3.6 	3.6 	3.5 	3.4 	3.1 	3.0 
CP00,PCH_MV12,LU	2.0 	2.1 	2.1 	2.0 	1.9 	1.8 	1.7 	1.7 	1.7 	1.8 	1.8 	1.9 
CP00,PCH_MV12,LV	2.8 	2.9 	2.9 	2.8 	2.7 	2.6 	2.5 	2.5 	2.5 	2.5 	2.4 	2.5 
CP00,PCH_MV12,MK	1.6 d	1.8 d	2.1 d	2.2 d	2.4 d	2.5 d	2.6 d	2.6 d	2.6 d	2.6 d	2.6 d	2.6 d
CP00,PCH_MV12,MT	1.2 	1.2 	1.3 	1.2 	1.3 	1.3 	1.3 	1.3 	1.4 	1.5 	1.6 	1.7 
CP00,PCH_MV12,NL	1.2 	1.3 	1.3 	1.3 	1.2 	1.3 	1.2 	1.3 	1.4 	1.4 	1.5 	1.5 
CP00,PCH_MV12,NO	2.3 	2.1 	1.9 	1.8 	1.7 	1.7 	1.7 	1.7 	1.8 	2.0 	2.2 	2.4 
CP00,PCH_MV12,PL	1.4 	1.6 	1.6 	1.6 	1.5 	1.4 	1.4 	1.3 	1.3 	1.3 	1.3 	1.3 
CP00,PCH_MV12,PT	1.4 	1.5 	1.6 	1.5 	1.5 	1.4 	1.2 	1.2 	1.3 	1.4 	1.4 	1.4 
CP00,PCH_MV12,RO	0.6 	0.9 	1.1 	1.3 	1.6 	1.9 	2.2 	2.6 	2.9 	3.2 	3.5 	3.8 
CP00,PCH_MV12,RS	3.1 d	3.2 d	3.3 d	3.3 d	3.1 d	2.9 d	2.6 d	2.5 d	2.4 d	2.3 d	2.3 d	2.2 d
CP00,PCH_MV12,SE	1.8 	1.9 	1.9 	1.9 	1.8 	1.9 	1.9 	1.9 	1.9 	1.9 	1.9 	1.9 
CP00,PCH_MV12,SI	1.4 	1.4 	1.6 	1.6 	1.5 	1.4 	1.5 	1.5 	1.6 	1.7 	1.8 	1.8 
CP00,PCH_MV12,SK	1.1 	1.2 	1.4 	1.5 	1.6 	1.7 	1.9 	2.1 	2.2 	2.3 	2.4 	2.5 
CP00,PCH_MV12,TR	10.3 d	10.8 d	11.1 d	11.2 d	11.2 d	11.2 d	11.1 d	11.1 d	11.5 d	12.0 d	12.6 d	13.7 d
CP00,PCH_MV12,UK	2.4 	2.6 	2.7 	2.8 	2.8 	2.8 	2.8 	2.8 	2.7 	2.7 	2.7 	: 
CP00,PCH_MV12,US	1.6 d	1.7 d	1.7 d	1.7 d	1.7 d	1.7 d	1.7 d	1.8 d	1.9 d	2.1 d	2.2 d	2.2 d
