MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,DK	5774.3 	-266.2 	4658.3 	1216.3 	3665.6 	-113.1 	-2882.9 	3428.3 	-1160.4 	1274.6 	-1233.8 	2783.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,EA19	78205.0 	29065.0 	-2026.0 	92238.0 	-1146.0 	22200.0 	104332.0 	-8407.0 	29783.0 	62467.0 	6134.0 	27392.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,EE	31.1 	82.7 	150.2 	185.1 	-9.4 	105.7 	-110.2 	-29.1 	50.7 	14.5 	83.9 	-10.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,EL	1402.0 	-415.0 	-677.0 	-707.0 	-234.0 	-1305.0 	-747.0 	-941.0 	-135.0 	38.0 	1135.0 	1235.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,ES	-613.0 	5965.0 	451.0 	10780.0 	3257.0 	-924.0 	-1782.0 	2680.0 	-1872.0 	5165.0 	4907.0 	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,FI	-5757.0 	-5534.0 	-5823.0 	5704.0 	178.0 	-1677.0 	1610.0 	-1671.0 	-4202.0 	2161.0 	382.0 	-3473.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,FR	15905.0 	-21912.0 	-13071.0 	25138.0 	-26058.0 	-6838.0 	17702.0 	-13816.0 	5485.0 	-15423.0 	-2051.0 	-5691.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,HR	-1032.4 	-422.2 	-98.1 	-122.0 	266.1 	-352.0 	-1118.0 	-55.5 	112.6 	807.3 	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,HU	252.3 	152.6 	309.6 	75.4 	258.4 	55.5 	882.7 	397.7 	-375.3 	325.6 	-114.0 	-402.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,IT	5862.0 	7218.0 	11938.0 	-1393.0 	2127.0 	4637.0 	-1343.0 	-2430.0 	-1081.0 	8791.0 	10157.0 	6268.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,LT	277.5 	577.4 	46.6 	501.2 	-240.1 	-98.1 	-31.8 	-117.8 	33.7 	317.5 	288.6 	-5.3 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,LU	-635.0 	512.0 	774.0 	-1121.0 	1308.0 	1113.0 	53.0 	-444.0 	-1096.0 	598.0 	551.0 	666.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,LV	128.0 	21.0 	45.0 	118.0 	260.0 	149.0 	70.0 	384.0 	-84.0 	165.0 	148.0 	-59.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,MK	60.0 	10.5 	-39.6 	-36.1 	-43.0 	-5.5 	-113.9 	-1.4 	48.2 	-13.5 	: c	: 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,MT	157.7 	241.3 	-67.8 	31.7 	38.7 	-39.3 	-176.8 	169.7 	-1.5 	396.2 	-49.3 	-43.5 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PL	-424.7 	125.0 	-597.1 	269.8 	2319.1 	-1058.7 	-969.3 	1494.9 	33.6 	135.9 	537.0 	-369.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PT	-127.0 	1039.0 	349.0 	203.0 	-837.0 	-29.0 	895.0 	-181.0 	-819.0 	-361.0 	917.0 	1013.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO	-873.2 	-29.2 	-998.8 	818.2 	595.8 	-897.1 	-376.9 	-868.7 	-356.9 	-784.6 	221.1 	-278.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS	-22.0 	-73.0 	-157.0 	-378.0 	6.0 	-283.0 	-223.0 	-233.0 	105.0 	-72.0 	-67.0 	-44.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE	-34.6 	96.1 	5334.5 	5585.7 	-1962.2 	-4974.3 	81.6 	-2634.2 	1953.3 	-225.3 	-6567.7 	-5276.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI	338.6 	331.8 	-20.8 	-207.7 	446.4 	264.2 	-193.6 	215.7 	530.2 	6.1 	261.3 	2.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK	-416.6 	142.3 	-252.1 	-166.6 	-475.4 	-271.6 	-265.5 	170.3 	-739.5 	264.4 	-732.9 	-841.5 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE	9608.0 	5098.0 	5396.0 	-2307.0 	4350.0 	-578.0 	2233.0 	5326.0 	-3178.0 	1043.0 	-2355.0 	-150.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG	71.1 	-257.4 	-266.5 	-33.2 	-231.5 	25.3 	259.3 	40.0 	-30.3 	-112.8 	84.3 	22.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ	-431.0 	-992.2 	-341.3 	-2.7 	-279.8 	511.8 	-606.6 	-764.6 	-329.6 	-713.0 	721.3 	-630.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE	4354.0 	9591.0 	-5008.0 	10749.0 	4199.0 	4013.0 	13802.0 	13462.0 	12054.0 	6615.0 	7305.0 	2908.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK	-403.5 	89.2 	6328.4 	-2792.0 	570.7 	-2478.7 	900.0 	-779.7 	-2586.7 	1497.1 	53.9 	-842.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19	24453.0 	13606.0 	-68135.0 	42836.0 	30735.0 	22327.0 	70346.0 	43083.0 	-7236.0 	27329.0 	-19229.0 	4575.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE	-350.2 	-5.4 	8.0 	-272.0 	22.1 	29.4 	18.6 	-74.1 	-444.4 	-243.6 	-60.3 	-146.3 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL	-156.0 	-92.0 	-116.0 	-292.0 	191.0 	-252.0 	-431.0 	-598.0 	-554.0 	-347.0 	-90.0 	-80.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES	7299.0 	1260.0 	-763.0 	8233.0 	766.0 	1055.0 	-2937.0 	1506.0 	-13284.0 	-865.0 	-2519.0 	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI	-670.0 	-2511.0 	-69.0 	-1148.0 	-819.0 	-754.0 	930.0 	176.0 	1621.0 	2143.0 	1645.0 	1089.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR	4462.0 	-523.0 	1803.0 	2643.0 	5777.0 	1899.0 	19867.0 	-3354.0 	-4783.0 	11713.0 	1606.0 	-264.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR	-97.1 	-247.5 	-113.8 	-227.5 	-10.6 	-172.0 	-162.1 	-164.0 	-117.2 	20.6 	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU	251.9 	-630.7 	-319.7 	-337.9 	-261.7 	94.4 	-180.9 	-680.3 	93.0 	59.0 	-890.9 	-387.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT	4946.0 	-1118.0 	10799.0 	-5731.0 	-1961.0 	-2693.0 	5433.0 	-2509.0 	-597.0 	6285.0 	-802.0 	-1872.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT	-59.1 	86.7 	-154.3 	-12.9 	-165.8 	-170.2 	177.2 	59.2 	154.0 	-22.1 	-127.3 	49.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU	6024.0 	-11946.0 	-20559.0 	18750.0 	-8708.0 	2119.0 	-8691.0 	20294.0 	11354.0 	-9392.0 	-17520.0 	-4669.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV	-308.0 	-18.0 	5.0 	-18.0 	-53.0 	-54.0 	33.0 	1.0 	-10.0 	9.0 	-72.0 	-43.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK	51.0 	-89.3 	-32.1 	-47.4 	-66.1 	-102.6 	-68.5 	-42.5 	-44.3 	-0.7 	: c	: 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT	-771.9 	-747.1 	-826.4 	-855.9 	-669.7 	-715.4 	-869.6 	-824.4 	-769.8 	-847.6 	-760.2 	-692.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL	116.9 	-1976.2 	-935.2 	247.4 	-1316.1 	-647.3 	-1296.4 	-498.4 	-1897.1 	514.4 	-1678.3 	-2001.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT	673.0 	-2108.0 	94.0 	-294.0 	-1230.0 	-443.0 	913.0 	-694.0 	-340.0 	-722.0 	81.0 	-1263.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO	-777.7 	-432.1 	-308.1 	-341.1 	-154.7 	-511.4 	-849.8 	-111.2 	-115.3 	-164.3 	-388.1 	-520.5 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS	-176.0 	-164.0 	-285.0 	-122.0 	-217.0 	-208.0 	-169.0 	-251.0 	-195.0 	-147.0 	-93.0 	-231.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE	-1760.3 	-1130.8 	-543.8 	1297.0 	3981.5 	1235.2 	-630.0 	-1194.8 	-1691.9 	1149.8 	1117.1 	-1501.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI	-141.0 	99.2 	-139.3 	-170.4 	-10.2 	-76.0 	-39.0 	-41.0 	12.7 	-131.8 	-210.6 	-158.3 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK	-235.1 	-192.9 	-124.7 	318.0 	-529.0 	85.7 	205.0 	119.5 	-572.6 	997.3 	-904.8 	-305.3 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE	-311.0 	244.0 	-561.0 	-187.0 	1383.0 	88.0 	322.0 	118.0 	558.0 	1046.0 	-647.0 	-140.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG	46.1 	19.0 	-9.3 	-11.4 	3.5 	48.7 	-1.7 	25.5 	13.1 	-0.6 	-16.0 	-2.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ	15.8 	24.7 	-78.9 	-115.3 	-40.9 	70.2 	7.2 	-38.7 	-105.1 	-85.2 	-38.5 	-34.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE	1109.0 	1383.0 	2537.0 	118.0 	-450.0 	2343.0 	-739.0 	1605.0 	4227.0 	3751.0 	1417.0 	4517.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK	-373.2 	-1310.1 	-356.1 	-473.0 	467.4 	-1027.0 	-920.0 	-959.1 	-601.6 	566.5 	348.3 	-83.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19	-2104.0 	-612.0 	510.0 	4571.0 	-1640.0 	72.0 	-2935.0 	12054.0 	15547.0 	12921.0 	5664.0 	7480.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE	1.9 	2.1 	-6.8 	3.3 	5.6 	5.1 	2.1 	3.3 	2.4 	4.1 	-1.3 	2.5 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL	-183.0 	54.0 	36.0 	63.0 	51.0 	19.0 	64.0 	56.0 	20.0 	66.0 	24.0 	5.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES	-351.0 	161.0 	365.0 	452.0 	665.0 	269.0 	546.0 	-363.0 	-366.0 	-197.0 	946.0 	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI	-1499.0 	-988.0 	-608.0 	-449.0 	-200.0 	-402.0 	-44.0 	6.0 	128.0 	285.0 	22.0 	71.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR	2723.0 	-1721.0 	-423.0 	6478.0 	-2725.0 	-4533.0 	-4209.0 	-1779.0 	-1779.0 	-831.0 	-3833.0 	-528.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR	-0.3 	7.2 	7.2 	7.2 	-5.0 	-5.0 	-5.0 	1.2 	1.2 	1.2 	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HU	-293.0 	-218.1 	-200.9 	-21.6 	-131.4 	-25.5 	-66.8 	58.8 	97.7 	20.3 	-1.2 	-35.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,IT	-353.0 	-1751.0 	-2060.0 	106.0 	97.0 	-1616.0 	1872.0 	-370.0 	-767.0 	-129.0 	-55.0 	-892.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LT	2.8 	3.8 	1.9 	-3.1 	-2.0 	-3.9 	1.8 	4.7 	2.6 	7.3 	8.9 	2.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LU	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,LV	-54.0 	27.0 	32.0 	-42.0 	-1.0 	-99.0 	30.0 	-2.0 	50.0 	70.0 	25.0 	-13.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: c	: 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,MT	25.1 	41.9 	25.3 	-50.0 	21.0 	-42.3 	69.7 	128.8 	36.0 	-47.9 	22.2 	85.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PL	-161.9 	-70.8 	-97.5 	-129.2 	15.9 	-99.9 	-121.9 	-260.9 	12.1 	197.0 	321.0 	-260.9 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,PT	-131.0 	45.0 	-71.0 	56.0 	-28.0 	-30.0 	-16.0 	-18.0 	87.0 	479.0 	44.0 	13.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RO	14.4 	9.4 	-53.3 	-7.1 	8.6 	32.6 	-0.2 	15.2 	5.2 	-12.9 	26.4 	-10.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,RS	-6.0 	-4.0 	1.0 	-2.0 	5.0 	11.0 	0.0 	-10.0 	-2.0 	2.0 	4.0 	1.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SE	-2522.1 	-1304.2 	753.8 	-561.1 	-220.8 	155.4 	696.3 	274.6 	206.2 	845.4 	-27.4 	1084.9 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SI	-8.0 	-10.4 	-12.2 	-10.4 	-0.2 	-1.5 	-8.1 	-0.7 	1.2 	3.8 	-1.1 	5.4 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,SK	19.2 	-1.7 	-31.8 	49.7 	-16.3 	46.4 	-6.3 	21.2 	62.7 	-30.9 	-57.0 	-5.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,AT	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BE	-5633.0 	4459.0 	-5363.0 	-27813.0 	-752.0 	-5299.0 	1337.0 	-1512.0 	-2911.0 	2372.0 	5744.0 	-2978.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,BG	-130.8 	1747.2 	-375.6 	-1229.7 	1345.8 	215.1 	-651.8 	-406.2 	181.4 	-392.4 	538.0 	334.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CY	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,CZ	1502.1 	-7996.8 	1316.6 	9148.3 	-7412.6 	4463.7 	7230.4 	-4592.1 	-2117.2 	3689.2 	-4811.3 	-1114.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DE	1818.0 	-21044.0 	20049.0 	-1246.0 	-14791.0 	12813.0 	12654.0 	-1369.0 	16871.0 	-10057.0 	-28044.0 	8304.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,DK	2266.9 	-2912.4 	-2011.8 	7830.8 	-2919.9 	1351.9 	-7122.3 	-5301.1 	-2656.6 	-3399.9 	-3379.5 	4873.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EA19	19545.0 	-35702.0 	25873.0 	67057.0 	-46653.0 	-40267.0 	64070.0 	-90682.0 	-31070.0 	54763.0 	-10005.0 	-59228.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EE	139.3 	-206.9 	-27.9 	226.6 	-169.0 	-31.3 	-165.2 	20.1 	606.7 	288.3 	-243.7 	-71.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,EL	2973.0 	3319.0 	-1230.0 	9912.0 	2965.0 	1824.0 	-791.0 	250.0 	1074.0 	-921.0 	84.0 	350.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,ES	-6195.0 	-3248.0 	2699.0 	13082.0 	-15377.0 	-6414.0 	13470.0 	5581.0 	-1739.0 	5206.0 	3305.0 	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,FI	-4217.0 	: c	: c	: c	-1335.0 	-1193.0 	: c	982.0 	-3367.0 	1623.0 	-1696.0 	-4369.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,FR	14609.0 	-63409.0 	7886.0 	81778.0 	-43458.0 	-24917.0 	7952.0 	-56261.0 	-16139.0 	60226.0 	-14940.0 	-20572.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,HR	79.2 	-393.7 	-91.1 	382.9 	-585.8 	167.2 	-1230.4 	682.9 	-145.3 	880.4 	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,HU	745.5 	414.2 	681.9 	-786.5 	302.5 	754.8 	1215.7 	1129.6 	-2049.6 	-698.9 	687.6 	260.4 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,IT	-13299.0 	25461.0 	-7168.0 	-5611.0 	6401.0 	-9028.0 	-239.0 	7321.0 	-36934.0 	-41744.0 	22057.0 	-22043.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,LT	-856.1 	-577.3 	43.9 	-340.0 	-62.7 	-1500.8 	-319.0 	-415.4 	-309.3 	-156.1 	904.3 	92.4 
