unit,co_nco,na_item,finpos,sector,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,CO,F3,LIAB,S11,UK	97704.0 	101696.0 	116578.0 	142231.0 	179083.0 	223637.0 	234857.0 	263444.0 	250932.0 	234143.0 	251638.0 	246979.0 	252183.0 	256989.0 	301585.0 	304779.0 	343105.0 	359584.0 	370991.0 	358417.0 	347948.0 	390863.0 	394063.0 
MIO_NAC,CO,F3,LIAB,S14,AT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	43.0 	120.0 	250.0 	422.0 	300.0 
MIO_NAC,CO,F3,LIAB,S14,DK	15052.0 	14049.0 	13378.0 	14540.0 	15646.0 	16832.0 	18012.0 	18715.0 	17621.0 	16604.0 	14216.0 	14986.0 	16967.0 	17300.0 	15266.0 	14111.0 	11946.0 	10478.0 	8803.0 	7566.0 	6574.0 	6813.0 	6813.0 
MIO_NAC,CO,F3,LIAB,S14,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,HR	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,LU	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,MT	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
MIO_NAC,CO,F3,LIAB,S14,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,SI	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S14,UK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,AT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.5 	1.5 	1.5 	1.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 
MIO_NAC,CO,F3,LIAB,S15,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,FI	11.0 	6.0 	1.0 	0.0 	0.0 	0.0 	2.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,HR	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,LU	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
MIO_NAC,CO,F3,LIAB,S15,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,SI	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,SK	0.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,F3,LIAB,S15,UK	1737.0 	1920.0 	2054.0 	2284.0 	2777.0 	2862.0 	2962.0 	3008.0 	561.0 	527.0 	226.0 	1395.0 	1775.0 	1843.0 	1299.0 	1306.0 	1391.0 	1382.0 	1667.0 	2483.0 	3017.0 	3348.0 	2964.0 
