currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F,UK	: 	: 	: c	: c	560796.0 	764650.0 	773376.0 	829030.0 	872012.0 	874097.0 	954026.0 	992254.0 	1148583.0 	1438576.0 	1261938.0 	1342980.0 	1363477.0 	1411510.0 	1437450.0 	1387651.0 	1403705.0 	1565075.0 	1574674.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	244050.0 	241210.0 	211407.0 	220996.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	229009.0 	247050.0 	256780.0 	292667.0 	297075.0 	299169.0 	430752.0 	522304.0 	574380.0 	560051.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1926.8 	2087.5 	2424.1 	2641.2 	2549.7 	2854.4 	3304.6 	3418.2 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	112777.0 	112288.0 	126344.0 	120856.0 	151964.0 	138960.0 	128650.0 	167127.0 	174872.0 	170865.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	229271.0 	256700.0 	258104.0 	246067.0 	316757.0 	382583.0 	410390.0 	440029.0 	515612.0 	518917.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1122156.0 	1148913.0 	1239715.0 	1343453.0 	1402186.0 	1438504.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	554674.0 	566296.0 	621039.0 	645838.0 	727988.0 	830326.0 	862690.0 	944858.0 	981635.0 	1089460.0 	1177813.0 	1327997.0 	1352234.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3221.1 	3450.9 	3926.7 	4517.3 	4677.4 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25681.0 	28008.0 	30356.0 	35812.0 	32996.0 	26259.0 	24452.0 	23222.0 	17796.0 	17199.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	433793.0 	451946.0 	487673.0 	519158.0 	511677.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	56754.4 	65793.9 	78565.2 	87589.0 	98745.0 	95798.8 	104269.0 	99461.3 	93197.9 	98409.0 	111612.0 	111315.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	948456.0 	940233.0 	1012748.0 	1079808.0 	1115649.0 	1107850.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,HR	: 	: 	: 	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	31170.0 	34536.0 	32902.0 	36582.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35330796.5 	35116449.3 	30339093.2 	38710208.7 	42234304.8 	41181223.5 	43280127.9 	42176409.1 	57355380.0 	50352639.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	270593.0 	340352.0 	442138.0 	755191.0 	751252.0 	655163.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	306011.0 	330232.0 	349379.0 	374821.0 	385837.0 	404946.0 	415006.0 	427393.0 	440628.0 	453285.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	212.8 	413.6 	426.1 	733.5 	1098.3 	1214.7 	1220.4 	1194.6 	1455.1 	1961.3 	1939.2 	2073.5 	2334.8 	2909.3 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,LU	: 	: 	: 	: 	: 	: 	: 	389478.0 	482001.0 	561121.0 	661263.0 	706204.0 	849424.0 	988645.0 	1063242.0 	1215778.0 	1408833.0 	1936514.0 	2205586.0 	3110848.0 	3989246.0 	4163188.0 	3960329.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	840.0 	814.0 	1056.0 	1068.0 	1193.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3784.0 	6525.5 	9594.3 	20393.8 	23421.6 	24468.5 	23836.2 	27477.9 	28190.6 	28917.8 	29235.4 	30105.7 	30860.0 	31904.1 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,NL	: 	: 	: 	: 	: 	: 	: 	: 	1019630.0 	1135537.0 	1291430.0 	1613373.0 	1788757.0 	1910200.0 	2061006.0 	2238885.0 	2530032.0 	2609825.0 	2822057.0 	2995347.0 	3458848.0 	3711923.0 	3880933.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	7003.0 	15324.0 	34441.0 	40740.0 	54319.0 	63898.0 	68875.0 	98363.0 	98302.0 	100871.0 	107982.0 	114124.0 	109938.0 	101475.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43258.0 	52129.0 	53912.0 	53671.0 	56774.0 	56914.0 	58231.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1799.0 	341.0 	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,SE	: 	: 	: 	617444.0 	704887.0 	918960.0 	1094903.0 	1110870.0 	1280557.0 	1365293.0 	1608601.0 	1774665.0 	2109564.0 	2507546.0 	2591381.0 	2590103.0 	2614878.0 	2536277.0 	2620793.0 	2889287.0 	2872146.0 	3078754.0 	191174.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4742.0 	4436.0 	4314.0 	4184.1 	3795.0 	3768.9 	3958.8 	4149.0 	4287.1 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F51,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3342.2 	1859.8 	1733.7 	1823.2 	2356.3 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,HR	: 	: 	: 	: 	: 	: c	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,LU	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,NL	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	515.0 	388.0 	373.0 	604.0 	578.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	144.0 	140.0 	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__F52,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,AT	: 	: 	: 	: 	4017.0 	4355.0 	4832.0 	7023.0 	4954.0 	5055.0 	14843.0 	23334.0 	28611.0 	30438.0 	33295.0 	37482.0 	43283.0 	44830.0 	50455.0 	57875.0 	61110.0 	64832.0 	62852.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	431484.0 	449208.0 	519758.0 	572110.0 	564370.0 	520343.0 	501013.0 	466349.0 	450463.0 	403445.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3542.7 	4081.5 	4234.7 	4350.4 	5295.3 	5218.1 	6350.9 	7378.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11386.0 	10419.0 	22437.0 	11754.0 	10015.0 	10733.0 	12853.0 	17467.0 	19841.0 	19708.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,CZ	: 	: 	604.0 	2102.0 	2699.0 	3102.0 	3543.0 	4925.0 	7616.0 	69483.0 	115167.0 	149695.0 	213924.0 	250712.0 	306045.0 	389417.0 	420479.0 	445652.0 	532554.0 	565151.0 	609121.0 	597864.0 	639179.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,DE	: 	: 	: 	: 	98492.0 	120494.0 	137133.0 	138167.0 	124733.0 	126824.0 	145723.0 	151131.0 	159948.0 	200993.0 	217605.0 	235292.0 	260789.0 	339734.0 	368462.0 	404229.0 	455118.0 	466328.0 	487899.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	253797.0 	259559.0 	287762.0 	379452.0 	379544.0 	413850.0 	481889.0 	442699.0 	430350.0 	426725.0 	443631.0 	469858.0 	456976.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	738.4 	979.0 	1472.9 	2245.9 	2871.0 	2883.0 	3512.0 	3578.0 	4354.0 	4475.6 	5262.0 	4465.8 	4300.9 	4463.5 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,EL	: 	: 	: 	: 	: 	: 	: 	: 	1387.0 	1173.0 	1249.0 	1179.0 	1996.0 	2762.0 	5936.0 	6597.0 	4127.0 	4040.0 	3021.0 	3090.0 	3170.0 	3422.0 	3040.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,ES	: 	: 	: 	: 	19811.0 	27198.0 	31223.0 	26535.0 	31058.0 	33080.0 	34490.0 	43216.0 	53663.0 	60033.0 	73268.0 	62963.0 	66795.0 	84983.0 	81924.0 	88529.0 	102035.0 	113600.0 	118594.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,FI	: 	: 	: 	: 	17041.6 	29562.6 	34426.5 	33525.1 	39055.1 	36326.8 	41453.4 	34879.5 	38159.4 	42268.7 	35548.3 	41705.9 	38237.4 	41097.7 	36716.6 	33881.7 	34601.0 	35284.0 	41752.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,FR	: 	: 	: 	: 	88465.0 	119807.0 	159583.0 	158878.0 	192384.0 	197040.0 	243475.0 	248737.0 	256554.0 	276134.0 	287635.0 	300977.0 	358116.0 	346816.0 	343933.0 	380609.0 	419361.0 	443337.0 	439082.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,HR	: 	: 	: 	: 	: 	379.0 	320.0 	373.0 	498.0 	839.0 	1167.0 	1218.0 	1462.0 	1791.0 	1972.0 	5000.0 	5213.0 	4732.0 	4515.0 	7552.0 	6479.0 	6341.0 	6813.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,HU	: 	: 	: 	: 	47444.9 	54261.5 	102664.6 	517340.2 	1042918.7 	1083380.6 	1262990.5 	12475654.8 	12268170.7 	11729970.0 	10497675.0 	14300538.0 	13551205.0 	10418443.6 	10263348.4 	12604710.2 	19901239.2 	21796985.7 	17232875.2 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,IE	: 	: 	: 	: 	: 	: 	: 	5542.0 	4578.0 	10958.0 	13960.0 	9334.0 	13156.0 	275205.0 	305457.0 	310698.0 	334734.0 	342898.0 	371567.0 	470234.0 	570607.0 	662551.0 	598699.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,IT	: 	: 	: 	: 	17281.0 	27811.0 	37110.0 	38914.0 	28560.0 	36612.0 	49585.0 	61988.0 	84771.0 	83611.0 	103868.0 	95627.0 	103397.0 	105395.0 	100641.0 	105637.0 	112997.0 	114526.0 	110226.0 
