currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,GS,S1,S1,BAL,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1386.0 	-2163.8 	-1856.5 	-404.1 	-1556.9 	-671.1 	-731.2 	-305.5 	2927.2 	3391.4 	2933.5 	1205.9 	2106.2 	1569.8 
MIO_NAC,GS,S1,S1,BAL,WRL_REST,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	-29036.0 	-29675.0 	-26984.0 	-30887.0 	-22740.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,AT	-878.0 	32.0 	-739.0 	-978.0 	-3048.0 	-1672.0 	-2849.0 	-1139.0 	-496.0 	-254.0 	-451.0 	627.0 	-286.0 	2450.0 	-125.0 	2475.0 	1046.0 	405.0 	1016.0 	438.0 	-3390.0 	-405.0 	-982.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	5400.2 	4021.6 	3585.5 	3820.3 	4611.3 	6929.0 	-1802.0 	6825.0 	4122.0 	8897.0 	5442.0 	2824.0 	-2234.0 	421.0 	5311.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4638.7 	-3466.0 	-2343.9 	-2006.1 	-3123.0 	-2059.9 	-3091.9 	-1666.8 	-3983.9 	-4726.4 	-970.1 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-470.0 	-235.0 	-581.0 	-9.0 	-591.0 	-852.0 	-637.0 	108.0 	-373.0 	-533.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,CZ	-2805.0 	-19612.0 	-25101.0 	-35078.0 	-46674.0 	-52978.0 	-83548.0 	-115614.0 	-119860.0 	-128438.0 	-121535.0 	-155119.0 	-239293.0 	-147689.0 	-216658.0 	-249930.0 	-223346.0 	-237528.0 	-249018.0 	-260790.0 	-254838.0 	-251787.0 	-260838.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,DE	-2948.0 	-582.0 	-4411.0 	-11746.0 	-17238.0 	-12723.0 	-17196.0 	-25595.0 	-18919.0 	16861.0 	20905.0 	41452.0 	36332.0 	24725.0 	54757.0 	50666.0 	68234.0 	64858.0 	62445.0 	56548.0 	67222.0 	60641.0 	67355.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12455.0 	20052.0 	8729.0 	20090.0 	17183.0 	29621.0 	38945.0 	42790.0 	61100.0 	72064.0 	62510.0 	53638.0 	48292.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,EE	: 	: 	: 	: 	: 	-226.5 	-316.0 	-347.9 	-462.1 	-468.2 	-420.5 	-667.4 	-1061.3 	-866.0 	-429.0 	-778.0 	-851.0 	-720.8 	-436.6 	-570.6 	-454.2 	-447.2 	-471.3 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2653.0 	-4234.0 	-6589.0 	-7543.0 	-6742.0 	-5712.0 	-6525.0 	820.0 	-458.0 	1401.0 	414.0 	-325.0 	-275.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,ES	227.0 	-1768.0 	-2890.0 	-4255.0 	-5708.0 	-4292.0 	-9096.0 	-7892.0 	-6124.0 	-7513.0 	-13286.0 	-16971.0 	-26477.0 	-30488.0 	-19624.0 	-15131.0 	-18359.0 	-7009.0 	-5291.0 	-3371.0 	-2898.0 	1056.0 	-1209.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,FI	: 	: 	: 	: 	-1870.5 	-1854.7 	-1163.9 	-673.7 	-2298.7 	609.6 	185.3 	935.7 	-304.3 	-985.0 	1490.3 	1756.5 	177.1 	52.7 	222.0 	1231.5 	2070.0 	3115.0 	-107.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,FR	: 	: 	: 	: 	29771.0 	26940.0 	28632.0 	14928.0 	20537.0 	23456.0 	32313.0 	39364.0 	41175.0 	44244.0 	43943.0 	51215.0 	56688.0 	45119.0 	47069.0 	45047.0 	45688.0 	46839.0 	52477.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,HR	: 	: 	: 	: 	: 	-3356.0 	-4063.0 	-3667.0 	-7752.0 	-4407.0 	-6420.0 	-7674.0 	-7562.0 	-11007.0 	-12427.0 	-10419.0 	-10041.0 	-11258.0 	-6730.0 	-6532.0 	-2237.0 	-11219.0 	-6624.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,HU	: 	: 	: 	: 	-681709.6 	-720372.6 	-811837.0 	-921404.0 	-920309.0 	-1005639.2 	-1069262.2 	-1202049.5 	-1655749.7 	-1660366.0 	-1198440.0 	-1262927.0 	-1350369.0 	-1203655.8 	-788345.4 	-1360566.4 	-1515774.0 	-865087.8 	-1497030.7 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	-21908.6 	-20035.0 	-21342.6 	-22787.8 	-22721.8 	-26631.1 	-24263.0 	-26998.0 	-26128.0 	-31195.0 	-32143.0 	-28069.0 	-30341.0 	-60785.0 	-49914.0 	-59772.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,IT	: 	: 	: 	: 	-1496.0 	-4428.0 	-3106.0 	-5237.0 	-6126.0 	-1905.0 	3223.0 	7356.0 	1930.0 	-14356.0 	-1869.0 	-3834.0 	-5051.0 	-2644.0 	-2610.0 	533.0 	-8211.0 	5284.0 	10841.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-391.4 	-322.9 	-508.9 	-1130.7 	-1116.4 	501.6 	-535.3 	-1165.0 	-1034.6 	-944.6 	-509.2 	-1552.2 	-1572.8 	-1689.6 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	-3936.0 	-4705.0 	-3015.0 	-3780.0 	-6301.0 	-8143.0 	-9292.0 	-8038.0 	-8599.0 	-9138.0 	-10364.0 	-12381.0 	-14269.0 	-17024.0 	-16901.0 	-16425.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,LV	: 	: 	: 	: 	: 	-9.0 	29.0 	28.0 	-29.0 	-233.0 	-137.0 	-480.0 	-865.0 	-568.0 	1152.0 	188.0 	-3.0 	-129.0 	-75.0 	-83.0 	-135.0 	-65.0 	-190.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-12.9 	-164.4 	-151.6 	-182.2 	-153.9 	-419.2 	-344.8 	-292.7 	-360.7 	-427.9 	-475.6 	-465.1 	: c	: c
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	7423.0 	1181.0 	13793.0 	435.0 	-12106.0 	-3381.0 	2189.0 	11412.0 	15610.0 	7860.0 	-3784.0 	500.0 	-10473.0 	3026.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-29435.0 	-16541.0 	-22157.0 	-35999.0 	-24213.0 	-38609.0 	-47108.0 	-50913.0 	-50882.0 	-50014.0 	-58370.0 	-61538.0 	-77367.0 	-78781.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,PT	: 	507.0 	-230.0 	-413.0 	-669.0 	-2198.0 	-3018.0 	-1964.0 	-1411.0 	-1542.0 	-2247.0 	-4875.0 	-5271.0 	-5933.0 	-6619.0 	-5730.0 	-4695.0 	-4256.0 	-2032.0 	-3374.0 	-4336.0 	-4357.0 	-4858.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,RO	: 	: 	: 	: 	-637.0 	-593.0 	-809.0 	-1517.0 	-4499.0 	-10273.0 	-8428.0 	-11152.0 	-13800.0 	-11951.0 	-6735.0 	-6277.0 	-7103.0 	-10367.0 	-13830.0 	-8955.0 	-16753.0 	-20070.0 	-22625.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,SE	-39400.0 	-42069.0 	-37782.0 	-24970.0 	-15318.0 	-10236.0 	-10937.0 	-8013.0 	42338.0 	10074.0 	36144.0 	80344.0 	103308.0 	120509.0 	80133.0 	98159.0 	76890.0 	86972.0 	77506.0 	76726.0 	50433.0 	49807.0 	66110.0 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,SI	158.0 	134.0 	80.0 	59.0 	76.0 	28.0 	62.0 	-147.0 	-212.0 	-334.0 	-252.0 	-363.0 	-766.0 	-1027.0 	-536.0 	-372.0 	-281.0 	-577.6 	-481.7 	-428.2 	-1293.7 	-1214.8 	-926.2 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2048.6 	-1812.1 	-2141.7 	-2401.1 	-1948.3 	-561.1 	-1886.2 	-2405.5 	-1209.8 	-497.4 	-750.2 	-1366.2 	-2493.7 	-1977.1 
MIO_NAC,IN1,S1,S1,BAL,WRL_REST,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	-36376.0 	-37827.0 	-42994.0 	-49408.0 	-32797.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,AT	-1665.0 	-2049.0 	-2264.0 	-2244.0 	-2475.0 	-2419.0 	-2553.0 	-2366.0 	-2333.0 	-2169.0 	-2403.0 	-2750.0 	-2698.0 	-3043.0 	-2758.0 	-2989.0 	-3018.0 	-3190.0 	-3919.0 	-3114.0 	-3145.0 	-3421.0 	-2824.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	-5388.3 	-4861.2 	-4716.8 	-4718.1 	-3870.9 	-5727.0 	-5675.0 	-5078.0 	-5711.0 	-6004.0 	-6895.0 	-6383.0 	-6759.0 	-7630.0 	-6485.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1346.1 	1716.7 	1870.3 	2969.4 	3251.0 	4104.7 	4685.4 	3160.1 	3208.3 	3099.2 	3646.7 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-49.0 	-196.0 	-192.0 	-223.0 	-280.0 	-376.0 	-484.0 	-510.0 	-450.0 	-420.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,CZ	15189.0 	10441.0 	11337.0 	16654.0 	20406.0 	14367.0 	17772.0 	28709.0 	15799.0 	160.0 	-15566.0 	-18442.0 	-21582.0 	-12412.0 	-19421.0 	-10713.0 	-18214.0 	-27210.0 	-10098.0 	-6930.0 	51.0 	-27292.0 	-47949.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,DE	-29532.0 	-28214.0 	-28852.0 	-29274.0 	-26701.0 	-29999.0 	-29156.0 	-29414.0 	-31047.0 	-30109.0 	-31585.0 	-32299.0 	-33804.0 	-34459.0 	-35044.0 	-39880.0 	-35009.0 	-38893.0 	-43638.0 	-41284.0 	-40043.0 	-39879.0 	-54119.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-33268.0 	-32981.0 	-33949.0 	-31012.0 	-34950.0 	-36559.0 	-35414.0 	-37835.0 	-38881.0 	-33194.0 	-32844.0 	-28869.0 	-29598.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,EE	: 	: 	: 	: 	: 	92.6 	96.3 	61.4 	75.8 	67.0 	11.0 	13.5 	65.5 	78.0 	90.0 	110.0 	118.0 	94.0 	2.8 	19.0 	7.6 	-10.6 	146.2 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	77.0 	425.0 	-1105.0 	-344.0 	-953.0 	-1764.0 	-1508.0 	-953.0 	1797.0 	-334.0 	-521.0 	-597.0 	-585.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,ES	-438.0 	-1596.0 	-2215.0 	-2255.0 	-2275.0 	-4613.0 	-5184.0 	-5156.0 	-7568.0 	-7738.0 	-10270.0 	-14267.0 	-13308.0 	-15551.0 	-14635.0 	-13378.0 	-13793.0 	-11394.0 	-12890.0 	-11086.0 	-10472.0 	-11777.0 	-10910.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,FI	: 	: 	: 	: 	-750.0 	-613.2 	-863.4 	-827.2 	-1020.1 	-1480.0 	-1737.3 	-1744.5 	-1749.6 	-1995.3 	-2131.3 	-2057.2 	-1919.3 	-1698.9 	-2381.3 	-2495.6 	-2612.0 	-2492.0 	-2050.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,FR	: 	: 	: 	: 	-17842.0 	-24431.0 	-24882.0 	-26123.0 	-28355.0 	-29838.0 	-32974.0 	-32728.0 	-34439.0 	-33949.0 	-36559.0 	-36308.0 	-37247.0 	-42115.0 	-44951.0 	-48392.0 	-45012.0 	-46825.0 	-43882.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,HR	: 	: 	: 	: 	: 	7314.0 	8193.0 	8531.0 	9413.0 	8926.0 	8758.0 	8109.0 	7652.0 	7728.0 	7372.0 	7710.0 	8813.0 	9140.0 	8604.0 	6800.0 	9731.0 	10293.0 	13328.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,HU	: 	: 	: 	: 	103308.8 	99984.3 	115863.6 	127779.8 	149638.5 	-97832.7 	-228813.7 	-261331.3 	-290871.6 	-330102.0 	-78683.0 	-102982.0 	-160437.0 	-235059.7 	-177857.0 	-235336.0 	-337011.1 	-497614.0 	-143047.3 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	-1119.4 	-1303.0 	-1255.4 	-1768.6 	-2061.4 	-2510.0 	-4871.0 	-5428.0 	-5069.0 	-5034.0 	-2609.0 	-2931.0 	-2751.0 	-3338.0 	-3813.0 	-4590.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,IT	: 	: 	: 	: 	-5328.0 	-4967.0 	-5481.0 	-7626.0 	-8012.0 	-11017.0 	-14008.0 	-16315.0 	-17812.0 	-18106.0 	-18385.0 	-20002.0 	-19253.0 	-19516.0 	-18071.0 	-15907.0 	-15323.0 	-16755.0 	-14754.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	287.9 	315.1 	356.5 	446.3 	451.2 	336.3 	704.1 	539.2 	277.5 	799.4 	966.0 	947.5 	798.4 	888.1 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	-375.0 	188.0 	-90.0 	96.0 	105.0 	197.0 	162.0 	-606.0 	126.0 	100.0 	-211.0 	227.0 	252.0 	683.0 	678.0 	604.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,LV	: 	: 	: 	: 	: 	168.0 	130.0 	230.0 	430.0 	520.0 	410.0 	305.0 	198.0 	365.0 	460.0 	419.0 	393.0 	350.0 	299.0 	16.0 	145.0 	180.0 	359.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-46.2 	35.9 	-104.9 	-28.5 	48.5 	89.4 	76.8 	86.4 	109.3 	147.3 	205.4 	208.4 	: c	: c
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-8689.0 	-9656.0 	-11214.0 	-11848.0 	-10814.0 	-8060.0 	-10498.0 	-10403.0 	-10854.0 	-13282.0 	-11169.0 	-8825.0 	-4757.0 	-4885.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	2549.0 	763.0 	2174.0 	2886.0 	2984.0 	-4188.0 	-159.0 	3135.0 	-622.0 	-1748.0 	-1575.0 	-3629.0 	-6097.0 	-534.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,PT	: 	1919.0 	2089.0 	2146.0 	2297.0 	2282.0 	2460.0 	1491.0 	957.0 	1173.0 	567.0 	697.0 	1082.0 	1014.0 	174.0 	274.0 	577.0 	1007.0 	1525.0 	1626.0 	1558.0 	1641.0 	2227.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,RO	: 	: 	: 	: 	977.0 	1886.0 	3360.0 	5079.0 	7646.0 	12039.0 	13010.0 	17029.0 	16017.0 	20226.0 	16185.0 	13456.0 	11964.0 	12117.0 	11917.0 	7464.0 	12405.0 	11221.0 	12093.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,SE	-18438.0 	-13278.0 	-18197.0 	-21347.0 	-26200.0 	-28293.0 	-32307.0 	-34701.0 	-33535.0 	-39901.0 	-44903.0 	-46721.0 	-45598.0 	-55688.0 	-48497.0 	-58119.0 	-60014.0 	-73199.0 	-67166.0 	-69994.0 	-69500.0 	-59518.0 	-70757.0 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,SI	73.0 	71.0 	101.0 	105.0 	111.0 	126.0 	143.0 	59.0 	26.0 	-62.0 	-136.0 	-231.0 	-258.0 	-284.0 	-353.0 	-132.0 	-83.0 	-75.3 	-364.5 	-271.0 	-351.8 	-348.7 	-276.2 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	-84.0 	-202.7 	-313.9 	-497.3 	-756.9 	-974.9 	-566.1 	-786.0 	-1033.7 	-1515.0 	-1312.8 	-1230.8 	-1369.0 	-1282.3 
MIO_NAC,IN2,S1,S1,BAL,WRL_REST,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	-25280.0 	-23395.0 	-23187.0 	-22495.0 	-20962.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,AT	3272.0 	3034.0 	2797.0 	3814.0 	4766.0 	5888.0 	5736.0 	6246.0 	6345.0 	6735.0 	7468.0 	8379.0 	9887.0 	12210.0 	10855.0 	10346.0 	10661.0 	10671.0 	10190.0 	10079.0 	10199.0 	10768.0 	10151.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,BE	: 	: 	: 	: 	: 	2071.7 	2613.0 	1197.7 	1633.6 	3080.4 	4105.6 	4483.9 	2855.7 	5237.0 	7099.0 	8118.0 	7248.0 	6530.0 	6826.0 	5379.0 	5742.0 	4599.0 	3986.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3554.0 	3976.9 	3827.3 	4757.6 	5399.9 	5063.2 	5189.8 	4974.8 	5874.5 	5985.7 	5408.3 
MIO_NAC,S,S1,S1,BAL,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3298.0 	3038.0 	3009.0 	3401.0 	3223.0 	3269.0 	3173.0 	3112.0 	3774.0 	4067.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,CZ	84385.0 	67591.0 	82436.0 	105624.0 	129997.0 	162522.0 	167057.0 	124442.0 	111659.0 	81705.0 	48637.0 	62559.0 	73394.0 	89275.0 	81916.0 	78477.0 	81282.0 	77625.0 	70360.0 	55650.0 	78037.0 	107609.0 	121993.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,DE	-41875.0 	-43004.0 	-43882.0 	-44921.0 	-53299.0 	-58370.0 	-62833.0 	-45441.0 	-48706.0 	-38712.0 	-40601.0 	-34640.0 	-34880.0 	-31466.0 	-19649.0 	-27041.0 	-31574.0 	-32776.0 	-41377.0 	-24485.0 	-16911.0 	-19948.0 	-20875.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32779.0 	36269.0 	35758.0 	39486.0 	8713.0 	36385.0 	27988.0 	32113.0 	41733.0 	48676.0 	41583.0 	17895.0 	31529.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,EE	296.6 	437.7 	587.1 	600.7 	645.9 	763.4 	844.2 	774.7 	835.8 	995.1 	975.7 	1010.0 	1112.7 	1448.0 	1427.0 	1342.0 	1306.0 	1557.7 	1457.0 	1706.4 	1709.8 	1643.8 	1891.9 
MIO_NAC,S,S1,S1,BAL,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14266.0 	13990.0 	15141.0 	15680.0 	11505.0 	12122.0 	13611.0 	13840.0 	15751.0 	18271.0 	16933.0 	15313.0 	17432.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,ES	11597.0 	13164.0 	15346.0 	17927.0 	19295.0 	21638.0 	23701.0 	23658.0 	24739.0 	23161.0 	24904.0 	27064.0 	28749.0 	29822.0 	29541.0 	33925.0 	42588.0 	45249.0 	47784.0 	47893.0 	47514.0 	51234.0 	55470.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,FI	-1600.5 	-1679.8 	-2013.5 	-2149.0 	-1579.6 	-1904.8 	-68.7 	587.4 	-652.0 	457.0 	-582.6 	-5949.0 	-6809.0 	-5934.0 	-5987.0 	-5086.0 	-4060.0 	-5373.0 	-4360.0 	-3698.0 	-2773.0 	-2583.0 	-1057.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,FR	: 	: 	: 	: 	14360.0 	13088.0 	15362.0 	19674.0 	15043.0 	15488.0 	18212.0 	20012.0 	24721.0 	24654.0 	18634.0 	20735.0 	27774.0 	31320.0 	30117.0 	25458.0 	20097.0 	17770.0 	26445.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,HR	: 	: 	: 	: 	: 	20789.0 	26897.0 	25801.0 	38043.0 	36453.0 	39807.0 	42094.0 	46834.0 	49825.0 	42365.0 	41847.0 	46067.0 	48644.0 	50910.0 	55864.0 	60662.0 	65311.0 	69174.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,HU	283166.5 	445247.3 	529541.7 	549794.7 	528594.8 	709833.0 	811621.9 	447119.7 	258988.5 	223203.7 	219939.0 	303713.0 	227345.8 	320746.0 	329204.0 	728822.0 	913172.0 	1096805.6 	1116829.0 	1423237.8 	1525937.5 	2110349.4 	2272853.8 
MIO_NAC,S,S1,S1,BAL,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	-13619.0 	-10900.0 	-12142.0 	-13657.0 	-12311.0 	-12387.0 	-16464.0 	-15824.0 	-13420.0 	-9093.0 	-6750.0 	-719.0 	-5544.0 	-37715.0 	-63733.0 	-18353.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,IT	3475.0 	4134.0 	5921.0 	2456.0 	-487.0 	692.0 	-1440.0 	-4208.0 	-3545.0 	177.0 	-2095.0 	-3236.0 	-8293.0 	-10633.0 	-9037.0 	-9177.0 	-6172.0 	-121.0 	430.0 	-1075.0 	-3158.0 	-3415.0 	-3545.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	886.3 	777.1 	847.5 	596.1 	583.2 	714.8 	1122.1 	1267.4 	1389.3 	1357.2 	1637.7 	1744.5 	2243.0 	3121.6 
MIO_NAC,S,S1,S1,BAL,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	8668.0 	8701.0 	9309.0 	10491.0 	12483.0 	14282.0 	14987.0 	12916.0 	12710.0 	13749.0 	14598.0 	15398.0 	16651.0 	20346.0 	20994.0 	21549.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,LV	: 	: 	: 	: 	: 	482.0 	572.0 	609.0 	711.0 	685.0 	697.0 	790.0 	1132.0 	1395.0 	1430.0 	1301.0 	1480.0 	1623.0 	1773.0 	2039.0 	2077.0 	2174.0 	2332.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	561.7 	717.2 	754.9 	1020.9 	1286.9 	1042.7 	1211.9 	1400.4 	1472.9 	1618.5 	2226.5 	2612.7 	3110.4 	3565.2 
MIO_NAC,S,S1,S1,BAL,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-6547.0 	-6420.0 	-7010.0 	-6228.0 	-5701.0 	-7958.0 	-7416.0 	-10017.0 	-9150.0 	-5522.0 	-4034.0 	-13688.0 	6630.0 	8228.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	6174.0 	7944.0 	7902.0 	20121.0 	17982.0 	21716.0 	13171.0 	21072.0 	25149.0 	32070.0 	37925.0 	45610.0 	60944.0 	76385.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,PT	: 	1560.0 	1875.0 	2455.0 	2543.0 	3187.0 	3760.0 	3999.0 	4135.0 	4672.0 	4548.0 	5661.0 	7094.0 	7182.0 	6288.0 	6463.0 	8011.0 	9495.0 	11183.0 	11377.0 	12535.0 	13462.0 	15619.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,RO	: 	: 	: 	: 	480.0 	3057.0 	6148.0 	8460.0 	10509.0 	13858.0 	12123.0 	14641.0 	10040.0 	10815.0 	4065.0 	6323.0 	7061.0 	11073.0 	20781.0 	26071.0 	30185.0 	34675.0 	36238.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,SE	-12958.0 	-15150.0 	-24087.0 	-29921.0 	-29187.0 	-35848.0 	-26880.0 	-15783.0 	-30615.0 	-10696.0 	-7872.0 	7215.0 	13593.0 	8738.0 	17238.0 	23343.0 	41885.0 	43249.0 	65954.0 	53013.0 	93102.0 	94364.0 	50454.0 
MIO_NAC,S,S1,S1,BAL,WRL_REST,SI	674.0 	745.0 	771.0 	655.0 	483.0 	571.0 	675.0 	683.0 	646.0 	802.0 	936.0 	937.0 	984.0 	1410.0 	1111.0 	1211.0 	1406.0 	1509.4 	1731.9 	1696.7 	1929.5 	2250.8 	2718.7 
MIO_NAC,S,S1,S1,BAL,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	727.6 	649.0 	987.3 	627.2 	-339.0 	-903.0 	-651.3 	-269.6 	421.4 	483.9 	175.8 	156.8 	469.0 	879.9 
MIO_NAC,S,S1,S1,BAL,WRL_REST,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	89954.0 	92396.0 	90826.0 	101765.0 	114295.0 
