na_item,co_nco,sector,finpos,unit,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
F,CO,S122_S123,LIAB,PC_GDP,FR	154.5 	153.8 	163.2 	158.0 	173.7 	172.0 	177.0 	175.5 	180.5 	193.5 	219.7 	243.5 	260.0 	260.5 	262.8 	267.4 	274.4 	274.3 	270.4 	281.3 	281.3 	288.2 	286.0 
F,CO,S122_S123,LIAB,PC_GDP,HR	: 	: 	: 	: 	: 	: 	76.0 	83.3 	88.9 	96.2 	96.4 	113.4 	123.5 	105.9 	117.0 	121.2 	121.7 	121.0 	119.9 	120.4 	116.2 	114.9 	108.5 
F,CO,S122_S123,LIAB,PC_GDP,HU	61.1 	61.2 	63.0 	61.7 	63.6 	63.2 	61.3 	62.0 	69.6 	76.6 	85.0 	95.6 	101.5 	109.7 	115.3 	111.5 	105.8 	95.1 	90.4 	85.8 	84.3 	86.5 	85.8 
F,CO,S122_S123,LIAB,PC_GDP,IE	: 	: 	: 	: 	: 	: 	418.3 	437.6 	479.4 	545.1 	639.2 	723.8 	765.7 	817.8 	836.8 	781.8 	650.1 	569.2 	505.0 	513.3 	370.1 	365.4 	334.7 
F,CO,S122_S123,LIAB,PC_GDP,IT	102.8 	106.0 	111.9 	117.5 	123.5 	133.0 	121.6 	120.0 	129.9 	134.0 	146.5 	166.4 	164.2 	159.6 	169.1 	179.5 	178.7 	190.5 	182.7 	183.2 	179.4 	173.1 	169.6 
F,CO,S122_S123,LIAB,PC_GDP,LT	23.6 	20.6 	22.4 	23.9 	26.5 	28.4 	30.4 	31.9 	37.1 	45.7 	63.3 	72.7 	82.2 	78.9 	94.2 	89.9 	77.6 	71.8 	67.4 	68.5 	64.3 	68.8 	67.0 
F,CO,S122_S123,LIAB,PC_GDP,LU	: 	: 	: 	: 	2681.3 	2662.0 	3080.9 	2820.2 	2767.6 	2667.5 	2824.4 	2709.5 	2766.2 	2963.3 	2749.0 	2428.9 	2385.1 	2046.5 	1839.4 	1814.4 	1823.1 	1890.3 	1780.8 
F,CO,S122_S123,LIAB,PC_GDP,LV	28.8 	34.7 	46.5 	41.5 	45.6 	58.1 	63.1 	72.0 	80.8 	96.7 	110.9 	127.1 	130.9 	129.6 	147.3 	152.2 	128.9 	121.6 	122.4 	125.1 	126.7 	114.4 	101.4 
F,CO,S122_S123,LIAB,PC_GDP,MT	164.3 e	185.9 e	211.8 e	276.7 e	325.5 e	326.3 e	307.4 e	336.9 e	368.3 e	409.8 	505.9 	568.1 	668.0 	690.8 	670.4 	752.2 	739.8 	734.1 	650.2 	620.3 	495.0 	464.3 	434.5 
F,CO,S122_S123,LIAB,PC_GDP,NL	161.6 	172.8 	185.1 	209.7 	214.3 	216.9 	230.2 	235.8 	249.3 	265.3 	288.4 	304.5 	327.0 	300.1 	311.1 	318.0 	328.8 	329.1 	301.9 	312.2 	312.0 	308.9 	289.2 p
F,CO,S122_S123,LIAB,PC_GDP,PL	33.4 	35.3 	38.0 	44.5 	50.1 	50.4 	54.7 	51.8 	53.8 	57.0 	62.0 	70.1 	73.4 	77.9 	77.9 	81.4 	80.3 	82.0 	85.8 	87.7 	85.0 	87.3 	86.1 
F,CO,S122_S123,LIAB,PC_GDP,PT	135.3 	140.8 	155.8 	163.9 	176.2 	193.5 	200.1 	192.7 	200.9 	197.1 	203.3 	217.4 	230.1 	234.0 	259.6 	268.2 	263.7 	262.6 	241.8 	219.4 	198.2 	184.3 	177.1 
F,CO,S122_S123,LIAB,PC_GDP,RO	49.5 e	43.4 e	29.1 e	29.8 	27.8 	25.5 	27.9 	30.9 	29.7 	36.8 	45.7 	50.9 	59.6 	52.2 	61.8 	63.8 	62.6 	59.4 	55.2 	53.7 	52.8 	50.7 	49.4 
F,CO,S122_S123,LIAB,PC_GDP,SE	129.2 	136.8 	141.3 	148.3 	143.0 	157.4 	154.6 	149.7 	156.3 	167.6 	187.7 	201.8 	214.2 	236.5 	248.4 	233.4 	238.9 	243.8 	253.5 	267.1 	249.6 	258.1 	265.0 
F,CO,S122_S123,LIAB,PC_GDP,SI	53.5 	56.9 	59.0 	61.4 	62.7 	67.7 	73.3 	76.7 	78.7 	81.8 	95.0 	101.6 	114.2 	117.1 	130.8 	125.0 	120.2 	115.7 	102.7 	96.5 	91.4 	88.0 	85.4 
F,CO,S122_S123,LIAB,PC_GDP,SK	81.0 	81.8 	81.4 	76.6 	74.2 	76.1 	78.7 	66.0 	63.7 	68.8 	83.9 	80.2 	65.0 	74.3 	78.8 	79.3 	74.5 	78.7 	74.1 	78.8 	86.3 	87.4 	87.4 
F,CO,S122_S123,LIAB,PC_GDP,UK	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: 
F,CO,S124,LIAB,PC_GDP,AT	13.7 	17.2 	21.8 	27.7 	37.0 	38.9 	39.3 	39.8 	42.1 	45.1 	52.3 	53.3 	49.2 	36.7 	41.1 	42.5 	37.8 	40.1 	40.0 	41.9 	41.8 	41.7 	42.5 
F,CO,S124,LIAB,PC_GDP,BE	7.8 	10.1 	14.0 	21.0 	27.2 	30.1 	30.2 	27.0 	28.3 	30.0 	33.2 	35.2 	32.0 	22.8 	25.7 	23.6 	19.0 	20.0 	23.7 	28.7 	31.1 	31.8 	37.3 
F,CO,S124,LIAB,PC_GDP,BG	0.2 	0.2 	0.1 	0.1 	0.1 	1.2 	0.8 	0.7 	0.8 	1.5 	2.1 	5.3 	5.6 	4.9 	5.0 	2.6 	3.6 	3.5 	2.7 	2.7 	2.6 	3.1 	3.7 
F,CO,S124,LIAB,PC_GDP,CY	5.8 	8.5 	8.9 	9.1 	25.6 	16.6 	11.5 	18.8 	18.1 	11.5 	19.7 	35.5 	39.0 	6.1 	9.9 	12.6 	19.8 	8.6 	17.1 	14.6 	16.3 	16.4 	20.6 
F,CO,S124,LIAB,PC_GDP,CZ	8.2 	6.6 	7.0 	4.5 	4.7 	5.6 	3.6 	4.0 	3.7 	3.7 	4.5 	2.5 	3.2 	2.4 	2.7 	3.3 	4.0 	5.0 	5.8 	6.8 	7.0 	8.0 	: 
F,CO,S124,LIAB,PC_GDP,DE	14.3 	17.5 	23.0 	28.3 	36.7 	38.5 	36.6 	33.8 	37.5 	38.2 	42.6 	43.2 	42.2 	36.8 	43.1 	45.4 	43.6 	49.0 	51.7 	56.1 	58.9 	62.2 	64.6 
F,CO,S124,LIAB,PC_GDP,DK	3.5 	5.2 	7.8 	10.6 	15.8 	19.3 	20.6 	20.5 	25.4 	34.4 	46.2 	50.8 	53.9 	37.7 	48.6 	68.4 	70.9 	82.2 	91.3 	98.5 	95.2 	99.6 	102.8 
F,CO,S124,LIAB,PC_GDP,EE	0.1 	0.6 	1.2 	1.7 	2.1 	1.4 	1.8 	1.3 	3.1 	5.3 	7.5 	9.6 	11.7 	10.3 	9.9 	7.4 	2.7 	2.8 	3.2 	2.8 	3.6 	4.0 	4.5 
F,CO,S124,LIAB,PC_GDP,EL	4.8 	5.6 	7.3 	7.2 	16.3 	11.1 	11.3 	9.7 	8.9 	9.1 	11.4 	7.9 	5.9 	2.8 	3.1 	3.1 	2.4 	2.8 	3.0 	3.3 	3.2 	3.1 	3.4 
F,CO,S124,LIAB,PC_GDP,ES	10.5 	16.1 	25.0 	34.3 	31.4 	26.3 	22.8 	18.5 	20.5 	22.2 	24.2 	29.0 	25.7 	15.6 	16.9 	15.1 	13.8 	13.8 	17.3 	21.2 	22.7 	23.1 	24.6 
F,CO,S124,LIAB,PC_GDP,FI	0.9 	2.0 	3.3 	4.1 	8.0 	9.3 	8.5 	8.0 	10.1 	13.8 	18.8 	24.5 	24.4 	15.3 	23.1 	27.3 	22.0 	30.8 	34.2 	38.9 	42.9 	46.5 	50.6 
F,CO,S124,LIAB,PC_GDP,FR	20.1 	23.2 	25.9 	30.3 	37.5 	39.6 	37.3 	33.1 	36.9 	39.5 	43.5 	49.4 	47.8 	35.4 	42.8 	43.7 	39.4 	41.8 	43.8 	52.0 	52.0 	53.8 	56.9 
F,CO,S124,LIAB,PC_GDP,HR	: 	: 	: 	: 	: 	: 	0.0 	2.6 	1.8 	2.4 	4.1 	6.9 	12.9 	5.4 	2.8 	2.8 	1.9 	1.7 	1.6 	1.9 	2.1 	2.9 	3.5 
F,CO,S124,LIAB,PC_GDP,HU	1.0 	1.5 	2.5 	2.8 	3.2 	3.6 	3.9 	4.3 	3.8 	3.6 	5.9 	6.8 	8.2 	6.2 	7.4 	9.1 	6.8 	7.8 	10.1 	12.3 	12.2 	13.0 	13.3 
F,CO,S124,LIAB,PC_GDP,IE	: 	: 	: 	: 	: 	: 	148.1 	123.6 	149.2 	152.3 	215.0 	241.4 	240.1 	182.4 	265.5 	379.0 	471.5 	556.3 	624.3 	793.5 	644.6 	667.0 	712.7 
F,CO,S124,LIAB,PC_GDP,IT	10.9 	13.6 	21.0 	36.1 	43.0 	38.9 	32.3 	26.8 	22.6 	20.7 	20.5 	17.8 	14.2 	11.2 	11.9 	11.6 	9.8 	10.8 	12.0 	15.2 	17.0 	17.6 	18.9 
F,CO,S124,LIAB,PC_GDP,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.5 	0.9 	1.2 	0.3 	0.4 	0.6 	0.4 	0.5 	0.7 	0.9 	1.1 	2.1 	2.4 
F,CO,S124,LIAB,PC_GDP,LU	: 	: 	: 	: 	3053.3 	3313.3 	3168.6 	2724.9 	2992.3 	3365.3 	4445.6 	4889.9 	4901.6 	3225.5 	4240.7 	4914.3 	4428.6 	5117.1 	5434.9 	5735.5 	6236.3 	6508.7 	6946.6 
F,CO,S124,LIAB,PC_GDP,LV	: 	: 	: 	: 	: 	: 	0.1 	0.2 	0.3 	0.4 	0.6 	0.6 	1.0 	0.4 	0.7 	1.0 	1.2 	1.1 	1.5 	1.0 	1.3 	1.4 	1.3 
F,CO,S124,LIAB,PC_GDP,MT	10.6 e	11.5 e	12.2 e	13.1 e	14.1 e	14.7 e	16.2 e	17.3 e	18.6 e	27.5 	64.2 	79.8 	106.1 	71.5 	92.6 	91.0 	86.1 	97.4 	68.6 	67.4 	55.7 	46.6 	41.9 
F,CO,S124,LIAB,PC_GDP,NL	13.9 	15.1 	16.8 	16.4 	20.5 	23.3 	21.0 	16.2 	17.1 	16.4 	17.2 	18.1 	14.7 	27.2 	69.2 	73.1 	74.7 	85.9 	94.1 	107.8 	106.4 	112.8 	112.7 p
F,CO,S124,LIAB,PC_GDP,PL	0.0 	0.0 	0.0 	0.0 	0.3 	0.5 	1.7 	2.9 	4.1 	4.0 	6.4 	9.4 	11.8 	6.4 	7.4 	9.0 	7.8 	9.7 	12.7 	14.0 	16.3 	15.5 	15.9 
F,CO,S124,LIAB,PC_GDP,PT	14.2 	15.9 	19.6 	21.0 	20.6 	18.0 	17.9 	17.4 	19.3 	20.2 	22.6 	24.3 	22.4 	16.4 	19.3 	17.6 	16.3 	17.7 	17.4 	16.4 	15.0 	13.9 	15.0 
F,CO,S124,LIAB,PC_GDP,RO	0.0 e	0.0 e	4.0 e	3.1 	2.5 	0.4 	0.5 	0.6 	0.7 	1.2 	2.4 	3.1 	2.8 	1.2 	1.9 	2.0 	1.9 	5.4 	5.8 	5.9 	5.8 	5.3 	4.9 
F,CO,S124,LIAB,PC_GDP,SE	9.9 	13.0 	18.6 	21.3 	32.3 	32.4 	30.9 	23.5 	27.9 	32.1 	45.5 	45.7 	43.5 	28.5 	42.6 	46.5 	40.0 	47.8 	58.2 	70.1 	69.0 	74.6 	79.2 
F,CO,S124,LIAB,PC_GDP,SI	1.5 	2.8 	3.4 	3.8 	4.3 	3.9 	3.5 	5.2 	5.2 	6.8 	6.8 	8.4 	11.2 	4.7 	6.0 	6.2 	4.9 	5.0 	5.1 	5.7 	5.9 	5.8 	5.9 
F,CO,S124,LIAB,PC_GDP,SK	4.5 	3.9 	4.7 	4.5 	3.6 	3.1 	2.9 	2.0 	3.1 	2.8 	3.8 	3.5 	4.0 	2.3 	2.5 	3.0 	4.1 	4.5 	5.8 	7.1 	7.2 	7.3 	8.3 
F,CO,S124,LIAB,PC_GDP,UK	18.8 	20.2 	22.4 	24.2 	31.8 	31.3 	26.5 	20.3 	23.6 	25.7 	31.1 	34.7 	37.2 	28.2 	38.3 	45.6 	42.8 	47.8 	52.2 	53.4 	54.6 	56.8 	59.3 
F,CO,S125,LIAB,PC_GDP,AT	5.9 	6.1 	5.9 	7.5 	6.8 	9.6 	9.5 	11.1 	11.6 	12.6 	13.8 	22.4 	22.6 	24.6 	28.0 	24.3 	19.4 	20.7 	21.3 	24.3 	24.1 	20.4 	18.0 
F,CO,S125,LIAB,PC_GDP,DE	2.6 	3.2 	3.7 	4.4 	7.4 	12.8 	13.7 	13.7 	13.5 	11.6 	13.0 	15.0 	15.8 	20.0 	23.8 	24.6 	22.7 	22.4 	20.9 	22.3 	21.8 	21.0 	20.4 
F,CO,S125,LIAB,PC_GDP,DK	23.5 	28.3 	39.0 	42.2 	49.6 	40.7 	33.2 	26.7 	27.5 	21.2 	32.8 	29.3 	28.9 	23.6 	29.0 	25.3 	27.8 	22.7 	25.0 	30.3 	34.2 	36.5 	36.5 
F,CO,S125,LIAB,PC_GDP,EL	0.0 	0.0 	1.4 	1.6 	6.9 	3.4 	3.9 	2.9 	3.2 	3.5 	4.1 	5.2 	5.1 	4.7 	6.0 	6.2 	6.9 	7.4 	6.3 	5.2 	5.8 	5.3 	5.3 
F,CO,S125,LIAB,PC_GDP,FI	9.6 	7.7 	8.3 	10.9 	12.6 	11.9 	6.7 	6.1 	7.5 	8.2 	10.0 	10.7 	9.5 	9.1 	12.6 	13.0 	13.1 	15.1 	18.2 	18.5 	21.3 	22.5 	24.0 
F,CO,S125,LIAB,PC_GDP,FR	3.5 	4.0 	7.1 	7.3 	6.3 	8.7 	10.0 	10.1 	11.7 	11.3 	15.8 	19.3 	27.1 	25.8 	20.3 	20.8 	22.4 	22.4 	21.3 	21.9 	18.9 	20.3 	20.1 
F,CO,S125,LIAB,PC_GDP,HR	: 	: 	: 	: 	: 	: 	2.8 	4.2 	5.8 	7.2 	8.1 	9.2 	11.6 	13.0 	14.2 	12.7 	11.9 	11.1 	10.5 	10.1 	9.1 	8.3 	7.9 
F,CO,S125,LIAB,PC_GDP,HU	1.7 	2.5 	2.5 	3.2 	3.5 	4.2 	4.3 	5.5 	7.2 	8.4 	9.6 	10.4 	12.0 	14.2 	12.7 	11.9 	10.8 	9.0 	8.1 	7.6 	7.1 	7.4 	7.1 
F,CO,S125,LIAB,PC_GDP,LT	1.8 	1.5 	1.3 	1.9 	2.1 	2.6 	3.8 	4.2 	5.7 	8.5 	10.4 	11.9 	14.2 	13.5 	11.3 	9.1 	9.4 	8.2 	6.7 	6.5 	6.5 	7.7 	7.9 
F,CO,S125,LIAB,PC_GDP,LU	: 	: 	: 	: 	5.8 	12.8 	14.4 	21.0 	14.6 	13.6 	203.0 	193.8 	216.8 	11.1 	9.3 	8.0 	54.3 	371.8 	412.0 	417.3 	383.9 	366.3 	357.6 
F,CO,S125,LIAB,PC_GDP,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.6 	10.3 	13.7 	18.2 	18.1 	20.4 	16.0 	12.8 	14.9 	15.9 	15.6 	14.4 	15.3 	16.2 
F,CO,S125,LIAB,PC_GDP,MT	1.2 e	1.3 e	1.4 e	1.6 e	1.7 e	1.8 e	2.2 e	2.4 e	2.7 e	0.8 	0.3 	0.6 	0.8 	1.3 	2.6 	2.1 	5.3 	12.0 	5.9 	0.8 	0.7 	7.1 	6.3 
F,CO,S125,LIAB,PC_GDP,RO	13.4 e	9.1 e	4.2 e	0.1 	0.1 	0.2 	0.2 	0.9 	1.4 	2.2 	3.5 	4.4 	5.9 	8.6 	8.1 	7.1 	6.7 	6.2 	5.8 	5.0 	5.0 	5.1 	5.0 
F,CO,S125,LIAB,PC_GDP,SE	6.4 	6.4 	8.9 	8.8 	11.7 	13.5 	10.6 	8.0 	8.5 	9.5 	11.4 	12.5 	12.4 	7.9 	10.3 	10.6 	10.0 	11.7 	15.6 	17.6 	17.5 	17.7 	18.9 
F,CO,S125,LIAB,PC_GDP,SK	0.3 	0.2 	0.2 	0.2 	0.2 	0.5 	1.4 	1.2 	1.7 	2.5 	3.0 	3.5 	5.0 	5.9 	6.0 	5.1 	3.6 	3.4 	4.6 	3.7 	6.2 	7.5 	8.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT	8.8 	10.0 	11.2 	13.9 	14.5 	21.0 	21.1 	22.8 	24.2 	25.1 	50.6 	65.2 	72.5 	72.8 	81.0 	72.0 	68.5 	72.7 	72.4 	75.5 	74.9 	63.0 	60.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE	42.4 	47.0 	55.2 	75.2 	75.8 	86.3 	89.8 	83.7 	94.2 	101.4 	114.4 	135.1 	154.0 	165.2 	187.2 	178.2 	188.1 	168.9 	175.8 	178.3 	177.2 	157.8 	141.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG	0.8 	1.5 	0.2 	0.1 	0.1 	3.5 	2.3 	2.5 	2.3 	4.4 	6.8 	15.5 	15.1 	14.6 	14.8 	11.5 	13.5 	14.9 	19.9 	21.7 	19.2 	19.8 	20.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY	1.2 	2.4 	2.4 	2.7 	12.8 	7.2 	4.3 	6.8 	5.9 	2.1 	7.2 	3.6 	4.6 	743.1 	760.1 	915.7 	793.6 	979.0 	1021.2 	1029.0 	1198.0 	1200.6 	1106.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,CZ	8.9 	10.2 	13.9 	17.3 	16.0 	15.8 	15.7 	17.1 	16.7 	15.6 	14.8 	13.4 	14.3 	14.2 	13.8 	15.1 	14.6 	17.0 	18.5 	20.6 	19.8 	24.2 	: 
F,CO,S125_S126_S127,LIAB,PC_GDP,DE	3.3 	4.0 	4.5 	5.2 	8.7 	14.3 	16.1 	16.8 	16.5 	15.1 	17.6 	21.7 	24.8 	30.4 	35.5 	34.7 	35.7 	35.2 	26.8 	29.4 	29.7 	28.6 	28.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,DK	51.3 	61.5 	83.4 	103.8 	119.6 	134.4 	109.7 	87.3 	86.5 	74.3 	112.6 	127.9 	129.9 	97.0 	121.0 	133.6 	125.2 	107.7 	110.1 	124.8 	129.3 	122.9 	121.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,EE	3.8 	7.8 	15.0 	20.1 	21.3 	36.6 	33.4 	39.3 	28.9 	29.5 	23.9 	21.6 	21.0 	18.3 	19.1 	19.0 	20.2 	21.5 	30.4 	31.4 	33.9 	35.0 	37.3 
F,CO,S125_S126_S127,LIAB,PC_GDP,EL	0.0 	0.0 	3.1 	3.3 	8.5 	4.8 	5.3 	3.8 	4.3 	4.4 	5.4 	6.6 	6.2 	6.0 	7.6 	8.0 	8.8 	9.4 	9.5 	8.2 	7.0 	6.7 	7.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,ES	2.3 	3.3 	3.1 	4.2 	5.2 	7.0 	10.0 	13.8 	21.0 	31.0 	44.5 	60.5 	73.4 	76.8 	82.8 	82.6 	74.4 	69.3 	62.3 	64.1 	58.9 	54.1 	48.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,FI	10.6 	8.7 	9.8 	12.4 	14.1 	13.8 	8.4 	7.6 	9.2 	9.9 	11.6 	12.4 	11.3 	12.6 	16.2 	16.9 	16.8 	17.6 	23.0 	26.4 	30.2 	31.4 	34.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,FR	14.7 	16.4 	20.6 	22.8 	23.7 	27.2 	25.9 	22.9 	25.0 	24.5 	31.5 	37.5 	44.0 	38.4 	33.9 	34.6 	33.8 	35.8 	37.0 	37.5 	35.8 	37.9 	39.3 
F,CO,S125_S126_S127,LIAB,PC_GDP,HR	: 	: 	: 	: 	: 	: 	3.3 	5.3 	7.4 	8.9 	9.9 	11.0 	13.3 	14.5 	16.4 	14.3 	13.6 	15.1 	15.0 	13.3 	13.0 	12.1 	10.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,HU	2.4 	3.4 	3.1 	4.4 	20.6 	48.5 	71.9 	64.7 	60.1 	50.7 	79.5 	86.4 	116.1 	156.9 	149.8 	137.6 	156.7 	149.3 	132.6 	136.3 	130.2 	177.8 	133.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,IE	: 	: 	: 	: 	: 	: 	171.0 	171.2 	201.3 	231.0 	313.3 	326.2 	326.2 	468.4 	569.0 	605.7 	624.1 	557.1 	556.8 	567.4 	500.7 	452.0 	393.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,IT	11.8 	11.3 	12.2 	13.3 	14.7 	17.4 	20.8 	23.0 	30.0 	30.4 	34.0 	26.5 	27.0 	28.1 	31.6 	41.0 	36.8 	42.1 	40.0 	36.2 	32.8 	32.4 	30.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,LT	1.9 	1.6 	1.4 	2.3 	2.6 	3.2 	4.6 	5.1 	6.1 	8.8 	10.7 	12.6 	14.9 	15.0 	12.5 	10.4 	10.4 	9.1 	8.9 	13.5 	13.1 	13.6 	13.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,LU	: 	: 	: 	: 	1399.0 	1551.3 	1891.2 	2593.4 	2990.2 	3258.5 	3927.4 	4042.6 	4459.3 	4378.0 	4922.0 	5094.0 	6121.2 	7790.7 	8276.8 	10341.3 	12053.6 	12242.5 	10787.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,LV	1.3 	3.4 	1.0 	1.6 	2.5 	5.6 	6.0 	6.6 	6.9 	8.3 	11.0 	13.7 	18.2 	18.1 	20.4 	16.0 	12.8 	14.9 	15.9 	15.6 	24.2 	28.5 	29.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,MT	6.0 e	7.1 e	8.0 e	9.1 e	11.2 e	13.5 e	15.9 e	19.6 e	23.6 e	366.5 	754.8 	1097.0 	1602.5 	1768.4 	1844.8 	1859.6 	2010.9 	2043.8 	2017.3 	1916.3 	1791.8 	1758.1 	1683.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,NL	263.7 	281.5 	303.4 	326.3 	354.5 	358.6 	350.1 	354.8 	354.0 	371.4 	410.1 	453.3 	518.1 	502.2 	570.4 	578.0 	617.5 	649.3 	675.8 	667.7 	668.9 	684.5 	685.1 p
F,CO,S125_S126_S127,LIAB,PC_GDP,PL	0.0 	0.5 	0.9 	1.6 	2.9 	2.2 	4.2 	4.2 	6.1 	6.1 	6.2 	8.2 	8.1 	7.9 	8.6 	8.6 	8.4 	9.2 	9.2 	9.9 	10.2 	11.5 	13.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,PT	12.8 	16.2 	17.7 	22.3 	26.2 	30.4 	34.6 	34.4 	45.2 	51.8 	58.1 	64.4 	72.5 	77.9 	87.7 	98.9 	90.1 	79.9 	79.3 	82.8 	76.8 	69.9 	64.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,RO	13.4 e	9.2 e	4.3 e	0.2 	0.7 	0.7 	0.6 	1.3 	1.7 	2.5 	4.0 	4.9 	6.6 	9.3 	8.7 	7.9 	7.6 	6.8 	6.9 	6.1 	6.0 	6.1 	6.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,SE	10.8 	11.1 	16.1 	20.1 	22.8 	28.4 	30.1 	28.6 	29.3 	31.8 	34.0 	35.1 	39.1 	38.2 	44.1 	44.8 	44.5 	50.6 	55.0 	59.0 	59.3 	62.3 	59.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,SI	3.1 	3.3 	3.8 	4.5 	5.9 	6.5 	7.2 	8.5 	10.7 	12.4 	16.3 	19.8 	20.9 	22.1 	21.6 	20.0 	18.0 	17.1 	15.8 	15.6 	12.7 	10.6 	9.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,SK	1.1 	1.1 	1.0 	1.2 	1.1 	1.4 	2.6 	2.2 	2.7 	3.7 	4.7 	5.3 	6.6 	7.1 	7.3 	7.2 	5.1 	5.4 	5.7 	4.4 	7.5 	8.5 	10.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,UK	56.4 	68.9 	79.1 	78.1 	88.7 	106.2 	114.3 	102.7 	118.1 	144.1 	172.6 	189.4 	219.3 	305.4 	276.9 	329.9 	336.5 	310.6 	286.8 	291.3 	237.6 	256.2 	237.9 
