indic_bt,nace_r2,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
TOVT,G473,I2015_SCA,PL	112.5 	115.3 	115.3 	126.8 	129.7 	126.8 	131.2 	133.5 	134.0 	132.6 p	127.5 p	: 
TOVT,G473,I2015_SCA,PT	116.1 	119.1 	119.0 	121.3 	121.4 	116.9 	114.8 	122.9 	120.4 	120.6 	: c	: 
TOVT,G473,I2015_SCA,RO	110.0 	120.4 	130.1 	135.0 	121.2 	117.5 	135.4 	139.3 	135.9 	129.8 	123.4 p	: 
TOVT,G473,I2015_SCA,SE	102.4 s	103.5 s	108.2 s	103.5 s	104.1 s	105.2 s	108.3 s	112.4 s	106.7 s	107.9 ps	110.4 ps	: 
TOVT,G473,I2015_SCA,SI	122.0 	134.3 	129.7 	133.7 	130.2 	132.4 	126.1 	143.3 	151.4 	144.6 	144.1 	: 
TOVT,G473,I2015_SCA,SK	114.3 s	117.0 s	117.3 s	120.6 s	121.7 s	122.4 s	125.8 s	129.8 s	134.5 s	136.0 ps	136.9 ps	: 
TOVT,G473,I2015_SCA,TR	141.8 	145.3 	149.2 	153.3 	150.6 	154.6 	162.5 	163.0 	165.4 	171.7 	174.8 	: 
TOVT,G473,I2015_SCA,UK	113.8 p	117.3 p	120.5 p	122.4 p	126.2 p	116.9 p	123.2 p	126.4 p	130.3 p	128.9 p	130.4 p	130.3 p
TOVT,G473,PCH_M12_CA,AT	6.7 p	10.7 p	7.9 p	5.8 p	4.5 p	7.3 p	7.3 p	10.0 p	11.3 p	14.7 p	13.6 p	: 
TOVT,G473,PCH_M12_CA,BE	1.3 p	4.4 p	-6.7 p	2.4 p	3.6 p	1.4 p	2.7 p	7.3 p	12.1 p	12.1 p	14.5 p	: 
TOVT,G473,PCH_M12_CA,BG	2.0 	0.8 	1.7 	7.7 	-4.3 	-8.0 	1.6 	8.2 	11.8 	15.1 	13.9 p	: 
TOVT,G473,PCH_M12_CA,CH	2.4 p	6.7 p	3.3 p	1.1 p	-0.1 p	2.6 p	7.5 p	5.3 p	5.5 p	3.5 p	: 	: 
TOVT,G473,PCH_M12_CA,CY	4.8 	7.7 	1.7 	-1.9 	-4.9 	-1.4 	5.5 	7.7 	8.4 	10.8 	: c	: 
TOVT,G473,PCH_M12_CA,CZ	9.3 p	12.0 p	7.0 p	6.5 p	5.7 p	0.9 p	6.5 p	10.9 p	12.9 p	16.6 p	14.6 p	: 
TOVT,G473,PCH_M12_CA,DE	4.8 p	8.1 p	2.6 p	4.7 p	5.1 p	3.6 p	8.8 p	10.3 p	11.4 p	12.5 p	12.1 p	: 
TOVT,G473,PCH_M12_CA,DK	-3.5 	0.2 	-1.6 	-3.5 	-2.2 	-4.0 	1.1 	10.6 	9.3 	11.5 	8.3 	: 
TOVT,G473,PCH_M12_CA,EA19	4.1 s	6.8 s	4.4 s	2.4 s	2.9 s	2.9 s	5.4 s	9.8 s	13.8 s	12.5 s	12.2 s	: 
TOVT,G473,PCH_M12_CA,EE	8.1 	4.5 	12.2 	-6.7 	14.7 	12.3 	1.5 	10.0 	10.1 	12.0 	10.0 	: 
TOVT,G473,PCH_M12_CA,EL	5.7 	4.8 	3.0 	2.4 	-1.1 	-3.1 	2.8 	9.6 	8.2 	10.6 p	: 	: 
TOVT,G473,PCH_M12_CA,ES	4.0 p	6.1 p	2.6 p	2.6 p	2.4 p	0.6 p	4.9 p	8.8 p	10.3 p	13.6 p	12.6 p	: 
TOVT,G473,PCH_M12_CA,EU28	4.7 s	7.3 s	5.2 s	4.5 s	4.6 s	3.7 s	7.2 s	12.2 s	15.6 s	14.7 s	13.2 s	: 
TOVT,G473,PCH_M12_CA,FI	2.6 	3.2 	-0.3 	1.9 	0.3 	0.1 	2.7 	7.8 	6.6 	7.8 	9.3 	: 
TOVT,G473,PCH_M12_CA,FR	3.0 	8.3 	8.3 	1.9 	5.9 	7.5 	7.5 	10.7 	18.4 	10.3 	12.3 	: 
TOVT,G473,PCH_M12_CA,HR	14.0 	14.9 	2.2 	12.6 	-5.0 	8.6 	3.4 	24.8 	19.3 	24.3 	: c	: 
TOVT,G473,PCH_M12_CA,HU	8.8 p	9.2 p	5.1 p	7.3 p	7.8 p	3.7 p	9.8 p	18.0 p	20.8 p	23.3 p	22.9 p	: 
TOVT,G473,PCH_M12_CA,IE	5.1 	4.9 	3.2 	8.6 	5.7 	-6.7 	5.3 	4.9 	7.3 	13.1 	3.6 	: 
TOVT,G473,PCH_M12_CA,IT	3.1 	4.1 	3.6 	-0.5 	-1.4 	-0.8 	2.7 	7.5 	12.8 	12.9 	11.3 	: 
TOVT,G473,PCH_M12_CA,LT	7.5 	10.8 	12.2 	13.1 	10.7 	10.0 	18.5 	23.2 	29.8 	31.9 	26.9 	: 
TOVT,G473,PCH_M12_CA,LV	4.5 	11.3 	12.6 	8.0 	15.0 	12.6 	11.4 	17.8 	23.5 	29.2 	20.5 	: 
TOVT,G473,PCH_M12_CA,MT	11.2 p	24.8 p	8.1 p	7.8 p	6.6 p	-2.0 p	2.2 p	-1.6 p	0.2 p	-6.3 p	-10.6 p	: 
TOVT,G473,PCH_M12_CA,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 
TOVT,G473,PCH_M12_CA,NO	4.7 	7.8 	3.7 	1.5 	6.4 	2.8 	4.4 	1.6 	7.5 	6.8 	6.9 	: 
TOVT,G473,PCH_M12_CA,PL	6.0 	6.1 	0.7 	10.1 	13.3 	10.8 	18.6 	23.9 	26.2 	23.1 p	16.5 p	: 
TOVT,G473,PCH_M12_CA,PT	9.6 	10.2 	7.7 	5.9 	8.0 	3.8 	2.3 	9.5 	7.4 	8.5 	: c	: 
TOVT,G473,PCH_M12_CA,RO	12.2 	18.6 	18.9 	18.6 	7.3 	4.0 	25.4 	30.3 	28.9 	21.4 	9.2 p	: 
TOVT,G473,PCH_M12_CA,SE	1.8 	2.6 	4.7 	0.5 	3.3 	6.0 	10.0 	16.2 	11.0 	8.6 p	12.5 p	: 
TOVT,G473,PCH_M12_CA,SI	3.9 	13.4 	-0.2 	-1.1 	-3.3 	3.7 	6.5 	20.7 	29.3 	15.4 	18.4 	: 
TOVT,G473,PCH_M12_CA,SK	14.3 	15.3 	12.5 	11.3 	13.6 	11.0 	15.1 	19.3 	25.4 	27.3 p	24.6 p	: 
TOVT,G473,PCH_M12_CA,TR	23.9 	21.9 	23.4 	19.8 	16.7 	18.4 	26.1 	25.8 	24.6 	28.3 	27.9 	: 
TOVT,G473,PCH_M12_CA,UK	4.1 p	7.0 p	8.6 p	10.8 p	12.1 p	8.4 p	6.8 p	12.6 p	19.2 p	19.5 p	18.4 p	16.6 p
TOVT,G473,PCH_M1_SCA,AT	1.4 p	3.7 p	-1.8 p	0.1 p	-0.6 p	2.6 p	1.1 p	1.8 p	1.1 p	1.6 p	0.5 p	: 
TOVT,G473,PCH_M1_SCA,BE	-0.8 p	2.4 p	-2.4 p	4.2 p	-0.2 p	1.8 p	-0.5 p	2.1 p	1.5 p	1.1 p	1.4 p	: 
TOVT,G473,PCH_M1_SCA,BG	1.0 	1.2 	0.9 	2.2 	-6.0 	0.3 	5.7 	3.6 	0.0 	0.4 	2.0 p	: 
TOVT,G473,PCH_M1_SCA,CH	1.3 p	1.1 p	1.4 p	-0.3 p	0.6 p	-0.4 p	1.2 p	-1.3 p	0.9 p	-1.6 p	: 	: 
TOVT,G473,PCH_M1_SCA,CY	0.4 	1.7 	-0.3 	-0.8 	-1.8 	3.3 	1.5 	4.8 	0.2 	-2.2 	: c	: 
TOVT,G473,PCH_M1_SCA,CZ	1.0 p	3.9 p	2.0 p	1.5 p	-0.8 p	-3.4 p	1.7 p	4.3 p	-0.3 p	0.5 p	-0.4 p	: 
TOVT,G473,PCH_M1_SCA,DE	0.9 p	3.1 p	-1.8 p	3.2 p	1.3 p	-0.4 p	1.5 p	1.4 p	0.6 p	-0.5 p	1.1 p	: 
TOVT,G473,PCH_M1_SCA,DK	-1.1 	3.1 	1.0 	0.1 	-1.3 	-1.9 	2.7 	5.4 	-0.9 	-1.0 	1.0 	: 
TOVT,G473,PCH_M1_SCA,EA19	0.8 s	2.7 s	0.2 s	1.7 s	0.0 s	-0.6 s	1.0 s	3.1 s	2.3 s	-1.0 s	0.5 s	: 
TOVT,G473,PCH_M1_SCA,EE	3.4 s	4.8 s	0.1 s	-6.1 s	12.6 s	-2.9 s	-5.9 s	7.4 s	-1.5 s	-1.8 s	0.2 s	: 
TOVT,G473,PCH_M1_SCA,EL	3.0 p	-1.7 p	2.9 p	0.0 p	0.6 p	-4.3 p	5.4 p	0.4 p	1.2 p	3.4 p	: 	: 
TOVT,G473,PCH_M1_SCA,ES	0.0 p	1.1 p	1.0 p	2.8 p	-0.9 p	-1.9 p	3.4 p	2.0 p	0.8 p	1.3 p	1.3 p	: 
TOVT,G473,PCH_M1_SCA,EU28	0.8 s	3.1 s	0.9 s	2.3 s	-0.3 s	-1.6 s	2.5 s	3.1 s	1.7 s	-1.1 s	0.3 s	: 
TOVT,G473,PCH_M1_SCA,FI	-0.2 	2.2 	-1.6 	3.9 	0.0 	-2.1 	-0.5 	4.3 	-1.9 	1.2 	1.0 	: 
TOVT,G473,PCH_M1_SCA,FR	-2.0 	3.5 	1.8 	0.0 	0.6 	1.2 	0.8 	2.1 	5.0 	-4.3 	1.2 	: 
TOVT,G473,PCH_M1_SCA,HR	3.5 	0.7 	1.6 	11.0 	-6.0 	1.1 	-0.4 	8.1 	0.2 	2.4 	: c	: 
TOVT,G473,PCH_M1_SCA,HU	2.1 ps	2.2 ps	0.5 ps	4.6 ps	-0.1 ps	-1.8 ps	3.1 ps	4.7 ps	1.1 ps	1.4 ps	2.5 ps	: 
TOVT,G473,PCH_M1_SCA,IE	3.9 	2.0 	-0.9 	2.6 	0.4 	-6.6 	7.9 	0.3 	-0.5 	3.9 	-3.1 	: 
TOVT,G473,PCH_M1_SCA,IT	3.1 	2.1 	-0.4 	2.1 	-0.7 	-1.5 	1.1 	3.9 	3.3 	-1.7 	0.5 	: 
TOVT,G473,PCH_M1_SCA,LT	0.6 	4.8 	2.1 	3.8 	-0.5 	-0.6 	5.5 	4.4 	0.6 	2.6 	-1.4 	: 
TOVT,G473,PCH_M1_SCA,LV	4.4 	7.8 	4.6 	1.0 	3.6 	-1.3 	-1.7 	3.9 	-0.8 	2.8 	-5.4 	: 
TOVT,G473,PCH_M1_SCA,MT	-0.5 p	3.5 p	-2.3 p	-2.7 p	1.5 p	-3.0 p	-0.4 p	-2.4 p	0.7 p	-2.8 p	-1.0 p	: 
TOVT,G473,PCH_M1_SCA,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 
TOVT,G473,PCH_M1_SCA,NO	2.7 s	1.2 s	-2.2 s	4.2 s	0.4 s	-0.9 s	-0.8 s	1.7 s	1.4 s	1.2 s	-1.0 s	: 
TOVT,G473,PCH_M1_SCA,PL	1.4 	2.5 	0.0 	10.0 	2.3 	-2.2 	3.5 	1.8 	0.4 	-1.0 p	-3.8 p	: 
TOVT,G473,PCH_M1_SCA,PT	0.5 	2.6 	-0.1 	1.9 	0.1 	-3.7 	-1.8 	7.1 	-2.0 	0.2 	: c	: 
TOVT,G473,PCH_M1_SCA,RO	-2.3 	9.5 	8.1 	3.8 	-10.2 	-3.1 	15.2 	2.9 	-2.4 	-4.5 	-4.9 p	: 
TOVT,G473,PCH_M1_SCA,SE	1.2 s	1.1 s	4.5 s	-4.3 s	0.6 s	1.1 s	2.9 s	3.8 s	-5.1 s	1.1 ps	2.3 ps	: 
TOVT,G473,PCH_M1_SCA,SI	2.5 	10.1 	-3.4 	3.1 	-2.6 	1.7 	-4.8 	13.6 	5.7 	-4.5 	-0.3 	: 
TOVT,G473,PCH_M1_SCA,SK	2.0 s	2.4 s	0.3 s	2.8 s	0.9 s	0.6 s	2.8 s	3.2 s	3.6 s	1.1 ps	0.7 ps	: 
TOVT,G473,PCH_M1_SCA,TR	2.8 	2.5 	2.7 	2.7 	-1.8 	2.7 	5.1 	0.3 	1.5 	3.8 	1.8 	: 
TOVT,G473,PCH_M1_SCA,UK	1.7 p	3.1 p	2.7 p	1.6 p	3.1 p	-7.4 p	5.4 p	2.6 p	3.1 p	-1.1 p	1.2 p	-0.1 p
