currency,bop_item,sector10,sectpart,partner,stk_flow,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	25680.0 	9581.0 	12649.0 	: c	8104.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1737.0 	66.0 	-462.0 	-853.0 	-1310.0 	-688.0 	-1696.0 	-530.0 	-843.0 	-393.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	8675.0 	16614.0 	18262.0 	10582.0 	11175.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,NL	: 	: 	: 	: 	: 	: 	: 	: 	8624.0 	9186.0 	1566.0 	11418.0 	29343.0 	62569.0 	37204.0 	39431.0 	76555.0 	89341.0 	60029.0 	103493.0 	82865.0 	92703.0 	83074.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-203.0 	-294.0 	-379.0 	-438.0 	-459.0 	-458.0 	427.0 	463.0 	265.0 	1069.0 	1023.0 	1050.0 	799.0 	1061.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	12.0 	5.0 	2.0 	5.0 	1.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2.0 	22.0 	11.0 	11.0 	52.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,SE	: 	: 	: 	: c	-1304.0 	4059.0 	1242.0 	3293.0 	7694.0 	1118.0 	-2444.0 	-1764.0 	: c	5445.0 	-1796.0 	3860.0 	9046.0 	8251.0 	-2810.0 	-7780.0 	5138.0 	3607.0 	3847.0 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.0 	2.0 	13.0 	11.4 	8.9 	6.9 	6.8 	6.8 	6.8 
MIO_NAC,FA__F__F7,S12M,S1,WRL_REST,N_LE,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	1.3 	4.7 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-554.0 	-257.0 	2028.0 	-1699.0 	-156.0 	-5171.0 	-4325.0 	-1481.0 	-1025.0 	3666.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-204.6 	-80.5 	-114.6 	1.1 	-82.7 	-56.1 	-75.7 	-137.2 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-414.0 	-385.0 	-310.0 	-374.0 	-166.0 	-73.0 	-4.0 	-29.0 	-9.0 	-61.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-15383.0 	-6567.0 	-644.0 	-3306.0 	-3810.0 	-18295.0 	1125.0 	4328.0 	3985.0 	5234.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	-2241.0 	-13096.0 	5485.0 	10127.0 	-1528.0 	12138.0 	2535.0 	10720.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1736.0 	12885.0 	10110.0 	-6461.0 	-8265.0 	10414.0 	15178.0 	24769.0 	15707.0 	-9457.0 	-6508.0 	-25306.0 	-1267.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2.8 	-6.0 	-16.3 	-8.3 	-43.6 	-29.2 	-9.3 	-8.1 	-31.0 	-20.8 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1242.0 	-925.0 	-2429.0 	-3381.0 	-3344.0 	-2422.0 	-2954.0 	-2809.0 	-2962.0 	-2149.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	2551.0 	-5920.0 	-6412.0 	-7999.0 	-7224.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	499.0 	1006.0 	-414.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-25549.0 	-47977.0 	-19942.0 	-15732.0 	-17296.0 	-24588.0 	-6592.0 	2384.0 	-5732.0 	-27286.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,HR	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	-205.0 	-1332.0 	-782.0 	-1415.0 	-1653.0 	-149.0 	1541.0 	1742.0 	115.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-166277.8 	-96918.6 	-539310.3 	-452125.6 	-192630.8 	-120599.9 	-74998.8 	56190.2 	157530.5 	94817.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-16254.0 	-12744.0 	-2830.0 	-8131.0 	-7904.0 	-5406.0 	-4685.0 	-3388.0 	-1381.0 	-2087.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-11081.0 	-6940.0 	-13644.0 	-21184.0 	-24986.0 	-15518.0 	-22630.0 	-16237.0 	-20510.0 	-17408.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2.1 	4.7 	29.7 	123.6 	-65.5 	-76.5 	-1.0 	25.0 	49.6 	13.4 	163.2 	50.0 	79.6 	27.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	-8737.0 	-12364.0 	-11652.0 	-12308.0 	-8798.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-16.0 	-50.0 	-14.0 	3.0 	-50.0 	-58.0 	12.0 	103.0 	145.0 	14.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-27.6 	-2.0 	-16.6 	26.2 	-23.0 	-38.1 	-90.8 	-76.7 	-159.3 	-18.7 	-87.3 	279.0 	457.8 	481.4 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,NL	: 	: 	: 	: 	: 	: 	: 	: 	-14317.0 	-18005.0 	-14307.0 	-10339.0 	-4187.0 	-24181.0 	-23928.0 	-17654.0 	-15661.0 	-33722.0 	-33918.0 	-34156.0 	-23969.0 	-22696.0 	-20717.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	407.0 	434.0 	-17.0 	-5501.0 	-387.0 	-7490.0 	-7034.0 	-4575.0 	-2936.0 	-3641.0 	-7597.0 	-7828.0 	657.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	-3098.0 	-3122.0 	-2485.0 	-2460.0 	-2150.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	-257.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,SE	: 	: 	: 	-352.0 	7839.0 	26781.0 	15172.0 	-19591.0 	-21810.0 	-27652.0 	-7958.0 	-18393.0 	-4074.0 	63482.0 	38997.0 	40434.0 	61817.0 	36234.0 	18273.0 	114843.0 	98981.0 	106785.0 	58349.0 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-151.0 	-113.0 	-189.0 	-105.0 	-132.0 	-75.9 	-86.9 	-99.5 	-105.8 	-46.6 
MIO_NAC,FA__F__F7,S12T,S1,WRL_REST,N_LE,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-172.2 	-269.6 	-192.2 	-161.7 	-139.7 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	65.0 	124.0 	729.0 	1014.0 	651.0 	-51.0 	442.0 	578.0 	478.0 	-523.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-11.9 	-5.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-6645.0 	-6645.0 	-8714.0 	-7137.0 	-8864.0 	-5643.0 	-4255.0 	-2037.0 	-90.0 	-802.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	-26387.0 	-23013.0 	-37913.0 	-35504.0 	-39490.0 	-38299.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6750.0 	3346.0 	524.0 	2903.0 	1873.0 	6044.0 	8865.0 	7482.0 	4259.0 	1855.0 	1026.0 	132.0 	-288.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.7 	-1.2 	-0.6 	-0.1 	-0.1 	-0.1 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2736.0 	-980.0 	-1311.0 	-2134.0 	-3904.0 	-6829.0 	-6496.0 	-3924.0 	-4208.0 	-3924.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	277.0 	276.0 	1019.0 	816.0 	134.0 	-89.0 	-116.0 	-28.0 	-97.0 	-46.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	2071.0 	1236.0 	619.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,HR	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1183.0 	891.0 	-772.0 	4620.0 	10002.0 	11802.0 	4372.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-91363.3 	-89235.8 	121938.7 	457762.1 	282135.3 	-56284.5 	410964.2 	796382.1 	740621.9 	256954.1 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	65.0 	-148.0 	-469.0 	-703.0 	-1869.0 	-1785.0 	-1253.0 	236.0 	587.0 	549.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,IT	: 	: 	: 	: 	0.0 	0.0 	2.0 	41.0 	81.0 	-18694.0 	-20161.0 	-18539.0 	-11012.0 	-19817.0 	-16031.0 	-14476.0 	-25683.0 	-29417.0 	-25605.0 	-37295.0 	-31914.0 	-32137.0 	-26059.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3.0 	26.0 	4.0 	12.0 	-34.0 	-110.0 	-82.0 	-4.0 	34.0 	-140.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,NL	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2375.0 	7930.0 	10745.0 	8169.0 	16890.0 	12802.0 	10907.0 	8572.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	44.0 	1241.0 	242.0 	-274.0 	1026.0 	27.0 	553.0 	1196.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-69.0 	-47.0 	112.0 	: c	397.0 	-27.0 	1295.0 	2538.0 	2194.0 	549.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,SE	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	-20190.0 	18674.0 	27060.0 	35091.0 	48289.0 	31000.0 	6485.0 	12950.0 	6881.0 	2344.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.0 	5.0 	5.0 	4.0 	-112.2 	-539.7 	86.4 	1200.8 	1057.8 	273.0 
MIO_NAC,FA__F__F7,S13,S1,WRL_REST,N_LE,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-229.5 	-136.0 	175.5 	210.3 	-71.3 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1816.0 	2354.0 	-432.0 	-12.0 	3330.0 	3330.0 	-673.0 	-2248.0 	-289.0 	1889.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.1 	0.0 	51.2 	81.7 	-6.2 	1.8 	-11.1 	4.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	283.0 	283.0 	468.0 	327.0 	358.0 	264.0 	: c	: c	: c	487.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1652.0 	-3880.0 	-2202.0 	2541.0 	1549.0 	-6472.0 	8401.0 	-5062.0 	-8213.0 	-7448.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	27539.0 	24234.0 	16557.0 	7459.0 	7358.0 	12868.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	76872.0 	31044.0 	-10671.0 	86722.0 	27924.0 	20491.0 	96276.0 	98929.0 	49129.0 	107488.0 	73569.0 	64776.0 	61359.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.5 	-10.0 	-40.5 	0.4 	-32.6 	14.8 	-8.8 	-35.8 	-36.6 	-21.8 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	80.0 	59.0 	96.0 	86.0 	77.0 	75.0 	66.0 	24.0 	6.0 	3.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	2730.0 	1568.0 	2532.0 	1965.0 	739.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	109.0 	674.0 	: c
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-25460.0 	-23691.0 	-27836.0 	-28739.0 	-27887.0 	-37489.0 	-53024.0 	-37563.0 	-40721.0 	-41913.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,HR	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	-840.0 	-746.0 	-900.0 	1065.0 	1142.0 	576.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-9026.4 	30176.5 	-21401.2 	-155813.8 	-95355.8 	-192061.4 	-270439.2 	-149575.3 	2347.8 	-77658.1 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	6654.0 	10500.0 	15407.0 	20993.0 	25628.0 	10175.0 	13421.0 	11783.0 	8608.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1655.0 	-3572.0 	-1920.0 	-3441.0 	-3799.0 	-1648.0 	-2459.0 	-2674.0 	-3264.0 	-359.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	8679.0 	17188.0 	18643.0 	10834.0 	11335.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.0 	28.0 	30.0 	32.0 	39.0 	42.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	71.8 	463.1 	693.7 	1192.4 	808.4 	1457.9 	1556.7 	1383.7 	1562.8 	1325.1 	1736.5 	685.7 	432.7 	244.5 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,NL	: 	: 	: 	: 	: 	: 	: 	: 	8421.0 	8941.0 	1541.0 	11069.0 	28996.0 	62563.0 	37174.0 	40133.0 	76888.0 	89097.0 	59808.0 	103882.0 	83970.0 	94475.0 	84392.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-338.0 	-490.0 	-632.0 	-730.0 	-765.0 	-763.0 	375.0 	966.0 	1320.0 	1820.0 	310.0 	306.0 	1131.0 	2786.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	23.0 	20.0 	41.0 	53.0 	-4.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	-37.0 	-3.0 	-4.0 	-2.0 	22.0 	11.0 	11.0 	52.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,SE	: 	: 	: 	3598.0 	3495.0 	-2605.0 	-5491.0 	9786.0 	8647.0 	4133.0 	-9285.0 	-60.0 	-9823.0 	16707.0 	5848.0 	14660.0 	26909.0 	20646.0 	7228.0 	6808.0 	12990.0 	11740.0 	857.0 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1.0 	-5.0 	4.0 	15.0 	12.3 	12.6 	1.6 	3.6 	73.6 	13.9 
MIO_NAC,FA__F__F7,S1P,S1,WRL_REST,N_LE,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	71.6 	131.7 	116.5 	35.0 	20.0 
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1816.0 	2354.0 	-432.0 	-12.0 	3330.0 	3330.0 	-553.0 	-270.0 	-588.0 	217.0 
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.1 	0.0 	45.5 	75.7 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1652.0 	-3880.0 	-2202.0 	2541.0 	2009.0 	-5866.0 	9424.0 	-4411.0 	-7408.0 	-6643.0 
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-473.0 	502.0 	-7025.0 	-7179.0 	-4694.0 	3774.0 
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	574.0 	-1570.0 	-4023.0 	-7014.0 	-6289.0 	-3658.0 	-3947.0 	-3687.0 	-3700.0 	-7139.0 	-6109.0 	-3615.0 	-736.0 
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.6 	-12.1 	-35.8 	-37.2 	-24.5 
MIO_NAC,FA__F__F7,S1V,S1,WRL_REST,N_LE,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
