indic_bt,nace_r2,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
PSQM,F_CC1,PCH_M12_NSA,CY	26.0 	127.6 	66.7 	43.5 	13.2 	26.3 	22.8 	29.0 	28.7 	45.8 	: 	: 
PSQM,F_CC1,PCH_M12_NSA,DE	-3.8 	-8.3 	3.3 	12.7 	1.3 	0.4 	12.3 	6.9 	-3.0 	8.0 	-0.6 	: 
PSQM,F_CC1,PCH_M12_NSA,EA19	11.5 	3.8 	2.8 	9.2 s	13.1 s	-0.4 s	14.1 s	0.2 s	-0.1 s	: 	: 	: 
PSQM,F_CC1,PCH_M12_NSA,EL	83.0 	57.9 	11.8 	50.0 	27.3 	0.4 	49.1 	39.4 	24.8 	: 	: 	: 
PSQM,F_CC1,PCH_M12_NSA,ES	24.7 	18.5 	2.5 p	-2.2 	29.4 	6.5 	44.7 	18.3 	20.3 	: 	: 	: 
PSQM,F_CC1,PCH_M12_NSA,FI	-8.4 	5.0 	3.2 	16.6 	7.5 	-16.7 	-9.8 	-19.9 	-7.4 	: 	: 	: 
PSQM,F_CC1,PCH_M12_NSA,FR	10.4 e	1.2 e	-0.3 e	11.2 e	9.5 e	-5.3 e	-1.1 e	-10.9 e	-6.7 e	-7.6 e	: 	: 
PSQM,F_CC1,PCH_M12_NSA,HU	1.6 	-12.7 	-21.4 	21.7 	3.5 	-17.4 	-4.0 	12.6 	-27.4 	-9.6 	: 	: 
PSQM,F_CC1,PCH_M12_NSA,MK	66.8 	-57.1 	-44.7 	-69.8 	-50.3 	-63.3 	-15.3 	-21.9 	-42.3 	80.6 	-45.6 	: 
PSQM,F_CC1,PCH_M12_NSA,NO	-13.7 	43.8 	-38.5 	0.5 	-23.7 	-34.1 	24.1 	9.7 	14.5 	-11.4 	5.9 	-9.9 
PSQM,F_CC1,PCH_M12_NSA,PT	8.5 	5.3 	-11.7 	38.9 	25.2 	19.6 	28.2 	10.1 	26.1 	57.0 	42.3 	: 
PSQM,F_CC1,PCH_M12_NSA,RO	31.5 	23.9 	29.9 	26.0 	21.4 	23.5 	10.7 	29.0 	-9.7 	11.7 	13.9 	: 
PSQM,F_CC1,PCH_M12_NSA,SE	-36.6 	8.0 	-30.8 	-28.2 	-25.4 	-41.9 	-26.3 	-40.4 	-38.2 	-13.3 	: 	: 
PSQM,F_CC1,PCH_M1_SCA,BE	17.1 ps	-16.8 ps	0.6 ps	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSQM,F_CC1,PCH_M1_SCA,CY	20.0 s	40.2 s	-12.6 s	-18.5 s	-18.9 s	27.0 s	-0.3 s	1.2 s	-1.3 s	30.6 s	: 	: 
PSQM,F_CC1,PCH_M1_SCA,DE	3.3 s	-1.9 s	8.1 s	-3.7 s	-2.4 s	2.7 s	4.1 s	-0.4 s	-2.3 s	5.4 s	-3.3 s	: 
PSQM,F_CC1,PCH_M1_SCA,EA19	3.1 	-0.5 	-1.4 	1.1 s	0.2 s	-2.3 s	1.9 s	-2.5 s	3.2 s	: 	: 	: 
PSQM,F_CC1,PCH_M1_SCA,EL	10.0 s	-1.3 s	-4.5 s	5.1 s	-2.9 s	-2.7 s	5.2 s	-1.1 s	-3.2 s	: 	: 	: 
PSQM,F_CC1,PCH_M1_SCA,ES	11.2 s	5.1 s	-13.2 ps	1.5 ps	11.4 s	-8.7 s	11.3 s	-10.7 s	19.0 s	: 	: 	: 
PSQM,F_CC1,PCH_M1_SCA,FI	-2.4 s	11.1 s	0.4 s	3.4 s	-0.7 s	-20.3 s	7.6 s	-6.8 s	2.4 s	: 	: 	: 
PSQM,F_CC1,PCH_M1_SCA,FR	-3.4 s	-1.3 s	-0.5 s	3.8 s	-4.2 s	-0.8 s	-6.3 s	1.2 s	-1.6 s	1.6 s	: 	: 
PSQM,F_CC1,PCH_M1_SCA,HU	3.6 s	-8.7 s	-1.2 s	52.7 s	-3.2 s	-11.5 s	-12.0 s	12.1 s	-27.5 s	15.4 s	: 	: 
PSQM,F_CC1,PCH_M1_SCA,MK	12.4 s	-58.8 s	-7.6 s	20.7 s	23.8 s	-33.2 s	107.3 s	-18.7 s	-15.2 s	24.0 s	-31.2 s	: 
PSQM,F_CC1,PCH_M1_SCA,NO	-25.5 s	48.6 s	-34.8 s	34.1 s	-13.7 s	-1.6 s	45.6 s	-14.1 s	-1.8 s	1.0 s	-15.7 s	4.0 s
PSQM,F_CC1,PCH_M1_SCA,PT	-8.4 s	2.7 s	-2.6 s	12.4 s	-1.6 s	3.3 s	0.3 s	2.4 s	2.7 s	4.3 s	-3.2 s	: 
PSQM,F_CC1,PCH_M1_SCA,RO	0.4 s	2.1 s	13.8 s	-11.4 s	-2.4 s	2.5 s	-9.3 s	28.9 s	-25.3 s	18.7 s	-2.6 s	: 
PSQM,F_CC1,PCH_M1_SCA,SE	-19.3 s	25.0 s	-14.5 s	5.2 s	-5.8 s	-22.5 s	16.9 s	-13.7 s	1.8 s	25.2 s	: 	: 
