currency,bop_item,sector10,sectpart,partner,stk_flow,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI	: 	: 	: 	: 	33466.9 	54945.6 	63435.8 	72487.3 	84698.4 	107440.1 	130828.9 	162443.3 	173915.8 	130908.2 	176533.5 	214755.3 	210527.9 	239938.2 	251641.3 	285684.9 	306318.0 	320113.0 	319016.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR	: 	: 	: 	: 	587500.0 	713320.0 	826610.0 	888603.0 	1084371.0 	1285309.0 	1587912.0 	1850975.0 	2014128.0 	1872060.0 	2070773.0 	2100119.0 	1865591.0 	1990940.0 	2083202.0 	2267382.0 	2341769.0 	2400545.0 	2441649.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR	: 	: 	: 	: 	: 	704.9 	1851.0 	6508.0 	5621.0 	11553.0 	16496.0 	17754.0 	23081.0 	19186.0 	23156.0 	26201.0 	21128.0 	23913.0 	25063.0 	28538.0 	29745.0 	27549.0 	28290.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU	: 	: 	: 	: 	92789.8 	190004.5 	227213.1 	209708.2 	217215.4 	305044.5 	598041.2 	1066926.5 	1634286.0 	1584750.0 	2213917.0 	2591902.0 	1938214.0 	1779556.3 	1733098.4 	2454500.1 	2623641.9 	3013115.1 	3694917.4 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,IE	: 	: 	: 	: 	: 	: 	: 	547313.0 	660741.0 	787249.0 	1002129.0 	1230235.0 	1338543.0 	1264429.0 	1352597.0 	1458289.0 	1432239.0 	1586856.0 	1685634.0 	2011569.0 	2246763.0 	2442775.0 	2698591.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,IT	: 	: 	: 	: 	547981.0 	642150.0 	634794.0 	577416.0 	637266.0 	706645.0 	871501.0 	928277.0 	907141.0 	742099.0 	843790.0 	904582.0 	842967.0 	854460.0 	920860.0 	1058519.0 	1183909.0 	1287750.0 	1426352.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	377.6 	1077.3 	1969.6 	2555.3 	2322.5 	3047.4 	3289.9 	2463.2 	2702.2 	3289.8 	3640.6 	6979.7 	9921.6 	13505.7 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,LU	: 	: 	: 	: 	: 	: 	: 	880510.0 	1055585.0 	1186634.0 	1560499.0 	1846950.0 	1958160.0 	1550163.0 	1878090.0 	2152930.0 	2077398.0 	2328251.0 	2543383.0 	2998461.0 	3363857.0 	3587861.0 	3927484.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,LV	: 	: 	: 	: 	: 	750.0 	610.0 	773.0 	967.0 	986.0 	1353.0 	1559.0 	1935.0 	2058.0 	2081.0 	2441.0 	2929.0 	3749.0 	4157.0 	7868.0 	11074.0 	13449.0 	15260.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	10978.4 	25323.7 	31908.6 	44903.0 	45780.3 	53558.2 	58779.8 	69124.6 	79284.3 	84682.1 	100458.7 	103748.1 	107322.8 	112889.8 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,NL	: 	: 	: 	: 	: 	: 	: 	: 	691931.0 	810092.0 	984517.0 	1012094.0 	1064735.0 	885274.0 	1044768.0 	1116707.0 	1112407.0 	1265182.0 	1302388.0 	1513123.0 	1551863.0 	1657169.0 	1682180.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	20071.0 	28637.0 	40282.0 	53526.0 	31359.0 	40115.0 	43564.0 	36572.0 	40351.0 	48855.0 	71436.0 	120928.0 	113708.0 	123109.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,PT	: 	15081.0 	22235.0 	28431.0 	36292.0 	43699.0 	52099.0 	59354.0 	76680.0 	91733.0 	114213.0 	121744.0 	129469.0 	126713.0 	146247.0 	145797.0 	114227.0 	109598.0 	110260.0 	117103.0 	117890.0 	119500.0 	138500.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2250.0 	4271.0 	4188.0 	4307.0 	5049.0 	6776.0 	6952.0 	9097.0 	10530.0 	10918.0 	12507.0 	14363.0 	17622.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,SE	: 	: 	: 	810796.0 	1228812.0 	1356783.0 	1548211.0 	1257218.0 	1516615.0 	1804731.0 	2371815.0 	2723191.0 	3097430.0 	2524257.0 	3065701.0 	3307056.0 	3026439.0 	3178961.0 	3551956.0 	4191094.0 	4306108.0 	4575238.0 	5231661.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,SI	83.0 	75.7 	50.6 	33.8 	130.1 	188.5 	289.0 	316.0 	551.0 	1271.0 	2758.0 	5132.0 	12509.0 	10599.0 	11255.0 	11793.0 	11390.0 	11630.7 	11385.6 	12375.3 	14458.3 	16719.0 	19661.7 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	10238.5 	13028.1 	10117.7 	14251.2 	15121.1 	19160.0 	22200.0 	23229.0 	20924.3 	21161.0 	22643.8 	21629.3 	26570.1 	30384.3 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,UK	: 	: 	: c	: c	798995.0 	859030.0 	955884.0 	880128.0 	974206.0 	1136443.0 	1413919.0 	1690695.0 	1898412.0 	1690096.0 	1817482.0 	1932275.0 	1812247.0 	2011375.0 	2058479.0 	2222884.0 	2235198.0 	2459734.0 	2704243.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,AT	: 	: 	: 	: 	139419.0 	170407.0 	190681.0 	208137.0 	223012.0 	255341.0 	297200.0 	339641.0 	363588.0 	356935.0 	360291.0 	378087.0 	378926.0 	395070.0 	387775.0 	399816.0 	386923.0 	381374.0 	373019.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	207477.0 	216450.0 	269458.0 	288077.0 	344442.0 	328715.0 	304656.0 	353357.0 	385084.0 	511620.0 	562182.0 	610663.0 	615001.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3416.7 	3010.0 	3785.3 	4672.3 	7722.0 	8699.0 	11940.0 	10882.9 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12639.0 	14206.0 	12572.0 	11399.0 	9352.0 	10705.0 	11672.0 	13149.0 	17244.0 	16703.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,CZ	124934.0 	144807.0 	169033.0 	166128.0 	165579.0 	164592.0 	180346.0 	201120.0 	223620.0 	381019.0 	437806.0 	487994.0 	556342.0 	508095.0 	653436.0 	780823.0 	799846.0 	867306.0 	979126.0 	1000177.0 	1234416.0 	1350016.0 	1515737.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,DE	: 	: 	: 	: 	1078666.0 	1121141.0 	1207024.0 	1240729.0 	1372034.0 	1529120.0 	1792018.0 	1904308.0 	2213822.0 	2040481.0 	2112099.0 	2256801.0 	2353275.0 	2546126.0 	2464253.0 	2644178.0 	2633582.0 	2610802.0 	2552099.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1329065.0 	1421734.0 	1545721.0 	1439903.0 	1709779.0 	1960271.0 	1920295.0 	2120617.0 	2296750.0 	2648773.0 	3071052.0 	2984781.0 	3246044.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	3302.7 	2856.3 	2960.4 	3123.8 	2087.0 	1300.0 	1418.0 	1340.0 	1813.1 	2010.3 	2029.5 	2002.6 	2138.9 	2397.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,EL	: 	: 	: 	: 	: 	: 	: 	: 	105990.1 	138357.0 	171326.0 	194367.3 	236437.1 	208979.0 	238565.0 	160001.0 	81636.0 	59712.0 	55806.0 	54786.0 	48570.0 	44835.0 	50500.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,ES	: 	: 	: 	: 	268391.0 	310659.0 	333076.0 	362459.0 	422044.0 	562490.0 	728382.0 	964580.0 	1086940.0 	957955.0 	1068050.0 	946224.0 	842308.0 	: c	902435.0 	1010146.0 	1048368.0 	1038662.0 	1112655.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,FI	: 	: 	: 	: 	264899.4 	272301.8 	202112.0 	152145.4 	157458.4 	162597.3 	194530.5 	218635.2 	256573.2 	166040.4 	193315.6 	207492.0 	203245.4 	241095.6 	263911.1 	291801.9 	311346.0 	306218.0 	307578.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,FR	: 	: 	: 	: 	861600.0 	1020110.0 	1118070.0 	1054486.0 	1287808.0 	1459812.0 	1764764.0 	1962990.0 	1987882.0 	1862701.0 	2289986.0 	2420885.0 	2412173.0 	2639274.0 	2800528.0 	3052701.0 	3085505.0 	3158963.0 	3182739.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,HR	: 	: 	: 	: 	: 	28091.5 	33412.0 	32697.0 	37758.0 	46055.0 	42588.0 	43414.0 	49319.0 	40521.0 	47511.0 	52471.0 	53920.0 	68490.0 	81266.0 	86689.0 	94680.0 	84917.0 	77602.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,HU	: 	: 	: 	: 	4281468.6 	4217288.7 	4378279.3 	4708066.8 	5778668.2 	7780109.7 	9839160.2 	12075660.9 	12150957.1 	11007226.0 	11667620.0 	11852622.0 	12562057.0 	13948555.5 	14803336.7 	15719597.0 	15444737.6 	15302800.1 	15057607.9 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,IE	: 	: 	: 	: 	: 	: 	: 	447065.0 	542201.0 	720951.0 	1025901.0 	1223683.0 	1329907.0 	1292827.0 	1477169.0 	1682313.0 	1741539.0 	1917029.0 	1933656.0 	2364508.0 	2798428.0 	2909500.0 	3125105.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,IT	: 	: 	: 	: 	642603.0 	743454.0 	744996.0 	785380.0 	853574.0 	961000.0 	1126914.0 	1263376.0 	1264927.0 	1129901.0 	1259087.0 	1192508.0 	1025374.0 	1091246.0 	1165307.0 	1324466.0 	1386783.0 	1258936.0 	1294815.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	2064.1 	2513.0 	3483.3 	3894.8 	2844.3 	4998.7 	7467.3 	8326.9 	10557.4 	9170.7 	11438.8 	11906.5 	11445.9 	12467.5 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,LU	: 	: 	: 	: 	: 	: 	: 	937292.0 	1058705.0 	1219524.0 	1647918.0 	1921405.0 	2151077.0 	1747338.0 	2104036.0 	2423877.0 	2439383.0 	2951303.0 	3185325.0 	3861303.0 	4393439.0 	4644000.0 	4967963.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,LV	: 	: 	: 	: 	: 	222.0 	388.0 	432.0 	529.0 	760.0 	944.0 	1220.0 	1231.0 	1222.0 	1211.0 	1231.0 	1355.0 	3282.0 	3371.0 	5579.0 	6138.0 	7178.0 	7092.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	678.2 	2354.4 	3324.0 	5405.0 	3973.4 	5184.4 	5072.3 	4874.9 	5423.3 	4468.6 	4792.0 	4050.3 	3670.0 	3731.6 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,NL	: 	: 	: 	: 	: 	: 	: 	: 	1026105.0 	1108386.0 	1376937.0 	1510639.0 	1501109.0 	1378906.0 	1546026.0 	1685023.0 	1734991.0 	1830348.0 	1839263.0 	1992542.0 	2190412.0 	2326412.0 	2316492.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	169343.0 	232800.0 	246772.0 	255350.0 	230521.0 	291019.0 	390402.0 	432681.0 	530505.0 	527232.0 	571942.0 	597773.0 	604664.0 	637248.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,PT	: 	17726.0 	33825.0 	40226.0 	51481.0 	59785.0 	73166.0 	85107.0 	100599.0 	114913.0 	135068.0 	147099.0 	165845.0 	180296.0 	216356.0 	195471.0 	143445.0 	127617.0 	127565.0 	136943.0 	136607.0 	119130.0 	134311.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16323.0 	16154.0 	17802.0 	17602.0 	20798.0 	24916.0 	32488.0 	53645.0 	75198.0 	94778.0 	97806.0 	103963.0 	119501.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,SE	: 	: 	: 	1826579.0 	2282095.0 	2361990.0 	2239885.0 	1836005.0 	2024061.0 	2329607.0 	2996887.0 	3279916.0 	3401335.0 	2977057.0 	3768645.0 	4211414.0 	4389818.0 	4735971.0 	5564882.0 	6170330.0 	6269904.0 	6412418.0 	6808380.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,SI	81.2 	918.0 	1156.6 	1212.9 	1656.3 	1927.9 	2144.0 	2098.0 	2338.0 	2320.0 	2398.0 	3137.0 	4532.0 	4572.0 	9332.0 	11735.0 	11854.0 	12250.9 	16065.0 	23797.4 	23958.9 	21438.7 	21199.6 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	6377.2 	6137.0 	7598.4 	7473.3 	8453.9 	10268.0 	11478.0 	12398.8 	18123.7 	24426.7 	29440.6 	27321.0 	27894.3 	30076.4 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,L_LE,UK	: 	: 	: c	: c	927398.0 	1065101.0 	1010988.0 	928831.0 	1092415.0 	1248442.0 	1491649.0 	1737178.0 	2011642.0 	2026114.0 	2416072.0 	2547055.0 	2609238.0 	2758372.0 	2740486.0 	2880064.0 	2951586.0 	3103525.0 	3354940.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,AT	: 	: 	: 	: 	-45826.0 	-46448.0 	-63076.0 	-62734.0 	-59089.0 	-61128.0 	-56267.0 	-71640.0 	-88064.0 	-125259.0 	-110074.0 	-111788.0 	-131594.0 	-141733.0 	-130562.0 	-120327.0 	-105663.0 	-88922.0 	-70797.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	262680.0 	274407.0 	299352.0 	240435.0 	189526.0 	212818.0 	204669.0 	158885.0 	134515.0 	91441.0 	53107.0 	48302.0 	77155.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1679.3 	2233.6 	4904.9 	5126.7 	3229.5 	1178.1 	341.6 	3562.7 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27887.0 	37762.0 	31061.0 	20833.0 	16170.0 	3329.0 	406.0 	-1036.0 	-2439.0 	764.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,CZ	-104857.0 	-107296.0 	-133294.0 	-130256.0 	-61234.0 	15839.0 	4793.0 	73225.0 	120349.0 	-8781.0 	30002.0 	44169.0 	62283.0 	-2958.0 	-197046.0 	-327432.0 	-348830.0 	-376538.0 	-455775.0 	-363095.0 	-522539.0 	-596577.0 	-738215.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,DE	: 	: 	: 	: 	-189461.0 	-50805.0 	-99825.0 	-211240.0 	-277958.0 	-298318.0 	-251020.0 	-183448.0 	-430785.0 	-496210.0 	-371251.0 	-344149.0 	-513604.0 	-454161.0 	-228290.0 	-110827.0 	35305.0 	213206.0 	382071.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-84915.0 	4290.0 	-16943.0 	-205938.0 	-221577.0 	-138782.0 	-132568.0 	-35015.0 	-91470.0 	-5317.0 	-355935.0 	-49135.0 	-145988.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1665.0 	-361.7 	681.3 	1235.3 	615.0 	2175.0 	2571.0 	2841.0 	2865.9 	3458.2 	4092.4 	4656.2 	7102.6 	9730.3 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,EL	: 	: 	: 	: 	: 	: 	: 	: 	-78706.1 	-100096.0 	-112421.0 	-127586.3 	-150000.1 	-121174.0 	-148911.0 	-88651.0 	-18205.0 	51977.0 	52131.0 	61777.0 	68940.0 	79366.0 	53344.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,ES	: 	: 	: 	: 	-141004.0 	-116977.0 	-100429.0 	-105166.0 	-83799.0 	-178216.0 	-228508.0 	-447150.0 	-572058.0 	-530205.0 	-622619.0 	-569042.0 	-519203.0 	: c	-554901.0 	-598768.0 	-559723.0 	-516335.0 	-500328.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,FI	: 	: 	: 	: 	-231432.5 	-217356.2 	-138676.2 	-79658.0 	-72760.0 	-55157.3 	-63701.6 	-56191.9 	-82657.4 	-35132.3 	-16782.1 	7263.3 	7282.5 	-1157.4 	-12269.9 	-6117.0 	-5028.0 	13895.0 	11438.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,FR	: 	: 	: 	: 	-274100.0 	-306790.0 	-291460.0 	-165883.0 	-203437.0 	-174503.0 	-176852.0 	-112015.0 	26246.0 	9359.0 	-219213.0 	-320766.0 	-546582.0 	-648334.0 	-717326.0 	-785319.0 	-743736.0 	-758418.0 	-741090.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,HR	: 	: 	: 	: 	: 	-27386.5 	-31561.0 	-26189.0 	-32137.0 	-34502.0 	-26092.0 	-25660.0 	-26238.0 	-21335.0 	-24355.0 	-26270.0 	-32792.0 	-44577.0 	-56203.0 	-58151.0 	-64935.0 	-57368.0 	-49312.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,HU	: 	: 	: 	: 	-4188678.8 	-4027284.2 	-4151066.2 	-4498358.6 	-5561452.8 	-7475065.2 	-9241119.0 	-11008734.4 	-10516671.1 	-9422476.0 	-9453703.0 	-9260720.0 	-10623843.0 	-12168999.2 	-13070238.2 	-13265096.9 	-12821095.7 	-12289684.9 	-11362690.5 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,IE	: 	: 	: 	: 	: 	: 	: 	100248.0 	118540.0 	66298.0 	-23772.0 	6552.0 	8636.0 	-28398.0 	-124572.0 	-224024.0 	-309300.0 	-330173.0 	-248022.0 	-352939.0 	-551665.0 	-466725.0 	-426514.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,IT	: 	: 	: 	: 	-94622.0 	-101304.0 	-110202.0 	-207964.0 	-216308.0 	-254355.0 	-255413.0 	-335099.0 	-357786.0 	-387802.0 	-415297.0 	-287926.0 	-182407.0 	-236786.0 	-244447.0 	-265947.0 	-202874.0 	28814.0 	131537.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1686.6 	-1435.8 	-1513.7 	-1339.5 	-521.8 	-1951.3 	-4177.4 	-5863.8 	-7855.3 	-5880.9 	-7798.2 	-4926.8 	-1524.2 	1038.3 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,LU	: 	: 	: 	: 	: 	: 	: 	-56782.0 	-3120.0 	-32890.0 	-87419.0 	-74455.0 	-192917.0 	-197175.0 	-225946.0 	-270947.0 	-361985.0 	-623052.0 	-641942.0 	-862842.0 	-1029582.0 	-1056139.0 	-1040479.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,LV	: 	: 	: 	: 	: 	528.0 	222.0 	341.0 	438.0 	226.0 	409.0 	339.0 	704.0 	836.0 	870.0 	1210.0 	1574.0 	467.0 	786.0 	2289.0 	4936.0 	6271.0 	8168.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	10300.2 	22969.3 	28584.6 	39497.9 	41806.9 	48373.9 	53707.4 	64249.7 	73861.0 	80213.5 	95666.6 	99697.9 	103652.8 	109158.2 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,NL	: 	: 	: 	: 	: 	: 	: 	: 	-334174.0 	-298294.0 	-392420.0 	-498545.0 	-436374.0 	-493632.0 	-501258.0 	-568316.0 	-622584.0 	-565166.0 	-536875.0 	-479419.0 	-638549.0 	-669243.0 	-634312.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-149272.0 	-204163.0 	-206490.0 	-201824.0 	-199162.0 	-250904.0 	-346838.0 	-396109.0 	-490154.0 	-478377.0 	-500506.0 	-476845.0 	-490956.0 	-514139.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,PT	: 	-2645.0 	-11590.0 	-11795.0 	-15189.0 	-16086.0 	-21067.0 	-25753.0 	-23919.0 	-23180.0 	-20855.0 	-25355.0 	-36376.0 	-53583.0 	-70109.0 	-49674.0 	-29218.0 	-18019.0 	-17305.0 	-19840.0 	-18717.0 	370.0 	4189.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-14073.0 	-11883.0 	-13614.0 	-13295.0 	-15749.0 	-18140.0 	-25536.0 	-44548.0 	-64668.0 	-83860.0 	-85299.0 	-89600.0 	-101879.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,SE	: 	: 	: 	-1015783.0 	-1053283.0 	-1005207.0 	-691674.0 	-578787.0 	-507446.0 	-524876.0 	-625072.0 	-556725.0 	-303905.0 	-452800.0 	-702944.0 	-904358.0 	-1363379.0 	-1557010.0 	-2012926.0 	-1979236.0 	-1963796.0 	-1837180.0 	-1576719.0 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,SI	1.8 	-842.3 	-1106.0 	-1179.1 	-1526.3 	-1739.4 	-1855.0 	-1782.0 	-1787.0 	-1049.0 	360.0 	1995.0 	7977.0 	6027.0 	1923.0 	58.0 	-464.0 	-620.1 	-4679.4 	-11422.1 	-9500.7 	-4719.7 	-1537.9 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3861.3 	6891.2 	2519.3 	6777.9 	6667.2 	8892.0 	10722.0 	10830.2 	2800.6 	-3265.7 	-6796.8 	-5691.7 	-1324.2 	307.9 
MIO_NAC,FA__P__F,S1,S1,WRL_REST,N_LE,UK	: 	: 	: c	: c	-128403.0 	-206071.0 	-55104.0 	-48703.0 	-118209.0 	-111999.0 	-77730.0 	-46483.0 	-113230.0 	-336018.0 	-598590.0 	-614780.0 	-796991.0 	-746997.0 	-682007.0 	-657180.0 	-716388.0 	-643791.0 	-650697.0 
