na_item,unit,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
D1,CP_MNAC,FI	47606.0 	49593.0 	52255.0 	56341.0 	59731.0 	63556.0 	67170.0 	69285.0 	70968.0 	73934.0 	77780.0 	81733.0 	86299.0 	91983.0 	90940.0 	92404.0 	96828.0 	100288.0 	101169.0 	101413.0 	102518.0 	104187.0 	104937.0 
D1,CP_MNAC,FR	622234.0 	639569.0 	656177.0 	681060.0 	712455.0 	751506.0 	785431.0 	817774.0 	841720.0 	871163.0 	903162.0 	942012.0 	979930.0 	1010192.0 	1013013.0 	1040212.0 	1068929.0 	1092356.0 	1109469.0 	1126701.0 	1141421.0 	1160083.0 p	1195960.0 p
D1,CP_MNAC,HR	53329.2 	60684.9 	69983.4 	79762.7 	85302.1 	91469.4 	93325.7 	103660.4 	114118.7 	121129.1 	129507.0 	138980.2 	152738.1 	165566.2 	163954.6 	158650.8 	158202.4 	157019.0 	154507.5 	154956.6 	157354.2 	163264.4 	168043.6 
D1,CP_MNAC,HU	2617060.0 	3145538.0 	3878379.0 	4565579.0 	4993218.0 	5882170.0 	6878870.0 	7677741.0 	8686719.0 	9570712.0 	10390555.0 	11052023.0 	11723440.0 	12354230.0 	11903418.0 	11978900.0 	12413727.0 	12643782.0 	13146945.0 	13914839.0 	14099003.0 	15207004.0 	16479199.0 
D1,CP_MNAC,IE	23828.0 	25934.9 	28902.6 	32526.9 	36630.0 	41638.2 	46580.6 	49918.2 	54343.9 	59029.7 	65746.9 	72400.1 	79302.5 	81374.7 	74016.7 	69283.0 	68486.5 b	68849.8 	70368.0 	72926.3 	77649.2 	82480.2 	86376.9 
D1,CP_MNAC,IT	381311.6 	406726.8 	425870.7 	424759.6 	440026.0 	457998.1 	482890.2 	505317.7 	526366.8 	545614.2 	569285.5 	594752.9 	617212.0 	639167.9 	634814.8 	642341.7 	651470.5 	643065.7 	637179.6 	639257.3 	652580.9 	668993.9 	684276.5 
D1,CP_MNAC,LT	2902.0 	3690.7 	4536.4 	5415.4 	5453.8 	5222.8 	5365.3 	5810.3 	6443.0 	7310.1 	8520.0 	10277.3 	12325.9 	14355.1 	11978.3 	11470.0 	12296.1 	12977.1 	13742.6 	14623.9 	15650.9 	17024.8 	18472.8 
D1,CP_MNAC,LU	7388.9 	7788.9 	8228.4 	8712.7 	9571.8 	10680.0 	11667.9 	12496.7 	12900.5 	13717.5 	14638.9 	15880.7 	17299.9 	18647.7 	19156.5 	19876.9 	20855.7 	21754.1 	22660.3 	24045.0 	25066.1 	26062.2 	27871.9 
D1,CP_MNAC,LV	1664.1 	2078.9 	2310.4 	2509.8 	2677.5 	2830.9 	2992.1 	3205.5 	3661.3 	4222.9 	5465.0 	7063.6 	9975.1 	11740.3 	8828.7 	7694.0 	8013.6 	8746.8 	9416.1 	10093.1 	10908.3 	11625.5 	12584.4 
D1,CP_MNAC,MT	1445.6 	1504.3 	1589.1 	1636.9 	1710.0 	1796.0 	1932.8 	2000.8 	2110.0 	2176.5 	2229.5 	2365.0 	2503.0 	2668.9 	2736.1 	2845.3 	3036.0 	3207.8 	3414.7 	3660.1 	3996.6 	4279.5 	4583.4 
D1,CP_MNAC,NL	165485.0 	171905.0 	181552.0 	194591.0 	209544.0 	226691.0 	239070.0 	251061.0 	257855.0 	261594.0 	265786.0 	274630.0 	290422.0 	307606.0 	312196.0 	311717.0 	319557.0 	323867.0 	324676.0 	328166.0 	330267.0 	340586.0 	353289.0 p
D1,CP_MNAC,PL	137577.0 	177603.0 	220872.0 	258742.0 	285124.0 	307955.0 	328271.0 	325697.0 	331407.0 	345839.0 	365376.0 	391555.0 	438429.0 	497632.0 	517207.0 	547676.0 	580533.0 	606337.0 	618838.0 	646459.0 	668171.0 	711100.0 	767271.0 
D1,CP_MNAC,PT	41662.0 	44758.6 	48595.6 	53109.4 	57083.6 	61825.3 	65403.6 	68427.6 	70139.0 	72331.9 	75736.7 	77842.8 	81027.6 	83638.9 	83624.9 	84841.6 	81617.3 	75304.7 	76279.9 	76472.5 	78603.6 	81854.1 	86175.8 p
D1,CP_MNAC,RO	2858.4 	4318.0 	8270.7 	14087.1 	19017.0 	31873.7 	48604.9 	60172.9 	73674.2 	91039.3 	112996.9 	132194.9 	144752.6 	196305.2 	183179.6 	189802.2 	185415.2 	194270.2 	201853.1 	219227.1 	230060.8 	269607.6 	309354.0 p
D1,CP_MNAC,SE	829754.0 	879897.0 	919868.0 	920920.0 	976678.0 	1071228.0 	1144523.0 	1184151.0 	1225725.0 	1266256.0 	1308995.0 	1372162.0 	1479068.0 	1552003.0 	1552248.0 	1600603.0 	1692809.0 	1760363.0 	1813304.0 	1882976.0 	1967078.0 	2062757.0 	2157222.0 
D1,CP_MNAC,SI	5742.8 	6430.2 	7059.5 	7677.6 	8454.4 	9536.5 	10759.8 	11816.9 	12759.5 	13815.0 	14615.8 	15649.7 	17211.6 	18955.9 	18789.7 	19018.3 	18921.2 	18486.6 	18072.8 	18406.9 	18903.7 	19902.2 	21202.9 
D1,CP_MNAC,SK	7716.8 	8900.6 	10239.1 	11121.8 	11469.7 	12697.6 	13452.5 	14589.2 	15804.1 	16676.6 	18395.3 	20211.2 	22300.5 	24255.7 	24064.0 	24974.5 	26112.5 	26928.4 	27481.3 	28604.9 	30332.3 	31835.4 	34359.3 
D1,CP_MNAC,UK	386841.0 	405278.0 	434928.0 	470543.0 	502089.0 	538174.0 	574542.0 	593060.0 	621971.0 	657577.0 	688562.0 	733727.0 	778546.0 	790185.0 	793531.0 	815873.0 	826936.0 	847249.0 	880682.0 	899969.0 	928459.0 	963406.0 	1004398.0 
