currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,AT	68264.0 	72475.0 	80084.0 	87008.0 	93486.0 	108085.0 	114944.0 	120387.0 	120972.0 	133428.0 	149407.0 	169124.0 	189874.0 	194700.0 	162051.0 	181403.0 	202825.0 	205784.0 	195905.0 	203744.0 	203108.0 	219193.0 	231762.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,BE	: 	: 	: 	: 	: 	: 	: 	: 	235923.2 	257586.8 	286460.9 	313815.1 	347978.9 	359213.0 	300222.0 	340158.0 	365168.0 	380912.0 	380708.0 	387051.0 	386412.0 	409853.0 	436078.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	39873.7 	45351.4 	37168.1 	42768.4 	53217.2 	56570.2 	60683.1 	60649.9 	63104.8 	66921.5 	75353.1 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17362.0 	17544.0 	19727.0 	19853.0 	16602.0 	15100.0 	15517.0 	28181.0 	18758.0 	26858.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,CZ	686790.0 	738024.0 	855045.0 	989405.0 	1069613.0 	1248832.0 	1371941.0 	1325378.0 	1438038.0 	1884744.0 	2175789.0 	2463353.0 	2758615.0 	2780046.0 	2475394.0 	2788390.0 	3061761.0 	3306420.0 	3360804.0 	3793958.0 	3984006.0 	4056644.0 	4275651.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,DE	504174.0 	532786.0 	601035.0 	637857.0 	679737.0 	804598.0 	841293.0 	868840.0 	885489.0 	985910.0 	1077720.0 	1233943.0 	1368385.0 	1355213.0 	1154465.0 	1332149.0 	1481731.0 	1524421.0 	1536848.0 	1593221.0 	1700743.0 	1717713.0 	1815490.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	917417.0 	1033664.0 	1096336.0 	1184352.0 	962148.0 	1075535.0 	1173107.0 	1204986.0 	1256597.0 	1290443.0 	1345900.0 	1330390.0 	1397268.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,EE	2027.1 	2424.6 	3431.1 	4019.5 	4037.3 	4044.1 	4587.6 	4861.5 	5364.1 	6640.0 	8372.3 	9852.8 	11900.8 	12541.0 	9685.0 	12289.0 	15869.1 	16862.5 	17572.0 	17984.4 	17463.6 	18560.7 	19915.5 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	52633.0 	56502.0 	63209.0 	68526.0 	54484.0 	58239.0 	60237.0 	63667.0 	66055.0 	68846.0 	61640.0 	57024.0 	64179.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,ES	122341.0 	135345.0 	158020.0 	171218.0 	183274.0 	217113.0 	230515.0 	235684.0 	242682.0 	259689.0 	276925.0 	313070.0 	352014.0 	351566.0 	306730.0 	340478.0 	375314.0 	382675.0 	394588.0 	406160.0 	424522.0 	442501.0 	470868.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,FI	38870.4 	40723.9 	46992.1 	50377.1 	52439.8 	67707.9 	69496.7 	69353.7 	66668.4 	73642.0 	79702.8 	91076.0 	101416.0 	105091.0 	78238.0 	87754.0 	93028.0 	95165.0 	94711.0 	94365.0 	93172.0 	96587.0 	102748.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,FR	: 	: 	: 	: 	467184.0 	522266.0 	542700.0 	535792.0 	532192.0 	568508.0 	627826.0 	706644.0 	756139.0 	771463.0 	647003.0 	718895.0 	780829.0 	805568.0 	811399.0 	831609.0 	888440.0 	889427.0 	927685.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,HR	: 	: 	: 	: 	: 	75209.0 	85490.0 	90704.0 	107202.0 	116228.0 	123616.0 	135422.0 	146923.0 	155392.0 	131545.0 	142185.0 	154806.0 	158366.0 	162897.0 	170942.0 	187716.0 	198731.0 	219907.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,HU	2394964.0 	3135457.5 	4501970.0 	5800503.2 	6807181.4 	9332192.1 	10459323.6 	10575838.6 	11388343.5 	13740699.8 	15572831.4 	20079097.6 	22667138.0 	24877085.0 	23832737.0 	26680920.0 	28220054.0 	29020532.2 	30286150.8 	32501737.4 	34359223.4 	36440174.7 	38701701.3 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,IE	: 	: 	: 	: 	: 	: 	: 	159575.7 	154063.7 	165438.7 	183739.3 	216135.2 	247580.6 	246349.0 	217870.0 	232373.0 	238235.0 	249216.0 	245614.0 	280016.0 	385036.0 	403086.0 	435934.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,IT	282248.0 	: c	: c	327346.0 	335835.0 	380459.0 	398690.0 	398373.0 	393669.0 	420716.0 	451340.0 	503406.0 	546519.0 	530703.0 	434496.0 	477863.0 	523161.0 	534973.0 	536013.0 	553432.0 	563640.0 	580620.0 	627176.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	9598.2 	12525.9 	14878.2 	16352.5 	20685.7 	15706.0 	20605.5 	26021.1 	29510.9 	31978.6 	32218.2 	30829.4 	31095.1 	36512.1 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,LU	: 	: 	: 	: 	: 	: 	: 	101516.0 	98571.0 	104105.0 	127482.0 	160632.0 	186260.0 	204636.0 	161619.0 	179753.0 	227401.0 	275521.0 	312310.0 	289772.0 	331063.0 	305910.0 	326475.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,LV	: 	: 	: 	: 	: 	3049.0 	3403.0 	3770.0 	4472.0 	5657.0 	7528.0 	9067.0 	11232.0 	12343.0 	10416.0 	11616.0 	13919.0 	15723.0 	16031.0 	16333.0 	16915.0 	17317.0 	19035.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	18094.7 	21906.0 	22901.9 	23045.4 	23862.2 	24307.5 	: c	: c
MIO_NAC,WRL_REST,S1,S1,CRE,CA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	468346.0 	528756.0 	600977.0 	688102.0 	676595.0 	578043.0 	684737.0 	747953.0 	769410.0 	775282.0 	812505.0 	845072.0 	836939.0 	869289.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	354567.0 	387774.0 	460119.0 	516810.0 	542569.0 	565981.0 	637547.0 	733423.0 	797966.0 	840956.0 	891088.0 	961693.0 	1042625.0 	1155821.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,PT	: 	33324.0 	36253.0 	39835.0 	41367.0 	46942.0 	49793.0 	49335.0 	49948.0 	53815.0 	55753.0 	66406.0 	73714.0 	75150.0 	62322.0 	72490.0 	78998.0 	78959.0 	83658.0 	85321.0 	88330.0 	90136.0 	98334.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,RO	: 	: 	: 	: 	16096.0 	20479.0 	31357.0 	43836.0 	56403.0 	77869.0 	89289.0 	110275.0 	136231.0 	180765.0 	171070.0 	199608.0 	236177.0 	252784.0 	288025.0 	305735.0 	327949.0 	350374.0 	391023.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,SE	805850.0 	797912.0 	904427.0 	994550.0 	1065333.0 	1250572.0 	1296056.0 	1257757.0 	1297256.0 	1443063.0 	1636623.0 	1902222.0 	2098764.0 	2203631.0 	1857017.0 	2046646.0 	2152791.0 	2143970.0 	2086123.0 	2219553.0 	2345625.0 	2376840.0 	2504479.0 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,SI	7993.0 	8397.0 	9294.0 	10000.0 	10088.0 	11860.0 	13000.0 	14005.0 	14342.0 	16317.0 	18767.0 	22040.0 	25821.0 	27242.0 	22296.0 	25044.0 	28260.0 	28146.8 	28461.2 	30321.4 	32024.6 	33688.8 	38244.7 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	33764.2 	39368.1 	49167.6 	56105.5 	59242.8 	46642.5 	54914.0 	63713.0 	69931.8 	73035.8 	73654.9 	76469.0 	78728.4 	84666.2 
MIO_NAC,WRL_REST,S1,S1,CRE,CA,UK	: 	: 	350585.0 	355406.0 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	702790.0 	682818.0 	672030.0 	712877.0 	809452.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,AT	41343.0 	43554.0 	50453.0 	54655.0 	58643.0 	67790.0 	72663.0 	75610.0 	75419.0 	84321.0 	92178.0 	103026.0 	114333.0 	117202.0 	94453.0 	109497.0 	122327.0 	124660.0 	123695.0 	126107.0 	129182.0 	130510.0 	139262.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,BE	: 	: 	: 	: 	: 	161337.9 	162663.9 	151967.1 	152856.9 	167261.5 	183869.2 	197297.2 	210542.2 	213643.0 	173107.0 	204849.0 	232660.0 	234042.0 	235488.0 	233881.0 	228848.0 	248372.0 	269747.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24002.4 	27379.1 	20879.0 	27744.6 	37287.9 	38480.8 	41498.3 	41123.9 	42870.6 	45186.6 	52709.7 
MIO_NAC,WRL_REST,S1,S1,CRE,G,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2287.0 	2438.0 	2686.0 	3027.0 	3040.0 	2715.0 	2808.0 	2878.0 	2598.0 	2616.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,CZ	419498.0 	449395.0 	523863.0 	606695.0 	624073.0 	759232.0 	868468.0 	878155.0 	992705.0 	1432638.0 	1716010.0 	1932904.0 	2160136.0 	2138826.0 	1911129.0 	2194049.0 	2437597.0 	2624117.0 	2681419.0 	3039815.0 	3153160.0 	3190981.0 	3378519.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,DE	362237.0 	381464.0 	429095.0 	458581.0 	479763.0 	562199.0 	599221.0 	611848.0 	619677.0 	686080.0 	739949.0 	841481.0 	926777.0 	948734.0 	770388.0 	918341.0 	1030114.0 	1071431.0 	1080212.0 	1115346.0 	1179138.0 	1192058.0 	1270062.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	489151.0 	537604.0 	551913.0 	598663.0 	505862.0 	568344.0 	632456.0 	644497.0 	656441.0 	669802.0 	695202.0 	702760.0 	746811.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,EE	1217.6 	1353.9 	1974.5 	2321.4 	2247.8 	2066.3 	2332.9 	2551.3 	2913.2 	3521.8 	4627.1 	5546.2 	6838.9 	7159.0 	5296.0 	7482.0 	10384.0 	10749.5 	10968.3 	11025.8 	10688.9 	11294.0 	12022.4 
MIO_NAC,WRL_REST,S1,S1,CRE,G,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15161.0 	17706.0 	20624.0 	21921.0 	17721.0 	21032.0 	23843.0 	27148.0 	26896.0 	26785.0 	24787.0 	24486.0 	27929.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,ES	70105.0 	78759.0 	94096.0 	100711.0 	107523.0 	127422.0 	132381.0 	134796.0 	139289.0 	149205.0 	155500.0 	168493.0 	190498.0 	192743.0 	163929.0 	190835.0 	215968.0 	224194.0 	235550.0 	239310.0 	250345.0 	256804.0 	277965.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,FI	29169.2 	30888.4 	35327.5 	37754.9 	38332.0 	49014.8 	47211.5 	46668.3 	45789.2 	48077.0 	51521.5 	65138.0 	71868.0 	71443.0 	51382.0 	56654.0 	59646.0 	59743.0 	59133.0 	56799.0 	53268.0 	53197.0 	59729.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,FR	: 	: 	: 	: 	278438.0 	318476.0 	325362.0 	323705.0 	317588.0 	334884.0 	353537.0 	386255.0 	397080.0 	409218.0 	337758.0 	383140.0 	422070.0 	436447.0 	438486.0 	437224.0 	470557.0 	470685.0 	490852.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,HR	: 	: 	: 	: 	: 	26188.0 	27886.0 	31097.0 	32810.0 	39951.0 	44861.0 	52290.0 	56155.0 	57520.0 	48422.0 	58716.0 	65001.0 	65191.0 	67554.0 	72008.0 	77616.0 	79176.0 	87398.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,HU	1434141.1 	1829399.2 	2834085.4 	3961150.5 	4846332.7 	6728577.0 	7437067.7 	7740132.7 	8434802.0 	10292761.1 	11724047.5 	14738149.8 	16408905.1 	18052422.0 	15926027.0 	18222774.0 	20062167.0 	20232168.5 	20862345.5 	22786268.6 	24316507.1 	24943200.1 	26466803.9 
MIO_NAC,WRL_REST,S1,S1,CRE,G,IE	: 	: 	: 	: 	: 	: 	: 	90780.7 	79618.7 	84696.7 	89919.3 	93354.2 	99786.6 	96165.0 	97276.0 	103254.0 	100576.0 	101869.0 	98732.0 	114461.0 	200327.0 	193160.0 	192854.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,IT	194429.0 	198131.0 	207802.0 	215121.0 	215463.0 	253610.0 	266781.0 	262898.0 	259223.0 	277973.0 	293115.0 	324727.0 	356570.0 	361323.0 	284861.0 	328624.0 	363868.0 	377407.0 	379080.0 	389511.0 	405981.0 	410010.0 	439348.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	6406.1 	8859.9 	10509.2 	11534.5 	15235.9 	11055.7 	14891.0 	19422.0 	22427.2 	23997.7 	23749.6 	22309.4 	21921.9 	25723.5 
MIO_NAC,WRL_REST,S1,S1,CRE,G,LU	: 	: 	: 	: 	: 	: 	: 	10045.0 	9803.0 	10977.0 	11577.0 	13419.0 	14011.0 	15703.0 	12622.0 	14883.0 	17026.0 	17625.0 	20246.0 	20497.0 	18718.0 	17841.0 	18020.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,LV	: 	: 	: 	: 	: 	1433.0 	1640.0 	1812.0 	1942.0 	2694.0 	3872.0 	4467.0 	5656.0 	6160.0 	5013.0 	6657.0 	8300.0 	9645.0 	9810.0 	10242.0 	10340.0 	10411.0 	11543.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	2187.5 	2050.2 	2729.6 	2694.9 	2489.3 	1999.3 	2526.5 	2844.9 	3203.9 	2845.0 	2524.5 	2611.9 	2575.3 	2916.1 
MIO_NAC,WRL_REST,S1,S1,CRE,G,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	263897.0 	290071.0 	324943.0 	348357.0 	367956.0 	304198.0 	360296.0 	398744.0 	425408.0 	427390.0 	429655.0 	418372.0 	420900.0 	462146.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	264491.0 	284034.0 	334951.0 	370913.0 	395358.0 	412569.0 	471664.0 	545586.0 	590045.0 	625870.0 	663891.0 	720238.0 	774178.0 	859529.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,PT	: 	18411.0 	20404.0 	21884.0 	23000.0 	26289.0 	26919.0 	27689.0 	28398.0 	29955.0 	30552.0 	35260.0 	38005.0 	38556.0 	31422.0 	36917.0 	42296.0 	44317.0 	46499.0 	47296.0 	48922.0 	49104.0 	54046.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,RO	: 	: 	: 	: 	11367.0 	9925.0 	13416.0 	20238.0 	26019.0 	36366.0 	42103.0 	50436.0 	73102.0 	99592.0 	102142.0 	137987.0 	170039.0 	177762.0 	193993.0 	208129.0 	218316.0 	234251.0 	261193.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,SE	588036.0 	580970.0 	655847.0 	698769.0 	726037.0 	837107.0 	847139.0 	827228.0 	846299.0 	932866.0 	1014992.0 	1147550.0 	1221401.0 	1282642.0 	1050577.0 	1194980.0 	1276744.0 	1248560.0 	1163417.0 	1230371.0 	1284662.0 	1303132.0 	1413844.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,SI	5679.0 	5904.0 	6663.0 	7310.0 	7404.0 	8848.0 	9674.0 	10449.0 	10730.0 	12284.0 	14094.0 	16768.0 	19518.0 	20030.0 	16284.0 	18630.0 	21042.0 	21256.1 	21692.1 	22961.1 	24039.0 	24990.5 	28462.0 
MIO_NAC,WRL_REST,S1,S1,CRE,G,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	27059.6 	31173.2 	39686.1 	46135.7 	48377.5 	38329.9 	46501.1 	54673.2 	60158.9 	62410.3 	62580.9 	64650.3 	67163.8 	71479.0 
