unit,co_nco,sector,finpos,na_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
PC_GDP,CO,S12,LIAB,F3,LU	: 	: 	: 	: 	344.8 	358.1 	426.5 	543.6 	579.7 	585.6 	694.5 	660.0 	621.6 	711.4 	835.7 	749.5 	999.7 	1508.8 	1506.0 	1939.5 	2120.3 	2168.5 	1979.9 
PC_GDP,CO,S12,LIAB,F3,LV	0.0 	0.0 	0.1 	0.0 	0.1 	0.1 	0.3 	0.8 	0.4 	0.7 	1.2 	2.0 	1.4 	0.6 	0.7 	0.9 	0.5 	1.0 	2.1 	2.5 	3.1 	3.0 	2.6 
PC_GDP,CO,S12,LIAB,F3,MT	3.0 e	3.3 e	4.5 e	5.0 e	5.6 e	6.4 e	5.4 e	5.4 e	5.2 e	4.5 	3.5 	3.5 	4.3 	5.9 	7.8 	9.2 	9.4 	9.6 	8.4 	10.0 	9.7 	9.0 	8.8 
PC_GDP,CO,S12,LIAB,F3,NL	49.9 	59.7 	69.3 	75.5 	94.9 	102.0 	107.2 	114.8 	123.1 	129.7 	139.9 	148.1 	148.1 	143.3 	167.1 	173.4 	176.4 	180.6 	164.6 	174.4 	168.4 	167.2 	150.6 p
PC_GDP,CO,S12,LIAB,F3,PL	0.3 	0.3 	0.5 	0.2 	0.1 	0.6 	0.2 	0.4 	0.7 	0.7 	1.1 	1.5 	0.9 	0.7 	0.6 	0.7 	0.8 	0.9 	1.1 	0.7 	0.8 	1.2 	1.7 
PC_GDP,CO,S12,LIAB,F3,PT	0.9 	1.1 	7.1 	5.8 	7.4 	9.8 	14.2 	14.0 	14.4 	13.1 	10.2 	11.8 	20.3 	26.7 	36.3 	32.2 	28.6 	24.6 	20.8 	19.9 	11.3 	9.5 	10.3 
PC_GDP,CO,S12,LIAB,F3,RO	8.4 e	5.9 e	3.3 e	3.1 	1.0 	0.9 	0.0 	0.0 	0.0 	2.1 	6.6 	1.0 	0.7 	0.2 	0.2 	0.2 	0.1 	0.1 	0.3 	0.4 	0.5 	0.3 	0.3 
PC_GDP,CO,S12,LIAB,F3,SE	39.7 	39.2 	37.8 	36.5 	36.5 	34.9 	34.0 	30.9 	34.0 	38.2 	46.1 	49.3 	58.5 	62.5 	73.8 	71.5 	75.0 	73.4 	80.2 	82.2 	76.5 	76.8 	77.4 
PC_GDP,CO,S12,LIAB,F3,SI	1.0 	0.9 	1.1 	1.0 	1.1 	1.3 	1.6 	1.8 	2.1 	2.5 	2.5 	2.1 	1.9 	1.8 	6.4 	8.4 	7.8 	3.6 	2.7 	2.8 	1.9 	1.0 	0.6 
PC_GDP,CO,S12,LIAB,F3,SK	1.6 	1.3 	1.9 	2.7 	2.9 	3.3 	3.2 	3.1 	3.4 	4.3 	4.6 	6.6 	9.2 	7.6 	5.9 	5.7 	4.8 	5.4 	5.8 	5.6 	6.9 	7.0 	10.1 
PC_GDP,CO,S12,LIAB,F3,UK	23.0 	25.2 	28.1 	29.8 	34.2 	40.6 	44.4 	46.9 	53.8 	61.3 	71.6 	79.9 	93.7 	111.0 	129.2 	119.3 	113.2 	108.0 	95.0 	100.1 	96.8 	99.3 	97.3 
PC_GDP,CO,S12,LIAB,F4,AT	2.0 	2.0 	1.0 	1.0 	1.1 	1.2 	1.2 	1.7 	1.8 	1.9 	1.3 	9.1 	8.4 	8.9 	9.4 	10.5 	5.2 	5.6 	4.8 	5.9 	5.2 	6.1 	6.8 
PC_GDP,CO,S12,LIAB,F4,BE	7.2 	8.0 	10.7 	14.9 	14.5 	17.6 	19.6 	21.5 	24.3 	21.4 	22.2 	24.0 	23.3 	30.8 	34.4 	33.4 	33.7 	37.1 	45.9 	43.6 	39.8 	38.1 	30.5 
PC_GDP,CO,S12,LIAB,F4,BG	24.0 	13.2 	8.9 	7.2 	9.8 	13.4 	9.6 	7.8 	6.9 	8.2 	9.4 	9.8 	16.5 	19.7 	18.5 	10.2 	9.1 	9.4 	12.4 	11.4 	10.1 	8.1 	7.5 
PC_GDP,CO,S12,LIAB,F4,CY	5.4 	9.1 	16.9 	17.4 	22.9 	30.7 	28.3 	11.7 	13.3 	6.0 	6.7 	10.4 	12.7 	123.2 	125.1 	160.2 	134.2 	156.0 	187.5 	189.3 	200.7 	204.3 	195.0 
PC_GDP,CO,S12,LIAB,F4,CZ	6.4 	7.7 	9.3 	11.1 	10.9 	10.6 	6.3 	10.1 	5.5 	5.8 	4.6 	4.7 	5.0 	6.0 	5.3 	5.4 	5.7 	6.8 	7.3 	6.5 	6.0 	7.2 	9.0 
PC_GDP,CO,S12,LIAB,F4,DE	3.7 	4.5 	5.2 	6.0 	7.8 	13.7 	15.7 	17.4 	17.6 	16.2 	18.1 	20.0 	21.0 	24.3 	28.2 	28.1 	29.7 	31.1 	23.2 	25.1 	24.9 	24.1 	23.6 
PC_GDP,CO,S12,LIAB,F4,DK	7.9 	8.4 	9.1 	11.0 	8.9 	12.4 	18.6 	14.8 	12.4 	7.8 	7.4 	7.4 	9.7 	14.8 	17.6 	24.5 	17.7 	15.5 	16.9 	20.6 	17.1 	17.0 	17.9 
PC_GDP,CO,S12,LIAB,F4,EE	6.0 	8.7 	15.4 	11.7 	12.8 	11.4 	10.0 	10.1 	9.8 	10.5 	25.9 	34.1 	16.3 	16.5 	16.4 	12.7 	6.4 	6.9 	9.5 	8.2 	8.6 	6.6 	9.1 
PC_GDP,CO,S12,LIAB,F4,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	1.8 	1.9 	2.5 	2.9 	1.4 	0.3 	0.3 	0.4 	0.4 
PC_GDP,CO,S12,LIAB,F4,ES	1.2 	0.7 	0.5 	0.4 	0.5 	0.5 	0.6 	0.9 	1.3 	1.4 	1.6 	1.8 	1.9 	1.5 	1.5 	1.7 	2.2 	2.0 	3.4 	3.7 	3.5 	2.9 	2.5 
PC_GDP,CO,S12,LIAB,F4,FI	9.8 	9.2 	3.3 	3.4 	4.0 	3.0 	1.7 	3.8 	2.8 	2.1 	2.6 	2.3 	1.9 	3.6 	4.4 	3.6 	3.5 	3.9 	4.4 	4.1 	3.7 	4.1 	5.0 
PC_GDP,CO,S12,LIAB,F4,FR	1.6 	1.6 	2.0 	1.7 	2.1 	2.6 	3.3 	3.2 	3.6 	3.6 	4.4 	4.8 	4.6 	5.8 	8.6 	8.0 	6.9 	5.9 	4.7 	3.4 	3.4 	2.7 	3.0 
PC_GDP,CO,S12,LIAB,F4,HR	: 	: 	: 	: 	: 	: 	2.9 	3.1 	5.6 	5.7 	6.4 	7.7 	10.2 	12.0 	13.8 	11.8 	10.5 	11.2 	11.2 	10.8 	8.4 	7.8 	6.8 
PC_GDP,CO,S12,LIAB,F4,HU	17.1 	10.4 	8.7 	7.7 	8.7 	15.4 	12.1 	16.3 	18.0 	16.7 	22.3 	25.9 	28.5 	47.4 	46.3 	30.1 	45.0 	39.5 	34.6 	36.9 	28.4 	27.6 	22.4 
PC_GDP,CO,S12,LIAB,F4,IE	: 	: 	: 	: 	: 	: 	96.1 	85.9 	103.8 	99.3 	135.3 	128.2 	129.4 	167.5 	214.1 	224.3 	238.2 	218.6 	262.4 	248.0 	218.5 	216.0 	210.8 
PC_GDP,CO,S12,LIAB,F4,IT	6.5 	5.6 	5.4 	5.0 	4.8 	5.1 	5.9 	6.9 	6.9 	6.4 	6.3 	7.2 	7.5 	8.6 	9.8 	14.7 	13.2 	13.5 	6.9 	5.9 	6.2 	5.8 	5.0 
PC_GDP,CO,S12,LIAB,F4,LT	2.5 	2.4 	2.7 	3.9 	4.3 	5.1 	5.9 	6.1 	2.7 	4.1 	2.6 	6.7 	9.1 	9.4 	8.0 	4.4 	5.4 	3.5 	4.1 	3.7 	3.5 	3.6 	4.4 
PC_GDP,CO,S12,LIAB,F4,LU	: 	: 	: 	: 	648.3 	763.7 	957.9 	900.7 	1107.1 	1213.9 	1729.2 	1950.8 	2138.8 	1938.2 	1806.8 	1596.0 	1900.7 	2332.5 	2501.3 	3356.4 	3670.7 	3731.3 	3154.4 
PC_GDP,CO,S12,LIAB,F4,LV	5.8 	6.7 	3.0 	5.0 	4.7 	5.9 	4.7 	4.7 	6.4 	13.9 	28.0 	39.9 	49.2 	63.1 	74.4 	52.9 	42.3 	30.2 	20.9 	8.5 	8.6 	8.2 	9.7 
PC_GDP,CO,S12,LIAB,F4,MT	7.1 e	10.0 e	13.1 e	22.8 e	27.7 e	29.9 e	25.8 e	30.6 e	35.7 e	96.8 	49.5 	131.7 	169.5 	127.4 	153.4 	48.8 	44.1 	38.1 	25.2 	16.8 	9.1 	7.2 	4.2 
PC_GDP,CO,S12,LIAB,F4,NL	89.6 	94.6 	95.3 	87.2 	89.1 	89.5 	86.7 	92.9 	96.7 	102.0 	112.9 	112.7 	135.1 	133.7 	123.2 	130.1 	135.0 	132.1 	142.9 	150.9 	153.3 	148.6 	153.5 p
PC_GDP,CO,S12,LIAB,F4,PL	1.0 	1.1 	1.1 	1.3 	2.2 	1.8 	1.8 	2.6 	3.6 	3.6 	3.9 	5.0 	5.8 	9.3 	8.5 	8.4 	8.6 	8.1 	7.6 	8.6 	7.9 	8.1 	6.9 
PC_GDP,CO,S12,LIAB,F4,PT	1.4 	1.3 	1.3 	2.0 	2.2 	2.2 	2.8 	3.4 	4.8 	5.4 	6.3 	7.6 	9.4 	10.8 	12.8 	11.4 	10.8 	11.6 	12.5 	13.3 	16.5 	15.9 	14.9 
PC_GDP,CO,S12,LIAB,F4,RO	13.3 e	9.4 e	4.7 e	3.9 	3.2 	2.8 	2.2 	2.6 	3.5 	4.9 	6.7 	12.8 	11.6 	15.1 	18.5 	20.6 	19.1 	16.5 	6.6 	3.8 	3.1 	3.2 	3.3 
PC_GDP,CO,S12,LIAB,F4,SE	2.8 	2.3 	4.8 	5.1 	4.8 	6.1 	7.4 	9.3 	9.6 	9.5 	10.7 	10.6 	13.6 	14.8 	18.5 	18.2 	17.7 	17.8 	20.7 	21.0 	22.4 	21.5 	19.1 
PC_GDP,CO,S12,LIAB,F4,SI	7.1 	8.3 	7.8 	7.6 	9.2 	10.4 	10.8 	13.2 	16.3 	20.4 	28.3 	32.8 	37.9 	40.1 	37.5 	35.3 	30.6 	27.9 	23.4 	20.6 	16.8 	11.9 	9.1 
PC_GDP,CO,S12,LIAB,F4,SK	19.8 	18.6 	16.3 	14.3 	10.6 	9.8 	7.8 	3.7 	3.0 	4.6 	5.1 	4.8 	5.8 	7.3 	10.2 	7.6 	7.1 	5.1 	5.3 	5.5 	6.2 	5.9 	7.0 
PC_GDP,CO,S12,LIAB,F4,UK	35.8 	45.0 	44.3 	44.4 	37.3 	47.8 	54.9 	45.3 	58.0 	62.8 	76.1 	83.1 	106.7 	106.0 	92.5 	95.9 	87.3 	91.1 	81.8 	72.4 	61.0 	64.7 	70.8 
PC_GDP,CO,S12,LIAB,F5,AT	19.6 	24.2 	28.6 	32.3 	38.9 	45.3 	42.2 	41.6 	46.4 	49.8 	82.9 	88.3 	89.7 	75.4 	84.7 	81.8 	79.3 	83.6 	83.0 	83.6 	84.7 	72.9 	73.9 
PC_GDP,CO,S12,LIAB,F5,BE	51.0 	54.0 	65.2 	84.5 	83.6 	91.0 	95.0 	83.5 	90.2 	103.2 	120.8 	136.5 	149.8 	137.5 	154.7 	147.5 	157.3 	135.7 	135.0 	137.8 	143.4 	128.7 	125.1 
PC_GDP,CO,S12,LIAB,F5,BG	15.1 	46.5 	9.6 	8.1 	9.7 	10.2 	8.5 	7.2 	12.7 	19.9 	27.1 	56.5 	56.0 	28.5 	30.0 	23.8 	24.1 	24.4 	25.3 	25.8 	22.8 	24.9 	19.7 
PC_GDP,CO,S12,LIAB,F5,CY	10.9 	20.1 	20.2 	22.4 	98.3 	57.7 	37.6 	38.9 	36.8 	29.7 	42.8 	81.6 	93.4 	612.7 	632.0 	738.7 	623.1 	817.3 	784.3 	755.0 	932.9 	946.0 	860.4 
PC_GDP,CO,S12,LIAB,F5,CZ	10.5 	9.1 	10.2 	7.8 	9.1 	9.1 	8.1 	8.1 	15.3 	16.0 	15.8 	14.7 	15.3 	13.0 	15.9 	18.0 	16.6 	19.2 	22.5 	23.9 	24.2 	26.6 	26.7 
PC_GDP,CO,S12,LIAB,F5,DE	33.6 	38.0 	52.2 	59.2 	72.4 	71.8 	65.8 	51.4 	59.2 	59.5 	68.4 	72.7 	72.5 	53.3 	62.6 	63.2 	58.7 	66.7 	71.0 	75.2 	78.8 	80.5 	84.5 
PC_GDP,CO,S12,LIAB,F5,DK	44.9 	56.5 	81.4 	102.7 	123.6 	135.5 	101.8 	84.6 	87.8 	85.3 	137.7 	156.6 	148.5 	99.4 	133.8 	148.4 	138.1 	127.3 	134.1 	148.3 	158.0 	152.2 	154.6 
PC_GDP,CO,S12,LIAB,F5,EE	8.4 	17.2 	24.4 	13.0 	19.5 	34.6 	33.1 	39.5 	32.0 	46.8 	44.4 	28.1 	30.0 	30.5 	29.7 	33.2 	25.9 	28.0 	34.3 	35.9 	34.2 	35.5 	36.6 
PC_GDP,CO,S12,LIAB,F5,EL	13.8 	17.1 	29.1 	39.4 	69.9 	50.4 	37.8 	28.0 	33.4 	35.6 	41.9 	44.7 	49.6 	14.5 	20.6 	12.8 	7.1 	26.4 	25.3 	19.9 	17.5 	14.6 	15.7 
PC_GDP,CO,S12,LIAB,F5,ES	27.0 	35.8 	50.2 	58.0 	57.7 	52.7 	48.0 	40.4 	46.2 	49.9 	55.3 	60.0 	55.8 	39.1 	46.8 	41.7 	38.1 	38.2 	44.1 	53.1 	54.6 	54.8 	57.5 
PC_GDP,CO,S12,LIAB,F5,FI	5.6 	7.6 	10.4 	14.6 	21.0 	23.3 	24.6 	23.5 	28.7 	32.2 	38.1 	46.1 	43.5 	33.7 	44.3 	46.2 	40.9 	43.8 	51.6 	53.2 	58.5 	61.5 	61.0 
PC_GDP,CO,S12,LIAB,F5,FR	45.0 	47.6 	50.2 	52.5 	61.4 	62.1 	58.3 	53.1 	58.5 	60.1 	68.9 	77.2 	68.0 	53.6 	64.4 	62.3 	51.9 	55.8 	58.9 	58.0 	61.2 	62.1 	63.0 
PC_GDP,CO,S12,LIAB,F5,HR	: 	: 	: 	: 	: 	: 	13.2 	17.3 	15.9 	18.8 	17.3 	32.3 	50.9 	24.6 	27.1 	28.9 	27.4 	29.5 	28.4 	29.2 	30.8 	33.5 	31.4 
PC_GDP,CO,S12,LIAB,F5,HU	8.5 	10.0 	12.4 	13.5 	28.0 	48.3 	74.0 	62.8 	58.1 	52.7 	80.3 	86.9 	113.5 	127.6 	129.6 	131.7 	137.4 	132.1 	121.6 	122.1 	124.3 	172.9 	135.3 
PC_GDP,CO,S12,LIAB,F5,IE	: 	: 	: 	: 	: 	: 	335.4 	321.6 	340.6 	357.1 	433.3 	496.5 	496.9 	426.9 	554.9 	698.0 	754.1 	793.7 	838.0 	971.7 	809.5 	866.7 	903.7 
PC_GDP,CO,S12,LIAB,F5,IT	23.9 	26.0 	40.2 	62.8 	73.2 	78.1 	58.0 	48.3 	51.8 	51.6 	57.8 	58.3 	45.2 	18.8 	23.8 	18.3 	13.9 	16.3 	22.8 	26.4 	30.3 	27.3 	33.1 
PC_GDP,CO,S12,LIAB,F5,LT	6.4 	6.4 	5.5 	6.1 	6.6 	6.6 	6.3 	7.0 	6.2 	7.7 	11.4 	11.9 	12.6 	9.4 	13.5 	16.1 	14.1 	13.0 	13.0 	18.3 	18.2 	18.0 	18.0 
PC_GDP,CO,S12,LIAB,F5,LU	: 	: 	: 	: 	4124.9 	4409.8 	4643.4 	4770.6 	5167.7 	5620.5 	6738.4 	7002.5 	7328.6 	5858.0 	7257.9 	8030.8 	7812.8 	8988.7 	9477.8 	10638.4 	12316.7 	12651.6 	12358.2 
PC_GDP,CO,S12,LIAB,F5,LV	5.4 	7.2 	7.5 	6.6 	6.6 	8.3 	8.8 	10.1 	10.2 	11.2 	12.1 	13.5 	15.0 	15.1 	20.2 	21.3 	19.8 	19.4 	21.1 	21.2 	24.2 	23.1 	23.7 
PC_GDP,CO,S12,LIAB,F5,MT	35.2 e	37.5 e	39.5 e	47.4 e	54.8 e	60.2 e	61.4 e	62.1 e	75.2 e	197.6 	595.8 	907.8 	1365.8 	1420.4 	1444.9 	1541.9 	1695.8 	1727.1 	1631.1 	1519.5 	1403.0 	1347.9 	1286.7 
PC_GDP,CO,S12,LIAB,F5,NL	105.6 	113.7 	125.2 	139.2 	157.8 	164.4 	154.9 	148.2 	141.7 	151.8 	170.9 	206.2 	222.9 	217.6 	268.9 	278.4 	312.4 	345.1 	373.1 	358.4 	367.1 	384.2 	388.8 p
PC_GDP,CO,S12,LIAB,F5,PL	2.8 	3.1 	2.7 	5.6 	9.7 	8.7 	10.8 	12.5 	13.4 	17.3 	22.0 	28.6 	30.6 	18.5 	20.9 	24.3 	20.3 	23.7 	26.8 	27.1 	25.8 	25.9 	27.1 
PC_GDP,CO,S12,LIAB,F5,PT	24.1 	26.4 	36.7 	45.5 	43.3 	42.7 	42.1 	41.3 	53.7 	56.8 	64.4 	70.7 	72.3 	66.9 	76.4 	72.9 	59.9 	60.6 	58.0 	58.4 	53.9 	48.7 	48.4 
PC_GDP,CO,S12,LIAB,F5,RO	21.4 e	15.4 e	11.9 e	6.9 	6.5 	4.2 	5.5 	6.0 	6.5 	8.7 	13.1 	14.2 	15.4 	10.9 	15.1 	16.5 	16.3 	18.8 	17.3 	17.5 	17.4 	16.7 	15.6 
PC_GDP,CO,S12,LIAB,F5,SE	25.9 	33.2 	40.0 	47.5 	59.1 	63.1 	62.6 	51.1 	58.2 	61.2 	71.1 	73.1 	70.8 	54.5 	70.7 	72.0 	65.3 	74.1 	85.2 	94.7 	93.2 	95.6 	94.8 
PC_GDP,CO,S12,LIAB,F5,SI	12.1 	13.1 	13.8 	14.2 	15.4 	16.0 	14.8 	16.0 	17.0 	18.2 	18.4 	21.2 	26.1 	18.1 	20.6 	19.8 	17.4 	17.5 	19.6 	23.0 	23.1 	23.5 	23.6 
PC_GDP,CO,S12,LIAB,F5,SK	8.0 	7.3 	7.9 	8.0 	7.5 	7.2 	6.7 	7.0 	8.5 	9.3 	8.6 	8.5 	11.4 	10.0 	10.2 	11.1 	10.9 	11.8 	13.3 	13.3 	20.3 	20.1 	20.3 
PC_GDP,CO,S12,LIAB,F5,UK	31.1 	34.9 	46.8 	51.4 	65.5 	67.1 	63.0 	51.5 	71.3 	61.3 	72.8 	75.5 	78.6 	63.3 	89.1 	99.7 	88.2 	103.1 	103.5 	110.5 	106.9 	108.6 	114.0 
PC_GDP,CO,S12,LIAB,F6,AT	21.2 	23.0 	24.4 	25.9 	26.6 	27.5 	28.4 	28.8 	29.8 	30.9 	34.1 	33.5 	33.4 	32.8 	35.6 	36.3 	35.5 	36.2 	36.6 	37.6 	36.8 	36.4 	34.1 
PC_GDP,CO,S12,LIAB,F6,BE	25.1 	27.2 	29.2 	32.9 	36.9 	38.0 	40.3 	41.6 	45.7 	49.2 	54.0 	55.6 	56.9 	55.6 	60.1 	61.3 	60.6 	62.6 	63.5 	65.1 	64.4 	68.9 	67.2 
PC_GDP,CO,S12,LIAB,F6,BG	1.7 	2.9 	0.9 	0.7 	0.9 	0.9 	1.5 	1.9 	2.4 	2.6 	3.7 	4.3 	5.2 	5.1 	6.5 	8.2 	7.8 	9.3 	9.4 	12.4 	13.1 	14.3 	15.5 
PC_GDP,CO,S12,LIAB,F6,CY	20.9 	22.6 	22.2 	21.8 	26.6 	23.9 	22.3 	30.8 	31.6 	30.8 	32.4 	34.2 	34.2 	31.9 	35.5 	37.6 	35.0 	41.5 	33.0 	34.4 	32.8 	28.2 	27.3 
PC_GDP,CO,S12,LIAB,F6,CZ	5.3 	5.9 	6.3 	6.3 	6.8 	7.2 	7.7 	9.3 	9.5 	10.0 	10.6 	11.2 	11.4 	11.8 	13.1 	14.1 	14.5 	15.2 	16.1 	16.3 	15.9 	16.0 	15.7 
PC_GDP,CO,S12,LIAB,F6,DE	32.3 	34.9 	37.2 	39.4 	41.6 	43.6 	44.9 	46.2 	48.6 	50.0 	52.9 	53.5 	53.5 	53.5 	58.7 	59.0 	58.2 	60.1 	61.6 	62.8 	63.2 	63.4 	63.2 
PC_GDP,CO,S12,LIAB,F6,DK	68.1 	71.4 	78.2 	79.7 	85.0 	85.0 	83.8 	84.0 	88.7 	94.9 	103.7 	101.7 	99.7 	100.2 	112.7 	119.0 	129.0 	137.7 	136.4 	146.7 	149.5 	156.7 	159.8 
PC_GDP,CO,S12,LIAB,F6,EE	0.4 	0.6 	0.7 	0.9 	0.9 	1.1 	1.3 	1.6 	2.5 	3.8 	5.5 	6.8 	7.6 	6.9 	10.9 	12.0 	10.3 	11.6 	12.9 	14.7 	15.9 	17.2 	18.3 
PC_GDP,CO,S12,LIAB,F6,EL	2.2 	2.4 	2.7 	3.0 	4.0 	4.0 	3.8 	3.8 	3.9 	3.9 	4.4 	4.6 	4.8 	4.9 	5.1 	5.4 	5.8 	6.3 	6.6 	6.7 	7.0 	7.3 	7.5 
PC_GDP,CO,S12,LIAB,F6,ES	14.2 	15.9 	17.7 	19.3 	21.5 	23.6 	24.6 	25.3 	25.9 	26.4 	27.1 	27.3 	26.6 	25.5 	27.7 	27.8 	28.3 	30.2 	32.4 	34.5 	33.4 	33.7 	33.2 
PC_GDP,CO,S12,LIAB,F6,FI	9.6 	11.1 	12.2 	13.2 	14.2 	20.8 	21.4 	21.9 	23.3 	23.5 	24.7 	24.9 	23.8 	21.3 	24.9 	25.5 	23.8 	25.7 	27.3 	28.9 	30.5 	29.4 	29.1 
PC_GDP,CO,S12,LIAB,F6,FR	34.2 	38.4 	43.1 	45.5 	49.6 	51.1 	52.2 	52.8 	55.5 	58.5 	62.3 	67.8 	69.8 	68.1 	76.0 	79.1 	77.4 	78.6 	80.2 	82.8 	84.4 	92.4 	91.4 
PC_GDP,CO,S12,LIAB,F6,HR	: 	: 	: 	: 	: 	: 	3.6 	5.8 	6.8 	7.8 	9.2 	10.1 	11.6 	12.4 	14.0 	18.5 	19.3 	22.0 	24.5 	27.2 	28.8 	30.8 	32.3 
PC_GDP,CO,S12,LIAB,F6,HU	2.8 	3.2 	3.7 	4.7 	6.1 	7.4 	8.4 	9.5 	10.5 	12.4 	14.6 	16.6 	18.5 	16.5 	20.9 	22.5 	11.2 	11.2 	11.0 	11.1 	10.8 	11.1 	10.9 
PC_GDP,CO,S12,LIAB,F6,IE	: 	: 	: 	: 	: 	: 	79.3 	76.5 	87.9 	94.1 	108.4 	120.7 	120.0 	112.2 	139.0 	154.3 	141.5 	146.2 	146.6 	155.8 	123.5 	124.4 	121.9 
PC_GDP,CO,S12,LIAB,F6,IT	12.2 	13.1 	14.5 	16.2 	18.9 	20.8 	22.5 	24.4 	27.4 	29.5 	31.9 	32.4 	30.9 	29.1 	33.3 	35.1 	34.5 	36.5 	38.8 	42.9 	45.8 	48.2 	49.8 
PC_GDP,CO,S12,LIAB,F6,LT	0.5 	0.7 	0.6 	0.7 	0.8 	0.8 	0.9 	1.1 	1.6 	2.1 	2.7 	3.6 	4.4 	4.3 	6.3 	6.1 	5.8 	6.3 	6.6 	7.5 	8.3 	9.5 	10.0 
PC_GDP,CO,S12,LIAB,F6,LU	: 	: 	: 	: 	153.5 	154.5 	157.9 	145.9 	152.4 	166.3 	179.2 	192.5 	188.9 	161.7 	220.1 	247.9 	236.5 	263.1 	270.6 	286.2 	294.8 	293.9 	300.8 
PC_GDP,CO,S12,LIAB,F6,LV	0.3 	0.5 	0.7 	0.8 	1.0 	0.9 	1.1 	1.4 	1.6 	2.2 	2.7 	3.1 	3.7 	5.0 	8.7 	10.5 	10.0 	11.0 	12.0 	12.7 	13.7 	14.8 	16.2 
PC_GDP,CO,S12,LIAB,F6,MT	5.4 e	6.0 e	6.6 e	7.3 e	8.0 e	8.6 e	9.7 e	10.6 e	11.7 e	13.4 	16.5 	18.9 	20.8 	19.9 	23.1 	24.5 	24.5 	25.4 	25.7 	26.4 	25.9 	23.4 	23.1 
PC_GDP,CO,S12,LIAB,F6,NL	121.1 	125.5 	126.5 	127.8 	131.6 	132.7 	126.8 	129.7 	137.4 	134.9 	145.3 	137.6 	129.3 	139.4 	147.7 	158.6 	175.9 	189.8 	183.5 	212.9 	219.7 	233.0 	220.9 p
PC_GDP,CO,S12,LIAB,F6,PL	1.1 	1.4 	3.3 	2.5 	3.1 	3.5 	4.2 	4.9 	11.3 	12.8 	15.4 	18.4 	19.7 	18.6 	20.6 	23.4 	21.8 	24.5 	26.3 	17.1 	16.1 	16.7 	17.5 
PC_GDP,CO,S12,LIAB,F6,PT	14.7 	18.4 	21.0 	24.6 	26.3 	29.3 	30.7 	31.7 	31.6 	33.9 	38.8 	40.2 	41.5 	40.9 	43.5 	43.5 	36.4 	37.8 	37.8 	40.5 	38.6 	36.3 	36.2 
PC_GDP,CO,S12,LIAB,F6,RO	0.2 e	0.3 e	0.3 e	0.4 	0.5 	0.5 	0.5 	0.7 	1.0 	1.4 	1.5 	1.5 	1.7 	1.9 	2.5 	2.9 	3.2 	3.8 	4.2 	4.9 	5.4 	6.2 	6.8 
PC_GDP,CO,S12,LIAB,F6,SE	35.0 	40.2 	44.8 	50.4 	58.5 	61.5 	62.6 	69.4 	68.3 	68.3 	75.9 	70.4 	71.3 	77.4 	76.9 	81.9 	84.0 	84.5 	88.5 	99.5 	95.4 	99.9 	103.6 
PC_GDP,CO,S12,LIAB,F6,SI	2.6 	3.3 	3.5 	4.0 	4.3 	4.8 	6.7 	7.2 	8.1 	9.1 	10.3 	11.6 	12.1 	11.9 	14.7 	16.4 	16.5 	17.6 	17.9 	18.6 	18.8 	18.8 	18.3 
PC_GDP,CO,S12,LIAB,F6,SK	3.9 	3.7 	3.6 	3.6 	3.5 	3.7 	3.9 	4.1 	4.9 	5.4 	7.0 	9.0 	10.2 	10.2 	12.6 	13.8 	14.5 	16.4 	16.2 	17.4 	16.0 	17.0 	17.6 
PC_GDP,CO,S12,LIAB,F6,UK	139.6 	141.0 	154.6 	177.1 	170.6 	175.2 	169.9 	171.2 	165.3 	167.3 	172.9 	165.6 	164.3 	153.7 	160.2 	162.4 	182.0 	179.1 	168.7 	187.2 	182.4 	194.9 	190.3 
PC_GDP,CO,S12,LIAB,F7,AT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	1.6 	2.5 	1.9 	2.4 	2.7 	2.8 	2.3 	2.6 	2.3 	2.1 	1.1 
PC_GDP,CO,S12,LIAB,F7,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	3.8 	0.5 	1.0 	1.1 	3.9 	5.0 	3.9 	4.3 	2.1 
PC_GDP,CO,S12,LIAB,F7,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.2 	0.1 	0.2 	0.2 	0.2 	0.1 	0.2 	0.2 	0.2 	0.2 
PC_GDP,CO,S12,LIAB,F7,CY	0.0 	0.0 	0.2 	0.3 	6.0 	1.6 	0.6 	0.4 	0.2 	0.2 	0.2 	2.3 	1.9 	9.1 	8.7 	6.8 	7.8 	7.4 	7.6 	55.6 	25.4 	9.8 	6.0 
