na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,R-U,MIO_EUR_SCA,BG	233.0 	234.4 	240.9 	225.0 	227.1 	235.5 	228.7 	244.7 	243.9 	242.2 	247.8 p	244.8 p
B1G,R-U,MIO_EUR_SCA,CH	3440.4 	3487.3 	3731.7 	4003.8 	4248.8 	3964.9 	3650.4 	3554.3 	3418.6 	3321.6 	3628.5 	3926.3 
B1G,R-U,MIO_EUR_SCA,CY	170.1 	169.6 	170.5 	171.9 	173.2 	174.9 	174.4 	175.4 	177.5 	180.3 	185.3 	189.1 
B1G,R-U,MIO_EUR_SCA,CZ	857.2 	880.0 	891.6 	892.6 	905.9 	902.8 	911.8 	942.6 	951.3 	972.4 	1019.3 	1026.5 
B1G,R-U,MIO_EUR_SCA,DE	28068.0 	28411.0 	27806.0 	28430.0 	28352.0 	28596.0 	28781.0 	29065.0 	29414.0 	29412.0 	29622.0 	30050.0 
B1G,R-U,MIO_EUR_SCA,DK	1984.8 	2007.4 	1977.3 	1996.3 	2033.5 	2207.6 	2153.8 	2197.4 	2154.0 	2162.3 	2193.7 	2183.1 
B1G,R-U,MIO_EUR_SCA,EA	82728.5 	83331.7 	84067.6 	83994.9 	84266.6 	84674.5 	84996.5 	85832.3 	86530.8 	86840.7 	87543.5 	87715.1 
B1G,R-U,MIO_EUR_SCA,EA19	82728.5 	83331.7 	84067.6 	83994.9 	84266.6 	84674.5 	84996.5 	85832.3 	86530.8 	86840.7 	87543.5 	87715.1 
B1G,R-U,MIO_EUR_SCA,EE	114.0 	114.3 	113.1 	114.2 	116.9 	118.4 	121.6 	125.7 	126.7 	129.7 	131.4 	132.9 
B1G,R-U,MIO_EUR_SCA,EL	1641.8 p	1697.5 p	1717.1 p	1630.1 p	1628.2 p	1566.7 p	1701.3 p	1775.8 p	1865.3 p	1815.6 p	1859.2 p	1878.5 p
B1G,R-U,MIO_EUR_SCA,ES	10369.0 	10278.0 	10469.0 p	10340.0 p	10362.0 p	10294.0 p	10405.0 p	10597.0 p	10598.0 p	10640.0 p	10665.0 p	10396.0 p
B1G,R-U,MIO_EUR_SCA,EU28	117000.9 	117981.2 	117311.8 	117056.8 	115774.6 	116398.4 	118726.8 	120063.5 	120141.6 	120375.8 	121636.6 	122060.1 
B1G,R-U,MIO_EUR_SCA,FI	1411.0 	1423.0 	1432.0 	1455.0 	1459.0 	1458.0 	1446.0 	1449.0 	1440.0 	1440.0 	1420.0 	1392.0 
B1G,R-U,MIO_EUR_SCA,FR	14595.0 	14584.0 	15343.0 	14751.0 	14898.0 	14975.0 	15104.0 	15166.0 	15336.0 	15504.0 	15666.0 	15457.0 
B1G,R-U,MIO_EUR_SCA,HR	295.5 	299.5 	304.2 	311.6 	324.8 	323.4 	328.5 	332.6 	334.8 	333.1 	343.6 	347.7 
B1G,R-U,MIO_EUR_SCA,HU	666.2 	682.5 	683.7 	690.4 	719.0 	728.1 	743.5 	747.8 	784.4 	769.8 	805.7 	790.9 
B1G,R-U,MIO_EUR_SCA,IE	872.1 d	909.0 d	879.8 d	872.7 d	898.7 d	918.2 d	945.2 d	987.8 d	938.2 d	987.5 d	997.0 d	994.4 d
B1G,R-U,MIO_EUR_SCA,IT	14668.9 	14730.5 	15180.9 	15247.4 	15290.0 	15459.5 	15220.5 	15287.2 	15354.3 	15382.3 	15481.7 	15642.9 
B1G,R-U,MIO_EUR_SCA,LT	187.3 	192.2 	195.5 	198.2 	201.5 	205.5 	207.9 	212.2 	215.3 	218.0 	222.4 	225.0 
B1G,R-U,MIO_EUR_SCA,LU	230.1 	233.5 	222.1 	221.9 	223.6 	222.1 	237.5 	237.8 	244.8 	247.6 	248.7 	249.8 
B1G,R-U,MIO_EUR_SCA,LV	159.5 	160.5 	165.7 	166.4 	166.3 	167.9 	177.4 	179.5 	183.7 	186.2 	186.4 	190.1 
B1G,R-U,MIO_EUR_SCA,MT	274.0 	269.6 	293.5 	296.6 	295.5 	300.7 	322.8 	327.1 	325.5 	326.8 	352.4 	367.1 
B1G,R-U,MIO_EUR_SCA,NL	3690.6 	3746.0 	3750.3 p	3805.9 p	3801.5 p	3825.2 p	3859.4 p	3915.5 p	3960.3 p	4000.4 p	4064.8 p	4095.5 p
B1G,R-U,MIO_EUR_SCA,NO	1521.0 	1535.5 	1485.5 	1531.0 	1541.2 	1614.6 	1646.0 	1607.3 	1626.9 	1601.4 	1622.7 	1652.2 
B1G,R-U,MIO_EUR_SCA,PL	2179.6 	2153.0 	2135.4 	2148.0 	2185.7 	2199.7 	2237.3 	2315.5 	2309.9 	2335.3 	2412.6 	2371.8 
B1G,R-U,MIO_EUR_SCA,PT	1146.5 	1155.7 	1165.2 	1178.1 	1189.5 	1203.0 	1204.9 	1235.8 	1246.4 	1259.8 	1260.0 	1283.7 
B1G,R-U,MIO_EUR_SCA,RO	1362.0 	1352.3 	1267.6 p	1299.2 p	1331.7 p	1372.9 p	1450.1 p	1490.3 p	1537.4 p	1539.4 p	1573.3 p	1646.8 p
B1G,R-U,MIO_EUR_SCA,SE	2963.0 	3062.7 	3114.2 	3164.8 	3117.6 	3090.8 	3190.6 	3174.2 	3266.1 	3217.7 	3187.4 	3104.6 
B1G,R-U,MIO_EUR_SCA,SI	218.9 	226.0 	230.2 	233.1 	236.9 	241.0 	241.7 	244.8 	250.3 	251.4 	254.9 	256.9 
B1G,R-U,MIO_EUR_SCA,UK	23742.9 	24012.9 	22741.0 	22494.2 	20845.4 	20777.1 	22525.5 	22773.8 	21991.8 	21923.6 	22225.1 	22558.7 
