coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
SERV,I15,HR	101.25 	100.64 	100.58 	100.47 	100.27 	100.25 	101.30 	101.18 	103.79 	106.49 	106.41 	103.83 
SERV,I15,HU	104.44 	103.87 	104.20 	103.90 	104.40 	104.74 	105.45 	105.87 	106.29 	107.17 	107.45 	107.24 
SERV,I15,IE	105.3 	104.8 	105.2 	104.6 	105.8 	106.6 	106.1 	106.8 	107.0 	108.3 	108.4 	107.4 
SERV,I15,IS	103.60 	99.95 	102.50 	101.77 	101.22 	102.13 	101.80 	102.33 	106.36 	110.77 	109.29 	103.07 
SERV,I15,IT	101.3 	100.6 	101.2 	100.9 	101.3 	101.8 	102.3 	102.6 	103.0 	103.5 	104.6 	103.2 
SERV,I15,LT	109.04 	108.84 	109.98 	109.52 	110.01 	110.72 	111.44 	112.05 	113.45 	114.69 	115.01 	114.24 
SERV,I15,LU	103.21 	102.25 	102.37 	102.40 	102.72 	102.82 	102.85 	102.94 	103.11 	103.52 	104.19 	104.34 
SERV,I15,LV	105.27 	104.92 	105.49 	105.49 	105.77 	106.75 	107.03 	108.00 	109.47 	109.74 	110.14 	109.99 
SERV,I15,MK	107.22 d	107.33 d	107.77 d	107.65 d	107.77 d	107.87 d	107.92 d	108.54 d	109.17 d	110.86 d	112.62 d	110.51 d
SERV,I15,MT	104.42 	98.27 	97.53 	96.36 	97.27 	98.92 	103.96 	107.01 	110.04 	111.21 	112.89 	110.08 
SERV,I15,NL	102.22 	100.73 	101.37 	101.05 	101.58 	101.41 	102.48 	103.00 	102.39 	105.66 	105.75 	103.26 
SERV,I15,NO	106.9 	106.1 	106.6 	106.5 	107.3 	107.2 	108.1 	108.0 	109.2 	109.9 	109.2 	109.5 
SERV,I15,PL	104.4 	104.6 	105.1 	105.2 	104.3 	104.3 	104.7 	104.4 	104.9 	105.3 	105.4 	105.2 
SERV,I15,PT	106.29 	103.08 	103.27 	103.00 	102.96 	104.57 	105.85 	107.45 	107.66 	109.11 	108.29 	109.07 
SERV,I15,RO	100.80 	101.19 	101.43 	101.75 	101.90 	102.15 	102.23 	102.38 	102.64 	102.82 	103.01 	103.35 
SERV,I15,RS	105.3 d	105.4 d	105.6 d	105.8 d	105.7 d	105.3 d	105.4 d	105.4 d	106.4 d	107.2 d	108.7 d	106.9 d
SERV,I15,SE	103.94 	103.37 	104.08 	103.39 	103.84 	104.23 	104.65 	104.72 	106.20 	107.40 	105.83 	105.58 
SERV,I15,SI	103.58 	103.37 	103.48 	103.69 	104.31 	104.40 	105.02 	106.01 	106.65 	107.69 	107.80 	106.52 
SERV,I15,SK	104.05 	104.22 	104.25 	105.08 	105.47 	105.54 	106.52 	105.96 	105.81 	106.53 	107.45 	106.85 
SERV,I15,TR	121.14 d	121.29 d	121.77 d	123.28 d	124.23 d	124.86 d	125.91 d	127.29 d	129.64 d	131.43 d	133.42 d	137.45 d
SERV,I15,UK	105.5 	105.5 	106.2 	105.7 	106.0 	106.0 	106.8 	107.1 	107.5 	108.0 	108.7 	: 
SERV,MV12R,AT	2.6 	2.6 	2.7 	2.6 	2.6 	2.6 	2.5 	2.5 	2.4 	2.3 	2.3 	2.3 
SERV,MV12R,BE	1.9 	1.9 	1.9 	1.9 	1.8 	1.8 	1.8 	1.7 	1.7 	1.7 	1.6 	1.6 
SERV,MV12R,BG	-0.4 	-0.3 	-0.1 	0.2 	0.4 	0.9 	1.2 	1.5 	1.9 	2.3 	2.8 	3.2 
SERV,MV12R,CH	0.4 e	0.4 e	0.5 e	0.5 e	0.5 e	0.5 e	0.5 e	0.6 e	0.5 e	0.5 e	0.5 e	0.5 e
SERV,MV12R,CY	0.9 	1.0 	1.0 	1.0 	1.1 	1.3 	1.2 	1.2 	1.3 	1.2 	1.1 	1.0 
SERV,MV12R,CZ	2.7 	2.8 	2.8 	2.8 	2.7 	2.7 	2.7 	2.6 	2.6 	2.6 	2.7 	2.6 
SERV,MV12R,DE	1.3 	1.3 	1.3 	1.3 	1.3 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 
SERV,MV12R,DK	1.7 	1.8 	2.0 	2.1 	2.1 	2.2 	2.2 	2.2 	2.2 	2.1 	2.0 	1.9 
SERV,MV12R,EA	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.3 	1.4 	1.3 	1.3 	1.3 	1.3 
SERV,MV12R,EA18	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.3 	1.4 	1.3 	1.3 	1.3 	1.3 
SERV,MV12R,EA19	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.3 	1.4 	1.3 	1.3 	1.3 	1.3 
SERV,MV12R,EE	3.3 	3.6 	3.6 	3.5 	3.4 	3.3 	3.1 	3.0 	2.8 	2.7 	2.5 	2.4 
SERV,MV12R,EL	1.2 	1.2 	1.2 	1.2 	1.2 	1.1 	1.0 	0.9 	0.9 	0.8 	0.8 	0.8 
SERV,MV12R,ES	1.7 	1.7 	1.7 	1.8 	1.8 	1.9 	1.7 	1.7 	1.7 	1.6 	1.6 	1.5 
SERV,MV12R,EU	1.6 	1.6 	1.6 	1.6 	1.6 	1.7 	1.6 	1.6 	1.6 	1.6 	1.5 	1.5 
SERV,MV12R,EU28	1.6 	1.6 	1.6 	1.6 	1.6 	1.7 	1.6 	1.6 	1.6 	1.6 	1.5 	1.5 
SERV,MV12R,FI	1.6 	1.5 	1.5 	1.5 	1.4 	1.4 	1.4 	1.3 	1.2 	1.3 	1.2 	1.2 
SERV,MV12R,FR	0.9 	0.9 	0.9 	0.9 	0.9 	1.0 	1.0 	1.1 	1.1 	1.1 	1.2 	1.2 
SERV,MV12R,HR	0.9 	1.1 	1.1 	1.2 	1.3 	1.4 	1.5 	1.6 	1.5 	1.5 	1.5 	1.5 
SERV,MV12R,HU	2.0 	1.9 	1.9 	1.9 	1.9 	1.9 	1.9 	1.9 	1.9 	2.0 	2.0 	2.0 
SERV,MV12R,IE	2.5 	2.5 	2.5 	2.5 	2.5 	2.4 	2.2 	2.2 	2.1 	2.0 	1.8 	1.8 
SERV,MV12R,IS	0.8 	0.4 	0.2 	0.2 	0.0 	0.1 	-0.2 	-0.1 	-0.1 	-0.1 	0.2 	0.2 
SERV,MV12R,IT	1.1 	1.1 	1.1 	1.1 	1.0 	1.0 	0.9 	0.8 	0.8 	0.7 	0.7 	0.7 
SERV,MV12R,LT	4.7 	4.9 	5.0 	5.2 	5.2 	5.3 	5.2 	5.2 	5.0 	4.7 	4.4 	4.3 
SERV,MV12R,LU	1.6 	1.6 	1.7 	1.6 	1.6 	1.5 	1.4 	1.3 	1.1 	0.9 	0.8 	0.7 
SERV,MV12R,LV	3.0 	3.0 	3.0 	3.0 	3.0 	3.1 	3.1 	3.1 	3.1 	3.1 	3.1 	3.1 
SERV,MV12R,MK	3.8 d	4.2 d	4.7 d	5.0 d	5.3 d	5.2 d	5.2 d	5.2 d	5.0 d	4.8 d	4.8 d	4.6 d
SERV,MV12R,MT	1.0 	1.1 	1.2 	1.3 	1.4 	1.5 	1.5 	1.6 	1.8 	1.9 	2.1 	2.2 
SERV,MV12R,NL	1.0 	1.1 	1.1 	1.1 	1.1 	1.2 	1.1 	1.2 	1.2 	1.2 	1.2 	1.3 
SERV,MV12R,NO	2.7 	2.6 	2.5 	2.4 	2.4 	2.5 	2.3 	2.4 	2.3 	2.3 	2.3 	2.4 
SERV,MV12R,PL	2.3 	2.3 	2.4 	2.5 	2.4 	2.3 	2.0 	1.8 	1.6 	1.5 	1.3 	1.2 
SERV,MV12R,PT	2.3 	2.4 	2.5 	2.6 	2.6 	2.7 	2.4 	2.4 	2.4 	2.5 	2.5 	2.5 
SERV,MV12R,RO	-0.6 	-0.6 	-0.5 	-0.3 	0.0 	0.4 	0.7 	1.0 	1.3 	1.5 	1.8 	2.0 
SERV,MV12R,RS	2.6 d	2.6 d	2.7 d	2.7 d	2.8 d	2.7 d	2.5 d	2.4 d	2.3 d	2.1 d	2.0 d	1.8 d
SERV,MV12R,SE	2.1 	2.2 	2.2 	2.3 	2.4 	2.5 	2.4 	2.4 	2.2 	2.1 	1.9 	1.8 
SERV,MV12R,SI	1.8 	1.8 	1.8 	1.9 	1.8 	1.9 	1.8 	1.9 	2.0 	2.0 	2.1 	2.1 
SERV,MV12R,SK	1.9 	1.9 	2.0 	2.0 	2.1 	2.1 	2.3 	2.3 	2.4 	2.5 	2.6 	2.6 
SERV,MV12R,TR	8.6 d	8.8 d	8.9 d	9.0 d	9.0 d	9.1 d	9.1 d	9.1 d	9.3 d	9.4 d	9.6 d	10.0 d
SERV,MV12R,UK	2.4 	2.5 	2.5 	2.5 	2.5 	2.6 	2.5 	2.5 	2.5 	2.5 	2.4 	: 
SERV,PCH_M1,AT	-0.3 	0.0 	1.4 	-0.3 	0.7 	-0.2 	0.1 	-0.1 	0.3 	1.0 	0.2 	-0.7 
SERV,PCH_M1,BE	0.2 	-0.5 	0.8 	-0.4 	0.8 	-0.2 	0.4 	0.1 	0.2 	1.3 	0.0 	-1.1 
SERV,PCH_M1,BG	-0.6 	-0.1 	2.1 	0.3 	0.5 	0.0 	-0.2 	0.1 	1.3 	2.9 	1.3 	-2.5 
SERV,PCH_M1,CH	0.0 e	-0.5 e	0.4 e	-0.4 e	0.2 e	0.3 e	0.1 e	0.2 e	0.0 e	1.1 e	-0.3 e	-0.4 e
SERV,PCH_M1,CY	-1.7 	-2.8 	0.1 	-1.8 	1.6 	0.5 	1.3 	1.1 	1.8 	2.0 	1.9 	-3.4 
SERV,PCH_M1,CZ	-0.1 	-0.2 	0.2 	0.7 	0.6 	0.1 	0.2 	0.4 	0.5 	1.9 	0.1 	-1.9 
SERV,PCH_M1,DE	-0.6 	0.4 	1.6 	-1.7 	0.9 	0.4 	-1.0 	0.7 	0.4 	1.6 	-0.5 	-0.8 
SERV,PCH_M1,DK	0.2 	-0.6 	-0.2 	0.2 	0.9 	-0.4 	0.4 	0.1 	0.5 	2.5 	-1.0 	-1.2 
SERV,PCH_M1,EA	-0.5 	-0.3 	0.9 	-0.6 	0.6 	0.4 	0.0 	0.4 	0.2 	1.2 	0.1 	-1.1 
SERV,PCH_M1,EA18	-0.5 	-0.3 	0.8 	-0.6 	0.6 	0.4 	0.0 	0.4 	0.2 	1.2 	0.1 	-1.1 
SERV,PCH_M1,EA19	-0.5 	-0.3 	0.9 	-0.6 	0.6 	0.4 	0.0 	0.4 	0.2 	1.2 	0.1 	-1.1 
SERV,PCH_M1,EE	-1.5 	-0.4 	-0.4 	-0.4 	1.2 	-0.2 	1.4 	0.7 	2.2 	1.3 	0.8 	-1.9 
SERV,PCH_M1,EL	-0.2 	-1.2 	-0.1 	-0.3 	0.7 	0.4 	0.7 	1.1 	0.7 	-0.4 	-0.1 	-0.4 
SERV,PCH_M1,ES	-0.6 	-0.4 	0.4 	-0.3 	0.8 	0.5 	0.1 	0.3 	0.4 	0.7 	0.3 	-0.7 
SERV,PCH_M1,EU	-0.4 	-0.2 	0.8 	-0.5 	0.4 	0.3 	0.1 	0.4 	0.3 	1.1 	0.2 	-1.0 
SERV,PCH_M1,EU28	-0.4 	-0.2 	0.8 	-0.5 	0.4 	0.3 	0.1 	0.4 	0.3 	1.1 	0.2 	-1.0 
SERV,PCH_M1,FI	0.1 	0.0 	0.4 	-0.6 	0.6 	-0.1 	0.1 	-0.1 	0.7 	0.8 	-0.6 	-0.2 
SERV,PCH_M1,FR	-0.2 	-0.2 	0.5 	0.1 	0.1 	0.5 	0.2 	0.1 	-0.1 	1.3 	0.3 	-1.8 
SERV,PCH_M1,HR	-0.7 	-0.6 	-0.1 	-0.1 	-0.2 	0.0 	1.0 	-0.1 	2.6 	2.6 	-0.1 	-2.4 
SERV,PCH_M1,HU	0.0 	-0.5 	0.3 	-0.3 	0.5 	0.3 	0.7 	0.4 	0.4 	0.8 	0.3 	-0.2 
SERV,PCH_M1,IE	-0.4 	-0.5 	0.4 	-0.6 	1.1 	0.8 	-0.5 	0.7 	0.2 	1.2 	0.1 	-0.9 
SERV,PCH_M1,IS	0.1 	-3.5 	2.6 	-0.7 	-0.5 	0.9 	-0.3 	0.5 	3.9 	4.1 	-1.3 	-5.7 
SERV,PCH_M1,IT	-1.1 	-0.7 	0.6 	-0.3 	0.4 	0.5 	0.5 	0.3 	0.4 	0.5 	1.1 	-1.3 
SERV,PCH_M1,LT	-0.8 	-0.2 	1.0 	-0.4 	0.4 	0.6 	0.7 	0.5 	1.2 	1.1 	0.3 	-0.7 
SERV,PCH_M1,LU	0.0 	-0.9 	0.1 	0.0 	0.3 	0.1 	0.0 	0.1 	0.2 	0.4 	0.6 	0.1 
SERV,PCH_M1,LV	-1.3 	-0.3 	0.5 	0.0 	0.3 	0.9 	0.3 	0.9 	1.4 	0.2 	0.4 	-0.1 
SERV,PCH_M1,MK	0.3 d	0.1 d	0.4 d	-0.1 d	0.1 d	0.1 d	0.0 d	0.6 d	0.6 d	1.5 d	1.6 d	-1.9 d
SERV,PCH_M1,MT	-2.5 	-5.9 	-0.8 	-1.2 	0.9 	1.7 	5.1 	2.9 	2.8 	1.1 	1.5 	-2.5 
SERV,PCH_M1,NL	0.4 	-1.5 	0.6 	-0.3 	0.5 	-0.2 	1.1 	0.5 	-0.6 	3.2 	0.1 	-2.4 
SERV,PCH_M1,NO	0.4 	-0.7 	0.5 	-0.1 	0.8 	-0.1 	0.8 	-0.1 	1.1 	0.6 	-0.6 	0.3 
SERV,PCH_M1,PL	0.0 	0.2 	0.5 	0.1 	-0.9 	0.0 	0.4 	-0.3 	0.5 	0.4 	0.1 	-0.2 
SERV,PCH_M1,PT	0.5 	-3.0 	0.2 	-0.3 	0.0 	1.6 	1.2 	1.5 	0.2 	1.3 	-0.8 	0.7 
SERV,PCH_M1,RO	0.3 	0.4 	0.2 	0.3 	0.1 	0.2 	0.1 	0.1 	0.3 	0.2 	0.2 	0.3 
SERV,PCH_M1,RS	0.0 d	0.1 d	0.2 d	0.2 d	-0.1 d	-0.4 d	0.1 d	0.0 d	0.9 d	0.8 d	1.4 d	-1.7 d
SERV,PCH_M1,SE	-0.1 	-0.5 	0.7 	-0.7 	0.4 	0.4 	0.4 	0.1 	1.4 	1.1 	-1.5 	-0.2 
SERV,PCH_M1,SI	-0.4 	-0.2 	0.1 	0.2 	0.6 	0.1 	0.6 	0.9 	0.6 	1.0 	0.1 	-1.2 
SERV,PCH_M1,SK	0.1 	0.2 	0.0 	0.8 	0.4 	0.1 	0.9 	-0.5 	-0.1 	0.7 	0.9 	-0.6 
SERV,PCH_M1,TR	0.4 d	0.1 d	0.4 d	1.2 d	0.8 d	0.5 d	0.8 d	1.1 d	1.8 d	1.4 d	1.5 d	3.0 d
SERV,PCH_M1,UK	-0.2 	0.0 	0.7 	-0.4 	0.2 	0.1 	0.7 	0.3 	0.3 	0.5 	0.7 	: 
SERV,PCH_M12,AT	2.6 	2.7 	2.4 	2.2 	2.3 	2.3 	2.0 	2.2 	2.1 	2.1 	2.2 	2.1 
SERV,PCH_M12,BE	2.1 	1.7 	1.9 	1.5 	1.5 	1.6 	1.3 	1.6 	1.6 	1.5 	1.6 	1.5 
SERV,PCH_M12,BG	0.9 	0.9 	1.3 	1.8 	2.4 	3.7 	3.3 	3.6 	4.3 	5.0 	5.9 	5.2 
SERV,PCH_M12,CH	0.8 e	0.5 	0.8 e	0.3 e	0.3 	0.5 e	0.1 e	0.7 	0.3 e	0.6 e	0.7 	0.5 e
SERV,PCH_M12,CY	1.4 	0.8 	0.6 	-0.1 	1.7 	1.8 	0.5 	1.5 	1.5 	1.0 	1.1 	0.4 
SERV,PCH_M12,CZ	2.8 	3.0 	2.4 	2.2 	2.0 	2.3 	2.2 	2.5 	2.6 	3.6 	3.5 	2.3 
SERV,PCH_M12,DE	1.0 	1.5 	1.4 	1.4 	1.4 	1.7 	1.2 	1.9 	1.3 	1.6 	1.2 	1.4 
SERV,PCH_M12,DK	2.6 	2.6 	2.6 	1.9 	1.9 	1.8 	1.5 	1.5 	1.6 	1.8 	1.5 	1.3 
SERV,PCH_M12,EA	1.2 	1.2 	1.2 	1.2 	1.3 	1.5 	1.0 	1.6 	1.3 	1.4 	1.3 	1.3 
SERV,PCH_M12,EA18	1.2 	1.2 	1.2 	1.2 	1.3 	1.5 	1.0 	1.6 	1.3 	1.4 	1.3 	1.3 
SERV,PCH_M12,EA19	1.2 	1.2 	1.2 	1.2 	1.3 	1.5 	1.0 	1.6 	1.3 	1.4 	1.3 	1.3 
SERV,PCH_M12,EE	3.2 	3.6 	2.5 	2.0 	2.1 	1.3 	1.4 	1.8 	2.2 	2.6 	3.4 	2.8 
SERV,PCH_M12,EL	0.3 	0.6 	1.1 	1.0 	1.2 	0.6 	1.2 	0.9 	0.6 	0.4 	0.7 	0.9 
SERV,PCH_M12,ES	1.8 	1.5 	1.3 	1.4 	1.7 	1.9 	1.0 	1.8 	1.5 	1.4 	1.2 	1.3 
SERV,PCH_M12,EU	1.5 	1.5 	1.5 	1.6 	1.5 	1.7 	1.2 	1.7 	1.5 	1.6 	1.5 	1.5 
SERV,PCH_M12,EU28	1.5 	1.5 	1.5 	1.6 	1.5 	1.7 	1.2 	1.7 	1.5 	1.6 	1.5 	1.5 
SERV,PCH_M12,FI	1.3 	1.6 	1.6 	1.3 	1.2 	1.2 	0.9 	0.9 	0.8 	1.5 	1.3 	1.2 
SERV,PCH_M12,FR	0.8 	0.9 	0.8 	1.2 	1.0 	1.4 	1.4 	1.6 	1.2 	1.3 	1.3 	1.0 
SERV,PCH_M12,HR	1.7 	1.7 	1.3 	1.5 	1.2 	1.3 	1.4 	1.3 	1.1 	1.9 	1.6 	1.8 
SERV,PCH_M12,HU	1.9 	1.6 	1.7 	1.5 	1.8 	1.8 	1.7 	2.3 	2.4 	2.3 	2.5 	2.6 
SERV,PCH_M12,IE	2.4 	2.1 	2.3 	1.9 	2.5 	2.2 	0.8 	1.9 	1.2 	1.2 	1.1 	1.6 
SERV,PCH_M12,IS	1.1 	-1.5 	0.2 	0.4 	-0.7 	1.3 	-1.3 	-0.6 	0.6 	1.1 	2.1 	-0.4 
SERV,PCH_M12,IT	0.6 	0.5 	0.5 	0.5 	0.6 	0.8 	0.2 	0.8 	0.9 	0.8 	1.0 	0.8 
SERV,PCH_M12,LT	5.2 	4.9 	5.1 	4.6 	4.5 	4.5 	3.9 	4.3 	4.0 	3.2 	3.0 	4.0 
SERV,PCH_M12,LU	2.0 	1.0 	1.3 	0.8 	0.8 	0.7 	0.3 	0.2 	0.1 	0.1 	0.6 	1.1 
SERV,PCH_M12,LV	2.5 	2.8 	2.5 	3.1 	3.4 	3.7 	3.4 	3.4 	3.0 	3.3 	2.7 	3.2 
SERV,PCH_M12,MK	6.2 d	6.3 d	6.9 d	5.3 d	5.4 d	3.4 d	3.4 d	3.6 d	3.1 d	3.9 d	4.7 d	3.3 d
SERV,PCH_M12,MT	1.8 	1.9 	1.9 	1.8 	1.6 	1.8 	1.5 	2.3 	2.8 	2.9 	3.1 	2.8 
SERV,PCH_M12,NL	1.2 	1.1 	0.9 	1.1 	1.1 	1.3 	0.5 	1.9 	1.4 	1.4 	1.6 	1.4 
SERV,PCH_M12,NO	2.5 	1.8 	2.4 	1.8 	2.6 	2.3 	2.1 	2.5 	2.4 	2.5 	2.6 	2.8 
SERV,PCH_M12,PL	2.2 	2.2 	2.4 	2.6 	0.8 	0.7 	0.4 	0.3 	0.5 	0.7 	0.6 	0.8 
SERV,PCH_M12,PT	3.7 	2.5 	2.5 	2.2 	1.6 	2.3 	0.4 	2.6 	3.0 	3.8 	1.8 	3.1 
SERV,PCH_M12,RO	-0.1 	0.5 	0.6 	1.1 	3.0 	2.9 	2.8 	2.7 	2.7 	2.7 	2.8 	2.8 
SERV,PCH_M12,RS	2.4 d	2.4 d	2.4 d	2.6 d	2.6 d	1.4 d	1.4 d	1.3 d	1.2 d	1.1 d	1.5 d	1.5 d
SERV,PCH_M12,SE	2.8 	2.3 	2.1 	2.0 	1.8 	2.1 	1.7 	1.4 	1.4 	1.3 	1.4 	1.5 
SERV,PCH_M12,SI	1.6 	1.6 	1.7 	2.3 	1.8 	2.2 	1.8 	2.6 	2.5 	2.6 	2.4 	2.5 
SERV,PCH_M12,SK	2.1 	2.1 	2.1 	2.4 	2.6 	2.5 	3.4 	2.7 	2.6 	2.8 	3.5 	2.8 
SERV,PCH_M12,TR	9.3 d	9.2 d	9.2 d	9.0 d	9.1 d	8.9 d	8.9 d	9.2 d	10.7 d	10.8 d	11.7 d	13.9 d
SERV,PCH_M12,UK	2.5 	2.6 	2.5 	2.8 	2.4 	2.5 	2.1 	2.3 	2.3 	2.3 	2.5 	: 
