unit,co_nco,na_item,finpos,sector,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,NCO,F3,LIAB,S11,FI	169.0 	-498.0 	302.0 	-348.0 	1374.0 	3793.0 	2704.0 	669.0 	1550.0 	-291.0 	1523.0 	1906.0 	422.0 	-2044.0 	4769.0 	-715.0 	1238.0 	8543.0 	6410.0 	-5132.0 	-3555.0 	1587.0 	2176.0 
MIO_NAC,NCO,F3,LIAB,S11,FR	0.0 	9264.0 	3560.0 	14723.0 	36015.0 	39844.0 	56625.0 	3036.0 	18110.0 	-8673.0 	-953.0 	2050.0 	-1207.0 	25956.0 	50766.0 	22907.0 	27130.0 	51492.0 	19209.0 	45680.0 	23594.0 	41777.0 	24226.0 
MIO_NAC,NCO,F3,LIAB,S11,HR	: 	: 	: 	: 	: 	: 	: 	2107.0 	56.7 	220.1 	-41.4 	1628.8 	3755.1 	340.6 	1191.2 	-173.9 	411.0 	8816.6 	-645.2 	-3995.9 	983.8 	451.1 	-2931.3 
MIO_NAC,NCO,F3,LIAB,S11,HU	69151.0 	12601.0 	-43686.0 	4300.0 	-10958.0 	-10108.0 	1073.0 	10543.0 	-14171.0 	-35451.0 	193704.0 	53984.0 	11042.0 	27577.0 	-16697.0 	188013.0 	50550.0 	-5554.0 	-5765.0 	-3039.0 	-240934.0 	290982.0 	-134586.0 
MIO_NAC,NCO,F3,LIAB,S11,IE	: 	: 	: 	: 	: 	: 	: 	399.0 	1693.0 	2422.0 	740.0 	204.0 	974.0 	-1646.0 	2262.0 	24.0 	53.0 	1466.0 	668.0 	-879.0 	881.0 	9372.0 	2085.0 
MIO_NAC,NCO,F3,LIAB,S11,IT	-1444.0 	-644.0 	716.0 	1681.0 	-1220.0 	-118.0 	12564.0 	9415.0 	5008.0 	13468.0 	2597.0 	9812.0 	5606.0 	-3103.0 	14354.0 	12300.0 	-134.0 	12935.0 	22839.0 	3880.0 	-1791.0 	-2133.0 	21113.0 
MIO_NAC,NCO,F3,LIAB,S11,LT	0.0 	0.0 	173.5 	-111.7 	-35.2 	8.6 	143.1 	-24.5 	-48.6 	-26.7 	71.9 	-0.3 	48.2 	198.8 	-126.6 	-48.5 	13.5 	-57.7 	43.1 	20.3 	15.3 	23.2 	400.8 
MIO_NAC,NCO,F3,LIAB,S11,LU	: 	: 	: 	: 	366.0 	-97.7 	9.5 	1734.0 	1490.1 	443.6 	-1259.3 	374.6 	-270.8 	367.0 	6292.9 	3131.9 	961.3 	4585.7 	757.1 	-1825.8 	4125.4 	-3010.3 	-87.3 
MIO_NAC,NCO,F3,LIAB,S11,LV	1.0 	1.0 	2.0 	3.0 	-3.0 	-5.0 	-1.0 	1.0 	143.0 	-48.9 	67.6 	-3.9 	25.9 	-137.1 	73.6 	-124.5 	13.6 	400.6 	0.2 	-6.2 	65.0 	37.0 	-55.0 
MIO_NAC,NCO,F3,LIAB,S11,MT	42.7 e	15.5 e	20.3 e	82.8 e	30.9 e	14.8 e	-5.6 e	-15.0 e	7.8 e	-47.7 	28.2 	-34.3 	11.0 	-22.4 	18.9 	-19.8 	-1.3 	-16.6 	-40.8 	61.7 	46.0 	208.7 	-1.8 
MIO_NAC,NCO,F3,LIAB,S11,NL	-1068.0 	1024.0 	789.0 	10.0 	6535.0 	25189.0 	7277.0 	-4214.0 	-6586.0 	-4455.0 	-347.0 	2118.0 	1144.0 	4366.0 	13643.0 	-388.0 	3380.0 	8670.0 	558.0 	-3202.0 	7798.0 	32779.0 	4009.0 p
MIO_NAC,NCO,F3,LIAB,S11,PL	366.0 	844.0 	1120.2 	7066.8 	4316.8 	6871.1 	3082.4 	-6536.0 	-1247.5 	-693.0 	-3782.0 	-4076.0 	14041.0 	-5784.0 	-3016.0 	16169.0 	11086.0 	16013.0 	12979.0 	25069.0 	8706.0 	17644.0 	-2242.0 
MIO_NAC,NCO,F3,LIAB,S11,PT	517.5 	744.2 	318.2 	941.5 	2893.6 	329.5 	2518.8 	2829.1 	-1852.2 	1395.4 	4709.5 	1959.1 	5269.8 	4702.1 	1014.1 	1666.8 	-300.0 	2069.8 	3549.1 	-4115.0 	-554.0 	-638.4 	2020.0 
MIO_NAC,NCO,F3,LIAB,S11,RO	0.9 e	2.0 e	4.3 e	7.9 	-48.3 	-448.5 	598.0 	1319.3 	-36.8 	-612.1 	594.8 	24456.3 	61029.9 	55188.3 	29192.4 	-22.9 	1935.8 	462.9 	38.0 	37.0 	142.6 	-84.7 	-204.7 
MIO_NAC,NCO,F3,LIAB,S11,SE	-6881.0 	-3603.0 	22435.0 	2038.0 	30674.0 	46627.0 	32026.0 	-12949.0 	-37874.0 	-23030.0 	16611.0 	-8055.0 	69406.0 	28033.0 	83424.0 	-40892.0 	19127.0 	73212.0 	41930.0 	36653.0 	50837.0 	46538.0 	149551.0 
MIO_NAC,NCO,F3,LIAB,S11,SI	0.0 	6.0 	6.0 	11.0 	12.0 	27.0 	41.0 	-1.0 	20.0 	122.0 	160.0 	-20.0 	55.0 	1.0 	375.0 	-17.0 	-7.0 	63.0 	20.0 	288.0 	83.0 	-227.0 	93.0 
MIO_NAC,NCO,F3,LIAB,S11,SK	917.2 	876.9 	1487.5 	370.2 	310.4 	153.1 	-345.1 	156.8 	166.8 	650.0 	-68.6 	-38.8 	13.3 	14.2 	-157.8 	472.4 	-199.3 	69.8 	2122.8 	2044.2 	-117.3 	1492.3 	879.2 
MIO_NAC,NCO,F3,LIAB,S11,UK	13262.0 	6891.0 	14931.0 	20575.0 	41476.0 	42064.0 	14761.0 	23889.0 	17013.0 	2062.0 	17048.0 	12204.0 	11431.0 	17383.0 	23994.0 	12823.0 	27977.0 	6043.0 	25882.0 	12314.0 	22964.0 	28353.0 	21280.0 
MIO_NAC,NCO,F3,LIAB,S14,AT	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	43.0 	-23.0 	130.0 	172.0 	-122.0 
MIO_NAC,NCO,F3,LIAB,S14,DK	-2027.0 	-1708.0 	-1446.0 	603.0 	1209.0 	1074.0 	1109.0 	527.0 	-1030.0 	-1016.0 	-2348.0 	859.0 	2227.0 	568.0 	-2869.0 	-1110.0 	-2486.0 	-1690.0 	-1864.0 	-1307.0 	-1036.0 	203.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,HR	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	-0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,LU	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,MT	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
MIO_NAC,NCO,F3,LIAB,S14,PL	28.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,SI	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S14,UK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,AT	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	-1.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	-1.0 	-1.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	30.0 	: 
MIO_NAC,NCO,F3,LIAB,S15,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	80.0 	-80.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,FI	-28.0 	-6.0 	-2.0 	-1.0 	0.0 	0.0 	2.0 	0.0 	-2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,HR	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	-1.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,LU	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
MIO_NAC,NCO,F3,LIAB,S15,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,SI	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,SK	0.8 	0.5 	1.9 	2.2 	0.0 	0.5 	2.7 	1.1 	0.0 	2.6 	0.0 	17.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,NCO,F3,LIAB,S15,UK	364.0 	57.0 	139.0 	238.0 	-18.0 	55.0 	102.0 	40.0 	-64.0 	-13.0 	-210.0 	1265.0 	661.0 	597.0 	-492.0 	176.0 	531.0 	-30.0 	448.0 	770.0 	371.0 	11.0 	-1028.0 
