na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,F,MIO_EUR_NSA,AL	218.0 	316.8 	168.8 p	224.0 p	235.4 p	333.2 p	195.2 p	277.5 p	257.9 p	354.9 p	205.9 p	287.6 p
B1G,F,MIO_EUR_NSA,AT	5295.8 	5796.7 	3329.0 	4909.7 	5503.7 	6166.3 	3615.8 	5209.8 	5772.6 	6430.4 	3836.6 	5489.2 
B1G,F,MIO_EUR_NSA,BE	4748.0 	5282.0 	4689.0 	5175.0 	4846.0 	5392.0 	4842.0 	5359.0 	4998.0 	5626.0 	4984.0 	5532.0 
B1G,F,MIO_EUR_NSA,BG	542.0 	423.8 	327.6 	414.8 	568.5 	314.7 	369.5 	484.4 	604.8 	385.1 	436.6 p	521.0 p
B1G,F,MIO_EUR_NSA,CH	8368.8 	7963.1 	7658.5 	8110.4 	8248.2 	8058.4 	7888.2 	8243.2 	7977.8 	7596.9 	7391.3 	7646.9 
B1G,F,MIO_EUR_NSA,CY	132.8 	165.8 	127.6 	156.0 	156.1 	204.0 	170.6 	201.5 	196.8 	249.8 	209.3 	233.5 
B1G,F,MIO_EUR_NSA,CZ	2513.9 	2662.6 	1319.0 	2188.1 	2507.3 	2680.0 	1344.8 	2265.9 	2689.0 	2901.2 	1646.2 	2673.9 
B1G,F,MIO_EUR_NSA,DE	33650.0 	36169.0 	26544.0 	34375.0 	35709.0 	37277.0 	29187.0 	36134.0 	38562.0 	40417.0 	31863.0 	39809.0 
B1G,F,MIO_EUR_NSA,DK	2826.7 	2953.6 	2706.5 	2968.7 	2956.6 	3048.8 	2884.5 	3123.8 	3139.9 	3280.3 	3074.4 	3359.9 
B1G,F,MIO_EUR_NSA,EA	118849.2 	127465.7 	107202.7 	124497.6 	123800.7 	131266.4 	112813.8 	130071.0 	130587.2 	139353.6 	120415.3 	139333.0 
B1G,F,MIO_EUR_NSA,EA19	118849.2 	127465.7 	107202.7 	124497.6 	123800.7 	131266.4 	112813.8 	130071.0 	130587.2 	139353.6 	120415.3 	139333.0 
B1G,F,MIO_EUR_NSA,EE	323.1 	281.0 	216.4 	321.5 	357.8 	320.6 	263.7 	379.7 	426.3 	381.5 	319.6 	453.2 
B1G,F,MIO_EUR_NSA,EL	792.9 p	1226.7 p	644.2 p	800.3 p	1084.9 p	1294.8 p	552.2 p	727.2 p	900.2 p	1425.2 p	599.9 p	802.5 p
B1G,F,MIO_EUR_NSA,ES	13411.0 	15345.0 	13208.0 p	15764.0 p	14429.0 p	16162.0 p	14078.0 p	17177.0 p	15715.0 p	17781.0 p	15573.0 p	18568.0 p
B1G,F,MIO_EUR_NSA,EU28	178056.2 	192576.4 	157403.3 	179516.0 	176601.2 	190002.6 	161877.2 	185743.5 	186778.8 	202293.9 	171739.1 	197830.3 
B1G,F,MIO_EUR_NSA,FI	3261.0 	3049.0 	2616.0 	3211.0 	3592.0 	3345.0 	2875.0 	3498.0 	3850.0 	3548.0 	3139.0 	3826.0 
B1G,F,MIO_EUR_NSA,FR	26321.0 	27771.0 	26324.0 	27435.0 	26507.0 	28080.0 	26906.0 	28391.0 	27695.0 	29073.0 	27834.0 	29202.0 
B1G,F,MIO_EUR_NSA,HR	510.3 	508.0 	473.4 	530.5 	515.8 	520.1 	505.6 	544.2 	531.8 	531.0 	527.6 	578.4 
B1G,F,MIO_EUR_NSA,HU	1045.6 	1229.8 	489.0 	831.8 	1040.9 	1216.1 	551.6 	1008.6 	1317.6 	1586.0 	730.9 	1360.3 
B1G,F,MIO_EUR_NSA,IE	1435.6 d	1581.6 d	1160.4 d	1421.1 d	1797.5 d	1864.3 d	1383.1 d	1530.7 d	1898.5 d	2124.6 d	1565.8 d	1769.6 d
B1G,F,MIO_EUR_NSA,IT	17578.0 	18470.7 	17225.2 	18672.8 	17622.3 	18435.1 	17497.8 	18418.5 	17730.3 	18701.4 	17793.4 	18974.7 
B1G,F,MIO_EUR_NSA,LT	739.0 	599.8 	384.7 	606.4 	672.8 	622.6 	402.4 	630.9 	738.6 	722.8 	487.1 	736.4 
B1G,F,MIO_EUR_NSA,LU	599.5 	671.9 	622.0 	694.4 	633.7 	693.1 	618.8 	702.3 	620.5 	670.7 	648.4 	717.7 
B1G,F,MIO_EUR_NSA,LV	477.6 	398.4 	156.1 	271.6 	389.3 	366.7 	169.1 	318.7 	491.7 	452.9 	237.3 	434.7 
B1G,F,MIO_EUR_NSA,ME	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 
B1G,F,MIO_EUR_NSA,MK	161.4 	162.5 	185.8 p	167.7 p	170.4 p	199.7 p	159.6 e	140.3 e	153.6 e	167.7 e	112.3 e	125.8 e
B1G,F,MIO_EUR_NSA,MT	81.9 	81.7 	80.3 	81.0 	82.5 	83.6 	87.2 	89.6 	90.3 	90.5 	93.4 	94.5 
