currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO	: 	: 	: 	: 	1488.0 	2363.0 	3321.0 	3772.0 	7093.0 	20614.0 	19045.0 	30589.0 	24622.0 	33831.0 	14474.0 	10505.0 	7299.0 	10671.0 	12806.0 	13022.0 	17266.0 	25402.0 	19985.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE	94899.0 	24951.0 	73134.0 	189993.0 	528049.0 	223130.0 	183582.0 	173312.0 	49176.0 	125538.0 	157766.0 	160718.0 	310401.0 	281757.0 	70442.0 	7962.0 	41783.0 	30109.0 	9464.0 	-68563.0 	73659.0 	63454.0 	266315.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SI	117.0 	139.0 	295.0 	194.0 	99.0 	150.0 	414.0 	1865.0 	451.0 	504.0 	802.0 	605.0 	817.0 	754.0 	-253.0 	230.0 	637.0 	26.7 	70.7 	739.0 	1560.4 	1297.6 	965.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3280.5 	3182.0 	4538.0 	3644.3 	3229.6 	1237.1 	1561.2 	3960.7 	1356.3 	756.8 	-324.2 	1356.6 	4326.1 	5313.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	35770.0 	36427.0 	30086.0 	199009.0 	50776.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3332.0 	851.0 	-4706.0 	-31740.0 	10367.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-28709.0 	-1738.0 	-23856.0 	-15436.0 	-23027.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	2431.1 	1865.6 	1408.1 	2647.2 	-2.6 	4930.8 	2565.0 	618.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1461.0 	2271.0 	10108.0 	-9621.0 	: c	-4102.0 	873.0 	8927.0 	5048.0 	4780.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60870.0 	86791.0 	121066.0 	18827.0 	142524.0 	120664.0 	70200.0 	89131.0 	172415.0 	181171.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,DE	4206.0 	-1478.0 	4447.0 	4953.0 	18343.0 	111525.0 	13452.0 	30934.0 	43288.0 	30496.0 	32666.0 	29382.0 	46419.0 	3489.0 	-1526.0 	22509.0 	20319.0 	9959.0 	-969.0 	21581.0 	10567.0 	11894.0 	24078.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62652.0 	-20557.0 	54370.0 	-5405.0 	6752.0 	-50403.0 	55675.0 	-100474.0 	8568.0 	5965.0 	14734.0 	54899.0 	26367.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	743.3 	998.6 	-520.9 	838.4 	1220.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3688.0 	2090.0 	496.0 	821.0 	1687.0 	2185.0 	1949.0 	1022.0 	2482.0 	2697.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36692.0 	17669.0 	22101.0 	35697.0 	3428.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	4791.3 	6772.8 	1853.9 	589.7 	6052.2 	571.4 	1307.4 	962.7 	5221.3 	1114.0 	: c	4377.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16974.0 	26598.0 	14448.0 	34896.0 	35127.0 	35460.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,HR	: 	: 	: 	: 	: 	6412.0 	8177.0 	6510.0 	10242.0 	4575.0 	10141.0 	16716.0 	19617.0 	17250.0 	5378.0 	5689.0 	15820.0 	7841.0 	2744.0 	15476.0 	8926.0 	13280.0 	9011.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-826096.6 	2429784.8 	-689932.5 	2203806.4 	293373.1 	21058833.4 	-2497921.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42171.0 	34699.0 	46793.0 	190174.0 	135147.0 	21819.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	871.0 	10613.0 	1614.0 	22002.0 	83.0 	14551.0 	18997.0 	18395.0 	15872.0 	15097.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	584.8 	588.4 	1378.5 	1077.5 	696.2 	-85.1 	234.1 	909.1 	326.6 	433.0 	758.7 	939.8 	744.5 	784.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,LU	: 	: 	: 	: 	: 	: 	: 	121182.0 	73736.0 	53841.0 	37417.0 	91284.0 	114017.0 	35207.0 	168832.0 	230892.0 	250473.0 	286724.0 	394314.0 	102717.0 	623430.0 	149916.0 	-52888.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	770.0 	703.0 	703.0 	-151.0 	1250.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3062.3 	14389.2 	14837.6 	24717.1 	9435.1 	-3424.5 	868.6 	3590.2 	676.5 	-1824.4 	-2065.6 	299.7 	-142.0 	729.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	65274.0 	57667.0 	285140.0 	311030.0 	100615.0 	129191.0 	67316.0 	226606.0 	178190.0 	133452.0 	21615.0 	95999.0 	140626.0 	171547.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	49688.0 	25406.0 	40006.0 	46761.0 	21304.0 	31958.0 	37734.0 	32072.0 	8676.0 	-8686.0 	37610.0 	47960.0 	44389.0 	36400.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4521.0 	7602.0 	1218.0 	5227.0 	3195.0 	3584.0 	3684.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10741.0 	12452.0 	: c	19416.0 	17313.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,SE	: 	: 	: 	: 	: 	: 	: 	: 	-9797.0 	76905.0 	77382.0 	111197.0 	108654.0 	55264.0 	130856.0 	25264.0 	37318.0 	226487.0 	104497.0 	31655.0 	140377.0 	136313.0 	182890.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	398.0 	121.0 	198.0 	-21.0 	-6.1 	-57.0 	790.5 	1785.2 	1502.8 	842.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	454.5 	-158.0 	305.7 	1682.6 	1417.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F51,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	36959.0 	18891.0 	32422.0 	: c	: c
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2512.0 	4083.0 	-2512.0 	-1628.0 	2828.0 	7617.0 	4926.0 	-8946.0 	-5877.0 	-7904.0 	2445.0 	5539.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3376.0 	4332.0 	11481.0 	6174.0 	8801.0 	7220.0 	6653.0 	-839.0 	10911.0 	-531.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3026.0 	-358.9 	-526.1 	-871.6 	-339.7 	-718.0 	244.0 	-2026.3 	1829.8 	2083.1 	252.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	139.0 	1029.0 	621.0 	1992.0 	1187.0 	540.0 	1198.0 	748.0 	-348.0 	948.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,CZ	: 	: 	: 	5816.0 	23872.0 	36872.0 	57756.0 	64348.0 	60892.0 	75760.0 	78155.0 	87188.0 	140536.0 	41216.0 	67696.0 	75924.0 	38008.0 	78020.0 	86532.0 	75664.0 	75925.0 	85392.0 	144274.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,DE	-2691.0 	-5569.0 	-1379.0 	-1280.0 	-5789.0 	-6883.0 	-21253.0 	-6989.0 	-3335.0 	-4087.0 	3265.0 	-368.0 	5474.0 	-22521.0 	-11417.0 	3572.0 	-665.0 	1155.0 	-5031.0 	3228.0 	-1523.0 	3935.0 	9216.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10269.0 	-893.0 	2046.0 	-20180.0 	-16563.0 	3214.0 	2574.0 	-5815.0 	2140.0 	-4931.0 	440.0 	5484.0 	8172.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	870.6 	408.5 	1014.1 	1208.5 	919.5 	802.0 	892.6 	547.4 	813.5 	808.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	296.0 	-368.0 	-1704.0 	-2160.0 	-3100.0 	-608.0 	-220.0 	420.0 	452.0 	580.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	2491.5 	-238.4 	1242.0 	-2125.0 	624.0 	-957.6 	-2316.2 	-741.4 	-1423.0 	-1828.0 	1712.0 	2142.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1824.0 	-2340.0 	6348.0 	-1608.0 	6244.0 	6572.0 	5092.0 	7096.0 	7928.0 	6544.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,HR	: 	: 	: 	: 	: 	666.0 	1374.0 	1189.0 	4437.0 	2176.0 	4198.0 	5132.0 	3559.0 	3690.0 	2094.0 	3862.0 	2059.0 	1910.0 	-2278.0 	-1453.0 	-6004.0 	8258.0 	4903.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1121427.0 	897969.6 	1306942.9 	754926.7 	1345072.8 	1513911.6 	2064137.4 	1432366.5 	2301279.6 	3193755.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16002.0 	18196.0 	21226.0 	24554.0 	22153.0 	21032.0 	26347.0 	48199.0 	36682.0 	53029.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3421.0 	5212.0 	5076.0 	5689.0 	1742.0 	4627.0 	2596.0 	6732.0 	9312.0 	12107.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	329.4 	243.2 	538.4 	776.7 	-38.7 	-1183.8 	12.7 	734.4 	76.4 	303.3 	-149.4 	770.5 	127.0 	818.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,LU	: 	: 	: 	: 	: 	: 	: 	2203.0 	2156.0 	901.0 	-204.0 	189.0 	512.0 	2033.0 	-1259.0 	3181.0 	2819.0 	1833.0 	-878.0 	4045.0 	7228.0 	4639.0 	-49.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-25.0 	-1557.0 	-276.0 	141.0 	357.0 	232.0 	234.0 	430.0 	470.0 	206.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	871.8 	603.3 	445.0 	884.0 	697.6 	466.5 	502.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	24818.0 	-4173.0 	33146.0 	40310.0 	15771.0 	12812.0 	31886.0 	41473.0 	17291.0 	37935.0 	40886.0 	51714.0 	58035.0 	60289.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	22614.0 	10931.0 	17643.0 	25608.0 	-2302.0 	15495.0 	22448.0 	21327.0 	18226.0 	14512.0 	28886.0 	29707.0 	37656.0 	38026.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	146.0 	160.0 	887.0 	907.0 	715.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,RO	: 	: 	: 	: 	: 	: 	: 	: 	2162.0 	5856.0 	4216.0 	9420.0 	4428.0 	-1444.0 	-5892.0 	-9436.0 	-10584.0 	-8380.0 	-1492.0 	-6111.0 	2269.0 	5111.0 	8454.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,SE	17139.0 	3810.0 	10920.0 	19798.0 	32791.0 	28756.0 	-5558.0 	-1066.0 	7150.0 	36621.0 	41913.0 	20004.0 	52563.0 	6361.0 	12064.0 	29091.0 	6820.0 	8535.0 	29784.0 	55285.0 	48087.0 	38179.0 	123851.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16.0 	-4.0 	-252.0 	-84.0 	-340.1 	-498.7 	-645.6 	441.2 	546.6 	340.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	202.4 	51.5 	1186.4 	1679.5 	496.4 	-198.8 	-296.8 	709.4 	843.1 	992.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F5B,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	14791.0 	4997.0 	6902.0 	: c	15662.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,AT	: 	: 	: 	: 	-72.0 	87.0 	1186.0 	-409.0 	2050.0 	314.0 	-1793.0 	8164.0 	18372.0 	-254.0 	5770.0 	1950.0 	-1184.0 	-2857.0 	3646.0 	570.0 	-2518.0 	5132.0 	3291.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	41678.0 	15173.0 	18711.0 	79231.0 	17790.0 	7572.0 	-15710.0 	1568.0 	56035.0 	-10905.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5433.3 	5355.9 	2317.3 	249.1 	1141.0 	1296.5 	304.5 	1573.6 	-350.2 	153.4 	3089.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	203.0 	-257.0 	181.0 	1030.0 	1263.0 	-433.0 	-1266.0 	-1590.0 	2387.0 	: c
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,CZ	: 	: 	: 	32206.0 	26196.0 	20644.0 	28604.0 	7628.0 	-35.0 	43356.0 	67106.0 	29079.0 	78173.0 	87353.0 	12101.0 	73614.0 	57528.0 	42196.0 	23320.0 	97889.0 	-47575.0 	92761.0 	35500.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,DE	4646.0 	13610.0 	11811.0 	22562.0 	62823.0 	144919.0 	49746.0 	23831.0 	16368.0 	-47121.0 	16689.0 	39783.0 	-8078.0 	16864.0 	41514.0 	42177.0 	49493.0 	35423.0 	51495.0 	-7599.0 	38039.0 	39921.0 	45470.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14614.0 	36486.0 	9937.0 	14722.0 	13590.0 	-14569.0 	14736.0 	6943.0 	-4685.0 	32725.0 	-1892.0 	-3173.0 	-13391.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	66.1 	41.6 	253.9 	559.1 	255.0 	-333.0 	609.1 	145.2 	164.7 	90.1 	331.9 	-132.6 	6.1 	182.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-293.0 	-74.0 	-130.0 	14.0 	-334.0 	-6.0 	77.0 	124.0 	-31.0 	501.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,ES	: 	: 	: 	: 	2670.0 	8258.0 	11461.0 	13905.0 	15789.0 	5979.0 	8336.0 	5887.0 	17527.0 	21552.0 	1887.0 	2685.0 	-2863.0 	-10353.0 	2599.0 	7452.0 	642.0 	-193.0 	3254.0 
