coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
IGD_NNRG,MV12R,EL	-2.4 	-2.3 	-2.3 	-2.3 	-2.2 	-2.1 	-2.0 	-1.8 	-1.7 	-1.7 	-1.6 	-1.4 
IGD_NNRG,MV12R,ES	0.2 	0.2 	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 
IGD_NNRG,MV12R,EU	0.4 	0.5 	0.5 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 
IGD_NNRG,MV12R,EU28	0.4 	0.5 	0.5 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 
IGD_NNRG,MV12R,FI	-0.7 	-0.7 	-0.8 	-0.9 	-1.0 	-1.0 	-1.0 	-1.1 	-1.1 	-1.2 	-1.2 	-1.2 
IGD_NNRG,MV12R,FR	-0.2 	-0.1 	-0.1 	0.0 	0.1 	0.1 	0.2 	0.2 	0.2 	0.2 	0.3 	0.3 
IGD_NNRG,MV12R,HR	0.8 	0.8 	0.8 	0.7 	0.6 	0.6 	0.5 	0.5 	0.4 	0.3 	0.3 	0.3 
IGD_NNRG,MV12R,HU	0.5 	0.5 	0.5 	0.5 	0.4 	0.4 	0.4 	0.3 	0.3 	0.2 	0.2 	0.3 
IGD_NNRG,MV12R,IE	-5.5 	-5.4 	-5.2 	-5.0 	-4.8 	-4.7 	-4.4 	-4.2 	-4.0 	-3.7 	-3.5 	-3.3 
IGD_NNRG,MV12R,IS	-5.9 	-6.2 	-6.3 	-6.3 	-6.1 	-5.9 	-5.6 	-5.1 	-4.5 	-4.0 	-3.4 	-2.8 
IGD_NNRG,MV12R,IT	0.3 	0.3 	0.3 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 	0.5 	0.4 
IGD_NNRG,MV12R,LT	0.6 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.6 	0.5 	0.5 	0.4 
IGD_NNRG,MV12R,LU	0.9 	1.0 	1.0 	0.9 	1.0 	1.0 	1.0 	1.1 	1.1 	1.1 	1.0 	1.1 
IGD_NNRG,MV12R,LV	0.0 	0.1 	0.0 	0.1 	0.1 	0.0 	-0.1 	-0.1 	0.0 	0.1 	0.1 	0.2 
IGD_NNRG,MV12R,MK	1.0 d	0.9 d	0.7 d	0.5 d	0.4 d	0.3 d	0.2 d	0.2 d	0.2 d	0.2 d	0.2 d	0.3 d
IGD_NNRG,MV12R,MT	0.4 	0.4 	0.4 	0.3 	0.4 	0.4 	0.5 	0.5 	0.5 	0.5 	0.4 	0.5 
IGD_NNRG,MV12R,NL	0.2 	0.2 	0.2 	0.1 	0.0 	0.1 	0.2 	0.2 	0.3 	0.3 	0.3 r	0.2 
IGD_NNRG,MV12R,NO	1.0 	0.8 	0.6 	0.4 	0.2 	0.1 	0.0 	-0.1 	-0.1 	0.0 	0.2 	0.2 
IGD_NNRG,MV12R,PL	-1.0 	-1.0 	-0.9 	-0.9 	-0.9 	-0.9 	-0.9 	-0.9 	-0.8 	-0.7 	-0.6 	-0.6 
IGD_NNRG,MV12R,PT	-0.7 	-0.7 	-0.8 	-0.8 	-0.8 	-0.9 	-0.9 	-1.0 	-1.0 	-1.0 	-1.1 	-1.1 
IGD_NNRG,MV12R,RO	0.6 	0.7 	0.9 	1.0 	1.0 	1.1 	1.2 	1.2 	1.3 	1.4 	1.5 	1.5 
IGD_NNRG,MV12R,RS	0.8 d	0.7 d	0.7 d	0.6 d	0.5 d	0.4 d	0.4 d	0.3 d	0.2 d	0.2 d	0.3 d	0.3 d
IGD_NNRG,MV12R,SE	0.2 	0.2 	0.1 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	-0.1 	0.0 
IGD_NNRG,MV12R,SI	-0.7 	-0.7 	-0.7 	-0.7 	-0.7 	-0.7 	-0.7 	-0.7 	-0.7 	-0.8 	-0.8 	-0.8 
IGD_NNRG,MV12R,SK	0.6 	0.6 	0.7 	0.7 	0.7 	0.8 	0.8 	0.9 	0.9 	0.9 	1.0 	1.0 
IGD_NNRG,MV12R,TR	10.6 d	11.3 d	12.0 d	12.5 d	13.0 d	13.2 d	13.5 d	14.0 d	14.7 d	15.5 d	16.5 d	18.3 d
IGD_NNRG,MV12R,UK	1.5 	1.7 	1.9 	2.1 	2.3 	2.3 	2.4 	2.3 	2.3 	2.2 	2.1 	: 
IGD_NNRG,PCH_M1,AT	0.7 	0.1 	-0.2 	-3.1 	-0.1 	3.3 	0.2 	-0.3 	-0.7 	-3.4 	-0.3 	4.8 
IGD_NNRG,PCH_M1,BE	0.1 	0.1 	0.3 	-4.5 	4.9 	0.0 	-0.1 	0.2 	-0.1 	-5.1 	5.4 	0.1 
IGD_NNRG,PCH_M1,BG	1.0 	0.0 	-0.1 	-0.4 	-0.3 	-0.1 	0.6 	0.1 	-0.2 	-0.2 	-0.6 	0.1 
IGD_NNRG,PCH_M1,CH	0.5 	0.0 	0.2 	-2.2 	1.0 	0.8 	0.2 	-0.1 	-0.5 	-1.5 	1.1 	0.8 
IGD_NNRG,PCH_M1,CY	1.5 	0.5 	-0.1 	-5.9 	1.3 	2.2 	1.5 	1.0 	-0.3 	-5.5 	-0.3 	3.1 
IGD_NNRG,PCH_M1,CZ	0.7 	-0.1 	-0.2 	-0.4 	0.2 	0.3 	0.8 	-0.1 	-0.2 	-0.3 	-0.3 	0.3 
IGD_NNRG,PCH_M1,DE	0.3 	0.0 	-0.4 	-1.0 	0.4 	1.0 	0.2 	-0.1 	-0.4 	-1.0 	0.6 	1.4 
IGD_NNRG,PCH_M1,DK	0.0 	-0.4 	-0.3 	-2.4 	1.1 	1.0 	0.8 	-0.2 	-1.1 	-1.5 	0.3 	1.1 
IGD_NNRG,PCH_M1,EA	0.5 	0.1 	-0.2 	-3.4 	0.0 	3.2 	0.7 	0.0 	-0.3 	-3.4 	0.2 	3.1 
IGD_NNRG,PCH_M1,EA18	0.5 	0.1 	-0.2 	-3.4 	0.0 	3.2 	0.7 	0.0 	-0.3 	-3.4 	0.2 	3.1 
IGD_NNRG,PCH_M1,EA19	0.5 	0.1 	-0.2 	-3.4 	0.0 	3.2 	0.7 	0.0 	-0.3 	-3.4 	0.2 	3.1 
IGD_NNRG,PCH_M1,EE	0.4 	0.0 	-0.2 	-1.3 	0.8 	0.1 	0.4 	0.2 	-0.7 	-1.9 	2.0 	1.1 
IGD_NNRG,PCH_M1,EL	0.4 	-2.6 	2.0 	-6.7 	-1.2 	6.0 	2.9 	-3.2 	2.6 	-7.2 	-1.0 	8.6 
IGD_NNRG,PCH_M1,ES	1.9 	1.3 	-0.7 	-6.0 	-0.5 	5.6 	2.3 	0.8 	-0.5 	-6.0 	-0.6 	3.3 
IGD_NNRG,PCH_M1,EU	0.5 	0.2 	-0.2 	-2.6 	0.2 	2.3 	0.5 	0.1 	-0.4 	-2.6 	0.3 r	2.3 
IGD_NNRG,PCH_M1,EU28	0.5 	0.2 	-0.2 	-2.6 	0.2 	2.3 	0.5 	0.1 	-0.4 	-2.6 	0.3 r	2.3 
IGD_NNRG,PCH_M1,FI	-0.3 	0.2 	-0.4 	-1.6 	0.3 	1.0 	0.9 	-0.3 	-0.8 	-1.8 	0.9 	0.6 
IGD_NNRG,PCH_M1,FR	0.2 	0.0 	0.2 	-2.4 	-0.2 	2.4 	0.1 	0.3 	0.0 	-3.0 	1.3 	1.5 
IGD_NNRG,PCH_M1,HR	1.4 	0.1 	-1.2 	-2.6 	0.0 	2.7 	0.8 	0.1 	-1.0 	-3.0 	-0.1 	3.0 
IGD_NNRG,PCH_M1,HU	0.4 	0.4 	0.0 	-0.4 	-0.4 	0.2 	0.6 	0.1 	-0.2 	-0.1 	-0.2 	0.5 
IGD_NNRG,PCH_M1,IE	-0.4 	0.2 	-1.0 	-2.8 	1.9 	0.1 	0.2 	0.2 	-1.0 	-1.6 	1.0 	0.7 
IGD_NNRG,PCH_M1,IS	0.5 	-0.5 	0.2 	-3.1 	2.1 	0.9 	0.0 	0.0 	0.1 	-2.8 	0.8 	2.1 
IGD_NNRG,PCH_M1,IT	0.6 	0.1 	0.0 	-7.0 	-1.8 	8.2 	1.3 	-0.1 	0.0 	-6.6 	-2.5 	9.0 
IGD_NNRG,PCH_M1,LT	1.3 	0.0 	-0.9 	-1.3 	-0.3 	0.9 	1.0 	0.5 	-0.6 	-2.0 	-0.5 	1.8 
IGD_NNRG,PCH_M1,LU	0.3 	0.1 	0.1 	-4.4 	4.8 	0.1 	0.1 	0.1 	0.0 	-3.8 	4.2 	0.0 
IGD_NNRG,PCH_M1,LV	1.6 	-0.1 	-1.4 	-1.7 	-0.1 	2.6 	1.6 	-0.2 	-0.5 	-2.6 	0.4 	1.7 
IGD_NNRG,PCH_M1,MK	0.5 d	0.3 d	-0.1 d	-0.3 d	0.1 d	0.3 d	-0.1 d	0.2 d	-0.1 d	-0.2 d	-0.1 d	0.1 d
IGD_NNRG,PCH_M1,MT	1.5 	1.2 	0.9 	-3.0 	0.9 	0.4 	0.9 	-0.1 	-0.1 	-1.6 	-1.2 	1.0 
IGD_NNRG,PCH_M1,NL	0.2 	0.4 	-1.1 	-2.0 	1.3 	1.7 	0.8 	-0.3 	-0.9 	-1.9 	-0.1 r	1.6 
IGD_NNRG,PCH_M1,NO	0.1 	0.4 	0.2 	-3.1 	0.5 	1.5 	0.9 	0.3 	-0.4 	-1.0 	0.1 	1.6 
IGD_NNRG,PCH_M1,PL	0.5 	-0.1 	-0.3 	-0.4 	0.0 	0.2 	0.6 	0.1 	-0.2 	-0.5 	-0.2 	0.5 
IGD_NNRG,PCH_M1,PT	1.0 	0.2 	-0.8 	-5.1 	-1.1 	5.9 	0.5 	-0.2 	-0.4 	-3.9 	-1.4 	4.6 
IGD_NNRG,PCH_M1,RO	0.2 	0.2 	0.1 	0.1 	0.1 	0.2 	0.1 	0.1 	0.1 	0.2 	0.0 	0.2 
IGD_NNRG,PCH_M1,RS	0.7 d	0.3 d	0.0 d	-0.6 d	-0.3 d	0.1 d	0.6 d	0.2 d	0.0 d	-0.4 d	-0.2 d	0.0 d
IGD_NNRG,PCH_M1,SE	0.1 	0.6 	0.1 	-2.8 	1.7 	-0.1 	0.7 	0.3 	-1.3 	-1.2 	1.0 	1.7 
IGD_NNRG,PCH_M1,SI	1.1 	0.8 	-0.8 	-3.8 	1.0 	1.6 	0.8 	0.4 	-0.6 	-3.5 	-0.1 	2.7 
IGD_NNRG,PCH_M1,SK	0.2 	0.1 	-0.1 	-0.2 	0.7 	0.4 	0.4 	0.1 	0.1 	-0.3 	-0.1 	0.1 
IGD_NNRG,PCH_M1,TR	4.3 d	2.2 d	0.6 d	-0.1 d	0.2 d	1.1 d	4.3 d	2.4 d	1.8 d	0.5 d	3.6 d	9.8 d
IGD_NNRG,PCH_M1,UK	0.4 	0.7 	-0.2 	-1.4 	1.0 	0.4 	-0.1 	0.3 	-0.8 	-1.1 	1.0 	: 
IGD_NNRG,PCH_M12,AT	1.9 	1.5 	1.8 	1.5 	2.0 	1.8 	1.8 	1.2 	1.3 	1.3 	1.3 	0.8 
IGD_NNRG,PCH_M12,BE	0.6 	0.7 	0.9 	1.3 	0.8 	0.8 	0.6 	0.7 	0.9 	0.8 	0.7 	1.0 
IGD_NNRG,PCH_M12,BG	-0.7 	-0.6 	-0.5 	-0.5 	-0.5 	-0.4 	-0.3 	-0.3 	-0.3 	0.0 	-0.2 	-0.1 
IGD_NNRG,PCH_M12,CH	0.4 	0.8 	1.6 	1.3 	0.9 	0.1 	-0.5 	-0.5 	-0.2 	0.4 	1.0 	0.2 
IGD_NNRG,PCH_M12,CY	-1.6 	-0.9 	-0.8 	-2.5 	-2.2 	-2.7 	-2.3 	-1.2 	-1.3 	-1.6 	-1.6 	-1.3 
IGD_NNRG,PCH_M12,CZ	0.8 	0.6 	0.6 	0.4 	0.8 	0.9 	0.7 	0.6 	0.7 	0.7 	0.8 	0.7 
IGD_NNRG,PCH_M12,DE	1.2 	1.2 	1.2 	1.1 	1.2 	0.6 	0.7 	0.6 	0.9 	0.5 	0.7 	1.0 
IGD_NNRG,PCH_M12,DK	-1.4 	-1.9 	-1.9 	-2.2 	-1.5 	-1.9 	-1.0 	-1.1 	-1.2 	-1.4 	-1.4 	-1.6 
IGD_NNRG,PCH_M12,EA	0.4 	0.4 	0.5 	0.6 	0.6 	0.2 	0.3 	0.3 	0.4 	0.5 	0.3 r	0.3 
IGD_NNRG,PCH_M12,EA18	0.4 	0.4 	0.5 	0.6 	0.6 	0.3 	0.3 	0.3 	0.4 	0.5 	0.3 r	0.3 
IGD_NNRG,PCH_M12,EA19	0.4 	0.4 	0.5 	0.6 	0.6 	0.2 	0.3 	0.3 	0.4 	0.5 	0.3 r	0.3 
IGD_NNRG,PCH_M12,EE	0.5 	0.6 	0.9 	0.7 	0.4 	0.2 	0.1 	0.2 	0.7 	-0.4 	0.9 	0.9 
IGD_NNRG,PCH_M12,EL	-1.8 	-1.2 	-1.8 	-2.7 	-1.9 	-1.5 	-0.9 	-0.9 	-0.8 	-1.9 	-1.3 	-0.7 
IGD_NNRG,PCH_M12,ES	-0.2 	0.0 	0.0 	0.2 	0.5 	0.1 	0.3 	0.3 	0.3 	0.4 	0.3 	0.1 
IGD_NNRG,PCH_M12,EU	0.6 	0.7 	0.7 	0.8 	0.8 	0.5 	0.5 	0.5 	0.5 	0.6 	0.5 r	0.5 
IGD_NNRG,PCH_M12,EU28	0.6 	0.7 	0.7 	0.8 	0.8 	0.5 	0.5 	0.5 	0.5 	0.6 	0.5 r	0.5 
IGD_NNRG,PCH_M12,FI	-1.3 	-1.1 	-1.4 	-1.1 	-1.3 	-1.1 	-0.9 	-1.2 	-1.2 	-1.2 	-1.1 	-1.3 
IGD_NNRG,PCH_M12,FR	0.1 	0.1 	0.3 	0.5 	0.6 	0.2 	0.1 	0.3 	0.2 	0.4 	0.5 	0.3 
IGD_NNRG,PCH_M12,HR	0.6 	0.4 	0.8 	0.1 	0.1 	0.6 	0.4 	0.6 	0.5 	-0.5 	0.2 	0.0 
IGD_NNRG,PCH_M12,HU	0.1 	0.4 	0.4 	0.2 	-0.1 	0.0 	0.4 	0.1 	-0.1 	0.4 	0.3 	0.9 
IGD_NNRG,PCH_M12,IE	-4.3 	-3.7 	-3.9 	-3.5 	-3.5 	-3.7 	-3.0 	-2.9 	-3.1 	-2.3 	-2.6 	-2.4 
IGD_NNRG,PCH_M12,IS	-6.0 	-6.2 	-5.2 	-4.1 	-3.1 	-2.7 	-2.2 	-1.4 	-0.9 	-0.7 	-0.6 	0.1 
IGD_NNRG,PCH_M12,IT	0.2 	0.4 	0.4 	0.9 	0.4 	0.4 	0.3 	0.2 	0.3 	1.3 	0.1 	-0.1 
IGD_NNRG,PCH_M12,LT	1.1 	1.0 	0.5 	0.4 	0.6 	0.2 	0.1 	0.6 	0.0 	0.0 	0.0 	-0.2 
IGD_NNRG,PCH_M12,LU	1.1 	1.1 	1.0 	0.8 	1.0 	1.1 	1.2 	1.2 	1.1 	0.8 	1.0 	1.1 
IGD_NNRG,PCH_M12,LV	0.2 	0.5 	0.1 	0.0 	0.0 	-0.4 	-0.2 	0.1 	0.1 	0.3 	0.4 	1.0 
IGD_NNRG,PCH_M12,MK	0.4 d	0.8 d	0.4 d	-0.5 d	-0.6 d	-0.1 d	0.1 d	0.5 d	0.5 d	0.7 d	0.4 d	0.6 d
IGD_NNRG,PCH_M12,MT	0.1 	0.3 	0.6 	0.8 	1.4 	0.9 	0.9 	0.4 	0.2 	0.1 	-0.1 	0.6 
IGD_NNRG,PCH_M12,NL	-0.1 	0.5 	0.8 	0.5 	0.2 	-0.4 	0.5 	0.2 	0.4 	0.8 	0.1 r	-0.4 
IGD_NNRG,PCH_M12,NO	-0.1 	0.3 	0.1 	-0.5 	-0.6 	-0.3 	0.0 	0.3 	0.4 	0.9 	1.2 	1.0 
IGD_NNRG,PCH_M12,PL	-0.8 	-0.8 	-0.9 	-0.7 	-0.6 	-0.8 	-0.8 	-0.4 	-0.4 	-0.4 	-0.2 	0.2 
IGD_NNRG,PCH_M12,PT	-0.9 	-0.8 	-0.9 	-1.4 	-0.8 	-1.4 	-1.2 	-1.4 	-0.9 	-1.2 	-1.0 	-1.1 
IGD_NNRG,PCH_M12,RO	1.0 	1.1 	1.2 	1.4 	1.5 	1.6 	1.7 	1.7 	1.7 	1.9 	1.8 	1.7 
IGD_NNRG,PCH_M12,RS	0.3 d	0.3 d	0.3 d	0.0 d	0.1 d	0.2 d	0.2 d	0.3 d	0.5 d	0.5 d	0.6 d	0.4 d
IGD_NNRG,PCH_M12,SE	-0.6 	0.1 	0.0 	-0.1 	0.4 	0.1 	-0.1 	0.3 	0.2 	0.0 	-0.4 	0.6 
IGD_NNRG,PCH_M12,SI	-1.2 	-0.9 	-0.3 	-0.8 	-0.5 	-1.1 	-0.7 	-0.7 	-0.8 	-0.7 	-0.9 	-0.5 
IGD_NNRG,PCH_M12,SK	0.5 	0.7 	0.8 	0.5 	0.6 	1.2 	1.3 	1.2 	1.2 	1.3 	1.1 	1.3 
IGD_NNRG,PCH_M12,TR	14.7 d	15.5 d	15.7 d	15.2 d	14.6 d	13.8 d	15.4 d	16.4 d	18.8 d	19.8 d	23.8 d	35.0 d
IGD_NNRG,PCH_M12,UK	2.6 	2.6 	2.5 	2.6 	2.5 	1.9 	2.1 	1.7 	1.3 	1.2 	1.4 	: 
