coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP10,I15,PL	102.8 	103.0 	103.0 	103.2 	103.2 	103.3 	103.3 	103.4 	103.3 	103.3 	103.4 	104.5 
CP10,I15,PT	102.73 	102.77 	102.78 	102.77 	102.78 	102.78 	102.75 	102.74 	102.75 	102.80 	102.82 	102.85 
CP10,I15,RO	104.42 	104.66 	104.69 	104.82 	104.89 	104.94 	104.99 	105.09 	105.12 	105.21 	105.23 	106.01 
CP10,I15,RS	102.6 d	102.9 d	102.9 d	103.0 d	103.2 d	103.4 d	103.4 d	103.4 d	103.4 d	103.4 d	103.4 d	103.6 d
CP10,I15,SE	102.66 	102.66 	104.03 	104.31 	104.22 	104.25 	104.58 	107.83 	108.09 	108.09 	108.20 	108.20 
CP10,I15,SI	103.85 	103.85 	103.85 	104.04 	104.08 	104.12 	104.16 	104.40 	104.64 	104.64 	104.66 	104.93 
CP10,I15,SK	103.48 	103.48 	103.49 	103.59 	103.61 	103.61 	103.61 	103.66 	103.44 	103.45 	103.45 	104.07 
CP10,I15,TR	124.82 d	124.92 d	124.95 d	125.24 d	125.49 d	126.66 d	127.53 d	128.84 d	129.94 d	131.32 d	132.36 d	137.63 d
CP10,I15,UK	110.9 	110.9 	110.9 	110.9 	110.9 	110.9 	110.9 	110.9 	110.9 	110.9 	110.9 	: 
CP10,I15,US	106.60 d	106.63 d	106.60 d	106.48 d	106.49 d	106.17 d	106.18 d	106.26 d	106.59 d	106.91 d	108.32 d	109.09 d
CP10,PCH_M1,AT	0.2 	0.0 	0.0 	0.1 	0.0 	1.2 	0.1 	0.0 	0.0 	0.4 	0.0 	1.1 
CP10,PCH_M1,BE	1.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
CP10,PCH_M1,BG	0.9 	0.0 	0.0 	0.4 	-0.1 	0.0 	0.4 	0.0 	0.0 	-0.1 	0.0 	1.9 
CP10,PCH_M1,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.8 	-0.1 
CP10,PCH_M1,CY	0.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.4 
CP10,PCH_M1,CZ	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	2.0 
CP10,PCH_M1,DE	0.3 	0.0 	0.0 	1.2 	0.1 	0.1 	0.2 	0.0 	0.0 	0.0 	-5.1 	1.7 
CP10,PCH_M1,DK	0.7 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	0.0 
CP10,PCH_M1,EA	-3.1 	0.0 	0.0 	0.4 	0.0 	0.1 	0.1 	0.0 	0.0 	0.0 	-1.6 	0.8 
CP10,PCH_M1,EA18	-3.1 	0.0 	0.0 	0.4 	0.0 	0.1 	0.1 	0.0 	0.0 	0.0 	-1.6 	0.8 
CP10,PCH_M1,EA19	-3.1 	0.0 	0.0 	0.4 	0.0 	0.1 	0.1 	0.0 	0.0 	0.0 	-1.6 	0.8 
CP10,PCH_M1,EE	-9.9 	0.0 	0.1 	1.7 	-0.1 	0.0 	0.0 	1.5 	2.0 	0.0 	0.0 	1.8 
CP10,PCH_M1,EL	-0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	-0.7 
CP10,PCH_M1,ES	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 
CP10,PCH_M1,EU	-1.3 	0.0 	0.0 	0.2 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	-0.9 r	0.9 
CP10,PCH_M1,EU28	-1.3 	0.0 	0.0 	0.2 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	-0.9 r	0.9 
CP10,PCH_M1,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	1.0 
CP10,PCH_M1,FR	0.4 	0.2 	0.0 	-0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	1.7 
CP10,PCH_M1,HR	0.1 	0.0 	0.1 	-0.1 	-0.1 	0.0 	0.0 	0.0 	0.0 	-0.3 	0.0 	0.0 
CP10,PCH_M1,HU	0.1 	0.3 	0.0 	0.3 	0.1 	-0.1 	0.0 	0.4 	0.1 	0.0 	0.4 	0.2 
CP10,PCH_M1,IE	1.3 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
CP10,PCH_M1,IS	0.2 	0.0 	0.0 	0.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	-0.1 	-0.3 
CP10,PCH_M1,IT	-16.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.7 
CP10,PCH_M1,LT	0.0 	0.0 	0.0 	0.4 	0.0 	0.1 	0.4 	0.4 	-0.1 	0.0 	0.0 	1.9 
CP10,PCH_M1,LU	0.0 	0.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.1 
CP10,PCH_M1,LV	0.0 	0.0 	-0.1 	-1.6 	0.4 	0.0 	0.0 	0.0 	-0.1 	0.0 	0.1 	2.7 
CP10,PCH_M1,MK	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	-0.4 d
CP10,PCH_M1,MT	1.5 	-2.7 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 
CP10,PCH_M1,NL	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	-3.2 
CP10,PCH_M1,NO	0.0 	0.0 	0.0 	1.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.9 
CP10,PCH_M1,PL	0.7 	0.2 	0.0 	0.2 	0.0 	0.1 	0.0 	0.1 	-0.1 	0.0 	0.1 	1.1 
CP10,PCH_M1,PT	1.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
CP10,PCH_M1,RO	1.6 	0.2 	0.0 	0.1 	0.1 	0.0 	0.0 	0.1 	0.0 	0.1 	0.0 	0.7 
CP10,PCH_M1,RS	-0.2 d	0.3 d	0.0 d	0.1 d	0.2 d	0.2 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.2 d
CP10,PCH_M1,SE	0.6 	0.0 	1.3 	0.3 	-0.1 	0.0 	0.3 	3.1 	0.2 	0.0 	0.1 	0.0 
CP10,PCH_M1,SI	3.1 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.2 	0.2 	0.0 	0.0 	0.3 
CP10,PCH_M1,SK	0.1 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	-0.2 	0.0 	0.0 	0.6 
CP10,PCH_M1,TR	0.4 d	0.1 d	0.0 d	0.2 d	0.2 d	0.9 d	0.7 d	1.0 d	0.9 d	1.1 d	0.8 d	4.0 d
CP10,PCH_M1,UK	1.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 
CP10,PCH_M1,US	0.2 d	0.0 d	0.0 d	-0.1 d	0.0 d	-0.3 d	0.0 d	0.1 d	0.3 d	0.3 d	1.3 d	0.7 d
CP10,PCH_M12,AT	2.3 	2.3 	2.3 	1.9 	1.6 	2.8 	2.7 	2.7 	2.8 	2.9 	2.9 	3.2 
CP10,PCH_M12,BE	1.7 	1.7 	1.7 	1.7 	1.7 	1.7 	1.7 	1.7 	1.7 	1.7 	1.7 	1.7 
CP10,PCH_M12,BG	3.9 	3.9 	3.9 	4.0 	3.2 	2.8 	3.2 	3.1 	3.1 	2.9 	2.9 	3.5 
CP10,PCH_M12,CH	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	0.9 	0.7 
CP10,PCH_M12,CY	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	1.1 	2.1 
CP10,PCH_M12,CZ	1.6 	1.6 	1.6 	1.6 	1.6 	1.6 	1.6 	1.6 	1.6 	1.6 	1.6 	2.2 
CP10,PCH_M12,DE	1.6 	1.6 	1.6 	2.4 	2.4 	2.5 	2.5 	2.4 	2.4 	2.5 	-2.7 	-1.7 
CP10,PCH_M12,DK	2.6 	2.6 	2.6 	2.7 	2.7 	2.7 	2.7 	2.7 	2.7 	2.7 	2.4 	2.4 
CP10,PCH_M12,EA	-2.2 	-2.2 	-2.2 	-2.0 	-2.1 	-2.0 	-2.0 	-2.0 	-2.0 	-2.0 	-3.6 	-3.3 
CP10,PCH_M12,EA18	-2.2 	-2.3 	-2.3 	-2.0 	-2.1 	-2.1 	-2.0 	-2.0 	-2.0 	-2.0 	-3.6 	-3.3 
CP10,PCH_M12,EA19	-2.2 	-2.2 	-2.2 	-2.0 	-2.1 	-2.0 	-2.0 	-2.0 	-2.0 	-2.0 	-3.6 	-3.3 
CP10,PCH_M12,EE	-4.8 	-4.8 	-4.7 	-4.9 	-4.9 	-4.9 	-6.8 	-5.4 	-3.6 	-3.7 	-3.7 	-3.5 
CP10,PCH_M12,EL	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	-0.8 
CP10,PCH_M12,ES	0.8 	0.8 	0.8 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	1.0 
CP10,PCH_M12,EU	-0.3 	-0.3 	-0.3 	-0.2 	-0.3 	-0.2 	-0.2 	-0.2 	-0.2 	-0.2 	-1.1 r	-0.8 
CP10,PCH_M12,EU28	-0.3 	-0.3 	-0.3 	-0.2 	-0.3 	-0.2 	-0.2 	-0.2 	-0.2 	-0.2 	-1.1 r	-0.8 
CP10,PCH_M12,FI	1.8 	1.8 	1.8 	1.8 	1.8 	1.8 	1.5 	1.5 	1.5 	1.5 	1.5 	1.1 
CP10,PCH_M12,FR	1.7 	2.0 	1.9 	1.7 	1.7 	1.7 	1.8 	1.8 	1.8 	1.8 	1.8 	2.5 
CP10,PCH_M12,HR	0.4 	0.4 	0.5 	0.4 	0.3 	0.3 	0.4 	0.4 	0.4 	0.1 	0.1 	-0.2 
CP10,PCH_M12,HU	2.8 	2.7 	2.5 	2.4 	2.3 	2.5 	2.3 	2.5 	2.6 	1.7 	2.2 	1.9 
CP10,PCH_M12,IE	1.7 	1.6 	1.6 	1.6 	1.6 	1.6 	1.5 	1.5 	1.5 	1.5 	1.5 	1.5 
CP10,PCH_M12,IS	-0.8 	-0.8 	-0.8 	-0.3 	-0.4 	-0.4 	-0.5 	-0.5 	-0.5 	1.3 	0.7 	0.7 
CP10,PCH_M12,IT	-16.0 	-16.1 	-16.1 	-16.0 	-16.1 	-16.1 	-16.1 	-16.1 	-16.2 	-16.1 	-16.2 	-15.9 
CP10,PCH_M12,LT	2.4 	2.4 	2.3 	2.8 	2.4 	2.5 	2.9 	3.2 	3.0 	3.2 	3.2 	3.3 
CP10,PCH_M12,LU	0.8 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	1.4 	9.7 
CP10,PCH_M12,LV	1.2 	1.2 	1.1 	-0.5 	-0.5 	0.2 	0.2 	0.2 	0.3 	0.3 	0.3 	1.4 
CP10,PCH_M12,MK	-0.2 d	-0.2 d	-0.1 d	-0.1 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	-0.4 d
CP10,PCH_M12,MT	4.7 	0.5 	0.5 	0.5 	0.5 	-0.5 	-0.8 	-0.8 	-0.8 	-0.8 	-0.8 	-0.8 
CP10,PCH_M12,NL	2.1 	2.1 	2.1 	2.3 	1.2 	1.2 	1.2 	1.0 	1.0 	1.0 	1.0 	-2.9 
CP10,PCH_M12,NO	4.3 	4.3 	4.3 	6.0 	6.0 	6.0 	6.0 	6.0 	6.0 	6.0 	6.0 	6.5 
CP10,PCH_M12,PL	1.9 	2.0 	2.0 	2.1 	2.1 	2.2 	2.1 	2.2 	2.3 	2.2 	2.2 	2.4 
CP10,PCH_M12,PT	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.3 	1.3 
CP10,PCH_M12,RO	2.5 	2.7 	2.8 	2.9 	2.9 	3.0 	3.0 	3.1 	3.0 	3.0 	3.1 	3.2 
CP10,PCH_M12,RS	0.4 d	0.6 d	0.7 d	0.5 d	0.6 d	0.4 d	0.5 d	0.2 d	0.0 d	0.3 d	0.6 d	0.8 d
CP10,PCH_M12,SE	3.1 	3.0 	4.0 	4.2 	4.1 	3.0 	2.3 	6.3 	6.5 	6.5 	6.6 	6.1 
CP10,PCH_M12,SI	3.4 	3.4 	3.2 	3.4 	3.3 	3.4 	3.4 	3.7 	3.9 	3.9 	4.0 	4.2 
CP10,PCH_M12,SK	1.1 	1.1 	1.1 	1.2 	1.0 	1.0 	1.0 	1.0 	0.9 	0.9 	0.9 	0.7 
CP10,PCH_M12,TR	10.5 d	10.5 d	10.5 d	10.7 d	10.9 d	10.9 d	10.9 d	11.0 d	10.8 d	10.8 d	8.7 d	10.7 d
CP10,PCH_M12,UK	2.8 	2.8 	2.8 	2.8 	2.8 	2.8 	2.8 	2.8 	2.8 	2.8 	2.8 	: 
CP10,PCH_M12,US	2.3 d	2.4 d	2.2 d	2.2 d	2.1 d	1.9 d	1.9 d	2.0 d	2.0 d	2.2 d	2.8 d	2.6 d
