coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
TOT_X_NRG_FOOD_S,I15,NL	102.28 	101.64 	101.57 	100.73 	101.54 	101.90 	102.76 	103.01 	102.37 	103.49 	103.58 r	102.69 
TOT_X_NRG_FOOD_S,I15,NO	105.5 	105.3 	105.4 	104.6 	105.5 	105.7 	106.3 	106.4 	106.9 	107.4 	106.9 	107.6 
TOT_X_NRG_FOOD_S,I15,PL	101.9 	102.1 	102.1 	102.1 	101.7 	101.8 	102.2 	102.1 	102.3 	102.3 	102.3 	102.5 
TOT_X_NRG_FOOD_S,I15,PT	103.72 	102.30 	102.12 	100.31 	99.85 	102.50 	103.37 	104.13 	104.09 	103.60 	102.72 	104.52 
TOT_X_NRG_FOOD_S,I15,RO	101.06 	101.76 	102.03 	102.25 	102.38 	102.54 	102.73 	102.87 	103.00 	103.12 	103.24 	103.50 
TOT_X_NRG_FOOD_S,I15,RS	105.0 d	105.0 d	105.0 d	104.9 d	105.0 d	105.1 d	105.3 d	105.4 d	105.9 d	106.3 d	106.7 d	106.0 d
TOT_X_NRG_FOOD_S,I15,SE	103.00 	102.98 	103.46 	102.14 	102.96 	103.17 	103.65 	103.74 	103.93 	104.26 	103.77 	104.28 
TOT_X_NRG_FOOD_S,I15,SI	102.06 	102.29 	102.17 	101.11 	101.71 	102.37 	102.88 	103.51 	103.60 	102.83 	102.89 	103.17 
TOT_X_NRG_FOOD_S,I15,SK	102.70 	102.97 	102.96 	103.49 	103.68 	103.87 	104.47 	104.29 	104.32 	104.47 	104.78 	104.63 
TOT_X_NRG_FOOD_S,I15,TR	124.64 d	125.96 d	126.47 d	127.38 d	128.36 d	129.71 d	132.46 d	134.46 d	136.76 d	138.01 d	141.32 d	149.85 d
TOT_X_NRG_FOOD_S,I15,UK	104.0 	104.3 	104.7 	104.0 	104.5 	104.8 	105.1 	105.4 	105.3 	105.2 	106.0 	: 
TOT_X_NRG_FOOD_S,PCH_M1,AT	0.1 	0.1 	0.7 	-1.1 	0.3 	1.1 	0.1 	-0.1 	0.0 	-0.6 	0.0 	1.2 
TOT_X_NRG_FOOD_S,PCH_M1,BE	0.1 	-0.1 	0.5 	-1.5 	2.0 	0.0 	0.3 	0.2 	0.1 	-0.9 	1.5 	-0.6 
TOT_X_NRG_FOOD_S,PCH_M1,BG	0.1 	0.1 	0.6 	0.1 	0.1 	0.0 	0.2 	0.0 	0.5 	1.1 	0.4 	-0.8 
TOT_X_NRG_FOOD_S,PCH_M1,CH	0.1 e	-0.3 e	0.3 e	-0.7 e	0.4 e	0.4 e	0.1 e	0.1 e	-0.1 e	0.4 e	0.0 e	-0.1 e
TOT_X_NRG_FOOD_S,PCH_M1,CY	-0.7 	-1.3 	-0.1 	-2.2 	1.0 	1.0 	0.8 	1.0 	0.9 	-0.3 	0.9 	-1.1 
TOT_X_NRG_FOOD_S,PCH_M1,CZ	0.4 	0.1 	-0.2 	0.5 	0.0 	0.1 	0.4 	0.2 	0.2 	0.6 	0.0 	-0.7 
TOT_X_NRG_FOOD_S,PCH_M1,DE	-0.2 	0.2 	0.8 	-1.2 	0.6 	0.6 	-0.4 	0.3 	0.2 	0.5 	0.0 	0.0 
TOT_X_NRG_FOOD_S,PCH_M1,DK	0.1 	-0.4 	-0.4 	-0.5 	0.9 	-0.1 	0.5 	0.0 	-0.1 	1.1 	-0.6 	-0.3 
TOT_X_NRG_FOOD_S,PCH_M1,EA	-0.1 	-0.1 	0.4 	-1.3 	0.3 	1.3 	0.2 	0.2 	0.1 	-0.4 	0.1 r	0.3 
TOT_X_NRG_FOOD_S,PCH_M1,EA18	-0.1 	-0.1 	0.4 	-1.3 	0.3 	1.3 	0.3 	0.2 	0.1 	-0.4 	0.1 r	0.3 
TOT_X_NRG_FOOD_S,PCH_M1,EA19	-0.1 	-0.1 	0.4 	-1.3 	0.3 	1.3 	0.2 	0.2 	0.1 	-0.4 	0.1 r	0.3 
TOT_X_NRG_FOOD_S,PCH_M1,EE	-0.4 	0.0 	-0.5 	-0.3 	1.0 	0.1 	0.7 	0.6 	0.6 	0.0 	1.0 	-0.3 
TOT_X_NRG_FOOD_S,PCH_M1,EL	-0.1 	-1.1 	0.4 	-1.5 	0.0 	1.5 	0.9 	0.0 	0.9 	-1.6 	-0.3 	1.4 
TOT_X_NRG_FOOD_S,PCH_M1,ES	0.2 	0.2 	0.0 	-1.9 	0.2 	1.8 	0.7 	0.4 	0.0 	-1.4 	0.0 	0.5 
TOT_X_NRG_FOOD_S,PCH_M1,EU	0.0 	0.0 	0.3 	-1.0 	0.3 	0.9 	0.3 	0.2 	0.0 	-0.2 	0.2 	0.2 
TOT_X_NRG_FOOD_S,PCH_M1,EU28	0.0 	0.0 	0.3 	-1.0 	0.3 	0.9 	0.3 	0.2 	0.0 	-0.2 	0.2 	0.2 
TOT_X_NRG_FOOD_S,PCH_M1,FI	0.0 	0.0 	0.0 	-0.4 	0.5 	0.3 	0.3 	-0.2 	0.1 	-0.1 	0.0 	0.2 
TOT_X_NRG_FOOD_S,PCH_M1,FR	0.0 	0.0 	0.4 	-0.6 	0.0 	1.3 	0.1 	0.2 	0.0 	-0.2 	0.6 	-0.5 
TOT_X_NRG_FOOD_S,PCH_M1,HR	0.0 	-0.2 	-0.5 	-0.4 	-0.2 	0.6 	0.8 	0.0 	0.8 	0.4 	0.0 	-0.4 
TOT_X_NRG_FOOD_S,PCH_M1,HU	0.3 	0.1 	0.2 	0.0 	0.1 	0.1 	0.5 	0.2 	0.3 	0.4 	0.0 	0.2 
TOT_X_NRG_FOOD_S,PCH_M1,IE	-0.3 	-0.3 	-0.1 	-0.8 	1.0 	0.5 	-0.2 	0.4 	-0.1 	0.5 	0.1 	-0.4 
TOT_X_NRG_FOOD_S,PCH_M1,IS	0.4 	-2.0 	1.5 	-1.2 	0.3 	0.8 	-0.2 	0.3 	2.3 	1.7 	-0.6 	-2.8 
TOT_X_NRG_FOOD_S,PCH_M1,IT	-0.3 	-0.3 	0.3 	-2.2 	-0.4 	2.7 	0.8 	0.1 	0.2 	-1.7 	-0.2 	1.8 
TOT_X_NRG_FOOD_S,PCH_M1,LT	0.3 	0.0 	-0.2 	-0.4 	-0.1 	0.6 	0.6 	0.3 	0.2 	-0.4 	-0.1 	0.5 
TOT_X_NRG_FOOD_S,PCH_M1,LU	0.0 	-0.3 	0.0 	-1.4 	1.7 	0.1 	0.1 	0.2 	0.1 	-1.0 	1.6 	0.1 
TOT_X_NRG_FOOD_S,PCH_M1,LV	0.2 	-0.2 	-0.2 	-0.3 	0.1 	1.5 	0.3 	0.3 	0.6 	-0.8 	0.3 	0.5 
TOT_X_NRG_FOOD_S,PCH_M1,MK	0.4 d	0.3 d	0.1 d	-0.4 d	0.1 d	0.0 d	0.1 d	0.6 d	0.2 d	0.4 d	0.5 d	-0.6 d
TOT_X_NRG_FOOD_S,PCH_M1,MT	-0.8 	-2.6 	-0.1 	-1.5 	0.8 	1.0 	2.9 	1.6 	1.6 	0.2 	0.6 	-1.1 
TOT_X_NRG_FOOD_S,PCH_M1,NL	0.3 	-0.6 	-0.1 	-0.8 	0.8 	0.4 	0.8 	0.2 	-0.6 	1.1 	0.1 r	-0.9 
TOT_X_NRG_FOOD_S,PCH_M1,NO	0.2 	-0.2 	0.1 	-0.8 	0.9 	0.2 	0.6 	0.1 	0.5 	0.5 	-0.5 	0.7 
TOT_X_NRG_FOOD_S,PCH_M1,PL	0.2 	0.2 	0.0 	0.0 	-0.4 	0.1 	0.4 	-0.1 	0.2 	0.0 	0.0 	0.2 
TOT_X_NRG_FOOD_S,PCH_M1,PT	0.5 	-1.4 	-0.2 	-1.8 	-0.5 	2.7 	0.8 	0.7 	0.0 	-0.5 	-0.8 	1.8 
TOT_X_NRG_FOOD_S,PCH_M1,RO	0.4 	0.7 	0.3 	0.2 	0.1 	0.2 	0.2 	0.1 	0.1 	0.1 	0.1 	0.3 
TOT_X_NRG_FOOD_S,PCH_M1,RS	0.0 d	0.0 d	0.0 d	-0.1 d	0.1 d	0.1 d	0.2 d	0.1 d	0.5 d	0.4 d	0.4 d	-0.7 d
TOT_X_NRG_FOOD_S,PCH_M1,SE	0.0 	0.0 	0.5 	-1.3 	0.8 	0.2 	0.5 	0.1 	0.2 	0.3 	-0.5 	0.5 
TOT_X_NRG_FOOD_S,PCH_M1,SI	0.2 	0.2 	-0.1 	-1.0 	0.6 	0.6 	0.5 	0.6 	0.1 	-0.7 	0.1 	0.3 
TOT_X_NRG_FOOD_S,PCH_M1,SK	0.4 	0.3 	0.0 	0.5 	0.2 	0.2 	0.6 	-0.2 	0.0 	0.1 	0.3 	-0.1 
TOT_X_NRG_FOOD_S,PCH_M1,TR	1.8 d	1.1 d	0.4 d	0.7 d	0.8 d	1.1 d	2.1 d	1.5 d	1.7 d	0.9 d	2.4 d	6.0 d
TOT_X_NRG_FOOD_S,PCH_M1,UK	0.0 	0.3 	0.4 	-0.6 	0.5 	0.2 	0.4 	0.3 	-0.1 	-0.1 	0.7 	: 
TOT_X_NRG_FOOD_S,PCH_M12,AT	2.4 	2.4 	2.4 	2.1 	2.2 	2.3 	2.0 	1.9 	1.9 	1.8 	1.8 	1.6 
TOT_X_NRG_FOOD_S,PCH_M12,BE	1.6 	1.5 	1.8 	1.7 	1.6 	1.7 	1.5 	1.6 	1.7 	1.6 	1.6 	1.6 
TOT_X_NRG_FOOD_S,PCH_M12,BG	1.0 	1.2 	1.2 	1.4 	1.5 	2.1 	2.0 	2.0 	2.2 	2.6 	2.7 	2.5 
TOT_X_NRG_FOOD_S,PCH_M12,CH	0.6 e	0.5 	1.0 e	0.6 e	0.4 	0.5 e	0.0 e	0.4 	0.2 e	0.6 e	0.7 	0.5 e
TOT_X_NRG_FOOD_S,PCH_M12,CY	-0.1 	-0.3 	-0.1 	-0.9 	0.1 	0.0 	-0.3 	0.4 	0.4 	0.1 	0.2 	-0.2 
TOT_X_NRG_FOOD_S,PCH_M12,CZ	3.0 	2.8 	2.6 	2.3 	2.1 	2.0 	2.1 	2.0 	2.0 	2.0 	2.0 	1.5 
TOT_X_NRG_FOOD_S,PCH_M12,DE	1.5 	1.6 	1.6 	1.6 	1.7 	1.7 	1.4 	1.7 	1.5 	1.4 	1.3 	1.4 
TOT_X_NRG_FOOD_S,PCH_M12,DK	1.5 	1.3 	1.1 	0.6 	0.8 	0.6 	0.7 	0.6 	0.5 	0.6 	0.3 	0.2 
TOT_X_NRG_FOOD_S,PCH_M12,EA	1.1 	1.1 	1.2 	1.2 	1.2 	1.3 	1.1 	1.3 	1.2 	1.3 	1.1 r	1.1 
TOT_X_NRG_FOOD_S,PCH_M12,EA18	1.1 	1.1 	1.2 	1.2 	1.2 	1.3 	1.1 	1.3 	1.2 	1.3 	1.1 r	1.1 
TOT_X_NRG_FOOD_S,PCH_M12,EA19	1.1 	1.1 	1.2 	1.2 	1.2 	1.3 	1.1 	1.3 	1.2 	1.3 	1.1 r	1.1 
TOT_X_NRG_FOOD_S,PCH_M12,EE	3.8 	3.9 	3.4 	3.0 	2.8 	2.3 	2.4 	2.5 	3.0 	2.1 	2.6 	2.4 
TOT_X_NRG_FOOD_S,PCH_M12,EL	0.2 	0.7 	0.8 	0.6 	0.8 	0.5 	0.7 	0.5 	0.3 	-0.1 	0.2 	0.4 
TOT_X_NRG_FOOD_S,PCH_M12,ES	1.1 	1.0 	0.9 	1.0 	1.3 	1.3 	0.9 	1.3 	1.1 	1.0 	0.9 	0.9 
TOT_X_NRG_FOOD_S,PCH_M12,EU	1.4 	1.5 	1.5 	1.5 	1.5 	1.5 	1.3 	1.5 	1.3 	1.4 	1.3 	1.3 
TOT_X_NRG_FOOD_S,PCH_M12,EU28	1.4 	1.5 	1.5 	1.5 	1.5 	1.5 	1.3 	1.5 	1.3 	1.4 	1.3 	1.3 
TOT_X_NRG_FOOD_S,PCH_M12,FI	0.3 	0.4 	0.4 	0.8 	0.7 	0.8 	0.7 	0.5 	0.5 	0.9 	0.8 	0.7 
TOT_X_NRG_FOOD_S,PCH_M12,FR	0.7 	0.8 	0.9 	1.1 	1.0 	1.4 	1.3 	1.5 	1.3 	1.4 	1.5 	1.2 
TOT_X_NRG_FOOD_S,PCH_M12,HR	1.6 	1.6 	1.3 	1.3 	1.0 	1.0 	1.0 	1.0 	1.0 	1.1 	1.2 	0.9 
TOT_X_NRG_FOOD_S,PCH_M12,HU	2.3 	2.3 	2.4 	2.5 	2.4 	2.4 	2.4 	2.3 	2.3 	2.2 	2.1 	2.4 
TOT_X_NRG_FOOD_S,PCH_M12,IE	0.3 	0.2 	0.3 	0.3 	0.6 	0.4 	-0.3 	0.3 	0.0 	0.3 	0.0 	0.3 
TOT_X_NRG_FOOD_S,PCH_M12,IS	-1.3 	-2.6 	-1.3 	-1.0 	-1.3 	-0.1 	-1.1 	-0.6 	0.5 	1.1 	1.7 	0.4 
TOT_X_NRG_FOOD_S,PCH_M12,IT	0.5 	0.5 	0.5 	0.8 	0.6 	0.8 	0.6 	0.9 	0.9 	1.1 	0.9 	0.7 
TOT_X_NRG_FOOD_S,PCH_M12,LT	4.4 	4.1 	3.7 	3.5 	3.3 	2.4 	2.0 	2.3 	2.0 	1.6 	1.4 	1.5 
TOT_X_NRG_FOOD_S,PCH_M12,LU	1.8 	1.4 	1.5 	1.2 	1.2 	1.2 	1.1 	0.9 	0.9 	0.8 	1.0 	1.2 
TOT_X_NRG_FOOD_S,PCH_M12,LV	2.4 	2.3 	1.9 	2.0 	1.9 	2.3 	1.9 	1.9 	2.0 	1.9 	1.8 	2.2 
TOT_X_NRG_FOOD_S,PCH_M12,MK	2.7 d	3.0 d	3.1 d	2.1 d	2.1 d	1.4 d	1.6 d	2.1 d	1.7 d	2.0 d	2.2 d	1.8 d
TOT_X_NRG_FOOD_S,PCH_M12,MT	1.4 	1.4 	1.5 	1.5 	1.6 	1.6 	1.6 	1.9 	2.2 	2.3 	2.5 	2.5 
TOT_X_NRG_FOOD_S,PCH_M12,NL	1.1 	1.2 	1.1 	1.1 	1.0 	0.8 	0.7 	1.2 	0.9 	1.1 	1.0 r	0.7 
TOT_X_NRG_FOOD_S,PCH_M12,NO	1.0 	0.8 	1.2 	1.1 	1.4 	1.2 	1.4 	1.4 	1.4 	1.8 	2.2 	2.2 
TOT_X_NRG_FOOD_S,PCH_M12,PL	1.3 	1.5 	1.4 	1.5 	0.8 	0.6 	0.6 	0.5 	0.6 	0.6 	0.6 	0.8 
TOT_X_NRG_FOOD_S,PCH_M12,PT	2.0 	1.5 	1.4 	0.9 	0.7 	0.9 	0.1 	1.0 	1.4 	1.6 	0.6 	1.2 
TOT_X_NRG_FOOD_S,PCH_M12,RO	1.4 	2.0 	2.2 	2.5 	3.0 	3.1 	3.2 	3.1 	2.9 	2.9 	2.9 	2.8 
TOT_X_NRG_FOOD_S,PCH_M12,RS	1.9 d	1.8 d	1.9 d	1.6 d	1.6 d	1.4 d	1.2 d	1.0 d	1.2 d	1.1 d	1.2 d	1.0 d
TOT_X_NRG_FOOD_S,PCH_M12,SE	1.5 	1.6 	1.6 	1.4 	1.5 	1.4 	1.2 	1.1 	1.0 	0.9 	0.8 	1.2 
TOT_X_NRG_FOOD_S,PCH_M12,SI	0.7 	0.9 	1.3 	1.5 	1.2 	1.2 	1.2 	1.6 	1.5 	1.4 	1.3 	1.3 
TOT_X_NRG_FOOD_S,PCH_M12,SK	2.3 	2.6 	2.7 	2.6 	2.4 	2.7 	3.1 	2.6 	2.5 	2.5 	2.5 	2.2 
TOT_X_NRG_FOOD_S,PCH_M12,TR	12.0 d	12.3 d	11.4 d	11.1 d	11.1 d	11.1 d	11.7 d	12.1 d	13.6 d	14.1 d	16.2 d	22.4 d
TOT_X_NRG_FOOD_S,PCH_M12,UK	2.7 	2.8 	2.8 	2.8 	2.6 	2.4 	2.3 	2.2 	2.0 	2.0 	2.2 	: 
