currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16988.3 	19633.5 	21311.9 	23934.6 	29534.8 	27847.4 	26027.7 	28990.4 	31146.3 	32938.4 	35556.6 	39675.9 	44033.3 	41139.5 	43302.1 	35904.2 	7198.7 	6681.5 	6898.0 	5415.5 	53137.7 	63818.4 	66969.2 	63336.0 	61839.3 	62716.1 	59472.8 	68270.9 	75162.7 	78464.2 	71331.9 	82735.4 	84642.7 	81113.2 	81737.0 	91600.0 	94064.8 	104937.3 	100721.7 	104459.8 	108998.7 	101621.3 	94601.3 	110747.1 	99383.1 	132427.4 	107179.1 	140179.2 	162840.9 	159884.5 	182080.9 	194965.4 	202991.7 	225014.3 	224021.9 	197030.4 	180375.8 	172488.4 	163155.9 	167613.7 	175605.3 	172047.1 	176095.6 	167027.1 	194650.0 	204081.0 	196679.0 	164208.0 	192290.0 	183146.0 	176624.0 	: c	147492.0 	126581.0 	132144.0 	121416.0 	125433.0 	127152.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	649066.0 	669675.0 	649235.0 	639774.0 	659110.0 	641778.0 	653289.0 	670021.0 	707779.0 	732319.0 	722265.0 	771319.0 	770335.0 	764567.0 	740723.0 	785719.0 	784307.0 	787922.0 	766143.0 	751931.0 	795227.0 	814555.0 	800069.0 	843884.0 	867644.0 	953031.0 	971902.0 	1109077.0 	1160628.0 	1140363.0 	1183168.0 	1216646.0 	1338566.0 	1394364.0 	1347880.0 	1438470.0 	1503224.0 	1448546.0 	1460824.0 	1402258.0 	1351040.0 	1345001.0 	1353736.0 	1388147.0 	1491511.0 	1535428.0 	1556239.0 	1617760.0 	1635574.0 	1697802.0 	1775316.0 	1709980.0 	1676855.0 	1698421.0 	1626329.0 	1610124.0 	1643457.0 	1659843.0 	1630606.0 	1575545.0 	1642685.0 	1677060.0 	1734441.0 	1712130.0 	1888610.0 	1807442.0 	1785748.0 	1741559.0 	1799454.0 	1901140.0 	1940855.0 	1824869.0 	1967075.0 	1895710.0 	1913775.0 	1884674.0 	1979279.0 	2103720.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31169.0 	32440.0 	28795.0 	33735.0 	44465.0 	36907.0 	32070.0 	33182.0 	31568.0 	34300.0 	33884.0 	39962.0 	40892.0 	38052.0 	38535.0 	41613.0 	42988.0 	34340.0 	33235.0 	34896.0 	34543.0 	26115.0 	24374.0 	31277.0 	37328.0 	34189.0 	35789.0 	42744.0 	47143.0 	43026.0 	40844.0 	46516.0 	50554.0 	37952.0 	42751.0 	47500.0 	45678.0 	41471.0 	43109.0 	45550.0 	43045.0 	35944.0 	35252.0 	43927.0 	41507.0 	36057.0 	37483.0 	45390.0 	40203.0 	36494.0 	37350.0 	41629.0 	37852.0 	42630.0 	38551.0 	54226.0 	46329.0 	41157.0 	46978.0 	54445.0 	46342.0 	41427.0 	46755.0 	61124.0 	48298.0 	38829.0 	39065.0 	52822.0 	48388.0 	40819.0 	41806.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1473693.8 	1554923.6 	1470954.7 	1689308.8 	1797264.4 	1675194.7 	1717882.3 	1596174.7 	1693656.1 	1786701.9 	1893462.8 	2358478.6 	2077208.4 	2022812.9 	2145617.9 	2228661.0 	1963210.4 	2179548.4 	2328617.7 	2825204.0 	3387790.7 	3559213.6 	3804305.0 	3796358.7 	3786496.6 	4048305.7 	4132517.5 	4531519.7 	4698599.1 	4867659.9 	5193197.4 	5812592.9 	6162518.2 	6415521.6 	6636315.9 	7137629.0 	4811469.0 	4772473.0 	5744205.0 	5355515.0 	6415712.0 	5979288.0 	5731396.0 	5822298.0 	5833600.0 	6366724.0 	6151857.0 	6400654.0 	5740196.0 	5570924.0 	6079730.0 	6341506.0 	5798891.4 	5313763.5 	5439043.7 	5453599.5 	5562395.7 	5307960.1 	5183450.5 	5183613.8 	5172534.7 	4898313.4 	5015697.2 	5316668.0 	5649721.3 	6176109.9 	6310029.4 	7264593.4 	7949780.7 	9007858.6 	9179293.3 	9305322.1 	9627198.1 	9919471.0 	10056060.9 	9747805.2 	10489777.9 	11098411.5 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	254151.9 	250827.9 	257158.2 	309198.1 	299089.3 	314366.4 	317445.1 	346318.1 	365477.9 	379795.7 	373182.1 	407998.0 	450763.4 	491845.6 	527178.6 	556208.0 	530858.6 	559740.8 	589402.5 	653340.2 	684855.4 	732117.0 	774221.5 	790483.6 	807453.0 	815533.0 	817625.0 	832347.0 	847730.0 	831695.0 	790980.0 	787222.0 	821424.0 	864871.0 	851384.0 	845346.0 	821137.0 	868469.0 	906324.0 	896045.0 	819581.0 	874262.0 	876988.0 	847576.0 	886647.0 	869511.0 	837999.0 	835998.0 	872328.0 	884374.0 	911463.0 	924650.0 	1036223.0 	1016508.0 	998789.0 	1085759.0 	1106311.0 	1032253.0 	1041860.0 	1059208.0 	1024100.0 	1028182.0 	1055815.0 	1116015.0 	1110412.0 	1176434.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	284240.0 	275135.0 	268581.0 	286995.0 	286624.0 	296869.0 	293290.0 	319675.0 	319010.0 	335959.0 	335791.0 	323496.0 	322559.0 	318664.0 	330822.0 	347257.0 	357195.0 	374183.0 	367737.0 	370189.0 	390390.0 	385724.0 	392966.0 	404243.0 	436638.0 	472207.0 	457005.0 	449040.0 	493307.0 	523770.0 	517455.0 	533360.0 	531776.0 	578178.0 	575638.0 	583510.0 	600503.0 	625503.0 	603278.0 	498802.0 	529191.0 	530407.0 	527461.0 	463671.0 	455042.0 	434305.0 	422208.0 	414714.0 	419334.0 	418763.0 	443095.0 	461571.0 	473935.0 	501788.0 	501273.0 	502138.0 	502138.0 	499008.0 	494007.0 	468078.0 	473284.0 	488588.0 	490470.0 	492782.0 	507930.0 	497479.0 	489452.0 	480176.0 	484124.0 	490974.0 	474250.0 	488532.0 	509381.0 	498669.0 	499973.0 	505578.0 	515572.0 	531529.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1765.5 	1760.2 	1923.5 	2143.4 	2358.9 	2449.2 	2608.0 	2839.8 	2885.9 	3036.5 	2809.7 	3164.5 	3073.7 	2966.9 	3626.6 	4439.4 	4484.6 	4195.9 	4510.5 	4881.7 	4970.4 	4698.9 	5074.4 	5305.0 	5756.3 	5928.1 	5960.3 	6164.0 	5760.4 	6243.8 	6147.3 	6493.0 	7260.8 	6473.4 	6183.1 	6072.0 	6698.2 	6051.4 	5951.3 	5946.8 	6752.9 	5887.7 	5834.1 	5532.4 	12194.8 	10610.2 	11025.4 	11548.8 	10924.7 	10858.5 	11446.2 	12367.4 	11983.3 	12640.3 	12212.5 	11569.0 	11016.1 	10309.6 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	566801.0 	567013.0 	567859.0 	567079.0 	563106.0 	607630.0 	634230.0 	620117.0 	655411.0 	697720.0 	778410.0 	809344.0 	854827.0 	900075.0 	925821.0 	984760.0 	1032091.0 	1071377.0 	1107730.0 	1173700.0 	1239665.0 	1244039.0 	1250567.0 	1311519.0 	1111570.0 	1032790.0 	980768.0 	954117.0 	973673.0 	969749.0 	1061292.0 	1059681.0 	1060225.0 	1062534.0 	1096937.0 	1177749.0 	869028.0 	960454.0 	1089000.0 	1090686.0 	955611.0 	995881.0 	1051568.0 	1045603.0 	1002895.0 	1043803.0 	1051170.0 	1090826.0 	1213441.0 	1307488.0 	1226874.0 	1253160.0 	1236371.0 	1242672.0 	1279706.0 	1282433.0 	1314097.0 	1358509.0 	1343976.0 	1342310.0 	1321915.0 	1348222.0 	1380628.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1414.0 	1558.0 	1641.0 	1776.0 	1721.0 	1824.0 	1781.0 	1992.0 	2155.0 	2149.0 	2169.0 	2386.0 	2423.0 	2563.0 	2717.0 	2886.0 	3238.0 	3412.0 	3982.0 	4202.0 	4375.0 	4463.0 	4363.0 	4875.0 	4902.0 	5462.0 	5757.0 	6151.0 	7370.0 	7844.0 	8922.0 	10298.0 	9401.0 	10281.0 	10355.0 	10574.0 	10450.0 	11000.0 	11056.0 	11395.0 	11048.0 	11305.0 	10998.0 	12223.0 	11416.0 	11560.0 	11562.0 	12514.0 	12473.0 	12720.0 	12514.0 	12609.0 	12724.0 	13291.0 	12760.0 	12643.0 	13937.0 	15695.0 	16538.0 	16183.0 	15886.0 	15433.0 	15859.0 	14145.0 	14649.0 	15541.0 	14965.0 	14221.0 	14792.0 	15337.0 	14621.0 	13638.0 	13046.0 	13353.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7705.5 	8982.8 	9682.9 	10997.1 	10515.1 	10925.0 	13023.4 	11641.7 	13005.2 	14798.3 	15349.1 	15280.4 	19243.3 	23738.2 	27240.3 	29480.2 	32091.2 	34394.0 	37575.5 	37359.4 	36899.6 	36345.0 	36522.8 	36054.9 	42813.9 	42880.6 	41039.3 	41468.0 	40242.5 	46445.5 	45609.9 	43304.0 	44143.7 	46251.3 	46986.4 	45850.8 	46866.3 	46388.5 	47820.2 	45963.9 	44481.6 	42320.9 	44153.0 	44782.5 	49001.1 	45630.1 	43896.1 	44027.2 	41551.3 	42424.4 	41931.1 	43693.6 	46066.3 	46499.3 	48986.4 	50656.0 	50823.9 	52515.5 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	490921.0 	479034.0 	501321.0 	543930.0 	550072.0 	557585.0 	555497.0 	628231.0 	658606.0 	679894.0 	661695.0 	765946.0 	754948.0 	792234.0 	836549.0 	930119.0 	942096.0 	984117.0 	981148.0 	1021338.0 	1030912.0 	1058837.0 	908742.0 	930933.0 	875597.0 	868344.0 	848760.0 	888015.0 	912299.0 	950944.0 	906070.0 	943790.0 	963641.0 	1032258.0 	1002971.0 	1034566.0 	1005670.0 	982206.0 	955346.0 	935751.0 	951596.0 	941132.0 	911277.0 	971158.0 	986926.0 	997537.0 	1059206.0 	1176640.0 	1159226.0 	1170389.0 	1122343.0 	1153109.0 	1222940.0 	1211853.0 	1168356.0 	1234401.0 	1194794.0 	1162260.0 	1130168.0 	1173160.0 	1182270.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	81361.0 	94721.0 	95788.0 	101693.0 	108611.0 	113586.0 	117916.0 	114948.0 	120766.0 	121981.0 	122597.0 	122517.0 	127954.0 	119435.0 	123215.0 	117109.0 	122288.0 	115289.0 	117277.0 	116194.0 	112810.0 	110043.0 	105224.0 	96896.0 	85098.0 	96540.0 	86926.0 	93030.0 	96953.0 	94097.0 	109783.0 	111251.0 	99015.0 	110266.0 	112870.0 	114038.0 	113253.0 	118597.0 	122246.0 	114718.0 	118092.0 	131374.0 	131082.0 	126820.0 	138743.0 	133358.0 	136980.0 	142658.0 	137326.0 	152822.0 	148164.0 	156343.0 	160230.0 	153500.0 	160412.0 	164385.0 	167314.0 	186790.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,PT	: 	34654.0 	33237.0 	35796.0 	35966.0 	40823.0 	41647.0 	45194.0 	51645.0 	53747.1 	50992.7 	57913.0 	58098.0 	57335.0 	57707.0 	59892.0 	61275.0 	65349.0 	66489.0 	66092.0 	73291.0 	78588.0 	81015.0 	78624.0 	83470.0 	86058.0 	90505.0 	92734.0 	88971.0 	90370.0 	93133.0 	98348.0 	96609.0 	108541.0 	106990.0 	104084.0 	96562.0 	97997.0 	100307.0 	103312.0 	100514.0 	106945.0 	104261.0 	106907.0 	112965.0 	110915.0 	120370.0 	125795.0 	122298.0 	122709.0 	128375.0 	128471.0 	113816.0 	115708.0 	111747.0 	111618.0 	116992.0 	121799.0 	126153.0 	128465.0 	125796.0 	122537.0 	125559.0 	125428.0 	124788.0 	124670.0 	129890.0 	125276.0 	126185.0 	126758.0 	125771.0 	114674.0 	116404.0 	116432.0 	119090.0 	124166.0 	118840.0 	118458.0 	117783.0 	110224.0 	110660.0 	103615.0 	105864.0 	104169.0 	101701.0 	103176.0 	99575.0 	97281.0 	95433.0 	90557.0 	91949.0 
MIO_NAC,FA__O__F,S1,S1,A_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20651.0 	22030.0 	22131.0 	24640.0 	23186.0 	22239.0 	23660.0 	24362.0 	24985.0 	25812.0 	24160.0 	27751.0 	28570.0 	29238.0 	31734.0 	34443.0 	39358.0 	40660.0 	48299.0 	45268.0 	47262.0 	50316.0 	49790.0 	51854.0 	49592.0 	52250.0 	55402.0 	54325.0 	54095.0 	55989.0 	56513.0 	56434.0 	59212.0 	58415.0 	57684.0 	57120.0 	61187.0 	62889.0 	66964.0 	66926.0 	76035.0 	69642.0 	70492.0 	57498.0 	62575.0 	67120.0 	68101.0 	70776.0 	68870.0 	71573.0 	79581.0 	82444.0 	88226.0 	91863.0 
