currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR	: 	: 	: 	: 	: 	22065.4 	28551.0 	37752.0 	44950.0 	63001.0 	83592.0 	136287.0 	208027.0 	146879.0 	168358.0 	177409.0 	165863.0 	171200.0 	167063.0 	185528.0 	184251.0 	201091.0 	214562.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HU	: 	: 	: 	: 	5904138.1 	6552999.6 	7728515.2 	8635818.2 	11030567.7 	12108429.5 	14277707.8 	35050523.7 	45368321.7 	59286481.0 	59963827.0 	58335021.0 	66871480.0 	65364841.9 	63956424.5 	70800413.8 	76489309.5 	92419967.4 	80940817.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,IE	: 	: 	: 	: 	: 	: 	: 	245157.7 	270494.9 	276226.5 	354579.1 	343670.8 	378774.8 	392444.0 	454920.0 	493156.0 	523262.0 	591626.0 	624894.0 	756712.0 	1307848.0 	1398684.0 	1281114.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,IT	: 	: 	: 	: 	136997.0 	164021.0 	169130.0 	169651.0 	192059.0 	215987.0 	258093.0 	304969.0 	343647.0 	306065.0 	347615.0 	325380.0 	352582.0 	373919.0 	381541.0 	406834.0 	422924.0 	439637.0 	449624.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	4818.3 	6897.8 	8511.9 	10629.6 	9776.4 	9969.6 	10814.0 	11853.4 	12751.7 	13534.2 	14065.5 	14915.9 	15973.1 	17272.8 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,LU	: 	: 	: 	: 	: 	: 	: 	492145.0 	610652.0 	700942.0 	777723.0 	877460.0 	1025185.0 	1131747.0 	1296177.0 	1462778.0 	2014056.0 	2642202.0 	3009173.0 	3965174.0 	4903673.0 	5024380.0 	4576048.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,LV	: 	: 	: 	: 	: 	1863.0 	2269.0 	2419.0 	2666.0 	3464.0 	4338.0 	5905.0 	8011.0 	8769.0 	8673.0 	8833.0 	10119.0 	10953.0 	12341.0 	13344.0 	14541.0 	14530.0 	15963.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	15741.4 	37618.5 	59848.4 	89200.6 	100295.1 	104250.0 	122697.2 	138426.6 	147015.3 	150789.3 	156614.1 	164291.1 	172682.0 	181243.1 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,NL	: 	: 	: 	: 	: 	: 	: 	: 	1359828.0 	1495831.0 	1691745.0 	1972030.0 	2508300.0 	2587473.0 	2606269.0 	2756994.0 	3072944.0 	3285534.0 	3530057.0 	3747902.0 	4092632.0 	4278359.0 	4536310.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	273028.0 	312073.0 	386230.0 	456381.0 	510197.0 	554363.0 	700187.0 	740451.0 	777369.0 	829385.0 	885219.0 	865672.0 	941649.0 	984346.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,PT	: 	19991.0 	24461.0 	32551.0 	33470.0 	42027.0 	48733.0 	49311.0 	57453.0 	58961.0 	63845.0 	76710.0 	89467.0 	85139.0 	94005.0 	101429.0 	96446.0 	112278.0 	118381.0 	128033.0 	133147.0 	143627.0 	154869.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	80510.0 	115816.0 	153492.0 	188208.0 	207606.0 	221020.0 	233861.0 	257139.0 	273743.0 	280207.0 	303891.0 	340851.0 	381845.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,SE	: 	: 	: 	631334.0 	872306.0 	1179392.0 	1397536.0 	1501737.0 	1607323.0 	1846422.0 	1993032.0 	2166758.0 	2680528.0 	3099962.0 	3319580.0 	3268986.0 	3355853.0 	3371169.0 	3421504.0 	3331720.0 	3525200.0 	3605176.0 	191691.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,SI	1590.7 	1853.4 	2257.6 	2380.6 	2587.7 	2868.8 	3213.0 	4273.0 	5419.0 	5722.0 	6868.0 	7304.0 	8429.0 	9491.0 	9427.0 	9771.0 	10577.0 	10736.9 	10531.4 	11837.1 	13355.9 	14996.2 	16032.2 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	22881.8 	28029.8 	32203.7 	36092.5 	39923.5 	41196.0 	42262.0 	46490.5 	47021.8 	48040.6 	47280.1 	50066.7 	57468.6 	61471.9 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,UK	: 	: 	: c	: c	347975.0 	429079.0 	480570.0 	487821.0 	495019.0 	526973.0 	692021.0 	774390.0 	788122.0 	944349.0 	881208.0 	948171.0 	994108.0 	1250912.0 	1265299.0 	1323716.0 	1353234.0 	1551703.0 	1563656.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	215170.0 	217092.0 	183841.0 	198211.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	473481.0 	522740.0 	586489.0 	618139.0 	613475.0 	569185.0 	641478.0 	645894.0 	579600.0 	545767.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42875.0 	44701.6 	46464.3 	45688.1 	49283.0 	59225.2 	61749.7 	62340.2 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	120683.0 	120495.0 	135703.0 	123564.0 	153023.0 	141439.0 	133486.0 	167312.0 	176214.0 	172856.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1950488.0 	2084105.0 	2187299.0 	2159686.0 	2342626.0 	2459238.0 	2522833.0 	2717680.0 	2879077.0 	3066950.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	475685.0 	486127.0 	526851.0 	548900.0 	561342.0 	595823.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	504325.0 	481536.0 	542778.0 	510890.0 	502786.0 	495412.0 	508411.0 	518425.0 	513247.0 	655235.0 	662709.0 	801448.0 	826235.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15407.1 	17090.0 	16674.3 	17838.8 	18583.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24549.0 	27173.0 	23092.0 	17718.0 	14359.0 	14013.0 	13237.0 	17964.0 	19038.0 	22282.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	370232.0 	388876.0 	411154.0 	449272.0 	461201.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	41887.1 	48773.6 	48514.2 	47971.1 	54940.1 	55847.8 	57878.3 	56125.8 	61567.8 	60758.0 	67505.0 	65370.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	470397.0 	501933.0 	528787.0 	576148.0 	617312.0 	666402.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,HR	: 	: 	: 	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	57543.0 	56302.0 	47470.0 	137103.0 	142824.0 	157732.0 	165441.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	44069672.4 	43495327.5 	45202192.5 	48439300.9 	48081132.9 	46929060.7 	50628432.5 	56749137.1 	73689204.2 	64491549.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	293399.0 	312595.0 	384461.0 	603597.0 	712412.0 	681693.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	176946.0 	190554.0 	175834.0 	202586.0 	211416.0 	224418.0 	256666.0 	281081.0 	294245.0 	309508.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	4037.1 	6020.0 	7371.3 	8853.7 	6888.0 	7503.2 	7997.3 	8809.6 	9463.2 	9902.4 	10746.8 	11616.5 	12621.0 	13682.2 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,LU	: 	: 	: 	: 	: 	: 	: 	428658.0 	532108.0 	612337.0 	635325.0 	723806.0 	854298.0 	877420.0 	1045180.0 	1241447.0 	1245903.0 	1612084.0 	1851559.0 	2434475.0 	3189916.0 	3264748.0 	3025781.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8784.0 	9864.0 	10901.0 	10485.0 	12239.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,NL	: 	: 	: 	: 	: 	: 	: 	: 	840809.0 	903215.0 	989142.0 	1284623.0 	1622155.0 	1681620.0 	1768620.0 	1867055.0 	2165456.0 	2343413.0 	2482922.0 	2627518.0 	2850743.0 	3000514.0 	3155865.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	207186.0 	238455.0 	286896.0 	342039.0 	366170.0 	400312.0 	487143.0 	484353.0 	518576.0 	555975.0 	581621.0 	549934.0 	586536.0 	642725.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	73385.0 	81002.0 	83951.0 	90864.0 	96830.0 	98446.0 	104828.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	182406.0 	192516.0 	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,SE	: 	: 	: 	310941.0 	439254.0 	612408.0 	717091.0 	765556.0 	774360.0 	950768.0 	1016701.0 	1076357.0 	1309534.0 	1394041.0 	1570275.0 	1626094.0 	1681917.0 	1851021.0 	2023537.0 	1939578.0 	2088892.0 	2235649.0 	84871.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7526.0 	7619.0 	7622.0 	7616.8 	7291.9 	8186.3 	9803.7 	11563.2 	12319.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F51,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35249.7 	34030.3 	35917.8 	40140.8 	41015.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,HR	: 	: 	: 	: 	: 	: c	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,LU	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,NL	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	182.0 	1398.0 	: c	: c	: c
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F52,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,AT	: 	: 	: 	: 	3198.0 	3375.0 	5420.0 	6131.0 	7528.0 	7839.0 	14118.0 	26591.0 	48514.0 	48931.0 	54822.0 	57556.0 	42274.0 	39269.0 	42474.0 	43954.0 	42339.0 	47914.0 	48332.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	206498.0 	203337.0 	228568.0 	277408.0 	301740.0 	295278.0 	272833.0 	292965.0 	355117.0 	328381.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24637.3 	26170.4 	27492.7 	27655.8 	28802.7 	23715.2 	23507.8 	24851.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12656.0 	12418.0 	13558.0 	14578.0 	15837.0 	15267.0 	16067.0 	18973.0 	21474.0 	26346.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,CZ	: 	: 	35146.0 	64351.0 	93126.0 	116194.0 	144798.0 	152426.0 	152392.0 	214812.0 	281918.0 	310995.0 	389169.0 	476522.0 	517908.0 	589989.0 	647517.0 	689714.0 	713032.0 	810921.0 	765127.0 	860560.0 	884589.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,DE	: 	: 	: 	: 	198391.0 	301136.0 	346767.0 	382427.0 	374538.0 	340343.0 	348694.0 	392118.0 	405769.0 	406356.0 	429793.0 	468332.0 	509368.0 	621750.0 	673583.0 	683341.0 	729108.0 	766799.0 	784192.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	230053.0 	270066.0 	276973.0 	292343.0 	302771.0 	292112.0 	302267.0 	308055.0 	292449.0 	331836.0 	353060.0 	362558.0 	340911.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1421.1 	1525.6 	1895.8 	2483.7 	2712.0 	2484.0 	3194.0 	3150.0 	3255.0 	3303.3 	3717.5 	3541.4 	3588.4 	3970.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,EL	: 	: 	: 	: 	: 	: 	: 	: 	1129.0 	1348.0 	2670.0 	2831.0 	3690.0 	4531.0 	5717.0 	8175.0 	7548.0 	7705.0 	7704.0 	7827.0 	8118.0 	8450.0 	8949.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,ES	: 	: 	: 	: 	34271.0 	51594.0 	72097.0 	88931.0 	115709.0 	130344.0 	138930.0 	155377.0 	175384.0 	182272.0 	201330.0 	206830.0 	201138.0 	206553.0 	208485.0 	221149.0 	224809.0 	224386.0 	222226.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,FI	: 	: 	: 	: 	12008.1 	19861.4 	17958.6 	19389.2 	23623.1 	25933.3 	31951.5 	29896.3 	37850.3 	50099.0 	43848.3 	47398.8 	43843.8 	45993.7 	39041.5 	46095.1 	60386.0 	49486.0 	57749.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,FR	: 	: 	: 	: 	63877.0 	82481.0 	120827.0 	132942.0 	149798.0 	165724.0 	194918.0 	224897.0 	250717.0 	278205.0 	282451.0 	298592.0 	367000.0 	376146.0 	373234.0 	375190.0 	389527.0 	396400.0 	399298.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,HR	: 	: 	: 	: 	: 	4381.2 	3940.0 	5001.0 	6925.0 	8410.0 	10425.0 	13096.0 	21294.0 	28320.0 	40297.0 	45319.0 	37783.0 	40642.0 	43523.0 	48425.0 	41431.0 	43401.0 	49121.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,HU	: 	: 	: 	: 	862720.9 	976427.1 	1436441.2 	1615946.2 	2314340.1 	2166491.1 	2482754.2 	6767855.6 	8334221.2 	15216809.0 	16468500.0 	13132829.0 	18432179.0 	17283709.0 	17027363.8 	20171981.3 	19740172.4 	18730763.2 	16449267.6 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,IE	: 	: 	: 	: 	: 	: 	: 	6320.0 	-1635.0 	-15215.0 	-45837.0 	-53096.0 	-43023.0 	206676.0 	228161.0 	254729.0 	288346.0 	298227.0 	312299.0 	372250.0 	704251.0 	686272.0 	599421.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,IT	: 	: 	: 	: 	31153.0 	45964.0 	56777.0 	63394.0 	73987.0 	82492.0 	100708.0 	122187.0 	154394.0 	129119.0 	157061.0 	149546.0 	149996.0 	162503.0 	157123.0 	150168.0 	141843.0 	145392.0 	140116.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__FL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	781.2 	877.8 	1140.6 	1776.0 	2888.0 	2466.0 	2816.7 	3044.0 	3289.0 	3631.8 	3319.0 	3299.4 	3352.1 	3590.6 
