na_item,co_nco,sector,finpos,unit,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
F,CO,S121,LIAB,MIO_NAC,BG	407.0 	1553.0 	7862.0 	8416.0 	10745.0 	11951.0 	12185.0 	12569.0 	13827.0 	16507.0 	17261.0 	19559.0 	24855.0 	26459.0 	25611.0 	25717.0 	26435.0 	30739.0 	28522.0 	32627.0 	39963.0 	47510.0 	41133.0 
F,CO,S121,LIAB,MIO_NAC,CY	482.5 	502.4 	604.5 	1375.6 	1182.8 	1254.2 	1651.9 	1828.0 	2156.7 	2372.5 	4742.3 	5928.4 	5537.7 	11527.5 	16053.2 	13398.4 	17170.9 	5951.8 	5313.6 	6966.2 	9905.5 	11502.0 	14350.4 
F,CO,S121,LIAB,MIO_NAC,CZ	413451.0 	371449.0 	414745.0 	485976.0 	527958.0 	531137.0 	542722.0 	811450.0 	797712.0 	836927.0 	989282.0 	924665.0 	941090.0 	918253.0 	953564.0 	991009.0 	961698.0 	1008245.0 	1181282.0 	1240593.0 	1582030.0 	2140176.0 	: 
F,CO,S121,LIAB,MIO_NAC,DE	177519.0 	183388.0 	184285.0 	186653.0 	215490.0 	220870.0 	199489.0 	204612.0 	233550.0 	260630.0 	294796.0 	322591.0 	423593.0 	544788.0 	506418.0 	555697.0 	703296.0 	888351.0 	707553.0 	661379.0 	900745.0 	1268018.0 	1604861.0 
F,CO,S121,LIAB,MIO_NAC,DK	151262.0 	174579.0 	206244.0 	184245.0 	283041.0 	198515.0 	265963.0 	327486.0 	321809.0 	334904.0 	392832.0 	366031.0 	425370.0 	655727.0 	549841.0 	481255.0 	563641.0 	627161.0 	568291.0 	556950.0 	492718.0 	523551.0 	534135.0 
F,CO,S121,LIAB,MIO_NAC,EE	445.6 	520.1 	689.4 	728.2 	877.6 	1002.6 	949.4 	980.4 	1117.8 	1336.7 	1671.0 	2142.9 	2261.3 	2842.4 	2790.5 	2055.7 	3203.0 	4246.4 	4238.1 	6032.7 	6740.5 	6797.8 	8281.9 
F,CO,S121,LIAB,MIO_NAC,EL	33621.0 	33054.0 	26143.2 	30104.1 	34541.2 	31576.9 	30459.0 	33906.0 	32736.7 	28659.3 	31301.4 	34169.2 	41725.4 	69729.9 	84557.7 	135421.7 	163806.0 	153583.6 	106972.0 	100155.0 	159596.6 	138243.6 	121996.9 
F,CO,S121,LIAB,MIO_NAC,ES	85552.0 	92930.0 	96281.0 	97955.0 	114519.0 	115529.0 	93879.0 	97399.0 	108214.0 	112315.0 	126993.0 	140158.0 	177554.0 	211483.0 	219725.0 	204857.0 	357998.0 	552145.0 	383585.0 	361904.0 	447921.0 	580296.0 	695026.0 
F,CO,S121,LIAB,MIO_NAC,FI	11304.0 	8006.0 	6617.0 	6519.0 	9805.0 	7330.0 	8875.0 	13346.0 	13798.0 	14721.0 	15757.0 	15968.0 	19025.0 	25766.0 	32207.0 	42837.0 	94095.0 	96780.0 	45977.0 	42562.0 	50754.0 	72911.0 	105173.0 
F,CO,S121,LIAB,MIO_NAC,FR	84596.0 	82053.0 	87638.0 	104832.0 	136366.0 	119500.0 	121950.0 	147838.0 	153803.0 	168294.0 	201123.0 	222389.0 	350004.0 	530996.0 	492361.0 	466072.0 	694959.0 	714802.0 	529631.0 	556192.0 	692213.0 	820125.0 	1024744.0 
F,CO,S121,LIAB,MIO_NAC,HR	: 	: 	: 	: 	: 	: 	39880.8 	42670.6 	51626.5 	50346.6 	59685.8 	68615.4 	73142.1 	67647.3 	76606.6 	79569.9 	85454.4 	85701.2 	99542.4 	98183.3 	105902.3 	107933.1 	128348.6 
F,CO,S121,LIAB,MIO_NAC,HU	5282426.0 	4949926.0 	4991896.0 	5355473.0 	5804889.0 	6001068.0 	5445003.0 	3922790.0 	3874596.0 	3585947.0 	4336909.0 	4463774.0 	4359647.0 	7009232.0 	8662666.0 	9795714.0 	12096287.0 	10304762.0 	11092367.0 	12266366.0 	11149171.0 	9469205.0 	8755480.0 
F,CO,S121,LIAB,MIO_NAC,IE	: 	: 	: 	: 	: 	: 	23135.0 	20827.0 	27507.0 	28165.0 	32856.0 	40253.0 	53499.0 	116110.0 	124297.0 	203419.0 	175269.0 	136732.0 	103895.0 	80727.0 	77687.0 	82451.0 	88577.0 
F,CO,S121,LIAB,MIO_NAC,IT	120328.0 	106342.0 	112896.0 	113558.0 	145247.0 	128760.0 	106923.0 	118484.0 	109254.0 	123373.0 	132854.0 	156946.0 	175429.0 	193712.0 	217045.0 	225729.0 	416713.0 	486844.0 	469302.0 	435456.0 	483050.0 	656089.0 	813678.0 
F,CO,S121,LIAB,MIO_NAC,LT	1053.7 	1076.1 	1306.6 	1791.2 	1533.1 	1600.4 	1913.1 	2361.2 	2949.5 	2697.5 	3302.6 	4494.0 	5381.2 	4695.8 	4771.1 	5336.8 	6652.6 	6632.4 	6163.0 	8123.1 	11368.8 	14456.6 	18849.5 
F,CO,S121,LIAB,MIO_NAC,LU	: 	: 	: 	: 	15077.6 	20913.9 	18245.0 	24927.8 	27719.4 	34627.6 	43697.1 	52247.4 	58858.2 	100767.3 	76989.4 	79597.3 	127093.5 	120510.1 	118137.2 	116338.7 	158350.8 	200418.8 	207257.2 
F,CO,S121,LIAB,MIO_NAC,LV	613.0 	736.0 	868.0 	940.0 	1023.0 	1013.0 	1250.0 	1337.0 	1421.0 	1757.3 	2226.7 	3536.9 	4051.9 	4867.3 	4935.7 	5843.8 	5033.8 	5813.9 	5889.4 	8009.3 	11068.0 	14652.0 	17386.0 
F,CO,S121,LIAB,MIO_NAC,MT	1359.8 e	1425.3 e	1463.6 e	1521.7 e	1748.2 e	1685.0 e	1771.1 e	2060.3 e	2253.8 e	2039.8 	2165.9 	2259.3 	2384.0 	2552.0 	3051.2 	3294.8 	3276.6 	3323.6 	3463.9 	4355.1 	4292.3 	5227.1 	8179.6 
F,CO,S121,LIAB,MIO_NAC,NL	43606.0 	45236.0 	40518.0 	41139.0 	44853.0 	43717.0 	39643.0 	46122.0 	50073.0 	55136.0 	63606.0 	67814.0 	102692.0 	114972.0 	131511.0 	133693.0 	267440.0 	255944.0 	160505.0 	140291.0 	212105.0 	291903.0 	311215.0 p
F,CO,S121,LIAB,MIO_NAC,PL	54167.0 	70441.0 	87487.9 	114518.1 	117641.0 	113648.6 	112490.3 	104775.2 	98493.0 	101068.0 	131575.0 	141516.0 	172765.0 	183438.0 	220706.0 	251827.0 	273089.0 	308224.0 	317276.0 	321753.0 	327117.0 	427237.0 	394315.0 
F,CO,S121,LIAB,MIO_NAC,PT	20394.5 	19359.6 	20306.6 	19906.5 	23933.2 	24649.8 	24752.0 	25807.3 	27551.5 	28822.8 	34480.7 	30872.4 	36861.4 	48671.0 	60436.4 	97668.8 	106876.3 	116414.0 	108452.0 	102696.9 	113189.4 	133754.8 	149570.8 
F,CO,S121,LIAB,MIO_NAC,RO	3029.4 e	3329.4 e	3958.3 e	4647.5 	7100.9 	10171.5 	14806.2 	21545.7 	25973.1 	46389.5 	66428.0 	94054.5 	99889.7 	115713.7 	141413.7 	158929.0 	169481.4 	171944.9 	162806.9 	159940.1 	163073.6 	179302.7 	186758.7 
F,CO,S121,LIAB,MIO_NAC,SE	269239.0 	224420.0 	199725.0 	211521.0 	228765.0 	233255.0 	235532.0 	200984.0 	186472.0 	185560.0 	208756.0 	199946.0 	211860.0 	690827.0 	708835.0 	326926.0 	347917.0 	345916.0 	431627.0 	505668.0 	665335.0 	844809.0 	870165.0 
F,CO,S121,LIAB,MIO_NAC,SI	1190.0 	1418.0 	2380.0 	2478.0 	2737.0 	3133.0 	4445.0 	6365.0 	6680.0 	6522.0 	6856.0 	5371.0 	8085.0 	8962.0 	9588.0 	8153.0 	9823.0 	12099.0 	10296.0 	10359.0 	9778.0 	12238.0 	14093.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT	307377.8 	326802.8 	343067.7 	353804.5 	392306.9 	424419.1 	440173.9 	441112.5 	470132.3 	522459.1 	604118.7 	656536.2 	734742.1 	782143.7 	751872.6 	775183.0 	780922.0 	777928.8 	755868.7 	737946.2 	730403.5 	728447.1 	734088.6 
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE	525842.1 	546746.5 	572665.6 	602600.4 	635532.8 	629797.1 	691121.5 	691619.6 	742392.2 	832101.3 	978281.8 	1057971.2 	1198782.8 	1081382.8 	1010312.8 	989251.0 	992033.4 	929217.5 	919628.0 	966914.4 	984532.6 	1022145.5 	1047471.5 
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG	1378.0 	3988.0 	13133.0 	14303.0 	17045.0 	21131.0 	22620.0 	23945.0 	29149.0 	39084.0 	49233.0 	71350.0 	94611.0 	92435.0 	94059.0 	86639.0 	90259.0 	98427.0 	100381.0 	102963.0 	104233.0 	117790.0 	115811.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY	17974.8 	20901.8 	22368.1 	25676.7 	37163.2 	32816.4 	36057.5 	34533.7 	38806.4 	45028.5 	64234.4 	83561.9 	106353.7 	126224.6 	152246.2 	141850.1 	139354.8 	121615.4 	75320.0 	70266.9 	69294.6 	67895.3 	68501.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ	1402357.0 	1529405.0 	1789269.0 	1857535.0 	2038651.0 	2086063.0 	2294025.0 	2322379.0 	2515441.0 	2692639.0 	3098810.0 	3320513.0 	3933163.0 	4194234.0 	4201544.0 	4272857.0 	4452914.0 	4716248.0 	5005263.0 	5265022.0 	5583397.0 	6204950.0 	: 
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE	3512239.0 	3817255.0 	4233776.0 	4760670.0 	5206589.0 	5602978.0 	6038452.0 	6231418.0 	6356753.0 	6667691.0 	7032227.0 	7282504.0 	7889599.0 	8317372.0 	7500550.0 	7254602.0 	7439918.0 	7551260.0 	6855387.0 	7117114.0 	7086786.0 	7354786.0 	7433117.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK	1823155.0 	1972504.0 	2222268.0 	2512785.0 	2627519.0 	2804086.0 	2899774.0 	3064829.0 	3289338.0 	3577047.0 	4163146.0 	4585624.0 	5139171.0 	5499307.0 	5541297.0 	5693844.0 	5634644.0 	5647759.0 	5699108.0 	5785006.0 	5676410.0 	5920828.0 	6076585.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE	1285.9 	2048.8 	3471.0 	2994.0 	3711.2 	4707.5 	5520.4 	6816.8 	8365.7 	11912.8 	15078.0 	16884.4 	22097.0 	23746.6 	21663.9 	20559.7 	21194.5 	22085.9 	22930.6 	24891.0 	26526.1 	28131.7 	29054.8 
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL	98084.6 	111782.4 	125710.3 	145485.0 	193589.0 	203151.9 	208346.9 	214239.3 	232957.5 	263181.2 	310487.0 	360574.8 	441378.7 	446263.2 	485782.9 	491245.2 	449301.2 	444040.5 	383838.6 	365300.4 	343057.2 	335642.8 	305717.2 
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES	613745.0 	680483.0 	755482.0 	818085.0 	951760.0 	1080519.0 	1160173.0 	1221892.0 	1389622.0 	1569510.0 	1957645.0 	2332071.0 	2720657.0 	2881597.0 	3013659.0 	2981621.0 	3015257.0 	2879631.0 	2682114.0 	2686037.0 	2635018.0 	2665261.0 	2728367.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI	105822.0 	105004.0 	114864.0 	113198.0 	120387.0 	123056.0 	148656.0 	156154.0 	182287.0 	208516.0 	234225.0 	257752.0 	292539.0 	376771.0 	394280.0 	471191.0 	626990.0 	583291.0 	509617.0 	558772.0 	532129.0 	514062.0 	407600.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR	1934684.0 	1972514.0 	2160225.0 	2180818.0 	2486575.0 	2595542.0 	2780036.0 	2876245.0 	3051488.0 	3410677.0 	4020819.0 	4664876.0 	5218343.0 	5389293.0 	5352610.0 	5657477.0 	5912079.0 	5972062.0 	5992595.0 	6320069.0 	6465367.0 	6732095.0 	6854213.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,HR	: 	: 	: 	: 	: 	: 	187605.1 	218927.9 	258232.4 	291301.7 	319785.6 	402047.8 	471521.0 	435825.7 	464235.3 	478473.6 	491188.5 	485919.5 	497189.7 	497321.6 	500705.6 	511711.1 	525251.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,HU	7378430.0 	7817485.0 	8905309.0 	10078040.0 	11316170.0 	12601295.0 	13542958.0 	13458019.0 	16212055.0 	18449977.0 	21527757.0 	25806762.0 	28763445.0 	34165196.0 	35284165.0 	36548202.0 	37658167.0 	32961116.0 	32127753.0 	32867719.0 	33614052.0 	35794684.0 	38092708.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,IE	: 	: 	: 	: 	: 	: 	533342.0 	615770.0 	725321.0 	879229.0 	1120686.0 	1379217.0 	1563522.0 	1651678.0 	1547724.0 	1514717.0 	1287824.0 	1133990.0 	1012514.0 	1083185.0 	1049174.0 	1080983.0 	1072840.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,IT	1091560.0 	1169700.0 	1302778.0 	1431061.0 	1541850.0 	1736484.0 	1663781.0 	1712072.0 	1892007.0 	2031140.0 	2277715.0 	2688425.0 	2749479.0 	2704147.0 	2812693.0 	3029953.0 	3094763.0 	3255173.0 	3126976.0 	3182808.0 	3256316.0 	3281207.0 	3323528.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,LT	2689.2 	2871.4 	3694.3 	4472.1 	4501.3 	5024.1 	5838.4 	6810.0 	8567.0 	10462.8 	15745.3 	20978.4 	27793.2 	29219.2 	29033.9 	29093.6 	28642.1 	28803.9 	27902.5 	28448.0 	31885.2 	38007.1 	41292.6 
F,CO,S121_S122_S123,LIAB,MIO_NAC,LU	: 	: 	: 	: 	561097.3 	610748.7 	727902.9 	704344.1 	721968.9 	746036.3 	852933.7 	916680.1 	1041263.7 	1133221.6 	1063883.0 	1042595.0 	1096679.9 	978919.1 	942671.1 	1002819.0 	1047078.8 	1100100.8 	1095137.8 
F,CO,S121_S122_S123,LIAB,MIO_NAC,LV	1577.0 	2168.0 	3129.0 	3179.0 	3580.0 	4734.0 	5698.0 	7029.0 	8761.0 	11969.5 	16413.2 	23340.4 	31348.7 	33639.8 	30623.7 	30450.5 	29249.8 	29744.9 	29350.1 	34806.1 	36623.0 	38656.0 	38626.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,MT	6355.1 e	7366.9 e	8653.2 e	11476.9 e	14131.2 e	15184.7 e	14875.2 e	17262.8 e	19782.1 e	21926.1 	28216.0 	32856.8 	40841.2 	44891.0 	44207.4 	52937.9 	53876.3 	55940.9 	53149.7 	56881.8 	51438.6 	52490.0 	56579.7 
F,CO,S121_S122_S123,LIAB,MIO_NAC,NL	564972.0 	627851.0 	710183.0 	849504.0 	925174.0 	1004307.0 	1132147.0 	1206819.0 	1297419.0 	1425431.0 	1608520.0 	1817558.0 	2051620.0 	1970747.0 	1972134.0 	2106685.0 	2218831.0 	2215727.0 	2066133.0 	2170136.0 	2225879.0 	2275784.0 	2221281.0 p
F,CO,S121_S122_S123,LIAB,MIO_NAC,PL	139975.2 	180178.5 	238542.1 	318231.7 	407885.7 	434027.6 	486899.8 	478149.8 	517401.0 	597605.0 	694906.0 	838248.0 	996745.0 	1108480.0 	1181247.0 	1302497.0 	1396109.0 	1470580.0 	1567606.0 	1678039.0 	1710920.0 	1915605.0 	1955903.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,PT	126644.3 	140932.2 	170519.1 	192697.7 	222184.8 	261346.2 	285201.4 	291559.2 	304211.7 	318181.4 	345368.0 	385211.6 	427038.9 	449750.7 	488740.2 	531668.2 	517268.7 	494796.3 	461054.2 	444655.5 	430522.6 	444792.1 	452983.3 
F,CO,S121_S122_S123,LIAB,MIO_NAC,RO	6818.7 e	8309.4 e	11443.7 e	15749.3 	22496.7 	30932.2 	47851.9 	68727.7 	84912.4 	137809.4 	199275.0 	270637.0 	355477.3 	396389.1 	466781.2 	497083.4 	521259.3 	525410.1 	513692.2 	518726.6 	539165.8 	568075.8 	610684.9 
F,CO,S121_S122_S123,LIAB,MIO_NAC,SE	2633620.0 	2823138.0 	2999775.0 	3312543.0 	3375514.0 	3932901.0 	3994114.0 	4012799.0 	4341376.0 	4863631.0 	5652325.0 	6442797.0 	7257317.0 	7975647.0 	8144371.0 	8535651.0 	9069209.0 	9302353.0 	9949772.0 	10973599.0 	10934417.0 	11800602.0 	12663002.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,SI	5941.0 	7308.0 	8674.0 	10040.0 	11664.0 	13980.0 	16888.0 	20027.0 	21976.0 	24731.0 	29668.0 	33699.0 	47417.0 	50923.0 	53211.0 	51634.0 	50933.0 	48272.0 	41445.0 	43723.0 	42438.0 	44382.0 	46336.0 
F,CO,S121_S122_S123,LIAB,MIO_NAC,SK	40874.4 	43592.1 	45706.0 	46559.1 	48210.8 	50842.9 	54069.6 	52898.7 	55332.2 	58709.1 	67384.5 	63252.9 	62225.5 	69635.1 	74133.4 	75838.2 	75290.5 	72034.6 	73464.3 	80526.7 	88711.0 	95640.8 	113099.1 
