na_item,s_adj,unit,geo\time	1995Q1 	1995Q2 	1995Q3 	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
D1,SCA,CP_MNAC,EE	335.2 	352.9 	367.7 	389.9 	421.5 	447.1 	461.9 	473.7 	503.8 	526.3 	551.4 	576.3 	580.9 	591.8 	609.2 	609.1 	597.8 	612.4 	624.2 	642.9 	671.9 	684.6 	703.0 	725.6 	749.1 	770.0 	783.7 	799.8 	818.5 	846.7 	872.7 	899.4 	923.0 	954.6 	978.1 	1004.8 	1030.8 	1047.8 	1082.7 	1116.3 	1156.2 	1197.7 	1257.6 	1318.4 	1364.0 	1423.2 	1507.3 	1619.3 	1722.7 	1799.3 	1865.2 	1968.2 	2053.8 	2083.3 	2083.2 	2026.4 	1900.5 	1809.8 	1752.5 	1690.2 	1714.4 	1739.2 	1747.3 	1760.3 	1797.3 	1842.1 	1887.3 	1930.3 	1991.1 	2025.8 	2041.0 	2083.9 	2083.9 	2119.9 	2185.3 	2225.8 	2248.6 	2295.1 	2340.3 	2376.5 	2395.8 	2423.3 	2485.7 	2525.3 	2559.4 	2593.4 	2632.4 	2668.9 	2752.0 	2823.6 	2865.3 	2931.3 	2981.4 	3033.4 
D1,SCA,CP_MNAC,EL	6645.2 	6719.5 	6804.7 	6904.0 	7037.1 	7227.1 	7453.5 	7707.5 	7944.9 	8247.6 	8527.4 	8796.5 	8942.3 	9198.0 	9435.8 	9656.3 	9783.3 	9978.6 	10228.8 	10531.2 	10337.1 	10704.7 	11007.4 	11303.7 	11607.8 	11859.5 	11727.7 	11787.6 	13031.4 	13471.9 	13438.3 	13968.5 	14473.5 	13738.4 	15317.1 	15663.8 	15559.9 	15933.3 	16420.4 	16218.7 	16562.7 	17051.6 	17160.1 	17574.8 	17789.7 	18141.5 	18032.0 	19222.2 	19531.9 	19505.4 	20009.1 	19576.6 	20329.8 	20611.3 	21592.0 	20477.1 	20042.0 	21408.9 	21473.0 	21897.3 	21922.5 	20757.9 	20037.0 	19674.9 	19186.7 p	18644.6 p	18128.3 p	17471.3 p	17147.2 p	16631.2 p	15846.6 p	16457.3 p	15019.4 p	15179.7 p	14841.1 p	14659.9 p	14679.4 p	14792.3 p	14815.4 p	14818.0 p	14583.9 p	14373.9 p	14706.5 p	14809.9 p	14729.4 p	14631.8 p	14625.5 p	14517.2 p	14873.8 p	14956.7 p	14929.7 p	15026.7 p	15326.0 p	15416.9 p
D1,SCA,CP_MNAC,ES	53700.0 	54521.0 	55478.0 	55793.0 	56412.0 	57637.0 	59108.0 	59899.0 	60999.0 	62116.0 	63663.0 	64535.0 	65015.0 	66505.0 	67928.0 	68913.0 	70065.0 	71356.0 	73076.0 	74127.0 	76179.0 	77647.0 	79289.0 	80148.0 	82408.0 	83554.0 	85596.0 	86277.0 	87637.0 	89247.0 	91308.0 	92498.0 	94048.0 	95836.0 	97453.0 	98886.0 	100228.0 	101946.0 	103605.0 	105541.0 	106898.0 	110006.0 	112470.0 	114670.0 	116507.0 	118931.0 	121718.0 	123996.0 	127127.0 	129278.0 	131903.0 	134248.0 	139619.0 	140146.0 	140675.0 	139337.0 	138278.0 	137161.0 	137085.0 	136649.0 	135711.0 	135942.0 	135124.0 	134698.0 	133601.0 	133740.0 	132377.0 	131268.0 	128479.0 	126515.0 	124411.0 	119385.0 	122241.0 	120926.0 	121151.0 	120997.0 	121069.0 	122507.0 	123596.0 	124471.0 	126687.0 	128270.0 	129110.0 	130498.0 	130734.0 p	131803.0 p	132562.0 p	133498.0 p	135049.0 p	136094.0 p	137412.0 p	138756.0 p	139954.0 p	141461.0 p
D1,SCA,CP_MNAC,FI	11553.0 	11865.0 	12048.0 	12140.0 	12361.0 	12308.0 	12353.0 	12571.0 	12749.0 	12925.0 	13231.0 	13350.0 	13767.0 	13966.0 	14179.0 	14429.0 	14551.0 	14767.0 	15083.0 	15330.0 	15510.0 	15810.0 	16019.0 	16217.0 	16635.0 	16695.0 	16838.0 	17002.0 	17085.0 	17287.0 	17395.0 	17518.0 	17510.0 	17708.0 	17820.0 	17930.0 	18212.0 	18363.0 	18542.0 	18817.0 	19014.0 	19298.0 	19710.0 	19758.0 	20027.0 	20297.0 	20579.0 	20830.0 	21122.0 	21334.0 	21638.0 	22205.0 	22747.0 	22959.0 	23065.0 	23212.0 	22865.0 	22707.0 	22682.0 	22686.0 	22656.0 	22945.0 	23221.0 	23582.0 	23773.0 	24085.0 	24451.0 	24519.0 	25028.0 	25075.0 	25017.0 	25168.0 	25199.0 	25325.0 	25358.0 	25287.0 	25280.0 	25335.0 	25346.0 	25452.0 	25502.0 	25619.0 	25633.0 	25764.0 	25928.0 	25965.0 	26183.0 	26111.0 	26004.0 	26111.0 	26236.0 	26520.0 	26896.0 	27209.0 
D1,SCA,CP_MNAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22265.2 	22469.7 	22931.5 	23621.9 	23890.7 	22707.1 	23039.4 	23700.9 	24531.3 	25126.0 	25984.3 	28018.9 	27357.0 	28477.6 	29151.8 	29135.5 	30584.3 	29740.5 	30024.0 	30623.2 	31290.3 	32040.8 	32793.9 	33452.9 	33980.1 	34120.7 	34875.9 	36033.8 	37013.9 	37287.4 	38535.9 	39908.5 	40926.4 	41586.1 	42414.0 	40473.6 	41033.4 	41558.4 	41025.3 	40416.4 	39725.2 	39830.1 	39686.5 	39543.6 	39297.7 	39699.6 	39711.8 	39646.7 	39332.2 	39292.1 	39166.8 	39068.5 	39017.9 	38632.7 	38505.6 	38453.3 	38765.3 	38627.6 	38703.2 	38959.0 	38999.0 	39184.5 	39407.8 	39889.2 	40390.3 	40640.2 	40913.9 	41204.6 	41654.5 	41849.7 	42160.2 	42467.4 	43122.6 	43967.1 
D1,SCA,CP_MNAC,HU	612421.0 	633758.0 	672031.0 	698851.0 	727291.0 	772807.0 	798871.0 	846569.0 	907142.0 	948221.0 	991940.0 	1031076.0 	1074224.0 	1115091.0 	1165613.0 	1210651.0 	1166673.0 	1223689.0 	1268432.0 	1334425.0 	1375235.0 	1439700.0 	1507849.0 	1559387.0 	1623155.0 	1701550.0 	1750073.0 	1804092.0 	1850259.0 	1878157.0 	1929657.0 	2019668.0 	2106898.0 	2122869.0 	2199671.0 	2257281.0 	2298071.0 	2412085.0 	2469182.0 	2391374.0 	2539937.0 	2583604.0 	2598146.0 	2668868.0 	2672181.0 	2721649.0 	2799114.0 	2859079.0 	2889481.0 	2906573.0 	2975372.0 	2952014.0 	3046243.0 	3113664.0 	3096754.0 	3097569.0 	3022844.0 	2988825.0 	2930607.0 	2961142.0 	3001315.0 	2949951.0 	3012765.0 	3014869.0 	3074636.0 	3097230.0 	3107479.0 	3134382.0 	3120464.0 	3158329.0 	3188876.0 	3176113.0 	3222280.0 	3276140.0 	3313588.0 	3334938.0 	3397999.0 	3459761.0 	3511430.0 	3545649.0 	3456118.0 	3508711.0 	3527047.0 	3607127.0 	3709466.0 	3749896.0 	3830117.0 	3917524.0 	3949035.0 	4082609.0 	4177421.0 	4270135.0 	4516959.0 	4573381.0 
D1,SCA,CP_MNAC,IE	5798.7 	5894.1 	6008.6 	6116.2 	6328.9 	6428.5 	6517.2 	6634.5 	7114.0 	7183.0 	7213.1 	7349.0 	7692.3 	7994.5 	8316.3 	8468.4 	8658.1 	8993.7 	9341.4 	9591.6 	9791.1 	10176.7 	10580.5 	11064.1 	11223.2 	11482.4 	11893.5 	11972.8 	12157.0 	12344.8 	12604.9 	12811.8 	13144.7 	13456.1 	13693.2 	14048.9 	14287.4 	14652.6 	14996.5 	15092.6 	15652.6 	16136.7 	16712.3 	17232.2 	17707.5 	18009.1 	18093.1 	18566.1 	19077.1 	19495.5 	20085.5 	20608.9 	20586.7 	20605.3 	20272.0 	19891.9 	19262.6 	18610.9 	18239.6 	17904.1 	17531.2 	17436.2 	17337.6 	17002.5 	17036.0 b	17131.4 	17096.4 	17249.0 	17211.8 	17023.3 	17420.8 	17222.1 	17323.0 	17543.3 	17677.2 	17846.3 	17987.6 	18088.5 	18188.3 	18678.0 	19037.9 	19269.0 	19562.4 	19788.2 	20121.0 	20431.1 	20845.9 	21083.5 	21261.6 	21467.6 	21654.9 	21993.5 	22404.1 	22855.8 
D1,SCA,CP_MNAC,IT	93796.4 	94596.4 	95566.1 	97659.4 	99627.2 	100822.7 	102545.6 	103717.1 	105441.9 	105974.7 	107276.6 	107293.5 	105051.4 	105861.3 	106171.4 	107339.9 	107406.7 	109584.5 	110844.6 	111669.4 	112624.1 	113983.9 	115317.0 	116538.4 	118434.0 	119808.6 	121571.7 	123037.2 	124976.0 	125330.4 	127008.6 	127966.4 	129208.2 	130491.8 	134365.5 	132628.2 	134561.0 	136753.4 	136109.8 	137700.3 	138938.6 	140732.5 	141533.8 	148227.0 	145830.4 	150007.5 	149258.2 	150253.2 	151334.8 	153056.1 	153980.8 	158759.6 	158164.0 	160839.9 	160204.9 	160023.5 	158101.3 	157279.5 	159512.3 	159616.2 	159412.0 	160579.1 	160220.1 	161611.6 	162424.0 	163617.5 	162960.4 	162553.9 	161622.5 	161458.4 	160497.3 	159482.8 	159245.5 	159015.8 	159188.6 	159599.8 	159292.3 	159321.2 	160331.3 	160548.6 	161689.7 	162443.0 	163680.0 	164410.2 	165943.9 	167156.6 	167366.8 	168713.6 	169634.4 	170381.3 	171917.3 	172851.0 	173363.1 	177312.8 
D1,SCA,CP_MNAC,LT	652.0 	703.3 	740.5 	805.6 	847.8 	890.3 	959.6 	992.6 	1048.4 	1103.8 	1159.2 	1213.6 	1272.6 	1334.8 	1395.2 	1402.7 	1376.8 	1385.6 	1356.1 	1326.4 	1314.5 	1301.3 	1295.2 	1314.5 	1325.7 	1340.5 	1336.9 	1358.0 	1421.2 	1418.9 	1469.9 	1496.3 	1547.4 	1609.6 	1621.4 	1654.6 	1725.8 	1807.4 	1852.0 	1922.2 	2010.2 	2092.2 	2148.5 	2268.7 	2362.6 	2455.6 	2682.0 	2784.2 	2803.4 	2970.4 	3132.3 	3425.1 	3449.0 	3579.4 	3694.0 	3624.7 	3186.6 	3037.5 	2945.6 	2811.5 	2869.3 	2846.4 	2866.3 	2885.7 	2994.7 	3039.3 	3100.8 	3167.3 	3192.1 	3207.7 	3242.7 	3308.1 	3367.9 	3406.5 	3479.0 	3501.5 	3565.7 	3650.4 	3676.2 	3740.8 	3771.8 	3895.3 	3976.3 	4020.8 	4141.6 	4168.9 	4281.3 	4396.5 	4472.0 	4590.2 	4654.9 	4767.2 	4879.6 	4942.3 
D1,SCA,CP_MNAC,LU	1785.8 	1832.1 	1887.6 	1878.7 	1935.6 	1955.6 	1954.9 	1942.1 	2007.1 	2037.6 	2078.8 	2097.3 	2120.1 	2158.8 	2186.1 	2236.9 	2282.9 	2333.9 	2381.0 	2549.1 	2571.9 	2608.1 	2707.7 	2775.8 	2843.1 	2915.5 	2946.8 	2956.1 	3079.6 	3086.9 	3157.6 	3168.0 	3159.3 	3190.6 	3250.2 	3293.2 	3349.7 	3400.9 	3428.7 	3527.5 	3554.4 	3619.0 	3677.4 	3774.9 	3862.9 	3938.9 	3985.2 	4080.4 	4246.2 	4277.9 	4335.3 	4426.2 	4559.5 	4646.6 	4725.8 	4707.0 	4719.0 	4776.2 	4840.5 	4813.1 	4839.5 	4923.0 	5016.0 	5083.7 	5135.7 	5167.1 	5223.2 	5318.1 	5363.5 	5392.4 	5404.6 	5579.3 	5533.1 	5609.1 	5673.8 	5829.2 	5937.3 	5982.5 	6057.0 	6070.2 	6148.1 	6244.5 	6303.0 	6362.9 	6434.5 	6419.4 	6528.1 	6663.6 	6834.2 	6940.4 	7007.0 	7075.0 	7133.3 	7290.6 
D1,SCA,CP_MNAC,LV	411.0 	413.6 	416.7 	421.0 	490.0 	509.9 	524.3 	550.4 	557.2 	568.6 	585.3 	600.3 	611.1 	625.6 	639.5 	635.1 	657.0 	665.5 	672.3 	682.0 	692.6 	703.0 	708.3 	725.0 	731.3 	734.3 	760.9 	765.4 	776.1 	792.4 	804.2 	835.1 	863.0 	903.9 	932.7 	960.0 	998.3 	1033.3 	1070.0 	1119.6 	1266.6 	1321.7 	1399.3 	1470.8 	1581.6 	1691.3 	1814.0 	1960.5 	2260.1 	2422.7 	2587.1 	2682.5 	2881.4 	2945.8 	3046.3 	2858.9 	2555.0 	2318.6 	2098.3 	1871.5 	1898.8 	1900.8 	1928.7 	1954.7 	1936.6 	2004.5 	2016.1 	2052.5 	2121.6 	2155.6 	2207.6 	2257.5 	2271.7 	2335.5 	2385.7 	2425.5 	2489.9 	2503.1 	2537.4 	2566.1 	2647.4 	2685.6 	2758.8 	2805.3 	2824.4 	2880.3 	2929.6 	2988.8 	3036.1 	3119.8 	3171.4 	3256.7 	3359.6 	3432.9 
D1,SCA,CP_MNAC,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	436.9 	450.4 	449.3 	461.6 	473.0 	482.0 	485.5 	489.8 	488.4 	497.0 	506.2 	507.2 	521.6 	531.9 	525.9 	528.6 	545.9 	539.1 	540.0 	554.0 	540.1 	559.1 	564.5 	565.5 	578.2 	591.5 	597.2 	598.3 	607.9 	619.5 	630.7 	646.7 	645.0 	659.2 	674.9 	692.4 	681.3 	680.8 	676.6 	699.3 	696.6 	703.2 	712.6 	735.1 	740.4 	754.3 	760.3 	777.1 	784.4 	794.4 	808.8 	822.0 	834.5 	848.2 	863.7 	869.6 	884.9 	907.1 	925.6 	944.2 	968.6 	987.7 	999.7 	1040.3 	1046.0 	1054.6 	1076.3 	1101.9 	1114.4 	1130.7 	1158.3 	1181.6 	1202.4 	1224.1 
D1,SCA,CP_MNAC,NL	40327.5 	41137.4 	41683.4 	42425.3 	42079.1 	42764.5 	43266.3 	43911.5 	44417.8 	45030.2 	45651.8 	46602.4 	47568.1 	48126.7 	49113.6 	49966.5 	51051.1 	51901.2 	52840.2 	53888.7 	55575.1 	56200.3 	57156.4 	57834.4 	58756.6 	59294.3 	60376.6 	60656.0 	62198.7 	62453.3 	62960.8 	63353.4 	63730.1 	64317.6 	64616.3 	65038.4 	64980.8 	65343.6 	65439.8 	65686.9 	65711.6 	66379.4 	66994.4 	66620.5 	67021.0 	68324.0 	68949.1 	70218.6 	70848.8 	71721.5 	73000.8 	74799.7 	76034.9 	76526.7 	77175.3 	77727.2 	77917.5 	78266.0 	77909.1 	77853.9 	76759.1 	77588.5 	78093.9 	79085.9 	79214.0 	79587.6 	79994.8 	80635.5 	80401.6 	80959.5 	81100.9 	81269.9 	81463.2 	81257.7 	81263.0 	80638.8 	81376.9 	81622.8 	82176.7 	82942.4 	81905.0 	82314.1 	82791.1 	83230.9 	84119.2 p	84796.5 p	85634.8 p	86024.0 p	86694.3 p	87764.0 p	88795.4 p	90038.7 p	91119.2 p	91568.2 p
D1,SCA,CP_MNAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69672.4 	64659.8 	75445.0 	75216.6 	75110.6 	77181.3 	77112.5 	78637.5 	82016.2 	82047.0 	81320.9 	82907.1 	82221.5 	80605.5 	82084.5 	80857.0 	82315.4 	82661.2 	82080.4 	84193.1 	86039.3 	85477.2 	86024.9 	88007.9 	87880.4 	89730.2 	92176.1 	95237.2 	94584.1 	97974.7 	98698.8 	100188.3 	105108.0 	108504.1 	111800.2 	112594.7 	118920.7 	122743.1 	125260.7 	129894.2 	127936.7 	127625.2 	129724.4 	131634.5 	133662.5 	135928.5 	137284.6 	140423.8 	141268.1 	144207.0 	146461.3 	148301.4 	149431.8 	149699.3 	152375.9 	154819.4 	153533.7 	154916.5 	156874.8 	153783.2 	158839.3 	161551.6 	162769.4 	163227.8 	164577.2 	165408.8 	167953.7 	170116.3 	174067.2 	176060.6 	178714.2 	181983.1 	183956.5 p	186810.9 p	190749.8 p	195318.0 p	199777.6 p	204087.8 p
D1,SCA,CP_MNAC,PT	10251.6 	10338.0 	10431.7 	10640.7 	10804.1 	11055.3 	11299.1 	11600.0 	11680.8 	12051.4 	12318.5 	12544.9 	12901.2 	13170.0 	13412.1 	13626.0 	13883.3 	14147.6 	14322.4 	14730.2 	15039.0 	15207.3 	15687.9 	15891.2 	15959.2 	16362.5 	16455.4 	16626.5 	16960.5 	17082.1 	17192.9 	17192.1 	17270.8 	17426.8 	17695.0 	17746.5 	17797.3 	18004.5 	18140.9 	18389.2 	18581.9 	18627.9 	19255.8 	19271.0 	19291.7 	19380.3 	19464.9 	19705.8 	20004.5 	20244.9 	20246.6 	20531.5 	20769.4 	20911.1 	20960.0 	20998.3 	20934.3 	20793.0 	20864.8 	21032.9 	21166.1 	21390.6 	21210.3 	21074.6 	20749.5 	20670.0 	20274.9 	19923.0 	19201.5 	18736.6 	18641.6 	18725.0 	19231.9 	19076.7 	18993.5 	18977.9 	18915.5 	18940.1 	19456.2 	19160.8 	19451.6 	19607.8 	19701.3 	19842.8 	20074.3 	20386.4 	20595.7 	20797.8 	21215.4 	21336.9 	21621.1 	22002.4 	22106.8 	22507.5 
D1,SCA,CP_MNAC,RO	618.6 	683.8 	747.5 	833.3 	898.6 	1004.8 	1135.0 	1301.3 	1628.7 	1902.7 	2208.9 	2518.0 	2954.0 	3244.7 	3714.9 	4060.6 	4121.6 	4423.0 	4985.4 	5570.8 	6698.2 	7462.5 	8200.0 	9573.8 	10272.2 	11851.0 	12801.1 	13490.9 	14181.4 	14502.8 	15394.6 	16055.3 	16305.9 	18677.6 	18734.4 	19781.5 	21538.2 	22186.4 	22886.9 	24290.0 	26688.5 	27642.6 	29108.5 	29280.2 	31353.7 	31007.0 	33711.3 	35980.2 	34294.4 	35903.0 	36185.5 	37612.3 	41351.7 	46354.7 	50062.0 	56325.3 	41839.6 	44088.1 	45485.4 	50813.1 	46986.2 	47155.7 	47622.0 	47571.3 	44982.1 	47014.7 	46906.9 	46589.2 	46875.7 	48651.7 	49772.3 	50484.0 	51683.3 	49500.8 	50952.8 	50841.1 	52317.7 	54392.3 	56055.7 	56952.0 	56303.8 	55423.9 	59542.1 	59816.3 	63172.9 p	64885.8 p	67272.4 p	70028.6 p	72629.6 p	75180.9 p	79314.6 p	84208.2 p	84934.2 p	92033.5 p
D1,SCA,CP_MNAC,SE	202030.0 	206748.0 	206674.0 	214360.0 	216735.0 	220682.0 	221132.0 	221343.0 	226218.0 	229962.0 	231837.0 	231791.0 	225718.0 	227349.0 	232121.0 	236049.0 	240099.0 	242320.0 	246169.0 	248425.0 	263693.0 	265249.0 	269836.0 	272799.0 	280013.0 	286115.0 	288135.0 	290430.0 	292806.0 	294811.0 	296405.0 	300313.0 	303106.0 	305095.0 	309077.0 	308578.0 	312969.0 	315735.0 	318254.0 	319294.0 	321924.0 	324801.0 	328428.0 	333887.0 	336311.0 	339194.0 	346637.0 	350129.0 	362531.0 	365365.0 	370469.0 	380665.0 	383686.0 	388585.0 	389356.0 	390212.0 	387800.0 	387568.0 	388032.0 	388843.0 	392263.0 	396579.0 	401453.0 	410296.0 	417253.0 	421013.0 	426428.0 	427979.0 	432656.0 	438788.0 	442458.0 	446354.0 	447683.0 	449643.0 	455346.0 	460717.0 	463370.0 	469666.0 	474641.0 	475408.0 	482800.0 	490898.0 	494521.0 	498817.0 	507547.0 	510882.0 	517391.0 	526832.0 	529363.0 	536026.0 	542420.0 	549414.0 	558005.0 	569726.0 
D1,SCA,CP_MNAC,SI	1389.1 	1416.0 	1451.9 	1491.6 	1539.3 	1590.4 	1625.8 	1668.9 	1693.9 	1743.5 	1794.3 	1830.0 	1875.1 	1903.8 	1929.9 	1964.0 	2018.0 	2073.5 	2136.0 	2210.5 	2238.5 	2334.9 	2434.0 	2526.6 	2597.0 	2661.6 	2728.6 	2781.0 	2863.8 	2916.5 	2982.7 	3049.7 	3102.4 	3153.7 	3217.7 	3275.2 	3342.3 	3419.1 	3478.6 	3536.8 	3567.4 	3622.8 	3685.2 	3736.9 	3802.2 	3876.4 	3940.7 	4046.3 	4142.9 	4252.6 	4347.7 	4484.1 	4605.5 	4714.5 	4805.1 	4811.5 	4767.3 	4700.9 	4676.1 	4678.4 	4717.2 	4756.2 	4764.4 	4751.6 	4729.8 	4752.0 	4729.3 	4712.9 	4710.1 	4632.1 	4606.6 	4561.7 	4521.5 	4519.7 	4522.1 	4527.5 	4563.9 	4580.5 	4617.0 	4645.6 	4659.8 	4694.3 	4743.6 	4805.4 	4885.4 	4945.1 	5001.4 	5069.0 	5151.1 	5251.4 	5341.6 	5462.2 	5558.6 	5677.0 
D1,SCA,CP_MNAC,UK	94982.0 	96207.0 	97087.0 	98565.0 	99401.0 	100733.0 	102145.0 	102999.0 	104778.0 	108243.0 	110568.0 	111339.0 	112675.0 	116668.0 	120741.0 	120459.0 	121730.0 	125066.0 	127374.0 	127919.0 	129562.0 	133767.0 	136557.0 	138288.0 	142044.0 	143282.0 	144315.0 	144901.0 	146102.0 	147944.0 	149033.0 	149981.0 	151057.0 	154708.0 	157747.0 	158459.0 	160878.0 	162969.0 	166047.0 	167683.0 	168422.0 	171108.0 	174222.0 	174810.0 	178183.0 	182066.0 	184710.0 	188768.0 	189970.0 	193779.0 	197513.0 	197284.0 	200052.0 	197334.0 	197276.0 	195523.0 	193148.0 	198654.0 	199894.0 	201835.0 	201436.0 	203635.0 	205833.0 	204969.0 	207075.0 	206726.0 	206008.0 	207127.0 	209126.0 	210441.0 	214964.0 	212718.0 	214806.0 	221214.0 	221892.0 	222770.0 	223082.0 	223128.0 	226253.0 	227506.0 	228320.0 	230772.0 	234183.0 	235184.0 	233322.0 	240398.0 	245066.0 	244620.0 	246867.0 	250576.0 	252221.0 	254734.0 	256848.0 	258616.0 
