coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP01,I15,EU	102.82 	103.09 	103.39 	103.99 	103.86 	104.02 	104.19 	104.60 	104.40 	104.06 	103.99 	104.43 
CP01,I15,EU28	102.82 	103.09 	103.39 	103.99 	103.86 	104.02 	104.19 	104.60 	104.40 	104.06 	103.99 	104.43 
CP01,I15,FI	98.01 	98.95 	99.23 	98.68 	99.98 	100.21 	99.58 	99.84 	99.62 	99.26 	99.86 	100.45 
CP01,I15,FR	102.08 	102.14 	102.18 	102.51 	102.36 	102.76 	102.81 	103.81 	103.61 	103.72 	104.01 	104.65 
CP01,I15,HR	102.59 	102.20 	101.62 	103.31 	103.42 	103.22 	103.98 	104.15 	103.82 	103.51 	103.48 	103.05 
CP01,I15,HU	103.20 	103.76 	103.79 	105.49 	105.95 	106.15 	106.88 	107.69 	106.99 	106.84 	106.79 	107.25 
CP01,I15,IE	96.6 	96.3 	95.6 	95.8 	94.8 	95.1 	94.5 	94.8 	94.3 	94.7 	94.5 	94.2 
CP01,I15,IS	99.03 	99.22 	99.69 	100.11 	100.07 	100.26 	100.29 	100.16 	100.49 	100.37 	100.90 	102.07 
CP01,I15,IT	102.3 	102.7 	102.8 	103.9 	103.0 	103.2 	103.6 	104.3 	103.9 	103.1 	103.1 	103.0 
CP01,I15,LT	105.92 	105.66 	106.69 	107.42 	106.72 	106.24 	107.81 	107.42 	106.22 	105.00 	103.68 	106.82 
CP01,I15,LU	104.65 	104.76 	104.65 	105.11 	105.42 	105.92 	106.07 	106.26 	106.48 	106.74 	106.65 	107.01 
CP01,I15,LV	106.60 	107.22 	107.66 	107.55 	108.03 	107.69 	107.23 	107.75 	107.97 	106.79 	106.09 	106.87 
CP01,I15,MK	100.00 d	99.22 d	99.08 d	98.46 d	98.97 d	99.58 d	100.35 d	103.16 d	102.25 d	100.47 d	100.56 d	101.21 d
CP01,I15,MT	104.83 	105.72 	105.66 	106.52 	105.71 	105.76 	105.73 	105.47 	105.07 	105.72 	106.25 	107.75 
CP01,I15,NL	104.09 	104.09 	104.18 	103.46 	104.64 	103.63 	104.01 	104.41 	104.19 	104.40 	105.01 	104.63 
CP01,I15,NO	102.9 	102.5 	101.1 	103.5 	105.5 	103.6 	103.7 	103.8 	104.3 	108.1 	106.4 	106.1 
CP01,I15,PL	105.1 	106.0 	106.7 	108.1 	107.7 	107.5 	107.9 	107.6 	107.3 	106.4 	105.5 	106.1 
CP01,I15,PT	102.29 	102.61 	102.51 	102.97 	101.84 	101.81 	102.83 	103.04 	102.90 	103.28 	103.23 	103.26 
CP01,I15,RO	100.77 	101.26 	101.77 	102.54 	103.27 	103.88 	104.09 	104.88 	104.51 	103.35 	103.10 	104.24 
CP01,I15,RS	104.1 d	103.2 d	102.8 d	103.8 d	104.5 d	105.1 d	105.9 d	107.7 d	108.0 d	105.7 d	105.9 d	105.5 d
CP01,I15,SE	103.74 	103.76 	104.73 	104.69 	104.89 	105.14 	105.55 	106.21 	105.35 	106.73 	106.31 	106.80 
CP01,I15,SI	103.01 	103.08 	103.68 	105.12 	105.44 	105.75 	105.14 	107.14 	106.29 	105.33 	105.26 	105.56 
CP01,I15,SK	102.43 	103.30 	103.35 	105.65 	104.87 	105.30 	105.61 	105.45 	106.00 	104.86 	104.47 	105.12 
CP01,I15,TR	119.01 d	121.52 d	123.36 d	125.42 d	128.23 d	130.83 d	130.56 d	132.46 d	140.38 d	139.98 d	140.07 d	149.03 d
CP01,I15,UK	100.6 	101.1 	101.8 	101.7 	101.9 	102.3 	102.1 	101.9 	101.4 	101.7 	101.9 	: 
CP01,I15,US	98.80 d	98.33 d	98.39 d	98.92 d	98.65 d	98.65 d	99.04 d	98.69 d	98.65 d	98.92 d	98.98 d	99.03 d
CP01,PCH_M1,AT	0.7 	0.1 	0.1 	0.0 	0.0 	0.0 	0.1 	0.4 	0.0 	0.0 	-0.5 	0.3 
CP01,PCH_M1,BE	0.3 	0.4 	0.6 	0.6 	0.1 	0.6 	0.4 	-0.2 	0.2 	-0.1 	-0.5 	0.2 
CP01,PCH_M1,BG	0.0 	0.4 	-0.3 	0.6 	0.2 	-0.3 	0.8 	0.2 	-0.5 	0.0 	0.0 	1.3 
CP01,PCH_M1,CH	-0.3 	-0.2 	-0.8 	0.6 	-0.2 	0.3 	0.0 	1.7 	0.4 	0.3 	-0.6 	0.5 
CP01,PCH_M1,CY	-0.3 	-0.2 	-2.0 	0.2 	0.9 	0.9 	0.5 	1.9 	-0.1 	0.0 	2.1 	-0.1 
CP01,PCH_M1,CZ	1.7 	0.2 	0.6 	0.5 	-0.8 	-0.6 	-0.7 	1.0 	0.4 	-1.8 	-0.1 	1.0 
CP01,PCH_M1,DE	0.7 	0.2 	0.8 	0.9 	-0.1 	0.2 	0.0 	0.2 	-0.3 	-0.4 	-0.2 	0.8 
CP01,PCH_M1,DK	-0.2 	0.3 	-1.1 	0.1 	0.4 	-1.0 	0.5 	0.0 	0.0 	0.7 	-1.1 	0.6 
CP01,PCH_M1,EA	0.6 	0.2 	0.2 	0.6 	-0.2 	0.2 	0.2 	0.5 	-0.1 	-0.3 	0.0 	0.3 
CP01,PCH_M1,EA18	0.6 	0.2 	0.2 	0.6 	-0.2 	0.2 	0.2 	0.5 	-0.1 	-0.3 	0.0 	0.3 
CP01,PCH_M1,EA19	0.6 	0.2 	0.2 	0.6 	-0.2 	0.2 	0.2 	0.5 	-0.1 	-0.3 	0.0 	0.3 
CP01,PCH_M1,EE	0.5 	1.0 	-0.1 	0.8 	0.7 	0.0 	-0.6 	0.9 	0.6 	-0.5 	-0.2 	0.6 
CP01,PCH_M1,EL	-0.3 	0.2 	0.0 	0.4 	0.1 	0.1 	-0.1 	-0.2 	0.2 	0.2 	0.1 	0.7 
CP01,PCH_M1,ES	1.2 	-0.3 	-0.1 	0.3 	-0.2 	0.1 	0.1 	0.7 	0.5 	-0.7 	0.0 	0.0 
CP01,PCH_M1,EU	0.7 	0.3 	0.3 	0.6 	-0.1 	0.2 	0.2 	0.4 	-0.2 	-0.3 	-0.1 	0.4 
CP01,PCH_M1,EU28	0.7 	0.3 	0.3 	0.6 	-0.1 	0.2 	0.2 	0.4 	-0.2 	-0.3 	-0.1 	0.4 
CP01,PCH_M1,FI	0.3 	1.0 	0.3 	-0.6 	1.3 	0.2 	-0.6 	0.3 	-0.2 	-0.4 	0.6 	0.6 
CP01,PCH_M1,FR	0.5 	0.1 	0.0 	0.3 	-0.1 	0.4 	0.0 	1.0 	-0.2 	0.1 	0.3 	0.6 
CP01,PCH_M1,HR	-0.2 	-0.4 	-0.6 	1.7 	0.1 	-0.2 	0.7 	0.2 	-0.3 	-0.3 	0.0 	-0.4 
CP01,PCH_M1,HU	0.6 	0.5 	0.0 	1.6 	0.4 	0.2 	0.7 	0.8 	-0.7 	-0.1 	0.0 	0.4 
CP01,PCH_M1,IE	0.3 	-0.3 	-0.7 	0.2 	-1.0 	0.3 	-0.6 	0.3 	-0.5 	0.4 	-0.2 	-0.3 
CP01,PCH_M1,IS	1.8 	0.2 	0.5 	0.4 	0.0 	0.2 	0.0 	-0.1 	0.3 	-0.1 	0.5 	1.2 
CP01,PCH_M1,IT	0.9 	0.4 	0.1 	1.1 	-0.9 	0.2 	0.4 	0.7 	-0.4 	-0.8 	0.0 	-0.1 
CP01,PCH_M1,LT	0.6 	-0.2 	1.0 	0.7 	-0.7 	-0.4 	1.5 	-0.4 	-1.1 	-1.1 	-1.3 	3.0 
CP01,PCH_M1,LU	0.0 	0.1 	-0.1 	0.4 	0.3 	0.5 	0.1 	0.2 	0.2 	0.2 	-0.1 	0.3 
CP01,PCH_M1,LV	1.0 	0.6 	0.4 	-0.1 	0.4 	-0.3 	-0.4 	0.5 	0.2 	-1.1 	-0.7 	0.7 
CP01,PCH_M1,MK	-0.6 d	-0.8 d	-0.1 d	-0.6 d	0.5 d	0.6 d	0.8 d	2.8 d	-0.9 d	-1.7 d	0.1 d	0.6 d
CP01,PCH_M1,MT	0.5 	0.8 	-0.1 	0.8 	-0.8 	0.0 	0.0 	-0.2 	-0.4 	0.6 	0.5 	1.4 
CP01,PCH_M1,NL	0.0 	0.0 	0.1 	-0.7 	1.1 	-1.0 	0.4 	0.4 	-0.2 	0.2 	0.6 	-0.4 
CP01,PCH_M1,NO	0.3 	-0.4 	-1.4 	2.4 	1.9 	-1.8 	0.1 	0.1 	0.5 	3.6 	-1.6 	-0.3 
CP01,PCH_M1,PL	1.1 	0.9 	0.7 	1.3 	-0.4 	-0.2 	0.4 	-0.3 	-0.3 	-0.8 	-0.8 	0.6 
CP01,PCH_M1,PT	-0.1 	0.3 	-0.1 	0.4 	-1.1 	0.0 	1.0 	0.2 	-0.1 	0.4 	0.0 	0.0 
CP01,PCH_M1,RO	1.6 	0.5 	0.5 	0.8 	0.7 	0.6 	0.2 	0.8 	-0.4 	-1.1 	-0.2 	1.1 
CP01,PCH_M1,RS	-0.3 d	-0.9 d	-0.4 d	1.0 d	0.7 d	0.6 d	0.8 d	1.7 d	0.3 d	-2.1 d	0.2 d	-0.4 d
CP01,PCH_M1,SE	0.2 	0.0 	0.9 	0.0 	0.2 	0.2 	0.4 	0.6 	-0.8 	1.3 	-0.4 	0.5 
CP01,PCH_M1,SI	0.0 	0.1 	0.6 	1.4 	0.3 	0.3 	-0.6 	1.9 	-0.8 	-0.9 	-0.1 	0.3 
CP01,PCH_M1,SK	1.1 	0.8 	0.0 	2.2 	-0.7 	0.4 	0.3 	-0.2 	0.5 	-1.1 	-0.4 	0.6 
CP01,PCH_M1,TR	2.0 d	2.1 d	1.5 d	1.7 d	2.2 d	2.0 d	-0.2 d	1.5 d	6.0 d	-0.3 d	0.1 d	6.4 d
CP01,PCH_M1,UK	0.4 	0.5 	0.6 	0.0 	0.1 	0.4 	-0.2 	-0.2 	-0.5 	0.2 	0.2 	: 
CP01,PCH_M1,US	0.1 d	-0.5 d	0.1 d	0.5 d	-0.3 d	0.0 d	0.4 d	-0.4 d	0.0 d	0.3 d	0.1 d	0.1 d
CP01,PCH_M12,AT	3.2 	3.2 	3.2 	2.0 	1.1 	1.8 	2.1 	1.8 	2.0 	2.0 	1.2 	1.2 
CP01,PCH_M12,BE	0.7 	1.1 	1.7 	2.0 	1.4 	1.7 	1.9 	2.6 	2.8 	2.6 	1.8 	2.6 
CP01,PCH_M12,BG	3.7 	4.2 	3.1 	0.8 	0.7 	0.9 	1.0 	1.7 	2.1 	2.2 	2.2 	2.6 
CP01,PCH_M12,CH	0.6 	0.5 	0.8 	1.3 	-0.3 	1.2 	1.6 	1.8 	2.2 	1.6 	1.2 	1.7 
CP01,PCH_M12,CY	0.2 	0.0 	-3.3 	-4.4 	-3.2 	-2.0 	0.8 	1.4 	3.7 	2.6 	3.8 	3.9 
CP01,PCH_M12,CZ	7.7 	5.9 	5.6 	4.5 	2.3 	1.8 	1.6 	2.3 	2.5 	-0.3 	0.4 	1.3 
CP01,PCH_M12,DE	3.8 	2.9 	2.7 	2.8 	1.0 	2.7 	3.1 	3.3 	3.1 	2.5 	2.4 	2.7 
CP01,PCH_M12,DK	3.9 	3.4 	2.0 	1.6 	0.9 	1.0 	1.4 	0.7 	0.0 	-1.0 	-1.4 	-0.8 
CP01,PCH_M12,EA	2.4 	2.2 	1.9 	1.7 	0.6 	1.5 	1.9 	2.1 	2.3 	2.0 	1.9 	2.1 
CP01,PCH_M12,EA18	2.4 	2.1 	1.9 	1.7 	0.6 	1.5 	1.9 	2.1 	2.3 	2.0 	2.0 	2.1 
CP01,PCH_M12,EA19	2.4 	2.2 	1.9 	1.7 	0.6 	1.5 	1.9 	2.1 	2.3 	2.0 	1.9 	2.1 
CP01,PCH_M12,EE	7.7 	7.7 	6.3 	5.6 	5.0 	3.9 	3.4 	3.0 	3.2 	2.0 	2.0 	3.5 
CP01,PCH_M12,EL	-0.1 	0.7 	0.5 	-1.0 	-0.9 	-0.8 	-1.0 	0.3 	1.2 	1.4 	1.0 	1.4 
CP01,PCH_M12,ES	2.3 	2.2 	1.7 	1.3 	0.9 	1.4 	1.6 	2.0 	2.5 	1.8 	2.0 	1.7 
CP01,PCH_M12,EU	2.9 	2.8 	2.6 	2.2 	1.2 	1.9 	2.2 	2.2 	2.3 	2.0 	2.1 	2.3 
CP01,PCH_M12,EU28	2.9 	2.8 	2.6 	2.2 	1.2 	1.9 	2.2 	2.2 	2.3 	2.0 	2.1 	2.3 
CP01,PCH_M12,FI	-0.4 	-0.3 	-0.1 	1.5 	1.3 	2.5 	1.7 	2.4 	2.4 	2.0 	1.8 	2.8 
CP01,PCH_M12,FR	1.7 	1.6 	1.4 	1.3 	0.8 	1.6 	1.7 	1.9 	2.0 	2.1 	2.3 	3.0 
CP01,PCH_M12,HR	3.3 	2.9 	2.0 	0.8 	0.3 	0.9 	1.0 	1.2 	2.0 	1.5 	1.2 	0.2 
CP01,PCH_M12,HU	3.2 	3.3 	3.4 	4.5 	3.8 	4.0 	4.1 	3.7 	3.0 	3.2 	3.8 	4.5 
CP01,PCH_M12,IE	-1.2 	-1.2 	-1.5 	-1.6 	-1.8 	-1.9 	-2.1 	-2.3 	-2.2 	-2.1 	-2.6 	-2.2 
CP01,PCH_M12,IS	-2.3 	-1.4 	-0.5 	-0.1 	-0.3 	0.9 	1.5 	1.3 	2.8 	2.7 	2.5 	4.9 
CP01,PCH_M12,IT	2.3 	2.0 	1.8 	1.3 	-0.9 	0.6 	1.5 	1.9 	2.3 	2.3 	2.1 	1.6 
CP01,PCH_M12,LT	5.8 	5.0 	3.8 	3.3 	1.6 	2.1 	2.8 	2.9 	2.3 	1.2 	-0.1 	1.4 
CP01,PCH_M12,LU	3.3 	3.1 	2.4 	1.9 	1.5 	2.2 	2.4 	1.7 	2.3 	2.0 	1.9 	2.2 
CP01,PCH_M12,LV	5.4 	4.7 	3.8 	2.0 	1.4 	1.4 	0.5 	0.4 	0.2 	-0.9 	0.0 	1.2 
CP01,PCH_M12,MK	1.4 d	2.1 d	2.7 d	1.0 d	3.5 d	4.0 d	2.4 d	2.1 d	0.7 d	0.4 d	0.2 d	0.6 d
CP01,PCH_M12,MT	2.3 	2.2 	1.0 	0.4 	0.7 	0.9 	1.2 	1.6 	1.9 	2.2 	2.4 	3.3 
CP01,PCH_M12,NL	3.4 	3.1 	2.5 	2.2 	1.7 	0.7 	1.0 	0.6 	-0.1 	0.1 	0.4 	0.5 
CP01,PCH_M12,NO	-1.4 	-1.0 	0.6 	2.5 	3.0 	1.6 	3.7 	1.1 	0.4 	1.3 	3.2 	3.4 
CP01,PCH_M12,PL	4.9 	5.4 	4.8 	4.1 	2.7 	3.0 	3.5 	2.5 	2.0 	1.7 	1.7 	2.0 
CP01,PCH_M12,PT	1.3 	2.4 	2.3 	1.5 	0.4 	0.3 	0.9 	0.7 	1.2 	1.2 	0.9 	0.8 
CP01,PCH_M12,RO	3.8 	4.0 	4.2 	3.8 	3.6 	4.0 	4.0 	4.1 	4.1 	3.6 	4.6 	5.1 
CP01,PCH_M12,RS	3.4 d	3.4 d	4.2 d	2.4 d	1.4 d	1.5 d	-0.3 d	2.7 d	2.7 d	2.5 d	2.5 d	1.1 d
CP01,PCH_M12,SE	2.5 	2.6 	3.0 	2.4 	2.0 	2.2 	2.6 	3.2 	2.5 	2.7 	2.4 	3.2 
CP01,PCH_M12,SI	1.9 	2.9 	3.1 	3.0 	2.0 	3.4 	4.1 	3.6 	3.4 	2.1 	2.5 	2.4 
CP01,PCH_M12,SK	6.2 	6.5 	6.4 	6.8 	4.6 	5.7 	5.8 	4.5 	4.8 	3.6 	3.6 	3.7 
CP01,PCH_M12,TR	11.9 d	15.8 d	13.8 d	8.8 d	10.3 d	10.4 d	8.8 d	11.0 d	18.9 d	19.4 d	19.7 d	27.7 d
CP01,PCH_M12,UK	4.0 	4.1 	3.9 	3.7 	3.0 	3.0 	2.7 	2.3 	2.0 	2.3 	2.5 	: 
CP01,PCH_M12,US	0.5 d	0.6 d	0.9 d	1.0 d	0.5 d	0.4 d	0.5 d	0.1 d	0.3 d	0.4 d	0.5 d	0.4 d
