na_item,co_nco,sector,finpos,unit,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
F,NCO,S121,LIAB,MIO_NAC,FR	86476.0 	83691.0 	89049.0 	107625.0 	139982.0 	123673.0 	125918.0 	150136.0 	157103.0 	172631.0 	206565.0 	228924.0 	355954.0 	537737.0 	499763.0 	472820.0 	702105.0 	721882.0 	537011.0 	563526.0 	700189.0 	828631.0 	1033696.0 
F,NCO,S121,LIAB,MIO_NAC,HR	: 	: 	: 	: 	: 	: 	39880.8 	42670.6 	51626.5 	50346.6 	59685.8 	68615.4 	73142.1 	67647.3 	76606.6 	79569.9 	85454.4 	85701.2 	99542.4 	98183.3 	105902.3 	107933.1 	128348.6 
F,NCO,S121,LIAB,MIO_NAC,HU	5282426.0 	4949926.0 	4991896.0 	5355473.0 	5804889.0 	6001068.0 	5445003.0 	3922790.0 	3874596.0 	3585947.0 	4336909.0 	4463774.0 	4359647.0 	7009232.0 	8662666.0 	9795714.0 	12096287.0 	10304762.0 	11092367.0 	12266366.0 	11149171.0 	9469205.0 	8755480.0 
F,NCO,S121,LIAB,MIO_NAC,IE	: 	: 	: 	: 	: 	: 	23135.0 	20827.0 	27507.0 	28165.0 	32856.0 	40253.0 	53499.0 	116110.0 	124297.0 	203419.0 	175269.0 	136732.0 	103895.0 	80727.0 	77687.0 	82451.0 	88577.0 
F,NCO,S121,LIAB,MIO_NAC,IT	140147.0 	132402.0 	149454.0 	113565.0 	145251.0 	128766.0 	106931.0 	118510.0 	109272.0 	123399.0 	132890.0 	156975.0 	175457.0 	193748.0 	217073.0 	225750.0 	416743.0 	486906.0 	469396.0 	435588.0 	483194.0 	656217.0 	813772.0 
F,NCO,S121,LIAB,MIO_NAC,LT	1053.7 	1076.1 	1306.6 	1791.2 	1533.1 	1600.4 	1913.1 	2361.2 	2949.5 	2697.5 	3302.6 	4494.0 	5381.2 	4695.8 	4771.1 	5336.8 	6652.6 	6632.4 	6163.0 	8123.1 	11368.8 	14456.6 	18849.5 
F,NCO,S121,LIAB,MIO_NAC,LU	: 	: 	: 	: 	15077.6 	20913.9 	18245.0 	24927.8 	27719.4 	34627.6 	43697.1 	52247.4 	58858.2 	100767.3 	76989.4 	79597.3 	127093.5 	120510.1 	118137.2 	116338.7 	158446.1 	200678.6 	207658.4 
F,NCO,S121,LIAB,MIO_NAC,LV	613.0 	736.0 	868.0 	940.0 	1023.0 	1013.0 	1250.0 	1337.0 	1421.0 	1757.3 	2226.7 	3536.9 	4051.9 	4867.3 	4935.7 	5843.8 	5033.8 	5813.9 	5889.4 	8009.3 	11068.0 	14652.0 	17386.0 
F,NCO,S121,LIAB,MIO_NAC,MT	1359.8 e	1425.4 e	1463.6 e	1521.8 e	1748.2 e	1685.0 e	1771.1 e	2060.3 e	2253.8 e	2039.8 	2165.9 	2259.3 	2384.5 	2552.0 	3051.5 	3295.0 	3276.7 	3324.0 	3464.2 	4355.3 	4292.4 	5227.2 	8179.7 
F,NCO,S121,LIAB,MIO_NAC,NL	43611.0 	45239.0 	40526.0 	41151.0 	44856.0 	43733.0 	39880.0 	46122.0 	50086.0 	55136.0 	63615.0 	67828.0 	102700.0 	114988.0 	131519.0 	133701.0 	267450.0 	255950.0 	160513.0 	140295.0 	212115.0 	291903.0 	311215.0 p
F,NCO,S121,LIAB,MIO_NAC,PL	54167.0 	70441.0 	87487.9 	114518.1 	117641.0 	113648.6 	112490.3 	104775.2 	98493.0 	101068.0 	131575.0 	141516.0 	172765.0 	183438.0 	220706.0 	251827.0 	273089.0 	308224.0 	317276.0 	321753.0 	327117.0 	427237.0 	394315.0 
F,NCO,S121,LIAB,MIO_NAC,PT	20409.8 	19370.0 	20318.3 	19926.9 	23953.5 	24662.7 	24767.4 	25839.6 	27578.2 	28853.8 	34515.9 	30902.7 	36892.0 	48702.4 	60457.1 	97699.3 	106914.4 	116455.7 	108497.0 	102726.8 	113214.2 	133780.5 	149612.8 
F,NCO,S121,LIAB,MIO_NAC,RO	3029.4 e	3329.4 e	3958.6 e	4648.4 	7104.0 	10175.9 	14811.7 	21551.0 	25977.6 	46394.1 	66432.6 	94063.8 	99900.7 	115726.8 	141432.9 	158956.1 	169504.8 	171969.5 	162834.6 	159971.6 	163079.8 	179309.6 	186764.7 
F,NCO,S121,LIAB,MIO_NAC,SE	269239.0 	224420.0 	199725.0 	211521.0 	228765.0 	233255.0 	235532.0 	200984.0 	186472.0 	185560.0 	208756.0 	199946.0 	211860.0 	690827.0 	708835.0 	326926.0 	347917.0 	345916.0 	431627.0 	505668.0 	665335.0 	844809.0 	870165.0 
F,NCO,S121,LIAB,MIO_NAC,SI	1190.0 	1418.0 	2380.0 	2478.0 	2737.0 	3133.0 	4445.0 	6365.0 	6680.0 	6522.0 	6856.0 	5372.0 	8090.0 	8964.0 	9590.0 	8156.0 	9825.0 	12102.0 	10299.0 	10361.0 	9779.0 	12239.0 	14095.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT	391653.4 	413769.0 	432280.8 	464348.4 	513604.3 	550984.5 	574153.9 	565978.2 	606607.0 	676699.0 	776110.7 	825013.9 	922117.3 	1113383.4 	1041844.0 	1023486.7 	1053225.3 	1022361.4 	966262.6 	921206.0 	908922.4 	898378.0 	920277.5 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE	586168.2 	628975.9 	649814.0 	676901.4 	718028.0 	688407.9 	743110.7 	735432.6 	792296.4 	888763.3 	1048952.2 	1130446.5 	1303865.6 	1217993.4 	1110770.6 	1055851.9 	1113564.4 	1028948.9 	987277.0 	1015447.0 	1039028.8 	1110113.5 	1160839.2 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG	1610.0 	4577.0 	14823.0 	15625.0 	18461.0 	22628.0 	24379.0 	25955.0 	31345.0 	42652.0 	54829.0 	78691.0 	104379.0 	100728.0 	101958.0 	96691.0 	99901.0 	109602.0 	110969.0 	113421.0 	121503.0 	134916.0 	133048.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY	18713.8 	21701.4 	23332.9 	26639.7 	38780.0 	34341.8 	38396.4 	36825.4 	41542.1 	48759.5 	67713.7 	87883.5 	111379.6 	132754.1 	163360.7 	153103.0 	149160.9 	139719.4 	92899.0 	87102.0 	85685.2 	82759.2 	79623.2 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ	1986859.0 	2146784.0 	2487861.0 	2604399.0 	2772437.0 	2832931.0 	2879220.0 	3067141.0 	3155058.0 	3339465.0 	3756543.0 	3963197.0 	4583862.0 	4894907.0 	5006177.0 	5079759.0 	5303487.0 	5454284.0 	6105590.0 	6296073.0 	6883803.0 	7923188.0 	: 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE	4379055.0 	4788256.0 	5295627.0 	5926116.0 	6428521.0 	6896342.0 	7351274.0 	7561773.0 	7680966.0 	8030263.0 	8423666.0 	8719442.0 	9518418.0 	10148179.0 	9022539.0 	8671164.0 	8931949.0 	9042534.0 	8191649.0 	8349997.0 	8387608.0 	8831560.0 	9131379.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK	2170426.0 	2368742.0 	2683241.0 	3019321.0 	3148492.0 	3294813.0 	3659826.0 	3922989.0 	4239424.0 	4570090.0 	5428505.0 	6012164.0 	6891038.0 	7467092.0 	7506668.0 	7680916.0 	7661577.0 	7857243.0 	7846594.0 	7956561.0 	7511173.0 	7868608.0 	8106298.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE	1462.8 	2271.8 	3811.5 	3308.6 	4127.9 	5193.3 	5904.1 	7209.6 	8873.5 	12618.5 	16048.0 	18190.9 	23499.7 	25610.0 	23587.3 	21860.9 	21864.9 	23815.0 	24552.8 	27981.0 	30114.7 	31676.0 	33980.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL	122408.4 	135210.1 	145133.6 	169532.6 	220566.0 	232480.5 	232885.8 	239510.7 	262326.2 	284323.0 	326512.2 	380034.8 	477589.7 	512661.3 	563504.2 	614686.2 	593378.5 	576962.3 	468056.9 	429203.9 	503248.7 	414952.0 	354562.5 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES	839234.0 	899738.0 	987633.0 	1051021.0 	1194292.0 	1293915.0 	1386927.0 	1451307.0 	1653264.0 	1865155.0 	2306269.0 	2670643.0 	3139385.0 	3362697.0 	3481215.0 	3410378.0 	3656527.0 	3869630.0 	3334952.0 	3213113.0 	3156636.0 	3202768.0 	3384505.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI	127504.0 	123171.0 	133180.0 	132063.0 	147472.0 	144521.0 	175144.0 	185128.0 	210153.0 	236682.0 	262343.0 	289592.0 	326660.0 	420884.0 	437493.0 	534630.0 	736931.0 	697354.0 	572552.0 	617812.0 	601196.0 	616099.0 	552890.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR	2903442.0 	3003357.0 	3197357.0 	3253334.0 	3700986.0 	3824111.0 	4078696.0 	4234048.0 	4421408.0 	4895628.0 	5579277.0 	6309176.0 	7251084.0 	7844823.0 	7632721.0 	7797686.0 	8672849.0 	8647015.0 	8499255.0 	8874836.0 	9047458.0 	9319524.0 	9693260.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,HR	: 	: 	: 	: 	: 	: 	189666.8 	222002.2 	263006.0 	296270.1 	325081.1 	407213.8 	479500.4 	443650.5 	471878.7 	484154.8 	497667.9 	491810.8 	501571.3 	500938.6 	504310.1 	515083.8 	532245.3 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,HU	8993617.0 	9611681.0 	10913944.0 	12345800.0 	13746421.0 	15078664.0 	15615999.0 	15806855.0 	18902339.0 	21806438.0 	25886347.0 	30396492.0 	33822159.0 	40297256.0 	43805033.0 	44487474.0 	46861852.0 	42235675.0 	42805376.0 	44707920.0 	44360334.0 	44312881.0 	45765971.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,IE	: 	: 	: 	: 	: 	: 	567228.0 	655871.0 	785529.0 	965124.0 	1232197.0 	1545110.0 	1748345.0 	1869788.0 	1760612.0 	1712418.0 	1418218.0 	1230661.0 	1104963.0 	1157570.0 	1125803.0 	1155504.0 	1140779.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,IT	1269249.0 	1369984.0 	1534935.0 	1691114.0 	1877286.0 	2117127.0 	2012036.0 	2141944.0 	2378098.0 	2558334.0 	2881160.0 	3434496.0 	3497363.0 	3529585.0 	3682316.0 	3715047.0 	4066912.0 	4350029.0 	4155340.0 	4115768.0 	4128683.0 	4237706.0 	4397620.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,LT	2920.7 	3131.0 	3945.4 	4926.1 	4917.9 	5418.6 	6248.5 	7235.0 	9309.7 	11255.2 	16899.1 	22209.5 	29526.8 	30730.3 	30407.9 	30801.0 	31032.8 	30659.1 	29779.2 	33224.9 	35655.7 	41399.6 	47357.8 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,LU	: 	: 	: 	: 	682551.4 	743715.1 	873757.4 	839752.6 	851898.8 	885853.3 	1010195.5 	1075584.5 	1220770.1 	1392423.9 	1208034.1 	1142853.4 	1228097.3 	1079893.9 	1032457.0 	1085265.8 	1163851.3 	1257640.2 	1248160.7 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,LV	1801.0 	2388.0 	3450.0 	3479.0 	3912.0 	5048.0 	6102.0 	7613.0 	9477.0 	12824.7 	17728.7 	26015.5 	34524.4 	36936.7 	33094.5 	33639.0 	31794.2 	32789.6 	34110.7 	38015.6 	42105.0 	43445.0 	45097.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,MT	6457.4 e	7528.3 e	8838.9 e	11688.6 e	14400.6 e	15442.0 e	15136.6 e	17501.2 e	20075.0 e	22406.2 	28640.9 	33119.2 	41133.0 	45259.8 	44648.4 	53394.7 	54329.7 	56377.2 	53648.2 	57522.4 	52084.8 	53157.3 	57149.2 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,NL	601932.0 	665472.0 	754763.0 	904015.0 	970658.0 	1049590.0 	1181585.0 	1269451.0 	1372508.0 	1501753.0 	1704728.0 	1898224.0 	2190094.0 	2106361.0 	2129283.0 	2226044.0 	2458589.0 	2459115.0 	2196798.0 	2258638.0 	2387026.0 	2499308.0 	2459956.0 p
F,NCO,S121_S122_S123,LIAB,MIO_NAC,PL	180947.0 	237824.0 	302854.2 	418630.6 	488653.4 	537629.2 	578472.9 	559033.3 	590763.0 	678961.0 	795377.0 	952005.0 	1113278.0 	1265448.0 	1345458.0 	1489245.0 	1596920.0 	1708458.0 	1805045.0 	1910004.0 	1924681.0 	2128691.0 	2188968.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,PT	155038.4 	174522.4 	207232.7 	233431.6 	274513.7 	301455.1 	321503.2 	330831.3 	354903.3 	352199.1 	377579.2 	414469.8 	463282.5 	498557.4 	546570.0 	619244.6 	638103.6 	636689.6 	588833.9 	526583.5 	514891.6 	522350.3 	534735.3 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,RO	7456.2 e	8847.6 e	11982.2 e	16864.3 	23445.8 	32096.7 	49059.6 	69392.6 	86836.7 	140565.0 	202413.1 	272299.2 	365516.2 	403715.6 	478281.8 	507138.9 	529424.3 	531567.9 	521710.6 	527320.8 	543315.5 	574872.3 	615836.3 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,SE	3360140.0 	3492107.0 	3758736.0 	4143535.0 	4191827.0 	4786759.0 	4916895.0 	4912479.0 	5252210.0 	5962427.0 	6866122.0 	7794175.0 	8593498.0 	10547848.0 	10614008.0 	10275800.0 	10732679.0 	11075998.0 	11860893.0 	12928281.0 	13045762.0 	14182917.0 	15101690.0 
F,NCO,S121_S122_S123,LIAB,MIO_NAC,SI	7249.0 	8770.0 	10914.0 	12297.0 	13991.0 	16592.0 	20915.0 	25444.0 	27834.0 	30053.0 	35664.0 	38781.0 	50437.0 	56248.0 	61120.0 	58503.0 	58522.0 	57909.0 	50512.0 	48917.0 	47007.0 	49224.0 	51935.0 
