na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,M_N,PCH_Q1_SCA,IE	4.9 	-2.2 	7.8 	-3.2 	3.7 	-4.7 	11.9 	2.3 	0.7 	0.0 	-2.2 	3.7 
B1G,M_N,PCH_Q1_SCA,IT	2.7 	0.2 	-0.6 	2.2 	-0.8 	0.2 	0.8 	0.3 	-0.1 	-0.4 	0.8 	0.0 
B1G,M_N,PCH_Q1_SCA,LT	2.2 	1.1 	0.9 	1.4 	3.4 	2.9 	-0.5 	1.7 	0.3 	-0.1 	2.0 	2.5 
B1G,M_N,PCH_Q1_SCA,LU	7.4 	0.7 	3.4 	-1.0 	-3.3 	-4.2 	9.3 	-0.9 	0.1 	3.7 	0.7 	-0.3 
B1G,M_N,PCH_Q1_SCA,LV	0.3 	1.8 	-1.5 	1.0 	0.6 	0.1 	3.7 	0.9 	1.6 	2.0 	-0.6 	1.1 
B1G,M_N,PCH_Q1_SCA,NL	1.1 	2.0 	0.0 p	1.2 p	0.8 p	0.5 p	1.7 p	1.6 p	1.2 p	0.9 p	1.5 p	1.4 p
B1G,M_N,PCH_Q1_SCA,NO	-1.7 	0.4 	-3.4 	-1.5 	-1.0 	1.8 	1.1 	1.2 	1.4 	1.3 	1.2 	1.3 
B1G,M_N,PCH_Q1_SCA,PL	1.3 	1.2 	-0.7 	0.6 	0.7 	0.5 	0.8 	0.0 	-0.1 	0.4 	0.9 	1.2 
B1G,M_N,PCH_Q1_SCA,PT	-2.3 	5.1 	1.0 	4.8 	-4.4 	4.1 	6.8 	-2.3 	-1.9 	1.6 	2.5 	0.6 
B1G,M_N,PCH_Q1_SCA,RO	-0.8 	-1.4 	-0.7 p	-1.3 p	3.7 p	0.8 p	4.4 p	2.0 p	1.0 p	1.8 p	0.2 p	0.6 p
B1G,M_N,PCH_Q1_SCA,SE	2.4 	1.2 	1.4 	0.4 	0.9 	2.1 	0.8 	2.3 	0.9 	0.1 	1.1 	0.3 
B1G,M_N,PCH_Q1_SCA,SI	1.4 	1.3 	-0.6 	1.8 	1.4 	0.8 	5.5 	-1.3 	3.0 	3.2 	1.2 	-0.5 
B1G,M_N,PCH_Q1_SCA,UK	1.0 	0.4 	0.1 	1.0 	1.0 	1.5 	0.9 	0.2 	1.4 	1.6 	0.6 	0.2 
B1G,M_N,PCH_Q4_NSA,AL	13.2 	6.1 	9.9 p	11.2 p	3.7 p	4.5 p	3.6 p	-2.1 p	4.4 p	4.6 p	6.5 p	8.3 p
B1G,M_N,PCH_Q4_NSA,AT	2.9 	2.0 	2.8 	4.9 	0.8 	3.7 	3.0 	2.8 	4.9 	3.2 	7.4 	4.1 
B1G,M_N,PCH_Q4_NSA,BE	2.1 	3.1 	0.8 	1.6 	1.1 	1.7 	5.2 	5.1 	6.1 	7.6 	4.7 	4.4 
B1G,M_N,PCH_Q4_NSA,BG	6.2 	7.0 	3.2 	4.1 	1.4 	-0.3 	3.5 	1.6 	-0.2 	1.9 	3.3 p	5.4 p
B1G,M_N,PCH_Q4_NSA,CH	3.0 	1.9 	0.4 	0.5 	0.4 	2.1 	3.0 	2.5 	3.1 	2.3 	1.6 	1.7 
B1G,M_N,PCH_Q4_NSA,CY	4.0 	5.4 	6.2 	6.4 	8.1 	7.3 	4.3 	3.5 	4.6 	5.3 	6.5 	6.8 
B1G,M_N,PCH_Q4_NSA,CZ	7.6 	7.5 	7.9 	5.6 	5.9 	3.2 	1.5 	1.6 	4.6 	4.9 	5.6 	2.5 
B1G,M_N,PCH_Q4_NSA,DE	1.7 	2.0 	0.3 	2.4 	0.8 	0.6 	4.2 	0.9 	2.9 	2.3 	1.7 	3.0 
B1G,M_N,PCH_Q4_NSA,DK	4.3 	0.1 	-0.8 	4.9 	5.9 	5.7 	31.0 	2.1 	1.0 	1.0 	-20.2 	3.1 
B1G,M_N,PCH_Q4_NSA,EA	3.0 	3.1 	2.6 	3.9 	1.9 	1.7 	4.3 	3.1 	4.3 	4.2 	3.4 	3.5 
B1G,M_N,PCH_Q4_NSA,EA19	3.0 	3.1 	2.6 	3.9 	1.9 	1.7 	4.3 	3.1 	4.3 	4.2 	3.4 	3.5 
B1G,M_N,PCH_Q4_NSA,EE	1.0 	3.5 	0.9 	1.2 	5.2 	4.7 	12.1 	12.5 	11.8 	13.4 	5.3 	6.0 
B1G,M_N,PCH_Q4_NSA,EL	-4.2 p	5.3 p	-3.4 p	-1.9 p	1.2 p	-4.4 p	-0.3 p	3.0 p	4.8 p	8.9 p	8.9 p	6.5 p
B1G,M_N,PCH_Q4_NSA,ES	6.8 	5.1 	4.9 p	4.1 p	2.0 p	2.1 p	5.4 p	5.2 p	5.6 p	5.1 p	5.7 p	5.8 p
B1G,M_N,PCH_Q4_NSA,EU28	3.8 	3.4 	2.7 	3.6 	2.2 	2.4 	4.7 	3.5 	4.5 	4.3 	3.5 	3.6 
B1G,M_N,PCH_Q4_NSA,FI	1.0 	0.3 	2.7 	2.9 	2.1 	3.5 	5.9 	5.5 	8.7 	8.0 	5.1 	4.6 
B1G,M_N,PCH_Q4_NSA,FR	0.8 	2.3 	2.8 	4.1 	2.8 	3.0 	3.9 	3.8 	5.3 	5.4 	4.5 	3.8 
B1G,M_N,PCH_Q4_NSA,HR	0.2 	1.1 	0.5 	0.9 	2.8 	2.7 	3.1 	3.7 	2.8 	2.4 	3.2 	3.1 
B1G,M_N,PCH_Q4_NSA,HU	3.2 	4.5 	6.0 	6.1 	6.8 	7.0 	8.5 	9.6 	12.9 	12.3 	7.0 	7.0 
B1G,M_N,PCH_Q4_NSA,IE	30.9 	14.6 	18.4 	7.3 	6.2 	2.6 	7.2 	13.3 	10.2 	14.7 	0.7 	2.3 
B1G,M_N,PCH_Q4_NSA,IT	2.1 	1.0 	0.9 	4.8 	0.9 	0.8 	2.5 	0.7 	1.3 	0.5 	0.5 	0.4 
B1G,M_N,PCH_Q4_NSA,LT	7.0 	6.1 	4.5 	5.7 	7.2 	8.9 	7.1 	8.2 	4.6 	1.3 	3.9 	5.1 
B1G,M_N,PCH_Q4_NSA,LU	9.1 	7.5 	9.4 	13.4 	-0.4 	-5.4 	3.0 	-1.9 	3.7 	12.2 	1.3 	6.8 
B1G,M_N,PCH_Q4_NSA,LV	4.5 	7.1 	2.8 	1.2 	0.8 	0.1 	6.2 	5.3 	6.7 	9.5 	3.9 	3.3 
B1G,M_N,PCH_Q4_NSA,MK	10.0 	9.1 	6.8 p	7.2 p	8.3 p	8.8 p	0.5 e	-4.2 e	-4.6 e	-4.6 e	8.5 e	4.5 e
B1G,M_N,PCH_Q4_NSA,NL	6.0 	5.5 	4.8 p	5.4 p	1.8 p	1.8 p	4.4 p	4.7 p	5.2 p	5.1 p	5.3 p	5.2 p
B1G,M_N,PCH_Q4_NSA,NO	-3.8 	-5.1 	0.5 	-0.9 	-3.7 	-6.1 	9.8 	-4.7 	3.6 	3.6 	-1.9 	10.3 
B1G,M_N,PCH_Q4_NSA,PL	9.3 	11.4 	1.8 	0.7 	1.8 	0.4 	4.7 	2.3 	1.3 	0.1 	1.0 	2.0 
B1G,M_N,PCH_Q4_NSA,PT	-1.2 	5.1 	5.8 	8.8 	6.2 	5.2 	11.6 	4.0 	6.4 	3.8 	-0.2 	2.8 
B1G,M_N,PCH_Q4_NSA,RO	1.9 	-0.5 	1.0 p	-4.6 p	0.3 p	2.4 p	8.8 p	10.9 p	8.1 p	9.6 p	5.5 p	3.5 p
B1G,M_N,PCH_Q4_NSA,RS	0.8 	0.7 	2.2 	4.0 	3.3 	2.8 	0.3 p	0.5 p	0.6 p	1.4 p	5.4 p	2.7 p
B1G,M_N,PCH_Q4_NSA,SE	7.2 	7.5 	6.6 	7.2 	3.5 	4.9 	5.8 	5.0 	6.2 	2.5 	4.2 	3.0 
B1G,M_N,PCH_Q4_NSA,SI	4.5 	6.3 	4.8 	3.3 	3.8 	3.5 	10.6 	5.7 	7.8 	10.7 	6.5 	6.7 
B1G,M_N,PCH_Q4_NSA,SK	7.4 	13.2 	16.0 	15.7 	12.3 	10.2 	7.3 	3.5 	2.2 	1.6 	0.6 	4.0 
B1G,M_N,PCH_Q4_NSA,TR	16.6 	19.5 	6.8 	11.7 	1.1 	2.3 	7.1 	5.7 	16.4 	12.2 	12.1 	-1.3 
B1G,M_N,PCH_Q4_NSA,UK	5.7 	3.6 	3.0 	2.6 	2.1 	3.7 	3.7 	3.7 	4.2 	4.5 	6.1 	3.9 
