na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,K,MIO_EUR_SCA,CH	14399.2 	14154.2 	13774.2 	13634.0 	13678.0 	13798.3 	13807.1 	13785.6 	13218.2 	13128.4 	13248.5 	13320.4 
B1G,K,MIO_EUR_SCA,CY	513.0 	506.1 	498.9 	494.7 	491.9 	493.8 	480.6 	474.0 	468.7 	464.3 	463.6 	464.1 
B1G,K,MIO_EUR_SCA,CZ	1634.7 	1652.4 	1646.0 	1656.7 	1656.1 	1665.1 	1658.0 	1715.0 	1747.0 	1771.7 	1814.5 	1780.1 
B1G,K,MIO_EUR_SCA,DE	27814.0 	27954.0 	28175.0 	28125.0 	28372.0 	28336.0 	28309.0 	28385.0 	28383.0 	28344.0 	28232.0 	28178.0 
B1G,K,MIO_EUR_SCA,DK	3612.8 	3598.4 	3496.7 	3583.6 	3574.8 	3555.2 	3639.8 	3672.2 	3817.3 	3889.9 	3969.1 	4085.1 
B1G,K,MIO_EUR_SCA,EA	117682.0 	117543.8 	116483.0 	117307.4 	116093.3 	114036.6 	114211.7 	114104.4 	113527.8 	114003.6 	114369.9 	113956.2 
B1G,K,MIO_EUR_SCA,EA19	117682.0 	117543.8 	116483.0 	117307.4 	116093.3 	114036.6 	114211.7 	114104.4 	113527.8 	114003.6 	114369.9 	113956.2 
B1G,K,MIO_EUR_SCA,EE	174.0 	189.7 	160.7 	174.4 	179.5 	198.4 	184.9 	201.5 	192.2 	203.3 	205.1 	217.4 
B1G,K,MIO_EUR_SCA,EL	1773.4 p	1780.3 p	1766.2 p	1756.1 p	1765.5 p	1728.8 p	1689.0 p	1656.4 p	1605.5 p	1573.1 p	1527.2 p	1492.6 p
B1G,K,MIO_EUR_SCA,ES	10413.0 	9981.0 	9482.0 p	10602.0 p	9979.0 p	9537.0 p	10265.0 p	10332.0 p	10070.0 p	10605.0 p	10465.0 p	10586.0 p
B1G,K,MIO_EUR_SCA,EU28	174262.4 	177456.7 	174024.6 	174535.7 	173544.1 	168948.9 	169659.9 	170065.4 	167259.9 	167787.8 	169798.7 	169929.8 
B1G,K,MIO_EUR_SCA,FI	1308.0 	1306.0 	1309.0 	1437.0 	1437.0 	1266.0 	1437.0 	1402.0 	1395.0 	1400.0 	1397.0 	1295.0 
B1G,K,MIO_EUR_SCA,FR	21969.0 	21551.0 	21143.0 	20386.0 	19730.0 	19020.0 	18429.0 	18009.0 	17810.0 	17686.0 	17807.0 	18007.0 
B1G,K,MIO_EUR_SCA,HR	599.9 	597.2 	601.1 	611.9 	621.9 	604.8 	625.9 	626.6 	629.0 	618.5 	629.9 	636.9 
B1G,K,MIO_EUR_SCA,HU	800.5 	801.9 	834.6 	830.3 	852.6 	865.5 	924.6 	934.3 	960.0 	956.7 	958.1 	962.0 
B1G,K,MIO_EUR_SCA,IE	4429.1 d	4693.5 d	4967.7 d	5124.4 d	4997.3 d	4968.0 d	4853.5 d	5065.2 d	5184.0 d	5370.7 d	5451.7 d	5476.0 d
B1G,K,MIO_EUR_SCA,IT	20623.4 	20733.6 	20653.0 	20319.5 	20182.3 	19620.7 	20182.3 	19982.0 	19640.2 	19576.3 	19288.1 	19283.3 
B1G,K,MIO_EUR_SCA,LT	179.4 	181.9 	188.5 	196.3 	189.7 	193.8 	185.8 	191.9 	196.9 	198.2 	204.0 	217.5 
B1G,K,MIO_EUR_SCA,LU	3197.6 	3339.8 	3261.2 	3300.1 	3427.2 	3396.1 	3404.3 	3553.9 	3535.4 	3588.5 	3625.8 	3561.7 
B1G,K,MIO_EUR_SCA,LV	251.5 	241.2 	266.7 	249.2 	257.3 	268.7 	244.2 	225.7 	232.3 	216.2 	198.8 	247.4 
B1G,K,MIO_EUR_SCA,MT	147.2 	133.3 	142.9 	148.7 	153.3 	143.4 	148.2 	150.7 	155.2 	152.3 	158.8 	171.0 
B1G,K,MIO_EUR_SCA,NL	13047.5 	12954.7 	12330.4 p	12522.0 p	12529.1 p	12383.8 p	12175.7 p	12110.2 p	12186.6 p	12224.4 p	12754.2 p	12298.0 p
B1G,K,MIO_EUR_SCA,NO	3688.3 	3743.8 	3929.4 	4043.4 	4061.4 	4221.0 	4266.3 	4215.7 	4267.6 	4199.4 	4208.9 	4341.5 
B1G,K,MIO_EUR_SCA,PL	4009.2 	3979.6 	4194.0 	4126.1 	4179.7 	4238.6 	4159.0 	4346.7 	4313.1 	4244.2 	4290.9 	4235.3 
B1G,K,MIO_EUR_SCA,PT	2016.1 	2003.4 	2130.0 	2077.0 	2054.4 	2038.1 	2198.8 	2039.3 	2058.8 	2010.3 	2250.2 	2109.6 
B1G,K,MIO_EUR_SCA,RO	1302.3 	1268.2 	1252.4 p	1267.8 p	1253.5 p	1186.4 p	1341.9 p	1262.9 p	1320.1 p	1327.8 p	1352.8 p	1422.0 p
B1G,K,MIO_EUR_SCA,SE	4451.2 	4698.8 	4456.2 	4560.5 	4639.8 	4398.1 	4243.7 	4179.6 	4217.2 	4174.1 	4072.5 	3755.1 
B1G,K,MIO_EUR_SCA,SI	345.3 	345.2 	352.4 	334.0 	330.9 	352.0 	347.8 	357.1 	351.9 	356.1 	357.7 	352.6 
B1G,K,MIO_EUR_SCA,UK	39528.8 	42577.2 	40230.0 	39706.1 	39809.1 	37409.7 	37883.2 	38240.9 	35675.4 	35812.7 	37298.1 	38085.5 
