currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BE,2016-01-01,412416
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BE,2017-01-01,432886
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2005-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2006-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2007-01-01,55021
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2008-01-01,61345
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2009-01-01,43240
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2010-01-01,44056
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2011-01-01,52950
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2012-01-01,57269
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2016-01-01,64488
MIO_NAC,WRL_REST,S1,S1,DEB,CA,BG,2017-01-01,68766
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2005-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2006-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2007-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2008-01-01,20306
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2009-01-01,18977
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2010-01-01,21901
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2011-01-01,20663
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2012-01-01,17765
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2016-01-01,19694
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CY,2017-01-01,28501
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,1995-01-01,723124
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,1996-01-01,849891
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,1997-01-01,968080
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,1998-01-01,1029898
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,1999-01-01,1120211
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2000-01-01,1353707
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2001-01-01,1496418
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2002-01-01,1461755
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2003-01-01,1598655
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2004-01-01,1999159
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2005-01-01,2244522
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2006-01-01,2549981
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2007-01-01,2935727
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2008-01-01,2855300
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2009-01-01,2564596
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2010-01-01,2930168
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2011-01-01,3146563
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2012-01-01,3369733
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2016-01-01,3982424
MIO_NAC,WRL_REST,S1,S1,DEB,CA,CZ,2017-01-01,4221494
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,1995-01-01,527770
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,1996-01-01,545776
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,1997-01-01,611031
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,1998-01-01,652164
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,1999-01-01,708957
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2000-01-01,841627
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2001-01-01,849203
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2002-01-01,827185
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2003-01-01,854142
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2004-01-01,884706
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2005-01-01,971991
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2006-01-01,1097983
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2007-01-01,1198748
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2008-01-01,1211896
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2009-01-01,1013231
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2010-01-01,1187259
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2011-01-01,1316654
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2012-01-01,1330831
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2016-01-01,1448901
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DE,2017-01-01,1557765
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2005-01-01,850929
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2006-01-01,977730
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2007-01-01,1071177
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2008-01-01,1131800
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2009-01-01,902468
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2010-01-01,956686
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2011-01-01,1051478
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2012-01-01,1085951
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2016-01-01,1164117
MIO_NAC,WRL_REST,S1,S1,DEB,CA,DK,2017-01-01,1224008
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,1995-01-01,2142
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,1996-01-01,2732
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,1997-01-01,3930
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,1998-01-01,4451
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,1999-01-01,4268
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2000-01-01,4378
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2001-01-01,5083
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2002-01-01,5727
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2003-01-01,6489
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2004-01-01,7805
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2005-01-01,9356
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2006-01-01,11878
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2007-01-01,14338
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2008-01-01,13979
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2009-01-01,9324
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2010-01-01,12023
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2011-01-01,15646
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2012-01-01,17212
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2016-01-01,18135
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EE,2017-01-01,19165
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2005-01-01,70306
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2006-01-01,81526
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2007-01-01,98551
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2008-01-01,105095
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2009-01-01,83807
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2010-01-01,83970
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2011-01-01,80951
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2012-01-01,70991
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2016-01-01,59217
MIO_NAC,WRL_REST,S1,S1,DEB,CA,EL,2017-01-01,65960
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,1995-01-01,126713
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,1996-01-01,139016
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,1997-01-01,161771
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,1998-01-01,180427
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,1999-01-01,202873
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2000-01-01,245550
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2001-01-01,261229
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2002-01-01,263696
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2003-01-01,273883
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2004-01-01,307810
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2005-01-01,346658
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2006-01-01,403689
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2007-01-01,456290
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2008-01-01,454821
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2009-01-01,352921
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2010-01-01,382866
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2011-01-01,409354
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2012-01-01,385080
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2016-01-01,417255
MIO_NAC,WRL_REST,S1,S1,DEB,CA,ES,2017-01-01,449357
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,1995-01-01,34777
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,1996-01-01,36788
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,1997-01-01,41287
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,1998-01-01,44214
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,1999-01-01,45873
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2000-01-01,57423
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2001-01-01,57855
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2002-01-01,57159
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2003-01-01,59632
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2004-01-01,64480
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2005-01-01,74689
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2006-01-01,84720
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2007-01-01,94523
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2008-01-01,101045
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2009-01-01,75275
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2010-01-01,85708
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2011-01-01,96451
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2012-01-01,99713
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2016-01-01,98202
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FI,2017-01-01,104254
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,1999-01-01,419511
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2000-01-01,506011
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2001-01-01,518476
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2002-01-01,517561
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2003-01-01,518563
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2004-01-01,559428
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2005-01-01,625990
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2006-01-01,701963
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2007-01-01,758117
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2008-01-01,785336
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2009-01-01,657655
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2010-01-01,731443
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2011-01-01,798519
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2012-01-01,825717
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2016-01-01,906191
MIO_NAC,WRL_REST,S1,S1,DEB,CA,FR,2017-01-01,940819
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2000-01-01,79377
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2001-01-01,91428
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2002-01-01,105919
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2003-01-01,121273
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2004-01-01,126942
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2005-01-01,137999
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2006-01-01,154986
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2007-01-01,170391
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2008-01-01,186696
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2009-01-01,148954
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2010-01-01,146204
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2011-01-01,157413
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2012-01-01,159179
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2016-01-01,189975
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HR,2017-01-01,205577
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,1995-01-01,2576065
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,1996-01-01,3399296
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,1997-01-01,4854406
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,1998-01-01,6541568
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,1999-01-01,7724175
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2000-01-01,10464006
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2001-01-01,11359910
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2002-01-01,11674643
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2003-01-01,12916675
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2004-01-01,15535092
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2005-01-01,17143854
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2006-01-01,21786063
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2007-01-01,24487326
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2008-01-01,26768064
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2009-01-01,24044422
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2010-01-01,26598893
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2011-01-01,28003700
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2012-01-01,28518405
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2015-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2016-01-01,34252816
MIO_NAC,WRL_REST,S1,S1,DEB,CA,HU,2017-01-01,37478895
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2002-01-01,159239
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2003-01-01,153346
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2004-01-01,165591
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2005-01-01,189768
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2006-01-01,226034
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2007-01-01,260410
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2008-01-01,259324
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2009-01-01,227367
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2010-01-01,235703
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2011-01-01,242302
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2012-01-01,253822
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2013-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2014-01-01,
MIO_NAC,WRL_REST,S1,S1,DEB,CA,IE,2015-01-01,
