unit,sector,na_item,geo\time,date,value
PC_GDP,S13,GD,LV,2006-01-01,9.6
PC_GDP,S13,GD,LV,2007-01-01,8.0
PC_GDP,S13,GD,LV,2008-01-01,18.2
PC_GDP,S13,GD,LV,2009-01-01,35.8
PC_GDP,S13,GD,LV,2010-01-01,46.8
PC_GDP,S13,GD,LV,2011-01-01,42.7
PC_GDP,S13,GD,LV,2012-01-01,41.2
PC_GDP,S13,GD,LV,2013-01-01,39.0
PC_GDP,S13,GD,LV,2014-01-01,40.9
PC_GDP,S13,GD,LV,2015-01-01,36.8
PC_GDP,S13,GD,LV,2016-01-01,40.3
PC_GDP,S13,GD,LV,2017-01-01,40.0
PC_GDP,S13,GD,MT,2000-01-01,60.9
PC_GDP,S13,GD,MT,2001-01-01,65.2
PC_GDP,S13,GD,MT,2002-01-01,63.2
PC_GDP,S13,GD,MT,2003-01-01,69.0
PC_GDP,S13,GD,MT,2004-01-01,71.9
PC_GDP,S13,GD,MT,2005-01-01,70.0
PC_GDP,S13,GD,MT,2006-01-01,64.5
PC_GDP,S13,GD,MT,2007-01-01,62.3
PC_GDP,S13,GD,MT,2008-01-01,62.6
PC_GDP,S13,GD,MT,2009-01-01,67.6
PC_GDP,S13,GD,MT,2010-01-01,67.5
PC_GDP,S13,GD,MT,2011-01-01,70.1
PC_GDP,S13,GD,MT,2012-01-01,67.7
PC_GDP,S13,GD,MT,2013-01-01,68.4
PC_GDP,S13,GD,MT,2014-01-01,63.7
PC_GDP,S13,GD,MT,2015-01-01,58.6
PC_GDP,S13,GD,MT,2016-01-01,56.3
PC_GDP,S13,GD,MT,2017-01-01,50.9
PC_GDP,S13,GD,NL,2000-01-01,52.1
PC_GDP,S13,GD,NL,2001-01-01,49.5
PC_GDP,S13,GD,NL,2002-01-01,48.8
PC_GDP,S13,GD,NL,2003-01-01,50.0
PC_GDP,S13,GD,NL,2004-01-01,50.3
PC_GDP,S13,GD,NL,2005-01-01,49.8
PC_GDP,S13,GD,NL,2006-01-01,45.2
PC_GDP,S13,GD,NL,2007-01-01,43.0
PC_GDP,S13,GD,NL,2008-01-01,54.7
PC_GDP,S13,GD,NL,2009-01-01,56.8
PC_GDP,S13,GD,NL,2010-01-01,59.3
PC_GDP,S13,GD,NL,2011-01-01,61.7
PC_GDP,S13,GD,NL,2012-01-01,66.2
PC_GDP,S13,GD,NL,2013-01-01,67.7
PC_GDP,S13,GD,NL,2014-01-01,67.9
PC_GDP,S13,GD,NL,2015-01-01,64.6
PC_GDP,S13,GD,NL,2016-01-01,61.9
PC_GDP,S13,GD,NL,2017-01-01,57.0
PC_GDP,S13,GD,PL,2000-01-01,36.5
PC_GDP,S13,GD,PL,2001-01-01,37.3
PC_GDP,S13,GD,PL,2002-01-01,41.8
PC_GDP,S13,GD,PL,2003-01-01,46.6
PC_GDP,S13,GD,PL,2004-01-01,45.0
PC_GDP,S13,GD,PL,2005-01-01,46.4
PC_GDP,S13,GD,PL,2006-01-01,46.9
PC_GDP,S13,GD,PL,2007-01-01,44.2
PC_GDP,S13,GD,PL,2008-01-01,46.3
PC_GDP,S13,GD,PL,2009-01-01,49.4
PC_GDP,S13,GD,PL,2010-01-01,53.1
PC_GDP,S13,GD,PL,2011-01-01,54.1
PC_GDP,S13,GD,PL,2012-01-01,53.7
PC_GDP,S13,GD,PL,2013-01-01,55.7
PC_GDP,S13,GD,PL,2014-01-01,50.4
PC_GDP,S13,GD,PL,2015-01-01,51.3
PC_GDP,S13,GD,PL,2016-01-01,54.2
PC_GDP,S13,GD,PL,2017-01-01,50.6
PC_GDP,S13,GD,PT,2000-01-01,50.3
PC_GDP,S13,GD,PT,2001-01-01,53.4
PC_GDP,S13,GD,PT,2002-01-01,56.2
PC_GDP,S13,GD,PT,2003-01-01,58.7
PC_GDP,S13,GD,PT,2004-01-01,62.0
PC_GDP,S13,GD,PT,2005-01-01,67.4
PC_GDP,S13,GD,PT,2006-01-01,69.2
PC_GDP,S13,GD,PT,2007-01-01,68.4
PC_GDP,S13,GD,PT,2008-01-01,71.7
PC_GDP,S13,GD,PT,2009-01-01,83.6
PC_GDP,S13,GD,PT,2010-01-01,96.2
PC_GDP,S13,GD,PT,2011-01-01,111.4
PC_GDP,S13,GD,PT,2012-01-01,126.2
PC_GDP,S13,GD,PT,2013-01-01,129.0
PC_GDP,S13,GD,PT,2014-01-01,130.6
PC_GDP,S13,GD,PT,2015-01-01,128.8
PC_GDP,S13,GD,PT,2016-01-01,129.2
PC_GDP,S13,GD,PT,2017-01-01,124.8
PC_GDP,S13,GD,RO,2000-01-01,22.4
PC_GDP,S13,GD,RO,2001-01-01,25.7
PC_GDP,S13,GD,RO,2002-01-01,24.8
PC_GDP,S13,GD,RO,2003-01-01,21.3
PC_GDP,S13,GD,RO,2004-01-01,18.6
PC_GDP,S13,GD,RO,2005-01-01,15.7
PC_GDP,S13,GD,RO,2006-01-01,12.3
PC_GDP,S13,GD,RO,2007-01-01,11.9
PC_GDP,S13,GD,RO,2008-01-01,12.4
PC_GDP,S13,GD,RO,2009-01-01,22.1
PC_GDP,S13,GD,RO,2010-01-01,29.7
PC_GDP,S13,GD,RO,2011-01-01,34.0
PC_GDP,S13,GD,RO,2012-01-01,36.9
PC_GDP,S13,GD,RO,2013-01-01,37.6
PC_GDP,S13,GD,RO,2014-01-01,39.2
PC_GDP,S13,GD,RO,2015-01-01,37.8
PC_GDP,S13,GD,RO,2016-01-01,37.3
PC_GDP,S13,GD,RO,2017-01-01,35.1
PC_GDP,S13,GD,SE,2000-01-01,50.7
PC_GDP,S13,GD,SE,2001-01-01,52.2
PC_GDP,S13,GD,SE,2002-01-01,50.2
PC_GDP,S13,GD,SE,2003-01-01,49.7
PC_GDP,S13,GD,SE,2004-01-01,48.9
PC_GDP,S13,GD,SE,2005-01-01,49.1
PC_GDP,S13,GD,SE,2006-01-01,43.9
PC_GDP,S13,GD,SE,2007-01-01,39.2
PC_GDP,S13,GD,SE,2008-01-01,37.7
PC_GDP,S13,GD,SE,2009-01-01,41.3
PC_GDP,S13,GD,SE,2010-01-01,38.6
PC_GDP,S13,GD,SE,2011-01-01,37.8
PC_GDP,S13,GD,SE,2012-01-01,38.1
PC_GDP,S13,GD,SE,2013-01-01,40.7
PC_GDP,S13,GD,SE,2014-01-01,45.5
PC_GDP,S13,GD,SE,2015-01-01,44.2
PC_GDP,S13,GD,SE,2016-01-01,42.4
PC_GDP,S13,GD,SE,2017-01-01,40.8
PC_GDP,S13,GD,SI,2000-01-01,25.9
PC_GDP,S13,GD,SI,2001-01-01,26.1
PC_GDP,S13,GD,SI,2002-01-01,27.3
PC_GDP,S13,GD,SI,2003-01-01,26.7
PC_GDP,S13,GD,SI,2004-01-01,26.8
PC_GDP,S13,GD,SI,2005-01-01,26.3
PC_GDP,S13,GD,SI,2006-01-01,26.0
PC_GDP,S13,GD,SI,2007-01-01,22.8
PC_GDP,S13,GD,SI,2008-01-01,21.8
PC_GDP,S13,GD,SI,2009-01-01,34.6
PC_GDP,S13,GD,SI,2010-01-01,38.4
PC_GDP,S13,GD,SI,2011-01-01,46.6
PC_GDP,S13,GD,SI,2012-01-01,53.8
PC_GDP,S13,GD,SI,2013-01-01,70.4
PC_GDP,S13,GD,SI,2014-01-01,80.4
PC_GDP,S13,GD,SI,2015-01-01,82.6
PC_GDP,S13,GD,SI,2016-01-01,78.7
PC_GDP,S13,GD,SI,2017-01-01,74.1
PC_GDP,S13,GD,SK,2000-01-01,49.6
PC_GDP,S13,GD,SK,2001-01-01,48.3
PC_GDP,S13,GD,SK,2002-01-01,42.9
PC_GDP,S13,GD,SK,2003-01-01,41.6
PC_GDP,S13,GD,SK,2004-01-01,40.6
PC_GDP,S13,GD,SK,2005-01-01,34.1
PC_GDP,S13,GD,SK,2006-01-01,31.0
PC_GDP,S13,GD,SK,2007-01-01,30.1
PC_GDP,S13,GD,SK,2008-01-01,28.5
PC_GDP,S13,GD,SK,2009-01-01,36.3
PC_GDP,S13,GD,SK,2010-01-01,41.2
PC_GDP,S13,GD,SK,2011-01-01,43.7
PC_GDP,S13,GD,SK,2012-01-01,52.2
PC_GDP,S13,GD,SK,2013-01-01,54.7
PC_GDP,S13,GD,SK,2014-01-01,53.5
PC_GDP,S13,GD,SK,2015-01-01,52.2
PC_GDP,S13,GD,SK,2016-01-01,51.8
PC_GDP,S13,GD,SK,2017-01-01,50.9
PC_GDP,S13,GD,UK,2000-01-01,37.0
PC_GDP,S13,GD,UK,2001-01-01,34.3
PC_GDP,S13,GD,UK,2002-01-01,34.4
PC_GDP,S13,GD,UK,2003-01-01,35.6
PC_GDP,S13,GD,UK,2004-01-01,38.6
PC_GDP,S13,GD,UK,2005-01-01,39.8
PC_GDP,S13,GD,UK,2006-01-01,40.7
PC_GDP,S13,GD,UK,2007-01-01,41.7
PC_GDP,S13,GD,UK,2008-01-01,49.7
PC_GDP,S13,GD,UK,2009-01-01,63.7
PC_GDP,S13,GD,UK,2010-01-01,75.2
PC_GDP,S13,GD,UK,2011-01-01,80.8
PC_GDP,S13,GD,UK,2012-01-01,84.1
PC_GDP,S13,GD,UK,2013-01-01,85.2
PC_GDP,S13,GD,UK,2014-01-01,87.0
PC_GDP,S13,GD,UK,2015-01-01,87.9
PC_GDP,S13,GD,UK,2016-01-01,87.9
PC_GDP,S13,GD,UK,2017-01-01,87.4
