currency,bop_item,sector10,sectpart,stk_flow,partner,geotime,date,value
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HR,2013-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HR,2014-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HR,2015-01-01,1819
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HR,2016-01-01,14543
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HR,2017-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,1995-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,1996-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,1997-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,1998-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,1999-01-01,725646
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2000-01-01,603037
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2001-01-01,1019738
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2002-01-01,678975
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2003-01-01,76318
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2004-01-01,596403
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2005-01-01,1105310
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2006-01-01,107845
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2007-01-01,463660
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2008-01-01,296856
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2009-01-01,135746
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2010-01-01,806633
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2011-01-01,439733
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2012-01-01,605199
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2013-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2014-01-01,
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2015-01-01,779607
MIO_NAC,FA__D__F,S1,S1,NET,WRL_REST,HU,2016-01-01,798974
