exch_rt,unit,geotime,date,value
NEER_IC42,I10,IT,2006-01-01,
NEER_IC42,I10,IT,2007-01-01,
NEER_IC42,I10,IT,2008-01-01,
NEER_IC42,I10,IT,2009-01-01,
NEER_IC42,I10,IT,2010-01-01,
NEER_IC42,I10,IT,2011-01-01,
NEER_IC42,I10,IT,2012-01-01,
NEER_IC42,I10,IT,2013-01-01,
NEER_IC42,I10,IT,2014-01-01,
NEER_IC42,I10,IT,2015-01-01,
NEER_IC42,I10,IT,2016-01-01,
NEER_IC42,I10,IT,2017-01-01,
NEER_IC42,I10,LT,1995-01-01,37
NEER_IC42,I10,LT,1996-01-01,40
NEER_IC42,I10,LT,1997-01-01,
NEER_IC42,I10,LT,1998-01-01,
NEER_IC42,I10,LT,1999-01-01,
NEER_IC42,I10,LT,2000-01-01,
NEER_IC42,I10,LT,2001-01-01,
NEER_IC42,I10,LT,2002-01-01,
NEER_IC42,I10,LT,2003-01-01,
NEER_IC42,I10,LT,2004-01-01,
NEER_IC42,I10,LT,2005-01-01,
NEER_IC42,I10,LT,2006-01-01,
NEER_IC42,I10,LT,2007-01-01,
NEER_IC42,I10,LT,2008-01-01,
NEER_IC42,I10,LT,2009-01-01,
NEER_IC42,I10,LT,2010-01-01,
NEER_IC42,I10,LT,2011-01-01,
NEER_IC42,I10,LT,2012-01-01,
NEER_IC42,I10,LT,2013-01-01,
NEER_IC42,I10,LT,2014-01-01,
NEER_IC42,I10,LT,2015-01-01,
NEER_IC42,I10,LT,2016-01-01,
NEER_IC42,I10,LT,2017-01-01,
NEER_IC42,I10,LU,1995-01-01,98
NEER_IC42,I10,LU,1996-01-01,97
NEER_IC42,I10,LU,1997-01-01,
NEER_IC42,I10,LU,1998-01-01,
NEER_IC42,I10,LU,1999-01-01,
NEER_IC42,I10,LU,2000-01-01,
NEER_IC42,I10,LU,2001-01-01,
NEER_IC42,I10,LU,2002-01-01,
NEER_IC42,I10,LU,2003-01-01,
NEER_IC42,I10,LU,2004-01-01,
NEER_IC42,I10,LU,2005-01-01,
NEER_IC42,I10,LU,2006-01-01,
NEER_IC42,I10,LU,2007-01-01,
NEER_IC42,I10,LU,2008-01-01,
NEER_IC42,I10,LU,2009-01-01,
NEER_IC42,I10,LU,2010-01-01,
NEER_IC42,I10,LU,2011-01-01,
NEER_IC42,I10,LU,2012-01-01,
NEER_IC42,I10,LU,2013-01-01,
NEER_IC42,I10,LU,2014-01-01,
NEER_IC42,I10,LU,2015-01-01,
NEER_IC42,I10,LU,2016-01-01,
NEER_IC42,I10,LU,2017-01-01,
NEER_IC42,I10,LV,1995-01-01,72
NEER_IC42,I10,LV,1996-01-01,74
NEER_IC42,I10,LV,1997-01-01,
NEER_IC42,I10,LV,1998-01-01,
NEER_IC42,I10,LV,1999-01-01,
NEER_IC42,I10,LV,2000-01-01,
NEER_IC42,I10,LV,2001-01-01,
NEER_IC42,I10,LV,2002-01-01,
NEER_IC42,I10,LV,2003-01-01,
NEER_IC42,I10,LV,2004-01-01,
NEER_IC42,I10,LV,2005-01-01,
NEER_IC42,I10,LV,2006-01-01,
NEER_IC42,I10,LV,2007-01-01,
NEER_IC42,I10,LV,2008-01-01,
NEER_IC42,I10,LV,2009-01-01,
NEER_IC42,I10,LV,2010-01-01,
NEER_IC42,I10,LV,2011-01-01,
NEER_IC42,I10,LV,2012-01-01,
NEER_IC42,I10,LV,2013-01-01,
NEER_IC42,I10,LV,2014-01-01,
NEER_IC42,I10,LV,2015-01-01,
NEER_IC42,I10,LV,2016-01-01,
NEER_IC42,I10,LV,2017-01-01,
NEER_IC42,I10,MT,1995-01-01,89
NEER_IC42,I10,MT,1996-01-01,89
NEER_IC42,I10,MT,1997-01-01,
NEER_IC42,I10,MT,1998-01-01,
NEER_IC42,I10,MT,1999-01-01,
NEER_IC42,I10,MT,2000-01-01,
NEER_IC42,I10,MT,2001-01-01,
NEER_IC42,I10,MT,2002-01-01,
NEER_IC42,I10,MT,2003-01-01,
NEER_IC42,I10,MT,2004-01-01,
NEER_IC42,I10,MT,2005-01-01,
NEER_IC42,I10,MT,2006-01-01,
NEER_IC42,I10,MT,2007-01-01,
NEER_IC42,I10,MT,2008-01-01,
NEER_IC42,I10,MT,2009-01-01,
NEER_IC42,I10,MT,2010-01-01,
NEER_IC42,I10,MT,2011-01-01,
NEER_IC42,I10,MT,2012-01-01,
NEER_IC42,I10,MT,2013-01-01,
NEER_IC42,I10,MT,2014-01-01,
NEER_IC42,I10,MT,2015-01-01,
NEER_IC42,I10,MT,2016-01-01,
NEER_IC42,I10,MT,2017-01-01,
NEER_IC42,I10,NL,1995-01-01,95
NEER_IC42,I10,NL,1996-01-01,94
NEER_IC42,I10,NL,1997-01-01,
NEER_IC42,I10,NL,1998-01-01,
NEER_IC42,I10,NL,1999-01-01,
NEER_IC42,I10,NL,2000-01-01,
NEER_IC42,I10,NL,2001-01-01,
NEER_IC42,I10,NL,2002-01-01,
NEER_IC42,I10,NL,2003-01-01,
NEER_IC42,I10,NL,2004-01-01,
NEER_IC42,I10,NL,2005-01-01,
NEER_IC42,I10,NL,2006-01-01,
NEER_IC42,I10,NL,2007-01-01,
NEER_IC42,I10,NL,2008-01-01,
NEER_IC42,I10,NL,2009-01-01,
NEER_IC42,I10,NL,2010-01-01,
NEER_IC42,I10,NL,2011-01-01,
NEER_IC42,I10,NL,2012-01-01,
NEER_IC42,I10,NL,2013-01-01,
NEER_IC42,I10,NL,2014-01-01,
NEER_IC42,I10,NL,2015-01-01,
NEER_IC42,I10,NL,2016-01-01,
NEER_IC42,I10,NL,2017-01-01,
NEER_IC42,I10,PL,1995-01-01,101
NEER_IC42,I10,PL,1996-01-01,95
NEER_IC42,I10,PL,1997-01-01,
NEER_IC42,I10,PL,1998-01-01,
NEER_IC42,I10,PL,1999-01-01,
NEER_IC42,I10,PL,2000-01-01,
NEER_IC42,I10,PL,2001-01-01,
NEER_IC42,I10,PL,2002-01-01,
NEER_IC42,I10,PL,2003-01-01,
NEER_IC42,I10,PL,2004-01-01,
NEER_IC42,I10,PL,2005-01-01,
NEER_IC42,I10,PL,2006-01-01,
NEER_IC42,I10,PL,2007-01-01,
NEER_IC42,I10,PL,2008-01-01,
NEER_IC42,I10,PL,2009-01-01,
NEER_IC42,I10,PL,2010-01-01,
NEER_IC42,I10,PL,2011-01-01,
NEER_IC42,I10,PL,2012-01-01,
NEER_IC42,I10,PL,2013-01-01,
NEER_IC42,I10,PL,2014-01-01,
NEER_IC42,I10,PL,2015-01-01,
NEER_IC42,I10,PL,2016-01-01,
NEER_IC42,I10,PL,2017-01-01,
NEER_IC42,I10,PT,1995-01-01,96
NEER_IC42,I10,PT,1996-01-01,97
NEER_IC42,I10,PT,1997-01-01,
NEER_IC42,I10,PT,1998-01-01,
NEER_IC42,I10,PT,1999-01-01,
NEER_IC42,I10,PT,2000-01-01,
NEER_IC42,I10,PT,2001-01-01,
NEER_IC42,I10,PT,2002-01-01,
NEER_IC42,I10,PT,2003-01-01,
NEER_IC42,I10,PT,2004-01-01,
NEER_IC42,I10,PT,2005-01-01,
NEER_IC42,I10,PT,2006-01-01,
NEER_IC42,I10,PT,2007-01-01,
NEER_IC42,I10,PT,2008-01-01,
NEER_IC42,I10,PT,2009-01-01,
NEER_IC42,I10,PT,2010-01-01,
NEER_IC42,I10,PT,2011-01-01,
NEER_IC42,I10,PT,2012-01-01,
NEER_IC42,I10,PT,2013-01-01,
NEER_IC42,I10,PT,2014-01-01,
NEER_IC42,I10,PT,2015-01-01,
NEER_IC42,I10,PT,2016-01-01,
NEER_IC42,I10,PT,2017-01-01,
NEER_IC42,I10,RO,1995-01-01,1205
NEER_IC42,I10,RO,1996-01-01,843
NEER_IC42,I10,RO,1997-01-01,
NEER_IC42,I10,RO,1998-01-01,
NEER_IC42,I10,RO,1999-01-01,
NEER_IC42,I10,RO,2000-01-01,
NEER_IC42,I10,RO,2001-01-01,
NEER_IC42,I10,RO,2002-01-01,
NEER_IC42,I10,RO,2003-01-01,
NEER_IC42,I10,RO,2004-01-01,
NEER_IC42,I10,RO,2005-01-01,
NEER_IC42,I10,RO,2006-01-01,
NEER_IC42,I10,RO,2007-01-01,
NEER_IC42,I10,RO,2008-01-01,
NEER_IC42,I10,RO,2009-01-01,
NEER_IC42,I10,RO,2010-01-01,
NEER_IC42,I10,RO,2011-01-01,
NEER_IC42,I10,RO,2012-01-01,
NEER_IC42,I10,RO,2013-01-01,
NEER_IC42,I10,RO,2014-01-01,
NEER_IC42,I10,RO,2015-01-01,
NEER_IC42,I10,RO,2016-01-01,
NEER_IC42,I10,RO,2017-01-01,
NEER_IC42,I10,SE,1995-01-01,90
NEER_IC42,I10,SE,1996-01-01,100
NEER_IC42,I10,SE,1997-01-01,
NEER_IC42,I10,SE,1998-01-01,
NEER_IC42,I10,SE,1999-01-01,
NEER_IC42,I10,SE,2000-01-01,
NEER_IC42,I10,SE,2001-01-01,
NEER_IC42,I10,SE,2002-01-01,
NEER_IC42,I10,SE,2003-01-01,
NEER_IC42,I10,SE,2004-01-01,
NEER_IC42,I10,SE,2005-01-01,
NEER_IC42,I10,SE,2006-01-01,
NEER_IC42,I10,SE,2007-01-01,
NEER_IC42,I10,SE,2008-01-01,
NEER_IC42,I10,SE,2009-01-01,
NEER_IC42,I10,SE,2010-01-01,
NEER_IC42,I10,SE,2011-01-01,
NEER_IC42,I10,SE,2012-01-01,
NEER_IC42,I10,SE,2013-01-01,
NEER_IC42,I10,SE,2014-01-01,
NEER_IC42,I10,SE,2015-01-01,
NEER_IC42,I10,SE,2016-01-01,
NEER_IC42,I10,SE,2017-01-01,
NEER_IC42,I10,SI,1995-01-01,128
NEER_IC42,I10,SI,1996-01-01,116
NEER_IC42,I10,SI,1997-01-01,
NEER_IC42,I10,SI,1998-01-01,
NEER_IC42,I10,SI,1999-01-01,
NEER_IC42,I10,SI,2000-01-01,
NEER_IC42,I10,SI,2001-01-01,
NEER_IC42,I10,SI,2002-01-01,
NEER_IC42,I10,SI,2003-01-01,
NEER_IC42,I10,SI,2004-01-01,
NEER_IC42,I10,SI,2005-01-01,
NEER_IC42,I10,SI,2006-01-01,
NEER_IC42,I10,SI,2007-01-01,
NEER_IC42,I10,SI,2008-01-01,
NEER_IC42,I10,SI,2009-01-01,
NEER_IC42,I10,SI,2010-01-01,
NEER_IC42,I10,SI,2011-01-01,
NEER_IC42,I10,SI,2012-01-01,
NEER_IC42,I10,SI,2013-01-01,
NEER_IC42,I10,SI,2014-01-01,
NEER_IC42,I10,SI,2015-01-01,
NEER_IC42,I10,SI,2016-01-01,
NEER_IC42,I10,SI,2017-01-01,
NEER_IC42,I10,SK,1995-01-01,65
NEER_IC42,I10,SK,1996-01-01,67
NEER_IC42,I10,SK,1997-01-01,
NEER_IC42,I10,SK,1998-01-01,
NEER_IC42,I10,SK,1999-01-01,
NEER_IC42,I10,SK,2000-01-01,
NEER_IC42,I10,SK,2001-01-01,
NEER_IC42,I10,SK,2002-01-01,
NEER_IC42,I10,SK,2003-01-01,
NEER_IC42,I10,SK,2004-01-01,
NEER_IC42,I10,SK,2005-01-01,
NEER_IC42,I10,SK,2006-01-01,
NEER_IC42,I10,SK,2007-01-01,
NEER_IC42,I10,SK,2008-01-01,
NEER_IC42,I10,SK,2009-01-01,
NEER_IC42,I10,SK,2010-01-01,
NEER_IC42,I10,SK,2011-01-01,
NEER_IC42,I10,SK,2012-01-01,
NEER_IC42,I10,SK,2013-01-01,
NEER_IC42,I10,SK,2014-01-01,
NEER_IC42,I10,SK,2015-01-01,
NEER_IC42,I10,SK,2016-01-01,
NEER_IC42,I10,SK,2017-01-01,
NEER_IC42,I10,UK,1995-01-01,93
NEER_IC42,I10,UK,1996-01-01,96
NEER_IC42,I10,UK,1997-01-01,
NEER_IC42,I10,UK,1998-01-01,
NEER_IC42,I10,UK,1999-01-01,
NEER_IC42,I10,UK,2000-01-01,
NEER_IC42,I10,UK,2001-01-01,
NEER_IC42,I10,UK,2002-01-01,
NEER_IC42,I10,UK,2003-01-01,
NEER_IC42,I10,UK,2004-01-01,
NEER_IC42,I10,UK,2005-01-01,
NEER_IC42,I10,UK,2006-01-01,
NEER_IC42,I10,UK,2007-01-01,
NEER_IC42,I10,UK,2008-01-01,
NEER_IC42,I10,UK,2009-01-01,
NEER_IC42,I10,UK,2010-01-01,
NEER_IC42,I10,UK,2011-01-01,
NEER_IC42,I10,UK,2012-01-01,
NEER_IC42,I10,UK,2013-01-01,
NEER_IC42,I10,UK,2014-01-01,
NEER_IC42,I10,UK,2015-01-01,
NEER_IC42,I10,UK,2016-01-01,
NEER_IC42,I10,UK,2017-01-01,
NEER_IC42,PCH_1Y,AT,1995-01-01,7
NEER_IC42,PCH_1Y,AT,1996-01-01,0
NEER_IC42,PCH_1Y,AT,1997-01-01,
NEER_IC42,PCH_1Y,AT,1998-01-01,
NEER_IC42,PCH_1Y,AT,1999-01-01,
NEER_IC42,PCH_1Y,AT,2000-01-01,
NEER_IC42,PCH_1Y,AT,2001-01-01,
NEER_IC42,PCH_1Y,AT,2002-01-01,
NEER_IC42,PCH_1Y,AT,2003-01-01,
NEER_IC42,PCH_1Y,AT,2004-01-01,
NEER_IC42,PCH_1Y,AT,2005-01-01,
NEER_IC42,PCH_1Y,AT,2006-01-01,
NEER_IC42,PCH_1Y,AT,2007-01-01,
NEER_IC42,PCH_1Y,AT,2008-01-01,
NEER_IC42,PCH_1Y,AT,2009-01-01,
NEER_IC42,PCH_1Y,AT,2010-01-01,
NEER_IC42,PCH_1Y,AT,2011-01-01,
NEER_IC42,PCH_1Y,AT,2012-01-01,
NEER_IC42,PCH_1Y,AT,2013-01-01,
NEER_IC42,PCH_1Y,AT,2014-01-01,
NEER_IC42,PCH_1Y,AT,2015-01-01,
NEER_IC42,PCH_1Y,AT,2016-01-01,
NEER_IC42,PCH_1Y,AT,2017-01-01,
NEER_IC42,PCH_1Y,BE,1995-01-01,6
NEER_IC42,PCH_1Y,BE,1996-01-01,1
NEER_IC42,PCH_1Y,BE,1997-01-01,
NEER_IC42,PCH_1Y,BE,1998-01-01,
NEER_IC42,PCH_1Y,BE,1999-01-01,
NEER_IC42,PCH_1Y,BE,2000-01-01,
NEER_IC42,PCH_1Y,BE,2001-01-01,
NEER_IC42,PCH_1Y,BE,2002-01-01,
NEER_IC42,PCH_1Y,BE,2003-01-01,
NEER_IC42,PCH_1Y,BE,2004-01-01,
NEER_IC42,PCH_1Y,BE,2005-01-01,
NEER_IC42,PCH_1Y,BE,2006-01-01,
NEER_IC42,PCH_1Y,BE,2007-01-01,
NEER_IC42,PCH_1Y,BE,2008-01-01,
NEER_IC42,PCH_1Y,BE,2009-01-01,
NEER_IC42,PCH_1Y,BE,2010-01-01,
NEER_IC42,PCH_1Y,BE,2011-01-01,
NEER_IC42,PCH_1Y,BE,2012-01-01,
NEER_IC42,PCH_1Y,BE,2013-01-01,
NEER_IC42,PCH_1Y,BE,2014-01-01,
NEER_IC42,PCH_1Y,BE,2015-01-01,
NEER_IC42,PCH_1Y,BE,2016-01-01,
NEER_IC42,PCH_1Y,BE,2017-01-01,
NEER_IC42,PCH_1Y,BG,1995-01-01,12
NEER_IC42,PCH_1Y,BG,1996-01-01,58
NEER_IC42,PCH_1Y,BG,1997-01-01,
NEER_IC42,PCH_1Y,BG,1998-01-01,
NEER_IC42,PCH_1Y,BG,1999-01-01,
NEER_IC42,PCH_1Y,BG,2000-01-01,
NEER_IC42,PCH_1Y,BG,2001-01-01,
NEER_IC42,PCH_1Y,BG,2002-01-01,
NEER_IC42,PCH_1Y,BG,2003-01-01,
NEER_IC42,PCH_1Y,BG,2004-01-01,
NEER_IC42,PCH_1Y,BG,2005-01-01,
NEER_IC42,PCH_1Y,BG,2006-01-01,
NEER_IC42,PCH_1Y,BG,2007-01-01,
NEER_IC42,PCH_1Y,BG,2008-01-01,
NEER_IC42,PCH_1Y,BG,2009-01-01,
NEER_IC42,PCH_1Y,BG,2010-01-01,
NEER_IC42,PCH_1Y,BG,2011-01-01,
NEER_IC42,PCH_1Y,BG,2012-01-01,
NEER_IC42,PCH_1Y,BG,2013-01-01,
NEER_IC42,PCH_1Y,BG,2014-01-01,
NEER_IC42,PCH_1Y,BG,2015-01-01,
NEER_IC42,PCH_1Y,BG,2016-01-01,
NEER_IC42,PCH_1Y,BG,2017-01-01,
NEER_IC42,PCH_1Y,CY,1995-01-01,14
NEER_IC42,PCH_1Y,CY,1996-01-01,9
NEER_IC42,PCH_1Y,CY,1997-01-01,
NEER_IC42,PCH_1Y,CY,1998-01-01,
NEER_IC42,PCH_1Y,CY,1999-01-01,
NEER_IC42,PCH_1Y,CY,2000-01-01,
NEER_IC42,PCH_1Y,CY,2001-01-01,
NEER_IC42,PCH_1Y,CY,2002-01-01,
NEER_IC42,PCH_1Y,CY,2003-01-01,
NEER_IC42,PCH_1Y,CY,2004-01-01,
NEER_IC42,PCH_1Y,CY,2005-01-01,
NEER_IC42,PCH_1Y,CY,2006-01-01,
NEER_IC42,PCH_1Y,CY,2007-01-01,
NEER_IC42,PCH_1Y,CY,2008-01-01,
NEER_IC42,PCH_1Y,CY,2009-01-01,
NEER_IC42,PCH_1Y,CY,2010-01-01,
NEER_IC42,PCH_1Y,CY,2011-01-01,
NEER_IC42,PCH_1Y,CY,2012-01-01,
NEER_IC42,PCH_1Y,CY,2013-01-01,
NEER_IC42,PCH_1Y,CY,2014-01-01,
NEER_IC42,PCH_1Y,CY,2015-01-01,
NEER_IC42,PCH_1Y,CY,2016-01-01,
NEER_IC42,PCH_1Y,CY,2017-01-01,
NEER_IC42,PCH_1Y,CZ,1995-01-01,6
NEER_IC42,PCH_1Y,CZ,1996-01-01,3
NEER_IC42,PCH_1Y,CZ,1997-01-01,
NEER_IC42,PCH_1Y,CZ,1998-01-01,
NEER_IC42,PCH_1Y,CZ,1999-01-01,
NEER_IC42,PCH_1Y,CZ,2000-01-01,
NEER_IC42,PCH_1Y,CZ,2001-01-01,
NEER_IC42,PCH_1Y,CZ,2002-01-01,
NEER_IC42,PCH_1Y,CZ,2003-01-01,
NEER_IC42,PCH_1Y,CZ,2004-01-01,
NEER_IC42,PCH_1Y,CZ,2005-01-01,
NEER_IC42,PCH_1Y,CZ,2006-01-01,
NEER_IC42,PCH_1Y,CZ,2007-01-01,
NEER_IC42,PCH_1Y,CZ,2008-01-01,
NEER_IC42,PCH_1Y,CZ,2009-01-01,
NEER_IC42,PCH_1Y,CZ,2010-01-01,
NEER_IC42,PCH_1Y,CZ,2011-01-01,
NEER_IC42,PCH_1Y,CZ,2012-01-01,
NEER_IC42,PCH_1Y,CZ,2013-01-01,
NEER_IC42,PCH_1Y,CZ,2014-01-01,
NEER_IC42,PCH_1Y,CZ,2015-01-01,
NEER_IC42,PCH_1Y,CZ,2016-01-01,
NEER_IC42,PCH_1Y,CZ,2017-01-01,
NEER_IC42,PCH_1Y,DE,1995-01-01,9
NEER_IC42,PCH_1Y,DE,1996-01-01,0
NEER_IC42,PCH_1Y,DE,1997-01-01,
NEER_IC42,PCH_1Y,DE,1998-01-01,
NEER_IC42,PCH_1Y,DE,1999-01-01,
NEER_IC42,PCH_1Y,DE,2000-01-01,
NEER_IC42,PCH_1Y,DE,2001-01-01,
NEER_IC42,PCH_1Y,DE,2002-01-01,
NEER_IC42,PCH_1Y,DE,2003-01-01,
NEER_IC42,PCH_1Y,DE,2004-01-01,
NEER_IC42,PCH_1Y,DE,2005-01-01,
NEER_IC42,PCH_1Y,DE,2006-01-01,
NEER_IC42,PCH_1Y,DE,2007-01-01,
NEER_IC42,PCH_1Y,DE,2008-01-01,
NEER_IC42,PCH_1Y,DE,2009-01-01,
NEER_IC42,PCH_1Y,DE,2010-01-01,
NEER_IC42,PCH_1Y,DE,2011-01-01,
NEER_IC42,PCH_1Y,DE,2012-01-01,
NEER_IC42,PCH_1Y,DE,2013-01-01,
NEER_IC42,PCH_1Y,DE,2014-01-01,
NEER_IC42,PCH_1Y,DE,2015-01-01,
NEER_IC42,PCH_1Y,DE,2016-01-01,
NEER_IC42,PCH_1Y,DE,2017-01-01,
NEER_IC42,PCH_1Y,DK,1995-01-01,7
NEER_IC42,PCH_1Y,DK,1996-01-01,0
NEER_IC42,PCH_1Y,DK,1997-01-01,
NEER_IC42,PCH_1Y,DK,1998-01-01,
NEER_IC42,PCH_1Y,DK,1999-01-01,
NEER_IC42,PCH_1Y,DK,2000-01-01,
NEER_IC42,PCH_1Y,DK,2001-01-01,
NEER_IC42,PCH_1Y,DK,2002-01-01,
NEER_IC42,PCH_1Y,DK,2003-01-01,
NEER_IC42,PCH_1Y,DK,2004-01-01,
NEER_IC42,PCH_1Y,DK,2005-01-01,
NEER_IC42,PCH_1Y,DK,2006-01-01,
NEER_IC42,PCH_1Y,DK,2007-01-01,
NEER_IC42,PCH_1Y,DK,2008-01-01,
NEER_IC42,PCH_1Y,DK,2009-01-01,
NEER_IC42,PCH_1Y,DK,2010-01-01,
NEER_IC42,PCH_1Y,DK,2011-01-01,
NEER_IC42,PCH_1Y,DK,2012-01-01,
NEER_IC42,PCH_1Y,DK,2013-01-01,
NEER_IC42,PCH_1Y,DK,2014-01-01,
NEER_IC42,PCH_1Y,DK,2015-01-01,
NEER_IC42,PCH_1Y,DK,2016-01-01,
NEER_IC42,PCH_1Y,DK,2017-01-01,
NEER_IC42,PCH_1Y,EE,1995-01-01,28
NEER_IC42,PCH_1Y,EE,1996-01-01,0
NEER_IC42,PCH_1Y,EE,1997-01-01,
NEER_IC42,PCH_1Y,EE,1998-01-01,
NEER_IC42,PCH_1Y,EE,1999-01-01,
NEER_IC42,PCH_1Y,EE,2000-01-01,
NEER_IC42,PCH_1Y,EE,2001-01-01,
NEER_IC42,PCH_1Y,EE,2002-01-01,
NEER_IC42,PCH_1Y,EE,2003-01-01,
NEER_IC42,PCH_1Y,EE,2004-01-01,
NEER_IC42,PCH_1Y,EE,2005-01-01,
NEER_IC42,PCH_1Y,EE,2006-01-01,
NEER_IC42,PCH_1Y,EE,2007-01-01,
NEER_IC42,PCH_1Y,EE,2008-01-01,
NEER_IC42,PCH_1Y,EE,2009-01-01,
NEER_IC42,PCH_1Y,EE,2010-01-01,
NEER_IC42,PCH_1Y,EE,2011-01-01,
NEER_IC42,PCH_1Y,EE,2012-01-01,
NEER_IC42,PCH_1Y,EE,2013-01-01,
NEER_IC42,PCH_1Y,EE,2014-01-01,
NEER_IC42,PCH_1Y,EE,2015-01-01,
NEER_IC42,PCH_1Y,EE,2016-01-01,
NEER_IC42,PCH_1Y,EE,2017-01-01,
NEER_IC42,PCH_1Y,EL,1995-01-01,5
NEER_IC42,PCH_1Y,EL,1996-01-01,3
NEER_IC42,PCH_1Y,EL,1997-01-01,
NEER_IC42,PCH_1Y,EL,1998-01-01,
NEER_IC42,PCH_1Y,EL,1999-01-01,
NEER_IC42,PCH_1Y,EL,2000-01-01,
NEER_IC42,PCH_1Y,EL,2001-01-01,
NEER_IC42,PCH_1Y,EL,2002-01-01,
NEER_IC42,PCH_1Y,EL,2003-01-01,
NEER_IC42,PCH_1Y,EL,2004-01-01,
NEER_IC42,PCH_1Y,EL,2005-01-01,
NEER_IC42,PCH_1Y,EL,2006-01-01,
NEER_IC42,PCH_1Y,EL,2007-01-01,
NEER_IC42,PCH_1Y,EL,2008-01-01,
NEER_IC42,PCH_1Y,EL,2009-01-01,
NEER_IC42,PCH_1Y,EL,2010-01-01,
NEER_IC42,PCH_1Y,EL,2011-01-01,
NEER_IC42,PCH_1Y,EL,2012-01-01,
NEER_IC42,PCH_1Y,EL,2013-01-01,
NEER_IC42,PCH_1Y,EL,2014-01-01,
NEER_IC42,PCH_1Y,EL,2015-01-01,
NEER_IC42,PCH_1Y,EL,2016-01-01,
NEER_IC42,PCH_1Y,EL,2017-01-01,
NEER_IC42,PCH_1Y,ES,1995-01-01,2
NEER_IC42,PCH_1Y,ES,1996-01-01,1
NEER_IC42,PCH_1Y,ES,1997-01-01,
NEER_IC42,PCH_1Y,ES,1998-01-01,
NEER_IC42,PCH_1Y,ES,1999-01-01,
NEER_IC42,PCH_1Y,ES,2000-01-01,
NEER_IC42,PCH_1Y,ES,2001-01-01,
NEER_IC42,PCH_1Y,ES,2002-01-01,
NEER_IC42,PCH_1Y,ES,2003-01-01,
NEER_IC42,PCH_1Y,ES,2004-01-01,
NEER_IC42,PCH_1Y,ES,2005-01-01,
NEER_IC42,PCH_1Y,ES,2006-01-01,
NEER_IC42,PCH_1Y,ES,2007-01-01,
NEER_IC42,PCH_1Y,ES,2008-01-01,
NEER_IC42,PCH_1Y,ES,2009-01-01,
NEER_IC42,PCH_1Y,ES,2010-01-01,
NEER_IC42,PCH_1Y,ES,2011-01-01,
NEER_IC42,PCH_1Y,ES,2012-01-01,
NEER_IC42,PCH_1Y,ES,2013-01-01,
NEER_IC42,PCH_1Y,ES,2014-01-01,
NEER_IC42,PCH_1Y,ES,2015-01-01,
NEER_IC42,PCH_1Y,ES,2016-01-01,
NEER_IC42,PCH_1Y,ES,2017-01-01,
NEER_IC42,PCH_1Y,FI,1995-01-01,17
NEER_IC42,PCH_1Y,FI,1996-01-01,1
NEER_IC42,PCH_1Y,FI,1997-01-01,
NEER_IC42,PCH_1Y,FI,1998-01-01,
NEER_IC42,PCH_1Y,FI,1999-01-01,
NEER_IC42,PCH_1Y,FI,2000-01-01,
NEER_IC42,PCH_1Y,FI,2001-01-01,
NEER_IC42,PCH_1Y,FI,2002-01-01,
NEER_IC42,PCH_1Y,FI,2003-01-01,
NEER_IC42,PCH_1Y,FI,2004-01-01,
NEER_IC42,PCH_1Y,FI,2005-01-01,
NEER_IC42,PCH_1Y,FI,2006-01-01,
NEER_IC42,PCH_1Y,FI,2007-01-01,
NEER_IC42,PCH_1Y,FI,2008-01-01,
NEER_IC42,PCH_1Y,FI,2009-01-01,
NEER_IC42,PCH_1Y,FI,2010-01-01,
NEER_IC42,PCH_1Y,FI,2011-01-01,
NEER_IC42,PCH_1Y,FI,2012-01-01,
NEER_IC42,PCH_1Y,FI,2013-01-01,
NEER_IC42,PCH_1Y,FI,2014-01-01,
NEER_IC42,PCH_1Y,FI,2015-01-01,
NEER_IC42,PCH_1Y,FI,2016-01-01,
NEER_IC42,PCH_1Y,FI,2017-01-01,
NEER_IC42,PCH_1Y,FR,1995-01-01,6
NEER_IC42,PCH_1Y,FR,1996-01-01,1
NEER_IC42,PCH_1Y,FR,1997-01-01,
NEER_IC42,PCH_1Y,FR,1998-01-01,
NEER_IC42,PCH_1Y,FR,1999-01-01,
NEER_IC42,PCH_1Y,FR,2000-01-01,
NEER_IC42,PCH_1Y,FR,2001-01-01,
NEER_IC42,PCH_1Y,FR,2002-01-01,
NEER_IC42,PCH_1Y,FR,2003-01-01,
NEER_IC42,PCH_1Y,FR,2004-01-01,
NEER_IC42,PCH_1Y,FR,2005-01-01,
NEER_IC42,PCH_1Y,FR,2006-01-01,
NEER_IC42,PCH_1Y,FR,2007-01-01,
NEER_IC42,PCH_1Y,FR,2008-01-01,
NEER_IC42,PCH_1Y,FR,2009-01-01,
NEER_IC42,PCH_1Y,FR,2010-01-01,
NEER_IC42,PCH_1Y,FR,2011-01-01,
NEER_IC42,PCH_1Y,FR,2012-01-01,
NEER_IC42,PCH_1Y,FR,2013-01-01,
NEER_IC42,PCH_1Y,FR,2014-01-01,
NEER_IC42,PCH_1Y,FR,2015-01-01,
NEER_IC42,PCH_1Y,FR,2016-01-01,
NEER_IC42,PCH_1Y,FR,2017-01-01,
NEER_IC42,PCH_1Y,HR,1995-01-01,15
NEER_IC42,PCH_1Y,HR,1996-01-01,0
NEER_IC42,PCH_1Y,HR,1997-01-01,
NEER_IC42,PCH_1Y,HR,1998-01-01,
