na_item,s_adj,unit,geotime,date,value
B1GQ,SCA,PD10_EUR,FI,2016-01-01,112
B1GQ,SCA,PD10_EUR,FI,2016-04-01,113
B1GQ,SCA,PD10_EUR,FI,2016-07-01,113
B1GQ,SCA,PD10_EUR,FI,2016-10-01,113
B1GQ,SCA,PD10_EUR,FI,2017-01-01,113
B1GQ,SCA,PD10_EUR,FI,2017-04-01,113
B1GQ,SCA,PD10_EUR,FI,2017-07-01,113
B1GQ,SCA,PD10_EUR,FI,2017-10-01,114
B1GQ,SCA,PD10_EUR,FI,2018-01-01,114
B1GQ,SCA,PD10_EUR,FI,2018-04-01,115
B1GQ,SCA,PD10_EUR,FR,2015-07-01,104
B1GQ,SCA,PD10_EUR,FR,2015-10-01,104
B1GQ,SCA,PD10_EUR,FR,2016-01-01,105
B1GQ,SCA,PD10_EUR,FR,2016-04-01,104
B1GQ,SCA,PD10_EUR,FR,2016-07-01,104
B1GQ,SCA,PD10_EUR,FR,2016-10-01,104
B1GQ,SCA,PD10_EUR,FR,2017-01-01,105
B1GQ,SCA,PD10_EUR,FR,2017-04-01,105
B1GQ,SCA,PD10_EUR,FR,2017-07-01,105
B1GQ,SCA,PD10_EUR,FR,2017-10-01,105
B1GQ,SCA,PD10_EUR,FR,2018-01-01,106
B1GQ,SCA,PD10_EUR,FR,2018-04-01,106
B1GQ,SCA,PD10_EUR,HR,2015-07-01,100
B1GQ,SCA,PD10_EUR,HR,2015-10-01,99
B1GQ,SCA,PD10_EUR,HR,2016-01-01,99
B1GQ,SCA,PD10_EUR,HR,2016-04-01,100
B1GQ,SCA,PD10_EUR,HR,2016-07-01,101
B1GQ,SCA,PD10_EUR,HR,2016-10-01,100
B1GQ,SCA,PD10_EUR,HR,2017-01-01,102
B1GQ,SCA,PD10_EUR,HR,2017-04-01,102
B1GQ,SCA,PD10_EUR,HR,2017-07-01,103
B1GQ,SCA,PD10_EUR,HR,2017-10-01,102
B1GQ,SCA,PD10_EUR,HR,2018-01-01,104
B1GQ,SCA,PD10_EUR,HR,2018-04-01,105
B1GQ,SCA,PD10_EUR,HU,2015-07-01,101
B1GQ,SCA,PD10_EUR,HU,2015-10-01,103
B1GQ,SCA,PD10_EUR,HU,2016-01-01,101
B1GQ,SCA,PD10_EUR,HU,2016-04-01,101
B1GQ,SCA,PD10_EUR,HU,2016-07-01,102
B1GQ,SCA,PD10_EUR,HU,2016-10-01,103
B1GQ,SCA,PD10_EUR,HU,2017-01-01,105
B1GQ,SCA,PD10_EUR,HU,2017-04-01,105
B1GQ,SCA,PD10_EUR,HU,2017-07-01,108
B1GQ,SCA,PD10_EUR,HU,2017-10-01,107
B1GQ,SCA,PD10_EUR,HU,2018-01-01,108
B1GQ,SCA,PD10_EUR,HU,2018-04-01,108
B1GQ,SCA,PD10_EUR,IE,2015-07-01,108
B1GQ,SCA,PD10_EUR,IE,2015-10-01,111
B1GQ,SCA,PD10_EUR,IE,2016-01-01,108
B1GQ,SCA,PD10_EUR,IE,2016-04-01,106
B1GQ,SCA,PD10_EUR,IE,2016-07-01,108
B1GQ,SCA,PD10_EUR,IE,2016-10-01,109
B1GQ,SCA,PD10_EUR,IE,2017-01-01,107
B1GQ,SCA,PD10_EUR,IE,2017-04-01,108
B1GQ,SCA,PD10_EUR,IE,2017-07-01,109
B1GQ,SCA,PD10_EUR,IE,2017-10-01,109
B1GQ,SCA,PD10_EUR,IE,2018-01-01,111
B1GQ,SCA,PD10_EUR,IE,2018-04-01,110
B1GQ,SCA,PD10_EUR,IT,2015-07-01,106
B1GQ,SCA,PD10_EUR,IT,2015-10-01,106
B1GQ,SCA,PD10_EUR,IT,2016-01-01,107
B1GQ,SCA,PD10_EUR,IT,2016-04-01,107
B1GQ,SCA,PD10_EUR,IT,2016-07-01,107
B1GQ,SCA,PD10_EUR,IT,2016-10-01,107
B1GQ,SCA,PD10_EUR,IT,2017-01-01,107
B1GQ,SCA,PD10_EUR,IT,2017-04-01,107
B1GQ,SCA,PD10_EUR,IT,2017-07-01,107
B1GQ,SCA,PD10_EUR,IT,2017-10-01,108
B1GQ,SCA,PD10_EUR,IT,2018-01-01,108
B1GQ,SCA,PD10_EUR,IT,2018-04-01,109
B1GQ,SCA,PD10_EUR,LT,2015-07-01,110
B1GQ,SCA,PD10_EUR,LT,2015-10-01,112
B1GQ,SCA,PD10_EUR,LT,2016-01-01,111
B1GQ,SCA,PD10_EUR,LT,2016-04-01,112
B1GQ,SCA,PD10_EUR,LT,2016-07-01,113
B1GQ,SCA,PD10_EUR,LT,2016-10-01,113
B1GQ,SCA,PD10_EUR,LT,2017-01-01,115
B1GQ,SCA,PD10_EUR,LT,2017-04-01,116
B1GQ,SCA,PD10_EUR,LT,2017-07-01,118
B1GQ,SCA,PD10_EUR,LT,2017-10-01,119
B1GQ,SCA,PD10_EUR,LT,2018-01-01,118
B1GQ,SCA,PD10_EUR,LT,2018-04-01,119
B1GQ,SCA,PD10_EUR,LU,2015-07-01,111
B1GQ,SCA,PD10_EUR,LU,2015-10-01,113
B1GQ,SCA,PD10_EUR,LU,2016-01-01,113
B1GQ,SCA,PD10_EUR,LU,2016-04-01,111
B1GQ,SCA,PD10_EUR,LU,2016-07-01,113
B1GQ,SCA,PD10_EUR,LU,2016-10-01,113
B1GQ,SCA,PD10_EUR,LU,2017-01-01,114
B1GQ,SCA,PD10_EUR,LU,2017-04-01,114
B1GQ,SCA,PD10_EUR,LU,2017-07-01,114
B1GQ,SCA,PD10_EUR,LU,2017-10-01,116
B1GQ,SCA,PD10_EUR,LU,2018-01-01,117
B1GQ,SCA,PD10_EUR,LU,2018-04-01,118
B1GQ,SCA,PD10_EUR,LV,2015-07-01,114
B1GQ,SCA,PD10_EUR,LV,2015-10-01,114
B1GQ,SCA,PD10_EUR,LV,2016-01-01,115
B1GQ,SCA,PD10_EUR,LV,2016-04-01,115
B1GQ,SCA,PD10_EUR,LV,2016-07-01,116
B1GQ,SCA,PD10_EUR,LV,2016-10-01,117
B1GQ,SCA,PD10_EUR,LV,2017-01-01,117
B1GQ,SCA,PD10_EUR,LV,2017-04-01,118
B1GQ,SCA,PD10_EUR,LV,2017-07-01,120
B1GQ,SCA,PD10_EUR,LV,2017-10-01,121
B1GQ,SCA,PD10_EUR,LV,2018-01-01,122
B1GQ,SCA,PD10_EUR,LV,2018-04-01,123
B1GQ,SCA,PD10_EUR,MT,2015-07-01,112
B1GQ,SCA,PD10_EUR,MT,2015-10-01,112
B1GQ,SCA,PD10_EUR,MT,2016-01-01,113
B1GQ,SCA,PD10_EUR,MT,2016-04-01,113
B1GQ,SCA,PD10_EUR,MT,2016-07-01,113
B1GQ,SCA,PD10_EUR,MT,2016-10-01,114
B1GQ,SCA,PD10_EUR,MT,2017-01-01,115
B1GQ,SCA,PD10_EUR,MT,2017-04-01,116
B1GQ,SCA,PD10_EUR,MT,2017-07-01,116
B1GQ,SCA,PD10_EUR,MT,2017-10-01,117
B1GQ,SCA,PD10_EUR,MT,2018-01-01,118
B1GQ,SCA,PD10_EUR,MT,2018-04-01,119
B1GQ,SCA,PD10_EUR,NL,2015-07-01,104
B1GQ,SCA,PD10_EUR,NL,2015-10-01,104
B1GQ,SCA,PD10_EUR,NL,2016-01-01,104
B1GQ,SCA,PD10_EUR,NL,2016-04-01,104
B1GQ,SCA,PD10_EUR,NL,2016-07-01,104
B1GQ,SCA,PD10_EUR,NL,2016-10-01,104
B1GQ,SCA,PD10_EUR,NL,2017-01-01,105
B1GQ,SCA,PD10_EUR,NL,2017-04-01,105
B1GQ,SCA,PD10_EUR,NL,2017-07-01,106
B1GQ,SCA,PD10_EUR,NL,2017-10-01,106
B1GQ,SCA,PD10_EUR,NL,2018-01-01,107
B1GQ,SCA,PD10_EUR,NL,2018-04-01,107
B1GQ,SCA,PD10_EUR,NO,2015-07-01,96
B1GQ,SCA,PD10_EUR,NO,2015-10-01,93
B1GQ,SCA,PD10_EUR,NO,2016-01-01,90
B1GQ,SCA,PD10_EUR,NO,2016-04-01,93
B1GQ,SCA,PD10_EUR,NO,2016-07-01,94
B1GQ,SCA,PD10_EUR,NO,2016-10-01,98
B1GQ,SCA,PD10_EUR,NO,2017-01-01,100
B1GQ,SCA,PD10_EUR,NO,2017-04-01,95
B1GQ,SCA,PD10_EUR,NO,2017-07-01,96
B1GQ,SCA,PD10_EUR,NO,2017-10-01,95
B1GQ,SCA,PD10_EUR,NO,2018-01-01,96
B1GQ,SCA,PD10_EUR,NO,2018-04-01,99
B1GQ,SCA,PD10_EUR,PL,2015-07-01,101
B1GQ,SCA,PD10_EUR,PL,2015-10-01,101
B1GQ,SCA,PD10_EUR,PL,2016-01-01,98
B1GQ,SCA,PD10_EUR,PL,2016-04-01,98
B1GQ,SCA,PD10_EUR,PL,2016-07-01,99
B1GQ,SCA,PD10_EUR,PL,2016-10-01,98
B1GQ,SCA,PD10_EUR,PL,2017-01-01,100
B1GQ,SCA,PD10_EUR,PL,2017-04-01,103
B1GQ,SCA,PD10_EUR,PL,2017-07-01,103
B1GQ,SCA,PD10_EUR,PL,2017-10-01,103
B1GQ,SCA,PD10_EUR,PL,2018-01-01,105
B1GQ,SCA,PD10_EUR,PL,2018-04-01,102
B1GQ,SCA,PD10_EUR,PT,2015-07-01,104
B1GQ,SCA,PD10_EUR,PT,2015-10-01,105
B1GQ,SCA,PD10_EUR,PT,2016-01-01,105
B1GQ,SCA,PD10_EUR,PT,2016-04-01,105
B1GQ,SCA,PD10_EUR,PT,2016-07-01,106
B1GQ,SCA,PD10_EUR,PT,2016-10-01,106
B1GQ,SCA,PD10_EUR,PT,2017-01-01,107
B1GQ,SCA,PD10_EUR,PT,2017-04-01,107
B1GQ,SCA,PD10_EUR,PT,2017-07-01,108
B1GQ,SCA,PD10_EUR,PT,2017-10-01,108
B1GQ,SCA,PD10_EUR,PT,2018-01-01,108
B1GQ,SCA,PD10_EUR,PT,2018-04-01,108
B1GQ,SCA,PD10_EUR,RO,2015-07-01,112
B1GQ,SCA,PD10_EUR,RO,2015-10-01,111
B1GQ,SCA,PD10_EUR,RO,2016-01-01,110
B1GQ,SCA,PD10_EUR,RO,2016-04-01,112
B1GQ,SCA,PD10_EUR,RO,2016-07-01,113
B1GQ,SCA,PD10_EUR,RO,2016-10-01,114
B1GQ,SCA,PD10_EUR,RO,2017-01-01,115
B1GQ,SCA,PD10_EUR,RO,2017-04-01,115
B1GQ,SCA,PD10_EUR,RO,2017-07-01,116
B1GQ,SCA,PD10_EUR,RO,2017-10-01,117
B1GQ,SCA,PD10_EUR,RO,2018-01-01,118
B1GQ,SCA,PD10_EUR,RO,2018-04-01,120
B1GQ,SCA,PD10_EUR,SE,2015-07-01,108
B1GQ,SCA,PD10_EUR,SE,2015-10-01,110
B1GQ,SCA,PD10_EUR,SE,2016-01-01,110
B1GQ,SCA,PD10_EUR,SE,2016-04-01,111
B1GQ,SCA,PD10_EUR,SE,2016-07-01,109
B1GQ,SCA,PD10_EUR,SE,2016-10-01,108
B1GQ,SCA,PD10_EUR,SE,2017-01-01,111
B1GQ,SCA,PD10_EUR,SE,2017-04-01,109
B1GQ,SCA,PD10_EUR,SE,2017-07-01,111
B1GQ,SCA,PD10_EUR,SE,2017-10-01,109
B1GQ,SCA,PD10_EUR,SE,2018-01-01,108
B1GQ,SCA,PD10_EUR,SE,2018-04-01,104
B1GQ,SCA,PD10_EUR,SI,2015-07-01,104
B1GQ,SCA,PD10_EUR,SI,2015-10-01,105
B1GQ,SCA,PD10_EUR,SI,2016-01-01,105
B1GQ,SCA,PD10_EUR,SI,2016-04-01,105
B1GQ,SCA,PD10_EUR,SI,2016-07-01,105
B1GQ,SCA,PD10_EUR,SI,2016-10-01,106
B1GQ,SCA,PD10_EUR,SI,2017-01-01,106
B1GQ,SCA,PD10_EUR,SI,2017-04-01,107
B1GQ,SCA,PD10_EUR,SI,2017-07-01,108
B1GQ,SCA,PD10_EUR,SI,2017-10-01,108
B1GQ,SCA,PD10_EUR,SI,2018-01-01,109
B1GQ,SCA,PD10_EUR,SI,2018-04-01,110
B1GQ,SCA,PD10_EUR,UK,2015-07-01,129
B1GQ,SCA,PD10_EUR,UK,2015-10-01,127
B1GQ,SCA,PD10_EUR,UK,2016-01-01,121
B1GQ,SCA,PD10_EUR,UK,2016-04-01,119
B1GQ,SCA,PD10_EUR,UK,2016-07-01,111
B1GQ,SCA,PD10_EUR,UK,2016-10-01,109
B1GQ,SCA,PD10_EUR,UK,2017-01-01,111
B1GQ,SCA,PD10_EUR,UK,2017-04-01,111
B1GQ,SCA,PD10_EUR,UK,2017-07-01,107
B1GQ,SCA,PD10_EUR,UK,2017-10-01,109
B1GQ,SCA,PD10_EUR,UK,2018-01-01,110
B1GQ,SCA,PD10_EUR,UK,2018-04-01,111
