unit,geotime,date,value
INX_A_AVG,EE,2006-01-01,121
INX_A_AVG,EE,2007-01-01,135
INX_A_AVG,EE,2008-01-01,113
INX_A_AVG,EE,2009-01-01,71
INX_A_AVG,EE,2010-01-01,72
INX_A_AVG,EE,2011-01-01,74
INX_A_AVG,EE,2012-01-01,77
INX_A_AVG,EE,2013-01-01,83
INX_A_AVG,EE,2014-01-01,93
INX_A_AVG,EE,2015-01-01,100
INX_A_AVG,EE,2016-01-01,103
INX_A_AVG,EE,2017-01-01,105
INX_A_AVG,EL,2000-01-01,113
INX_A_AVG,EL,2001-01-01,126
INX_A_AVG,EL,2002-01-01,140
INX_A_AVG,EL,2003-01-01,144
INX_A_AVG,EL,2004-01-01,143
INX_A_AVG,EL,2005-01-01,154
INX_A_AVG,EL,2006-01-01,169
INX_A_AVG,EL,2007-01-01,173
INX_A_AVG,EL,2008-01-01,168
INX_A_AVG,EL,2009-01-01,160
INX_A_AVG,EL,2010-01-01,147
INX_A_AVG,EL,2011-01-01,136
INX_A_AVG,EL,2012-01-01,120
INX_A_AVG,EL,2013-01-01,109
INX_A_AVG,EL,2014-01-01,103
INX_A_AVG,EL,2015-01-01,100
INX_A_AVG,EL,2016-01-01,98
INX_A_AVG,EL,2017-01-01,96
INX_A_AVG,ES,2000-01-01,84
INX_A_AVG,ES,2001-01-01,89
INX_A_AVG,ES,2002-01-01,100
INX_A_AVG,ES,2003-01-01,114
INX_A_AVG,ES,2004-01-01,129
INX_A_AVG,ES,2005-01-01,141
INX_A_AVG,ES,2006-01-01,155
INX_A_AVG,ES,2007-01-01,164
INX_A_AVG,ES,2008-01-01,157
INX_A_AVG,ES,2009-01-01,147
INX_A_AVG,ES,2010-01-01,142
INX_A_AVG,ES,2011-01-01,128
INX_A_AVG,ES,2012-01-01,106
INX_A_AVG,ES,2013-01-01,96
INX_A_AVG,ES,2014-01-01,96
INX_A_AVG,ES,2015-01-01,100
INX_A_AVG,ES,2016-01-01,104
INX_A_AVG,ES,2017-01-01,109
INX_A_AVG,FI,2000-01-01,76
INX_A_AVG,FI,2001-01-01,73
INX_A_AVG,FI,2002-01-01,76
INX_A_AVG,FI,2003-01-01,80
INX_A_AVG,FI,2004-01-01,86
INX_A_AVG,FI,2005-01-01,92
INX_A_AVG,FI,2006-01-01,98
INX_A_AVG,FI,2007-01-01,101
INX_A_AVG,FI,2008-01-01,99
INX_A_AVG,FI,2009-01-01,99
INX_A_AVG,FI,2010-01-01,103
INX_A_AVG,FI,2011-01-01,103
INX_A_AVG,FI,2012-01-01,103
INX_A_AVG,FI,2013-01-01,101
INX_A_AVG,FI,2014-01-01,100
INX_A_AVG,FI,2015-01-01,100
INX_A_AVG,FI,2016-01-01,99
INX_A_AVG,FI,2017-01-01,100
INX_A_AVG,FR,2000-01-01,59
INX_A_AVG,FR,2001-01-01,62
INX_A_AVG,FR,2002-01-01,67
INX_A_AVG,FR,2003-01-01,74
INX_A_AVG,FR,2004-01-01,83
INX_A_AVG,FR,2005-01-01,94
INX_A_AVG,FR,2006-01-01,104
INX_A_AVG,FR,2007-01-01,107
INX_A_AVG,FR,2008-01-01,105
INX_A_AVG,FR,2009-01-01,100
INX_A_AVG,FR,2010-01-01,104
INX_A_AVG,FR,2011-01-01,108
INX_A_AVG,FR,2012-01-01,106
INX_A_AVG,FR,2013-01-01,103
INX_A_AVG,FR,2014-01-01,101
INX_A_AVG,FR,2015-01-01,100
INX_A_AVG,FR,2016-01-01,101
INX_A_AVG,FR,2017-01-01,102
INX_A_AVG,HR,2000-01-01,96
INX_A_AVG,HR,2001-01-01,94
INX_A_AVG,HR,2002-01-01,97
INX_A_AVG,HR,2003-01-01,98
INX_A_AVG,HR,2004-01-01,106
INX_A_AVG,HR,2005-01-01,114
INX_A_AVG,HR,2006-01-01,130
INX_A_AVG,HR,2007-01-01,142
INX_A_AVG,HR,2008-01-01,138
INX_A_AVG,HR,2009-01-01,127
INX_A_AVG,HR,2010-01-01,117
INX_A_AVG,HR,2011-01-01,115
INX_A_AVG,HR,2012-01-01,109
INX_A_AVG,HR,2013-01-01,103
INX_A_AVG,HR,2014-01-01,102
INX_A_AVG,HR,2015-01-01,100
INX_A_AVG,HR,2016-01-01,102
INX_A_AVG,HR,2017-01-01,104
INX_A_AVG,HU,2000-01-01,
INX_A_AVG,HU,2001-01-01,
INX_A_AVG,HU,2002-01-01,
INX_A_AVG,HU,2003-01-01,
INX_A_AVG,HU,2004-01-01,
INX_A_AVG,HU,2005-01-01,
INX_A_AVG,HU,2006-01-01,
INX_A_AVG,HU,2007-01-01,127
INX_A_AVG,HU,2008-01-01,123
INX_A_AVG,HU,2009-01-01,112
INX_A_AVG,HU,2010-01-01,105
INX_A_AVG,HU,2011-01-01,98
INX_A_AVG,HU,2012-01-01,89
INX_A_AVG,HU,2013-01-01,85
INX_A_AVG,HU,2014-01-01,88
INX_A_AVG,HU,2015-01-01,100
INX_A_AVG,HU,2016-01-01,113
INX_A_AVG,HU,2017-01-01,117
INX_A_AVG,IE,2000-01-01,96
INX_A_AVG,IE,2001-01-01,106
INX_A_AVG,IE,2002-01-01,105
INX_A_AVG,IE,2003-01-01,116
INX_A_AVG,IE,2004-01-01,127
INX_A_AVG,IE,2005-01-01,137
INX_A_AVG,IE,2006-01-01,153
INX_A_AVG,IE,2007-01-01,160
INX_A_AVG,IE,2008-01-01,147
INX_A_AVG,IE,2009-01-01,127
INX_A_AVG,IE,2010-01-01,112
INX_A_AVG,IE,2011-01-01,92
INX_A_AVG,IE,2012-01-01,78
INX_A_AVG,IE,2013-01-01,78
INX_A_AVG,IE,2014-01-01,90
INX_A_AVG,IE,2015-01-01,100
INX_A_AVG,IE,2016-01-01,106
INX_A_AVG,IE,2017-01-01,116
INX_A_AVG,IT,2000-01-01,96
INX_A_AVG,IT,2001-01-01,99
INX_A_AVG,IT,2002-01-01,107
INX_A_AVG,IT,2003-01-01,111
INX_A_AVG,IT,2004-01-01,115
INX_A_AVG,IT,2005-01-01,121
INX_A_AVG,IT,2006-01-01,125
INX_A_AVG,IT,2007-01-01,128
INX_A_AVG,IT,2008-01-01,127
INX_A_AVG,IT,2009-01-01,127
INX_A_AVG,IT,2010-01-01,126
INX_A_AVG,IT,2011-01-01,124
INX_A_AVG,IT,2012-01-01,118
INX_A_AVG,IT,2013-01-01,109
INX_A_AVG,IT,2014-01-01,104
INX_A_AVG,IT,2015-01-01,100
INX_A_AVG,IT,2016-01-01,99
INX_A_AVG,IT,2017-01-01,97
INX_A_AVG,LT,2000-01-01,59
INX_A_AVG,LT,2001-01-01,65
INX_A_AVG,LT,2002-01-01,69
INX_A_AVG,LT,2003-01-01,77
INX_A_AVG,LT,2004-01-01,83
INX_A_AVG,LT,2005-01-01,102
INX_A_AVG,LT,2006-01-01,125
INX_A_AVG,LT,2007-01-01,150
INX_A_AVG,LT,2008-01-01,147
INX_A_AVG,LT,2009-01-01,99
INX_A_AVG,LT,2010-01-01,90
INX_A_AVG,LT,2011-01-01,92
INX_A_AVG,LT,2012-01-01,89
INX_A_AVG,LT,2013-01-01,89
INX_A_AVG,LT,2014-01-01,95
INX_A_AVG,LT,2015-01-01,100
INX_A_AVG,LT,2016-01-01,104
INX_A_AVG,LT,2017-01-01,110
INX_A_AVG,LU,2000-01-01,46
INX_A_AVG,LU,2001-01-01,52
INX_A_AVG,LU,2002-01-01,55
INX_A_AVG,LU,2003-01-01,60
INX_A_AVG,LU,2004-01-01,67
INX_A_AVG,LU,2005-01-01,73
INX_A_AVG,LU,2006-01-01,79
INX_A_AVG,LU,2007-01-01,83
INX_A_AVG,LU,2008-01-01,83
INX_A_AVG,LU,2009-01-01,82
INX_A_AVG,LU,2010-01-01,86
INX_A_AVG,LU,2011-01-01,86
INX_A_AVG,LU,2012-01-01,88
INX_A_AVG,LU,2013-01-01,91
INX_A_AVG,LU,2014-01-01,94
INX_A_AVG,LU,2015-01-01,100
INX_A_AVG,LU,2016-01-01,105
INX_A_AVG,LU,2017-01-01,110
INX_A_AVG,LV,2000-01-01,56
INX_A_AVG,LV,2001-01-01,55
INX_A_AVG,LV,2002-01-01,77
INX_A_AVG,LV,2003-01-01,89
INX_A_AVG,LV,2004-01-01,86
INX_A_AVG,LV,2005-01-01,97
INX_A_AVG,LV,2006-01-01,137
INX_A_AVG,LV,2007-01-01,167
INX_A_AVG,LV,2008-01-01,149
INX_A_AVG,LV,2009-01-01,97
INX_A_AVG,LV,2010-01-01,88
INX_A_AVG,LV,2011-01-01,92
INX_A_AVG,LV,2012-01-01,92
INX_A_AVG,LV,2013-01-01,98
INX_A_AVG,LV,2014-01-01,102
INX_A_AVG,LV,2015-01-01,100
INX_A_AVG,LV,2016-01-01,107
INX_A_AVG,LV,2017-01-01,113
INX_A_AVG,MT,2000-01-01,44
INX_A_AVG,MT,2001-01-01,46
INX_A_AVG,MT,2002-01-01,51
INX_A_AVG,MT,2003-01-01,59
INX_A_AVG,MT,2004-01-01,67
INX_A_AVG,MT,2005-01-01,70
INX_A_AVG,MT,2006-01-01,82
INX_A_AVG,MT,2007-01-01,99
INX_A_AVG,MT,2008-01-01,106
INX_A_AVG,MT,2009-01-01,99
INX_A_AVG,MT,2010-01-01,98
INX_A_AVG,MT,2011-01-01,95
INX_A_AVG,MT,2012-01-01,95
INX_A_AVG,MT,2013-01-01,94
INX_A_AVG,MT,2014-01-01,96
INX_A_AVG,MT,2015-01-01,100
INX_A_AVG,MT,2016-01-01,104
INX_A_AVG,MT,2017-01-01,109
INX_A_AVG,NL,2000-01-01,105
INX_A_AVG,NL,2001-01-01,111
INX_A_AVG,NL,2002-01-01,114
INX_A_AVG,NL,2003-01-01,115
INX_A_AVG,NL,2004-01-01,118
INX_A_AVG,NL,2005-01-01,121
INX_A_AVG,NL,2006-01-01,123
INX_A_AVG,NL,2007-01-01,126
INX_A_AVG,NL,2008-01-01,126
INX_A_AVG,NL,2009-01-01,122
INX_A_AVG,NL,2010-01-01,118
INX_A_AVG,NL,2011-01-01,114
INX_A_AVG,NL,2012-01-01,105
INX_A_AVG,NL,2013-01-01,96
INX_A_AVG,NL,2014-01-01,96
INX_A_AVG,NL,2015-01-01,100
INX_A_AVG,NL,2016-01-01,104
INX_A_AVG,NL,2017-01-01,110
INX_A_AVG,PL,2000-01-01,
INX_A_AVG,PL,2001-01-01,
INX_A_AVG,PL,2002-01-01,
INX_A_AVG,PL,2003-01-01,
INX_A_AVG,PL,2004-01-01,
INX_A_AVG,PL,2005-01-01,68
INX_A_AVG,PL,2006-01-01,92
INX_A_AVG,PL,2007-01-01,133
INX_A_AVG,PL,2008-01-01,127
INX_A_AVG,PL,2009-01-01,120
INX_A_AVG,PL,2010-01-01,113
INX_A_AVG,PL,2011-01-01,108
INX_A_AVG,PL,2012-01-01,101
INX_A_AVG,PL,2013-01-01,96
INX_A_AVG,PL,2014-01-01,97
INX_A_AVG,PL,2015-01-01,100
INX_A_AVG,PL,2016-01-01,102
INX_A_AVG,PL,2017-01-01,104
INX_A_AVG,PT,2000-01-01,124
INX_A_AVG,PT,2001-01-01,126
INX_A_AVG,PT,2002-01-01,122
INX_A_AVG,PT,2003-01-01,119
INX_A_AVG,PT,2004-01-01,117
INX_A_AVG,PT,2005-01-01,116
INX_A_AVG,PT,2006-01-01,114
INX_A_AVG,PT,2007-01-01,112
INX_A_AVG,PT,2008-01-01,113
INX_A_AVG,PT,2009-01-01,114
INX_A_AVG,PT,2010-01-01,113
INX_A_AVG,PT,2011-01-01,106
INX_A_AVG,PT,2012-01-01,96
INX_A_AVG,PT,2013-01-01,94
INX_A_AVG,PT,2014-01-01,97
INX_A_AVG,PT,2015-01-01,100
INX_A_AVG,PT,2016-01-01,106
INX_A_AVG,PT,2017-01-01,114
INX_A_AVG,RO,2000-01-01,
INX_A_AVG,RO,2001-01-01,
INX_A_AVG,RO,2002-01-01,
INX_A_AVG,RO,2003-01-01,
INX_A_AVG,RO,2004-01-01,
INX_A_AVG,RO,2005-01-01,
INX_A_AVG,RO,2006-01-01,
INX_A_AVG,RO,2007-01-01,
INX_A_AVG,RO,2008-01-01,212
INX_A_AVG,RO,2009-01-01,156
INX_A_AVG,RO,2010-01-01,136
INX_A_AVG,RO,2011-01-01,114
INX_A_AVG,RO,2012-01-01,104
INX_A_AVG,RO,2013-01-01,101
INX_A_AVG,RO,2014-01-01,98
INX_A_AVG,RO,2015-01-01,100
INX_A_AVG,RO,2016-01-01,105
INX_A_AVG,RO,2017-01-01,109
INX_A_AVG,SE,2000-01-01,43
INX_A_AVG,SE,2001-01-01,46
INX_A_AVG,SE,2002-01-01,48
INX_A_AVG,SE,2003-01-01,50
INX_A_AVG,SE,2004-01-01,55
INX_A_AVG,SE,2005-01-01,59
INX_A_AVG,SE,2006-01-01,66
INX_A_AVG,SE,2007-01-01,73
INX_A_AVG,SE,2008-01-01,72
INX_A_AVG,SE,2009-01-01,72
INX_A_AVG,SE,2010-01-01,77
INX_A_AVG,SE,2011-01-01,78
INX_A_AVG,SE,2012-01-01,78
INX_A_AVG,SE,2013-01-01,82
INX_A_AVG,SE,2014-01-01,89
INX_A_AVG,SE,2015-01-01,100
INX_A_AVG,SE,2016-01-01,107
INX_A_AVG,SE,2017-01-01,112
INX_A_AVG,SI,2000-01-01,
INX_A_AVG,SI,2001-01-01,
INX_A_AVG,SI,2002-01-01,
INX_A_AVG,SI,2003-01-01,84
INX_A_AVG,SI,2004-01-01,90
INX_A_AVG,SI,2005-01-01,101
INX_A_AVG,SI,2006-01-01,115
INX_A_AVG,SI,2007-01-01,137
