unit,co_nco,na_item,finpos,sector,geo\time,date,value
MIO_NAC,CO,F4,LIAB,S11,BE,2003-01-01,26572.7 
MIO_NAC,CO,F4,LIAB,S11,BE,2004-01-01,19600.2 
MIO_NAC,CO,F4,LIAB,S11,BE,2005-01-01,5332.0 
MIO_NAC,CO,F4,LIAB,S11,BE,2006-01-01,2245.7 
MIO_NAC,CO,F4,LIAB,S11,BE,2007-01-01,42057.5 
MIO_NAC,CO,F4,LIAB,S11,BE,2008-01-01,44248.9 
MIO_NAC,CO,F4,LIAB,S11,BE,2009-01-01,9063.7 
MIO_NAC,CO,F4,LIAB,S11,BE,2010-01-01,-5849.6 
MIO_NAC,CO,F4,LIAB,S11,BE,2011-01-01,64192.4 
MIO_NAC,CO,F4,LIAB,S11,BE,2012-01-01,42182.2
MIO_NAC,CO,F4,LIAB,S11,BE,2013-01-01,20813.0
MIO_NAC,CO,F4,LIAB,S11,BE,2014-01-01,-24873.9
MIO_NAC,CO,F4,LIAB,S11,BE,2015-01-01,34071.3
MIO_NAC,CO,F4,LIAB,S11,BE,2016-01-01,75796.7
MIO_NAC,CO,F4,LIAB,S11,BE,2017-01-01,-18182.0 
MIO_NAC,CO,F4,LIAB,S11,BG,1995-01-01,0.0 
MIO_NAC,CO,F4,LIAB,S11,BG,1996-01-01,708.0 
MIO_NAC,CO,F4,LIAB,S11,BG,1997-01-01,345.0 
MIO_NAC,CO,F4,LIAB,S11,BG,1998-01-01,547.0 
MIO_NAC,CO,F4,LIAB,S11,BG,1999-01-01,1091.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2000-01-01,2363.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2001-01-01,1467.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2002-01-01,2202.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2003-01-01,2945.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2004-01-01,5614.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2005-01-01,5852.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2006-01-01,11303.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2007-01-01,22001.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2008-01-01,19320.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2009-01-01,2742.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2010-01-01,2928.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2011-01-01,1220.0 
MIO_NAC,CO,F4,LIAB,S11,BG,2012-01-01,2780.0
MIO_NAC,CO,F4,LIAB,S11,BG,2013-01-01,4246.0
MIO_NAC,CO,F4,LIAB,S11,BG,2014-01-01,-1094.0
MIO_NAC,CO,F4,LIAB,S11,BG,2015-01-01,-123.0
MIO_NAC,CO,F4,LIAB,S11,BG,2016-01-01,1699.0
MIO_NAC,CO,F4,LIAB,S11,BG,2017-01-01,4564.0 
MIO_NAC,CO,F4,LIAB,S11,CY,1995-01-01,4277.9 
MIO_NAC,CO,F4,LIAB,S11,CY,1996-01-01,1252.4 
MIO_NAC,CO,F4,LIAB,S11,CY,1997-01-01,1260.2 
MIO_NAC,CO,F4,LIAB,S11,CY,1998-01-01,463.2 
MIO_NAC,CO,F4,LIAB,S11,CY,1999-01-01,515.7 
MIO_NAC,CO,F4,LIAB,S11,CY,2000-01-01,2956.8 
MIO_NAC,CO,F4,LIAB,S11,CY,2001-01-01,-204.9 
MIO_NAC,CO,F4,LIAB,S11,CY,2002-01-01,-1583.3 
MIO_NAC,CO,F4,LIAB,S11,CY,2003-01-01,133.1 
MIO_NAC,CO,F4,LIAB,S11,CY,2004-01-01,84.6 
MIO_NAC,CO,F4,LIAB,S11,CY,2005-01-01,2235.8 
MIO_NAC,CO,F4,LIAB,S11,CY,2006-01-01,747.4 
MIO_NAC,CO,F4,LIAB,S11,CY,2007-01-01,2928.7 
MIO_NAC,CO,F4,LIAB,S11,CY,2008-01-01,3053.6 
MIO_NAC,CO,F4,LIAB,S11,CY,2009-01-01,969.2 
MIO_NAC,CO,F4,LIAB,S11,CY,2010-01-01,737.1 
MIO_NAC,CO,F4,LIAB,S11,CY,2011-01-01,1394.7 
MIO_NAC,CO,F4,LIAB,S11,CY,2012-01-01,2536.6
MIO_NAC,CO,F4,LIAB,S11,CY,2013-01-01,-824.8
MIO_NAC,CO,F4,LIAB,S11,CY,2014-01-01,410.0
MIO_NAC,CO,F4,LIAB,S11,CY,2015-01-01,955.8
MIO_NAC,CO,F4,LIAB,S11,CY,2016-01-01,1923.2
MIO_NAC,CO,F4,LIAB,S11,CY,2017-01-01,1702.9 
MIO_NAC,CO,F4,LIAB,S11,CZ,1995-01-01,119942.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,1996-01-01,173753.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,1997-01-01,212725.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,1998-01-01,-63529.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,1999-01-01,-3658.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2000-01-01,-28839.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2001-01-01,-51802.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2002-01-01,41049.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2003-01-01,-107295.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2004-01-01,78767.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2005-01-01,44081.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2006-01-01,148926.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2007-01-01,118391.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2008-01-01,192532.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2009-01-01,-105452.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2010-01-01,25614.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2011-01-01,14442.0 
MIO_NAC,CO,F4,LIAB,S11,CZ,2012-01-01,83265.0
MIO_NAC,CO,F4,LIAB,S11,CZ,2013-01-01,55040.0
MIO_NAC,CO,F4,LIAB,S11,CZ,2014-01-01,8460.0
MIO_NAC,CO,F4,LIAB,S11,CZ,2015-01-01,-17368.0
MIO_NAC,CO,F4,LIAB,S11,CZ,2016-01-01,69343.0
MIO_NAC,CO,F4,LIAB,S11,CZ,2017-01-01,119920.0 
MIO_NAC,CO,F4,LIAB,S11,DE,1995-01-01,32567.0 
MIO_NAC,CO,F4,LIAB,S11,DE,1996-01-01,49718.0 
MIO_NAC,CO,F4,LIAB,S11,DE,1997-01-01,41557.0 
MIO_NAC,CO,F4,LIAB,S11,DE,1998-01-01,70352.0 
MIO_NAC,CO,F4,LIAB,S11,DE,1999-01-01,94871.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2000-01-01,76153.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2001-01-01,45208.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2002-01-01,-15047.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2003-01-01,-17348.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2004-01-01,-40881.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2005-01-01,-2820.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2006-01-01,24133.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2007-01-01,61731.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2008-01-01,20274.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2009-01-01,-11821.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2010-01-01,-8821.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2011-01-01,23140.0 
MIO_NAC,CO,F4,LIAB,S11,DE,2012-01-01,665.0
MIO_NAC,CO,F4,LIAB,S11,DE,2013-01-01,32120.0
MIO_NAC,CO,F4,LIAB,S11,DE,2014-01-01,-19665.0
MIO_NAC,CO,F4,LIAB,S11,DE,2015-01-01,53393.0
MIO_NAC,CO,F4,LIAB,S11,DE,2016-01-01,44513.0
MIO_NAC,CO,F4,LIAB,S11,DE,2017-01-01,96291.0 
MIO_NAC,CO,F4,LIAB,S11,DK,1995-01-01,-44211.0 
MIO_NAC,CO,F4,LIAB,S11,DK,1996-01-01,24567.0 
MIO_NAC,CO,F4,LIAB,S11,DK,1997-01-01,-18528.0 
MIO_NAC,CO,F4,LIAB,S11,DK,1998-01-01,18502.0 
MIO_NAC,CO,F4,LIAB,S11,DK,1999-01-01,29462.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2000-01-01,186108.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2001-01-01,28985.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2002-01-01,5384.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2003-01-01,46771.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2004-01-01,-36730.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2005-01-01,139035.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2006-01-01,187079.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2007-01-01,96817.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2008-01-01,217145.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2009-01-01,-126376.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2010-01-01,-100943.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2011-01-01,29490.0 
MIO_NAC,CO,F4,LIAB,S11,DK,2012-01-01,105868.0
MIO_NAC,CO,F4,LIAB,S11,DK,2013-01-01,-83155.0
MIO_NAC,CO,F4,LIAB,S11,DK,2014-01-01,-50923.0
MIO_NAC,CO,F4,LIAB,S11,DK,2015-01-01,-28031.0
MIO_NAC,CO,F4,LIAB,S11,DK,2016-01-01,-9006.0
MIO_NAC,CO,F4,LIAB,S11,DK,2017-01-01,-84581.0 
MIO_NAC,CO,F4,LIAB,S11,EE,1995-01-01,201.1 
MIO_NAC,CO,F4,LIAB,S11,EE,1996-01-01,385.3 
MIO_NAC,CO,F4,LIAB,S11,EE,1997-01-01,603.2 
MIO_NAC,CO,F4,LIAB,S11,EE,1998-01-01,606.2 
MIO_NAC,CO,F4,LIAB,S11,EE,1999-01-01,62.6 
MIO_NAC,CO,F4,LIAB,S11,EE,2000-01-01,292.8 
MIO_NAC,CO,F4,LIAB,S11,EE,2001-01-01,750.6 
MIO_NAC,CO,F4,LIAB,S11,EE,2002-01-01,453.7 
MIO_NAC,CO,F4,LIAB,S11,EE,2003-01-01,791.1 
MIO_NAC,CO,F4,LIAB,S11,EE,2004-01-01,886.7 
MIO_NAC,CO,F4,LIAB,S11,EE,2005-01-01,1214.7 
MIO_NAC,CO,F4,LIAB,S11,EE,2006-01-01,2456.4 
MIO_NAC,CO,F4,LIAB,S11,EE,2007-01-01,768.6 
MIO_NAC,CO,F4,LIAB,S11,EE,2008-01-01,1255.6 
MIO_NAC,CO,F4,LIAB,S11,EE,2009-01-01,-485.5 
MIO_NAC,CO,F4,LIAB,S11,EE,2010-01-01,-786.3 
MIO_NAC,CO,F4,LIAB,S11,EE,2011-01-01,-306.0 
MIO_NAC,CO,F4,LIAB,S11,EE,2012-01-01,991.2
MIO_NAC,CO,F4,LIAB,S11,EE,2013-01-01,629.6
MIO_NAC,CO,F4,LIAB,S11,EE,2014-01-01,738.0
MIO_NAC,CO,F4,LIAB,S11,EE,2015-01-01,122.5
MIO_NAC,CO,F4,LIAB,S11,EE,2016-01-01,734.1
MIO_NAC,CO,F4,LIAB,S11,EE,2017-01-01,231.8 
MIO_NAC,CO,F4,LIAB,S11,EL,1995-01-01,2763.1 
MIO_NAC,CO,F4,LIAB,S11,EL,1996-01-01,3149.6 
MIO_NAC,CO,F4,LIAB,S11,EL,1997-01-01,3594.8 
MIO_NAC,CO,F4,LIAB,S11,EL,1998-01-01,5945.7 
MIO_NAC,CO,F4,LIAB,S11,EL,1999-01-01,5744.5 
MIO_NAC,CO,F4,LIAB,S11,EL,2000-01-01,6673.8 
MIO_NAC,CO,F4,LIAB,S11,EL,2001-01-01,9517.4 
MIO_NAC,CO,F4,LIAB,S11,EL,2002-01-01,4944.2 
MIO_NAC,CO,F4,LIAB,S11,EL,2003-01-01,8488.3 
MIO_NAC,CO,F4,LIAB,S11,EL,2004-01-01,6104.8 
MIO_NAC,CO,F4,LIAB,S11,EL,2005-01-01,9459.7 
MIO_NAC,CO,F4,LIAB,S11,EL,2006-01-01,13752.5 
MIO_NAC,CO,F4,LIAB,S11,EL,2007-01-01,13383.8 
MIO_NAC,CO,F4,LIAB,S11,EL,2008-01-01,15320.6 
MIO_NAC,CO,F4,LIAB,S11,EL,2009-01-01,3315.0 
MIO_NAC,CO,F4,LIAB,S11,EL,2010-01-01,9838.3 
MIO_NAC,CO,F4,LIAB,S11,EL,2011-01-01,-7580.5 
MIO_NAC,CO,F4,LIAB,S11,EL,2012-01-01,-5188.6
MIO_NAC,CO,F4,LIAB,S11,EL,2013-01-01,-5498.5
MIO_NAC,CO,F4,LIAB,S11,EL,2014-01-01,-1519.4
MIO_NAC,CO,F4,LIAB,S11,EL,2015-01-01,-1535.4
MIO_NAC,CO,F4,LIAB,S11,EL,2016-01-01,-665.0
MIO_NAC,CO,F4,LIAB,S11,EL,2017-01-01,91.9 
MIO_NAC,CO,F4,LIAB,S11,ES,1995-01-01,7010.0 
MIO_NAC,CO,F4,LIAB,S11,ES,1996-01-01,11881.0 
MIO_NAC,CO,F4,LIAB,S11,ES,1997-01-01,19954.0 
MIO_NAC,CO,F4,LIAB,S11,ES,1998-01-01,34700.0 
MIO_NAC,CO,F4,LIAB,S11,ES,1999-01-01,46369.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2000-01-01,69887.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2001-01-01,66528.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2002-01-01,59612.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2003-01-01,74778.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2004-01-01,75441.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2005-01-01,139819.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2006-01-01,223763.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2007-01-01,186407.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2008-01-01,91002.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2009-01-01,-11029.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2010-01-01,8490.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2011-01-01,-18638.0 
MIO_NAC,CO,F4,LIAB,S11,ES,2012-01-01,-84052.0
MIO_NAC,CO,F4,LIAB,S11,ES,2013-01-01,-68783.0
MIO_NAC,CO,F4,LIAB,S11,ES,2014-01-01,-40913.0
MIO_NAC,CO,F4,LIAB,S11,ES,2015-01-01,-7348.0
MIO_NAC,CO,F4,LIAB,S11,ES,2016-01-01,-5582.0
MIO_NAC,CO,F4,LIAB,S11,ES,2017-01-01,2324.0 
MIO_NAC,CO,F4,LIAB,S11,FI,1995-01-01,-1955.0 
MIO_NAC,CO,F4,LIAB,S11,FI,1996-01-01,575.0 
MIO_NAC,CO,F4,LIAB,S11,FI,1997-01-01,-1258.0 
MIO_NAC,CO,F4,LIAB,S11,FI,1998-01-01,4041.0 
MIO_NAC,CO,F4,LIAB,S11,FI,1999-01-01,7297.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2000-01-01,9092.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2001-01-01,-1618.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2002-01-01,6154.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2003-01-01,730.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2004-01-01,3347.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2005-01-01,8926.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2006-01-01,3703.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2007-01-01,14119.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2008-01-01,27298.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2009-01-01,-8334.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2010-01-01,6392.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2011-01-01,-647.0 
MIO_NAC,CO,F4,LIAB,S11,FI,2012-01-01,-5.0
MIO_NAC,CO,F4,LIAB,S11,FI,2013-01-01,-4141.0
MIO_NAC,CO,F4,LIAB,S11,FI,2014-01-01,4696.0
MIO_NAC,CO,F4,LIAB,S11,FI,2015-01-01,12894.0
MIO_NAC,CO,F4,LIAB,S11,FI,2016-01-01,-3778.0
MIO_NAC,CO,F4,LIAB,S11,FI,2017-01-01,8599.0 
MIO_NAC,CO,F4,LIAB,S11,FR,1995-01-01,0.0 
MIO_NAC,CO,F4,LIAB,S11,FR,1996-01-01,21857.0 
MIO_NAC,CO,F4,LIAB,S11,FR,1997-01-01,22984.0 
MIO_NAC,CO,F4,LIAB,S11,FR,1998-01-01,18897.0 
MIO_NAC,CO,F4,LIAB,S11,FR,1999-01-01,46684.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2000-01-01,75957.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2001-01-01,41946.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2002-01-01,39472.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2003-01-01,8442.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2004-01-01,50510.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2005-01-01,68679.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2006-01-01,86923.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2007-01-01,127144.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2008-01-01,107310.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2009-01-01,-20204.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2010-01-01,11168.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2011-01-01,54964.0 
MIO_NAC,CO,F4,LIAB,S11,FR,2012-01-01,10145.0
MIO_NAC,CO,F4,LIAB,S11,FR,2013-01-01,3534.0
MIO_NAC,CO,F4,LIAB,S11,FR,2014-01-01,2900.0
MIO_NAC,CO,F4,LIAB,S11,FR,2015-01-01,37529.0
MIO_NAC,CO,F4,LIAB,S11,FR,2016-01-01,60120.0
MIO_NAC,CO,F4,LIAB,S11,FR,2017-01-01,65041.0 
MIO_NAC,CO,F4,LIAB,S11,HR,1995-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,HR,1996-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,HR,1997-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,HR,1998-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,HR,1999-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,HR,2000-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,HR,2001-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,HR,2002-01-01,14500.4 
MIO_NAC,CO,F4,LIAB,S11,HR,2003-01-01,13011.4 
MIO_NAC,CO,F4,LIAB,S11,HR,2004-01-01,15760.4 
MIO_NAC,CO,F4,LIAB,S11,HR,2005-01-01,22734.1 
MIO_NAC,CO,F4,LIAB,S11,HR,2006-01-01,32970.5 
MIO_NAC,CO,F4,LIAB,S11,HR,2007-01-01,31370.3 
MIO_NAC,CO,F4,LIAB,S11,HR,2008-01-01,41172.4 
MIO_NAC,CO,F4,LIAB,S11,HR,2009-01-01,10706.9 
MIO_NAC,CO,F4,LIAB,S11,HR,2010-01-01,11918.7 
MIO_NAC,CO,F4,LIAB,S11,HR,2011-01-01,-6264.3 
MIO_NAC,CO,F4,LIAB,S11,HR,2012-01-01,-16677.2
MIO_NAC,CO,F4,LIAB,S11,HR,2013-01-01,351.8
MIO_NAC,CO,F4,LIAB,S11,HR,2014-01-01,4803.4
MIO_NAC,CO,F4,LIAB,S11,HR,2015-01-01,-3410.4
MIO_NAC,CO,F4,LIAB,S11,HR,2016-01-01,-1008.3
MIO_NAC,CO,F4,LIAB,S11,HR,2017-01-01,2540.6 
MIO_NAC,CO,F4,LIAB,S11,HU,1995-01-01,127224.0 
MIO_NAC,CO,F4,LIAB,S11,HU,1996-01-01,500966.0 
MIO_NAC,CO,F4,LIAB,S11,HU,1997-01-01,683167.0 
MIO_NAC,CO,F4,LIAB,S11,HU,1998-01-01,485152.0 
MIO_NAC,CO,F4,LIAB,S11,HU,1999-01-01,762482.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2000-01-01,1331047.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2001-01-01,1136485.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2002-01-01,545204.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2003-01-01,1627661.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2004-01-01,1582424.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2005-01-01,1284522.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2006-01-01,2102383.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2007-01-01,2625094.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2008-01-01,2060793.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2009-01-01,1699033.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2010-01-01,-985036.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2011-01-01,-305961.0 
MIO_NAC,CO,F4,LIAB,S11,HU,2012-01-01,-787504.0
MIO_NAC,CO,F4,LIAB,S11,HU,2013-01-01,172804.0
MIO_NAC,CO,F4,LIAB,S11,HU,2014-01-01,302802.0
MIO_NAC,CO,F4,LIAB,S11,HU,2015-01-01,515583.0
MIO_NAC,CO,F4,LIAB,S11,HU,2016-01-01,-1448693.0
MIO_NAC,CO,F4,LIAB,S11,HU,2017-01-01,359397.0 
MIO_NAC,CO,F4,LIAB,S11,IE,1995-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,IE,1996-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,IE,1997-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,IE,1998-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,IE,1999-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,IE,2000-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,IE,2001-01-01,: 
MIO_NAC,CO,F4,LIAB,S11,IE,2002-01-01,9013.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2003-01-01,-5992.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2004-01-01,13187.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2005-01-01,25340.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2006-01-01,47275.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2007-01-01,23146.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2008-01-01,35369.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2009-01-01,-7974.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2010-01-01,13426.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2011-01-01,36910.0 
MIO_NAC,CO,F4,LIAB,S11,IE,2012-01-01,4787.0
MIO_NAC,CO,F4,LIAB,S11,IE,2013-01-01,1308.0
MIO_NAC,CO,F4,LIAB,S11,IE,2014-01-01,11432.0
MIO_NAC,CO,F4,LIAB,S11,IE,2015-01-01,-2501.0
MIO_NAC,CO,F4,LIAB,S11,IE,2016-01-01,-49348.0
MIO_NAC,CO,F4,LIAB,S11,IE,2017-01-01,-21990.0 
MIO_NAC,CO,F4,LIAB,S11,IT,1995-01-01,29984.0 
MIO_NAC,CO,F4,LIAB,S11,IT,1996-01-01,11347.0 
MIO_NAC,CO,F4,LIAB,S11,IT,1997-01-01,15621.0 
MIO_NAC,CO,F4,LIAB,S11,IT,1998-01-01,22385.0 
MIO_NAC,CO,F4,LIAB,S11,IT,1999-01-01,58379.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2000-01-01,72653.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2001-01-01,56152.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2002-01-01,35257.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2003-01-01,53770.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2004-01-01,43056.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2005-01-01,78591.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2006-01-01,86808.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2007-01-01,121424.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2008-01-01,79779.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2009-01-01,-24366.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2010-01-01,25560.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2011-01-01,23944.0 
MIO_NAC,CO,F4,LIAB,S11,IT,2012-01-01,-18646.0
MIO_NAC,CO,F4,LIAB,S11,IT,2013-01-01,-55250.0
MIO_NAC,CO,F4,LIAB,S11,IT,2014-01-01,-7149.0
MIO_NAC,CO,F4,LIAB,S11,IT,2015-01-01,-19069.0
MIO_NAC,CO,F4,LIAB,S11,IT,2016-01-01,-4211.0
MIO_NAC,CO,F4,LIAB,S11,IT,2017-01-01,-4104.0 
