na_item,s_adj,unit,geotime,date,value
RLPR_PER,NSA,I10,AT,2007-10-01,106
RLPR_PER,NSA,I10,AT,2008-01-01,101
RLPR_PER,NSA,I10,AT,2008-04-01,102
RLPR_PER,NSA,I10,AT,2008-07-01,100
RLPR_PER,NSA,I10,AT,2008-10-01,103
RLPR_PER,NSA,I10,AT,2009-01-01,96
RLPR_PER,NSA,I10,AT,2009-04-01,97
RLPR_PER,NSA,I10,AT,2009-07-01,98
RLPR_PER,NSA,I10,AT,2009-10-01,104
RLPR_PER,NSA,I10,AT,2010-01-01,96
RLPR_PER,NSA,I10,AT,2010-04-01,99
RLPR_PER,NSA,I10,AT,2010-07-01,99
RLPR_PER,NSA,I10,AT,2010-10-01,104
RLPR_PER,NSA,I10,AT,2011-01-01,100
RLPR_PER,NSA,I10,AT,2011-04-01,101
RLPR_PER,NSA,I10,AT,2011-07-01,100
RLPR_PER,NSA,I10,AT,2011-10-01,104
RLPR_PER,NSA,I10,AT,2012-01-01,100
RLPR_PER,NSA,I10,AT,2012-04-01,100
RLPR_PER,NSA,I10,AT,2012-07-01,99
RLPR_PER,NSA,I10,AT,2012-10-01,104
RLPR_PER,NSA,I10,AT,2013-01-01,98
RLPR_PER,NSA,I10,AT,2013-04-01,99
RLPR_PER,NSA,I10,AT,2013-07-01,99
RLPR_PER,NSA,I10,AT,2013-10-01,104
RLPR_PER,NSA,I10,AT,2014-01-01,98
RLPR_PER,NSA,I10,AT,2014-04-01,99
RLPR_PER,NSA,I10,AT,2014-07-01,99
RLPR_PER,NSA,I10,AT,2014-10-01,104
RLPR_PER,NSA,I10,AT,2015-01-01,98
RLPR_PER,NSA,I10,AT,2015-04-01,99
RLPR_PER,NSA,I10,AT,2015-07-01,100
RLPR_PER,NSA,I10,AT,2015-10-01,105
RLPR_PER,NSA,I10,AT,2016-01-01,100
RLPR_PER,NSA,I10,AT,2016-04-01,101
RLPR_PER,NSA,I10,AT,2016-07-01,100
RLPR_PER,NSA,I10,AT,2016-10-01,105
RLPR_PER,NSA,I10,AT,2017-01-01,101
RLPR_PER,NSA,I10,AT,2017-04-01,101
RLPR_PER,NSA,I10,AT,2017-07-01,101
RLPR_PER,NSA,I10,AT,2017-10-01,106
RLPR_PER,NSA,I10,AT,2018-01-01,103
RLPR_PER,NSA,I10,AT,2018-04-01,102
RLPR_PER,NSA,I10,BE,1995-01-01,83
RLPR_PER,NSA,I10,BE,1995-04-01,86
RLPR_PER,NSA,I10,BE,1995-07-01,82
RLPR_PER,NSA,I10,BE,1995-10-01,89
RLPR_PER,NSA,I10,BE,1996-01-01,84
RLPR_PER,NSA,I10,BE,1996-04-01,88
RLPR_PER,NSA,I10,BE,1996-07-01,83
RLPR_PER,NSA,I10,BE,1996-10-01,90
RLPR_PER,NSA,I10,BE,1997-01-01,86
RLPR_PER,NSA,I10,BE,1997-04-01,90
RLPR_PER,NSA,I10,BE,1997-07-01,85
RLPR_PER,NSA,I10,BE,1997-10-01,92
RLPR_PER,NSA,I10,BE,1998-01-01,88
RLPR_PER,NSA,I10,BE,1998-04-01,91
RLPR_PER,NSA,I10,BE,1998-07-01,85
RLPR_PER,NSA,I10,BE,1998-10-01,92
RLPR_PER,NSA,I10,BE,1999-01-01,88
RLPR_PER,NSA,I10,BE,1999-04-01,92
RLPR_PER,NSA,I10,BE,1999-07-01,87
RLPR_PER,NSA,I10,BE,1999-10-01,95
RLPR_PER,NSA,I10,BE,2000-01-01,91
RLPR_PER,NSA,I10,BE,2000-04-01,94
RLPR_PER,NSA,I10,BE,2000-07-01,88
RLPR_PER,NSA,I10,BE,2000-10-01,96
RLPR_PER,NSA,I10,BE,2001-01-01,91
RLPR_PER,NSA,I10,BE,2001-04-01,94
RLPR_PER,NSA,I10,BE,2001-07-01,87
RLPR_PER,NSA,I10,BE,2001-10-01,95
RLPR_PER,NSA,I10,BE,2002-01-01,91
RLPR_PER,NSA,I10,BE,2002-04-01,95
RLPR_PER,NSA,I10,BE,2002-07-01,89
RLPR_PER,NSA,I10,BE,2002-10-01,99
RLPR_PER,NSA,I10,BE,2003-01-01,93
RLPR_PER,NSA,I10,BE,2003-04-01,96
RLPR_PER,NSA,I10,BE,2003-07-01,90
RLPR_PER,NSA,I10,BE,2003-10-01,99
RLPR_PER,NSA,I10,BE,2004-01-01,95
RLPR_PER,NSA,I10,BE,2004-04-01,99
RLPR_PER,NSA,I10,BE,2004-07-01,93
RLPR_PER,NSA,I10,BE,2004-10-01,102
RLPR_PER,NSA,I10,BE,2005-01-01,95
RLPR_PER,NSA,I10,BE,2005-04-01,99
RLPR_PER,NSA,I10,BE,2005-07-01,93
RLPR_PER,NSA,I10,BE,2005-10-01,103
RLPR_PER,NSA,I10,BE,2006-01-01,97
RLPR_PER,NSA,I10,BE,2006-04-01,100
RLPR_PER,NSA,I10,BE,2006-07-01,94
RLPR_PER,NSA,I10,BE,2006-10-01,104
RLPR_PER,NSA,I10,BE,2007-01-01,99
RLPR_PER,NSA,I10,BE,2007-04-01,102
RLPR_PER,NSA,I10,BE,2007-07-01,96
RLPR_PER,NSA,I10,BE,2007-10-01,106
RLPR_PER,NSA,I10,BE,2008-01-01,99
RLPR_PER,NSA,I10,BE,2008-04-01,103
RLPR_PER,NSA,I10,BE,2008-07-01,95
RLPR_PER,NSA,I10,BE,2008-10-01,102
RLPR_PER,NSA,I10,BE,2009-01-01,95
RLPR_PER,NSA,I10,BE,2009-04-01,98
RLPR_PER,NSA,I10,BE,2009-07-01,93
RLPR_PER,NSA,I10,BE,2009-10-01,104
RLPR_PER,NSA,I10,BE,2010-01-01,97
RLPR_PER,NSA,I10,BE,2010-04-01,101
RLPR_PER,NSA,I10,BE,2010-07-01,95
RLPR_PER,NSA,I10,BE,2010-10-01,105
RLPR_PER,NSA,I10,BE,2011-01-01,98
RLPR_PER,NSA,I10,BE,2011-04-01,101
RLPR_PER,NSA,I10,BE,2011-07-01,95
RLPR_PER,NSA,I10,BE,2011-10-01,105
RLPR_PER,NSA,I10,BE,2012-01-01,98
RLPR_PER,NSA,I10,BE,2012-04-01,101
RLPR_PER,NSA,I10,BE,2012-07-01,95
RLPR_PER,NSA,I10,BE,2012-10-01,105
RLPR_PER,NSA,I10,BE,2013-01-01,98
RLPR_PER,NSA,I10,BE,2013-04-01,102
RLPR_PER,NSA,I10,BE,2013-07-01,96
RLPR_PER,NSA,I10,BE,2013-10-01,106
RLPR_PER,NSA,I10,BE,2014-01-01,99
RLPR_PER,NSA,I10,BE,2014-04-01,103
RLPR_PER,NSA,I10,BE,2014-07-01,97
RLPR_PER,NSA,I10,BE,2014-10-01,107
RLPR_PER,NSA,I10,BE,2015-01-01,99
RLPR_PER,NSA,I10,BE,2015-04-01,104
RLPR_PER,NSA,I10,BE,2015-07-01,97
RLPR_PER,NSA,I10,BE,2015-10-01,107
RLPR_PER,NSA,I10,BE,2016-01-01,100
RLPR_PER,NSA,I10,BE,2016-04-01,104
RLPR_PER,NSA,I10,BE,2016-07-01,97
RLPR_PER,NSA,I10,BE,2016-10-01,107
RLPR_PER,NSA,I10,BE,2017-01-01,100
RLPR_PER,NSA,I10,BE,2017-04-01,104
RLPR_PER,NSA,I10,BE,2017-07-01,97
RLPR_PER,NSA,I10,BE,2017-10-01,108
RLPR_PER,NSA,I10,BE,2018-01-01,100
RLPR_PER,NSA,I10,BE,2018-04-01,104
RLPR_PER,NSA,I10,BG,1995-01-01,56
RLPR_PER,NSA,I10,BG,1995-04-01,64
RLPR_PER,NSA,I10,BG,1995-07-01,72
RLPR_PER,NSA,I10,BG,1995-10-01,93
RLPR_PER,NSA,I10,BG,1996-01-01,73
RLPR_PER,NSA,I10,BG,1996-04-01,68
RLPR_PER,NSA,I10,BG,1996-07-01,77
RLPR_PER,NSA,I10,BG,1996-10-01,86
RLPR_PER,NSA,I10,BG,1997-01-01,56
RLPR_PER,NSA,I10,BG,1997-04-01,55
RLPR_PER,NSA,I10,BG,1997-07-01,70
RLPR_PER,NSA,I10,BG,1997-10-01,78
RLPR_PER,NSA,I10,BG,1998-01-01,63
RLPR_PER,NSA,I10,BG,1998-04-01,57
RLPR_PER,NSA,I10,BG,1998-07-01,73
RLPR_PER,NSA,I10,BG,1998-10-01,82
RLPR_PER,NSA,I10,BG,1999-01-01,60
RLPR_PER,NSA,I10,BG,1999-04-01,55
RLPR_PER,NSA,I10,BG,1999-07-01,71
RLPR_PER,NSA,I10,BG,1999-10-01,77
RLPR_PER,NSA,I10,BG,2000-01-01,63
RLPR_PER,NSA,I10,BG,2000-04-01,61
RLPR_PER,NSA,I10,BG,2000-07-01,75
RLPR_PER,NSA,I10,BG,2000-10-01,84
RLPR_PER,NSA,I10,BG,2001-01-01,66
RLPR_PER,NSA,I10,BG,2001-04-01,65
RLPR_PER,NSA,I10,BG,2001-07-01,79
RLPR_PER,NSA,I10,BG,2001-10-01,86
RLPR_PER,NSA,I10,BG,2002-01-01,70
RLPR_PER,NSA,I10,BG,2002-04-01,69
RLPR_PER,NSA,I10,BG,2002-07-01,83
RLPR_PER,NSA,I10,BG,2002-10-01,91
RLPR_PER,NSA,I10,BG,2003-01-01,73
RLPR_PER,NSA,I10,BG,2003-04-01,71
RLPR_PER,NSA,I10,BG,2003-07-01,83
RLPR_PER,NSA,I10,BG,2003-10-01,91
RLPR_PER,NSA,I10,BG,2004-01-01,75
RLPR_PER,NSA,I10,BG,2004-04-01,74
RLPR_PER,NSA,I10,BG,2004-07-01,87
RLPR_PER,NSA,I10,BG,2004-10-01,96
RLPR_PER,NSA,I10,BG,2005-01-01,79
RLPR_PER,NSA,I10,BG,2005-04-01,78
RLPR_PER,NSA,I10,BG,2005-07-01,89
RLPR_PER,NSA,I10,BG,2005-10-01,99
RLPR_PER,NSA,I10,BG,2006-01-01,80
RLPR_PER,NSA,I10,BG,2006-04-01,81
RLPR_PER,NSA,I10,BG,2006-07-01,93
RLPR_PER,NSA,I10,BG,2006-10-01,103
RLPR_PER,NSA,I10,BG,2007-01-01,83
RLPR_PER,NSA,I10,BG,2007-04-01,86
RLPR_PER,NSA,I10,BG,2007-07-01,96
RLPR_PER,NSA,I10,BG,2007-10-01,107
RLPR_PER,NSA,I10,BG,2008-01-01,86
RLPR_PER,NSA,I10,BG,2008-04-01,91
RLPR_PER,NSA,I10,BG,2008-07-01,99
RLPR_PER,NSA,I10,BG,2008-10-01,108
RLPR_PER,NSA,I10,BG,2009-01-01,83
RLPR_PER,NSA,I10,BG,2009-04-01,88
RLPR_PER,NSA,I10,BG,2009-07-01,100
RLPR_PER,NSA,I10,BG,2009-10-01,106
RLPR_PER,NSA,I10,BG,2010-01-01,84
RLPR_PER,NSA,I10,BG,2010-04-01,95
RLPR_PER,NSA,I10,BG,2010-07-01,103
RLPR_PER,NSA,I10,BG,2010-10-01,115
RLPR_PER,NSA,I10,BG,2011-01-01,87
RLPR_PER,NSA,I10,BG,2011-04-01,101
RLPR_PER,NSA,I10,BG,2011-07-01,108
RLPR_PER,NSA,I10,BG,2011-10-01,118
RLPR_PER,NSA,I10,BG,2012-01-01,91
RLPR_PER,NSA,I10,BG,2012-04-01,104
RLPR_PER,NSA,I10,BG,2012-07-01,110
RLPR_PER,NSA,I10,BG,2012-10-01,121
RLPR_PER,NSA,I10,BG,2013-01-01,91
RLPR_PER,NSA,I10,BG,2013-04-01,102
RLPR_PER,NSA,I10,BG,2013-07-01,111
RLPR_PER,NSA,I10,BG,2013-10-01,125
RLPR_PER,NSA,I10,BG,2014-01-01,92
RLPR_PER,NSA,I10,BG,2014-04-01,104
RLPR_PER,NSA,I10,BG,2014-07-01,112
RLPR_PER,NSA,I10,BG,2014-10-01,128
RLPR_PER,NSA,I10,BG,2015-01-01,95
RLPR_PER,NSA,I10,BG,2015-04-01,107
RLPR_PER,NSA,I10,BG,2015-07-01,116
RLPR_PER,NSA,I10,BG,2015-10-01,132
RLPR_PER,NSA,I10,BG,2016-01-01,98
RLPR_PER,NSA,I10,BG,2016-04-01,110
RLPR_PER,NSA,I10,BG,2016-07-01,121
RLPR_PER,NSA,I10,BG,2016-10-01,137
RLPR_PER,NSA,I10,BG,2017-01-01,100
RLPR_PER,NSA,I10,BG,2017-04-01,113
RLPR_PER,NSA,I10,BG,2017-07-01,123
RLPR_PER,NSA,I10,BG,2017-10-01,138
RLPR_PER,NSA,I10,BG,2018-01-01,102
RLPR_PER,NSA,I10,BG,2018-04-01,117
RLPR_PER,NSA,I10,CY,1995-01-01,81
RLPR_PER,NSA,I10,CY,1995-04-01,84
RLPR_PER,NSA,I10,CY,1995-07-01,83
RLPR_PER,NSA,I10,CY,1995-10-01,85
RLPR_PER,NSA,I10,CY,1996-01-01,81
RLPR_PER,NSA,I10,CY,1996-04-01,80
RLPR_PER,NSA,I10,CY,1996-07-01,80
RLPR_PER,NSA,I10,CY,1996-10-01,83
RLPR_PER,NSA,I10,CY,1997-01-01,81
RLPR_PER,NSA,I10,CY,1997-04-01,82
RLPR_PER,NSA,I10,CY,1997-07-01,83
RLPR_PER,NSA,I10,CY,1997-10-01,85
RLPR_PER,NSA,I10,CY,1998-01-01,83
RLPR_PER,NSA,I10,CY,1998-04-01,85
RLPR_PER,NSA,I10,CY,1998-07-01,87
RLPR_PER,NSA,I10,CY,1998-10-01,90
RLPR_PER,NSA,I10,CY,1999-01-01,86
RLPR_PER,NSA,I10,CY,1999-04-01,88
RLPR_PER,NSA,I10,CY,1999-07-01,89
RLPR_PER,NSA,I10,CY,1999-10-01,92
RLPR_PER,NSA,I10,CY,2000-01-01,90
RLPR_PER,NSA,I10,CY,2000-04-01,96
RLPR_PER,NSA,I10,CY,2000-07-01,93
RLPR_PER,NSA,I10,CY,2000-10-01,93
RLPR_PER,NSA,I10,CY,2001-01-01,90
RLPR_PER,NSA,I10,CY,2001-04-01,95
RLPR_PER,NSA,I10,CY,2001-07-01,97
RLPR_PER,NSA,I10,CY,2001-10-01,95
RLPR_PER,NSA,I10,CY,2002-01-01,92
RLPR_PER,NSA,I10,CY,2002-04-01,97
RLPR_PER,NSA,I10,CY,2002-07-01,97
RLPR_PER,NSA,I10,CY,2002-10-01,98
RLPR_PER,NSA,I10,CY,2003-01-01,92
RLPR_PER,NSA,I10,CY,2003-04-01,95
RLPR_PER,NSA,I10,CY,2003-07-01,97
RLPR_PER,NSA,I10,CY,2003-10-01,97
RLPR_PER,NSA,I10,CY,2004-01-01,93
RLPR_PER,NSA,I10,CY,2004-04-01,96
RLPR_PER,NSA,I10,CY,2004-07-01,98
RLPR_PER,NSA,I10,CY,2004-10-01,99
RLPR_PER,NSA,I10,CY,2005-01-01,94
RLPR_PER,NSA,I10,CY,2005-04-01,96
RLPR_PER,NSA,I10,CY,2005-07-01,98
RLPR_PER,NSA,I10,CY,2005-10-01,100
RLPR_PER,NSA,I10,CY,2006-01-01,98
RLPR_PER,NSA,I10,CY,2006-04-01,100
RLPR_PER,NSA,I10,CY,2006-07-01,100
RLPR_PER,NSA,I10,CY,2006-10-01,102
RLPR_PER,NSA,I10,CY,2007-01-01,99
RLPR_PER,NSA,I10,CY,2007-04-01,100
RLPR_PER,NSA,I10,CY,2007-07-01,100
RLPR_PER,NSA,I10,CY,2007-10-01,103
RLPR_PER,NSA,I10,CY,2008-01-01,101
RLPR_PER,NSA,I10,CY,2008-04-01,101
RLPR_PER,NSA,I10,CY,2008-07-01,99
RLPR_PER,NSA,I10,CY,2008-10-01,102
RLPR_PER,NSA,I10,CY,2009-01-01,97
RLPR_PER,NSA,I10,CY,2009-04-01,98
RLPR_PER,NSA,I10,CY,2009-07-01,98
RLPR_PER,NSA,I10,CY,2009-10-01,102
RLPR_PER,NSA,I10,CY,2010-01-01,98
RLPR_PER,NSA,I10,CY,2010-04-01,99
RLPR_PER,NSA,I10,CY,2010-07-01,99
RLPR_PER,NSA,I10,CY,2010-10-01,102
RLPR_PER,NSA,I10,CY,2011-01-01,99
RLPR_PER,NSA,I10,CY,2011-04-01,100
RLPR_PER,NSA,I10,CY,2011-07-01,99
RLPR_PER,NSA,I10,CY,2011-10-01,102
RLPR_PER,NSA,I10,CY,2012-01-01,100
RLPR_PER,NSA,I10,CY,2012-04-01,100
RLPR_PER,NSA,I10,CY,2012-07-01,100
RLPR_PER,NSA,I10,CY,2012-10-01,101
RLPR_PER,NSA,I10,CY,2013-01-01,98
RLPR_PER,NSA,I10,CY,2013-04-01,100
RLPR_PER,NSA,I10,CY,2013-07-01,102
RLPR_PER,NSA,I10,CY,2013-10-01,102
RLPR_PER,NSA,I10,CY,2014-01-01,100
RLPR_PER,NSA,I10,CY,2014-04-01,101
RLPR_PER,NSA,I10,CY,2014-07-01,101
RLPR_PER,NSA,I10,CY,2014-10-01,102
RLPR_PER,NSA,I10,CY,2015-01-01,100
RLPR_PER,NSA,I10,CY,2015-04-01,101
RLPR_PER,NSA,I10,CY,2015-07-01,101
RLPR_PER,NSA,I10,CY,2015-10-01,102
RLPR_PER,NSA,I10,CY,2016-01-01,101
RLPR_PER,NSA,I10,CY,2016-04-01,101
RLPR_PER,NSA,I10,CY,2016-07-01,101
RLPR_PER,NSA,I10,CY,2016-10-01,103
RLPR_PER,NSA,I10,CY,2017-01-01,102
RLPR_PER,NSA,I10,CY,2017-04-01,103
RLPR_PER,NSA,I10,CY,2017-07-01,101
RLPR_PER,NSA,I10,CY,2017-10-01,102
RLPR_PER,NSA,I10,CY,2018-01-01,101
RLPR_PER,NSA,I10,CY,2018-04-01,102
RLPR_PER,NSA,I10,CZ,1995-01-01,
RLPR_PER,NSA,I10,CZ,1995-04-01,
RLPR_PER,NSA,I10,CZ,1995-07-01,
RLPR_PER,NSA,I10,CZ,1995-10-01,
RLPR_PER,NSA,I10,CZ,1996-01-01,64
RLPR_PER,NSA,I10,CZ,1996-04-01,69
RLPR_PER,NSA,I10,CZ,1996-07-01,70
RLPR_PER,NSA,I10,CZ,1996-10-01,71
RLPR_PER,NSA,I10,CZ,1997-01-01,65
RLPR_PER,NSA,I10,CZ,1997-04-01,69
RLPR_PER,NSA,I10,CZ,1997-07-01,70
RLPR_PER,NSA,I10,CZ,1997-10-01,70
RLPR_PER,NSA,I10,CZ,1998-01-01,65
RLPR_PER,NSA,I10,CZ,1998-04-01,70
RLPR_PER,NSA,I10,CZ,1998-07-01,71
RLPR_PER,NSA,I10,CZ,1998-10-01,72
RLPR_PER,NSA,I10,CZ,1999-01-01,67
RLPR_PER,NSA,I10,CZ,1999-04-01,72
RLPR_PER,NSA,I10,CZ,1999-07-01,74
RLPR_PER,NSA,I10,CZ,1999-10-01,76
RLPR_PER,NSA,I10,CZ,2000-01-01,71
RLPR_PER,NSA,I10,CZ,2000-04-01,76
RLPR_PER,NSA,I10,CZ,2000-07-01,77
RLPR_PER,NSA,I10,CZ,2000-10-01,79
RLPR_PER,NSA,I10,CZ,2001-01-01,74
RLPR_PER,NSA,I10,CZ,2001-04-01,79
RLPR_PER,NSA,I10,CZ,2001-07-01,79
RLPR_PER,NSA,I10,CZ,2001-10-01,82
RLPR_PER,NSA,I10,CZ,2002-01-01,75
RLPR_PER,NSA,I10,CZ,2002-04-01,79
RLPR_PER,NSA,I10,CZ,2002-07-01,80
RLPR_PER,NSA,I10,CZ,2002-10-01,82
RLPR_PER,NSA,I10,CZ,2003-01-01,77
RLPR_PER,NSA,I10,CZ,2003-04-01,82
RLPR_PER,NSA,I10,CZ,2003-07-01,85
RLPR_PER,NSA,I10,CZ,2003-10-01,86
RLPR_PER,NSA,I10,CZ,2004-01-01,81
RLPR_PER,NSA,I10,CZ,2004-04-01,86
RLPR_PER,NSA,I10,CZ,2004-07-01,88
RLPR_PER,NSA,I10,CZ,2004-10-01,92
RLPR_PER,NSA,I10,CZ,2005-01-01,84
RLPR_PER,NSA,I10,CZ,2005-04-01,91
RLPR_PER,NSA,I10,CZ,2005-07-01,92
RLPR_PER,NSA,I10,CZ,2005-10-01,95
RLPR_PER,NSA,I10,CZ,2006-01-01,89
RLPR_PER,NSA,I10,CZ,2006-04-01,96
RLPR_PER,NSA,I10,CZ,2006-07-01,97
RLPR_PER,NSA,I10,CZ,2006-10-01,100
RLPR_PER,NSA,I10,CZ,2007-01-01,93
RLPR_PER,NSA,I10,CZ,2007-04-01,99
RLPR_PER,NSA,I10,CZ,2007-07-01,100
RLPR_PER,NSA,I10,CZ,2007-10-01,104
RLPR_PER,NSA,I10,CZ,2008-01-01,94
RLPR_PER,NSA,I10,CZ,2008-04-01,101
RLPR_PER,NSA,I10,CZ,2008-07-01,102
RLPR_PER,NSA,I10,CZ,2008-10-01,101
RLPR_PER,NSA,I10,CZ,2009-01-01,90
RLPR_PER,NSA,I10,CZ,2009-04-01,96
RLPR_PER,NSA,I10,CZ,2009-07-01,98
RLPR_PER,NSA,I10,CZ,2009-10-01,101
RLPR_PER,NSA,I10,CZ,2010-01-01,94
RLPR_PER,NSA,I10,CZ,2010-04-01,101
RLPR_PER,NSA,I10,CZ,2010-07-01,100
RLPR_PER,NSA,I10,CZ,2010-10-01,104
RLPR_PER,NSA,I10,CZ,2011-01-01,96
RLPR_PER,NSA,I10,CZ,2011-04-01,103
RLPR_PER,NSA,I10,CZ,2011-07-01,102
RLPR_PER,NSA,I10,CZ,2011-10-01,105
RLPR_PER,NSA,I10,CZ,2012-01-01,97
RLPR_PER,NSA,I10,CZ,2012-04-01,101
RLPR_PER,NSA,I10,CZ,2012-07-01,100
RLPR_PER,NSA,I10,CZ,2012-10-01,103
RLPR_PER,NSA,I10,CZ,2013-01-01,94
RLPR_PER,NSA,I10,CZ,2013-04-01,99
RLPR_PER,NSA,I10,CZ,2013-07-01,101
RLPR_PER,NSA,I10,CZ,2013-10-01,104
RLPR_PER,NSA,I10,CZ,2014-01-01,96
RLPR_PER,NSA,I10,CZ,2014-04-01,102
RLPR_PER,NSA,I10,CZ,2014-07-01,104
RLPR_PER,NSA,I10,CZ,2014-10-01,105
RLPR_PER,NSA,I10,CZ,2015-01-01,99
RLPR_PER,NSA,I10,CZ,2015-04-01,106
RLPR_PER,NSA,I10,CZ,2015-07-01,108
RLPR_PER,NSA,I10,CZ,2015-10-01,109
RLPR_PER,NSA,I10,CZ,2016-01-01,101
RLPR_PER,NSA,I10,CZ,2016-04-01,109
RLPR_PER,NSA,I10,CZ,2016-07-01,108
RLPR_PER,NSA,I10,CZ,2016-10-01,109
RLPR_PER,NSA,I10,CZ,2017-01-01,103
RLPR_PER,NSA,I10,CZ,2017-04-01,111
RLPR_PER,NSA,I10,CZ,2017-07-01,111
RLPR_PER,NSA,I10,CZ,2017-10-01,113
RLPR_PER,NSA,I10,CZ,2018-01-01,104
RLPR_PER,NSA,I10,CZ,2018-04-01,112
RLPR_PER,NSA,I10,DE,1995-01-01,88
RLPR_PER,NSA,I10,DE,1995-04-01,89
RLPR_PER,NSA,I10,DE,1995-07-01,90
RLPR_PER,NSA,I10,DE,1995-10-01,90
RLPR_PER,NSA,I10,DE,1996-01-01,88
RLPR_PER,NSA,I10,DE,1996-04-01,89
RLPR_PER,NSA,I10,DE,1996-07-01,92
RLPR_PER,NSA,I10,DE,1996-10-01,92
RLPR_PER,NSA,I10,DE,1997-01-01,89
RLPR_PER,NSA,I10,DE,1997-04-01,92
RLPR_PER,NSA,I10,DE,1997-07-01,93
RLPR_PER,NSA,I10,DE,1997-10-01,93
RLPR_PER,NSA,I10,DE,1998-01-01,92
RLPR_PER,NSA,I10,DE,1998-04-01,92
RLPR_PER,NSA,I10,DE,1998-07-01,93
RLPR_PER,NSA,I10,DE,1998-10-01,93
RLPR_PER,NSA,I10,DE,1999-01-01,91
RLPR_PER,NSA,I10,DE,1999-04-01,92
RLPR_PER,NSA,I10,DE,1999-07-01,94
RLPR_PER,NSA,I10,DE,1999-10-01,94
RLPR_PER,NSA,I10,DE,2000-01-01,93
RLPR_PER,NSA,I10,DE,2000-04-01,93
RLPR_PER,NSA,I10,DE,2000-07-01,94
RLPR_PER,NSA,I10,DE,2000-10-01,94
RLPR_PER,NSA,I10,DE,2001-01-01,95
RLPR_PER,NSA,I10,DE,2001-04-01,95
RLPR_PER,NSA,I10,DE,2001-07-01,96
RLPR_PER,NSA,I10,DE,2001-10-01,96
RLPR_PER,NSA,I10,DE,2002-01-01,94
RLPR_PER,NSA,I10,DE,2002-04-01,95
RLPR_PER,NSA,I10,DE,2002-07-01,98
RLPR_PER,NSA,I10,DE,2002-10-01,96
RLPR_PER,NSA,I10,DE,2003-01-01,95
RLPR_PER,NSA,I10,DE,2003-04-01,96
RLPR_PER,NSA,I10,DE,2003-07-01,98
RLPR_PER,NSA,I10,DE,2003-10-01,97
RLPR_PER,NSA,I10,DE,2004-01-01,96
RLPR_PER,NSA,I10,DE,2004-04-01,96
RLPR_PER,NSA,I10,DE,2004-07-01,98
RLPR_PER,NSA,I10,DE,2004-10-01,97
RLPR_PER,NSA,I10,DE,2005-01-01,96
RLPR_PER,NSA,I10,DE,2005-04-01,98
RLPR_PER,NSA,I10,DE,2005-07-01,99
