currency,bop_item,sector10,sectpart,partner,stk_flow,geotime,date,value
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,AT,2017-01-01,981
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2000-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2001-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2002-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2003-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2004-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2005-01-01,215
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2006-01-01,596
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2007-01-01,656
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2008-01-01,2691
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2009-01-01,2202
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2010-01-01,2311
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2011-01-01,928
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2012-01-01,3835
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2013-01-01,1868
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2014-01-01,4612
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2015-01-01,3174
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2016-01-01,879
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BE,2017-01-01,5040
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2000-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2001-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2002-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2003-01-01,3
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2004-01-01,170
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2005-01-01,16
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2006-01-01,269
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2007-01-01,135
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2008-01-01,71
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2009-01-01,7
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2010-01-01,216
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2011-01-01,85
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2012-01-01,63
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2013-01-01,82
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2014-01-01,88
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2015-01-01,54
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2016-01-01,86
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,BG,2017-01-01,133
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2000-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2001-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2002-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2003-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2004-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2005-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2006-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2007-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2008-01-01,70
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2009-01-01,81
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2010-01-01,190
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2011-01-01,23
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2012-01-01,205
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2013-01-01,190
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2014-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2015-01-01,151
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2016-01-01,266
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CY,2017-01-01,426
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2000-01-01,1039
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2001-01-01,4260
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2002-01-01,8541
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2003-01-01,4682
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2004-01-01,7889
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2005-01-01,10688
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2006-01-01,16925
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2007-01-01,15302
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2008-01-01,21078
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2009-01-01,17191
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2010-01-01,13792
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2011-01-01,11365
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2012-01-01,11963
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2013-01-01,29572
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2014-01-01,4247
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2015-01-01,4717
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2016-01-01,7140
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,CZ,2017-01-01,2385
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,1999-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2000-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2001-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2002-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2003-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2004-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2005-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2006-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2007-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2008-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2009-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2010-01-01,2241
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2011-01-01,13096
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2012-01-01,6637
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2013-01-01,11348
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2014-01-01,22884
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2015-01-01,15907
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2016-01-01,29597
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DE,2017-01-01,14711
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2000-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2001-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2002-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2003-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2004-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2005-01-01,85357
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2006-01-01,47275
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2007-01-01,37
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2008-01-01,83164
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2009-01-01,21532
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2010-01-01,36949
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2011-01-01,120318
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2012-01-01,131179
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2013-01-01,69095
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2014-01-01,99886
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2015-01-01,68086
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2016-01-01,39602
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,DK,2017-01-01,59805
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2000-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2001-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2002-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2003-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2004-01-01,8
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2005-01-01,14
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2006-01-01,9
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2007-01-01,61
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2008-01-01,4
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2009-01-01,17
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2010-01-01,57
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2011-01-01,8
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2012-01-01,76
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2013-01-01,14
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2014-01-01,21
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2015-01-01,43
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2016-01-01,66
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EE,2017-01-01,41
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2000-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2001-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2002-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2003-01-01,4858
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2004-01-01,5196
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2005-01-01,1231
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2006-01-01,2484
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2007-01-01,3682
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2008-01-01,3898
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2009-01-01,1846
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2010-01-01,3644
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2011-01-01,5429
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2012-01-01,7171
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2013-01-01,9177
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2014-01-01,9384
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2015-01-01,6709
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2016-01-01,7163
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,EL,2017-01-01,6070
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,1999-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2000-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2001-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2002-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2003-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2004-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2005-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2006-01-01,9596
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2007-01-01,18845
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2008-01-01,5749
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2009-01-01,1049
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2010-01-01,2657
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2011-01-01,5810
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2012-01-01,4921
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2013-01-01,5209
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2014-01-01,4464
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2015-01-01,3911
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2016-01-01,6106
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,ES,2017-01-01,6507
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,1999-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2000-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2001-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2002-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2003-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2004-01-01,926
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2005-01-01,769
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2006-01-01,792
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2007-01-01,1561
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2008-01-01,262
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2009-01-01,2185
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2010-01-01,5053
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2011-01-01,7793
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2012-01-01,8437
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2013-01-01,5021
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2014-01-01,7027
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2015-01-01,2775
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2016-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FI,2017-01-01,880
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,1999-01-01,89377
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2000-01-01,59347
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2001-01-01,102297
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2002-01-01,58438
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2003-01-01,7954
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2004-01-01,20985
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2005-01-01,16743
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2006-01-01,20002
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2007-01-01,80316
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2008-01-01,51010
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2009-01-01,71668
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2010-01-01,47778
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2011-01-01,44471
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2012-01-01,45183
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2013-01-01,62077
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2014-01-01,59616
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2015-01-01,35179
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2016-01-01,46453
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,FR,2017-01-01,69199
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,1996-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,1997-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,1998-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,1999-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2000-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2001-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2002-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2003-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2004-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2005-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2006-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2007-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2008-01-01,0
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2009-01-01,205
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2010-01-01,1332
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2011-01-01,401
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2012-01-01,1365
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2013-01-01,3170
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2014-01-01,3571
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2015-01-01,12608
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2016-01-01,14685
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HR,2017-01-01,5063
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HU,1995-01-01,
MIO_NAC,FA__F__F7,S1,S1,WRL_REST,N_LE,HU,1996-01-01,
