na_item,unit,geotime,date,value
P51G,CP_MEUR,CY,2011-01-01,3719
P51G,CP_MEUR,CY,2012-01-01,2935
P51G,CP_MEUR,CY,2013-01-01,2562
P51G,CP_MEUR,CY,2014-01-01,2052
P51G,CP_MEUR,CY,2015-01-01,2302
P51G,CP_MEUR,CY,2016-01-01,3264
P51G,CP_MEUR,CY,2017-01-01,4094
P51G,CP_MEUR,CZ,1995-01-01,
P51G,CP_MEUR,CZ,1996-01-01,
P51G,CP_MEUR,CZ,1997-01-01,
P51G,CP_MEUR,CZ,1998-01-01,
P51G,CP_MEUR,CZ,1999-01-01,
P51G,CP_MEUR,CZ,2000-01-01,
P51G,CP_MEUR,CZ,2001-01-01,
P51G,CP_MEUR,CZ,2002-01-01,
P51G,CP_MEUR,CZ,2003-01-01,
P51G,CP_MEUR,CZ,2004-01-01,
P51G,CP_MEUR,CZ,2005-01-01,
P51G,CP_MEUR,CZ,2006-01-01,
P51G,CP_MEUR,CZ,2007-01-01,
P51G,CP_MEUR,CZ,2008-01-01,
P51G,CP_MEUR,CZ,2009-01-01,
P51G,CP_MEUR,CZ,2010-01-01,
P51G,CP_MEUR,CZ,2011-01-01,43392
P51G,CP_MEUR,CZ,2012-01-01,41828
P51G,CP_MEUR,CZ,2013-01-01,39533
P51G,CP_MEUR,CZ,2014-01-01,39369
P51G,CP_MEUR,CZ,2015-01-01,44587
P51G,CP_MEUR,CZ,2016-01-01,43971
P51G,CP_MEUR,CZ,2017-01-01,47334
P51G,CP_MEUR,DE,1995-01-01,
P51G,CP_MEUR,DE,1996-01-01,
P51G,CP_MEUR,DE,1997-01-01,
P51G,CP_MEUR,DE,1998-01-01,
P51G,CP_MEUR,DE,1999-01-01,
P51G,CP_MEUR,DE,2000-01-01,
P51G,CP_MEUR,DE,2001-01-01,
P51G,CP_MEUR,DE,2002-01-01,
P51G,CP_MEUR,DE,2003-01-01,
P51G,CP_MEUR,DE,2004-01-01,
P51G,CP_MEUR,DE,2005-01-01,
P51G,CP_MEUR,DE,2006-01-01,
P51G,CP_MEUR,DE,2007-01-01,
P51G,CP_MEUR,DE,2008-01-01,
P51G,CP_MEUR,DE,2009-01-01,
P51G,CP_MEUR,DE,2010-01-01,
P51G,CP_MEUR,DE,2011-01-01,547821
P51G,CP_MEUR,DE,2012-01-01,554746
P51G,CP_MEUR,DE,2013-01-01,556752
P51G,CP_MEUR,DE,2014-01-01,587549
P51G,CP_MEUR,DE,2015-01-01,605510
P51G,CP_MEUR,DE,2016-01-01,634029
P51G,CP_MEUR,DE,2017-01-01,665722
P51G,CP_MEUR,DK,1995-01-01,
P51G,CP_MEUR,DK,1996-01-01,
P51G,CP_MEUR,DK,1997-01-01,
P51G,CP_MEUR,DK,1998-01-01,
P51G,CP_MEUR,DK,1999-01-01,
P51G,CP_MEUR,DK,2000-01-01,
P51G,CP_MEUR,DK,2001-01-01,
P51G,CP_MEUR,DK,2002-01-01,
P51G,CP_MEUR,DK,2003-01-01,
P51G,CP_MEUR,DK,2004-01-01,
P51G,CP_MEUR,DK,2005-01-01,
P51G,CP_MEUR,DK,2006-01-01,
P51G,CP_MEUR,DK,2007-01-01,
P51G,CP_MEUR,DK,2008-01-01,
P51G,CP_MEUR,DK,2009-01-01,
P51G,CP_MEUR,DK,2010-01-01,
P51G,CP_MEUR,DK,2011-01-01,45010
P51G,CP_MEUR,DK,2012-01-01,47803
P51G,CP_MEUR,DK,2013-01-01,49296
P51G,CP_MEUR,DK,2014-01-01,50928
P51G,CP_MEUR,DK,2015-01-01,52937
P51G,CP_MEUR,DK,2016-01-01,56639
P51G,CP_MEUR,DK,2017-01-01,59313
P51G,CP_MEUR,EE,1995-01-01,
P51G,CP_MEUR,EE,1996-01-01,
P51G,CP_MEUR,EE,1997-01-01,
P51G,CP_MEUR,EE,1998-01-01,
P51G,CP_MEUR,EE,1999-01-01,
P51G,CP_MEUR,EE,2000-01-01,
P51G,CP_MEUR,EE,2001-01-01,
P51G,CP_MEUR,EE,2002-01-01,
P51G,CP_MEUR,EE,2003-01-01,
P51G,CP_MEUR,EE,2004-01-01,
P51G,CP_MEUR,EE,2005-01-01,
P51G,CP_MEUR,EE,2006-01-01,
P51G,CP_MEUR,EE,2007-01-01,
P51G,CP_MEUR,EE,2008-01-01,
P51G,CP_MEUR,EE,2009-01-01,
P51G,CP_MEUR,EE,2010-01-01,
P51G,CP_MEUR,EE,2011-01-01,4366
P51G,CP_MEUR,EE,2012-01-01,5127
P51G,CP_MEUR,EE,2013-01-01,5253
P51G,CP_MEUR,EE,2014-01-01,5139
P51G,CP_MEUR,EE,2015-01-01,4871
P51G,CP_MEUR,EE,2016-01-01,4977
P51G,CP_MEUR,EE,2017-01-01,5769
P51G,CP_MEUR,EL,1995-01-01,
P51G,CP_MEUR,EL,1996-01-01,
P51G,CP_MEUR,EL,1997-01-01,
P51G,CP_MEUR,EL,1998-01-01,
P51G,CP_MEUR,EL,1999-01-01,
P51G,CP_MEUR,EL,2000-01-01,
P51G,CP_MEUR,EL,2001-01-01,
P51G,CP_MEUR,EL,2002-01-01,
P51G,CP_MEUR,EL,2003-01-01,
P51G,CP_MEUR,EL,2004-01-01,
P51G,CP_MEUR,EL,2005-01-01,
P51G,CP_MEUR,EL,2006-01-01,
P51G,CP_MEUR,EL,2007-01-01,
P51G,CP_MEUR,EL,2008-01-01,
P51G,CP_MEUR,EL,2009-01-01,
P51G,CP_MEUR,EL,2010-01-01,
P51G,CP_MEUR,EL,2011-01-01,31607
P51G,CP_MEUR,EL,2012-01-01,24140
P51G,CP_MEUR,EL,2013-01-01,21962
P51G,CP_MEUR,EL,2014-01-01,20624
P51G,CP_MEUR,EL,2015-01-01,20490
P51G,CP_MEUR,EL,2016-01-01,21284
P51G,CP_MEUR,EL,2017-01-01,23243
P51G,CP_MEUR,ES,1995-01-01,
P51G,CP_MEUR,ES,1996-01-01,
P51G,CP_MEUR,ES,1997-01-01,
P51G,CP_MEUR,ES,1998-01-01,
P51G,CP_MEUR,ES,1999-01-01,
P51G,CP_MEUR,ES,2000-01-01,
P51G,CP_MEUR,ES,2001-01-01,
P51G,CP_MEUR,ES,2002-01-01,
P51G,CP_MEUR,ES,2003-01-01,
P51G,CP_MEUR,ES,2004-01-01,
P51G,CP_MEUR,ES,2005-01-01,
P51G,CP_MEUR,ES,2006-01-01,
P51G,CP_MEUR,ES,2007-01-01,
P51G,CP_MEUR,ES,2008-01-01,
P51G,CP_MEUR,ES,2009-01-01,
P51G,CP_MEUR,ES,2010-01-01,
P51G,CP_MEUR,ES,2011-01-01,229884
P51G,CP_MEUR,ES,2012-01-01,205839
P51G,CP_MEUR,ES,2013-01-01,192371
P51G,CP_MEUR,ES,2014-01-01,200265
P51G,CP_MEUR,ES,2015-01-01,214734
P51G,CP_MEUR,ES,2016-01-01,223131
P51G,CP_MEUR,ES,2017-01-01,238952
P51G,CP_MEUR,FI,1995-01-01,
P51G,CP_MEUR,FI,1996-01-01,
P51G,CP_MEUR,FI,1997-01-01,
P51G,CP_MEUR,FI,1998-01-01,
P51G,CP_MEUR,FI,1999-01-01,
P51G,CP_MEUR,FI,2000-01-01,
P51G,CP_MEUR,FI,2001-01-01,
P51G,CP_MEUR,FI,2002-01-01,
P51G,CP_MEUR,FI,2003-01-01,
P51G,CP_MEUR,FI,2004-01-01,
P51G,CP_MEUR,FI,2005-01-01,
P51G,CP_MEUR,FI,2006-01-01,
P51G,CP_MEUR,FI,2007-01-01,
P51G,CP_MEUR,FI,2008-01-01,
P51G,CP_MEUR,FI,2009-01-01,
P51G,CP_MEUR,FI,2010-01-01,
P51G,CP_MEUR,FI,2011-01-01,43779
P51G,CP_MEUR,FI,2012-01-01,44610
P51G,CP_MEUR,FI,2013-01-01,43083
P51G,CP_MEUR,FI,2014-01-01,42235
P51G,CP_MEUR,FI,2015-01-01,42713
P51G,CP_MEUR,FI,2016-01-01,46844
P51G,CP_MEUR,FI,2017-01-01,49578
P51G,CP_MEUR,FR,1995-01-01,
P51G,CP_MEUR,FR,1996-01-01,
P51G,CP_MEUR,FR,1997-01-01,
P51G,CP_MEUR,FR,1998-01-01,
P51G,CP_MEUR,FR,1999-01-01,
P51G,CP_MEUR,FR,2000-01-01,
P51G,CP_MEUR,FR,2001-01-01,
P51G,CP_MEUR,FR,2002-01-01,
P51G,CP_MEUR,FR,2003-01-01,
P51G,CP_MEUR,FR,2004-01-01,
P51G,CP_MEUR,FR,2005-01-01,
P51G,CP_MEUR,FR,2006-01-01,
P51G,CP_MEUR,FR,2007-01-01,
P51G,CP_MEUR,FR,2008-01-01,
P51G,CP_MEUR,FR,2009-01-01,
P51G,CP_MEUR,FR,2010-01-01,
P51G,CP_MEUR,FR,2011-01-01,461566
P51G,CP_MEUR,FR,2012-01-01,469106
P51G,CP_MEUR,FR,2013-01-01,466668
P51G,CP_MEUR,FR,2014-01-01,469073
P51G,CP_MEUR,FR,2015-01-01,472647
P51G,CP_MEUR,FR,2016-01-01,488008
P51G,CP_MEUR,FR,2017-01-01,515921
P51G,CP_MEUR,HR,1995-01-01,
P51G,CP_MEUR,HR,1996-01-01,
P51G,CP_MEUR,HR,1997-01-01,
P51G,CP_MEUR,HR,1998-01-01,
P51G,CP_MEUR,HR,1999-01-01,
P51G,CP_MEUR,HR,2000-01-01,
P51G,CP_MEUR,HR,2001-01-01,
P51G,CP_MEUR,HR,2002-01-01,
P51G,CP_MEUR,HR,2003-01-01,
P51G,CP_MEUR,HR,2004-01-01,
P51G,CP_MEUR,HR,2005-01-01,
P51G,CP_MEUR,HR,2006-01-01,
P51G,CP_MEUR,HR,2007-01-01,
P51G,CP_MEUR,HR,2008-01-01,
P51G,CP_MEUR,HR,2009-01-01,
P51G,CP_MEUR,HR,2010-01-01,
P51G,CP_MEUR,HR,2011-01-01,9069
P51G,CP_MEUR,HR,2012-01-01,8617
P51G,CP_MEUR,HR,2013-01-01,8610
P51G,CP_MEUR,HR,2014-01-01,8356
P51G,CP_MEUR,HR,2015-01-01,8721
P51G,CP_MEUR,HR,2016-01-01,9350
P51G,CP_MEUR,HR,2017-01-01,9824
P51G,CP_MEUR,HU,1995-01-01,
P51G,CP_MEUR,HU,1996-01-01,
P51G,CP_MEUR,HU,1997-01-01,
P51G,CP_MEUR,HU,1998-01-01,
P51G,CP_MEUR,HU,1999-01-01,
P51G,CP_MEUR,HU,2000-01-01,
P51G,CP_MEUR,HU,2001-01-01,
P51G,CP_MEUR,HU,2002-01-01,
P51G,CP_MEUR,HU,2003-01-01,
P51G,CP_MEUR,HU,2004-01-01,
P51G,CP_MEUR,HU,2005-01-01,
P51G,CP_MEUR,HU,2006-01-01,
P51G,CP_MEUR,HU,2007-01-01,
P51G,CP_MEUR,HU,2008-01-01,
P51G,CP_MEUR,HU,2009-01-01,
P51G,CP_MEUR,HU,2010-01-01,
P51G,CP_MEUR,HU,2011-01-01,19933
P51G,CP_MEUR,HU,2012-01-01,19179
P51G,CP_MEUR,HU,2013-01-01,21249
P51G,CP_MEUR,HU,2014-01-01,23398
P51G,CP_MEUR,HU,2015-01-01,24979
P51G,CP_MEUR,HU,2016-01-01,22350
P51G,CP_MEUR,HU,2017-01-01,27582
P51G,CP_MEUR,IE,1995-01-01,
P51G,CP_MEUR,IE,1996-01-01,
P51G,CP_MEUR,IE,1997-01-01,
P51G,CP_MEUR,IE,1998-01-01,
P51G,CP_MEUR,IE,1999-01-01,
P51G,CP_MEUR,IE,2000-01-01,
P51G,CP_MEUR,IE,2001-01-01,
P51G,CP_MEUR,IE,2002-01-01,
P51G,CP_MEUR,IE,2003-01-01,
P51G,CP_MEUR,IE,2004-01-01,
P51G,CP_MEUR,IE,2005-01-01,
P51G,CP_MEUR,IE,2006-01-01,
P51G,CP_MEUR,IE,2007-01-01,
P51G,CP_MEUR,IE,2008-01-01,
P51G,CP_MEUR,IE,2009-01-01,
P51G,CP_MEUR,IE,2010-01-01,
P51G,CP_MEUR,IE,2011-01-01,28822
P51G,CP_MEUR,IE,2012-01-01,34530
P51G,CP_MEUR,IE,2013-01-01,33557
P51G,CP_MEUR,IE,2014-01-01,40391
P51G,CP_MEUR,IE,2015-01-01,63437
P51G,CP_MEUR,IE,2016-01-01,97647
P51G,CP_MEUR,IE,2017-01-01,69049
P51G,CP_MEUR,IT,1995-01-01,
P51G,CP_MEUR,IT,1996-01-01,
P51G,CP_MEUR,IT,1997-01-01,
P51G,CP_MEUR,IT,1998-01-01,
P51G,CP_MEUR,IT,1999-01-01,
P51G,CP_MEUR,IT,2000-01-01,
P51G,CP_MEUR,IT,2001-01-01,
P51G,CP_MEUR,IT,2002-01-01,
P51G,CP_MEUR,IT,2003-01-01,
P51G,CP_MEUR,IT,2004-01-01,
P51G,CP_MEUR,IT,2005-01-01,
P51G,CP_MEUR,IT,2006-01-01,
P51G,CP_MEUR,IT,2007-01-01,
P51G,CP_MEUR,IT,2008-01-01,
P51G,CP_MEUR,IT,2009-01-01,
P51G,CP_MEUR,IT,2010-01-01,
P51G,CP_MEUR,IT,2011-01-01,321837
P51G,CP_MEUR,IT,2012-01-01,296165
P51G,CP_MEUR,IT,2013-01-01,276667
P51G,CP_MEUR,IT,2014-01-01,271516
P51G,CP_MEUR,IT,2015-01-01,279676
P51G,CP_MEUR,IT,2016-01-01,290116
P51G,CP_MEUR,IT,2017-01-01,303856
P51G,CP_MEUR,LT,1995-01-01,
P51G,CP_MEUR,LT,1996-01-01,
P51G,CP_MEUR,LT,1997-01-01,
P51G,CP_MEUR,LT,1998-01-01,
P51G,CP_MEUR,LT,1999-01-01,
P51G,CP_MEUR,LT,2000-01-01,
P51G,CP_MEUR,LT,2001-01-01,
P51G,CP_MEUR,LT,2002-01-01,
P51G,CP_MEUR,LT,2003-01-01,
P51G,CP_MEUR,LT,2004-01-01,
P51G,CP_MEUR,LT,2005-01-01,
P51G,CP_MEUR,LT,2006-01-01,
P51G,CP_MEUR,LT,2007-01-01,
P51G,CP_MEUR,LT,2008-01-01,
P51G,CP_MEUR,LT,2009-01-01,
P51G,CP_MEUR,LT,2010-01-01,
P51G,CP_MEUR,LT,2011-01-01,5781
P51G,CP_MEUR,LT,2012-01-01,5788
P51G,CP_MEUR,LT,2013-01-01,6454
P51G,CP_MEUR,LT,2014-01-01,6905
P51G,CP_MEUR,LT,2015-01-01,7329
P51G,CP_MEUR,LT,2016-01-01,7505
P51G,CP_MEUR,LT,2017-01-01,8097
P51G,CP_MEUR,LU,1995-01-01,
P51G,CP_MEUR,LU,1996-01-01,
P51G,CP_MEUR,LU,1997-01-01,
P51G,CP_MEUR,LU,1998-01-01,
P51G,CP_MEUR,LU,1999-01-01,
P51G,CP_MEUR,LU,2000-01-01,
P51G,CP_MEUR,LU,2001-01-01,
P51G,CP_MEUR,LU,2002-01-01,
P51G,CP_MEUR,LU,2003-01-01,
P51G,CP_MEUR,LU,2004-01-01,
P51G,CP_MEUR,LU,2005-01-01,
P51G,CP_MEUR,LU,2006-01-01,
P51G,CP_MEUR,LU,2007-01-01,
P51G,CP_MEUR,LU,2008-01-01,
P51G,CP_MEUR,LU,2009-01-01,
P51G,CP_MEUR,LU,2010-01-01,
P51G,CP_MEUR,LU,2011-01-01,8278
P51G,CP_MEUR,LU,2012-01-01,8894
P51G,CP_MEUR,LU,2013-01-01,9073
P51G,CP_MEUR,LU,2014-01-01,9948
P51G,CP_MEUR,LU,2015-01-01,9318
P51G,CP_MEUR,LU,2016-01-01,9925
P51G,CP_MEUR,LU,2017-01-01,10459
P51G,CP_MEUR,LV,1995-01-01,
P51G,CP_MEUR,LV,1996-01-01,
P51G,CP_MEUR,LV,1997-01-01,
P51G,CP_MEUR,LV,1998-01-01,
P51G,CP_MEUR,LV,1999-01-01,
P51G,CP_MEUR,LV,2000-01-01,
P51G,CP_MEUR,LV,2001-01-01,
P51G,CP_MEUR,LV,2002-01-01,
P51G,CP_MEUR,LV,2003-01-01,
P51G,CP_MEUR,LV,2004-01-01,
P51G,CP_MEUR,LV,2005-01-01,
P51G,CP_MEUR,LV,2006-01-01,
P51G,CP_MEUR,LV,2007-01-01,
P51G,CP_MEUR,LV,2008-01-01,
P51G,CP_MEUR,LV,2009-01-01,
P51G,CP_MEUR,LV,2010-01-01,
P51G,CP_MEUR,LV,2011-01-01,4480
P51G,CP_MEUR,LV,2012-01-01,5595
P51G,CP_MEUR,LV,2013-01-01,5300
P51G,CP_MEUR,LV,2014-01-01,5337
P51G,CP_MEUR,LV,2015-01-01,5384
P51G,CP_MEUR,LV,2016-01-01,4915
P51G,CP_MEUR,LV,2017-01-01,5650
P51G,CP_MEUR,MT,1995-01-01,
P51G,CP_MEUR,MT,1996-01-01,
P51G,CP_MEUR,MT,1997-01-01,
P51G,CP_MEUR,MT,1998-01-01,
P51G,CP_MEUR,MT,1999-01-01,
P51G,CP_MEUR,MT,2000-01-01,
P51G,CP_MEUR,MT,2001-01-01,
P51G,CP_MEUR,MT,2002-01-01,
P51G,CP_MEUR,MT,2003-01-01,
P51G,CP_MEUR,MT,2004-01-01,
P51G,CP_MEUR,MT,2005-01-01,
P51G,CP_MEUR,MT,2006-01-01,
P51G,CP_MEUR,MT,2007-01-01,
P51G,CP_MEUR,MT,2008-01-01,
P51G,CP_MEUR,MT,2009-01-01,
P51G,CP_MEUR,MT,2010-01-01,
P51G,CP_MEUR,MT,2011-01-01,1228
P51G,CP_MEUR,MT,2012-01-01,1299
P51G,CP_MEUR,MT,2013-01-01,1334
P51G,CP_MEUR,MT,2014-01-01,1465
P51G,CP_MEUR,MT,2015-01-01,2409
P51G,CP_MEUR,MT,2016-01-01,2483
P51G,CP_MEUR,MT,2017-01-01,2351
P51G,CP_MEUR,NL,1995-01-01,
P51G,CP_MEUR,NL,1996-01-01,
P51G,CP_MEUR,NL,1997-01-01,
P51G,CP_MEUR,NL,1998-01-01,
P51G,CP_MEUR,NL,1999-01-01,
P51G,CP_MEUR,NL,2000-01-01,
P51G,CP_MEUR,NL,2001-01-01,
P51G,CP_MEUR,NL,2002-01-01,
P51G,CP_MEUR,NL,2003-01-01,
P51G,CP_MEUR,NL,2004-01-01,
P51G,CP_MEUR,NL,2005-01-01,
P51G,CP_MEUR,NL,2006-01-01,
P51G,CP_MEUR,NL,2007-01-01,
P51G,CP_MEUR,NL,2008-01-01,
P51G,CP_MEUR,NL,2009-01-01,
P51G,CP_MEUR,NL,2010-01-01,
P51G,CP_MEUR,NL,2011-01-01,130965
P51G,CP_MEUR,NL,2012-01-01,122505
P51G,CP_MEUR,NL,2013-01-01,121237
P51G,CP_MEUR,NL,2014-01-01,118138
P51G,CP_MEUR,NL,2015-01-01,152533
P51G,CP_MEUR,NL,2016-01-01,141675
P51G,CP_MEUR,NL,2017-01-01,151199
P51G,CP_MEUR,PL,1995-01-01,
P51G,CP_MEUR,PL,1996-01-01,
P51G,CP_MEUR,PL,1997-01-01,
P51G,CP_MEUR,PL,1998-01-01,
P51G,CP_MEUR,PL,1999-01-01,
P51G,CP_MEUR,PL,2000-01-01,
P51G,CP_MEUR,PL,2001-01-01,
P51G,CP_MEUR,PL,2002-01-01,
P51G,CP_MEUR,PL,2003-01-01,
P51G,CP_MEUR,PL,2004-01-01,
P51G,CP_MEUR,PL,2005-01-01,
P51G,CP_MEUR,PL,2006-01-01,
P51G,CP_MEUR,PL,2007-01-01,
P51G,CP_MEUR,PL,2008-01-01,
P51G,CP_MEUR,PL,2009-01-01,
P51G,CP_MEUR,PL,2010-01-01,
P51G,CP_MEUR,PL,2011-01-01,78647
P51G,CP_MEUR,PL,2012-01-01,77055
P51G,CP_MEUR,PL,2013-01-01,74257
P51G,CP_MEUR,PL,2014-01-01,81110
P51G,CP_MEUR,PL,2015-01-01,86396
P51G,CP_MEUR,PL,2016-01-01,76781
P51G,CP_MEUR,PL,2017-01-01,82762
P51G,CP_MEUR,PT,1995-01-01,
P51G,CP_MEUR,PT,1996-01-01,
P51G,CP_MEUR,PT,1997-01-01,
P51G,CP_MEUR,PT,1998-01-01,
P51G,CP_MEUR,PT,1999-01-01,
P51G,CP_MEUR,PT,2000-01-01,
P51G,CP_MEUR,PT,2001-01-01,
P51G,CP_MEUR,PT,2002-01-01,
P51G,CP_MEUR,PT,2003-01-01,
P51G,CP_MEUR,PT,2004-01-01,
P51G,CP_MEUR,PT,2005-01-01,
P51G,CP_MEUR,PT,2006-01-01,
P51G,CP_MEUR,PT,2007-01-01,
P51G,CP_MEUR,PT,2008-01-01,
P51G,CP_MEUR,PT,2009-01-01,
P51G,CP_MEUR,PT,2010-01-01,
P51G,CP_MEUR,PT,2011-01-01,32451
P51G,CP_MEUR,PT,2012-01-01,26672
P51G,CP_MEUR,PT,2013-01-01,25122
P51G,CP_MEUR,PT,2014-01-01,25993
P51G,CP_MEUR,PT,2015-01-01,27843
P51G,CP_MEUR,PT,2016-01-01,28829
P51G,CP_MEUR,PT,2017-01-01,32290
P51G,CP_MEUR,RO,1995-01-01,
P51G,CP_MEUR,RO,1996-01-01,
P51G,CP_MEUR,RO,1997-01-01,
P51G,CP_MEUR,RO,1998-01-01,
P51G,CP_MEUR,RO,1999-01-01,
P51G,CP_MEUR,RO,2000-01-01,
P51G,CP_MEUR,RO,2001-01-01,
P51G,CP_MEUR,RO,2002-01-01,
P51G,CP_MEUR,RO,2003-01-01,
P51G,CP_MEUR,RO,2004-01-01,
P51G,CP_MEUR,RO,2005-01-01,
P51G,CP_MEUR,RO,2006-01-01,
P51G,CP_MEUR,RO,2007-01-01,
P51G,CP_MEUR,RO,2008-01-01,
P51G,CP_MEUR,RO,2009-01-01,
P51G,CP_MEUR,RO,2010-01-01,
P51G,CP_MEUR,RO,2011-01-01,35924
P51G,CP_MEUR,RO,2012-01-01,36536
P51G,CP_MEUR,RO,2013-01-01,35618
P51G,CP_MEUR,RO,2014-01-01,36545
P51G,CP_MEUR,RO,2015-01-01,39707
P51G,CP_MEUR,RO,2016-01-01,38969
P51G,CP_MEUR,RO,2017-01-01,42383
P51G,CP_MEUR,SE,1995-01-01,
P51G,CP_MEUR,SE,1996-01-01,
P51G,CP_MEUR,SE,1997-01-01,
P51G,CP_MEUR,SE,1998-01-01,
P51G,CP_MEUR,SE,1999-01-01,
P51G,CP_MEUR,SE,2000-01-01,
P51G,CP_MEUR,SE,2001-01-01,
P51G,CP_MEUR,SE,2002-01-01,
P51G,CP_MEUR,SE,2003-01-01,
P51G,CP_MEUR,SE,2004-01-01,
P51G,CP_MEUR,SE,2005-01-01,
P51G,CP_MEUR,SE,2006-01-01,
P51G,CP_MEUR,SE,2007-01-01,
P51G,CP_MEUR,SE,2008-01-01,
P51G,CP_MEUR,SE,2009-01-01,
P51G,CP_MEUR,SE,2010-01-01,
P51G,CP_MEUR,SE,2011-01-01,92383
P51G,CP_MEUR,SE,2012-01-01,96305
P51G,CP_MEUR,SE,2013-01-01,97807
P51G,CP_MEUR,SE,2014-01-01,100184
P51G,CP_MEUR,SE,2015-01-01,105993
P51G,CP_MEUR,SE,2016-01-01,110868
P51G,CP_MEUR,SE,2017-01-01,118588
P51G,CP_MEUR,SI,1995-01-01,
P51G,CP_MEUR,SI,1996-01-01,
P51G,CP_MEUR,SI,1997-01-01,
P51G,CP_MEUR,SI,1998-01-01,
P51G,CP_MEUR,SI,1999-01-01,
P51G,CP_MEUR,SI,2000-01-01,
P51G,CP_MEUR,SI,2001-01-01,
P51G,CP_MEUR,SI,2002-01-01,
P51G,CP_MEUR,SI,2003-01-01,
P51G,CP_MEUR,SI,2004-01-01,
P51G,CP_MEUR,SI,2005-01-01,
P51G,CP_MEUR,SI,2006-01-01,
P51G,CP_MEUR,SI,2007-01-01,
P51G,CP_MEUR,SI,2008-01-01,
P51G,CP_MEUR,SI,2009-01-01,
P51G,CP_MEUR,SI,2010-01-01,
P51G,CP_MEUR,SI,2011-01-01,7450
P51G,CP_MEUR,SI,2012-01-01,6933
P51G,CP_MEUR,SI,2013-01-01,7174
P51G,CP_MEUR,SI,2014-01-01,7286
P51G,CP_MEUR,SI,2015-01-01,7313
P51G,CP_MEUR,SI,2016-01-01,7082
P51G,CP_MEUR,SI,2017-01-01,7961
P51G,CP_MEUR,SK,1995-01-01,
P51G,CP_MEUR,SK,1996-01-01,
P51G,CP_MEUR,SK,1997-01-01,
P51G,CP_MEUR,SK,1998-01-01,
P51G,CP_MEUR,SK,1999-01-01,
P51G,CP_MEUR,SK,2000-01-01,
P51G,CP_MEUR,SK,2001-01-01,
P51G,CP_MEUR,SK,2002-01-01,
P51G,CP_MEUR,SK,2003-01-01,
P51G,CP_MEUR,SK,2004-01-01,
P51G,CP_MEUR,SK,2005-01-01,
P51G,CP_MEUR,SK,2006-01-01,
P51G,CP_MEUR,SK,2007-01-01,
P51G,CP_MEUR,SK,2008-01-01,
P51G,CP_MEUR,SK,2009-01-01,
P51G,CP_MEUR,SK,2010-01-01,
P51G,CP_MEUR,SK,2011-01-01,16946
P51G,CP_MEUR,SK,2012-01-01,15445
P51G,CP_MEUR,SK,2013-01-01,15374
P51G,CP_MEUR,SK,2014-01-01,15772
