unit,na_item,geotime,date,value
EUR_KGOE,B1GQ,CY,1998-01-01,5.6
EUR_KGOE,B1GQ,CY,1999-01-01,5.9
EUR_KGOE,B1GQ,CY,2000-01-01,5.8
EUR_KGOE,B1GQ,CY,2001-01-01,6.0
EUR_KGOE,B1GQ,CY,2002-01-01,6.1
EUR_KGOE,B1GQ,CY,2003-01-01,5.8
EUR_KGOE,B1GQ,CY,2004-01-01,6.5
EUR_KGOE,B1GQ,CY,2005-01-01,6.7
EUR_KGOE,B1GQ,CY,2006-01-01,6.8
EUR_KGOE,B1GQ,CY,2007-01-01,6.8
EUR_KGOE,B1GQ,CY,2008-01-01,6.7
EUR_KGOE,B1GQ,CY,2009-01-01,6.8
EUR_KGOE,B1GQ,CY,2010-01-01,7.0
EUR_KGOE,B1GQ,CY,2011-01-01,7.2
EUR_KGOE,B1GQ,CY,2012-01-01,7.5
EUR_KGOE,B1GQ,CY,2013-01-01,8.1
EUR_KGOE,B1GQ,CY,2014-01-01,7.8
EUR_KGOE,B1GQ,CY,2015-01-01,7.9
EUR_KGOE,B1GQ,CY,2016-01-01,7.7
EUR_KGOE,B1GQ,CZ,1990-01-01,
EUR_KGOE,B1GQ,CZ,1991-01-01,
EUR_KGOE,B1GQ,CZ,1992-01-01,
EUR_KGOE,B1GQ,CZ,1993-01-01,
EUR_KGOE,B1GQ,CZ,1994-01-01,
EUR_KGOE,B1GQ,CZ,1995-01-01,2.5
EUR_KGOE,B1GQ,CZ,1996-01-01,2.5
EUR_KGOE,B1GQ,CZ,1997-01-01,2.5
EUR_KGOE,B1GQ,CZ,1998-01-01,2.6
EUR_KGOE,B1GQ,CZ,1999-01-01,2.8
EUR_KGOE,B1GQ,CZ,2000-01-01,2.8
EUR_KGOE,B1GQ,CZ,2001-01-01,2.8
EUR_KGOE,B1GQ,CZ,2002-01-01,2.8
EUR_KGOE,B1GQ,CZ,2003-01-01,2.8
EUR_KGOE,B1GQ,CZ,2004-01-01,2.8
EUR_KGOE,B1GQ,CZ,2005-01-01,3.1
EUR_KGOE,B1GQ,CZ,2006-01-01,3.2
EUR_KGOE,B1GQ,CZ,2007-01-01,3.4
EUR_KGOE,B1GQ,CZ,2008-01-01,3.5
EUR_KGOE,B1GQ,CZ,2009-01-01,3.6
EUR_KGOE,B1GQ,CZ,2010-01-01,3.4
EUR_KGOE,B1GQ,CZ,2011-01-01,3.6
EUR_KGOE,B1GQ,CZ,2012-01-01,3.6
EUR_KGOE,B1GQ,CZ,2013-01-01,3.6
EUR_KGOE,B1GQ,CZ,2014-01-01,3.8
EUR_KGOE,B1GQ,CZ,2015-01-01,4.0
EUR_KGOE,B1GQ,CZ,2016-01-01,4.2
EUR_KGOE,B1GQ,DE,1990-01-01,
EUR_KGOE,B1GQ,DE,1991-01-01,5.8
EUR_KGOE,B1GQ,DE,1992-01-01,6.1
EUR_KGOE,B1GQ,DE,1993-01-01,6.1
EUR_KGOE,B1GQ,DE,1994-01-01,6.2
EUR_KGOE,B1GQ,DE,1995-01-01,6.3
EUR_KGOE,B1GQ,DE,1996-01-01,6.1
EUR_KGOE,B1GQ,DE,1997-01-01,6.3
EUR_KGOE,B1GQ,DE,1998-01-01,6.5
EUR_KGOE,B1GQ,DE,1999-01-01,6.7
EUR_KGOE,B1GQ,DE,2000-01-01,6.9
EUR_KGOE,B1GQ,DE,2001-01-01,6.8
EUR_KGOE,B1GQ,DE,2002-01-01,7.0
EUR_KGOE,B1GQ,DE,2003-01-01,7.0
EUR_KGOE,B1GQ,DE,2004-01-01,7.0
EUR_KGOE,B1GQ,DE,2005-01-01,7.1
EUR_KGOE,B1GQ,DE,2006-01-01,7.2
EUR_KGOE,B1GQ,DE,2007-01-01,7.8
EUR_KGOE,B1GQ,DE,2008-01-01,7.8
EUR_KGOE,B1GQ,DE,2009-01-01,7.8
EUR_KGOE,B1GQ,DE,2010-01-01,7.8
EUR_KGOE,B1GQ,DE,2011-01-01,8.5
EUR_KGOE,B1GQ,DE,2012-01-01,8.5
EUR_KGOE,B1GQ,DE,2013-01-01,8.3
EUR_KGOE,B1GQ,DE,2014-01-01,8.8
EUR_KGOE,B1GQ,DE,2015-01-01,8.9
EUR_KGOE,B1GQ,DE,2016-01-01,9.0
EUR_KGOE,B1GQ,DK,1990-01-01,9.7
EUR_KGOE,B1GQ,DK,1991-01-01,8.9
EUR_KGOE,B1GQ,DK,1992-01-01,9.4
EUR_KGOE,B1GQ,DK,1993-01-01,9.2
EUR_KGOE,B1GQ,DK,1994-01-01,9.3
EUR_KGOE,B1GQ,DK,1995-01-01,9.6
EUR_KGOE,B1GQ,DK,1996-01-01,8.7
EUR_KGOE,B1GQ,DK,1997-01-01,9.6
EUR_KGOE,B1GQ,DK,1998-01-01,10.0
EUR_KGOE,B1GQ,DK,1999-01-01,10.7
EUR_KGOE,B1GQ,DK,2000-01-01,11.4
EUR_KGOE,B1GQ,DK,2001-01-01,11.2
EUR_KGOE,B1GQ,DK,2002-01-01,11.4
EUR_KGOE,B1GQ,DK,2003-01-01,11.0
EUR_KGOE,B1GQ,DK,2004-01-01,11.7
EUR_KGOE,B1GQ,DK,2005-01-01,12.3
EUR_KGOE,B1GQ,DK,2006-01-01,11.9
EUR_KGOE,B1GQ,DK,2007-01-01,12.3
EUR_KGOE,B1GQ,DK,2008-01-01,12.7
EUR_KGOE,B1GQ,DK,2009-01-01,12.6
EUR_KGOE,B1GQ,DK,2010-01-01,12.1
EUR_KGOE,B1GQ,DK,2011-01-01,13.2
EUR_KGOE,B1GQ,DK,2012-01-01,13.7
EUR_KGOE,B1GQ,DK,2013-01-01,14.0
EUR_KGOE,B1GQ,DK,2014-01-01,15.0
EUR_KGOE,B1GQ,DK,2015-01-01,15.3
EUR_KGOE,B1GQ,DK,2016-01-01,15.1
EUR_KGOE,B1GQ,EA19,1990-01-01,
EUR_KGOE,B1GQ,EA19,1991-01-01,
EUR_KGOE,B1GQ,EA19,1992-01-01,
EUR_KGOE,B1GQ,EA19,1993-01-01,
EUR_KGOE,B1GQ,EA19,1994-01-01,
EUR_KGOE,B1GQ,EA19,1995-01-01,6.5
EUR_KGOE,B1GQ,EA19,1996-01-01,6.4
EUR_KGOE,B1GQ,EA19,1997-01-01,6.6
EUR_KGOE,B1GQ,EA19,1998-01-01,6.6
EUR_KGOE,B1GQ,EA19,1999-01-01,6.8
EUR_KGOE,B1GQ,EA19,2000-01-01,7.0
EUR_KGOE,B1GQ,EA19,2001-01-01,7.0
EUR_KGOE,B1GQ,EA19,2002-01-01,7.0
EUR_KGOE,B1GQ,EA19,2003-01-01,6.9
EUR_KGOE,B1GQ,EA19,2004-01-01,7.0
EUR_KGOE,B1GQ,EA19,2005-01-01,7.1
EUR_KGOE,B1GQ,EA19,2006-01-01,7.3
EUR_KGOE,B1GQ,EA19,2007-01-01,7.6
EUR_KGOE,B1GQ,EA19,2008-01-01,7.7
EUR_KGOE,B1GQ,EA19,2009-01-01,7.8
EUR_KGOE,B1GQ,EA19,2010-01-01,7.7
EUR_KGOE,B1GQ,EA19,2011-01-01,8.1
EUR_KGOE,B1GQ,EA19,2012-01-01,8.1
EUR_KGOE,B1GQ,EA19,2013-01-01,8.2
EUR_KGOE,B1GQ,EA19,2014-01-01,8.6
EUR_KGOE,B1GQ,EA19,2015-01-01,8.6
EUR_KGOE,B1GQ,EA19,2016-01-01,8.8
EUR_KGOE,B1GQ,EE,1990-01-01,
EUR_KGOE,B1GQ,EE,1991-01-01,
EUR_KGOE,B1GQ,EE,1992-01-01,
EUR_KGOE,B1GQ,EE,1993-01-01,
EUR_KGOE,B1GQ,EE,1994-01-01,
EUR_KGOE,B1GQ,EE,1995-01-01,1.4
EUR_KGOE,B1GQ,EE,1996-01-01,1.4
EUR_KGOE,B1GQ,EE,1997-01-01,1.6
EUR_KGOE,B1GQ,EE,1998-01-01,1.8
EUR_KGOE,B1GQ,EE,1999-01-01,1.9
EUR_KGOE,B1GQ,EE,2000-01-01,2.1
EUR_KGOE,B1GQ,EE,2001-01-01,2.2
EUR_KGOE,B1GQ,EE,2002-01-01,2.4
EUR_KGOE,B1GQ,EE,2003-01-01,2.3
EUR_KGOE,B1GQ,EE,2004-01-01,2.4
EUR_KGOE,B1GQ,EE,2005-01-01,2.7
EUR_KGOE,B1GQ,EE,2006-01-01,3.0
EUR_KGOE,B1GQ,EE,2007-01-01,2.9
EUR_KGOE,B1GQ,EE,2008-01-01,2.8
EUR_KGOE,B1GQ,EE,2009-01-01,2.7
EUR_KGOE,B1GQ,EE,2010-01-01,2.4
EUR_KGOE,B1GQ,EE,2011-01-01,2.6
EUR_KGOE,B1GQ,EE,2012-01-01,2.7
EUR_KGOE,B1GQ,EE,2013-01-01,2.5
EUR_KGOE,B1GQ,EE,2014-01-01,2.7
EUR_KGOE,B1GQ,EE,2015-01-01,2.8
EUR_KGOE,B1GQ,EE,2016-01-01,2.9
EUR_KGOE,B1GQ,EL,1990-01-01,
EUR_KGOE,B1GQ,EL,1991-01-01,
EUR_KGOE,B1GQ,EL,1992-01-01,
EUR_KGOE,B1GQ,EL,1993-01-01,
EUR_KGOE,B1GQ,EL,1994-01-01,
EUR_KGOE,B1GQ,EL,1995-01-01,6.7
EUR_KGOE,B1GQ,EL,1996-01-01,6.7
EUR_KGOE,B1GQ,EL,1997-01-01,6.7
EUR_KGOE,B1GQ,EL,1998-01-01,6.6
EUR_KGOE,B1GQ,EL,1999-01-01,6.8
EUR_KGOE,B1GQ,EL,2000-01-01,6.7
EUR_KGOE,B1GQ,EL,2001-01-01,6.8
EUR_KGOE,B1GQ,EL,2002-01-01,6.9
EUR_KGOE,B1GQ,EL,2003-01-01,7.2
EUR_KGOE,B1GQ,EL,2004-01-01,7.4
EUR_KGOE,B1GQ,EL,2005-01-01,7.3
EUR_KGOE,B1GQ,EL,2006-01-01,7.7
EUR_KGOE,B1GQ,EL,2007-01-01,8.0
EUR_KGOE,B1GQ,EL,2008-01-01,7.8
EUR_KGOE,B1GQ,EL,2009-01-01,7.8
EUR_KGOE,B1GQ,EL,2010-01-01,7.9
EUR_KGOE,B1GQ,EL,2011-01-01,7.4
EUR_KGOE,B1GQ,EL,2012-01-01,6.9
EUR_KGOE,B1GQ,EL,2013-01-01,7.6
EUR_KGOE,B1GQ,EL,2014-01-01,7.6
EUR_KGOE,B1GQ,EL,2015-01-01,7.6
EUR_KGOE,B1GQ,EL,2016-01-01,7.6
EUR_KGOE,B1GQ,ES,1990-01-01,
EUR_KGOE,B1GQ,ES,1991-01-01,
EUR_KGOE,B1GQ,ES,1992-01-01,
EUR_KGOE,B1GQ,ES,1993-01-01,
EUR_KGOE,B1GQ,ES,1994-01-01,
EUR_KGOE,B1GQ,ES,1995-01-01,7.0
EUR_KGOE,B1GQ,ES,1996-01-01,7.3
EUR_KGOE,B1GQ,ES,1997-01-01,7.1
EUR_KGOE,B1GQ,ES,1998-01-01,7.0
EUR_KGOE,B1GQ,ES,1999-01-01,7.0
EUR_KGOE,B1GQ,ES,2000-01-01,7.0
EUR_KGOE,B1GQ,ES,2001-01-01,7.1
EUR_KGOE,B1GQ,ES,2002-01-01,7.1
EUR_KGOE,B1GQ,ES,2003-01-01,7.1
EUR_KGOE,B1GQ,ES,2004-01-01,7.0
EUR_KGOE,B1GQ,ES,2005-01-01,7.1
EUR_KGOE,B1GQ,ES,2006-01-01,7.4
EUR_KGOE,B1GQ,ES,2007-01-01,7.6
EUR_KGOE,B1GQ,ES,2008-01-01,7.9
EUR_KGOE,B1GQ,ES,2009-01-01,8.3
EUR_KGOE,B1GQ,ES,2010-01-01,8.3
EUR_KGOE,B1GQ,ES,2011-01-01,8.3
EUR_KGOE,B1GQ,ES,2012-01-01,8.1
EUR_KGOE,B1GQ,ES,2013-01-01,8.6
EUR_KGOE,B1GQ,ES,2014-01-01,8.9
EUR_KGOE,B1GQ,ES,2015-01-01,8.8
EUR_KGOE,B1GQ,ES,2016-01-01,9.1
EUR_KGOE,B1GQ,EU28,1990-01-01,
EUR_KGOE,B1GQ,EU28,1991-01-01,
EUR_KGOE,B1GQ,EU28,1992-01-01,
EUR_KGOE,B1GQ,EU28,1993-01-01,
EUR_KGOE,B1GQ,EU28,1994-01-01,
EUR_KGOE,B1GQ,EU28,1995-01-01,5.8
EUR_KGOE,B1GQ,EU28,1996-01-01,5.7
EUR_KGOE,B1GQ,EU28,1997-01-01,5.9
EUR_KGOE,B1GQ,EU28,1998-01-01,6.0
EUR_KGOE,B1GQ,EU28,1999-01-01,6.3
EUR_KGOE,B1GQ,EU28,2000-01-01,6.5
EUR_KGOE,B1GQ,EU28,2001-01-01,6.5
EUR_KGOE,B1GQ,EU28,2002-01-01,6.6
EUR_KGOE,B1GQ,EU28,2003-01-01,6.5
EUR_KGOE,B1GQ,EU28,2004-01-01,6.6
EUR_KGOE,B1GQ,EU28,2005-01-01,6.7
EUR_KGOE,B1GQ,EU28,2006-01-01,6.9
EUR_KGOE,B1GQ,EU28,2007-01-01,7.2
EUR_KGOE,B1GQ,EU28,2008-01-01,7.3
EUR_KGOE,B1GQ,EU28,2009-01-01,7.4
EUR_KGOE,B1GQ,EU28,2010-01-01,7.3
EUR_KGOE,B1GQ,EU28,2011-01-01,7.7
EUR_KGOE,B1GQ,EU28,2012-01-01,7.7
EUR_KGOE,B1GQ,EU28,2013-01-01,7.8
EUR_KGOE,B1GQ,EU28,2014-01-01,8.3
EUR_KGOE,B1GQ,EU28,2015-01-01,8.3
EUR_KGOE,B1GQ,EU28,2016-01-01,8.5
EUR_KGOE,B1GQ,FI,1990-01-01,4.4
EUR_KGOE,B1GQ,FI,1991-01-01,4.1
EUR_KGOE,B1GQ,FI,1992-01-01,4.1
EUR_KGOE,B1GQ,FI,1993-01-01,3.9
EUR_KGOE,B1GQ,FI,1994-01-01,3.8
EUR_KGOE,B1GQ,FI,1995-01-01,4.2
EUR_KGOE,B1GQ,FI,1996-01-01,4.0
EUR_KGOE,B1GQ,FI,1997-01-01,4.1
EUR_KGOE,B1GQ,FI,1998-01-01,4.3
EUR_KGOE,B1GQ,FI,1999-01-01,4.5
EUR_KGOE,B1GQ,FI,2000-01-01,4.9
EUR_KGOE,B1GQ,FI,2001-01-01,4.9
EUR_KGOE,B1GQ,FI,2002-01-01,4.7
EUR_KGOE,B1GQ,FI,2003-01-01,4.6
EUR_KGOE,B1GQ,FI,2004-01-01,4.7
EUR_KGOE,B1GQ,FI,2005-01-01,5.2
EUR_KGOE,B1GQ,FI,2006-01-01,5.0
EUR_KGOE,B1GQ,FI,2007-01-01,5.3
EUR_KGOE,B1GQ,FI,2008-01-01,5.5
EUR_KGOE,B1GQ,FI,2009-01-01,5.4
EUR_KGOE,B1GQ,FI,2010-01-01,5.0
EUR_KGOE,B1GQ,FI,2011-01-01,5.4
EUR_KGOE,B1GQ,FI,2012-01-01,5.5
EUR_KGOE,B1GQ,FI,2013-01-01,5.5
EUR_KGOE,B1GQ,FI,2014-01-01,5.4
EUR_KGOE,B1GQ,FI,2015-01-01,5.6
EUR_KGOE,B1GQ,FI,2016-01-01,5.5
EUR_KGOE,B1GQ,FR,1990-01-01,6.3
EUR_KGOE,B1GQ,FR,1991-01-01,6.0
EUR_KGOE,B1GQ,FR,1992-01-01,6.2
EUR_KGOE,B1GQ,FR,1993-01-01,6.1
EUR_KGOE,B1GQ,FR,1994-01-01,6.4
EUR_KGOE,B1GQ,FR,1995-01-01,6.3
EUR_KGOE,B1GQ,FR,1996-01-01,6.1
EUR_KGOE,B1GQ,FR,1997-01-01,6.4
EUR_KGOE,B1GQ,FR,1998-01-01,6.4
EUR_KGOE,B1GQ,FR,1999-01-01,6.7
EUR_KGOE,B1GQ,FR,2000-01-01,6.8
EUR_KGOE,B1GQ,FR,2001-01-01,6.7
EUR_KGOE,B1GQ,FR,2002-01-01,6.8
EUR_KGOE,B1GQ,FR,2003-01-01,6.8
EUR_KGOE,B1GQ,FR,2004-01-01,6.8
EUR_KGOE,B1GQ,FR,2005-01-01,6.9
EUR_KGOE,B1GQ,FR,2006-01-01,7.2
EUR_KGOE,B1GQ,FR,2007-01-01,7.5
EUR_KGOE,B1GQ,FR,2008-01-01,7.4
EUR_KGOE,B1GQ,FR,2009-01-01,7.6
EUR_KGOE,B1GQ,FR,2010-01-01,7.5
EUR_KGOE,B1GQ,FR,2011-01-01,7.9
EUR_KGOE,B1GQ,FR,2012-01-01,7.9
EUR_KGOE,B1GQ,FR,2013-01-01,7.9
EUR_KGOE,B1GQ,FR,2014-01-01,8.3
EUR_KGOE,B1GQ,FR,2015-01-01,8.3
EUR_KGOE,B1GQ,FR,2016-01-01,8.5
EUR_KGOE,B1GQ,HR,1990-01-01,
EUR_KGOE,B1GQ,HR,1991-01-01,
EUR_KGOE,B1GQ,HR,1992-01-01,
EUR_KGOE,B1GQ,HR,1993-01-01,
EUR_KGOE,B1GQ,HR,1994-01-01,
EUR_KGOE,B1GQ,HR,1995-01-01,3.8
EUR_KGOE,B1GQ,HR,1996-01-01,3.9
EUR_KGOE,B1GQ,HR,1997-01-01,4.0
EUR_KGOE,B1GQ,HR,1998-01-01,3.9
EUR_KGOE,B1GQ,HR,1999-01-01,3.9
EUR_KGOE,B1GQ,HR,2000-01-01,4.2
EUR_KGOE,B1GQ,HR,2001-01-01,4.2
EUR_KGOE,B1GQ,HR,2002-01-01,4.3
EUR_KGOE,B1GQ,HR,2003-01-01,4.2
EUR_KGOE,B1GQ,HR,2004-01-01,4.4
EUR_KGOE,B1GQ,HR,2005-01-01,4.5
EUR_KGOE,B1GQ,HR,2006-01-01,4.7
EUR_KGOE,B1GQ,HR,2007-01-01,4.8
EUR_KGOE,B1GQ,HR,2008-01-01,5.0
EUR_KGOE,B1GQ,HR,2009-01-01,4.8
EUR_KGOE,B1GQ,HR,2010-01-01,4.8
EUR_KGOE,B1GQ,HR,2011-01-01,4.8
EUR_KGOE,B1GQ,HR,2012-01-01,5.0
EUR_KGOE,B1GQ,HR,2013-01-01,5.1
EUR_KGOE,B1GQ,HR,2014-01-01,5.3
EUR_KGOE,B1GQ,HR,2015-01-01,5.3
EUR_KGOE,B1GQ,HR,2016-01-01,5.4
EUR_KGOE,B1GQ,HU,1990-01-01,
EUR_KGOE,B1GQ,HU,1991-01-01,
EUR_KGOE,B1GQ,HU,1992-01-01,
EUR_KGOE,B1GQ,HU,1993-01-01,
EUR_KGOE,B1GQ,HU,1994-01-01,
EUR_KGOE,B1GQ,HU,1995-01-01,2.7
EUR_KGOE,B1GQ,HU,1996-01-01,2.6
EUR_KGOE,B1GQ,HU,1997-01-01,2.7
EUR_KGOE,B1GQ,HU,1998-01-01,2.9
EUR_KGOE,B1GQ,HU,1999-01-01,3.0
EUR_KGOE,B1GQ,HU,2000-01-01,3.2
EUR_KGOE,B1GQ,HU,2001-01-01,3.3
EUR_KGOE,B1GQ,HU,2002-01-01,3.4
EUR_KGOE,B1GQ,HU,2003-01-01,3.5
EUR_KGOE,B1GQ,HU,2004-01-01,3.7
EUR_KGOE,B1GQ,HU,2005-01-01,3.6
EUR_KGOE,B1GQ,HU,2006-01-01,3.7
EUR_KGOE,B1GQ,HU,2007-01-01,3.8
EUR_KGOE,B1GQ,HU,2008-01-01,3.9
EUR_KGOE,B1GQ,HU,2009-01-01,3.8
EUR_KGOE,B1GQ,HU,2010-01-01,3.7
EUR_KGOE,B1GQ,HU,2011-01-01,3.9
EUR_KGOE,B1GQ,HU,2012-01-01,4.0
EUR_KGOE,B1GQ,HU,2013-01-01,4.2
EUR_KGOE,B1GQ,HU,2014-01-01,4.4
EUR_KGOE,B1GQ,HU,2015-01-01,4.3
EUR_KGOE,B1GQ,HU,2016-01-01,4.3
EUR_KGOE,B1GQ,IE,1990-01-01,
EUR_KGOE,B1GQ,IE,1991-01-01,
