unit,tra_mode,geo\time,date,value
PC,ROAD,AT,2006-01-01,60.8 
PC,ROAD,AT,2007-01-01,61.7 
PC,ROAD,AT,2008-01-01,62.9 
PC,ROAD,AT,2009-01-01,64.4 
PC,ROAD,AT,2010-01-01,63 
PC,ROAD,AT,2011-01-01,63.5 
PC,ROAD,AT,2012-01-01,63.7 
PC,ROAD,AT,2013-01-01,64.1 
PC,ROAD,AT,2014-01-01,63.6 
PC,ROAD,AT,2015-01-01,65 
PC,ROAD,AT,2016-01-01,65.5 
PC,ROAD,BE,2005-01-01,73.8 e
PC,ROAD,BE,2006-01-01,72.8 e
PC,ROAD,BE,2007-01-01,72.9 
PC,ROAD,BE,2008-01-01,72.7 
PC,ROAD,BE,2009-01-01,76.7 
PC,ROAD,BE,2010-01-01,73.4 
PC,ROAD,BE,2011-01-01,73 
PC,ROAD,BE,2012-01-01,72.2 e
PC,ROAD,BE,2013-01-01,73.1 e
PC,ROAD,BE,2014-01-01,73 e
PC,ROAD,BE,2015-01-01,72.2 e
PC,ROAD,BE,2016-01-01,73.1 e
PC,ROAD,BG,2005-01-01,50.2 e
PC,ROAD,BG,2006-01-01,49.5 e
PC,ROAD,BG,2007-01-01,48.1 e
PC,ROAD,BG,2008-01-01,48.2 e
PC,ROAD,BG,2009-01-01,50.5 
PC,ROAD,BG,2010-01-01,49.4 
PC,ROAD,BG,2011-01-01,56.1 
PC,ROAD,BG,2012-01-01,52.9 
PC,ROAD,BG,2013-01-01,56 
PC,ROAD,BG,2014-01-01,54.9 
PC,ROAD,BG,2015-01-01,54.7 
PC,ROAD,BG,2016-01-01,55.7 
PC,ROAD,CH,2005-01-01,66.3 e
PC,ROAD,CH,2006-01-01,65.1 e
PC,ROAD,CH,2007-01-01,64.8 e
PC,ROAD,CH,2008-01-01,64.5 
PC,ROAD,CH,2009-01-01,66.4 
PC,ROAD,CH,2010-01-01,66.1 
PC,ROAD,CH,2011-01-01,64.7 
PC,ROAD,CH,2012-01-01,65.3 
PC,ROAD,CH,2013-01-01,63.8 
PC,ROAD,CH,2014-01-01,63.8 
PC,ROAD,CH,2015-01-01,62 
PC,ROAD,CH,2016-01-01,62.5 
PC,ROAD,CY,2005-01-01,100 
PC,ROAD,CY,2006-01-01,100 
PC,ROAD,CY,2007-01-01,100 
PC,ROAD,CY,2008-01-01,100 
PC,ROAD,CY,2009-01-01,100 
PC,ROAD,CY,2010-01-01,100 
PC,ROAD,CY,2011-01-01,100 
PC,ROAD,CY,2012-01-01,100 
PC,ROAD,CY,2013-01-01,100 
PC,ROAD,CY,2014-01-01,100 
PC,ROAD,CY,2015-01-01,100 
PC,ROAD,CY,2016-01-01,100 
PC,ROAD,CZ,2005-01-01,68.4 
PC,ROAD,CZ,2006-01-01,68 
PC,ROAD,CZ,2007-01-01,67.5 
PC,ROAD,CZ,2008-01-01,67.8 
PC,ROAD,CZ,2009-01-01,69.5 
PC,ROAD,CZ,2010-01-01,69.8 
PC,ROAD,CZ,2011-01-01,69.8 
PC,ROAD,CZ,2012-01-01,69.4 
PC,ROAD,CZ,2013-01-01,71.7 
PC,ROAD,CZ,2014-01-01,71.7 
PC,ROAD,CZ,2015-01-01,73.5 
PC,ROAD,CZ,2016-01-01,73.5 
PC,ROAD,DE,2005-01-01,69.9 
PC,ROAD,DE,2006-01-01,69.8 
PC,ROAD,DE,2007-01-01,69.7 
PC,ROAD,DE,2008-01-01,70 
PC,ROAD,DE,2009-01-01,71.8 
PC,ROAD,DE,2010-01-01,70.5 
PC,ROAD,DE,2011-01-01,71.3 
PC,ROAD,DE,2012-01-01,70.8 
PC,ROAD,DE,2013-01-01,70.7 
PC,ROAD,DE,2014-01-01,71.3 
PC,ROAD,DE,2015-01-01,71.3 
PC,ROAD,DE,2016-01-01,72.4 
PC,ROAD,DK,2005-01-01,89.5 
PC,ROAD,DK,2006-01-01,90.3 
PC,ROAD,DK,2007-01-01,91.2 
PC,ROAD,DK,2008-01-01,91 
PC,ROAD,DK,2009-01-01,90.9 
PC,ROAD,DK,2010-01-01,88.5 
PC,ROAD,DK,2011-01-01,87.6 
PC,ROAD,DK,2012-01-01,89.1 
PC,ROAD,DK,2013-01-01,88.7 
PC,ROAD,DK,2014-01-01,88.8 
PC,ROAD,DK,2015-01-01,87.8 
PC,ROAD,DK,2016-01-01,88.9 
PC,ROAD,EE,2005-01-01,20.1 
PC,ROAD,EE,2006-01-01,21.6 
PC,ROAD,EE,2007-01-01,25.8 
PC,ROAD,EE,2008-01-01,31.8 
PC,ROAD,EE,2009-01-01,25.9 
PC,ROAD,EE,2010-01-01,24.6 
PC,ROAD,EE,2011-01-01,28.4 
PC,ROAD,EE,2012-01-01,33.1 
PC,ROAD,EE,2013-01-01,36.3 
PC,ROAD,EE,2014-01-01,44.8 
PC,ROAD,EE,2015-01-01,47.6 
PC,ROAD,EE,2016-01-01,57.1 
PC,ROAD,EL,2005-01-01,97.3 
PC,ROAD,EL,2006-01-01,97.8 
PC,ROAD,EL,2007-01-01,96.7 
PC,ROAD,EL,2008-01-01,97.1 
PC,ROAD,EL,2009-01-01,97.9 
PC,ROAD,EL,2010-01-01,97.8 
PC,ROAD,EL,2011-01-01,98.2 
PC,ROAD,EL,2012-01-01,98.5 
PC,ROAD,EL,2013-01-01,98.6 
PC,ROAD,EL,2014-01-01,98.3 
PC,ROAD,EL,2015-01-01,98.4 
PC,ROAD,EL,2016-01-01,98.7 
PC,ROAD,ES,2005-01-01,94.8 
PC,ROAD,ES,2006-01-01,95 
PC,ROAD,ES,2007-01-01,95.5 
PC,ROAD,ES,2008-01-01,95.2 
PC,ROAD,ES,2009-01-01,96 
PC,ROAD,ES,2010-01-01,95.4 
PC,ROAD,ES,2011-01-01,95 
PC,ROAD,ES,2012-01-01,94.7 
PC,ROAD,ES,2013-01-01,94.7 
PC,ROAD,ES,2014-01-01,94.1 
PC,ROAD,ES,2015-01-01,94.2 
PC,ROAD,ES,2016-01-01,94.7 
PC,ROAD,EU28,2005-01-01,75.6 e
PC,ROAD,EU28,2006-01-01,75.5 e
PC,ROAD,EU28,2007-01-01,75.5 e
PC,ROAD,EU28,2008-01-01,75.5 e
PC,ROAD,EU28,2009-01-01,77 
PC,ROAD,EU28,2010-01-01,75.7 
PC,ROAD,EU28,2011-01-01,75.1 
PC,ROAD,EU28,2012-01-01,74.7 e
PC,ROAD,EU28,2013-01-01,74.9 e
PC,ROAD,EU28,2014-01-01,74.9 e
PC,ROAD,EU28,2015-01-01,75.3 e
PC,ROAD,EU28,2016-01-01,76.4 e
PC,ROAD,FI,2005-01-01,74.7 
PC,ROAD,FI,2006-01-01,70.4 
PC,ROAD,FI,2007-01-01,72 
PC,ROAD,FI,2008-01-01,72.6 
PC,ROAD,FI,2009-01-01,74 
PC,ROAD,FI,2010-01-01,72.9 
PC,ROAD,FI,2011-01-01,72.2 
PC,ROAD,FI,2012-01-01,71 
PC,ROAD,FI,2013-01-01,69.5 
PC,ROAD,FI,2014-01-01,68.8 
PC,ROAD,FI,2015-01-01,72.6 
PC,ROAD,FI,2016-01-01,72.9 
PC,ROAD,FR,2005-01-01,85.6 
PC,ROAD,FR,2006-01-01,85.8 
PC,ROAD,FR,2007-01-01,85.9 
PC,ROAD,FR,2008-01-01,85.9 
PC,ROAD,FR,2009-01-01,86.5 
PC,ROAD,FR,2010-01-01,87.5 
PC,ROAD,FR,2011-01-01,86.3 
PC,ROAD,FR,2012-01-01,86.2 
PC,ROAD,FR,2013-01-01,86.4 
PC,ROAD,FR,2014-01-01,86.3 
PC,ROAD,FR,2015-01-01,85.4 
PC,ROAD,FR,2016-01-01,86.3 
PC,ROAD,HR,2005-01-01,73.9 e
PC,ROAD,HR,2006-01-01,72.3 e
PC,ROAD,HR,2007-01-01,71.2 e
PC,ROAD,HR,2008-01-01,71.4 
PC,ROAD,HR,2009-01-01,71.6 
PC,ROAD,HR,2010-01-01,69 
PC,ROAD,HR,2011-01-01,71.2 
PC,ROAD,HR,2012-01-01,70.5 
PC,ROAD,HR,2013-01-01,73 
PC,ROAD,HR,2014-01-01,72.7 
PC,ROAD,HR,2015-01-01,72.8 
PC,ROAD,HR,2016-01-01,75.5 e
PC,ROAD,HU,2005-01-01,66.5 
PC,ROAD,HU,2006-01-01,66.8 
PC,ROAD,HU,2007-01-01,68.1 
PC,ROAD,HU,2008-01-01,69.2 
PC,ROAD,HU,2009-01-01,70.2 
PC,ROAD,HU,2010-01-01,65.5 
PC,ROAD,HU,2011-01-01,65.8 
PC,ROAD,HU,2012-01-01,63.8 
PC,ROAD,HU,2013-01-01,63.3 
PC,ROAD,HU,2014-01-01,63.4 
PC,ROAD,HU,2015-01-01,65.1 
PC,ROAD,HU,2016-01-01,66.2 
PC,ROAD,IE,2005-01-01,98.1 
PC,ROAD,IE,2006-01-01,98.7 
PC,ROAD,IE,2007-01-01,99.2 
PC,ROAD,IE,2008-01-01,99.3 
PC,ROAD,IE,2009-01-01,99.2 
PC,ROAD,IE,2010-01-01,99.1 
PC,ROAD,IE,2011-01-01,98.9 
PC,ROAD,IE,2012-01-01,99 
PC,ROAD,IE,2013-01-01,98.9 
PC,ROAD,IE,2014-01-01,98.9 
PC,ROAD,IE,2015-01-01,99 
PC,ROAD,IE,2016-01-01,99.1 
PC,ROAD,IT,2005-01-01,89.9 
PC,ROAD,IT,2006-01-01,88.7 
PC,ROAD,IT,2007-01-01,88 
PC,ROAD,IT,2008-01-01,88.7 
PC,ROAD,IT,2009-01-01,90.8 
PC,ROAD,IT,2010-01-01,90.7 
PC,ROAD,IT,2011-01-01,88.8 
PC,ROAD,IT,2012-01-01,87.3 
PC,ROAD,IT,2013-01-01,88.1 
PC,ROAD,IT,2014-01-01,86.8 
PC,ROAD,IT,2015-01-01,86.5 
PC,ROAD,IT,2016-01-01,85.5 
PC,ROAD,LT,2005-01-01,25.9 
PC,ROAD,LT,2006-01-01,28.3 
PC,ROAD,LT,2007-01-01,28.9 
PC,ROAD,LT,2008-01-01,27 
PC,ROAD,LT,2009-01-01,29.6 
PC,ROAD,LT,2010-01-01,27.2 
PC,ROAD,LT,2011-01-01,26.3 
PC,ROAD,LT,2012-01-01,29.7 
PC,ROAD,LT,2013-01-01,33.4 
PC,ROAD,LT,2014-01-01,31.9 
PC,ROAD,LT,2015-01-01,34.1 
PC,ROAD,LT,2016-01-01,35 
PC,ROAD,LU,2005-01-01,71.9 
PC,ROAD,LU,2006-01-01,69.8 
PC,ROAD,LU,2007-01-01,68.5 
PC,ROAD,LU,2008-01-01,77.1 
PC,ROAD,LU,2009-01-01,80.4 
PC,ROAD,LU,2010-01-01,75.5 
PC,ROAD,LU,2011-01-01,78.4 
PC,ROAD,LU,2012-01-01,84 
PC,ROAD,LU,2013-01-01,82.2 
PC,ROAD,LU,2014-01-01,85.5 
PC,ROAD,LU,2015-01-01,85.4 
PC,ROAD,LU,2016-01-01,87.9 
PC,ROAD,LV,2005-01-01,15.9 
PC,ROAD,LV,2006-01-01,19 
PC,ROAD,LV,2007-01-01,19.4 
PC,ROAD,LV,2008-01-01,16.6 
PC,ROAD,LV,2009-01-01,14.6 
PC,ROAD,LV,2010-01-01,17.9 
PC,ROAD,LV,2011-01-01,15.8 
PC,ROAD,LV,2012-01-01,15.9 
PC,ROAD,LV,2013-01-01,18.8 
PC,ROAD,LV,2014-01-01,18.8 
PC,ROAD,LV,2015-01-01,20.2 
PC,ROAD,LV,2016-01-01,23.4 
PC,ROAD,MT,2005-01-01,100 
PC,ROAD,MT,2006-01-01,100 
PC,ROAD,MT,2007-01-01,100 
PC,ROAD,MT,2008-01-01,100 
PC,ROAD,MT,2009-01-01,100 
PC,ROAD,MT,2010-01-01,100 
PC,ROAD,MT,2011-01-01,100 
PC,ROAD,MT,2012-01-01,100 
PC,ROAD,MT,2013-01-01,100 
PC,ROAD,MT,2014-01-01,100 
PC,ROAD,MT,2015-01-01,100 
PC,ROAD,MT,2016-01-01,100 
PC,ROAD,NL,2005-01-01,50.8 
PC,ROAD,NL,2006-01-01,50.8 
PC,ROAD,NL,2007-01-01,48.2 
PC,ROAD,NL,2008-01-01,49.1 
PC,ROAD,NL,2009-01-01,53 
PC,ROAD,NL,2010-01-01,48.4 
PC,ROAD,NL,2011-01-01,48.2 
PC,ROAD,NL,2012-01-01,46.7 
PC,ROAD,NL,2013-01-01,48.2 
PC,ROAD,NL,2014-01-01,48.2 
PC,ROAD,NL,2015-01-01,48 
PC,ROAD,NL,2016-01-01,49.4 
PC,ROAD,NO,2005-01-01,84.3 
PC,ROAD,NO,2006-01-01,84.2 
PC,ROAD,NO,2007-01-01,83.6 
PC,ROAD,NO,2008-01-01,84.4 
PC,ROAD,NO,2009-01-01,83.6 
PC,ROAD,NO,2010-01-01,84.6 
PC,ROAD,NO,2011-01-01,84.2 
PC,ROAD,NO,2012-01-01,85.2 
PC,ROAD,NO,2013-01-01,86.7 
PC,ROAD,NO,2014-01-01,86.3 
PC,ROAD,NO,2015-01-01,87.1 
PC,ROAD,NO,2016-01-01,87 
PC,ROAD,PL,2005-01-01,63.3 
PC,ROAD,PL,2006-01-01,62.8 
PC,ROAD,PL,2007-01-01,63.6 
PC,ROAD,PL,2008-01-01,66 
PC,ROAD,PL,2009-01-01,71.1 
PC,ROAD,PL,2010-01-01,70.4 
PC,ROAD,PL,2011-01-01,70 
PC,ROAD,PL,2012-01-01,72.3 
PC,ROAD,PL,2013-01-01,73.5 
PC,ROAD,PL,2014-01-01,73.4 
PC,ROAD,PL,2015-01-01,74.4 
PC,ROAD,PL,2016-01-01,75.2 
PC,ROAD,PT,2005-01-01,90.8 
PC,ROAD,PT,2006-01-01,91 
PC,ROAD,PT,2007-01-01,90.9 
PC,ROAD,PT,2008-01-01,90.3 
PC,ROAD,PT,2009-01-01,90.6 
PC,ROAD,PT,2010-01-01,89.1 
PC,ROAD,PT,2011-01-01,89.1 
PC,ROAD,PT,2012-01-01,87.2 
PC,ROAD,PT,2013-01-01,87.3 
PC,ROAD,PT,2014-01-01,87.2 
PC,ROAD,PT,2015-01-01,85.9 
PC,ROAD,PT,2016-01-01,85.5 
PC,ROAD,RO,2005-01-01,51.6 e
PC,ROAD,RO,2006-01-01,52.5 e
PC,ROAD,RO,2007-01-01,53.5 e
PC,ROAD,RO,2008-01-01,51.4 e
PC,ROAD,RO,2009-01-01,52.4 
PC,ROAD,RO,2010-01-01,36.9 
PC,ROAD,RO,2011-01-01,37.2 
PC,ROAD,RO,2012-01-01,39.4 
PC,ROAD,RO,2013-01-01,40.3 
PC,ROAD,RO,2014-01-01,40.8 
PC,ROAD,RO,2015-01-01,38 
PC,ROAD,RO,2016-01-01,40.3 
PC,ROAD,SE,2005-01-01,67.5 
PC,ROAD,SE,2006-01-01,67.8 
PC,ROAD,SE,2007-01-01,67.3 
PC,ROAD,SE,2008-01-01,68.1 
PC,ROAD,SE,2009-01-01,66.7 
PC,ROAD,SE,2010-01-01,64.4 
PC,ROAD,SE,2011-01-01,65.2 
PC,ROAD,SE,2012-01-01,64.2 
PC,ROAD,SE,2013-01-01,66.3 
PC,ROAD,SE,2014-01-01,69.6 
PC,ROAD,SE,2015-01-01,70.4 
PC,ROAD,SE,2016-01-01,70.5 
PC,ROAD,SI,2005-01-01,69.2 
PC,ROAD,SI,2006-01-01,70.5 
PC,ROAD,SI,2007-01-01,70.1 
PC,ROAD,SI,2008-01-01,70.6 
PC,ROAD,SI,2009-01-01,72.2 
PC,ROAD,SI,2010-01-01,68.2 
PC,ROAD,SI,2011-01-01,66 
PC,ROAD,SI,2012-01-01,67.2 
PC,ROAD,SI,2013-01-01,65.3 
PC,ROAD,SI,2014-01-01,64 
PC,ROAD,SI,2015-01-01,65 
PC,ROAD,SI,2016-01-01,66.7 
PC,ROAD,SK,2005-01-01,52.4 
PC,ROAD,SK,2006-01-01,50.7 
PC,ROAD,SK,2007-01-01,53.3 
PC,ROAD,SK,2008-01-01,54.9 
PC,ROAD,SK,2009-01-01,59.6 
PC,ROAD,SK,2010-01-01,55.9 
PC,ROAD,SK,2011-01-01,57.3 
PC,ROAD,SK,2012-01-01,58.7 
PC,ROAD,SK,2013-01-01,56.4 
PC,ROAD,SK,2014-01-01,57.1 
PC,ROAD,SK,2015-01-01,60.1 
PC,ROAD,SK,2016-01-01,61.7 
PC,ROAD,UK,2005-01-01,88.6 
PC,ROAD,UK,2006-01-01,88.6 
PC,ROAD,UK,2007-01-01,89.3 
PC,ROAD,UK,2008-01-01,88.8 
PC,ROAD,UK,2009-01-01,88.3 
PC,ROAD,UK,2010-01-01,89 
PC,ROAD,UK,2011-01-01,88.2 
PC,ROAD,UK,2012-01-01,88.3 
PC,ROAD,UK,2013-01-01,87.1 
PC,ROAD,UK,2014-01-01,87 
PC,ROAD,UK,2015-01-01,89.5 
PC,ROAD,UK,2016-01-01,91.5 
