unit,geo\time,date,value
MIO_EUR,LV,2009-01-01,77 
MIO_EUR,LV,2010-01-01,71 
MIO_EUR,LV,2011-01-01,88 
MIO_EUR,LV,2012-01-01,90 
MIO_EUR,LV,2013-01-01,92 
MIO_EUR,LV,2014-01-01,94 
MIO_EUR,LV,2015-01-01,102 
MIO_EUR,LV,2016-01-01,102 
MIO_EUR,LV,2017-01-01,: 
MIO_EUR,MT,2000-01-01,: 
MIO_EUR,MT,2001-01-01,16 
MIO_EUR,MT,2002-01-01,19 
MIO_EUR,MT,2003-01-01,21 
MIO_EUR,MT,2004-01-01,19 
MIO_EUR,MT,2005-01-01,20 
MIO_EUR,MT,2006-01-01,18 
MIO_EUR,MT,2007-01-01,20 
MIO_EUR,MT,2008-01-01,21 
MIO_EUR,MT,2009-01-01,21 
MIO_EUR,MT,2010-01-01,21 
MIO_EUR,MT,2011-01-01,23 
MIO_EUR,MT,2012-01-01,23 
MIO_EUR,MT,2013-01-01,28 
MIO_EUR,MT,2014-01-01,29 
MIO_EUR,MT,2015-01-01,26 
MIO_EUR,MT,2016-01-01,29 
MIO_EUR,MT,2017-01-01,: 
MIO_EUR,NL,2000-01-01,940 
MIO_EUR,NL,2001-01-01,1112 
MIO_EUR,NL,2002-01-01,1267 
MIO_EUR,NL,2003-01-01,1450 
MIO_EUR,NL,2004-01-01,1492 
MIO_EUR,NL,2005-01-01,1534 
MIO_EUR,NL,2006-01-01,1569 
MIO_EUR,NL,2007-01-01,1706 
MIO_EUR,NL,2008-01-01,1742 
MIO_EUR,NL,2009-01-01,1877 
MIO_EUR,NL,2010-01-01,1927 
MIO_EUR,NL,2011-01-01,1989 
MIO_EUR,NL,2012-01-01,1929 
MIO_EUR,NL,2013-01-01,1933 
MIO_EUR,NL,2014-01-01,1859 
MIO_EUR,NL,2015-01-01,1926 
MIO_EUR,NL,2016-01-01,1916 p
MIO_EUR,NL,2017-01-01,: 
MIO_EUR,NO,2000-01-01,279 
MIO_EUR,NO,2001-01-01,296 
MIO_EUR,NO,2002-01-01,376 
MIO_EUR,NO,2003-01-01,373 
MIO_EUR,NO,2004-01-01,365 
MIO_EUR,NO,2005-01-01,414 
MIO_EUR,NO,2006-01-01,410 
MIO_EUR,NO,2007-01-01,441 
MIO_EUR,NO,2008-01-01,454 
MIO_EUR,NO,2009-01-01,453 
MIO_EUR,NO,2010-01-01,504 
MIO_EUR,NO,2011-01-01,545 
MIO_EUR,NO,2012-01-01,625 
MIO_EUR,NO,2013-01-01,615 
MIO_EUR,NO,2014-01-01,634 
MIO_EUR,NO,2015-01-01,538 
MIO_EUR,NO,2016-01-01,552 
MIO_EUR,NO,2017-01-01,: 
MIO_EUR,PL,2000-01-01,: 
MIO_EUR,PL,2001-01-01,1026 
MIO_EUR,PL,2002-01-01,979 
MIO_EUR,PL,2003-01-01,1061 
MIO_EUR,PL,2004-01-01,1018 
MIO_EUR,PL,2005-01-01,1341 
MIO_EUR,PL,2006-01-01,1610 
MIO_EUR,PL,2007-01-01,1868 
MIO_EUR,PL,2008-01-01,2270 
MIO_EUR,PL,2009-01-01,1821 
MIO_EUR,PL,2010-01-01,2080 
MIO_EUR,PL,2011-01-01,1922 
MIO_EUR,PL,2012-01-01,2084 
MIO_EUR,PL,2013-01-01,2049 
MIO_EUR,PL,2014-01-01,2133 
MIO_EUR,PL,2015-01-01,2224 
MIO_EUR,PL,2016-01-01,2181 
MIO_EUR,PL,2017-01-01,: 
MIO_EUR,PT,2000-01-01,343 
MIO_EUR,PT,2001-01-01,368 
MIO_EUR,PT,2002-01-01,530 
MIO_EUR,PT,2003-01-01,632 
MIO_EUR,PT,2004-01-01,545 
MIO_EUR,PT,2005-01-01,606 
MIO_EUR,PT,2006-01-01,650 
MIO_EUR,PT,2007-01-01,613 
MIO_EUR,PT,2008-01-01,645 
MIO_EUR,PT,2009-01-01,656 
MIO_EUR,PT,2010-01-01,693 
MIO_EUR,PT,2011-01-01,689 
MIO_EUR,PT,2012-01-01,542 
MIO_EUR,PT,2013-01-01,639 
MIO_EUR,PT,2014-01-01,650 e
MIO_EUR,PT,2015-01-01,630 e
MIO_EUR,PT,2016-01-01,644 e
MIO_EUR,PT,2017-01-01,: 
MIO_EUR,RO,2000-01-01,: 
MIO_EUR,RO,2001-01-01,: 
MIO_EUR,RO,2002-01-01,: 
MIO_EUR,RO,2003-01-01,: 
MIO_EUR,RO,2004-01-01,: 
MIO_EUR,RO,2005-01-01,: 
MIO_EUR,RO,2006-01-01,: 
MIO_EUR,RO,2007-01-01,484 
MIO_EUR,RO,2008-01-01,490 
MIO_EUR,RO,2009-01-01,389 
MIO_EUR,RO,2010-01-01,426 
MIO_EUR,RO,2011-01-01,449 
MIO_EUR,RO,2012-01-01,459 
MIO_EUR,RO,2013-01-01,595 
MIO_EUR,RO,2014-01-01,582 
MIO_EUR,RO,2015-01-01,573 
MIO_EUR,RO,2016-01-01,657 
MIO_EUR,RO,2017-01-01,: 
MIO_EUR,SE,2000-01-01,: 
MIO_EUR,SE,2001-01-01,721 
MIO_EUR,SE,2002-01-01,767 
MIO_EUR,SE,2003-01-01,789 
MIO_EUR,SE,2004-01-01,798 
MIO_EUR,SE,2005-01-01,785 
MIO_EUR,SE,2006-01-01,885 
MIO_EUR,SE,2007-01-01,963 
MIO_EUR,SE,2008-01-01,936 
MIO_EUR,SE,2009-01-01,871 
MIO_EUR,SE,2010-01-01,1026 
MIO_EUR,SE,2011-01-01,1130 
MIO_EUR,SE,2012-01-01,1195 
MIO_EUR,SE,2013-01-01,1277 
MIO_EUR,SE,2014-01-01,1234 
MIO_EUR,SE,2015-01-01,1220 
MIO_EUR,SE,2016-01-01,1274 
MIO_EUR,SE,2017-01-01,: 
MIO_EUR,SI,2000-01-01,126 
MIO_EUR,SI,2001-01-01,136 
MIO_EUR,SI,2002-01-01,141 
MIO_EUR,SI,2003-01-01,148 
MIO_EUR,SI,2004-01-01,156 
MIO_EUR,SI,2005-01-01,165 
MIO_EUR,SI,2006-01-01,161 
MIO_EUR,SI,2007-01-01,175 
MIO_EUR,SI,2008-01-01,198 
MIO_EUR,SI,2009-01-01,203 
MIO_EUR,SI,2010-01-01,209 
MIO_EUR,SI,2011-01-01,205 
MIO_EUR,SI,2012-01-01,199 
MIO_EUR,SI,2013-01-01,198 
MIO_EUR,SI,2014-01-01,190 
MIO_EUR,SI,2015-01-01,190 
MIO_EUR,SI,2016-01-01,199 
MIO_EUR,SI,2017-01-01,: 
MIO_EUR,SK,2000-01-01,: 
MIO_EUR,SK,2001-01-01,: 
MIO_EUR,SK,2002-01-01,: 
MIO_EUR,SK,2003-01-01,91 p
MIO_EUR,SK,2004-01-01,98 p
MIO_EUR,SK,2005-01-01,104 p
MIO_EUR,SK,2006-01-01,133 p
MIO_EUR,SK,2007-01-01,146 p
MIO_EUR,SK,2008-01-01,171 p
MIO_EUR,SK,2009-01-01,200 p
MIO_EUR,SK,2010-01-01,205 p
MIO_EUR,SK,2011-01-01,218 p
MIO_EUR,SK,2012-01-01,216 p
MIO_EUR,SK,2013-01-01,226 p
MIO_EUR,SK,2014-01-01,236 p
MIO_EUR,SK,2015-01-01,262 p
MIO_EUR,SK,2016-01-01,212 p
MIO_EUR,SK,2017-01-01,: 
MIO_EUR,UK,2000-01-01,8304 
MIO_EUR,UK,2001-01-01,8420 
MIO_EUR,UK,2002-01-01,9004 
MIO_EUR,UK,2003-01-01,8989 
MIO_EUR,UK,2004-01-01,10815 
MIO_EUR,UK,2005-01-01,11240 
MIO_EUR,UK,2006-01-01,11205 
MIO_EUR,UK,2007-01-01,10992 
MIO_EUR,UK,2008-01-01,10084 
MIO_EUR,UK,2009-01-01,9310 
MIO_EUR,UK,2010-01-01,9991 
MIO_EUR,UK,2011-01-01,10185 
MIO_EUR,UK,2012-01-01,10742 
MIO_EUR,UK,2013-01-01,9787 
MIO_EUR,UK,2014-01-01,10028 
MIO_EUR,UK,2015-01-01,10212 
MIO_EUR,UK,2016-01-01,9196 
MIO_EUR,UK,2017-01-01,: 
