unit,bop_item,sector10,sectpart,stk_flow,partner,s_adj,geotime,date,value
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2004-01-01,8014.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2005-01-01,7321.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2006-01-01,5993.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2007-01-01,5829.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2008-01-01,-7340.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2009-01-01,-12583.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2010-01-01,5246.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2011-01-01,-6887.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2012-01-01,1739.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2013-01-01,-175.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2014-01-01,-3244.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2015-01-01,-2034.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2016-01-01,-1426.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BE,2017-01-01,-3914.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,1995-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,1996-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,1997-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,1998-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,1999-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2000-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2001-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2002-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2003-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2004-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2005-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2006-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2007-01-01,-20575.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2008-01-01,-21096.9
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2009-01-01,-4806.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2010-01-01,1364.7
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2011-01-01,2642.1
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2012-01-01,1872.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2013-01-01,1735.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2014-01-01,862.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2015-01-01,6023.1
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2016-01-01,8087.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,BG,2017-01-01,4227.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,1995-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,1996-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,1997-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,1998-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,1999-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2000-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2001-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2002-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2003-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2004-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2005-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2006-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2007-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2008-01-01,-3523.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2009-01-01,-1566.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2010-01-01,-1660.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2011-01-01,-234.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2012-01-01,-418.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2013-01-01,-342.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2014-01-01,-1251.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2015-01-01,-284.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2016-01-01,-866.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CY,2017-01-01,-1099.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,1995-01-01,-20373.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,1996-01-01,-136058.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,1997-01-01,-90359.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,1998-01-01,-31710.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,1999-01-01,-49427.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2000-01-01,-116453.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2001-01-01,-105697.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2002-01-01,-130883.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2003-01-01,-144189.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2004-01-01,-151266.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2005-01-01,-53557.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2006-01-01,-82910.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2007-01-01,-111061.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2008-01-01,-43229.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2009-01-01,-72347.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2010-01-01,-122339.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2011-01-01,-74764.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2012-01-01,11689.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2013-01-01,68307.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2014-01-01,63595.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2015-01-01,175260.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2016-01-01,116857.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,CZ,2017-01-01,117127.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,1995-01-01,-27484.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,1996-01-01,-15906.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,1997-01-01,-6396.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,1998-01-01,-15614.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,1999-01-01,4590.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2000-01-01,-42531.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2001-01-01,948.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2002-01-01,8038.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2003-01-01,47559.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2004-01-01,112834.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2005-01-01,96436.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2006-01-01,157141.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2007-01-01,183169.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2008-01-01,121336.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2009-01-01,129693.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2010-01-01,92757.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2011-01-01,120858.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2012-01-01,151418.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2013-01-01,225360.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2014-01-01,240115.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2015-01-01,239418.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2016-01-01,257693.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DE,2017-01-01,279966.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,1995-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,1996-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,1997-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,1998-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,1999-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2000-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2001-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2002-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2003-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2004-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2005-01-01,53249.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2006-01-01,13049.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2007-01-01,21820.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2008-01-01,-16197.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2009-01-01,38950.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2010-01-01,-6168.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2011-01-01,103650.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2012-01-01,99016.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2013-01-01,75426.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2014-01-01,149628.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2015-01-01,120865.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2016-01-01,106711.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,DK,2017-01-01,156369.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,1995-01-01,-105.2
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,1996-01-01,-330.7
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,1997-01-01,-523.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,1998-01-01,-429.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,1999-01-01,-261.9
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2000-01-01,-301.8
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2001-01-01,-352.1
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2002-01-01,-734.7
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2003-01-01,-404.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2004-01-01,-1166.2
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2005-01-01,-926.9
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2006-01-01,-1926.7
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2007-01-01,-2362.6
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2008-01-01,-1246.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2009-01-01,922.9
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2010-01-01,831.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2011-01-01,1009.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2012-01-01,507.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2013-01-01,439.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2014-01-01,302.8
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2015-01-01,953.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2016-01-01,281.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EE,2017-01-01,1008.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,1995-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,1996-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,1997-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,1998-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,1999-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2000-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2001-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2002-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2003-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2004-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2005-01-01,-13140.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2006-01-01,-20134.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2007-01-01,-28663.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2008-01-01,-30825.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2009-01-01,-25940.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2010-01-01,-22012.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2011-01-01,-18012.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2012-01-01,-3678.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2013-01-01,2561.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2014-01-01,1464.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2015-01-01,2820.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2016-01-01,-738.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,EL,2017-01-01,-788.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,1995-01-01,346.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,1996-01-01,2783.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,1997-01-01,2461.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,1998-01-01,-921.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,1999-01-01,-11322.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2000-01-01,-19469.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2001-01-01,-21705.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2002-01-01,-15288.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2003-01-01,-17693.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2004-01-01,-34530.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2005-01-01,-60522.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2006-01-01,-85073.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2007-01-01,-100284.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2008-01-01,-99442.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2009-01-01,-51164.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2010-01-01,-42933.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2011-01-01,-29728.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2012-01-01,1749.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2013-01-01,33295.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2014-01-01,12102.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2015-01-01,21915.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2016-01-01,24823.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,ES,2017-01-01,21536.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,1995-01-01,2886.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,1996-01-01,3609.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,1997-01-01,4669.6
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,1998-01-01,1820.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,1999-01-01,4826.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2000-01-01,-197.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2001-01-01,-464.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2002-01-01,9352.7
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2003-01-01,-3036.1
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2004-01-01,8525.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2005-01-01,5019.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2006-01-01,5399.6
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2007-01-01,-11.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2008-01-01,-5093.2
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2009-01-01,-5207.8
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2010-01-01,3191.1
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2011-01-01,-8295.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2012-01-01,-16949.3
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2013-01-01,-7210.9
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2014-01-01,-7990.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2015-01-01,-7048.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2016-01-01,-12498.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FI,2017-01-01,-4724.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,1995-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,1996-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,1997-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,1998-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,1999-01-01,40712.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2000-01-01,42190.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2001-01-01,18746.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2002-01-01,4694.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2003-01-01,-21009.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2004-01-01,7322.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2005-01-01,-8850.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2006-01-01,-24805.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2007-01-01,320.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2008-01-01,-33381.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2009-01-01,-39236.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2010-01-01,-1167.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2011-01-01,-56470.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2012-01-01,-37329.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2013-01-01,-14453.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2014-01-01,-7771.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2015-01-01,-683.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2016-01-01,-12983.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,FR,2017-01-01,-31877.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,1995-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,1996-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,1997-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,1998-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,1999-01-01,
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2000-01-01,-10403.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2001-01-01,-7724.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2002-01-01,-16059.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2003-01-01,-19178.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2004-01-01,-18401.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2005-01-01,-22139.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2006-01-01,-28439.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2007-01-01,-31965.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2008-01-01,-40207.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2009-01-01,-24875.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2010-01-01,-9858.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2011-01-01,-10483.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2012-01-01,-3431.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2013-01-01,-3438.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2014-01-01,3116.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2015-01-01,14320.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2016-01-01,9990.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HR,2017-01-01,13634.0
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HU,1995-01-01,-33903.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HU,1996-01-01,-124092.2
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HU,1997-01-01,-419067.4
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HU,1998-01-01,-749667.6
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HU,1999-01-01,-972687.5
MIO_NAC,FA,S1,S1,NET,WRL_REST,NSA,HU,2000-01-01,-1102769.5
