unit,sex,age,isced11,geotime,date,value
PC,T,Y15-74,ED3_4,CH,2006-01-01,3
PC,T,Y15-74,ED3_4,CH,2007-01-01,3
PC,T,Y15-74,ED3_4,CH,2008-01-01,3
PC,T,Y15-74,ED3_4,CH,2009-01-01,3
PC,T,Y15-74,ED3_4,CH,2010-01-01,4
PC,T,Y15-74,ED3_4,CH,2011-01-01,4
PC,T,Y15-74,ED3_4,CH,2012-01-01,
PC,T,Y15-74,ED3_4,CH,2013-01-01,4
PC,T,Y15-74,ED3_4,CH,2014-01-01,4
PC,T,Y15-74,ED3_4,CH,2015-01-01,4
PC,T,Y15-74,ED3_4,CH,2016-01-01,4
PC,T,Y15-74,ED3_4,CH,2017-01-01,4
PC,T,Y15-74,ED3_4,CY,2005-01-01,5
PC,T,Y15-74,ED3_4,CY,2006-01-01,4
PC,T,Y15-74,ED3_4,CY,2007-01-01,3
PC,T,Y15-74,ED3_4,CY,2008-01-01,3
PC,T,Y15-74,ED3_4,CY,2009-01-01,5
PC,T,Y15-74,ED3_4,CY,2010-01-01,6
PC,T,Y15-74,ED3_4,CY,2011-01-01,8
PC,T,Y15-74,ED3_4,CY,2012-01-01,
PC,T,Y15-74,ED3_4,CY,2013-01-01,17
PC,T,Y15-74,ED3_4,CY,2014-01-01,18
PC,T,Y15-74,ED3_4,CY,2015-01-01,16
PC,T,Y15-74,ED3_4,CY,2016-01-01,14
PC,T,Y15-74,ED3_4,CY,2017-01-01,11
PC,T,Y15-74,ED3_4,CZ,2005-01-01,7
PC,T,Y15-74,ED3_4,CZ,2006-01-01,6
PC,T,Y15-74,ED3_4,CZ,2007-01-01,4
PC,T,Y15-74,ED3_4,CZ,2008-01-01,3
PC,T,Y15-74,ED3_4,CZ,2009-01-01,6
PC,T,Y15-74,ED3_4,CZ,2010-01-01,6
PC,T,Y15-74,ED3_4,CZ,2011-01-01,6
PC,T,Y15-74,ED3_4,CZ,2012-01-01,
PC,T,Y15-74,ED3_4,CZ,2013-01-01,6
PC,T,Y15-74,ED3_4,CZ,2014-01-01,6
PC,T,Y15-74,ED3_4,CZ,2015-01-01,4
PC,T,Y15-74,ED3_4,CZ,2016-01-01,3
PC,T,Y15-74,ED3_4,CZ,2017-01-01,2
PC,T,Y15-74,ED3_4,DE,2005-01-01,11
PC,T,Y15-74,ED3_4,DE,2006-01-01,9
PC,T,Y15-74,ED3_4,DE,2007-01-01,8
PC,T,Y15-74,ED3_4,DE,2008-01-01,7
PC,T,Y15-74,ED3_4,DE,2009-01-01,7
PC,T,Y15-74,ED3_4,DE,2010-01-01,6
PC,T,Y15-74,ED3_4,DE,2011-01-01,5
PC,T,Y15-74,ED3_4,DE,2012-01-01,
PC,T,Y15-74,ED3_4,DE,2013-01-01,5
PC,T,Y15-74,ED3_4,DE,2014-01-01,4
PC,T,Y15-74,ED3_4,DE,2015-01-01,4
PC,T,Y15-74,ED3_4,DE,2016-01-01,3
PC,T,Y15-74,ED3_4,DE,2017-01-01,3
PC,T,Y15-74,ED3_4,DK,2005-01-01,4
