na_item,sector,unit,geo\time,date,value
B9,S13,MIO_EUR,CY,2011-01-01,-1122.1
B9,S13,MIO_EUR,CY,2012-01-01,-1082.2
B9,S13,MIO_EUR,CY,2013-01-01,-930.8
B9,S13,MIO_EUR,CY,2014-01-01,-1577.4
B9,S13,MIO_EUR,CY,2015-01-01,-236.4
B9,S13,MIO_EUR,CY,2016-01-01,58.9
B9,S13,MIO_EUR,CY,2017-01-01,344.2
B9,S13,MIO_EUR,CZ,2006-01-01,-2691.4
B9,S13,MIO_EUR,CZ,2007-01-01,-903.8
B9,S13,MIO_EUR,CZ,2008-01-01,-3193.5
B9,S13,MIO_EUR,CZ,2009-01-01,-8103.3
B9,S13,MIO_EUR,CZ,2010-01-01,-6566.1
B9,S13,MIO_EUR,CZ,2011-01-01,-4469.1
B9,S13,MIO_EUR,CZ,2012-01-01,-6344.3
B9,S13,MIO_EUR,CZ,2013-01-01,-1968.0
B9,S13,MIO_EUR,CZ,2014-01-01,-3288.8
B9,S13,MIO_EUR,CZ,2015-01-01,-1023.8
B9,S13,MIO_EUR,CZ,2016-01-01,1281.4
B9,S13,MIO_EUR,CZ,2017-01-01,2970.3
B9,S13,MIO_EUR,DE,2006-01-01,-41200.0
B9,S13,MIO_EUR,DE,2007-01-01,4706.0
B9,S13,MIO_EUR,DE,2008-01-01,-4531.0
B9,S13,MIO_EUR,DE,2009-01-01,-79590.0
B9,S13,MIO_EUR,DE,2010-01-01,-108904.0
B9,S13,MIO_EUR,DE,2011-01-01,-25863.0
B9,S13,MIO_EUR,DE,2012-01-01,-929.0
B9,S13,MIO_EUR,DE,2013-01-01,-3967.0
B9,S13,MIO_EUR,DE,2014-01-01,16693.0
B9,S13,MIO_EUR,DE,2015-01-01,23856.0
B9,S13,MIO_EUR,DE,2016-01-01,28746.0
B9,S13,MIO_EUR,DE,2017-01-01,34008.0
B9,S13,MIO_EUR,DK,2006-01-01,11247.5
B9,S13,MIO_EUR,DK,2007-01-01,11716.9
B9,S13,MIO_EUR,DK,2008-01-01,7668.6
B9,S13,MIO_EUR,DK,2009-01-01,-6471.5
B9,S13,MIO_EUR,DK,2010-01-01,-6590.4
B9,S13,MIO_EUR,DK,2011-01-01,-5095.8
B9,S13,MIO_EUR,DK,2012-01-01,-8885.9
B9,S13,MIO_EUR,DK,2013-01-01,-3197.3
B9,S13,MIO_EUR,DK,2014-01-01,3041.4
B9,S13,MIO_EUR,DK,2015-01-01,-3997.9
B9,S13,MIO_EUR,DK,2016-01-01,-1134.3
B9,S13,MIO_EUR,DK,2017-01-01,3180.2
B9,S13,MIO_EUR,EA18,2006-01-01,-133783.7
B9,S13,MIO_EUR,EA18,2007-01-01,-63002.6
B9,S13,MIO_EUR,EA18,2008-01-01,-207648.5
B9,S13,MIO_EUR,EA18,2009-01-01,-576979.4
B9,S13,MIO_EUR,EA18,2010-01-01,-590531.8
B9,S13,MIO_EUR,EA18,2011-01-01,-413464.5
B9,S13,MIO_EUR,EA18,2012-01-01,-360934.1
B9,S13,MIO_EUR,EA18,2013-01-01,-303603.9
B9,S13,MIO_EUR,EA18,2014-01-01,-252282.5
B9,S13,MIO_EUR,EA18,2015-01-01,-215396.7
B9,S13,MIO_EUR,EA18,2016-01-01,-168623.5
B9,S13,MIO_EUR,EA18,2017-01-01,-108191.5
B9,S13,MIO_EUR,EA19,2006-01-01,-133849.2
B9,S13,MIO_EUR,EA19,2007-01-01,-63239.4
B9,S13,MIO_EUR,EA19,2008-01-01,-208656.5
B9,S13,MIO_EUR,EA19,2009-01-01,-579432.0
B9,S13,MIO_EUR,EA19,2010-01-01,-592465.9
B9,S13,MIO_EUR,EA19,2011-01-01,-416260.4
B9,S13,MIO_EUR,EA19,2012-01-01,-361983.1
B9,S13,MIO_EUR,EA19,2013-01-01,-304516.3
B9,S13,MIO_EUR,EA19,2014-01-01,-252509.0
B9,S13,MIO_EUR,EA19,2015-01-01,-215494.1
B9,S13,MIO_EUR,EA19,2016-01-01,-168521.2
B9,S13,MIO_EUR,EA19,2017-01-01,-107985.3
B9,S13,MIO_EUR,EE,2006-01-01,393.0
B9,S13,MIO_EUR,EE,2007-01-01,441.4
B9,S13,MIO_EUR,EE,2008-01-01,-440.4
B9,S13,MIO_EUR,EE,2009-01-01,-308.9
B9,S13,MIO_EUR,EE,2010-01-01,27.6
B9,S13,MIO_EUR,EE,2011-01-01,193.1
B9,S13,MIO_EUR,EE,2012-01-01,-46.3
B9,S13,MIO_EUR,EE,2013-01-01,-32.2
B9,S13,MIO_EUR,EE,2014-01-01,137.6
B9,S13,MIO_EUR,EE,2015-01-01,14.2
B9,S13,MIO_EUR,EE,2016-01-01,-71.1
B9,S13,MIO_EUR,EE,2017-01-01,-90.5
B9,S13,MIO_EUR,EL,2006-01-01,-12954.0
B9,S13,MIO_EUR,EL,2007-01-01,-15607.0
B9,S13,MIO_EUR,EL,2008-01-01,-24625.0
B9,S13,MIO_EUR,EL,2009-01-01,-35966.0
B9,S13,MIO_EUR,EL,2010-01-01,-25309.0
B9,S13,MIO_EUR,EL,2011-01-01,-21280.0
B9,S13,MIO_EUR,EL,2012-01-01,-16951.0
B9,S13,MIO_EUR,EL,2013-01-01,-23765.0
B9,S13,MIO_EUR,EL,2014-01-01,-6355.0
B9,S13,MIO_EUR,EL,2015-01-01,-9941.0
B9,S13,MIO_EUR,EL,2016-01-01,932.0
B9,S13,MIO_EUR,EL,2017-01-01,1391.0
B9,S13,MIO_EUR,ES,2006-01-01,22175.0
B9,S13,MIO_EUR,ES,2007-01-01,20792.0
B9,S13,MIO_EUR,ES,2008-01-01,-49343.0
B9,S13,MIO_EUR,ES,2009-01-01,-118194.0
B9,S13,MIO_EUR,ES,2010-01-01,-101404.0
B9,S13,MIO_EUR,ES,2011-01-01,-103214.0
B9,S13,MIO_EUR,ES,2012-01-01,-108847.0
B9,S13,MIO_EUR,ES,2013-01-01,-71687.0
B9,S13,MIO_EUR,ES,2014-01-01,-61942.0
B9,S13,MIO_EUR,ES,2015-01-01,-57004.0
B9,S13,MIO_EUR,ES,2016-01-01,-49996.0
B9,S13,MIO_EUR,ES,2017-01-01,-35903.0
B9,S13,MIO_EUR,EU27,2006-01-01,-197211.4
B9,S13,MIO_EUR,EU27,2007-01-01,-113929.4
B9,S13,MIO_EUR,EU27,2008-01-01,-324148.9
B9,S13,MIO_EUR,EU27,2009-01-01,-810278.9
B9,S13,MIO_EUR,EU27,2010-01-01,-818539.7
B9,S13,MIO_EUR,EU27,2011-01-01,-600491.8
B9,S13,MIO_EUR,EU27,2012-01-01,-572405.5
B9,S13,MIO_EUR,EU27,2013-01-01,-449109.6
B9,S13,MIO_EUR,EU27,2014-01-01,-404637.4
B9,S13,MIO_EUR,EU27,2015-01-01,-345866.7
B9,S13,MIO_EUR,EU27,2016-01-01,-250008.1
B9,S13,MIO_EUR,EU27,2017-01-01,-150669.4
B9,S13,MIO_EUR,EU28,2006-01-01,-198572.8
B9,S13,MIO_EUR,EU28,2007-01-01,-115003.4
B9,S13,MIO_EUR,EU28,2008-01-01,-325478.5
B9,S13,MIO_EUR,EU28,2009-01-01,-812982.5
B9,S13,MIO_EUR,EU28,2010-01-01,-821373.3
B9,S13,MIO_EUR,EU28,2011-01-01,-604016.5
B9,S13,MIO_EUR,EU28,2012-01-01,-574721.4
B9,S13,MIO_EUR,EU28,2013-01-01,-451421.0
B9,S13,MIO_EUR,EU28,2014-01-01,-406868.5
B9,S13,MIO_EUR,EU28,2015-01-01,-347401.6
B9,S13,MIO_EUR,EU28,2016-01-01,-250442.8
B9,S13,MIO_EUR,EU28,2017-01-01,-150246.4
B9,S13,MIO_EUR,FI,2006-01-01,6786.0
B9,S13,MIO_EUR,FI,2007-01-01,9577.0
B9,S13,MIO_EUR,FI,2008-01-01,8098.0
B9,S13,MIO_EUR,FI,2009-01-01,-4577.0
B9,S13,MIO_EUR,FI,2010-01-01,-4883.0
B9,S13,MIO_EUR,FI,2011-01-01,-2056.0
B9,S13,MIO_EUR,FI,2012-01-01,-4362.0
B9,S13,MIO_EUR,FI,2013-01-01,-5315.0
B9,S13,MIO_EUR,FI,2014-01-01,-6597.0
B9,S13,MIO_EUR,FI,2015-01-01,-5782.0
B9,S13,MIO_EUR,FI,2016-01-01,-3727.0
B9,S13,MIO_EUR,FI,2017-01-01,-1542.0
B9,S13,MIO_EUR,FR,2006-01-01,-45163.0
B9,S13,MIO_EUR,FR,2007-01-01,-51180.0
B9,S13,MIO_EUR,FR,2008-01-01,-65026.0
B9,S13,MIO_EUR,FR,2009-01-01,-138934.0
B9,S13,MIO_EUR,FR,2010-01-01,-137410.0
B9,S13,MIO_EUR,FR,2011-01-01,-106104.0
B9,S13,MIO_EUR,FR,2012-01-01,-104043.0
B9,S13,MIO_EUR,FR,2013-01-01,-86468.0
B9,S13,MIO_EUR,FR,2014-01-01,-83941.0
B9,S13,MIO_EUR,FR,2015-01-01,-79697.0
B9,S13,MIO_EUR,FR,2016-01-01,-79089.0
B9,S13,MIO_EUR,FR,2017-01-01,-61355.0
B9,S13,MIO_EUR,HR,2006-01-01,-1361.4
B9,S13,MIO_EUR,HR,2007-01-01,-1074.0
B9,S13,MIO_EUR,HR,2008-01-01,-1329.6
B9,S13,MIO_EUR,HR,2009-01-01,-2703.5
B9,S13,MIO_EUR,HR,2010-01-01,-2833.6
B9,S13,MIO_EUR,HR,2011-01-01,-3524.6
B9,S13,MIO_EUR,HR,2012-01-01,-2315.9
B9,S13,MIO_EUR,HR,2013-01-01,-2311.3
B9,S13,MIO_EUR,HR,2014-01-01,-2231.1
B9,S13,MIO_EUR,HR,2015-01-01,-1535.0
B9,S13,MIO_EUR,HR,2016-01-01,-434.7
B9,S13,MIO_EUR,HR,2017-01-01,423.0
B9,S13,MIO_EUR,HU,2006-01-01,-8511.6
B9,S13,MIO_EUR,HU,2007-01-01,-5133.5
B9,S13,MIO_EUR,HU,2008-01-01,-3980.2
B9,S13,MIO_EUR,HU,2009-01-01,-4278.1
B9,S13,MIO_EUR,HU,2010-01-01,-4422.9
B9,S13,MIO_EUR,HU,2011-01-01,-5485.4
B9,S13,MIO_EUR,HU,2012-01-01,-2387.5
B9,S13,MIO_EUR,HU,2013-01-01,-2663.1
B9,S13,MIO_EUR,HU,2014-01-01,-2751.0
B9,S13,MIO_EUR,HU,2015-01-01,-2109.1
B9,S13,MIO_EUR,HU,2016-01-01,-1876.5
B9,S13,MIO_EUR,HU,2017-01-01,-2746.5
B9,S13,MIO_EUR,IE,2006-01-01,5169.2
B9,S13,MIO_EUR,IE,2007-01-01,569.7
B9,S13,MIO_EUR,IE,2008-01-01,-13119.5
B9,S13,MIO_EUR,IE,2009-01-01,-23467.0
B9,S13,MIO_EUR,IE,2010-01-01,-53712.0
B9,S13,MIO_EUR,IE,2011-01-01,-21876.6
B9,S13,MIO_EUR,IE,2012-01-01,-14114.3
B9,S13,MIO_EUR,IE,2013-01-01,-11026.6
B9,S13,MIO_EUR,IE,2014-01-01,-7045.6
B9,S13,MIO_EUR,IE,2015-01-01,-5014.4
B9,S13,MIO_EUR,IE,2016-01-01,-1466.1
B9,S13,MIO_EUR,IE,2017-01-01,-728.5
B9,S13,MIO_EUR,IT,2006-01-01,-54555.0
B9,S13,MIO_EUR,IT,2007-01-01,-23577.0
B9,S13,MIO_EUR,IT,2008-01-01,-42942.0
B9,S13,MIO_EUR,IT,2009-01-01,-82548.0
B9,S13,MIO_EUR,IT,2010-01-01,-67573.1
B9,S13,MIO_EUR,IT,2011-01-01,-60231.0
B9,S13,MIO_EUR,IT,2012-01-01,-47078.0
B9,S13,MIO_EUR,IT,2013-01-01,-46893.0
B9,S13,MIO_EUR,IT,2014-01-01,-49340.0
B9,S13,MIO_EUR,IT,2015-01-01,-43153.0
B9,S13,MIO_EUR,IT,2016-01-01,-42937.0
B9,S13,MIO_EUR,IT,2017-01-01,-41060.0
B9,S13,MIO_EUR,LT,2006-01-01,-65.5
B9,S13,MIO_EUR,LT,2007-01-01,-236.8
B9,S13,MIO_EUR,LT,2008-01-01,-1008.0
B9,S13,MIO_EUR,LT,2009-01-01,-2452.6
B9,S13,MIO_EUR,LT,2010-01-01,-1934.1
B9,S13,MIO_EUR,LT,2011-01-01,-2795.9
B9,S13,MIO_EUR,LT,2012-01-01,-1049.0
B9,S13,MIO_EUR,LT,2013-01-01,-912.4
B9,S13,MIO_EUR,LT,2014-01-01,-226.5
B9,S13,MIO_EUR,LT,2015-01-01,-97.4
B9,S13,MIO_EUR,LT,2016-01-01,102.3
B9,S13,MIO_EUR,LT,2017-01-01,206.2
B9,S13,MIO_EUR,LU,2006-01-01,654.5
B9,S13,MIO_EUR,LU,2007-01-01,1543.4
B9,S13,MIO_EUR,LU,2008-01-01,1265.8
B9,S13,MIO_EUR,LU,2009-01-01,-249.5
B9,S13,MIO_EUR,LU,2010-01-01,-264.5
B9,S13,MIO_EUR,LU,2011-01-01,221.4
B9,S13,MIO_EUR,LU,2012-01-01,152.2
B9,S13,MIO_EUR,LU,2013-01-01,453.6
B9,S13,MIO_EUR,LU,2014-01-01,655.8
B9,S13,MIO_EUR,LU,2015-01-01,686.5
B9,S13,MIO_EUR,LU,2016-01-01,869.0
B9,S13,MIO_EUR,LU,2017-01-01,763.7
B9,S13,MIO_EUR,LV,2006-01-01,-84.2
B9,S13,MIO_EUR,LV,2007-01-01,-116.3
B9,S13,MIO_EUR,LV,2008-01-01,-1023.9
B9,S13,MIO_EUR,LV,2009-01-01,-1711.2
B9,S13,MIO_EUR,LV,2010-01-01,-1545.1
B9,S13,MIO_EUR,LV,2011-01-01,-870.1
B9,S13,MIO_EUR,LV,2012-01-01,-265.9
B9,S13,MIO_EUR,LV,2013-01-01,-264.6
B9,S13,MIO_EUR,LV,2014-01-01,-352.3
B9,S13,MIO_EUR,LV,2015-01-01,-331.4
B9,S13,MIO_EUR,LV,2016-01-01,16.2
B9,S13,MIO_EUR,LV,2017-01-01,-155.7
B9,S13,MIO_EUR,MT,2006-01-01,-135.6
B9,S13,MIO_EUR,MT,2007-01-01,-123.4
B9,S13,MIO_EUR,MT,2008-01-01,-256.3
B9,S13,MIO_EUR,MT,2009-01-01,-198.8
B9,S13,MIO_EUR,MT,2010-01-01,-158.0
B9,S13,MIO_EUR,MT,2011-01-01,-164.6
B9,S13,MIO_EUR,MT,2012-01-01,-250.0
B9,S13,MIO_EUR,MT,2013-01-01,-185.5
B9,S13,MIO_EUR,MT,2014-01-01,-147.8
B9,S13,MIO_EUR,MT,2015-01-01,-97.6
B9,S13,MIO_EUR,MT,2016-01-01,96.4
B9,S13,MIO_EUR,MT,2017-01-01,392.7
B9,S13,MIO_EUR,NL,2006-01-01,581.0
B9,S13,MIO_EUR,NL,2007-01-01,-569.0
B9,S13,MIO_EUR,NL,2008-01-01,1303.0
B9,S13,MIO_EUR,NL,2009-01-01,-31781.0
B9,S13,MIO_EUR,NL,2010-01-01,-33533.0
B9,S13,MIO_EUR,NL,2011-01-01,-28791.0
B9,S13,MIO_EUR,NL,2012-01-01,-25586.0
B9,S13,MIO_EUR,NL,2013-01-01,-19343.0
B9,S13,MIO_EUR,NL,2014-01-01,-14452.0
B9,S13,MIO_EUR,NL,2015-01-01,-13970.0
B9,S13,MIO_EUR,NL,2016-01-01,148.0
B9,S13,MIO_EUR,NL,2017-01-01,8959.0
B9,S13,MIO_EUR,PL,2006-01-01,-9768.5
B9,S13,MIO_EUR,PL,2007-01-01,-5816.0
B9,S13,MIO_EUR,PL,2008-01-01,-13183.0
B9,S13,MIO_EUR,PL,2009-01-01,-22997.0
B9,S13,MIO_EUR,PL,2010-01-01,-26564.2
B9,S13,MIO_EUR,PL,2011-01-01,-18355.1
B9,S13,MIO_EUR,PL,2012-01-01,-14452.6
B9,S13,MIO_EUR,PL,2013-01-01,-16234.9
B9,S13,MIO_EUR,PL,2014-01-01,-15144.7
B9,S13,MIO_EUR,PL,2015-01-01,-11620.2
B9,S13,MIO_EUR,PL,2016-01-01,-9535.9
B9,S13,MIO_EUR,PL,2017-01-01,-6570.4
B9,S13,MIO_EUR,PT,2006-01-01,-7194.5
B9,S13,MIO_EUR,PT,2007-01-01,-5279.4
B9,S13,MIO_EUR,PT,2008-01-01,-6735.7
B9,S13,MIO_EUR,PT,2009-01-01,-17203.6
B9,S13,MIO_EUR,PT,2010-01-01,-20100.2
B9,S13,MIO_EUR,PT,2011-01-01,-13006.1
B9,S13,MIO_EUR,PT,2012-01-01,-9529.1
B9,S13,MIO_EUR,PT,2013-01-01,-8245.2
B9,S13,MIO_EUR,PT,2014-01-01,-12402.3
B9,S13,MIO_EUR,PT,2015-01-01,-7917.8
B9,S13,MIO_EUR,PT,2016-01-01,-3674.2
B9,S13,MIO_EUR,PT,2017-01-01,-5762.5
B9,S13,MIO_EUR,RO,2006-01-01,-2078.7
B9,S13,MIO_EUR,RO,2007-01-01,-3484.0
B9,S13,MIO_EUR,RO,2008-01-01,-7848.1
B9,S13,MIO_EUR,RO,2009-01-01,-11345.8
B9,S13,MIO_EUR,RO,2010-01-01,-8680.2
B9,S13,MIO_EUR,RO,2011-01-01,-7169.2
B9,S13,MIO_EUR,RO,2012-01-01,-4891.1
B9,S13,MIO_EUR,RO,2013-01-01,-3092.3
B9,S13,MIO_EUR,RO,2014-01-01,-1887.5
B9,S13,MIO_EUR,RO,2015-01-01,-1113.9
B9,S13,MIO_EUR,RO,2016-01-01,-4972.6
B9,S13,MIO_EUR,RO,2017-01-01,-5399.2
B9,S13,MIO_EUR,SE,2006-01-01,7406.9
B9,S13,MIO_EUR,SE,2007-01-01,11969.1
B9,S13,MIO_EUR,SE,2008-01-01,6716.7
B9,S13,MIO_EUR,SE,2009-01-01,-2217.8
B9,S13,MIO_EUR,SE,2010-01-01,-118.5
B9,S13,MIO_EUR,SE,2011-01-01,-820.8
B9,S13,MIO_EUR,SE,2012-01-01,-4088.8
B9,S13,MIO_EUR,SE,2013-01-01,-5963.5
B9,S13,MIO_EUR,SE,2014-01-01,-6723.7
B9,S13,MIO_EUR,SE,2015-01-01,716.1
B9,S13,MIO_EUR,SE,2016-01-01,5148.6
B9,S13,MIO_EUR,SE,2017-01-01,7377.1
B9,S13,MIO_EUR,SI,2006-01-01,-380.1
B9,S13,MIO_EUR,SI,2007-01-01,-28.5
B9,S13,MIO_EUR,SI,2008-01-01,-536.3
B9,S13,MIO_EUR,SI,2009-01-01,-2112.3
B9,S13,MIO_EUR,SI,2010-01-01,-2042.8
B9,S13,MIO_EUR,SI,2011-01-01,-2461.7
B9,S13,MIO_EUR,SI,2012-01-01,-1458.8
B9,S13,MIO_EUR,SI,2013-01-01,-5319.4
B9,S13,MIO_EUR,SI,2014-01-01,-2071.7
B9,S13,MIO_EUR,SI,2015-01-01,-1103.7
B9,S13,MIO_EUR,SI,2016-01-01,-781.4
B9,S13,MIO_EUR,SI,2017-01-01,28.5
B9,S13,MIO_EUR,SK,2006-01-01,-1635.4
B9,S13,MIO_EUR,SK,2007-01-01,-1096.0
B9,S13,MIO_EUR,SK,2008-01-01,-1602.4
B9,S13,MIO_EUR,SK,2009-01-01,-4996.5
B9,S13,MIO_EUR,SK,2010-01-01,-5058.1
B9,S13,MIO_EUR,SK,2011-01-01,-3020.7
B9,S13,MIO_EUR,SK,2012-01-01,-3158.9
B9,S13,MIO_EUR,SK,2013-01-01,-2017.4
B9,S13,MIO_EUR,SK,2014-01-01,-2056.1
B9,S13,MIO_EUR,SK,2015-01-01,-2026.9
B9,S13,MIO_EUR,SK,2016-01-01,-1804.7
B9,S13,MIO_EUR,SK,2017-01-01,-659.3
B9,S13,MIO_EUR,UK,2006-01-01,-59462.0
B9,S13,MIO_EUR,UK,2007-01-01,-59395.9
B9,S13,MIO_EUR,UK,2008-01-01,-102264.3
B9,S13,MIO_EUR,UK,2009-01-01,-173919.7
B9,S13,MIO_EUR,UK,2010-01-01,-171941.2
B9,S13,MIO_EUR,UK,2011-01-01,-142023.1
B9,S13,MIO_EUR,UK,2012-01-01,-169238.0
B9,S13,MIO_EUR,UK,2013-01-01,-111322.8
B9,S13,MIO_EUR,UK,2014-01-01,-123053.6
B9,S13,MIO_EUR,UK,2015-01-01,-110463.7
B9,S13,MIO_EUR,UK,2016-01-01,-70484.9
B9,S13,MIO_EUR,UK,2017-01-01,-42080.8
B9,S13,PC_GDP,AT,2006-01-01,-2.5
B9,S13,PC_GDP,AT,2007-01-01,-1.4
B9,S13,PC_GDP,AT,2008-01-01,-1.5
B9,S13,PC_GDP,AT,2009-01-01,-5.3
B9,S13,PC_GDP,AT,2010-01-01,-4.4
B9,S13,PC_GDP,AT,2011-01-01,-2.6
B9,S13,PC_GDP,AT,2012-01-01,-2.2
B9,S13,PC_GDP,AT,2013-01-01,-2.0
B9,S13,PC_GDP,AT,2014-01-01,-2.7
B9,S13,PC_GDP,AT,2015-01-01,-1.0
B9,S13,PC_GDP,AT,2016-01-01,-1.6
B9,S13,PC_GDP,AT,2017-01-01,-0.8
B9,S13,PC_GDP,BE,2006-01-01,0.2
B9,S13,PC_GDP,BE,2007-01-01,0.1
B9,S13,PC_GDP,BE,2008-01-01,-1.1
B9,S13,PC_GDP,BE,2009-01-01,-5.4
B9,S13,PC_GDP,BE,2010-01-01,-4.0
B9,S13,PC_GDP,BE,2011-01-01,-4.2
B9,S13,PC_GDP,BE,2012-01-01,-4.2
B9,S13,PC_GDP,BE,2013-01-01,-3.1
B9,S13,PC_GDP,BE,2014-01-01,-3.1
B9,S13,PC_GDP,BE,2015-01-01,-2.5
B9,S13,PC_GDP,BE,2016-01-01,-2.4
B9,S13,PC_GDP,BE,2017-01-01,-0.9
B9,S13,PC_GDP,BG,2006-01-01,1.8
B9,S13,PC_GDP,BG,2007-01-01,1.1
B9,S13,PC_GDP,BG,2008-01-01,1.6
B9,S13,PC_GDP,BG,2009-01-01,-4.1
B9,S13,PC_GDP,BG,2010-01-01,-3.1
B9,S13,PC_GDP,BG,2011-01-01,-2.0
B9,S13,PC_GDP,BG,2012-01-01,-0.3
B9,S13,PC_GDP,BG,2013-01-01,-0.4
B9,S13,PC_GDP,BG,2014-01-01,-5.4
B9,S13,PC_GDP,BG,2015-01-01,-1.7
B9,S13,PC_GDP,BG,2016-01-01,0.2
B9,S13,PC_GDP,BG,2017-01-01,1.1
B9,S13,PC_GDP,CY,2006-01-01,-1.0
B9,S13,PC_GDP,CY,2007-01-01,3.2
B9,S13,PC_GDP,CY,2008-01-01,0.9
B9,S13,PC_GDP,CY,2009-01-01,-5.4
B9,S13,PC_GDP,CY,2010-01-01,-4.7
B9,S13,PC_GDP,CY,2011-01-01,-5.7
B9,S13,PC_GDP,CY,2012-01-01,-5.6
B9,S13,PC_GDP,CY,2013-01-01,-5.1
B9,S13,PC_GDP,CY,2014-01-01,-9.0
B9,S13,PC_GDP,CY,2015-01-01,-1.3
B9,S13,PC_GDP,CY,2016-01-01,0.3
B9,S13,PC_GDP,CY,2017-01-01,1.8
B9,S13,PC_GDP,CZ,2006-01-01,-2.2
B9,S13,PC_GDP,CZ,2007-01-01,-0.7
B9,S13,PC_GDP,CZ,2008-01-01,-2.0
B9,S13,PC_GDP,CZ,2009-01-01,-5.5
B9,S13,PC_GDP,CZ,2010-01-01,-4.2
B9,S13,PC_GDP,CZ,2011-01-01,-2.7
B9,S13,PC_GDP,CZ,2012-01-01,-3.9
B9,S13,PC_GDP,CZ,2013-01-01,-1.2
B9,S13,PC_GDP,CZ,2014-01-01,-2.1
B9,S13,PC_GDP,CZ,2015-01-01,-0.6
B9,S13,PC_GDP,CZ,2016-01-01,0.7
B9,S13,PC_GDP,CZ,2017-01-01,1.5
B9,S13,PC_GDP,DE,2006-01-01,-1.7
B9,S13,PC_GDP,DE,2007-01-01,0.2
B9,S13,PC_GDP,DE,2008-01-01,-0.2
B9,S13,PC_GDP,DE,2009-01-01,-3.2
B9,S13,PC_GDP,DE,2010-01-01,-4.2
B9,S13,PC_GDP,DE,2011-01-01,-1.0
B9,S13,PC_GDP,DE,2012-01-01,0.0
B9,S13,PC_GDP,DE,2013-01-01,-0.1
B9,S13,PC_GDP,DE,2014-01-01,0.6
B9,S13,PC_GDP,DE,2015-01-01,0.8
B9,S13,PC_GDP,DE,2016-01-01,0.9
B9,S13,PC_GDP,DE,2017-01-01,1.0
B9,S13,PC_GDP,DK,2006-01-01,5.0
B9,S13,PC_GDP,DK,2007-01-01,5.0
B9,S13,PC_GDP,DK,2008-01-01,3.2
B9,S13,PC_GDP,DK,2009-01-01,-2.8
B9,S13,PC_GDP,DK,2010-01-01,-2.7
B9,S13,PC_GDP,DK,2011-01-01,-2.1
B9,S13,PC_GDP,DK,2012-01-01,-3.5
B9,S13,PC_GDP,DK,2013-01-01,-1.2
B9,S13,PC_GDP,DK,2014-01-01,1.1
B9,S13,PC_GDP,DK,2015-01-01,-1.5
B9,S13,PC_GDP,DK,2016-01-01,-0.4
B9,S13,PC_GDP,DK,2017-01-01,1.1
B9,S13,PC_GDP,EA18,2006-01-01,-1.5
B9,S13,PC_GDP,EA18,2007-01-01,-0.7
B9,S13,PC_GDP,EA18,2008-01-01,-2.2
B9,S13,PC_GDP,EA18,2009-01-01,-6.2
B9,S13,PC_GDP,EA18,2010-01-01,-6.2
B9,S13,PC_GDP,EA18,2011-01-01,-4.2
