indic_bt,nace_r2,unit,geo\time,date,value
PROD,MIG_CAG,I2015_SCA,BG,2018-03-01,128.5 
PROD,MIG_CAG,I2015_SCA,BG,2018-04-01,124.5 
PROD,MIG_CAG,I2015_SCA,BG,2018-05-01,129.8 
PROD,MIG_CAG,I2015_SCA,BG,2018-06-01,129.3 
PROD,MIG_CAG,I2015_SCA,BG,2018-07-01,133.1 
PROD,MIG_CAG,I2015_SCA,BG,2018-08-01,137.7 p
PROD,MIG_CAG,I2015_SCA,CY,2017-09-01,118.0 
PROD,MIG_CAG,I2015_SCA,CY,2017-10-01,121.4 
PROD,MIG_CAG,I2015_SCA,CY,2017-11-01,119.2 
PROD,MIG_CAG,I2015_SCA,CY,2017-12-01,126.8 
PROD,MIG_CAG,I2015_SCA,CY,2018-01-01,121.8 
PROD,MIG_CAG,I2015_SCA,CY,2018-02-01,118.3 
PROD,MIG_CAG,I2015_SCA,CY,2018-03-01,120.6 
PROD,MIG_CAG,I2015_SCA,CY,2018-04-01,121.2 
PROD,MIG_CAG,I2015_SCA,CY,2018-05-01,121.0 
PROD,MIG_CAG,I2015_SCA,CY,2018-06-01,122.6 
PROD,MIG_CAG,I2015_SCA,CY,2018-07-01,119.4 
PROD,MIG_CAG,I2015_SCA,CY,2018-08-01,: c
PROD,MIG_CAG,I2015_SCA,CZ,2017-09-01,115.3 e
PROD,MIG_CAG,I2015_SCA,CZ,2017-10-01,112.6 e
PROD,MIG_CAG,I2015_SCA,CZ,2017-11-01,115.6 e
PROD,MIG_CAG,I2015_SCA,CZ,2017-12-01,117.6 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-01-01,119.8 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-02-01,116.2 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-03-01,116.8 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-04-01,116.7 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-05-01,118.1 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-06-01,119.5 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-07-01,120.2 e
PROD,MIG_CAG,I2015_SCA,CZ,2018-08-01,118.9 e
PROD,MIG_CAG,I2015_SCA,DE,2017-09-01,106.2 
PROD,MIG_CAG,I2015_SCA,DE,2017-10-01,103.8 
PROD,MIG_CAG,I2015_SCA,DE,2017-11-01,109.1 
PROD,MIG_CAG,I2015_SCA,DE,2017-12-01,108.0 
PROD,MIG_CAG,I2015_SCA,DE,2018-01-01,108.0 
PROD,MIG_CAG,I2015_SCA,DE,2018-02-01,105.0 
PROD,MIG_CAG,I2015_SCA,DE,2018-03-01,108.1 
PROD,MIG_CAG,I2015_SCA,DE,2018-04-01,107.4 
PROD,MIG_CAG,I2015_SCA,DE,2018-05-01,108.2 
PROD,MIG_CAG,I2015_SCA,DE,2018-06-01,107.9 
PROD,MIG_CAG,I2015_SCA,DE,2018-07-01,105.2 
PROD,MIG_CAG,I2015_SCA,DE,2018-08-01,104.5 
PROD,MIG_CAG,I2015_SCA,DK,2017-09-01,105.4 
PROD,MIG_CAG,I2015_SCA,DK,2017-10-01,107.6 
PROD,MIG_CAG,I2015_SCA,DK,2017-11-01,106.7 
PROD,MIG_CAG,I2015_SCA,DK,2017-12-01,98.7 
PROD,MIG_CAG,I2015_SCA,DK,2018-01-01,112.8 
PROD,MIG_CAG,I2015_SCA,DK,2018-02-01,116.2 
PROD,MIG_CAG,I2015_SCA,DK,2018-03-01,118.0 
PROD,MIG_CAG,I2015_SCA,DK,2018-04-01,117.8 
PROD,MIG_CAG,I2015_SCA,DK,2018-05-01,114.1 
PROD,MIG_CAG,I2015_SCA,DK,2018-06-01,114.6 
PROD,MIG_CAG,I2015_SCA,DK,2018-07-01,115.3 
PROD,MIG_CAG,I2015_SCA,DK,2018-08-01,114.0 
PROD,MIG_CAG,I2015_SCA,EA19,2017-09-01,107.8 
PROD,MIG_CAG,I2015_SCA,EA19,2017-10-01,108.3 
PROD,MIG_CAG,I2015_SCA,EA19,2017-11-01,111.0 
PROD,MIG_CAG,I2015_SCA,EA19,2017-12-01,109.1 
PROD,MIG_CAG,I2015_SCA,EA19,2018-01-01,109.9 
PROD,MIG_CAG,I2015_SCA,EA19,2018-02-01,106.0 
PROD,MIG_CAG,I2015_SCA,EA19,2018-03-01,105.4 
PROD,MIG_CAG,I2015_SCA,EA19,2018-04-01,108.1 
PROD,MIG_CAG,I2015_SCA,EA19,2018-05-01,108.9 
PROD,MIG_CAG,I2015_SCA,EA19,2018-06-01,106.8 
PROD,MIG_CAG,I2015_SCA,EA19,2018-07-01,107.9 
PROD,MIG_CAG,I2015_SCA,EA19,2018-08-01,109.4 s
PROD,MIG_CAG,I2015_SCA,EE,2017-09-01,100.1 
PROD,MIG_CAG,I2015_SCA,EE,2017-10-01,112.1 
PROD,MIG_CAG,I2015_SCA,EE,2017-11-01,108.9 
PROD,MIG_CAG,I2015_SCA,EE,2017-12-01,118.5 
PROD,MIG_CAG,I2015_SCA,EE,2018-01-01,116.7 
PROD,MIG_CAG,I2015_SCA,EE,2018-02-01,111.0 
PROD,MIG_CAG,I2015_SCA,EE,2018-03-01,112.2 
PROD,MIG_CAG,I2015_SCA,EE,2018-04-01,115.4 
PROD,MIG_CAG,I2015_SCA,EE,2018-05-01,112.9 
PROD,MIG_CAG,I2015_SCA,EE,2018-06-01,109.9 
PROD,MIG_CAG,I2015_SCA,EE,2018-07-01,103.7 
PROD,MIG_CAG,I2015_SCA,EE,2018-08-01,110.2 
PROD,MIG_CAG,I2015_SCA,EL,2017-09-01,103.6 p
PROD,MIG_CAG,I2015_SCA,EL,2017-10-01,106.9 p
PROD,MIG_CAG,I2015_SCA,EL,2017-11-01,105.7 p
PROD,MIG_CAG,I2015_SCA,EL,2017-12-01,107.9 p
PROD,MIG_CAG,I2015_SCA,EL,2018-01-01,112.8 p
PROD,MIG_CAG,I2015_SCA,EL,2018-02-01,108.2 p
PROD,MIG_CAG,I2015_SCA,EL,2018-03-01,110.2 p
PROD,MIG_CAG,I2015_SCA,EL,2018-04-01,117.5 p
PROD,MIG_CAG,I2015_SCA,EL,2018-05-01,112.1 p
PROD,MIG_CAG,I2015_SCA,EL,2018-06-01,107.8 p
PROD,MIG_CAG,I2015_SCA,EL,2018-07-01,106.8 p
PROD,MIG_CAG,I2015_SCA,EL,2018-08-01,115.2 p
PROD,MIG_CAG,I2015_SCA,ES,2017-09-01,109.4 p
PROD,MIG_CAG,I2015_SCA,ES,2017-10-01,110.1 p
PROD,MIG_CAG,I2015_SCA,ES,2017-11-01,111.1 p
PROD,MIG_CAG,I2015_SCA,ES,2017-12-01,112.5 p
PROD,MIG_CAG,I2015_SCA,ES,2018-01-01,109.6 p
PROD,MIG_CAG,I2015_SCA,ES,2018-02-01,109.6 p
PROD,MIG_CAG,I2015_SCA,ES,2018-03-01,112.0 p
PROD,MIG_CAG,I2015_SCA,ES,2018-04-01,110.3 p
PROD,MIG_CAG,I2015_SCA,ES,2018-05-01,112.0 p
PROD,MIG_CAG,I2015_SCA,ES,2018-06-01,112.1 p
PROD,MIG_CAG,I2015_SCA,ES,2018-07-01,113.7 p
PROD,MIG_CAG,I2015_SCA,ES,2018-08-01,115.5 p
PROD,MIG_CAG,I2015_SCA,EU28,2017-09-01,108.7 
PROD,MIG_CAG,I2015_SCA,EU28,2017-10-01,109.4 
PROD,MIG_CAG,I2015_SCA,EU28,2017-11-01,111.4 
PROD,MIG_CAG,I2015_SCA,EU28,2017-12-01,110.2 
PROD,MIG_CAG,I2015_SCA,EU28,2018-01-01,111.1 
PROD,MIG_CAG,I2015_SCA,EU28,2018-02-01,108.0 
PROD,MIG_CAG,I2015_SCA,EU28,2018-03-01,107.7 
PROD,MIG_CAG,I2015_SCA,EU28,2018-04-01,109.4 
PROD,MIG_CAG,I2015_SCA,EU28,2018-05-01,110.2 
PROD,MIG_CAG,I2015_SCA,EU28,2018-06-01,108.7 
PROD,MIG_CAG,I2015_SCA,EU28,2018-07-01,109.4 
PROD,MIG_CAG,I2015_SCA,EU28,2018-08-01,110.7 s
PROD,MIG_CAG,I2015_SCA,FI,2017-09-01,116.5 
PROD,MIG_CAG,I2015_SCA,FI,2017-10-01,117.5 
PROD,MIG_CAG,I2015_SCA,FI,2017-11-01,118.3 
PROD,MIG_CAG,I2015_SCA,FI,2017-12-01,118.9 
PROD,MIG_CAG,I2015_SCA,FI,2018-01-01,119.4 
PROD,MIG_CAG,I2015_SCA,FI,2018-02-01,119.5 
PROD,MIG_CAG,I2015_SCA,FI,2018-03-01,119.7 
PROD,MIG_CAG,I2015_SCA,FI,2018-04-01,119.7 
PROD,MIG_CAG,I2015_SCA,FI,2018-05-01,119.6 
PROD,MIG_CAG,I2015_SCA,FI,2018-06-01,119.6 
PROD,MIG_CAG,I2015_SCA,FI,2018-07-01,119.3 
PROD,MIG_CAG,I2015_SCA,FI,2018-08-01,119.0 
PROD,MIG_CAG,I2015_SCA,FR,2017-09-01,104.7 
PROD,MIG_CAG,I2015_SCA,FR,2017-10-01,108.8 
PROD,MIG_CAG,I2015_SCA,FR,2017-11-01,108.3 
PROD,MIG_CAG,I2015_SCA,FR,2017-12-01,107.3 
PROD,MIG_CAG,I2015_SCA,FR,2018-01-01,107.0 
PROD,MIG_CAG,I2015_SCA,FR,2018-02-01,105.8 
PROD,MIG_CAG,I2015_SCA,FR,2018-03-01,106.2 
PROD,MIG_CAG,I2015_SCA,FR,2018-04-01,107.0 
PROD,MIG_CAG,I2015_SCA,FR,2018-05-01,106.6 
PROD,MIG_CAG,I2015_SCA,FR,2018-06-01,107.2 
PROD,MIG_CAG,I2015_SCA,FR,2018-07-01,110.0 
PROD,MIG_CAG,I2015_SCA,FR,2018-08-01,109.8 
PROD,MIG_CAG,I2015_SCA,HR,2017-09-01,97.9 
PROD,MIG_CAG,I2015_SCA,HR,2017-10-01,103.4 
PROD,MIG_CAG,I2015_SCA,HR,2017-11-01,99.0 
PROD,MIG_CAG,I2015_SCA,HR,2017-12-01,98.3 
PROD,MIG_CAG,I2015_SCA,HR,2018-01-01,97.9 
PROD,MIG_CAG,I2015_SCA,HR,2018-02-01,97.3 
PROD,MIG_CAG,I2015_SCA,HR,2018-03-01,86.7 
PROD,MIG_CAG,I2015_SCA,HR,2018-04-01,95.4 
PROD,MIG_CAG,I2015_SCA,HR,2018-05-01,96.5 
PROD,MIG_CAG,I2015_SCA,HR,2018-06-01,108.1 
PROD,MIG_CAG,I2015_SCA,HR,2018-07-01,98.0 
PROD,MIG_CAG,I2015_SCA,HR,2018-08-01,93.9 
PROD,MIG_CAG,I2015_SCA,HU,2017-09-01,101.3 
PROD,MIG_CAG,I2015_SCA,HU,2017-10-01,106.6 
PROD,MIG_CAG,I2015_SCA,HU,2017-11-01,99.4 
PROD,MIG_CAG,I2015_SCA,HU,2017-12-01,102.5 
PROD,MIG_CAG,I2015_SCA,HU,2018-01-01,103.4 
PROD,MIG_CAG,I2015_SCA,HU,2018-02-01,102.9 
PROD,MIG_CAG,I2015_SCA,HU,2018-03-01,102.7 
PROD,MIG_CAG,I2015_SCA,HU,2018-04-01,103.6 
PROD,MIG_CAG,I2015_SCA,HU,2018-05-01,105.5 
PROD,MIG_CAG,I2015_SCA,HU,2018-06-01,103.4 
PROD,MIG_CAG,I2015_SCA,HU,2018-07-01,95.0 
PROD,MIG_CAG,I2015_SCA,HU,2018-08-01,106.0 
PROD,MIG_CAG,I2015_SCA,IE,2017-09-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2017-10-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2017-11-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2017-12-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-01-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-02-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-03-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-04-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-05-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-06-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-07-01,: c
PROD,MIG_CAG,I2015_SCA,IE,2018-08-01,: c
PROD,MIG_CAG,I2015_SCA,IT,2017-09-01,109.7 
PROD,MIG_CAG,I2015_SCA,IT,2017-10-01,109.8 
PROD,MIG_CAG,I2015_SCA,IT,2017-11-01,111.4 
PROD,MIG_CAG,I2015_SCA,IT,2017-12-01,113.7 
PROD,MIG_CAG,I2015_SCA,IT,2018-01-01,112.0 
PROD,MIG_CAG,I2015_SCA,IT,2018-02-01,110.7 
PROD,MIG_CAG,I2015_SCA,IT,2018-03-01,111.6 
PROD,MIG_CAG,I2015_SCA,IT,2018-04-01,112.4 
PROD,MIG_CAG,I2015_SCA,IT,2018-05-01,112.9 
PROD,MIG_CAG,I2015_SCA,IT,2018-06-01,114.2 
PROD,MIG_CAG,I2015_SCA,IT,2018-07-01,111.9 
PROD,MIG_CAG,I2015_SCA,IT,2018-08-01,115.9 
PROD,MIG_CAG,I2015_SCA,LT,2017-09-01,133.1 
PROD,MIG_CAG,I2015_SCA,LT,2017-10-01,131.2 
PROD,MIG_CAG,I2015_SCA,LT,2017-11-01,142.5 
PROD,MIG_CAG,I2015_SCA,LT,2017-12-01,149.8 
PROD,MIG_CAG,I2015_SCA,LT,2018-01-01,155.5 
PROD,MIG_CAG,I2015_SCA,LT,2018-02-01,157.7 
PROD,MIG_CAG,I2015_SCA,LT,2018-03-01,153.6 
PROD,MIG_CAG,I2015_SCA,LT,2018-04-01,147.7 
PROD,MIG_CAG,I2015_SCA,LT,2018-05-01,143.5 
PROD,MIG_CAG,I2015_SCA,LT,2018-06-01,150.4 
PROD,MIG_CAG,I2015_SCA,LT,2018-07-01,153.5 
PROD,MIG_CAG,I2015_SCA,LT,2018-08-01,152.8 
PROD,MIG_CAG,I2015_SCA,LU,2017-09-01,108.0 s
PROD,MIG_CAG,I2015_SCA,LU,2017-10-01,93.9 ps
PROD,MIG_CAG,I2015_SCA,LU,2017-11-01,114.2 ps
PROD,MIG_CAG,I2015_SCA,LU,2017-12-01,104.0 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-01-01,103.7 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-02-01,102.4 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-03-01,103.0 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-04-01,99.7 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-05-01,102.0 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-06-01,107.9 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-07-01,107.8 ps
PROD,MIG_CAG,I2015_SCA,LU,2018-08-01,: 
PROD,MIG_CAG,I2015_SCA,LV,2017-09-01,123.6 
PROD,MIG_CAG,I2015_SCA,LV,2017-10-01,116.3 
PROD,MIG_CAG,I2015_SCA,LV,2017-11-01,127.0 
PROD,MIG_CAG,I2015_SCA,LV,2017-12-01,132.8 
PROD,MIG_CAG,I2015_SCA,LV,2018-01-01,122.9 
PROD,MIG_CAG,I2015_SCA,LV,2018-02-01,121.9 
PROD,MIG_CAG,I2015_SCA,LV,2018-03-01,119.9 
PROD,MIG_CAG,I2015_SCA,LV,2018-04-01,117.7 
PROD,MIG_CAG,I2015_SCA,LV,2018-05-01,130.0 
PROD,MIG_CAG,I2015_SCA,LV,2018-06-01,122.5 
PROD,MIG_CAG,I2015_SCA,LV,2018-07-01,119.9 
PROD,MIG_CAG,I2015_SCA,LV,2018-08-01,126.6 
PROD,MIG_CAG,I2015_SCA,ME,2017-09-01,82.2 s
PROD,MIG_CAG,I2015_SCA,ME,2017-10-01,91.8 s
PROD,MIG_CAG,I2015_SCA,ME,2017-11-01,94.2 s
PROD,MIG_CAG,I2015_SCA,ME,2017-12-01,90.0 s
PROD,MIG_CAG,I2015_SCA,ME,2018-01-01,106.8 s
PROD,MIG_CAG,I2015_SCA,ME,2018-02-01,82.4 s
PROD,MIG_CAG,I2015_SCA,ME,2018-03-01,86.2 s
PROD,MIG_CAG,I2015_SCA,ME,2018-04-01,79.0 s
PROD,MIG_CAG,I2015_SCA,ME,2018-05-01,100.2 s
PROD,MIG_CAG,I2015_SCA,ME,2018-06-01,111.2 s
PROD,MIG_CAG,I2015_SCA,ME,2018-07-01,87.2 s
PROD,MIG_CAG,I2015_SCA,ME,2018-08-01,68.8 s
PROD,MIG_CAG,I2015_SCA,MK,2017-09-01,136.5 
PROD,MIG_CAG,I2015_SCA,MK,2017-10-01,152.0 
PROD,MIG_CAG,I2015_SCA,MK,2017-11-01,158.8 
PROD,MIG_CAG,I2015_SCA,MK,2017-12-01,147.5 
PROD,MIG_CAG,I2015_SCA,MK,2018-01-01,164.8 
PROD,MIG_CAG,I2015_SCA,MK,2018-02-01,159.7 
PROD,MIG_CAG,I2015_SCA,MK,2018-03-01,146.8 
PROD,MIG_CAG,I2015_SCA,MK,2018-04-01,149.6 
PROD,MIG_CAG,I2015_SCA,MK,2018-05-01,170.4 
PROD,MIG_CAG,I2015_SCA,MK,2018-06-01,173.1 
PROD,MIG_CAG,I2015_SCA,MK,2018-07-01,165.7 
PROD,MIG_CAG,I2015_SCA,MK,2018-08-01,144.1 
PROD,MIG_CAG,I2015_SCA,MT,2017-09-01,105.2 p
PROD,MIG_CAG,I2015_SCA,MT,2017-10-01,103.2 p
PROD,MIG_CAG,I2015_SCA,MT,2017-11-01,104.6 p
PROD,MIG_CAG,I2015_SCA,MT,2017-12-01,104.2 p
PROD,MIG_CAG,I2015_SCA,MT,2018-01-01,104.5 p
PROD,MIG_CAG,I2015_SCA,MT,2018-02-01,103.7 p
PROD,MIG_CAG,I2015_SCA,MT,2018-03-01,101.9 p
PROD,MIG_CAG,I2015_SCA,MT,2018-04-01,102.9 p
PROD,MIG_CAG,I2015_SCA,MT,2018-05-01,102.7 p
PROD,MIG_CAG,I2015_SCA,MT,2018-06-01,104.4 p
PROD,MIG_CAG,I2015_SCA,MT,2018-07-01,101.8 p
PROD,MIG_CAG,I2015_SCA,MT,2018-08-01,109.2 p
PROD,MIG_CAG,I2015_SCA,NL,2017-09-01,111.9 p
PROD,MIG_CAG,I2015_SCA,NL,2017-10-01,112.2 p
PROD,MIG_CAG,I2015_SCA,NL,2017-11-01,114.2 p
PROD,MIG_CAG,I2015_SCA,NL,2017-12-01,118.0 p
PROD,MIG_CAG,I2015_SCA,NL,2018-01-01,117.2 p
PROD,MIG_CAG,I2015_SCA,NL,2018-02-01,114.9 p
PROD,MIG_CAG,I2015_SCA,NL,2018-03-01,113.8 p
PROD,MIG_CAG,I2015_SCA,NL,2018-04-01,115.7 p
PROD,MIG_CAG,I2015_SCA,NL,2018-05-01,115.6 p
PROD,MIG_CAG,I2015_SCA,NL,2018-06-01,116.0 p
PROD,MIG_CAG,I2015_SCA,NL,2018-07-01,114.8 p
PROD,MIG_CAG,I2015_SCA,NL,2018-08-01,117.4 p
PROD,MIG_CAG,I2015_SCA,NO,2017-09-01,84.1 
PROD,MIG_CAG,I2015_SCA,NO,2017-10-01,84.1 
PROD,MIG_CAG,I2015_SCA,NO,2017-11-01,84.4 
PROD,MIG_CAG,I2015_SCA,NO,2017-12-01,85.5 
PROD,MIG_CAG,I2015_SCA,NO,2018-01-01,84.8 
PROD,MIG_CAG,I2015_SCA,NO,2018-02-01,85.4 
PROD,MIG_CAG,I2015_SCA,NO,2018-03-01,86.3 
PROD,MIG_CAG,I2015_SCA,NO,2018-04-01,86.1 
PROD,MIG_CAG,I2015_SCA,NO,2018-05-01,85.0 
PROD,MIG_CAG,I2015_SCA,NO,2018-06-01,86.1 
PROD,MIG_CAG,I2015_SCA,NO,2018-07-01,85.2 
PROD,MIG_CAG,I2015_SCA,NO,2018-08-01,85.4 
PROD,MIG_CAG,I2015_SCA,PL,2017-09-01,110.8 
PROD,MIG_CAG,I2015_SCA,PL,2017-10-01,114.5 
PROD,MIG_CAG,I2015_SCA,PL,2017-11-01,117.1 
PROD,MIG_CAG,I2015_SCA,PL,2017-12-01,114.0 
PROD,MIG_CAG,I2015_SCA,PL,2018-01-01,114.4 
PROD,MIG_CAG,I2015_SCA,PL,2018-02-01,114.4 
PROD,MIG_CAG,I2015_SCA,PL,2018-03-01,116.0 
PROD,MIG_CAG,I2015_SCA,PL,2018-04-01,114.9 
PROD,MIG_CAG,I2015_SCA,PL,2018-05-01,116.8 
PROD,MIG_CAG,I2015_SCA,PL,2018-06-01,120.7 
PROD,MIG_CAG,I2015_SCA,PL,2018-07-01,116.5 
PROD,MIG_CAG,I2015_SCA,PL,2018-08-01,123.7 
PROD,MIG_CAG,I2015_SCA,PT,2017-09-01,104.6 
PROD,MIG_CAG,I2015_SCA,PT,2017-10-01,107.8 
PROD,MIG_CAG,I2015_SCA,PT,2017-11-01,107.8 
PROD,MIG_CAG,I2015_SCA,PT,2017-12-01,112.5 
PROD,MIG_CAG,I2015_SCA,PT,2018-01-01,111.6 
PROD,MIG_CAG,I2015_SCA,PT,2018-02-01,108.1 
PROD,MIG_CAG,I2015_SCA,PT,2018-03-01,107.0 
PROD,MIG_CAG,I2015_SCA,PT,2018-04-01,109.6 
PROD,MIG_CAG,I2015_SCA,PT,2018-05-01,106.8 
PROD,MIG_CAG,I2015_SCA,PT,2018-06-01,109.3 
PROD,MIG_CAG,I2015_SCA,PT,2018-07-01,109.7 
PROD,MIG_CAG,I2015_SCA,PT,2018-08-01,111.8 
PROD,MIG_CAG,I2015_SCA,RO,2017-09-01,124.3 
PROD,MIG_CAG,I2015_SCA,RO,2017-10-01,125.0 
PROD,MIG_CAG,I2015_SCA,RO,2017-11-01,126.7 
PROD,MIG_CAG,I2015_SCA,RO,2017-12-01,139.7 
PROD,MIG_CAG,I2015_SCA,RO,2018-01-01,135.9 
PROD,MIG_CAG,I2015_SCA,RO,2018-02-01,131.5 
PROD,MIG_CAG,I2015_SCA,RO,2018-03-01,130.9 
PROD,MIG_CAG,I2015_SCA,RO,2018-04-01,139.8 
PROD,MIG_CAG,I2015_SCA,RO,2018-05-01,135.3 
PROD,MIG_CAG,I2015_SCA,RO,2018-06-01,137.4 
PROD,MIG_CAG,I2015_SCA,RO,2018-07-01,135.3 
PROD,MIG_CAG,I2015_SCA,RO,2018-08-01,139.2 p
PROD,MIG_CAG,I2015_SCA,RS,2017-09-01,111.2 
PROD,MIG_CAG,I2015_SCA,RS,2017-10-01,109.2 
PROD,MIG_CAG,I2015_SCA,RS,2017-11-01,102.2 
PROD,MIG_CAG,I2015_SCA,RS,2017-12-01,103.5 
PROD,MIG_CAG,I2015_SCA,RS,2018-01-01,106.0 
PROD,MIG_CAG,I2015_SCA,RS,2018-02-01,106.0 
PROD,MIG_CAG,I2015_SCA,RS,2018-03-01,109.3 
PROD,MIG_CAG,I2015_SCA,RS,2018-04-01,103.6 
PROD,MIG_CAG,I2015_SCA,RS,2018-05-01,114.1 
PROD,MIG_CAG,I2015_SCA,RS,2018-06-01,118.6 
PROD,MIG_CAG,I2015_SCA,RS,2018-07-01,110.2 
PROD,MIG_CAG,I2015_SCA,RS,2018-08-01,123.1 
PROD,MIG_CAG,I2015_SCA,SE,2017-09-01,115.3 
PROD,MIG_CAG,I2015_SCA,SE,2017-10-01,117.1 
PROD,MIG_CAG,I2015_SCA,SE,2017-11-01,118.7 
PROD,MIG_CAG,I2015_SCA,SE,2017-12-01,118.3 
PROD,MIG_CAG,I2015_SCA,SE,2018-01-01,121.9 
PROD,MIG_CAG,I2015_SCA,SE,2018-02-01,120.7 
PROD,MIG_CAG,I2015_SCA,SE,2018-03-01,122.7 
PROD,MIG_CAG,I2015_SCA,SE,2018-04-01,116.1 
PROD,MIG_CAG,I2015_SCA,SE,2018-05-01,119.4 
PROD,MIG_CAG,I2015_SCA,SE,2018-06-01,119.2 
PROD,MIG_CAG,I2015_SCA,SE,2018-07-01,118.9 p
PROD,MIG_CAG,I2015_SCA,SE,2018-08-01,117.6 p
PROD,MIG_CAG,I2015_SCA,SI,2017-09-01,135.5 
PROD,MIG_CAG,I2015_SCA,SI,2017-10-01,136.6 
PROD,MIG_CAG,I2015_SCA,SI,2017-11-01,141.2 
PROD,MIG_CAG,I2015_SCA,SI,2017-12-01,148.3 
PROD,MIG_CAG,I2015_SCA,SI,2018-01-01,148.3 p
PROD,MIG_CAG,I2015_SCA,SI,2018-02-01,142.1 p
PROD,MIG_CAG,I2015_SCA,SI,2018-03-01,150.2 p
PROD,MIG_CAG,I2015_SCA,SI,2018-04-01,144.6 p
PROD,MIG_CAG,I2015_SCA,SI,2018-05-01,148.3 p
PROD,MIG_CAG,I2015_SCA,SI,2018-06-01,145.5 p
PROD,MIG_CAG,I2015_SCA,SI,2018-07-01,150.8 p
PROD,MIG_CAG,I2015_SCA,SI,2018-08-01,143.6 p
PROD,MIG_CAG,I2015_SCA,SK,2017-09-01,107.6 
PROD,MIG_CAG,I2015_SCA,SK,2017-10-01,110.4 
PROD,MIG_CAG,I2015_SCA,SK,2017-11-01,112.5 
PROD,MIG_CAG,I2015_SCA,SK,2017-12-01,108.5 
PROD,MIG_CAG,I2015_SCA,SK,2018-01-01,110.1 
PROD,MIG_CAG,I2015_SCA,SK,2018-02-01,111.2 
PROD,MIG_CAG,I2015_SCA,SK,2018-03-01,111.0 
PROD,MIG_CAG,I2015_SCA,SK,2018-04-01,112.7 
PROD,MIG_CAG,I2015_SCA,SK,2018-05-01,112.7 
PROD,MIG_CAG,I2015_SCA,SK,2018-06-01,113.6 
PROD,MIG_CAG,I2015_SCA,SK,2018-07-01,111.2 p
