currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time,date,value
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2001-04-01,6183.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2001-07-01,6949.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2001-10-01,6993.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2002-01-01,7147.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2002-04-01,7409.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2002-07-01,7760.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2002-10-01,11447.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2003-01-01,11733.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2003-04-01,11820.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2003-07-01,11855.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2003-10-01,12060.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2004-01-01,12361.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2004-04-01,12509.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2004-07-01,12685.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2004-10-01,11794.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2005-01-01,12019.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2005-04-01,12625.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2005-07-01,12583.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2005-10-01,12466.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2006-01-01,12914.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2006-04-01,12475.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2006-07-01,12798.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2006-10-01,13279.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2007-01-01,16740.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2007-04-01,18465.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2007-07-01,18489.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2007-10-01,19057.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2008-01-01,17588.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2008-04-01,19489.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2008-07-01,19666.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2008-10-01,27163.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2009-01-01,28502.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2009-04-01,27565.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2009-07-01,32174.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2009-10-01,33922.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2010-01-01,35863.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2010-04-01,36709.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2010-07-01,37331.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2010-10-01,27768.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2011-01-01,28819.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2011-04-01,28142.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2011-07-01,28267.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2011-10-01,29031.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2012-01-01,26848.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2012-04-01,27670.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2012-07-01,28111.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2012-10-01,27844.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2013-01-01,28591.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2013-04-01,28941.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2013-07-01,28611.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2013-10-01,26453.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2014-01-01,26599.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2014-04-01,39680.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2014-07-01,41251.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2014-10-01,38714.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2015-01-01,40395.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2015-04-01,40361.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2015-07-01,44132.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2015-10-01,41017.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2016-01-01,42547.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2016-04-01,41569.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2016-07-01,39761.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2016-10-01,39239.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2017-01-01,41535.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2017-04-01,41615.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2017-07-01,43875.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2017-10-01,43395.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2018-01-01,44222.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HR,2018-04-01,45380.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1995-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1996-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1996-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1996-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1997-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1997-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1997-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1998-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1998-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1998-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1999-01-01,282044.7 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1999-04-01,328298.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1999-07-01,354809.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,1999-10-01,330862.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2000-01-01,368426.8 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2000-04-01,374751.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2000-07-01,430173.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2000-10-01,484327.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2001-01-01,590336.7 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2001-04-01,593251.6 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2001-07-01,587951.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2001-10-01,598449.7 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2002-01-01,908517.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2002-04-01,947774.3 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2002-07-01,1047050.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2002-10-01,1057451.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2003-01-01,1216032.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2003-04-01,1422463.3 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2003-07-01,1589341.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2003-10-01,1828468.4 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2004-01-01,1914230.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2004-04-01,2023168.8 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2004-07-01,2111305.3 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2004-10-01,2237256.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2005-01-01,2401385.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2005-04-01,2665597.8 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2005-07-01,2810177.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2005-10-01,3070357.6 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2006-01-01,21613807.7 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2006-04-01,24200779.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2006-07-01,24243545.3 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2006-10-01,23282521.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2007-01-01,23776587.7 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2007-04-01,28631931.4 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2007-07-01,29513297.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2007-10-01,34887741.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2008-01-01,35310695.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2008-04-01,32611100.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2008-07-01,41337671.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2008-10-01,47060766.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2009-01-01,58817407.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2009-04-01,46463992.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2009-07-01,45518847.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2009-10-01,45614124.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2010-01-01,48053630.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2010-04-01,54076404.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2010-07-01,47376263.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2010-10-01,44639631.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2011-01-01,42695144.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2011-04-01,40451922.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2011-07-01,44511391.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2011-10-01,52261413.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2012-01-01,49317730.8
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2012-04-01,50852722.7
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2012-07-01,48929086.2
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2012-10-01,52652748.3
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2013-01-01,56991763.4
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2013-04-01,54277864.5
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2013-07-01,53298718.1
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2013-10-01,51444571.9
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2014-01-01,53039553.9
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2014-04-01,52634953.9
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2014-07-01,54944917.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2014-10-01,55884838.2
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2015-01-01,58796672.3
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2015-04-01,59872797.2
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2015-07-01,58892810.3
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2015-10-01,62077648.3
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2016-01-01,59112238.5
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2016-04-01,61235905.9
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2016-07-01,58630148.7
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2016-10-01,79152365.7
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2017-01-01,78886620.8
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2017-04-01,74721057.2
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2017-07-01,74966422.6
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2017-10-01,67585514.2
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2018-01-01,66989962.3
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,HU,2018-04-01,73971396.8
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1995-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1996-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1996-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1996-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1997-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1997-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1997-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1998-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1998-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1998-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1999-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1999-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,1999-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2000-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2000-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2000-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2001-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2001-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2001-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2002-01-01,120716.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2002-04-01,118527.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2002-07-01,120367.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2002-10-01,126903.6 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2003-01-01,129324.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2003-04-01,136297.6 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2003-07-01,142546.8 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2003-10-01,152114.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2004-01-01,171877.4 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2004-04-01,182118.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2004-07-01,192146.9 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2004-10-01,202113.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2005-01-01,192403.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2005-04-01,230159.9 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2005-07-01,263638.6 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2005-10-01,290251.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2006-01-01,292955.7 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2006-04-01,292594.6 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2006-07-01,297997.5 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2006-10-01,305177.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2007-01-01,326212.6 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2007-04-01,334813.8 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2007-07-01,338432.1 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2007-10-01,330164.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2008-01-01,334471.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2008-04-01,340788.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2008-07-01,374598.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2008-10-01,375577.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2009-01-01,384880.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2009-04-01,405494.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2009-07-01,444114.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2009-10-01,482470.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2010-01-01,502008.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2010-04-01,529213.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2010-07-01,514703.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2010-10-01,529252.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2011-01-01,545219.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2011-04-01,538701.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2011-07-01,530741.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2011-10-01,548780.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2012-01-01,561411.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2012-04-01,592868.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2012-07-01,597996.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2012-10-01,613491.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2013-01-01,657162.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2013-04-01,654787.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2013-07-01,646961.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2013-10-01,711919.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2014-01-01,736542.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2014-04-01,773254.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2014-07-01,832280.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2014-10-01,912372.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2015-01-01,1249660.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2015-04-01,1245127.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2015-07-01,1196442.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2015-10-01,1325798.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2016-01-01,1337555.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2016-04-01,1345556.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2016-07-01,1356464.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2016-10-01,1413802.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2017-01-01,1455117.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2017-04-01,1438616.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2017-07-01,1390024.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2017-10-01,1253862.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2018-01-01,1294197.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IE,2018-04-01,1384996.0
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1995-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1996-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1996-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1996-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1997-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1997-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1997-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1998-04-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1998-07-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1998-10-01,: 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1999-01-01,180165.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1999-04-01,181539.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1999-07-01,188337.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,1999-10-01,196318.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2000-01-01,200307.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2000-04-01,203207.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2000-07-01,209050.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2000-10-01,215103.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2001-01-01,224635.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2001-04-01,227401.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2001-07-01,227697.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2001-10-01,228781.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2002-01-01,222367.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2002-04-01,215821.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2002-07-01,209297.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2002-10-01,203568.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2003-01-01,205049.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2003-04-01,210592.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2003-07-01,204901.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2003-10-01,203325.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2004-01-01,205859.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2004-04-01,213204.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2004-07-01,213795.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2004-10-01,216921.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,IT,2005-01-01,224194.0 
