currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time,date,value
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2004-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2005-01-01,1244150.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2006-01-01,1426024.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2007-01-01,1528778.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2008-01-01,1233965.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2009-01-01,1488202.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2010-01-01,1821489.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2011-01-01,1787727.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2012-01-01,2085602.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2013-01-01,2205280.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2014-01-01,2643456.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2015-01-01,2715117.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2016-01-01,2935646.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,DK,2017-01-01,3100056.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2004-01-01,1637.7 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2005-01-01,2494.6 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2006-01-01,3641.7 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2007-01-01,4359.1 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2008-01-01,2702.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2009-01-01,3475.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2010-01-01,3989.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2011-01-01,4181.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2012-01-01,4679.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2013-01-01,5468.5
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2014-01-01,6121.9
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2015-01-01,6658.8
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2016-01-01,9241.5
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EE,2017-01-01,12127.3
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2003-01-01,27284.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2004-01-01,38261.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2005-01-01,58905.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2006-01-01,66781.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2007-01-01,86437.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2008-01-01,87805.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2009-01-01,89654.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2010-01-01,71350.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2011-01-01,63431.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2012-01-01,111689.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2013-01-01,107937.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2014-01-01,116563.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2015-01-01,117510.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2016-01-01,124201.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,EL,2017-01-01,103844.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,1999-01-01,127387.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2000-01-01,193682.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2001-01-01,232647.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2002-01-01,257293.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2003-01-01,338245.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2004-01-01,384274.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2005-01-01,499874.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2006-01-01,517430.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2007-01-01,514882.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2008-01-01,427750.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2009-01-01,445431.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2010-01-01,377182.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2011-01-01,323105.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2012-01-01,: c
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2013-01-01,347534.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2014-01-01,411378.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2015-01-01,488645.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2016-01-01,522327.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,ES,2017-01-01,612327.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,1999-01-01,33466.9 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2000-01-01,54945.6 
