unit,geotime,date,value
NR,AT,2001-01-01,958.0
NR,AT,2002-01-01,956.0
NR,AT,2003-01-01,931.0
NR,AT,2004-01-01,878.0
NR,AT,2005-01-01,768.0
NR,AT,2006-01-01,730.0
NR,AT,2007-01-01,691.0
NR,AT,2008-01-01,679.0
NR,AT,2009-01-01,633.0
NR,AT,2010-01-01,552.0
NR,AT,2011-01-01,523.0
NR,AT,2012-01-01,531.0
NR,AT,2013-01-01,455.0
NR,AT,2014-01-01,430.0
NR,AT,2015-01-01,479.0
NR,AT,2016-01-01,432.0
NR,BE,2001-01-01,1486.0
NR,BE,2002-01-01,1306.0
NR,BE,2003-01-01,1214.0
NR,BE,2004-01-01,1162.0
NR,BE,2005-01-01,1089.0
NR,BE,2006-01-01,1069.0
NR,BE,2007-01-01,1071.0
NR,BE,2008-01-01,944.0
NR,BE,2009-01-01,944.0
NR,BE,2010-01-01,840.0
NR,BE,2011-01-01,862.0
NR,BE,2012-01-01,770.0
NR,BE,2013-01-01,723.0
NR,BE,2014-01-01,727.0
NR,BE,2015-01-01,732.0
NR,BE,2016-01-01,637.0
NR,BG,2001-01-01,1011.0
NR,BG,2002-01-01,959.0
NR,BG,2003-01-01,960.0
NR,BG,2004-01-01,943.0
NR,BG,2005-01-01,957.0
NR,BG,2006-01-01,1043.0
NR,BG,2007-01-01,1006.0
NR,BG,2008-01-01,1061.0
NR,BG,2009-01-01,901.0
NR,BG,2010-01-01,776.0
NR,BG,2011-01-01,656.0
NR,BG,2012-01-01,601.0
NR,BG,2013-01-01,601.0
NR,BG,2014-01-01,660.0
NR,BG,2015-01-01,708.0
NR,BG,2016-01-01,708.0
NR,CY,2001-01-01,98.0
NR,CY,2002-01-01,94.0
NR,CY,2003-01-01,97.0
NR,CY,2004-01-01,117.0
NR,CY,2005-01-01,102.0
NR,CY,2006-01-01,86.0
NR,CY,2007-01-01,89.0
NR,CY,2008-01-01,82.0
NR,CY,2009-01-01,71.0
NR,CY,2010-01-01,60.0
NR,CY,2011-01-01,71.0
NR,CY,2012-01-01,51.0
NR,CY,2013-01-01,44.0
NR,CY,2014-01-01,45.0
NR,CY,2015-01-01,57.0
NR,CY,2016-01-01,46.0
NR,CZ,2001-01-01,1333.0
NR,CZ,2002-01-01,1430.0
NR,CZ,2003-01-01,1447.0
NR,CZ,2004-01-01,1382.0
NR,CZ,2005-01-01,1286.0
NR,CZ,2006-01-01,1063.0
NR,CZ,2007-01-01,1221.0
NR,CZ,2008-01-01,1076.0
NR,CZ,2009-01-01,901.0
NR,CZ,2010-01-01,802.0
NR,CZ,2011-01-01,772.0
NR,CZ,2012-01-01,742.0
NR,CZ,2013-01-01,655.0
NR,CZ,2014-01-01,688.0
NR,CZ,2015-01-01,734.0
NR,CZ,2016-01-01,611.0
NR,DE,2001-01-01,6977.0
NR,DE,2002-01-01,6842.0
NR,DE,2003-01-01,6613.0
NR,DE,2004-01-01,5842.0
NR,DE,2005-01-01,5361.0
NR,DE,2006-01-01,5091.0
NR,DE,2007-01-01,4949.0
NR,DE,2008-01-01,4477.0
NR,DE,2009-01-01,4152.0
NR,DE,2010-01-01,3648.0
NR,DE,2011-01-01,4009.0
NR,DE,2012-01-01,3600.0
NR,DE,2013-01-01,3339.0
NR,DE,2014-01-01,3377.0
NR,DE,2015-01-01,3459.0
NR,DE,2016-01-01,3206.0
NR,DK,2001-01-01,431.0
NR,DK,2002-01-01,463.0
NR,DK,2003-01-01,432.0
NR,DK,2004-01-01,369.0
NR,DK,2005-01-01,331.0
NR,DK,2006-01-01,306.0
NR,DK,2007-01-01,406.0
NR,DK,2008-01-01,406.0
NR,DK,2009-01-01,303.0
NR,DK,2010-01-01,255.0
NR,DK,2011-01-01,220.0
NR,DK,2012-01-01,167.0
NR,DK,2013-01-01,191.0
NR,DK,2014-01-01,182.0
NR,DK,2015-01-01,178.0
NR,DK,2016-01-01,211.0
NR,EE,2001-01-01,199.0
NR,EE,2002-01-01,223.0
NR,EE,2003-01-01,164.0
NR,EE,2004-01-01,170.0
NR,EE,2005-01-01,170.0
NR,EE,2006-01-01,204.0
NR,EE,2007-01-01,196.0
NR,EE,2008-01-01,132.0
NR,EE,2009-01-01,98.0
NR,EE,2010-01-01,79.0
NR,EE,2011-01-01,101.0
NR,EE,2012-01-01,87.0
NR,EE,2013-01-01,81.0
NR,EE,2014-01-01,78.0
NR,EE,2015-01-01,67.0
NR,EE,2016-01-01,71.0
NR,EL,2001-01-01,1880.0
NR,EL,2002-01-01,1634.0
NR,EL,2003-01-01,1605.0
NR,EL,2004-01-01,1670.0
NR,EL,2005-01-01,1658.0
NR,EL,2006-01-01,1657.0
NR,EL,2007-01-01,1612.0
NR,EL,2008-01-01,1555.0
NR,EL,2009-01-01,1456.0
NR,EL,2010-01-01,1258.0
NR,EL,2011-01-01,1141.0
NR,EL,2012-01-01,988.0
NR,EL,2013-01-01,879.0
NR,EL,2014-01-01,795.0
NR,EL,2015-01-01,793.0
NR,EL,2016-01-01,824.0
NR,ES,2001-01-01,5517.0
NR,ES,2002-01-01,5347.0
NR,ES,2003-01-01,5400.0
NR,ES,2004-01-01,4749.0
NR,ES,2005-01-01,4442.0
NR,ES,2006-01-01,4104.0
NR,ES,2007-01-01,3823.0
NR,ES,2008-01-01,3100.0
NR,ES,2009-01-01,2714.0
NR,ES,2010-01-01,2479.0
NR,ES,2011-01-01,2060.0
NR,ES,2012-01-01,1903.0
NR,ES,2013-01-01,1680.0
NR,ES,2014-01-01,1688.0
NR,ES,2015-01-01,1689.0
NR,ES,2016-01-01,1810.0
NR,EU28,2001-01-01,54949.0
NR,EU28,2002-01-01,53969.0
NR,EU28,2003-01-01,51052.0
NR,EU28,2004-01-01,47898.0
NR,EU28,2005-01-01,45943.0
NR,EU28,2006-01-01,43718.0
NR,EU28,2007-01-01,43159.0
NR,EU28,2008-01-01,39605.0
NR,EU28,2009-01-01,35359.0
NR,EU28,2010-01-01,31488.0
NR,EU28,2011-01-01,30685.0
NR,EU28,2012-01-01,28243.0
NR,EU28,2013-01-01,25956.0
NR,EU28,2014-01-01,25977.0
NR,EU28,2015-01-01,26130.0
NR,EU28,2016-01-01,25651.0
NR,FI,2001-01-01,433.0
NR,FI,2002-01-01,415.0
NR,FI,2003-01-01,379.0
NR,FI,2004-01-01,375.0
NR,FI,2005-01-01,379.0
NR,FI,2006-01-01,336.0
NR,FI,2007-01-01,380.0
NR,FI,2008-01-01,344.0
NR,FI,2009-01-01,279.0
NR,FI,2010-01-01,272.0
NR,FI,2011-01-01,292.0
NR,FI,2012-01-01,255.0
NR,FI,2013-01-01,258.0
NR,FI,2014-01-01,229.0
NR,FI,2015-01-01,266.0
NR,FI,2016-01-01,258.0
NR,FR,2001-01-01,8162.0
NR,FR,2002-01-01,7655.0
NR,FR,2003-01-01,6058.0
NR,FR,2004-01-01,5530.0
NR,FR,2005-01-01,5318.0
NR,FR,2006-01-01,4709.0
NR,FR,2007-01-01,4620.0
NR,FR,2008-01-01,4275.0
NR,FR,2009-01-01,4273.0
NR,FR,2010-01-01,3992.0
NR,FR,2011-01-01,3963.0
NR,FR,2012-01-01,3653.0
NR,FR,2013-01-01,3268.0
NR,FR,2014-01-01,3384.0
NR,FR,2015-01-01,3461.0
NR,FR,2016-01-01,3477.0
NR,HR,2001-01-01,647.0
NR,HR,2002-01-01,627.0
NR,HR,2003-01-01,701.0
NR,HR,2004-01-01,608.0
NR,HR,2005-01-01,597.0
NR,HR,2006-01-01,614.0
NR,HR,2007-01-01,619.0
NR,HR,2008-01-01,664.0
NR,HR,2009-01-01,548.0
NR,HR,2010-01-01,426.0
NR,HR,2011-01-01,418.0
NR,HR,2012-01-01,390.0
NR,HR,2013-01-01,368.0
NR,HR,2014-01-01,308.0
NR,HR,2015-01-01,348.0
NR,HR,2016-01-01,307.0
NR,HU,2001-01-01,1239.0
NR,HU,2002-01-01,1429.0
NR,HU,2003-01-01,1326.0
NR,HU,2004-01-01,1296.0
NR,HU,2005-01-01,1278.0
NR,HU,2006-01-01,1303.0
NR,HU,2007-01-01,1232.0
NR,HU,2008-01-01,996.0
NR,HU,2009-01-01,822.0
NR,HU,2010-01-01,740.0
NR,HU,2011-01-01,638.0
NR,HU,2012-01-01,606.0
NR,HU,2013-01-01,591.0
NR,HU,2014-01-01,626.0
NR,HU,2015-01-01,644.0
NR,HU,2016-01-01,607.0
NR,IE,2001-01-01,412.0
NR,IE,2002-01-01,376.0
NR,IE,2003-01-01,337.0
NR,IE,2004-01-01,377.0
NR,IE,2005-01-01,400.0
NR,IE,2006-01-01,365.0
NR,IE,2007-01-01,338.0
NR,IE,2008-01-01,280.0
NR,IE,2009-01-01,238.0
NR,IE,2010-01-01,212.0
NR,IE,2011-01-01,186.0
NR,IE,2012-01-01,162.0
NR,IE,2013-01-01,188.0
NR,IE,2014-01-01,193.0
NR,IE,2015-01-01,162.0
NR,IE,2016-01-01,186.0
NR,IT,2001-01-01,7096.0
NR,IT,2002-01-01,6980.0
NR,IT,2003-01-01,6563.0
NR,IT,2004-01-01,6122.0
NR,IT,2005-01-01,5818.0
NR,IT,2006-01-01,5669.0
NR,IT,2007-01-01,5131.0
NR,IT,2008-01-01,4731.0
NR,IT,2009-01-01,4237.0
NR,IT,2010-01-01,4114.0
NR,IT,2011-01-01,3860.0
NR,IT,2012-01-01,3753.0
NR,IT,2013-01-01,3401.0
NR,IT,2014-01-01,3381.0
NR,IT,2015-01-01,3428.0
NR,IT,2016-01-01,3283.0
NR,LT,2001-01-01,706.0
NR,LT,2002-01-01,697.0
NR,LT,2003-01-01,709.0
NR,LT,2004-01-01,752.0
NR,LT,2005-01-01,773.0
NR,LT,2006-01-01,760.0
NR,LT,2007-01-01,740.0
NR,LT,2008-01-01,499.0
NR,LT,2009-01-01,370.0
NR,LT,2010-01-01,299.0
NR,LT,2011-01-01,296.0
NR,LT,2012-01-01,302.0
NR,LT,2013-01-01,256.0
NR,LT,2014-01-01,267.0
NR,LT,2015-01-01,242.0
NR,LT,2016-01-01,192.0
NR,LU,2001-01-01,70.0
NR,LU,2002-01-01,62.0
NR,LU,2003-01-01,53.0
NR,LU,2004-01-01,50.0
NR,LU,2005-01-01,47.0
NR,LU,2006-01-01,43.0
NR,LU,2007-01-01,46.0
NR,LU,2008-01-01,35.0
NR,LU,2009-01-01,48.0
NR,LU,2010-01-01,32.0
NR,LU,2011-01-01,33.0
NR,LU,2012-01-01,34.0
NR,LU,2013-01-01,45.0
NR,LU,2014-01-01,35.0
NR,LU,2015-01-01,36.0
NR,LU,2016-01-01,32.0
NR,LV,2001-01-01,558.0
NR,LV,2002-01-01,559.0
NR,LV,2003-01-01,532.0
NR,LV,2004-01-01,516.0
NR,LV,2005-01-01,442.0
NR,LV,2006-01-01,407.0
NR,LV,2007-01-01,419.0
NR,LV,2008-01-01,316.0
NR,LV,2009-01-01,254.0
NR,LV,2010-01-01,218.0
NR,LV,2011-01-01,179.0
NR,LV,2012-01-01,177.0
NR,LV,2013-01-01,179.0
NR,LV,2014-01-01,212.0
NR,LV,2015-01-01,188.0
NR,LV,2016-01-01,158.0
NR,MT,2001-01-01,16.0
NR,MT,2002-01-01,16.0
NR,MT,2003-01-01,16.0
NR,MT,2004-01-01,13.0
NR,MT,2005-01-01,17.0
NR,MT,2006-01-01,11.0
NR,MT,2007-01-01,14.0
NR,MT,2008-01-01,15.0
NR,MT,2009-01-01,15.0
NR,MT,2010-01-01,13.0
NR,MT,2011-01-01,16.0
NR,MT,2012-01-01,9.0
NR,MT,2013-01-01,17.0
NR,MT,2014-01-01,10.0
NR,MT,2015-01-01,11.0
NR,MT,2016-01-01,23.0
NR,NL,2001-01-01,993.0
NR,NL,2002-01-01,987.0
NR,NL,2003-01-01,1028.0
NR,NL,2004-01-01,804.0
NR,NL,2005-01-01,750.0
NR,NL,2006-01-01,730.0
NR,NL,2007-01-01,709.0
NR,NL,2008-01-01,677.0
NR,NL,2009-01-01,644.0
NR,NL,2010-01-01,537.0
NR,NL,2011-01-01,546.0
NR,NL,2012-01-01,562.0
NR,NL,2013-01-01,476.0
NR,NL,2014-01-01,477.0
NR,NL,2015-01-01,531.0
NR,NL,2016-01-01,533.0
NR,PL,2001-01-01,5534.0
NR,PL,2002-01-01,5826.0
NR,PL,2003-01-01,5642.0
NR,PL,2004-01-01,5712.0
NR,PL,2005-01-01,5444.0
NR,PL,2006-01-01,5243.0
NR,PL,2007-01-01,5583.0
NR,PL,2008-01-01,5437.0
NR,PL,2009-01-01,4572.0
NR,PL,2010-01-01,3908.0
NR,PL,2011-01-01,4189.0
NR,PL,2012-01-01,3571.0
NR,PL,2013-01-01,3357.0
NR,PL,2014-01-01,3202.0
NR,PL,2015-01-01,2938.0
NR,PL,2016-01-01,3026.0
NR,PT,2001-01-01,1670.0
NR,PT,2002-01-01,1655.0
NR,PT,2003-01-01,1542.0
NR,PT,2004-01-01,1294.0
NR,PT,2005-01-01,1247.0
NR,PT,2006-01-01,969.0
NR,PT,2007-01-01,974.0
NR,PT,2008-01-01,885.0
NR,PT,2009-01-01,840.0
NR,PT,2010-01-01,937.0
NR,PT,2011-01-01,891.0
NR,PT,2012-01-01,718.0
NR,PT,2013-01-01,637.0
NR,PT,2014-01-01,638.0
NR,PT,2015-01-01,593.0
NR,PT,2016-01-01,563.0
NR,RO,2001-01-01,2450.0
NR,RO,2002-01-01,2411.0
NR,RO,2003-01-01,2229.0
NR,RO,2004-01-01,2442.0
NR,RO,2005-01-01,2629.0
NR,RO,2006-01-01,2587.0
NR,RO,2007-01-01,2800.0
NR,RO,2008-01-01,3061.0
NR,RO,2009-01-01,2796.0
NR,RO,2010-01-01,2377.0
NR,RO,2011-01-01,2018.0
NR,RO,2012-01-01,2042.0
NR,RO,2013-01-01,1861.0
NR,RO,2014-01-01,1818.0
NR,RO,2015-01-01,1893.0
NR,RO,2016-01-01,1915.0
NR,SE,2001-01-01,583.0
NR,SE,2002-01-01,560.0
NR,SE,2003-01-01,529.0
NR,SE,2004-01-01,480.0
NR,SE,2005-01-01,440.0
NR,SE,2006-01-01,445.0
NR,SE,2007-01-01,471.0
NR,SE,2008-01-01,397.0
NR,SE,2009-01-01,358.0
NR,SE,2010-01-01,266.0
NR,SE,2011-01-01,319.0
NR,SE,2012-01-01,285.0
NR,SE,2013-01-01,260.0
NR,SE,2014-01-01,270.0
NR,SE,2015-01-01,259.0
NR,SE,2016-01-01,270.0
NR,SI,2001-01-01,278.0
NR,SI,2002-01-01,269.0
NR,SI,2003-01-01,242.0
NR,SI,2004-01-01,274.0
NR,SI,2005-01-01,258.0
NR,SI,2006-01-01,262.0
NR,SI,2007-01-01,293.0
NR,SI,2008-01-01,214.0
NR,SI,2009-01-01,171.0
NR,SI,2010-01-01,138.0
NR,SI,2011-01-01,141.0
NR,SI,2012-01-01,130.0
NR,SI,2013-01-01,125.0
NR,SI,2014-01-01,108.0
NR,SI,2015-01-01,120.0
NR,SI,2016-01-01,130.0
NR,SK,2001-01-01,614.0
NR,SK,2002-01-01,610.0
NR,SK,2003-01-01,645.0
NR,SK,2004-01-01,603.0
NR,SK,2005-01-01,606.0
NR,SK,2006-01-01,614.0
NR,SK,2007-01-01,667.0
NR,SK,2008-01-01,622.0
NR,SK,2009-01-01,384.0
NR,SK,2010-01-01,353.0
NR,SK,2011-01-01,325.0
NR,SK,2012-01-01,352.0
NR,SK,2013-01-01,251.0
NR,SK,2014-01-01,295.0
NR,SK,2015-01-01,310.0
NR,SK,2016-01-01,275.0
NR,UK,2001-01-01,3598.0
NR,UK,2002-01-01,3581.0
NR,UK,2003-01-01,3658.0
NR,UK,2004-01-01,3368.0
NR,UK,2005-01-01,3336.0
NR,UK,2006-01-01,3298.0
NR,UK,2007-01-01,3059.0
NR,UK,2008-01-01,2645.0
NR,UK,2009-01-01,2337.0
NR,UK,2010-01-01,1905.0
NR,UK,2011-01-01,1960.0
NR,UK,2012-01-01,1802.0
NR,UK,2013-01-01,1770.0
NR,UK,2014-01-01,1854.0
NR,UK,2015-01-01,1804.0
NR,UK,2016-01-01,1860.0
RT,AT,2001-01-01,11.9
RT,AT,2002-01-01,11.8
RT,AT,2003-01-01,11.5
RT,AT,2004-01-01,10.7
RT,AT,2005-01-01,9.3
RT,AT,2006-01-01,8.8
RT,AT,2007-01-01,8.3
RT,AT,2008-01-01,8.2
RT,AT,2009-01-01,7.6
RT,AT,2010-01-01,6.6
RT,AT,2011-01-01,6.2
RT,AT,2012-01-01,6.3
RT,AT,2013-01-01,5.4
RT,AT,2014-01-01,5.0
RT,AT,2015-01-01,5.5
RT,AT,2016-01-01,4.9
RT,BE,2001-01-01,14.4
RT,BE,2002-01-01,12.6
RT,BE,2003-01-01,11.7
RT,BE,2004-01-01,11.2
RT,BE,2005-01-01,10.4
RT,BE,2006-01-01,10.1
RT,BE,2007-01-01,10.1
RT,BE,2008-01-01,8.8
RT,BE,2009-01-01,8.7
