na_item,unit,geotime,date,value
NULC_PER,I10,CZ,1997-01-01,69.0
NULC_PER,I10,CZ,1998-01-01,73.8
NULC_PER,I10,CZ,1999-01-01,75.6
NULC_PER,I10,CZ,2000-01-01,77.3
NULC_PER,I10,CZ,2001-01-01,81.1
NULC_PER,I10,CZ,2002-01-01,86.6
NULC_PER,I10,CZ,2003-01-01,89.3
NULC_PER,I10,CZ,2004-01-01,91.7
NULC_PER,I10,CZ,2005-01-01,91.2
NULC_PER,I10,CZ,2006-01-01,91.6
NULC_PER,I10,CZ,2007-01-01,94.0
NULC_PER,I10,CZ,2008-01-01,97.4
NULC_PER,I10,CZ,2009-01-01,99.9
NULC_PER,I10,CZ,2010-01-01,100.0
NULC_PER,I10,CZ,2011-01-01,100.7
NULC_PER,I10,CZ,2012-01-01,103.7
NULC_PER,I10,CZ,2013-01-01,104.2
NULC_PER,I10,CZ,2014-01-01,104.7
NULC_PER,I10,CZ,2015-01-01,103.8
NULC_PER,I10,CZ,2016-01-01,107.0
NULC_PER,I10,CZ,2017-01-01,110.9
NULC_PER,I10,DE,1995-01-01,94.0
NULC_PER,I10,DE,1996-01-01,94.3
NULC_PER,I10,DE,1997-01-01,93.1
NULC_PER,I10,DE,1998-01-01,93.3
NULC_PER,I10,DE,1999-01-01,94.0
NULC_PER,I10,DE,2000-01-01,94.6
NULC_PER,I10,DE,2001-01-01,94.5
NULC_PER,I10,DE,2002-01-01,95.3
NULC_PER,I10,DE,2003-01-01,96.4
NULC_PER,I10,DE,2004-01-01,95.8
NULC_PER,I10,DE,2005-01-01,95.3
NULC_PER,I10,DE,2006-01-01,93.6
NULC_PER,I10,DE,2007-01-01,93.0
NULC_PER,I10,DE,2008-01-01,95.2
NULC_PER,I10,DE,2009-01-01,101.2
NULC_PER,I10,DE,2010-01-01,100.0
NULC_PER,I10,DE,2011-01-01,100.7
NULC_PER,I10,DE,2012-01-01,103.9
NULC_PER,I10,DE,2013-01-01,105.9
NULC_PER,I10,DE,2014-01-01,107.4
NULC_PER,I10,DE,2015-01-01,109.4
NULC_PER,I10,DE,2016-01-01,110.8
NULC_PER,I10,DE,2017-01-01,112.9
NULC_PER,I10,DK,1995-01-01,69.5
NULC_PER,I10,DK,1996-01-01,71.0
NULC_PER,I10,DK,1997-01-01,71.9
NULC_PER,I10,DK,1998-01-01,74.2
NULC_PER,I10,DK,1999-01-01,75.6
NULC_PER,I10,DK,2000-01-01,75.7
NULC_PER,I10,DK,2001-01-01,78.8
NULC_PER,I10,DK,2002-01-01,81.4
NULC_PER,I10,DK,2003-01-01,83.3
NULC_PER,I10,DK,2004-01-01,83.2
NULC_PER,I10,DK,2005-01-01,85.2
NULC_PER,I10,DK,2006-01-01,86.8
NULC_PER,I10,DK,2007-01-01,91.3
NULC_PER,I10,DK,2008-01-01,96.5
NULC_PER,I10,DK,2009-01-01,101.0
NULC_PER,I10,DK,2010-01-01,100.0
NULC_PER,I10,DK,2011-01-01,100.0
NULC_PER,I10,DK,2012-01-01,100.9
NULC_PER,I10,DK,2013-01-01,101.5
NULC_PER,I10,DK,2014-01-01,102.3
NULC_PER,I10,DK,2015-01-01,103.9
NULC_PER,I10,DK,2016-01-01,104.8
NULC_PER,I10,DK,2017-01-01,105.3
NULC_PER,I10,EE,1995-01-01,37.9
NULC_PER,I10,EE,1996-01-01,45.2
NULC_PER,I10,EE,1997-01-01,48.6
NULC_PER,I10,EE,1998-01-01,52.0
NULC_PER,I10,EE,1999-01-01,54.4
NULC_PER,I10,EE,2000-01-01,55.4
NULC_PER,I10,EE,2001-01-01,57.6
NULC_PER,I10,EE,2002-01-01,60.0
NULC_PER,I10,EE,2003-01-01,63.4
NULC_PER,I10,EE,2004-01-01,66.7
NULC_PER,I10,EE,2005-01-01,68.9
NULC_PER,I10,EE,2006-01-01,75.3
NULC_PER,I10,EE,2007-01-01,87.9
NULC_PER,I10,EE,2008-01-01,102.5
NULC_PER,I10,EE,2009-01-01,104.8
NULC_PER,I10,EE,2010-01-01,100.0
NULC_PER,I10,EE,2011-01-01,99.8
NULC_PER,I10,EE,2012-01-01,104.8
NULC_PER,I10,EE,2013-01-01,109.1
NULC_PER,I10,EE,2014-01-01,113.8
NULC_PER,I10,EE,2015-01-01,118.7
NULC_PER,I10,EE,2016-01-01,122.2
NULC_PER,I10,EE,2017-01-01,127.9
NULC_PER,I10,EL,1995-01-01,53.0
NULC_PER,I10,EL,1996-01-01,56.0
NULC_PER,I10,EL,1997-01-01,60.7
NULC_PER,I10,EL,1998-01-01,64.6
NULC_PER,I10,EL,1999-01-01,66.8
NULC_PER,I10,EL,2000-01-01,67.8
NULC_PER,I10,EL,2001-01-01,69.0
NULC_PER,I10,EL,2002-01-01,75.3
NULC_PER,I10,EL,2003-01-01,77.7
NULC_PER,I10,EL,2004-01-01,79.0
NULC_PER,I10,EL,2005-01-01,86.0
NULC_PER,I10,EL,2006-01-01,85.5
NULC_PER,I10,EL,2007-01-01,87.7
NULC_PER,I10,EL,2008-01-01,92.4
NULC_PER,I10,EL,2009-01-01,99.0
NULC_PER,I10,EL,2010-01-01,100.0
NULC_PER,I10,EL,2011-01-01,98.6
NULC_PER,I10,EL,2012-01-01,96.7
NULC_PER,I10,EL,2013-01-01,90.0
NULC_PER,I10,EL,2014-01-01,88.4
NULC_PER,I10,EL,2015-01-01,87.2
NULC_PER,I10,EL,2016-01-01,87.0
NULC_PER,I10,EL,2017-01-01,87.5
NULC_PER,I10,ES,1995-01-01,67.0
NULC_PER,I10,ES,1996-01-01,69.1
NULC_PER,I10,ES,1997-01-01,70.7
NULC_PER,I10,ES,1998-01-01,72.0
NULC_PER,I10,ES,1999-01-01,73.5
NULC_PER,I10,ES,2000-01-01,75.3
NULC_PER,I10,ES,2001-01-01,77.7
NULC_PER,I10,ES,2002-01-01,80.2
NULC_PER,I10,ES,2003-01-01,82.6
NULC_PER,I10,ES,2004-01-01,85.0
NULC_PER,I10,ES,2005-01-01,88.0
NULC_PER,I10,ES,2006-01-01,90.9
NULC_PER,I10,ES,2007-01-01,94.6
NULC_PER,I10,ES,2008-01-01,100.0
NULC_PER,I10,ES,2009-01-01,101.6
NULC_PER,I10,ES,2010-01-01,100.0
NULC_PER,I10,ES,2011-01-01,99.0
NULC_PER,I10,ES,2012-01-01,96.5
NULC_PER,I10,ES,2013-01-01,95.9
NULC_PER,I10,ES,2014-01-01,95.6
NULC_PER,I10,ES,2015-01-01,96.2
NULC_PER,I10,ES,2016-01-01,95.5
NULC_PER,I10,ES,2017-01-01,95.6
NULC_PER,I10,FI,1995-01-01,79.7
NULC_PER,I10,FI,1996-01-01,80.0
NULC_PER,I10,FI,1997-01-01,79.2
NULC_PER,I10,FI,1998-01-01,80.1
NULC_PER,I10,FI,1999-01-01,81.3
NULC_PER,I10,FI,2000-01-01,81.7
NULC_PER,I10,FI,2001-01-01,83.7
NULC_PER,I10,FI,2002-01-01,84.7
NULC_PER,I10,FI,2003-01-01,84.9
NULC_PER,I10,FI,2004-01-01,85.1
NULC_PER,I10,FI,2005-01-01,87.0
NULC_PER,I10,FI,2006-01-01,88.1
NULC_PER,I10,FI,2007-01-01,88.3
NULC_PER,I10,FI,2008-01-01,93.5
NULC_PER,I10,FI,2009-01-01,101.4
NULC_PER,I10,FI,2010-01-01,100.0
NULC_PER,I10,FI,2011-01-01,102.3
NULC_PER,I10,FI,2012-01-01,107.6
NULC_PER,I10,FI,2013-01-01,109.1
NULC_PER,I10,FI,2014-01-01,110.3
NULC_PER,I10,FI,2015-01-01,111.6
NULC_PER,I10,FI,2016-01-01,110.5
NULC_PER,I10,FI,2017-01-01,107.5
NULC_PER,I10,FR,1995-01-01,79.5
NULC_PER,I10,FR,1996-01-01,80.3
NULC_PER,I10,FR,1997-01-01,80.2
NULC_PER,I10,FR,1998-01-01,80.0
NULC_PER,I10,FR,1999-01-01,80.7
NULC_PER,I10,FR,2000-01-01,81.6
NULC_PER,I10,FR,2001-01-01,83.4
NULC_PER,I10,FR,2002-01-01,85.8
NULC_PER,I10,FR,2003-01-01,87.6
NULC_PER,I10,FR,2004-01-01,88.2
NULC_PER,I10,FR,2005-01-01,90.1
NULC_PER,I10,FR,2006-01-01,91.7
NULC_PER,I10,FR,2007-01-01,93.1
NULC_PER,I10,FR,2008-01-01,95.7
NULC_PER,I10,FR,2009-01-01,99.0
NULC_PER,I10,FR,2010-01-01,100.0
NULC_PER,I10,FR,2011-01-01,100.9
NULC_PER,I10,FR,2012-01-01,103.1
NULC_PER,I10,FR,2013-01-01,104.6
NULC_PER,I10,FR,2014-01-01,105.3
NULC_PER,I10,FR,2015-01-01,105.5
NULC_PER,I10,FR,2016-01-01,105.9
NULC_PER,I10,FR,2017-01-01,106.7
NULC_PER,I10,HR,1995-01-01,51.9
NULC_PER,I10,HR,1996-01-01,55.8
NULC_PER,I10,HR,1997-01-01,60.4
NULC_PER,I10,HR,1998-01-01,67.5
NULC_PER,I10,HR,1999-01-01,72.9
NULC_PER,I10,HR,2000-01-01,75.8
NULC_PER,I10,HR,2001-01-01,74.1
NULC_PER,I10,HR,2002-01-01,78.6
NULC_PER,I10,HR,2003-01-01,81.9
NULC_PER,I10,HR,2004-01-01,83.2
NULC_PER,I10,HR,2005-01-01,85.6
NULC_PER,I10,HR,2006-01-01,86.8
NULC_PER,I10,HR,2007-01-01,89.5
NULC_PER,I10,HR,2008-01-01,94.1
NULC_PER,I10,HR,2009-01-01,100.5
NULC_PER,I10,HR,2010-01-01,100.0
NULC_PER,I10,HR,2011-01-01,100.0
NULC_PER,I10,HR,2012-01-01,99.0
NULC_PER,I10,HR,2013-01-01,96.0
NULC_PER,I10,HR,2014-01-01,93.5
NULC_PER,I10,HR,2015-01-01,92.7
NULC_PER,I10,HR,2016-01-01,91.0
NULC_PER,I10,HR,2017-01-01,89.4
NULC_PER,I10,HU,1995-01-01,33.3
NULC_PER,I10,HU,1996-01-01,40.5
NULC_PER,I10,HU,1997-01-01,48.2
NULC_PER,I10,HU,1998-01-01,53.8
NULC_PER,I10,HU,1999-01-01,57.3
NULC_PER,I10,HU,2000-01-01,63.8
NULC_PER,I10,HU,2001-01-01,71.0
NULC_PER,I10,HU,2002-01-01,75.5
NULC_PER,I10,HU,2003-01-01,81.2
NULC_PER,I10,HU,2004-01-01,85.0
NULC_PER,I10,HU,2005-01-01,87.5
NULC_PER,I10,HU,2006-01-01,89.1
NULC_PER,I10,HU,2007-01-01,93.5
NULC_PER,I10,HU,2008-01-01,97.5
NULC_PER,I10,HU,2009-01-01,100.3
NULC_PER,I10,HU,2010-01-01,100.0
NULC_PER,I10,HU,2011-01-01,101.7
NULC_PER,I10,HU,2012-01-01,105.3
NULC_PER,I10,HU,2013-01-01,106.2
NULC_PER,I10,HU,2014-01-01,107.5
NULC_PER,I10,HU,2015-01-01,104.7
NULC_PER,I10,HU,2016-01-01,110.2
NULC_PER,I10,HU,2017-01-01,114.7
NULC_PER,I10,IE,1995-01-01,72.4
NULC_PER,I10,IE,1996-01-01,72.6
NULC_PER,I10,IE,1997-01-01,72.9
NULC_PER,I10,IE,1998-01-01,77.3
NULC_PER,I10,IE,1999-01-01,78.2
NULC_PER,I10,IE,2000-01-01,80.5
NULC_PER,I10,IE,2001-01-01,85.1
NULC_PER,I10,IE,2002-01-01,85.8
NULC_PER,I10,IE,2003-01-01,90.4
NULC_PER,I10,IE,2004-01-01,92.2
NULC_PER,I10,IE,2005-01-01,96.4
NULC_PER,I10,IE,2006-01-01,100.2
NULC_PER,I10,IE,2007-01-01,105.1
NULC_PER,I10,IE,2008-01-01,113.5
NULC_PER,I10,IE,2009-01-01,108.9
NULC_PER,I10,IE,2010-01-01,100.0
NULC_PER,I10,IE,2011-01-01,94.8
NULC_PER,I10,IE,2012-01-01,95.1
NULC_PER,I10,IE,2013-01-01,96.2
NULC_PER,I10,IE,2014-01-01,91.3
NULC_PER,I10,IE,2015-01-01,77.4
NULC_PER,I10,IE,2016-01-01,78.1
NULC_PER,I10,IE,2017-01-01,75.6
NULC_PER,I10,IT,1995-01-01,69.1
NULC_PER,I10,IT,1996-01-01,72.9
NULC_PER,I10,IT,1997-01-01,74.9
NULC_PER,I10,IT,1998-01-01,73.6
NULC_PER,I10,IT,1999-01-01,74.9
NULC_PER,I10,IT,2000-01-01,75.2
NULC_PER,I10,IT,2001-01-01,77.7
NULC_PER,I10,IT,2002-01-01,80.7
NULC_PER,I10,IT,2003-01-01,84.2
NULC_PER,I10,IT,2004-01-01,86.2
NULC_PER,I10,IT,2005-01-01,88.1
NULC_PER,I10,IT,2006-01-01,90.1
NULC_PER,I10,IT,2007-01-01,91.8
NULC_PER,I10,IT,2008-01-01,95.7
NULC_PER,I10,IT,2009-01-01,100.0
NULC_PER,I10,IT,2010-01-01,100.0
NULC_PER,I10,IT,2011-01-01,100.7
NULC_PER,I10,IT,2012-01-01,102.1
NULC_PER,I10,IT,2013-01-01,102.9
NULC_PER,I10,IT,2014-01-01,103.0
NULC_PER,I10,IT,2015-01-01,103.8
NULC_PER,I10,IT,2016-01-01,104.5
NULC_PER,I10,IT,2017-01-01,104.2
NULC_PER,I10,LT,1995-01-01,53.3
NULC_PER,I10,LT,1996-01-01,68.1
NULC_PER,I10,LT,1997-01-01,77.8
NULC_PER,I10,LT,1998-01-01,82.9
NULC_PER,I10,LT,1999-01-01,84.1
NULC_PER,I10,LT,2000-01-01,77.3
NULC_PER,I10,LT,2001-01-01,74.7
NULC_PER,I10,LT,2002-01-01,76.1
NULC_PER,I10,LT,2003-01-01,76.7
NULC_PER,I10,LT,2004-01-01,79.8
NULC_PER,I10,LT,2005-01-01,84.9
NULC_PER,I10,LT,2006-01-01,95.1
NULC_PER,I10,LT,2007-01-01,99.7
NULC_PER,I10,LT,2008-01-01,109.3
NULC_PER,I10,LT,2009-01-01,107.5
NULC_PER,I10,LT,2010-01-01,100.0
NULC_PER,I10,LT,2011-01-01,100.8
NULC_PER,I10,LT,2012-01-01,103.0
NULC_PER,I10,LT,2013-01-01,106.2
NULC_PER,I10,LT,2014-01-01,109.6
NULC_PER,I10,LT,2015-01-01,115.1
NULC_PER,I10,LT,2016-01-01,122.5
NULC_PER,I10,LT,2017-01-01,127.1
NULC_PER,I10,LU,1995-01-01,66.1
NULC_PER,I10,LU,1996-01-01,68.7
NULC_PER,I10,LU,1997-01-01,68.5
NULC_PER,I10,LU,1998-01-01,68.2
NULC_PER,I10,LU,1999-01-01,68.9
NULC_PER,I10,LU,2000-01-01,70.7
NULC_PER,I10,LU,2001-01-01,75.3
NULC_PER,I10,LU,2002-01-01,77.5
NULC_PER,I10,LU,2003-01-01,78.7
NULC_PER,I10,LU,2004-01-01,80.8
NULC_PER,I10,LU,2005-01-01,83.5
NULC_PER,I10,LU,2006-01-01,85.9
NULC_PER,I10,LU,2007-01-01,86.2
NULC_PER,I10,LU,2008-01-01,94.1
NULC_PER,I10,LU,2009-01-01,101.1
NULC_PER,I10,LU,2010-01-01,100.0
NULC_PER,I10,LU,2011-01-01,102.3
NULC_PER,I10,LU,2012-01-01,107.1
NULC_PER,I10,LU,2013-01-01,107.6
NULC_PER,I10,LU,2014-01-01,109.5
NULC_PER,I10,LU,2015-01-01,109.9
NULC_PER,I10,LU,2016-01-01,111.5
NULC_PER,I10,LU,2017-01-01,117.4
NULC_PER,I10,LV,1995-01-01,41.9
NULC_PER,I10,LV,1996-01-01,51.1
NULC_PER,I10,LV,1997-01-01,52.1
NULC_PER,I10,LV,1998-01-01,53.1
NULC_PER,I10,LV,1999-01-01,55.2
NULC_PER,I10,LV,2000-01-01,55.4
NULC_PER,I10,LV,2001-01-01,55.0
NULC_PER,I10,LV,2002-01-01,54.4
NULC_PER,I10,LV,2003-01-01,56.7
NULC_PER,I10,LV,2004-01-01,60.2
NULC_PER,I10,LV,2005-01-01,69.4
NULC_PER,I10,LV,2006-01-01,80.3
NULC_PER,I10,LV,2007-01-01,102.2
NULC_PER,I10,LV,2008-01-01,123.7
NULC_PER,I10,LV,2009-01-01,110.2
NULC_PER,I10,LV,2010-01-01,100.0
NULC_PER,I10,LV,2011-01-01,97.7
NULC_PER,I10,LV,2012-01-01,102.6
NULC_PER,I10,LV,2013-01-01,108.1
NULC_PER,I10,LV,2014-01-01,113.7
NULC_PER,I10,LV,2015-01-01,120.6
NULC_PER,I10,LV,2016-01-01,126.4
NULC_PER,I10,LV,2017-01-01,130.4
NULC_PER,I10,MT,1995-01-01,
NULC_PER,I10,MT,1996-01-01,
NULC_PER,I10,MT,1997-01-01,
NULC_PER,I10,MT,1998-01-01,
NULC_PER,I10,MT,1999-01-01,
NULC_PER,I10,MT,2000-01-01,76.7
NULC_PER,I10,MT,2001-01-01,81.5
NULC_PER,I10,MT,2002-01-01,82.2
NULC_PER,I10,MT,2003-01-01,84.9
NULC_PER,I10,MT,2004-01-01,87.3
NULC_PER,I10,MT,2005-01-01,86.3
NULC_PER,I10,MT,2006-01-01,89.8
NULC_PER,I10,MT,2007-01-01,91.5
NULC_PER,I10,MT,2008-01-01,94.5
NULC_PER,I10,MT,2009-01-01,99.8
NULC_PER,I10,MT,2010-01-01,100.0
NULC_PER,I10,MT,2011-01-01,105.0
NULC_PER,I10,MT,2012-01-01,108.5
NULC_PER,I10,MT,2013-01-01,109.8
NULC_PER,I10,MT,2014-01-01,108.5
NULC_PER,I10,MT,2015-01-01,108.1
NULC_PER,I10,MT,2016-01-01,110.1
NULC_PER,I10,MT,2017-01-01,110.3
NULC_PER,I10,NL,1995-01-01,77.3
NULC_PER,I10,NL,1996-01-01,77.4
NULC_PER,I10,NL,1997-01-01,78.1
NULC_PER,I10,NL,1998-01-01,79.1
NULC_PER,I10,NL,1999-01-01,80.5
NULC_PER,I10,NL,2000-01-01,82.9
NULC_PER,I10,NL,2001-01-01,85.0
NULC_PER,I10,NL,2002-01-01,89.1
NULC_PER,I10,NL,2003-01-01,91.2
NULC_PER,I10,NL,2004-01-01,91.2
NULC_PER,I10,NL,2005-01-01,90.9
NULC_PER,I10,NL,2006-01-01,91.0
NULC_PER,I10,NL,2007-01-01,92.9
NULC_PER,I10,NL,2008-01-01,96.1
NULC_PER,I10,NL,2009-01-01,101.3
NULC_PER,I10,NL,2010-01-01,100.0
NULC_PER,I10,NL,2011-01-01,101.2
NULC_PER,I10,NL,2012-01-01,104.0
NULC_PER,I10,NL,2013-01-01,104.8
NULC_PER,I10,NL,2014-01-01,104.9
NULC_PER,I10,NL,2015-01-01,103.6
NULC_PER,I10,NL,2016-01-01,104.2
NULC_PER,I10,NL,2017-01-01,104.7
NULC_PER,I10,PL,1995-01-01,
NULC_PER,I10,PL,1996-01-01,
NULC_PER,I10,PL,1997-01-01,
NULC_PER,I10,PL,1998-01-01,
NULC_PER,I10,PL,1999-01-01,
NULC_PER,I10,PL,2000-01-01,88.0
NULC_PER,I10,PL,2001-01-01,93.5
NULC_PER,I10,PL,2002-01-01,91.1
NULC_PER,I10,PL,2003-01-01,88.3
NULC_PER,I10,PL,2004-01-01,87.0
NULC_PER,I10,PL,2005-01-01,87.7
NULC_PER,I10,PL,2006-01-01,87.0
NULC_PER,I10,PL,2007-01-01,89.8
NULC_PER,I10,PL,2008-01-01,96.8
NULC_PER,I10,PL,2009-01-01,97.7
NULC_PER,I10,PL,2010-01-01,100.0
NULC_PER,I10,PL,2011-01-01,100.8
NULC_PER,I10,PL,2012-01-01,102.9
NULC_PER,I10,PL,2013-01-01,103.1
NULC_PER,I10,PL,2014-01-01,103.7
NULC_PER,I10,PL,2015-01-01,103.1
NULC_PER,I10,PL,2016-01-01,105.7
NULC_PER,I10,PL,2017-01-01,108.4
NULC_PER,I10,PT,1995-01-01,67.9
NULC_PER,I10,PT,1996-01-01,70.8
NULC_PER,I10,PT,1997-01-01,73.6
NULC_PER,I10,PT,1998-01-01,76.4
NULC_PER,I10,PT,1999-01-01,78.5
NULC_PER,I10,PT,2000-01-01,81.9
NULC_PER,I10,PT,2001-01-01,85.2
NULC_PER,I10,PT,2002-01-01,87.9
NULC_PER,I10,PT,2003-01-01,91.1
NULC_PER,I10,PT,2004-01-01,91.3
NULC_PER,I10,PT,2005-01-01,94.4
NULC_PER,I10,PT,2006-01-01,95.0
NULC_PER,I10,PT,2007-01-01,95.9
NULC_PER,I10,PT,2008-01-01,98.6
NULC_PER,I10,PT,2009-01-01,101.3
NULC_PER,I10,PT,2010-01-01,100.0
NULC_PER,I10,PT,2011-01-01,98.0
NULC_PER,I10,PT,2012-01-01,94.9
NULC_PER,I10,PT,2013-01-01,96.6
NULC_PER,I10,PT,2014-01-01,95.4
NULC_PER,I10,PT,2015-01-01,95.4
NULC_PER,I10,PT,2016-01-01,96.8
NULC_PER,I10,PT,2017-01-01,98.8
NULC_PER,I10,RO,1995-01-01,2.5
NULC_PER,I10,RO,1996-01-01,3.6
NULC_PER,I10,RO,1997-01-01,7.3
NULC_PER,I10,RO,1998-01-01,13.3
NULC_PER,I10,RO,1999-01-01,18.6
NULC_PER,I10,RO,2000-01-01,30.6
NULC_PER,I10,RO,2001-01-01,44.5
NULC_PER,I10,RO,2002-01-01,44.3
NULC_PER,I10,RO,2003-01-01,53.5
NULC_PER,I10,RO,2004-01-01,55.2
NULC_PER,I10,RO,2005-01-01,67.4
NULC_PER,I10,RO,2006-01-01,70.6
NULC_PER,I10,RO,2007-01-01,72.3
NULC_PER,I10,RO,2008-01-01,89.5
NULC_PER,I10,RO,2009-01-01,90.8
NULC_PER,I10,RO,2010-01-01,100.0
NULC_PER,I10,RO,2011-01-01,93.3
NULC_PER,I10,RO,2012-01-01,94.7
NULC_PER,I10,RO,2013-01-01,94.4
NULC_PER,I10,RO,2014-01-01,98.3
NULC_PER,I10,RO,2015-01-01,95.3
NULC_PER,I10,RO,2016-01-01,103.3
NULC_PER,I10,RO,2017-01-01,110.0
NULC_PER,I10,SE,1995-01-01,77.0
NULC_PER,I10,SE,1996-01-01,80.4
NULC_PER,I10,SE,1997-01-01,81.8
NULC_PER,I10,SE,1998-01-01,78.4
NULC_PER,I10,SE,1999-01-01,79.6
NULC_PER,I10,SE,2000-01-01,83.1
NULC_PER,I10,SE,2001-01-01,87.1
NULC_PER,I10,SE,2002-01-01,88.1
NULC_PER,I10,SE,2003-01-01,88.7
NULC_PER,I10,SE,2004-01-01,88.0
NULC_PER,I10,SE,2005-01-01,88.5
NULC_PER,I10,SE,2006-01-01,88.6
NULC_PER,I10,SE,2007-01-01,92.4
NULC_PER,I10,SE,2008-01-01,97.1
NULC_PER,I10,SE,2009-01-01,102.7
NULC_PER,I10,SE,2010-01-01,100.0
NULC_PER,I10,SE,2011-01-01,102.6
NULC_PER,I10,SE,2012-01-01,106.9
NULC_PER,I10,SE,2013-01-01,108.6
NULC_PER,I10,SE,2014-01-01,109.8
NULC_PER,I10,SE,2015-01-01,109.5
NULC_PER,I10,SE,2016-01-01,111.4
NULC_PER,I10,SE,2017-01-01,113.9
NULC_PER,I10,SI,1995-01-01,49.1
NULC_PER,I10,SI,1996-01-01,52.7
NULC_PER,I10,SI,1997-01-01,55.4
NULC_PER,I10,SI,1998-01-01,58.2
NULC_PER,I10,SI,1999-01-01,60.8
NULC_PER,I10,SI,2000-01-01,65.4
NULC_PER,I10,SI,2001-01-01,71.2
