currency,bop_item,sector10,sectpart,stk_flow,partner,geotime,date,value
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2001-01-01,-3499.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2002-01-01,56126.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2003-01-01,174954.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2004-01-01,258925.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2005-01-01,314987.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2006-01-01,413941.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2007-01-01,606476.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2008-01-01,630160.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2009-01-01,587279.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2010-01-01,528382.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2011-01-01,625912.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2012-01-01,681669.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2013-01-01,690263.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2014-01-01,734958.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2015-01-01,714337.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2016-01-01,702764.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DE,2017-01-01,690810.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,1995-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,1996-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,1997-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,1998-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,1999-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2000-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2001-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2002-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2003-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2004-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2005-01-01,-229958.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2006-01-01,-307387.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2007-01-01,-347018.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2008-01-01,-415447.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2009-01-01,-485743.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2010-01-01,-553197.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2011-01-01,-498865.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2012-01-01,-484844.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2013-01-01,-345061.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2014-01-01,-224736.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2015-01-01,-60372.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2016-01-01,68568.0
