indic_bt,nace_r2,unit,geotime,date,value
TOVT,MIG_ING,I2015_SCA,AT,2017-09-01,112.7
TOVT,MIG_ING,I2015_SCA,AT,2017-10-01,113.7
TOVT,MIG_ING,I2015_SCA,AT,2017-11-01,114.8
TOVT,MIG_ING,I2015_SCA,AT,2017-12-01,117.5
TOVT,MIG_ING,I2015_SCA,AT,2018-01-01,115.2
TOVT,MIG_ING,I2015_SCA,AT,2018-02-01,116.0
TOVT,MIG_ING,I2015_SCA,AT,2018-03-01,115.5
TOVT,MIG_ING,I2015_SCA,AT,2018-04-01,117.6
TOVT,MIG_ING,I2015_SCA,AT,2018-05-01,119.2
TOVT,MIG_ING,I2015_SCA,AT,2018-06-01,118.3
TOVT,MIG_ING,I2015_SCA,AT,2018-07-01,118.5
TOVT,MIG_ING,I2015_SCA,AT,2018-08-01,
TOVT,MIG_ING,I2015_SCA,BE,2017-09-01,109.4
TOVT,MIG_ING,I2015_SCA,BE,2017-10-01,110.5
TOVT,MIG_ING,I2015_SCA,BE,2017-11-01,112.1
TOVT,MIG_ING,I2015_SCA,BE,2017-12-01,114.6
TOVT,MIG_ING,I2015_SCA,BE,2018-01-01,114.7
TOVT,MIG_ING,I2015_SCA,BE,2018-02-01,111.5
TOVT,MIG_ING,I2015_SCA,BE,2018-03-01,113.5
TOVT,MIG_ING,I2015_SCA,BE,2018-04-01,107.8
TOVT,MIG_ING,I2015_SCA,BE,2018-05-01,115.0
TOVT,MIG_ING,I2015_SCA,BE,2018-06-01,114.6
TOVT,MIG_ING,I2015_SCA,BE,2018-07-01,114.1
TOVT,MIG_ING,I2015_SCA,BE,2018-08-01,
TOVT,MIG_ING,I2015_SCA,BG,2017-09-01,121.8
TOVT,MIG_ING,I2015_SCA,BG,2017-10-01,118.4
TOVT,MIG_ING,I2015_SCA,BG,2017-11-01,124.0
TOVT,MIG_ING,I2015_SCA,BG,2017-12-01,128.3
TOVT,MIG_ING,I2015_SCA,BG,2018-01-01,124.9
TOVT,MIG_ING,I2015_SCA,BG,2018-02-01,114.4
TOVT,MIG_ING,I2015_SCA,BG,2018-03-01,121.6
TOVT,MIG_ING,I2015_SCA,BG,2018-04-01,116.6
TOVT,MIG_ING,I2015_SCA,BG,2018-05-01,121.3
TOVT,MIG_ING,I2015_SCA,BG,2018-06-01,128.3
TOVT,MIG_ING,I2015_SCA,BG,2018-07-01,122.2
TOVT,MIG_ING,I2015_SCA,BG,2018-08-01,120.3
TOVT,MIG_ING,I2015_SCA,CY,2017-09-01,118.1
TOVT,MIG_ING,I2015_SCA,CY,2017-10-01,125.6
TOVT,MIG_ING,I2015_SCA,CY,2017-11-01,130.0
TOVT,MIG_ING,I2015_SCA,CY,2017-12-01,130.6
TOVT,MIG_ING,I2015_SCA,CY,2018-01-01,128.2
TOVT,MIG_ING,I2015_SCA,CY,2018-02-01,122.0
TOVT,MIG_ING,I2015_SCA,CY,2018-03-01,133.2
TOVT,MIG_ING,I2015_SCA,CY,2018-04-01,126.1
TOVT,MIG_ING,I2015_SCA,CY,2018-05-01,128.5
TOVT,MIG_ING,I2015_SCA,CY,2018-06-01,134.9
TOVT,MIG_ING,I2015_SCA,CY,2018-07-01,130.6
TOVT,MIG_ING,I2015_SCA,CY,2018-08-01,
TOVT,MIG_ING,I2015_SCA,CZ,2017-09-01,106.8
TOVT,MIG_ING,I2015_SCA,CZ,2017-10-01,109.9
TOVT,MIG_ING,I2015_SCA,CZ,2017-11-01,109.7
TOVT,MIG_ING,I2015_SCA,CZ,2017-12-01,111.3
TOVT,MIG_ING,I2015_SCA,CZ,2018-01-01,112.2
TOVT,MIG_ING,I2015_SCA,CZ,2018-02-01,109.8
TOVT,MIG_ING,I2015_SCA,CZ,2018-03-01,108.2
TOVT,MIG_ING,I2015_SCA,CZ,2018-04-01,109.7
TOVT,MIG_ING,I2015_SCA,CZ,2018-05-01,110.1
TOVT,MIG_ING,I2015_SCA,CZ,2018-06-01,113.6
TOVT,MIG_ING,I2015_SCA,CZ,2018-07-01,111.5
TOVT,MIG_ING,I2015_SCA,CZ,2018-08-01,113.0
TOVT,MIG_ING,I2015_SCA,DE,2017-09-01,107.8
TOVT,MIG_ING,I2015_SCA,DE,2017-10-01,108.9
TOVT,MIG_ING,I2015_SCA,DE,2017-11-01,111.3
TOVT,MIG_ING,I2015_SCA,DE,2017-12-01,111.8
TOVT,MIG_ING,I2015_SCA,DE,2018-01-01,110.8
TOVT,MIG_ING,I2015_SCA,DE,2018-02-01,110.1
TOVT,MIG_ING,I2015_SCA,DE,2018-03-01,109.6
TOVT,MIG_ING,I2015_SCA,DE,2018-04-01,109.5
TOVT,MIG_ING,I2015_SCA,DE,2018-05-01,112.5
TOVT,MIG_ING,I2015_SCA,DE,2018-06-01,112.2
TOVT,MIG_ING,I2015_SCA,DE,2018-07-01,110.8
TOVT,MIG_ING,I2015_SCA,DE,2018-08-01,111.6
TOVT,MIG_ING,I2015_SCA,DK,2017-09-01,101.0
TOVT,MIG_ING,I2015_SCA,DK,2017-10-01,105.3
TOVT,MIG_ING,I2015_SCA,DK,2017-11-01,107.3
TOVT,MIG_ING,I2015_SCA,DK,2017-12-01,109.0
TOVT,MIG_ING,I2015_SCA,DK,2018-01-01,106.7
TOVT,MIG_ING,I2015_SCA,DK,2018-02-01,108.6
TOVT,MIG_ING,I2015_SCA,DK,2018-03-01,103.3
TOVT,MIG_ING,I2015_SCA,DK,2018-04-01,107.7
TOVT,MIG_ING,I2015_SCA,DK,2018-05-01,110.2
TOVT,MIG_ING,I2015_SCA,DK,2018-06-01,107.1
TOVT,MIG_ING,I2015_SCA,DK,2018-07-01,109.2
TOVT,MIG_ING,I2015_SCA,DK,2018-08-01,109.5
TOVT,MIG_ING,I2015_SCA,EA19,2017-09-01,108.2
TOVT,MIG_ING,I2015_SCA,EA19,2017-10-01,109.5
TOVT,MIG_ING,I2015_SCA,EA19,2017-11-01,111.0
TOVT,MIG_ING,I2015_SCA,EA19,2017-12-01,112.0
TOVT,MIG_ING,I2015_SCA,EA19,2018-01-01,111.1
TOVT,MIG_ING,I2015_SCA,EA19,2018-02-01,110.3
TOVT,MIG_ING,I2015_SCA,EA19,2018-03-01,110.1
TOVT,MIG_ING,I2015_SCA,EA19,2018-04-01,110.1
TOVT,MIG_ING,I2015_SCA,EA19,2018-05-01,112.3
TOVT,MIG_ING,I2015_SCA,EA19,2018-06-01,112.7
TOVT,MIG_ING,I2015_SCA,EA19,2018-07-01,111.8
TOVT,MIG_ING,I2015_SCA,EA19,2018-08-01,
TOVT,MIG_ING,I2015_SCA,EE,2017-09-01,122.6
TOVT,MIG_ING,I2015_SCA,EE,2017-10-01,120.5
TOVT,MIG_ING,I2015_SCA,EE,2017-11-01,123.1
TOVT,MIG_ING,I2015_SCA,EE,2017-12-01,125.8
TOVT,MIG_ING,I2015_SCA,EE,2018-01-01,123.7
TOVT,MIG_ING,I2015_SCA,EE,2018-02-01,122.9
TOVT,MIG_ING,I2015_SCA,EE,2018-03-01,121.9
TOVT,MIG_ING,I2015_SCA,EE,2018-04-01,122.7
TOVT,MIG_ING,I2015_SCA,EE,2018-05-01,123.6
TOVT,MIG_ING,I2015_SCA,EE,2018-06-01,129.0
TOVT,MIG_ING,I2015_SCA,EE,2018-07-01,120.3
TOVT,MIG_ING,I2015_SCA,EE,2018-08-01,120.5
TOVT,MIG_ING,I2015_SCA,EL,2017-09-01,109.7
