age,sex,workint,indic_il,hhtyp,geotime,date,value
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2007-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2008-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2009-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2010-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2011-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2012-01-01,83.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2013-01-01,82.3
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2014-01-01,75.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2015-01-01,70.4
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2016-01-01,76.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MK,2017-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2006-01-01,67.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2007-01-01,76.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2008-01-01,76.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2009-01-01,65.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2010-01-01,77.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2011-01-01,74.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2012-01-01,75.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2013-01-01,70.4
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2014-01-01,70.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2015-01-01,80.8
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2016-01-01,78.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,MT,2017-01-01,85.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2006-01-01,52.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2007-01-01,51.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2008-01-01,55.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2009-01-01,67.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2010-01-01,43.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2011-01-01,62.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2012-01-01,50.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2013-01-01,47.4
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2014-01-01,57.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2015-01-01,58.2
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2016-01-01,66.3 b
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NL,2017-01-01,70.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2006-01-01,34.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2007-01-01,46.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2008-01-01,42.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2009-01-01,55.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2010-01-01,50.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2011-01-01,42.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2012-01-01,36.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2013-01-01,55.3
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2014-01-01,58.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2015-01-01,65.1
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2016-01-01,63.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,NO,2017-01-01,56.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2006-01-01,67.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2007-01-01,66.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2008-01-01,67.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2009-01-01,72.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2010-01-01,75.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2011-01-01,72.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2012-01-01,76.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2013-01-01,75.3
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2014-01-01,69.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2015-01-01,75.8
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2016-01-01,77.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PL,2017-01-01,65.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2006-01-01,74.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2007-01-01,71.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2008-01-01,72.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2009-01-01,72.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2010-01-01,75.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2011-01-01,73.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2012-01-01,71.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2013-01-01,76.4
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2014-01-01,73.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2015-01-01,75.3
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2016-01-01,68.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,PT,2017-01-01,72.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2006-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2007-01-01,78.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2008-01-01,70.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2009-01-01,78.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2010-01-01,62.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2011-01-01,73.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2012-01-01,72.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2013-01-01,68.9
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2014-01-01,80.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2015-01-01,79.7
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2016-01-01,80.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RO,2017-01-01,71.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2006-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2007-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2008-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2009-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2010-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2011-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2012-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2013-01-01,77.4
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2014-01-01,71.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2015-01-01,74.4
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2016-01-01,75.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,RS,2017-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2006-01-01,53.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2007-01-01,59.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2008-01-01,68.4 b
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2009-01-01,70.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2010-01-01,78.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2011-01-01,75.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2012-01-01,82.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2013-01-01,87.5
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2014-01-01,76.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2015-01-01,78.0
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2016-01-01,83.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SE,2017-01-01,87.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2006-01-01,64.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2007-01-01,58.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2008-01-01,63.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2009-01-01,65.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2010-01-01,77.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2011-01-01,78.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2012-01-01,74.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2013-01-01,80.7
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2014-01-01,80.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2015-01-01,85.5
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2016-01-01,76.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SI,2017-01-01,75.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2006-01-01,72.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2007-01-01,79.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2008-01-01,75.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2009-01-01,84.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2010-01-01,79.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2011-01-01,80.9 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2012-01-01,87.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2013-01-01,89.5
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2014-01-01,91.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2015-01-01,83.7
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2016-01-01,88.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,SK,2017-01-01,91.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2006-01-01,58.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2007-01-01,51.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2008-01-01,50.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2009-01-01,51.5 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2010-01-01,50.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2011-01-01,55.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2012-01-01,55.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2013-01-01,55.1
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2014-01-01,55.3 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2015-01-01,58.8
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2016-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,TR,2017-01-01,
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2006-01-01,69.6 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2007-01-01,72.4 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2008-01-01,68.7 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2009-01-01,64.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2010-01-01,58.2 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2011-01-01,52.8 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2012-01-01,46.0 b
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2013-01-01,40.6
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2014-01-01,49.1 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2015-01-01,50.9
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2016-01-01,54.0 
Y_LT60,T,WI0-02,LI_R_MD60,HH_DCH,UK,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2006-01-01,29.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2007-01-01,26.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2008-01-01,38.0 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2009-01-01,30.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2010-01-01,40.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2011-01-01,41.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2012-01-01,40.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2013-01-01,40.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2014-01-01,42.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2015-01-01,41.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2016-01-01,36.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,AT,2017-01-01,34.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2006-01-01,26.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2007-01-01,40.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2008-01-01,39.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2009-01-01,37.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2010-01-01,38.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2011-01-01,32.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2012-01-01,39.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2013-01-01,41.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2014-01-01,39.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2015-01-01,40.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2016-01-01,33.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BE,2017-01-01,36.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2006-01-01,42.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2007-01-01,56.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2008-01-01,61.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2009-01-01,61.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2010-01-01,65.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2011-01-01,63.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2012-01-01,57.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2013-01-01,45.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2014-01-01,57.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2015-01-01,43.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2016-01-01,67.3 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,BG,2017-01-01,57.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2006-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2007-01-01,31.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2008-01-01,57.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2009-01-01,42.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2010-01-01,40.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2011-01-01,45.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2012-01-01,43.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2013-01-01,31.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2014-01-01,32.8 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2015-01-01,42.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2016-01-01,40.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CH,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2006-01-01,27.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2007-01-01,28.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2008-01-01,35.5 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2009-01-01,41.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2010-01-01,34.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2011-01-01,34.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2012-01-01,40.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2013-01-01,35.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2014-01-01,26.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2015-01-01,37.1
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2016-01-01,37.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CY,2017-01-01,36.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2006-01-01,46.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2007-01-01,39.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2008-01-01,41.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2009-01-01,52.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2010-01-01,46.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2011-01-01,48.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2012-01-01,43.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2013-01-01,40.8
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2014-01-01,35.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2015-01-01,33.4
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2016-01-01,44.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,CZ,2017-01-01,32.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2006-01-01,22.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2007-01-01,31.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2008-01-01,23.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2009-01-01,30.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2010-01-01,33.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2011-01-01,34.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2012-01-01,35.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2013-01-01,29.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2014-01-01,34.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2015-01-01,38.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2016-01-01,39.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DE,2017-01-01,39.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2006-01-01,15.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2007-01-01,13.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2008-01-01,35.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2009-01-01,48.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2010-01-01,34.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2011-01-01,16.9 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2012-01-01,30.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2013-01-01,7.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2014-01-01,9.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2015-01-01,14.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2016-01-01,47.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,DK,2017-01-01,27.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2006-01-01,37.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2007-01-01,41.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2008-01-01,41.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2009-01-01,40.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2010-01-01,43.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2011-01-01,44.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2012-01-01,46.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2013-01-01,46.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2014-01-01,45.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2015-01-01,48.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2016-01-01,50.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA18,2017-01-01,48.8 e
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2006-01-01,37.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2007-01-01,41.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2008-01-01,42.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2009-01-01,41.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2010-01-01,43.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2011-01-01,44.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2012-01-01,46.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2013-01-01,46.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2014-01-01,45.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2015-01-01,48.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2016-01-01,50.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EA19,2017-01-01,48.8 e
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2006-01-01,49.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2007-01-01,51.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2008-01-01,47.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2009-01-01,60.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2010-01-01,37.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2011-01-01,44.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2012-01-01,45.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2013-01-01,44.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2014-01-01,46.1 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2015-01-01,50.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2016-01-01,41.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EE,2017-01-01,26.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2006-01-01,50.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2007-01-01,45.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2008-01-01,56.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2009-01-01,52.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2010-01-01,58.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2011-01-01,52.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2012-01-01,62.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2013-01-01,54.5
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2014-01-01,59.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2015-01-01,52.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2016-01-01,54.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EL,2017-01-01,58.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2006-01-01,43.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2007-01-01,45.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2008-01-01,54.1 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2009-01-01,47.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2010-01-01,52.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2011-01-01,44.8 
