wst_oper,unit,geotime,date,value
GEN,KG_HAB,RS,2014-01-01,299.0
GEN,KG_HAB,RS,2015-01-01,259.0
GEN,KG_HAB,RS,2016-01-01,268.0
GEN,KG_HAB,SE,2000-01-01,428.0
GEN,KG_HAB,SE,2001-01-01,439.0
GEN,KG_HAB,SE,2002-01-01,465.0
GEN,KG_HAB,SE,2003-01-01,464.0
GEN,KG_HAB,SE,2004-01-01,460.0
GEN,KG_HAB,SE,2005-01-01,477.0
GEN,KG_HAB,SE,2006-01-01,490.0
GEN,KG_HAB,SE,2007-01-01,486.0
GEN,KG_HAB,SE,2008-01-01,483.0
GEN,KG_HAB,SE,2009-01-01,470.0
GEN,KG_HAB,SE,2010-01-01,439.0
GEN,KG_HAB,SE,2011-01-01,449.0
GEN,KG_HAB,SE,2012-01-01,450.0
GEN,KG_HAB,SE,2013-01-01,451.0
GEN,KG_HAB,SE,2014-01-01,438.0
GEN,KG_HAB,SE,2015-01-01,447.0
GEN,KG_HAB,SE,2016-01-01,443.0
GEN,KG_HAB,SI,2000-01-01,513.0
GEN,KG_HAB,SI,2001-01-01,478.0
GEN,KG_HAB,SI,2002-01-01,407.0
GEN,KG_HAB,SI,2003-01-01,418.0
GEN,KG_HAB,SI,2004-01-01,485.0
GEN,KG_HAB,SI,2005-01-01,494.0
GEN,KG_HAB,SI,2006-01-01,516.0
GEN,KG_HAB,SI,2007-01-01,525.0
GEN,KG_HAB,SI,2008-01-01,542.0
GEN,KG_HAB,SI,2009-01-01,524.0
GEN,KG_HAB,SI,2010-01-01,490.0
GEN,KG_HAB,SI,2011-01-01,415.0
GEN,KG_HAB,SI,2012-01-01,362.0
GEN,KG_HAB,SI,2013-01-01,414.0
GEN,KG_HAB,SI,2014-01-01,432.0
GEN,KG_HAB,SI,2015-01-01,449.0
GEN,KG_HAB,SI,2016-01-01,466.0
GEN,KG_HAB,SK,2000-01-01,254.0
GEN,KG_HAB,SK,2001-01-01,239.0
GEN,KG_HAB,SK,2002-01-01,270.0
GEN,KG_HAB,SK,2003-01-01,281.0
GEN,KG_HAB,SK,2004-01-01,261.0
GEN,KG_HAB,SK,2005-01-01,273.0
GEN,KG_HAB,SK,2006-01-01,284.0
GEN,KG_HAB,SK,2007-01-01,294.0
GEN,KG_HAB,SK,2008-01-01,313.0
GEN,KG_HAB,SK,2009-01-01,307.0
GEN,KG_HAB,SK,2010-01-01,319.0
GEN,KG_HAB,SK,2011-01-01,311.0
GEN,KG_HAB,SK,2012-01-01,306.0
GEN,KG_HAB,SK,2013-01-01,304.0
GEN,KG_HAB,SK,2014-01-01,320.0
GEN,KG_HAB,SK,2015-01-01,329.0
GEN,KG_HAB,SK,2016-01-01,348.0
GEN,KG_HAB,TR,2000-01-01,465.0
GEN,KG_HAB,TR,2001-01-01,476.0
GEN,KG_HAB,TR,2002-01-01,470.0
GEN,KG_HAB,TR,2003-01-01,465.0
GEN,KG_HAB,TR,2004-01-01,440.0
GEN,KG_HAB,TR,2005-01-01,458.0
GEN,KG_HAB,TR,2006-01-01,434.0
GEN,KG_HAB,TR,2007-01-01,433.0
GEN,KG_HAB,TR,2008-01-01,400.0
GEN,KG_HAB,TR,2009-01-01,419.0
GEN,KG_HAB,TR,2010-01-01,407.0
GEN,KG_HAB,TR,2011-01-01,416.0
GEN,KG_HAB,TR,2012-01-01,410.0
GEN,KG_HAB,TR,2013-01-01,406.0
GEN,KG_HAB,TR,2014-01-01,405.0
GEN,KG_HAB,TR,2015-01-01,400.0
GEN,KG_HAB,TR,2016-01-01,426.0
GEN,KG_HAB,UK,2000-01-01,577.0
GEN,KG_HAB,UK,2001-01-01,591.0
GEN,KG_HAB,UK,2002-01-01,598.0
GEN,KG_HAB,UK,2003-01-01,591.0
GEN,KG_HAB,UK,2004-01-01,602.0
GEN,KG_HAB,UK,2005-01-01,581.0
GEN,KG_HAB,UK,2006-01-01,583.0
GEN,KG_HAB,UK,2007-01-01,567.0
GEN,KG_HAB,UK,2008-01-01,541.0
GEN,KG_HAB,UK,2009-01-01,522.0
GEN,KG_HAB,UK,2010-01-01,509.0
GEN,KG_HAB,UK,2011-01-01,491.0
GEN,KG_HAB,UK,2012-01-01,477.0
GEN,KG_HAB,UK,2013-01-01,482.0
GEN,KG_HAB,UK,2014-01-01,482.0
GEN,KG_HAB,UK,2015-01-01,483.0
GEN,KG_HAB,UK,2016-01-01,483.0
GEN,KG_HAB,XK,2000-01-01,
GEN,KG_HAB,XK,2001-01-01,
GEN,KG_HAB,XK,2002-01-01,
GEN,KG_HAB,XK,2003-01-01,
GEN,KG_HAB,XK,2004-01-01,
GEN,KG_HAB,XK,2005-01-01,
GEN,KG_HAB,XK,2006-01-01,
GEN,KG_HAB,XK,2007-01-01,
GEN,KG_HAB,XK,2008-01-01,
GEN,KG_HAB,XK,2009-01-01,
GEN,KG_HAB,XK,2010-01-01,
GEN,KG_HAB,XK,2011-01-01,
GEN,KG_HAB,XK,2012-01-01,
GEN,KG_HAB,XK,2013-01-01,
GEN,KG_HAB,XK,2014-01-01,
GEN,KG_HAB,XK,2015-01-01,178.0
GEN,KG_HAB,XK,2016-01-01,222.0
