unit,geotime,date,value
NR,AT,2000-01-01,
NR,AT,2001-01-01,
NR,AT,2002-01-01,
NR,AT,2003-01-01,
NR,AT,2004-01-01,
NR,AT,2005-01-01,
NR,AT,2006-01-01,
NR,AT,2007-01-01,
NR,AT,2008-01-01,
NR,AT,2009-01-01,
NR,AT,2010-01-01,
NR,AT,2011-01-01,
NR,AT,2012-01-01,
NR,AT,2013-01-01,1913
NR,AT,2014-01-01,1961
NR,AT,2015-01-01,2001
NR,AT,2016-01-01,2025
NR,AT,2017-01-01,2029
NR,BE,2000-01-01,
NR,BE,2001-01-01,
NR,BE,2002-01-01,
NR,BE,2003-01-01,
NR,BE,2004-01-01,
NR,BE,2005-01-01,
NR,BE,2006-01-01,
NR,BE,2007-01-01,
NR,BE,2008-01-01,
NR,BE,2009-01-01,
NR,BE,2010-01-01,
NR,BE,2011-01-01,
NR,BE,2012-01-01,
NR,BE,2013-01-01,1536
NR,BE,2014-01-01,1543
NR,BE,2015-01-01,1569
NR,BE,2016-01-01,1589
NR,BE,2017-01-01,1655
NR,BG,2000-01-01,
NR,BG,2001-01-01,
NR,BG,2002-01-01,
NR,BG,2003-01-01,
NR,BG,2004-01-01,
NR,BG,2005-01-01,
NR,BG,2006-01-01,
NR,BG,2007-01-01,
NR,BG,2008-01-01,
NR,BG,2009-01-01,
NR,BG,2010-01-01,
NR,BG,2011-01-01,
NR,BG,2012-01-01,
NR,BG,2013-01-01,39
NR,BG,2014-01-01,47
NR,BG,2015-01-01,31
NR,BG,2016-01-01,31
NR,BG,2017-01-01,29
NR,BR,2000-01-01,
NR,BR,2001-01-01,
NR,BR,2002-01-01,
NR,BR,2003-01-01,
NR,BR,2004-01-01,
NR,BR,2005-01-01,
NR,BR,2006-01-01,
NR,BR,2007-01-01,
NR,BR,2008-01-01,
NR,BR,2009-01-01,
NR,BR,2010-01-01,
NR,BR,2011-01-01,
NR,BR,2012-01-01,
NR,BR,2013-01-01,252
NR,BR,2014-01-01,261
NR,BR,2015-01-01,
NR,BR,2016-01-01,
NR,BR,2017-01-01,
NR,CA,2000-01-01,
NR,CA,2001-01-01,
NR,CA,2002-01-01,
NR,CA,2003-01-01,
NR,CA,2004-01-01,
NR,CA,2005-01-01,
NR,CA,2006-01-01,
NR,CA,2007-01-01,
NR,CA,2008-01-01,
NR,CA,2009-01-01,
NR,CA,2010-01-01,
NR,CA,2011-01-01,
NR,CA,2012-01-01,
NR,CA,2013-01-01,2279
NR,CA,2014-01-01,2254
NR,CA,2015-01-01,
NR,CA,2016-01-01,
