unit,sex,age,incgrp,geotime,date,value
PC,T,TOTAL,A_MD60,TR,2012-01-01,38.3 
PC,T,TOTAL,A_MD60,TR,2013-01-01,38.8 
PC,T,TOTAL,A_MD60,TR,2014-01-01,40.7 
PC,T,TOTAL,A_MD60,TR,2015-01-01,40.2
PC,T,TOTAL,A_MD60,TR,2016-01-01,
PC,T,TOTAL,A_MD60,TR,2017-01-01,
PC,T,TOTAL,A_MD60,UK,2006-01-01,5.3 
PC,T,TOTAL,A_MD60,UK,2007-01-01,5.2 
PC,T,TOTAL,A_MD60,UK,2008-01-01,5.8 
PC,T,TOTAL,A_MD60,UK,2009-01-01,6.0 
PC,T,TOTAL,A_MD60,UK,2010-01-01,6.6 
PC,T,TOTAL,A_MD60,UK,2011-01-01,7.0 
PC,T,TOTAL,A_MD60,UK,2012-01-01,5.7 b
PC,T,TOTAL,A_MD60,UK,2013-01-01,6.8 
PC,T,TOTAL,A_MD60,UK,2014-01-01,5.9 
PC,T,TOTAL,A_MD60,UK,2015-01-01,6.0
PC,T,TOTAL,A_MD60,UK,2016-01-01,6.7 
PC,T,TOTAL,A_MD60,UK,2017-01-01,
PC,T,TOTAL,B_MD60,AT,2006-01-01,36.6 
PC,T,TOTAL,B_MD60,AT,2007-01-01,37.4 
PC,T,TOTAL,B_MD60,AT,2008-01-01,38.6 b
PC,T,TOTAL,B_MD60,AT,2009-01-01,32.9 
PC,T,TOTAL,B_MD60,AT,2010-01-01,32.8 
PC,T,TOTAL,B_MD60,AT,2011-01-01,30.6 
PC,T,TOTAL,B_MD60,AT,2012-01-01,39.5 
PC,T,TOTAL,B_MD60,AT,2013-01-01,34.6 
PC,T,TOTAL,B_MD60,AT,2014-01-01,37.6 
PC,T,TOTAL,B_MD60,AT,2015-01-01,37.2
PC,T,TOTAL,B_MD60,AT,2016-01-01,42.8 
PC,T,TOTAL,B_MD60,AT,2017-01-01,41.2 
PC,T,TOTAL,B_MD60,BE,2006-01-01,12.0 
PC,T,TOTAL,B_MD60,BE,2007-01-01,9.9 
PC,T,TOTAL,B_MD60,BE,2008-01-01,11.7 
PC,T,TOTAL,B_MD60,BE,2009-01-01,13.4 
PC,T,TOTAL,B_MD60,BE,2010-01-01,13.9 
PC,T,TOTAL,B_MD60,BE,2011-01-01,8.4 
PC,T,TOTAL,B_MD60,BE,2012-01-01,6.2 
PC,T,TOTAL,B_MD60,BE,2013-01-01,8.5 
PC,T,TOTAL,B_MD60,BE,2014-01-01,9.3 
PC,T,TOTAL,B_MD60,BE,2015-01-01,7.0
PC,T,TOTAL,B_MD60,BE,2016-01-01,14.8 
PC,T,TOTAL,B_MD60,BE,2017-01-01,18.0 
PC,T,TOTAL,B_MD60,BG,2006-01-01,64.5 
PC,T,TOTAL,B_MD60,BG,2007-01-01,71.7 
PC,T,TOTAL,B_MD60,BG,2008-01-01,59.4 
PC,T,TOTAL,B_MD60,BG,2009-01-01,56.8 
PC,T,TOTAL,B_MD60,BG,2010-01-01,60.9 
PC,T,TOTAL,B_MD60,BG,2011-01-01,62.2 
PC,T,TOTAL,B_MD60,BG,2012-01-01,59.2 
PC,T,TOTAL,B_MD60,BG,2013-01-01,60.5 
PC,T,TOTAL,B_MD60,BG,2014-01-01,60.2 
PC,T,TOTAL,B_MD60,BG,2015-01-01,57.3
PC,T,TOTAL,B_MD60,BG,2016-01-01,60.4 b
PC,T,TOTAL,B_MD60,BG,2017-01-01,59.1 
PC,T,TOTAL,B_MD60,CH,2006-01-01,
PC,T,TOTAL,B_MD60,CH,2007-01-01,16.0 
PC,T,TOTAL,B_MD60,CH,2008-01-01,17.6 
PC,T,TOTAL,B_MD60,CH,2009-01-01,16.7 
PC,T,TOTAL,B_MD60,CH,2010-01-01,15.9 
PC,T,TOTAL,B_MD60,CH,2011-01-01,14.8 
PC,T,TOTAL,B_MD60,CH,2012-01-01,13.9 
PC,T,TOTAL,B_MD60,CH,2013-01-01,9.0 
PC,T,TOTAL,B_MD60,CH,2014-01-01,13.2 b
PC,T,TOTAL,B_MD60,CH,2015-01-01,15.3
PC,T,TOTAL,B_MD60,CH,2016-01-01,19.8 
PC,T,TOTAL,B_MD60,CH,2017-01-01,
PC,T,TOTAL,B_MD60,CY,2006-01-01,5.4 
PC,T,TOTAL,B_MD60,CY,2007-01-01,4.7 
PC,T,TOTAL,B_MD60,CY,2008-01-01,9.2 b
PC,T,TOTAL,B_MD60,CY,2009-01-01,5.7 
PC,T,TOTAL,B_MD60,CY,2010-01-01,8.5 
PC,T,TOTAL,B_MD60,CY,2011-01-01,8.1 
PC,T,TOTAL,B_MD60,CY,2012-01-01,7.9 
PC,T,TOTAL,B_MD60,CY,2013-01-01,5.2 
PC,T,TOTAL,B_MD60,CY,2014-01-01,4.6 
PC,T,TOTAL,B_MD60,CY,2015-01-01,3.7
PC,T,TOTAL,B_MD60,CY,2016-01-01,5.8 
PC,T,TOTAL,B_MD60,CY,2017-01-01,6.4 
PC,T,TOTAL,B_MD60,CZ,2006-01-01,64.5 
PC,T,TOTAL,B_MD60,CZ,2007-01-01,68.8 
PC,T,TOTAL,B_MD60,CZ,2008-01-01,55.8 
PC,T,TOTAL,B_MD60,CZ,2009-01-01,57.8 
PC,T,TOTAL,B_MD60,CZ,2010-01-01,50.1 
PC,T,TOTAL,B_MD60,CZ,2011-01-01,44.6 
PC,T,TOTAL,B_MD60,CZ,2012-01-01,48.9 
PC,T,TOTAL,B_MD60,CZ,2013-01-01,48.3 
PC,T,TOTAL,B_MD60,CZ,2014-01-01,49.9 
PC,T,TOTAL,B_MD60,CZ,2015-01-01,45.8
PC,T,TOTAL,B_MD60,CZ,2016-01-01,45.6 
PC,T,TOTAL,B_MD60,CZ,2017-01-01,42.6 
PC,T,TOTAL,B_MD60,DE,2006-01-01,14.1 
PC,T,TOTAL,B_MD60,DE,2007-01-01,13.5 
PC,T,TOTAL,B_MD60,DE,2008-01-01,16.0 
PC,T,TOTAL,B_MD60,DE,2009-01-01,20.9 
PC,T,TOTAL,B_MD60,DE,2010-01-01,17.0 
PC,T,TOTAL,B_MD60,DE,2011-01-01,18.7 
PC,T,TOTAL,B_MD60,DE,2012-01-01,14.9 
PC,T,TOTAL,B_MD60,DE,2013-01-01,14.4 
PC,T,TOTAL,B_MD60,DE,2014-01-01,14.7 
PC,T,TOTAL,B_MD60,DE,2015-01-01,15.8
PC,T,TOTAL,B_MD60,DE,2016-01-01,17.8 
PC,T,TOTAL,B_MD60,DE,2017-01-01,16.3 
PC,T,TOTAL,B_MD60,DK,2006-01-01,16.4 
PC,T,TOTAL,B_MD60,DK,2007-01-01,19.1 
PC,T,TOTAL,B_MD60,DK,2008-01-01,20.7 
PC,T,TOTAL,B_MD60,DK,2009-01-01,18.4 
PC,T,TOTAL,B_MD60,DK,2010-01-01,17.5 
PC,T,TOTAL,B_MD60,DK,2011-01-01,16.5 b
PC,T,TOTAL,B_MD60,DK,2012-01-01,22.5 
PC,T,TOTAL,B_MD60,DK,2013-01-01,22.3 
PC,T,TOTAL,B_MD60,DK,2014-01-01,24.5 
PC,T,TOTAL,B_MD60,DK,2015-01-01,23.0
PC,T,TOTAL,B_MD60,DK,2016-01-01,16.1 
PC,T,TOTAL,B_MD60,DK,2017-01-01,24.4 
PC,T,TOTAL,B_MD60,EA18,2006-01-01,24.4 
PC,T,TOTAL,B_MD60,EA18,2007-01-01,24.8 
PC,T,TOTAL,B_MD60,EA18,2008-01-01,25.3 
PC,T,TOTAL,B_MD60,EA18,2009-01-01,25.9 
PC,T,TOTAL,B_MD60,EA18,2010-01-01,25.3 
PC,T,TOTAL,B_MD60,EA18,2011-01-01,25.4 
PC,T,TOTAL,B_MD60,EA18,2012-01-01,25.4 
PC,T,TOTAL,B_MD60,EA18,2013-01-01,25.5 
PC,T,TOTAL,B_MD60,EA18,2014-01-01,25.8 
PC,T,TOTAL,B_MD60,EA18,2015-01-01,26.3
PC,T,TOTAL,B_MD60,EA18,2016-01-01,26.4 
PC,T,TOTAL,B_MD60,EA18,2017-01-01,26.1 e
PC,T,TOTAL,B_MD60,EA19,2006-01-01,25.0 
PC,T,TOTAL,B_MD60,EA19,2007-01-01,25.4 
PC,T,TOTAL,B_MD60,EA19,2008-01-01,25.7 
PC,T,TOTAL,B_MD60,EA19,2009-01-01,26.3 
PC,T,TOTAL,B_MD60,EA19,2010-01-01,25.7 
PC,T,TOTAL,B_MD60,EA19,2011-01-01,25.5 
PC,T,TOTAL,B_MD60,EA19,2012-01-01,25.5 
PC,T,TOTAL,B_MD60,EA19,2013-01-01,25.7 
PC,T,TOTAL,B_MD60,EA19,2014-01-01,26.0 
PC,T,TOTAL,B_MD60,EA19,2015-01-01,26.5
PC,T,TOTAL,B_MD60,EA19,2016-01-01,26.6 
PC,T,TOTAL,B_MD60,EA19,2017-01-01,26.2 e
PC,T,TOTAL,B_MD60,EE,2006-01-01,61.7 
PC,T,TOTAL,B_MD60,EE,2007-01-01,56.4 
PC,T,TOTAL,B_MD60,EE,2008-01-01,55.3 
PC,T,TOTAL,B_MD60,EE,2009-01-01,60.8 
PC,T,TOTAL,B_MD60,EE,2010-01-01,61.5 
PC,T,TOTAL,B_MD60,EE,2011-01-01,33.1 
PC,T,TOTAL,B_MD60,EE,2012-01-01,28.4 
PC,T,TOTAL,B_MD60,EE,2013-01-01,34.4 
PC,T,TOTAL,B_MD60,EE,2014-01-01,24.5 b
PC,T,TOTAL,B_MD60,EE,2015-01-01,21.2
PC,T,TOTAL,B_MD60,EE,2016-01-01,25.6 
PC,T,TOTAL,B_MD60,EE,2017-01-01,23.6 
PC,T,TOTAL,B_MD60,EL,2006-01-01,39.6 
PC,T,TOTAL,B_MD60,EL,2007-01-01,39.5 
PC,T,TOTAL,B_MD60,EL,2008-01-01,37.2 
PC,T,TOTAL,B_MD60,EL,2009-01-01,34.0 
PC,T,TOTAL,B_MD60,EL,2010-01-01,36.3 
PC,T,TOTAL,B_MD60,EL,2011-01-01,38.1 
PC,T,TOTAL,B_MD60,EL,2012-01-01,41.2 
PC,T,TOTAL,B_MD60,EL,2013-01-01,45.1 
PC,T,TOTAL,B_MD60,EL,2014-01-01,46.1 
PC,T,TOTAL,B_MD60,EL,2015-01-01,45.5
PC,T,TOTAL,B_MD60,EL,2016-01-01,46.2 
PC,T,TOTAL,B_MD60,EL,2017-01-01,48.0 
PC,T,TOTAL,B_MD60,ES,2006-01-01,13.3 
PC,T,TOTAL,B_MD60,ES,2007-01-01,13.0 
PC,T,TOTAL,B_MD60,ES,2008-01-01,12.5 
PC,T,TOTAL,B_MD60,ES,2009-01-01,11.1 
PC,T,TOTAL,B_MD60,ES,2010-01-01,10.2 
PC,T,TOTAL,B_MD60,ES,2011-01-01,12.5 b
PC,T,TOTAL,B_MD60,ES,2012-01-01,12.5 
PC,T,TOTAL,B_MD60,ES,2013-01-01,11.6 
PC,T,TOTAL,B_MD60,ES,2014-01-01,11.5 
PC,T,TOTAL,B_MD60,ES,2015-01-01,12.1
PC,T,TOTAL,B_MD60,ES,2016-01-01,13.5 
PC,T,TOTAL,B_MD60,ES,2017-01-01,12.5 
PC,T,TOTAL,B_MD60,EU27,2006-01-01,34.0 e
PC,T,TOTAL,B_MD60,EU27,2007-01-01,33.6 
PC,T,TOTAL,B_MD60,EU27,2008-01-01,32.9 
PC,T,TOTAL,B_MD60,EU27,2009-01-01,33.6 
PC,T,TOTAL,B_MD60,EU27,2010-01-01,33.2 
PC,T,TOTAL,B_MD60,EU27,2011-01-01,32.3 
PC,T,TOTAL,B_MD60,EU27,2012-01-01,32.2 
PC,T,TOTAL,B_MD60,EU27,2013-01-01,33.0 
PC,T,TOTAL,B_MD60,EU27,2014-01-01,32.9 
PC,T,TOTAL,B_MD60,EU27,2015-01-01,32.7
PC,T,TOTAL,B_MD60,EU27,2016-01-01,32.8 
PC,T,TOTAL,B_MD60,EU27,2017-01-01,33.0 e
PC,T,TOTAL,B_MD60,EU28,2006-01-01,
PC,T,TOTAL,B_MD60,EU28,2007-01-01,
PC,T,TOTAL,B_MD60,EU28,2008-01-01,
PC,T,TOTAL,B_MD60,EU28,2009-01-01,
PC,T,TOTAL,B_MD60,EU28,2010-01-01,33.4 
PC,T,TOTAL,B_MD60,EU28,2011-01-01,32.5 
PC,T,TOTAL,B_MD60,EU28,2012-01-01,32.4 
PC,T,TOTAL,B_MD60,EU28,2013-01-01,33.2 
PC,T,TOTAL,B_MD60,EU28,2014-01-01,33.1 
PC,T,TOTAL,B_MD60,EU28,2015-01-01,32.9
PC,T,TOTAL,B_MD60,EU28,2016-01-01,33.0 
PC,T,TOTAL,B_MD60,EU28,2017-01-01,33.0 e
PC,T,TOTAL,B_MD60,FI,2006-01-01,11.3 
PC,T,TOTAL,B_MD60,FI,2007-01-01,12.3 
PC,T,TOTAL,B_MD60,FI,2008-01-01,8.6 
PC,T,TOTAL,B_MD60,FI,2009-01-01,12.8 
PC,T,TOTAL,B_MD60,FI,2010-01-01,11.9 
PC,T,TOTAL,B_MD60,FI,2011-01-01,10.9 
PC,T,TOTAL,B_MD60,FI,2012-01-01,16.8 
PC,T,TOTAL,B_MD60,FI,2013-01-01,18.9 
PC,T,TOTAL,B_MD60,FI,2014-01-01,15.0 
PC,T,TOTAL,B_MD60,FI,2015-01-01,15.9
PC,T,TOTAL,B_MD60,FI,2016-01-01,14.0 
PC,T,TOTAL,B_MD60,FI,2017-01-01,12.7 
PC,T,TOTAL,B_MD60,FR,2006-01-01,18.5 
PC,T,TOTAL,B_MD60,FR,2007-01-01,26.4 
PC,T,TOTAL,B_MD60,FR,2008-01-01,27.1 
PC,T,TOTAL,B_MD60,FR,2009-01-01,29.4 
PC,T,TOTAL,B_MD60,FR,2010-01-01,25.5 
PC,T,TOTAL,B_MD60,FR,2011-01-01,23.9 
PC,T,TOTAL,B_MD60,FR,2012-01-01,24.3 
PC,T,TOTAL,B_MD60,FR,2013-01-01,21.4 
PC,T,TOTAL,B_MD60,FR,2014-01-01,21.8 
PC,T,TOTAL,B_MD60,FR,2015-01-01,21.9
PC,T,TOTAL,B_MD60,FR,2016-01-01,24.0 
PC,T,TOTAL,B_MD60,FR,2017-01-01,25.8 
PC,T,TOTAL,B_MD60,HR,2006-01-01,
PC,T,TOTAL,B_MD60,HR,2007-01-01,
PC,T,TOTAL,B_MD60,HR,2008-01-01,
PC,T,TOTAL,B_MD60,HR,2009-01-01,
PC,T,TOTAL,B_MD60,HR,2010-01-01,53.2 
PC,T,TOTAL,B_MD60,HR,2011-01-01,54.0 
PC,T,TOTAL,B_MD60,HR,2012-01-01,54.3 
PC,T,TOTAL,B_MD60,HR,2013-01-01,51.9 
PC,T,TOTAL,B_MD60,HR,2014-01-01,52.1 
PC,T,TOTAL,B_MD60,HR,2015-01-01,50.5
PC,T,TOTAL,B_MD60,HR,2016-01-01,52.2 
PC,T,TOTAL,B_MD60,HR,2017-01-01,
PC,T,TOTAL,B_MD60,HU,2006-01-01,75.5 
PC,T,TOTAL,B_MD60,HU,2007-01-01,70.3 
PC,T,TOTAL,B_MD60,HU,2008-01-01,71.4 
PC,T,TOTAL,B_MD60,HU,2009-01-01,74.2 
PC,T,TOTAL,B_MD60,HU,2010-01-01,74.9 
PC,T,TOTAL,B_MD60,HU,2011-01-01,76.8 
PC,T,TOTAL,B_MD60,HU,2012-01-01,76.3 
PC,T,TOTAL,B_MD60,HU,2013-01-01,74.0 
PC,T,TOTAL,B_MD60,HU,2014-01-01,69.4 
PC,T,TOTAL,B_MD60,HU,2015-01-01,69.0
PC,T,TOTAL,B_MD60,HU,2016-01-01,62.8 
PC,T,TOTAL,B_MD60,HU,2017-01-01,48.7 
PC,T,TOTAL,B_MD60,IE,2006-01-01,11.8 
PC,T,TOTAL,B_MD60,IE,2007-01-01,10.2 
PC,T,TOTAL,B_MD60,IE,2008-01-01,8.2 
PC,T,TOTAL,B_MD60,IE,2009-01-01,9.5 
PC,T,TOTAL,B_MD60,IE,2010-01-01,8.5 
PC,T,TOTAL,B_MD60,IE,2011-01-01,7.7 
PC,T,TOTAL,B_MD60,IE,2012-01-01,6.8 
PC,T,TOTAL,B_MD60,IE,2013-01-01,4.9 
PC,T,TOTAL,B_MD60,IE,2014-01-01,8.4 
PC,T,TOTAL,B_MD60,IE,2015-01-01,7.0
PC,T,TOTAL,B_MD60,IE,2016-01-01,7.1 
PC,T,TOTAL,B_MD60,IE,2017-01-01,
PC,T,TOTAL,B_MD60,IS,2006-01-01,16.6 
PC,T,TOTAL,B_MD60,IS,2007-01-01,19.9 
PC,T,TOTAL,B_MD60,IS,2008-01-01,18.5 
PC,T,TOTAL,B_MD60,IS,2009-01-01,18.2 
PC,T,TOTAL,B_MD60,IS,2010-01-01,15.2 
PC,T,TOTAL,B_MD60,IS,2011-01-01,15.6 
PC,T,TOTAL,B_MD60,IS,2012-01-01,17.2 
PC,T,TOTAL,B_MD60,IS,2013-01-01,21.3 
PC,T,TOTAL,B_MD60,IS,2014-01-01,19.0 
PC,T,TOTAL,B_MD60,IS,2015-01-01,21.1
PC,T,TOTAL,B_MD60,IS,2016-01-01,19.0 p
PC,T,TOTAL,B_MD60,IS,2017-01-01,
PC,T,TOTAL,B_MD60,IT,2006-01-01,41.9 
PC,T,TOTAL,B_MD60,IT,2007-01-01,42.0 
PC,T,TOTAL,B_MD60,IT,2008-01-01,40.8 
PC,T,TOTAL,B_MD60,IT,2009-01-01,41.1 
PC,T,TOTAL,B_MD60,IT,2010-01-01,44.5 
PC,T,TOTAL,B_MD60,IT,2011-01-01,43.2 
PC,T,TOTAL,B_MD60,IT,2012-01-01,45.7 
PC,T,TOTAL,B_MD60,IT,2013-01-01,47.4 
PC,T,TOTAL,B_MD60,IT,2014-01-01,48.8 
PC,T,TOTAL,B_MD60,IT,2015-01-01,49.6
PC,T,TOTAL,B_MD60,IT,2016-01-01,44.9 
PC,T,TOTAL,B_MD60,IT,2017-01-01,42.4 
PC,T,TOTAL,B_MD60,LT,2006-01-01,68.0 
PC,T,TOTAL,B_MD60,LT,2007-01-01,68.6 
PC,T,TOTAL,B_MD60,LT,2008-01-01,61.6 
PC,T,TOTAL,B_MD60,LT,2009-01-01,64.1 
PC,T,TOTAL,B_MD60,LT,2010-01-01,58.4 
PC,T,TOTAL,B_MD60,LT,2011-01-01,33.6 b
PC,T,TOTAL,B_MD60,LT,2012-01-01,31.0 
PC,T,TOTAL,B_MD60,LT,2013-01-01,45.1 b
PC,T,TOTAL,B_MD60,LT,2014-01-01,44.8 
PC,T,TOTAL,B_MD60,LT,2015-01-01,44.0
PC,T,TOTAL,B_MD60,LT,2016-01-01,40.5 
PC,T,TOTAL,B_MD60,LT,2017-01-01,40.8 
PC,T,TOTAL,B_MD60,LU,2006-01-01,26.2 
PC,T,TOTAL,B_MD60,LU,2007-01-01,24.6 
PC,T,TOTAL,B_MD60,LU,2008-01-01,31.4 
PC,T,TOTAL,B_MD60,LU,2009-01-01,22.7 
PC,T,TOTAL,B_MD60,LU,2010-01-01,22.8 
PC,T,TOTAL,B_MD60,LU,2011-01-01,22.3 
PC,T,TOTAL,B_MD60,LU,2012-01-01,19.9 
PC,T,TOTAL,B_MD60,LU,2013-01-01,18.9 
PC,T,TOTAL,B_MD60,LU,2014-01-01,19.6 
PC,T,TOTAL,B_MD60,LU,2015-01-01,17.6
PC,T,TOTAL,B_MD60,LU,2016-01-01,25.6 b
PC,T,TOTAL,B_MD60,LU,2017-01-01,18.4 
PC,T,TOTAL,B_MD60,LV,2006-01-01,68.6 
PC,T,TOTAL,B_MD60,LV,2007-01-01,62.7 
PC,T,TOTAL,B_MD60,LV,2008-01-01,58.6 
PC,T,TOTAL,B_MD60,LV,2009-01-01,64.7 
PC,T,TOTAL,B_MD60,LV,2010-01-01,72.6 
PC,T,TOTAL,B_MD60,LV,2011-01-01,62.5 
PC,T,TOTAL,B_MD60,LV,2012-01-01,55.0 
PC,T,TOTAL,B_MD60,LV,2013-01-01,54.4 
PC,T,TOTAL,B_MD60,LV,2014-01-01,57.3 
PC,T,TOTAL,B_MD60,LV,2015-01-01,58.2
PC,T,TOTAL,B_MD60,LV,2016-01-01,54.9 
PC,T,TOTAL,B_MD60,LV,2017-01-01,58.0 
PC,T,TOTAL,B_MD60,MK,2006-01-01,
PC,T,TOTAL,B_MD60,MK,2007-01-01,
PC,T,TOTAL,B_MD60,MK,2008-01-01,
PC,T,TOTAL,B_MD60,MK,2009-01-01,
PC,T,TOTAL,B_MD60,MK,2010-01-01,
PC,T,TOTAL,B_MD60,MK,2011-01-01,
PC,T,TOTAL,B_MD60,MK,2012-01-01,67.9 
PC,T,TOTAL,B_MD60,MK,2013-01-01,63.7 
PC,T,TOTAL,B_MD60,MK,2014-01-01,59.8 
PC,T,TOTAL,B_MD60,MK,2015-01-01,68.5
PC,T,TOTAL,B_MD60,MK,2016-01-01,64.1 
PC,T,TOTAL,B_MD60,MK,2017-01-01,
PC,T,TOTAL,B_MD60,MT,2006-01-01,3.9 
PC,T,TOTAL,B_MD60,MT,2007-01-01,5.9 
PC,T,TOTAL,B_MD60,MT,2008-01-01,4.7 
PC,T,TOTAL,B_MD60,MT,2009-01-01,5.8 
PC,T,TOTAL,B_MD60,MT,2010-01-01,7.5 
PC,T,TOTAL,B_MD60,MT,2011-01-01,10.3 
PC,T,TOTAL,B_MD60,MT,2012-01-01,7.0 
PC,T,TOTAL,B_MD60,MT,2013-01-01,6.7 
PC,T,TOTAL,B_MD60,MT,2014-01-01,9.7 
PC,T,TOTAL,B_MD60,MT,2015-01-01,8.7
PC,T,TOTAL,B_MD60,MT,2016-01-01,8.6 
PC,T,TOTAL,B_MD60,MT,2017-01-01,6.0 
PC,T,TOTAL,B_MD60,NL,2006-01-01,0.0 
PC,T,TOTAL,B_MD60,NL,2007-01-01,3.9 
PC,T,TOTAL,B_MD60,NL,2008-01-01,4.3 
PC,T,TOTAL,B_MD60,NL,2009-01-01,1.4 
PC,T,TOTAL,B_MD60,NL,2010-01-01,1.1 
PC,T,TOTAL,B_MD60,NL,2011-01-01,2.4 
PC,T,TOTAL,B_MD60,NL,2012-01-01,7.0 
PC,T,TOTAL,B_MD60,NL,2013-01-01,10.5 
PC,T,TOTAL,B_MD60,NL,2014-01-01,13.5 
PC,T,TOTAL,B_MD60,NL,2015-01-01,10.3
PC,T,TOTAL,B_MD60,NL,2016-01-01,11.8 b
PC,T,TOTAL,B_MD60,NL,2017-01-01,13.2 
PC,T,TOTAL,B_MD60,NO,2006-01-01,18.2 
PC,T,TOTAL,B_MD60,NO,2007-01-01,18.4 
PC,T,TOTAL,B_MD60,NO,2008-01-01,18.1 
PC,T,TOTAL,B_MD60,NO,2009-01-01,19.6 
PC,T,TOTAL,B_MD60,NO,2010-01-01,28.1 
PC,T,TOTAL,B_MD60,NO,2011-01-01,24.6 
PC,T,TOTAL,B_MD60,NO,2012-01-01,22.5 
PC,T,TOTAL,B_MD60,NO,2013-01-01,24.6 
PC,T,TOTAL,B_MD60,NO,2014-01-01,22.5 
PC,T,TOTAL,B_MD60,NO,2015-01-01,20.1
PC,T,TOTAL,B_MD60,NO,2016-01-01,22.0 
PC,T,TOTAL,B_MD60,NO,2017-01-01,18.6 
PC,T,TOTAL,B_MD60,PL,2006-01-01,73.4 
PC,T,TOTAL,B_MD60,PL,2007-01-01,72.1 
PC,T,TOTAL,B_MD60,PL,2008-01-01,70.5 
PC,T,TOTAL,B_MD60,PL,2009-01-01,68.8 
PC,T,TOTAL,B_MD60,PL,2010-01-01,69.9 
PC,T,TOTAL,B_MD60,PL,2011-01-01,66.1 
PC,T,TOTAL,B_MD60,PL,2012-01-01,64.2 
PC,T,TOTAL,B_MD60,PL,2013-01-01,65.0 
PC,T,TOTAL,B_MD60,PL,2014-01-01,65.2 
PC,T,TOTAL,B_MD60,PL,2015-01-01,63.2
PC,T,TOTAL,B_MD60,PL,2016-01-01,63.3 
PC,T,TOTAL,B_MD60,PL,2017-01-01,53.6 
PC,T,TOTAL,B_MD60,PT,2006-01-01,24.7 
PC,T,TOTAL,B_MD60,PT,2007-01-01,23.3 
PC,T,TOTAL,B_MD60,PT,2008-01-01,27.9 
PC,T,TOTAL,B_MD60,PT,2009-01-01,25.7 
PC,T,TOTAL,B_MD60,PT,2010-01-01,24.3 
PC,T,TOTAL,B_MD60,PT,2011-01-01,22.7 
PC,T,TOTAL,B_MD60,PT,2012-01-01,18.7 
PC,T,TOTAL,B_MD60,PT,2013-01-01,21.3 
PC,T,TOTAL,B_MD60,PT,2014-01-01,23.0 
PC,T,TOTAL,B_MD60,PT,2015-01-01,23.5
PC,T,TOTAL,B_MD60,PT,2016-01-01,22.4 
PC,T,TOTAL,B_MD60,PT,2017-01-01,20.0 
PC,T,TOTAL,B_MD60,RO,2006-01-01,
PC,T,TOTAL,B_MD60,RO,2007-01-01,68.4 
PC,T,TOTAL,B_MD60,RO,2008-01-01,69.0 
PC,T,TOTAL,B_MD60,RO,2009-01-01,69.0 
PC,T,TOTAL,B_MD60,RO,2010-01-01,68.6 
PC,T,TOTAL,B_MD60,RO,2011-01-01,68.3 
PC,T,TOTAL,B_MD60,RO,2012-01-01,69.2 
PC,T,TOTAL,B_MD60,RO,2013-01-01,70.6 
PC,T,TOTAL,B_MD60,RO,2014-01-01,70.5 
PC,T,TOTAL,B_MD60,RO,2015-01-01,69.1
PC,T,TOTAL,B_MD60,RO,2016-01-01,68.9 
PC,T,TOTAL,B_MD60,RO,2017-01-01,66.4 
PC,T,TOTAL,B_MD60,RS,2006-01-01,
PC,T,TOTAL,B_MD60,RS,2007-01-01,
PC,T,TOTAL,B_MD60,RS,2008-01-01,
PC,T,TOTAL,B_MD60,RS,2009-01-01,
PC,T,TOTAL,B_MD60,RS,2010-01-01,
PC,T,TOTAL,B_MD60,RS,2011-01-01,
PC,T,TOTAL,B_MD60,RS,2012-01-01,
PC,T,TOTAL,B_MD60,RS,2013-01-01,65.2 
PC,T,TOTAL,B_MD60,RS,2014-01-01,59.7 
PC,T,TOTAL,B_MD60,RS,2015-01-01,66.5
PC,T,TOTAL,B_MD60,RS,2016-01-01,68.2 
PC,T,TOTAL,B_MD60,RS,2017-01-01,
PC,T,TOTAL,B_MD60,SE,2006-01-01,30.9 
PC,T,TOTAL,B_MD60,SE,2007-01-01,29.2 
PC,T,TOTAL,B_MD60,SE,2008-01-01,31.9 b
PC,T,TOTAL,B_MD60,SE,2009-01-01,27.3 
PC,T,TOTAL,B_MD60,SE,2010-01-01,36.1 
PC,T,TOTAL,B_MD60,SE,2011-01-01,33.2 
PC,T,TOTAL,B_MD60,SE,2012-01-01,38.2 
PC,T,TOTAL,B_MD60,SE,2013-01-01,39.3 
PC,T,TOTAL,B_MD60,SE,2014-01-01,44.3 
PC,T,TOTAL,B_MD60,SE,2015-01-01,41.7
PC,T,TOTAL,B_MD60,SE,2016-01-01,46.7 
PC,T,TOTAL,B_MD60,SE,2017-01-01,40.4 
PC,T,TOTAL,B_MD60,SI,2006-01-01,53.1 
PC,T,TOTAL,B_MD60,SI,2007-01-01,53.2 
PC,T,TOTAL,B_MD60,SI,2008-01-01,51.0 
PC,T,TOTAL,B_MD60,SI,2009-01-01,49.1 
PC,T,TOTAL,B_MD60,SI,2010-01-01,52.2 
PC,T,TOTAL,B_MD60,SI,2011-01-01,32.3 b
PC,T,TOTAL,B_MD60,SI,2012-01-01,32.8 
PC,T,TOTAL,B_MD60,SI,2013-01-01,30.4 
PC,T,TOTAL,B_MD60,SI,2014-01-01,29.5 
PC,T,TOTAL,B_MD60,SI,2015-01-01,28.0
PC,T,TOTAL,B_MD60,SI,2016-01-01,25.7 
PC,T,TOTAL,B_MD60,SI,2017-01-01,24.7 
PC,T,TOTAL,B_MD60,SK,2006-01-01,61.8 
