org_inst,sex,unit,geotime,date,value
GOV_NAT,F,PC_WMN,DK,2004-01-01,29
GOV_NAT,F,PC_WMN,DK,2005-01-01,27
GOV_NAT,F,PC_WMN,DK,2006-01-01,27
GOV_NAT,F,PC_WMN,DK,2007-01-01,36
GOV_NAT,F,PC_WMN,DK,2008-01-01,36
GOV_NAT,F,PC_WMN,DK,2009-01-01,42
GOV_NAT,F,PC_WMN,DK,2010-01-01,47
GOV_NAT,F,PC_WMN,DK,2011-01-01,39
GOV_NAT,F,PC_WMN,DK,2012-01-01,43
GOV_NAT,F,PC_WMN,DK,2013-01-01,45
GOV_NAT,F,PC_WMN,DK,2014-01-01,30
GOV_NAT,F,PC_WMN,DK,2015-01-01,29
GOV_NAT,F,PC_WMN,DK,2016-01-01,29
GOV_NAT,F,PC_WMN,DK,2017-01-01,40
GOV_NAT,F,PC_WMN,DK,2018-01-01,40
GOV_NAT,F,PC_WMN,EE,2003-01-01,9
GOV_NAT,F,PC_WMN,EE,2004-01-01,8
GOV_NAT,F,PC_WMN,EE,2005-01-01,16
GOV_NAT,F,PC_WMN,EE,2006-01-01,15
GOV_NAT,F,PC_WMN,EE,2007-01-01,21
GOV_NAT,F,PC_WMN,EE,2008-01-01,21
GOV_NAT,F,PC_WMN,EE,2009-01-01,7
GOV_NAT,F,PC_WMN,EE,2010-01-01,7
GOV_NAT,F,PC_WMN,EE,2011-01-01,7
GOV_NAT,F,PC_WMN,EE,2012-01-01,7
GOV_NAT,F,PC_WMN,EE,2013-01-01,7
GOV_NAT,F,PC_WMN,EE,2014-01-01,42
GOV_NAT,F,PC_WMN,EE,2015-01-01,13
GOV_NAT,F,PC_WMN,EE,2016-01-01,13
GOV_NAT,F,PC_WMN,EE,2017-01-01,26
GOV_NAT,F,PC_WMN,EE,2018-01-01,33
GOV_NAT,F,PC_WMN,EL,2003-01-01,6
GOV_NAT,F,PC_WMN,EL,2004-01-01,4
GOV_NAT,F,PC_WMN,EL,2005-01-01,4
GOV_NAT,F,PC_WMN,EL,2006-01-01,7
GOV_NAT,F,PC_WMN,EL,2007-01-01,4
GOV_NAT,F,PC_WMN,EL,2008-01-01,7
GOV_NAT,F,PC_WMN,EL,2009-01-01,25
GOV_NAT,F,PC_WMN,EL,2010-01-01,20
GOV_NAT,F,PC_WMN,EL,2011-01-01,9
GOV_NAT,F,PC_WMN,EL,2012-01-01,4
GOV_NAT,F,PC_WMN,EL,2013-01-01,8
GOV_NAT,F,PC_WMN,EL,2014-01-01,8
GOV_NAT,F,PC_WMN,EL,2015-01-01,15
GOV_NAT,F,PC_WMN,EL,2016-01-01,17
GOV_NAT,F,PC_WMN,EL,2017-01-01,16
GOV_NAT,F,PC_WMN,EL,2018-01-01,16
GOV_NAT,F,PC_WMN,ES,2003-01-01,25
GOV_NAT,F,PC_WMN,ES,2004-01-01,43
GOV_NAT,F,PC_WMN,ES,2005-01-01,50
GOV_NAT,F,PC_WMN,ES,2006-01-01,50
GOV_NAT,F,PC_WMN,ES,2007-01-01,35
GOV_NAT,F,PC_WMN,ES,2008-01-01,43
GOV_NAT,F,PC_WMN,ES,2009-01-01,38
GOV_NAT,F,PC_WMN,ES,2010-01-01,35
GOV_NAT,F,PC_WMN,ES,2011-01-01,32
GOV_NAT,F,PC_WMN,ES,2012-01-01,26
GOV_NAT,F,PC_WMN,ES,2013-01-01,26
GOV_NAT,F,PC_WMN,ES,2014-01-01,34
GOV_NAT,F,PC_WMN,ES,2015-01-01,26
GOV_NAT,F,PC_WMN,ES,2016-01-01,25
GOV_NAT,F,PC_WMN,ES,2017-01-01,31
GOV_NAT,F,PC_WMN,ES,2018-01-01,31
GOV_NAT,F,PC_WMN,EU28,2003-01-01,23
GOV_NAT,F,PC_WMN,EU28,2004-01-01,20
GOV_NAT,F,PC_WMN,EU28,2005-01-01,20
GOV_NAT,F,PC_WMN,EU28,2006-01-01,22
GOV_NAT,F,PC_WMN,EU28,2007-01-01,24
GOV_NAT,F,PC_WMN,EU28,2008-01-01,24
GOV_NAT,F,PC_WMN,EU28,2009-01-01,25
GOV_NAT,F,PC_WMN,EU28,2010-01-01,23
GOV_NAT,F,PC_WMN,EU28,2011-01-01,22
GOV_NAT,F,PC_WMN,EU28,2012-01-01,24
GOV_NAT,F,PC_WMN,EU28,2013-01-01,25
GOV_NAT,F,PC_WMN,EU28,2014-01-01,27
GOV_NAT,F,PC_WMN,EU28,2015-01-01,27
GOV_NAT,F,PC_WMN,EU28,2016-01-01,27
GOV_NAT,F,PC_WMN,EU28,2017-01-01,28
GOV_NAT,F,PC_WMN,EU28,2018-01-01,29
GOV_NAT,F,PC_WMN,FI,2003-01-01,44
GOV_NAT,F,PC_WMN,FI,2004-01-01,47
GOV_NAT,F,PC_WMN,FI,2005-01-01,47
GOV_NAT,F,PC_WMN,FI,2006-01-01,37
GOV_NAT,F,PC_WMN,FI,2007-01-01,60
GOV_NAT,F,PC_WMN,FI,2008-01-01,60
GOV_NAT,F,PC_WMN,FI,2009-01-01,51
GOV_NAT,F,PC_WMN,FI,2010-01-01,51
GOV_NAT,F,PC_WMN,FI,2011-01-01,43
GOV_NAT,F,PC_WMN,FI,2012-01-01,46
GOV_NAT,F,PC_WMN,FI,2013-01-01,53
GOV_NAT,F,PC_WMN,FI,2014-01-01,53
GOV_NAT,F,PC_WMN,FI,2015-01-01,33
GOV_NAT,F,PC_WMN,FI,2016-01-01,35
GOV_NAT,F,PC_WMN,FI,2017-01-01,33
GOV_NAT,F,PC_WMN,FI,2018-01-01,38
GOV_NAT,F,PC_WMN,FR,2003-01-01,27
GOV_NAT,F,PC_WMN,FR,2004-01-01,20
GOV_NAT,F,PC_WMN,FR,2005-01-01,16
GOV_NAT,F,PC_WMN,FR,2006-01-01,20
GOV_NAT,F,PC_WMN,FR,2007-01-01,33
GOV_NAT,F,PC_WMN,FR,2008-01-01,34
GOV_NAT,F,PC_WMN,FR,2009-01-01,33
GOV_NAT,F,PC_WMN,FR,2010-01-01,34
GOV_NAT,F,PC_WMN,FR,2011-01-01,26
GOV_NAT,F,PC_WMN,FR,2012-01-01,48
GOV_NAT,F,PC_WMN,FR,2013-01-01,47
GOV_NAT,F,PC_WMN,FR,2014-01-01,47
GOV_NAT,F,PC_WMN,FR,2015-01-01,48
GOV_NAT,F,PC_WMN,FR,2016-01-01,47
GOV_NAT,F,PC_WMN,FR,2017-01-01,50
GOV_NAT,F,PC_WMN,FR,2018-01-01,50
GOV_NAT,F,PC_WMN,HR,2003-01-01,
GOV_NAT,F,PC_WMN,HR,2004-01-01,
GOV_NAT,F,PC_WMN,HR,2005-01-01,
GOV_NAT,F,PC_WMN,HR,2006-01-01,
GOV_NAT,F,PC_WMN,HR,2007-01-01,26
GOV_NAT,F,PC_WMN,HR,2008-01-01,22
GOV_NAT,F,PC_WMN,HR,2009-01-01,20
GOV_NAT,F,PC_WMN,HR,2010-01-01,15
GOV_NAT,F,PC_WMN,HR,2011-01-01,10
GOV_NAT,F,PC_WMN,HR,2012-01-01,13
GOV_NAT,F,PC_WMN,HR,2013-01-01,19
GOV_NAT,F,PC_WMN,HR,2014-01-01,19
GOV_NAT,F,PC_WMN,HR,2015-01-01,14
GOV_NAT,F,PC_WMN,HR,2016-01-01,19
GOV_NAT,F,PC_WMN,HR,2017-01-01,28
GOV_NAT,F,PC_WMN,HR,2018-01-01,28
GOV_NAT,F,PC_WMN,HU,2003-01-01,8
GOV_NAT,F,PC_WMN,HU,2004-01-01,8
GOV_NAT,F,PC_WMN,HU,2005-01-01,10
GOV_NAT,F,PC_WMN,HU,2006-01-01,17
GOV_NAT,F,PC_WMN,HU,2007-01-01,11
GOV_NAT,F,PC_WMN,HU,2008-01-01,13
GOV_NAT,F,PC_WMN,HU,2009-01-01,0
