coicop,unit,geotime,date,value
CP03,I15,CY,2018-01-01,84
CP03,I15,CY,2018-02-01,90
CP03,I15,CY,2018-03-01,97
CP03,I15,CY,2018-04-01,103
CP03,I15,CY,2018-05-01,105
CP03,I15,CY,2018-06-01,106
CP03,I15,CY,2018-07-01,87
CP03,I15,CY,2018-08-01,87
CP03,I15,CY,2018-09-01,97
CP03,I15,CZ,2017-10-01,104
CP03,I15,CZ,2017-11-01,104
CP03,I15,CZ,2017-12-01,103
CP03,I15,CZ,2018-01-01,100
CP03,I15,CZ,2018-02-01,99
CP03,I15,CZ,2018-03-01,100
CP03,I15,CZ,2018-04-01,103
CP03,I15,CZ,2018-05-01,103
CP03,I15,CZ,2018-06-01,102
CP03,I15,CZ,2018-07-01,99
CP03,I15,CZ,2018-08-01,98
CP03,I15,CZ,2018-09-01,100
CP03,I15,DE,2017-10-01,105
CP03,I15,DE,2017-11-01,105
CP03,I15,DE,2017-12-01,103
CP03,I15,DE,2018-01-01,96
CP03,I15,DE,2018-02-01,99
CP03,I15,DE,2018-03-01,104
CP03,I15,DE,2018-04-01,105
CP03,I15,DE,2018-05-01,104
CP03,I15,DE,2018-06-01,101
CP03,I15,DE,2018-07-01,95
CP03,I15,DE,2018-08-01,98
CP03,I15,DE,2018-09-01,105
CP03,I15,DK,2017-10-01,100
CP03,I15,DK,2017-11-01,100
CP03,I15,DK,2017-12-01,98
CP03,I15,DK,2018-01-01,89
CP03,I15,DK,2018-02-01,93
CP03,I15,DK,2018-03-01,99
CP03,I15,DK,2018-04-01,101
CP03,I15,DK,2018-05-01,100
CP03,I15,DK,2018-06-01,96
CP03,I15,DK,2018-07-01,90
CP03,I15,DK,2018-08-01,92
CP03,I15,DK,2018-09-01,97
CP03,I15,EA,2017-10-01,106
CP03,I15,EA,2017-11-01,106
CP03,I15,EA,2017-12-01,105
CP03,I15,EA,2018-01-01,90
CP03,I15,EA,2018-02-01,90
CP03,I15,EA,2018-03-01,103
CP03,I15,EA,2018-04-01,106
CP03,I15,EA,2018-05-01,106
CP03,I15,EA,2018-06-01,105
CP03,I15,EA,2018-07-01,91
CP03,I15,EA,2018-08-01,91
CP03,I15,EA,2018-09-01,104
CP03,I15,EA18,2017-10-01,106
CP03,I15,EA18,2017-11-01,106
CP03,I15,EA18,2017-12-01,105
CP03,I15,EA18,2018-01-01,90
CP03,I15,EA18,2018-02-01,90
CP03,I15,EA18,2018-03-01,104
CP03,I15,EA18,2018-04-01,106
CP03,I15,EA18,2018-05-01,106
CP03,I15,EA18,2018-06-01,105
CP03,I15,EA18,2018-07-01,91
CP03,I15,EA18,2018-08-01,91
CP03,I15,EA18,2018-09-01,104
CP03,I15,EA19,2017-10-01,106
CP03,I15,EA19,2017-11-01,106
CP03,I15,EA19,2017-12-01,105
CP03,I15,EA19,2018-01-01,90
CP03,I15,EA19,2018-02-01,90
CP03,I15,EA19,2018-03-01,103
CP03,I15,EA19,2018-04-01,106
CP03,I15,EA19,2018-05-01,106
CP03,I15,EA19,2018-06-01,105
CP03,I15,EA19,2018-07-01,91
CP03,I15,EA19,2018-08-01,91
CP03,I15,EA19,2018-09-01,104
CP03,I15,EE,2017-10-01,109
CP03,I15,EE,2017-11-01,108
CP03,I15,EE,2017-12-01,108
CP03,I15,EE,2018-01-01,101
CP03,I15,EE,2018-02-01,104
CP03,I15,EE,2018-03-01,105
CP03,I15,EE,2018-04-01,107
CP03,I15,EE,2018-05-01,108
CP03,I15,EE,2018-06-01,104
CP03,I15,EE,2018-07-01,98
CP03,I15,EE,2018-08-01,103
CP03,I15,EE,2018-09-01,108
CP03,I15,EL,2017-10-01,108
CP03,I15,EL,2017-11-01,98
CP03,I15,EL,2017-12-01,107
CP03,I15,EL,2018-01-01,81
CP03,I15,EL,2018-02-01,77
CP03,I15,EL,2018-03-01,98
CP03,I15,EL,2018-04-01,108
CP03,I15,EL,2018-05-01,96
CP03,I15,EL,2018-06-01,106
CP03,I15,EL,2018-07-01,80
CP03,I15,EL,2018-08-01,76
CP03,I15,EL,2018-09-01,106
CP03,I15,ES,2017-10-01,107
CP03,I15,ES,2017-11-01,112
CP03,I15,ES,2017-12-01,109
CP03,I15,ES,2018-01-01,86
CP03,I15,ES,2018-02-01,83
CP03,I15,ES,2018-03-01,105
CP03,I15,ES,2018-04-01,113
CP03,I15,ES,2018-05-01,116
CP03,I15,ES,2018-06-01,114
CP03,I15,ES,2018-07-01,91
CP03,I15,ES,2018-08-01,89
CP03,I15,ES,2018-09-01,101
CP03,I15,EU,2017-10-01,105
CP03,I15,EU,2017-11-01,105
CP03,I15,EU,2017-12-01,104
CP03,I15,EU,2018-01-01,93
CP03,I15,EU,2018-02-01,93
CP03,I15,EU,2018-03-01,103
CP03,I15,EU,2018-04-01,105
CP03,I15,EU,2018-05-01,105
CP03,I15,EU,2018-06-01,104
CP03,I15,EU,2018-07-01,92
CP03,I15,EU,2018-08-01,93
CP03,I15,EU,2018-09-01,103
CP03,I15,EU28,2017-10-01,105
CP03,I15,EU28,2017-11-01,105
CP03,I15,EU28,2017-12-01,104
CP03,I15,EU28,2018-01-01,93
CP03,I15,EU28,2018-02-01,93
CP03,I15,EU28,2018-03-01,103
CP03,I15,EU28,2018-04-01,105
CP03,I15,EU28,2018-05-01,105
CP03,I15,EU28,2018-06-01,104
CP03,I15,EU28,2018-07-01,92
CP03,I15,EU28,2018-08-01,93
CP03,I15,EU28,2018-09-01,103
CP03,I15,FI,2017-10-01,100
CP03,I15,FI,2017-11-01,100
CP03,I15,FI,2017-12-01,98
CP03,I15,FI,2018-01-01,93
CP03,I15,FI,2018-02-01,95
CP03,I15,FI,2018-03-01,99
CP03,I15,FI,2018-04-01,99
CP03,I15,FI,2018-05-01,99
CP03,I15,FI,2018-06-01,96
CP03,I15,FI,2018-07-01,92
CP03,I15,FI,2018-08-01,95
CP03,I15,FI,2018-09-01,97
CP03,I15,FR,2017-10-01,104
CP03,I15,FR,2017-11-01,104
CP03,I15,FR,2017-12-01,105
CP03,I15,FR,2018-01-01,93
CP03,I15,FR,2018-02-01,91
CP03,I15,FR,2018-03-01,102
CP03,I15,FR,2018-04-01,103
CP03,I15,FR,2018-05-01,104
CP03,I15,FR,2018-06-01,104
CP03,I15,FR,2018-07-01,90
CP03,I15,FR,2018-08-01,96
CP03,I15,FR,2018-09-01,104
CP03,I15,HR,2017-10-01,110
CP03,I15,HR,2017-11-01,111
CP03,I15,HR,2017-12-01,105
CP03,I15,HR,2018-01-01,90
CP03,I15,HR,2018-02-01,90
CP03,I15,HR,2018-03-01,102
CP03,I15,HR,2018-04-01,106
CP03,I15,HR,2018-05-01,106
CP03,I15,HR,2018-06-01,101
CP03,I15,HR,2018-07-01,86
CP03,I15,HR,2018-08-01,85
CP03,I15,HR,2018-09-01,99
CP03,I15,HU,2017-10-01,102
CP03,I15,HU,2017-11-01,103
CP03,I15,HU,2017-12-01,103
CP03,I15,HU,2018-01-01,100
CP03,I15,HU,2018-02-01,98
CP03,I15,HU,2018-03-01,99
CP03,I15,HU,2018-04-01,102
CP03,I15,HU,2018-05-01,103
CP03,I15,HU,2018-06-01,103
CP03,I15,HU,2018-07-01,100
CP03,I15,HU,2018-08-01,98
CP03,I15,HU,2018-09-01,100
CP03,I15,IE,2017-10-01,93
CP03,I15,IE,2017-11-01,95
CP03,I15,IE,2017-12-01,93
CP03,I15,IE,2018-01-01,86
CP03,I15,IE,2018-02-01,91
CP03,I15,IE,2018-03-01,93
CP03,I15,IE,2018-04-01,93
CP03,I15,IE,2018-05-01,94
CP03,I15,IE,2018-06-01,91
CP03,I15,IE,2018-07-01,86
CP03,I15,IE,2018-08-01,91
CP03,I15,IE,2018-09-01,93
CP03,I15,IS,2017-10-01,93
CP03,I15,IS,2017-11-01,89
CP03,I15,IS,2017-12-01,91
CP03,I15,IS,2018-01-01,80
CP03,I15,IS,2018-02-01,85
CP03,I15,IS,2018-03-01,89
CP03,I15,IS,2018-04-01,90
CP03,I15,IS,2018-05-01,89
CP03,I15,IS,2018-06-01,90
CP03,I15,IS,2018-07-01,79
CP03,I15,IS,2018-08-01,82
CP03,I15,IS,2018-09-01,90
CP03,I15,IT,2017-10-01,110
CP03,I15,IT,2017-11-01,110
CP03,I15,IT,2017-12-01,110
CP03,I15,IT,2018-01-01,87
CP03,I15,IT,2018-02-01,81
CP03,I15,IT,2018-03-01,106
CP03,I15,IT,2018-04-01,110
CP03,I15,IT,2018-05-01,110
CP03,I15,IT,2018-06-01,110
CP03,I15,IT,2018-07-01,89
CP03,I15,IT,2018-08-01,81
CP03,I15,IT,2018-09-01,108
CP03,I15,LT,2017-10-01,108
CP03,I15,LT,2017-11-01,108
CP03,I15,LT,2017-12-01,106
CP03,I15,LT,2018-01-01,98
CP03,I15,LT,2018-02-01,97
CP03,I15,LT,2018-03-01,101
CP03,I15,LT,2018-04-01,105
CP03,I15,LT,2018-05-01,106
CP03,I15,LT,2018-06-01,104
CP03,I15,LT,2018-07-01,96
CP03,I15,LT,2018-08-01,94
CP03,I15,LT,2018-09-01,102
CP03,I15,LU,2017-10-01,105
CP03,I15,LU,2017-11-01,105
CP03,I15,LU,2017-12-01,105
CP03,I15,LU,2018-01-01,88
CP03,I15,LU,2018-02-01,105
CP03,I15,LU,2018-03-01,105
CP03,I15,LU,2018-04-01,105
CP03,I15,LU,2018-05-01,105
CP03,I15,LU,2018-06-01,105
CP03,I15,LU,2018-07-01,90
CP03,I15,LU,2018-08-01,105
CP03,I15,LU,2018-09-01,105
CP03,I15,LV,2017-10-01,102
CP03,I15,LV,2017-11-01,101
CP03,I15,LV,2017-12-01,98
CP03,I15,LV,2018-01-01,89
CP03,I15,LV,2018-02-01,89
CP03,I15,LV,2018-03-01,98
CP03,I15,LV,2018-04-01,107
CP03,I15,LV,2018-05-01,106
CP03,I15,LV,2018-06-01,103
CP03,I15,LV,2018-07-01,93
CP03,I15,LV,2018-08-01,94
CP03,I15,LV,2018-09-01,99
CP03,I15,MK,2017-10-01,100
CP03,I15,MK,2017-11-01,101
CP03,I15,MK,2017-12-01,100
CP03,I15,MK,2018-01-01,99
CP03,I15,MK,2018-02-01,99
CP03,I15,MK,2018-03-01,100
CP03,I15,MK,2018-04-01,100
CP03,I15,MK,2018-05-01,100
CP03,I15,MK,2018-06-01,101
CP03,I15,MK,2018-07-01,100
CP03,I15,MK,2018-08-01,100
CP03,I15,MK,2018-09-01,100
CP03,I15,MT,2017-10-01,94
CP03,I15,MT,2017-11-01,101
CP03,I15,MT,2017-12-01,105
CP03,I15,MT,2018-01-01,85
CP03,I15,MT,2018-02-01,89
CP03,I15,MT,2018-03-01,93
CP03,I15,MT,2018-04-01,98
CP03,I15,MT,2018-05-01,100
CP03,I15,MT,2018-06-01,100
CP03,I15,MT,2018-07-01,91
CP03,I15,MT,2018-08-01,85
CP03,I15,MT,2018-09-01,89
CP03,I15,NL,2017-10-01,102
CP03,I15,NL,2017-11-01,103
CP03,I15,NL,2017-12-01,98
CP03,I15,NL,2018-01-01,89
CP03,I15,NL,2018-02-01,93
CP03,I15,NL,2018-03-01,100
CP03,I15,NL,2018-04-01,104
CP03,I15,NL,2018-05-01,104
CP03,I15,NL,2018-06-01,99
CP03,I15,NL,2018-07-01,92
CP03,I15,NL,2018-08-01,91
CP03,I15,NL,2018-09-01,98
CP03,I15,NO,2017-10-01,107
CP03,I15,NO,2017-11-01,108
CP03,I15,NO,2017-12-01,107
CP03,I15,NO,2018-01-01,93
CP03,I15,NO,2018-02-01,92
CP03,I15,NO,2018-03-01,99
CP03,I15,NO,2018-04-01,101
CP03,I15,NO,2018-05-01,103
CP03,I15,NO,2018-06-01,101
CP03,I15,NO,2018-07-01,94
CP03,I15,NO,2018-08-01,98
CP03,I15,NO,2018-09-01,103
CP03,I15,PL,2017-10-01,92
CP03,I15,PL,2017-11-01,91
CP03,I15,PL,2017-12-01,90
CP03,I15,PL,2018-01-01,87
CP03,I15,PL,2018-02-01,86
CP03,I15,PL,2018-03-01,87
CP03,I15,PL,2018-04-01,90
CP03,I15,PL,2018-05-01,90
CP03,I15,PL,2018-06-01,88
CP03,I15,PL,2018-07-01,85
CP03,I15,PL,2018-08-01,84
CP03,I15,PL,2018-09-01,86
CP03,I15,PT,2017-10-01,103
CP03,I15,PT,2017-11-01,103
CP03,I15,PT,2017-12-01,101
CP03,I15,PT,2018-01-01,83
CP03,I15,PT,2018-02-01,79
CP03,I15,PT,2018-03-01,99
CP03,I15,PT,2018-04-01,101
CP03,I15,PT,2018-05-01,101
CP03,I15,PT,2018-06-01,99
CP03,I15,PT,2018-07-01,86
CP03,I15,PT,2018-08-01,81
CP03,I15,PT,2018-09-01,97
CP03,I15,RO,2017-10-01,104
CP03,I15,RO,2017-11-01,104
CP03,I15,RO,2017-12-01,104
CP03,I15,RO,2018-01-01,104
CP03,I15,RO,2018-02-01,105
CP03,I15,RO,2018-03-01,105
CP03,I15,RO,2018-04-01,105
CP03,I15,RO,2018-05-01,105
CP03,I15,RO,2018-06-01,105
CP03,I15,RO,2018-07-01,105
CP03,I15,RO,2018-08-01,106
CP03,I15,RO,2018-09-01,106
CP03,I15,RS,2017-10-01,98
CP03,I15,RS,2017-11-01,99
CP03,I15,RS,2017-12-01,98
CP03,I15,RS,2018-01-01,96
CP03,I15,RS,2018-02-01,94
CP03,I15,RS,2018-03-01,94
CP03,I15,RS,2018-04-01,97
CP03,I15,RS,2018-05-01,97
CP03,I15,RS,2018-06-01,97
CP03,I15,RS,2018-07-01,96
CP03,I15,RS,2018-08-01,94
CP03,I15,RS,2018-09-01,94
CP03,I15,SE,2017-10-01,106
CP03,I15,SE,2017-11-01,108
CP03,I15,SE,2017-12-01,108
CP03,I15,SE,2018-01-01,95
CP03,I15,SE,2018-02-01,102
CP03,I15,SE,2018-03-01,104
CP03,I15,SE,2018-04-01,105
CP03,I15,SE,2018-05-01,105
CP03,I15,SE,2018-06-01,100
CP03,I15,SE,2018-07-01,94
CP03,I15,SE,2018-08-01,99
CP03,I15,SE,2018-09-01,105
CP03,I15,SI,2017-10-01,105
CP03,I15,SI,2017-11-01,106
CP03,I15,SI,2017-12-01,103
CP03,I15,SI,2018-01-01,88
CP03,I15,SI,2018-02-01,93
CP03,I15,SI,2018-03-01,98
CP03,I15,SI,2018-04-01,102
CP03,I15,SI,2018-05-01,104
CP03,I15,SI,2018-06-01,102
CP03,I15,SI,2018-07-01,88
CP03,I15,SI,2018-08-01,88
CP03,I15,SI,2018-09-01,98
CP03,I15,SK,2017-10-01,101
CP03,I15,SK,2017-11-01,101
CP03,I15,SK,2017-12-01,101
CP03,I15,SK,2018-01-01,99
CP03,I15,SK,2018-02-01,98
CP03,I15,SK,2018-03-01,100
CP03,I15,SK,2018-04-01,102
CP03,I15,SK,2018-05-01,102
CP03,I15,SK,2018-06-01,103
CP03,I15,SK,2018-07-01,101
CP03,I15,SK,2018-08-01,100
CP03,I15,SK,2018-09-01,102
CP03,I15,TR,2017-10-01,124
CP03,I15,TR,2017-11-01,129
CP03,I15,TR,2017-12-01,126
CP03,I15,TR,2018-01-01,118
CP03,I15,TR,2018-02-01,114
CP03,I15,TR,2018-03-01,115
CP03,I15,TR,2018-04-01,127
CP03,I15,TR,2018-05-01,133
CP03,I15,TR,2018-06-01,132
CP03,I15,TR,2018-07-01,128
CP03,I15,TR,2018-08-01,126
CP03,I15,TR,2018-09-01,131
CP03,I15,UK,2017-10-01,105
CP03,I15,UK,2017-11-01,106
CP03,I15,UK,2017-12-01,105
CP03,I15,UK,2018-01-01,101
CP03,I15,UK,2018-02-01,103
CP03,I15,UK,2018-03-01,104
CP03,I15,UK,2018-04-01,104
CP03,I15,UK,2018-05-01,104
CP03,I15,UK,2018-06-01,102
CP03,I15,UK,2018-07-01,98
CP03,I15,UK,2018-08-01,101
CP03,I15,UK,2018-09-01,
CP03,I15,US,2017-10-01,102
CP03,I15,US,2017-11-01,99
CP03,I15,US,2017-12-01,96
CP03,I15,US,2018-01-01,97
CP03,I15,US,2018-02-01,100
CP03,I15,US,2018-03-01,102
CP03,I15,US,2018-04-01,102
CP03,I15,US,2018-05-01,102
CP03,I15,US,2018-06-01,99
CP03,I15,US,2018-07-01,97
CP03,I15,US,2018-08-01,97
CP03,I15,US,2018-09-01,101
CP03,PCH_M1,AT,2017-10-01,2
CP03,PCH_M1,AT,2017-11-01,0
CP03,PCH_M1,AT,2017-12-01,1
CP03,PCH_M1,AT,2018-01-01,13
CP03,PCH_M1,AT,2018-02-01,0
CP03,PCH_M1,AT,2018-03-01,13
CP03,PCH_M1,AT,2018-04-01,1
CP03,PCH_M1,AT,2018-05-01,0
CP03,PCH_M1,AT,2018-06-01,2
CP03,PCH_M1,AT,2018-07-01,13
CP03,PCH_M1,AT,2018-08-01,2
CP03,PCH_M1,AT,2018-09-01,21
CP03,PCH_M1,BE,2017-10-01,0
CP03,PCH_M1,BE,2017-11-01,0
CP03,PCH_M1,BE,2017-12-01,0
CP03,PCH_M1,BE,2018-01-01,19
CP03,PCH_M1,BE,2018-02-01,24
CP03,PCH_M1,BE,2018-03-01,0
CP03,PCH_M1,BE,2018-04-01,0
CP03,PCH_M1,BE,2018-05-01,0
CP03,PCH_M1,BE,2018-06-01,0
CP03,PCH_M1,BE,2018-07-01,22
CP03,PCH_M1,BE,2018-08-01,29
CP03,PCH_M1,BE,2018-09-01,0
CP03,PCH_M1,BG,2017-10-01,6
CP03,PCH_M1,BG,2017-11-01,0
CP03,PCH_M1,BG,2017-12-01,0
CP03,PCH_M1,BG,2018-01-01,3
CP03,PCH_M1,BG,2018-02-01,2
CP03,PCH_M1,BG,2018-03-01,0
CP03,PCH_M1,BG,2018-04-01,4
CP03,PCH_M1,BG,2018-05-01,0
CP03,PCH_M1,BG,2018-06-01,0
CP03,PCH_M1,BG,2018-07-01,2
CP03,PCH_M1,BG,2018-08-01,3
CP03,PCH_M1,BG,2018-09-01,0
CP03,PCH_M1,CH,2017-10-01,2
CP03,PCH_M1,CH,2017-11-01,0
CP03,PCH_M1,CH,2017-12-01,1
CP03,PCH_M1,CH,2018-01-01,11
CP03,PCH_M1,CH,2018-02-01,5
CP03,PCH_M1,CH,2018-03-01,5
CP03,PCH_M1,CH,2018-04-01,0
CP03,PCH_M1,CH,2018-05-01,0
CP03,PCH_M1,CH,2018-06-01,2
CP03,PCH_M1,CH,2018-07-01,8
CP03,PCH_M1,CH,2018-08-01,5
CP03,PCH_M1,CH,2018-09-01,4
CP03,PCH_M1,CY,2017-10-01,6
CP03,PCH_M1,CY,2017-11-01,1
CP03,PCH_M1,CY,2017-12-01,0
CP03,PCH_M1,CY,2018-01-01,20
CP03,PCH_M1,CY,2018-02-01,7
CP03,PCH_M1,CY,2018-03-01,7
CP03,PCH_M1,CY,2018-04-01,5
CP03,PCH_M1,CY,2018-05-01,2
CP03,PCH_M1,CY,2018-06-01,0
CP03,PCH_M1,CY,2018-07-01,17
CP03,PCH_M1,CY,2018-08-01,0
CP03,PCH_M1,CY,2018-09-01,10
CP03,PCH_M1,CZ,2017-10-01,2
CP03,PCH_M1,CZ,2017-11-01,0
CP03,PCH_M1,CZ,2017-12-01,1
CP03,PCH_M1,CZ,2018-01-01,3
CP03,PCH_M1,CZ,2018-02-01,0
CP03,PCH_M1,CZ,2018-03-01,0
CP03,PCH_M1,CZ,2018-04-01,3
CP03,PCH_M1,CZ,2018-05-01,0
CP03,PCH_M1,CZ,2018-06-01,0
CP03,PCH_M1,CZ,2018-07-01,2
CP03,PCH_M1,CZ,2018-08-01,1
CP03,PCH_M1,CZ,2018-09-01,1
CP03,PCH_M1,DE,2017-10-01,0
CP03,PCH_M1,DE,2017-11-01,0
CP03,PCH_M1,DE,2017-12-01,1
CP03,PCH_M1,DE,2018-01-01,6
CP03,PCH_M1,DE,2018-02-01,2
CP03,PCH_M1,DE,2018-03-01,5
CP03,PCH_M1,DE,2018-04-01,0
CP03,PCH_M1,DE,2018-05-01,0
CP03,PCH_M1,DE,2018-06-01,2
CP03,PCH_M1,DE,2018-07-01,5
CP03,PCH_M1,DE,2018-08-01,3
CP03,PCH_M1,DE,2018-09-01,7
CP03,PCH_M1,DK,2017-10-01,0
CP03,PCH_M1,DK,2017-11-01,0
CP03,PCH_M1,DK,2017-12-01,1
CP03,PCH_M1,DK,2018-01-01,9
CP03,PCH_M1,DK,2018-02-01,4
CP03,PCH_M1,DK,2018-03-01,6
CP03,PCH_M1,DK,2018-04-01,2
CP03,PCH_M1,DK,2018-05-01,1
CP03,PCH_M1,DK,2018-06-01,3
CP03,PCH_M1,DK,2018-07-01,6
CP03,PCH_M1,DK,2018-08-01,2
CP03,PCH_M1,DK,2018-09-01,5
CP03,PCH_M1,EA,2017-10-01,1
CP03,PCH_M1,EA,2017-11-01,0
CP03,PCH_M1,EA,2017-12-01,0
CP03,PCH_M1,EA,2018-01-01,14
CP03,PCH_M1,EA,2018-02-01,0
CP03,PCH_M1,EA,2018-03-01,15
CP03,PCH_M1,EA,2018-04-01,2
CP03,PCH_M1,EA,2018-05-01,0
CP03,PCH_M1,EA,2018-06-01,1
CP03,PCH_M1,EA,2018-07-01,13
CP03,PCH_M1,EA,2018-08-01,0
CP03,PCH_M1,EA,2018-09-01,14
CP03,PCH_M1,EA18,2017-10-01,1
CP03,PCH_M1,EA18,2017-11-01,0
CP03,PCH_M1,EA18,2017-12-01,0
CP03,PCH_M1,EA18,2018-01-01,14
CP03,PCH_M1,EA18,2018-02-01,0
CP03,PCH_M1,EA18,2018-03-01,15
CP03,PCH_M1,EA18,2018-04-01,2
CP03,PCH_M1,EA18,2018-05-01,0
CP03,PCH_M1,EA18,2018-06-01,1
CP03,PCH_M1,EA18,2018-07-01,13
CP03,PCH_M1,EA18,2018-08-01,0
CP03,PCH_M1,EA18,2018-09-01,14
CP03,PCH_M1,EA19,2017-10-01,1
CP03,PCH_M1,EA19,2017-11-01,0
CP03,PCH_M1,EA19,2017-12-01,0
CP03,PCH_M1,EA19,2018-01-01,14
CP03,PCH_M1,EA19,2018-02-01,0
CP03,PCH_M1,EA19,2018-03-01,15
CP03,PCH_M1,EA19,2018-04-01,2
CP03,PCH_M1,EA19,2018-05-01,0
CP03,PCH_M1,EA19,2018-06-01,1
CP03,PCH_M1,EA19,2018-07-01,13
CP03,PCH_M1,EA19,2018-08-01,0
CP03,PCH_M1,EA19,2018-09-01,14
CP03,PCH_M1,EE,2017-10-01,1
CP03,PCH_M1,EE,2017-11-01,0
CP03,PCH_M1,EE,2017-12-01,0
CP03,PCH_M1,EE,2018-01-01,6
CP03,PCH_M1,EE,2018-02-01,2
CP03,PCH_M1,EE,2018-03-01,1
CP03,PCH_M1,EE,2018-04-01,1
CP03,PCH_M1,EE,2018-05-01,1
CP03,PCH_M1,EE,2018-06-01,3
CP03,PCH_M1,EE,2018-07-01,6
CP03,PCH_M1,EE,2018-08-01,5
CP03,PCH_M1,EE,2018-09-01,5
CP03,PCH_M1,EL,2017-10-01,1
CP03,PCH_M1,EL,2017-11-01,9
CP03,PCH_M1,EL,2017-12-01,9
CP03,PCH_M1,EL,2018-01-01,24
CP03,PCH_M1,EL,2018-02-01,5
CP03,PCH_M1,EL,2018-03-01,27
CP03,PCH_M1,EL,2018-04-01,10
CP03,PCH_M1,EL,2018-05-01,11
CP03,PCH_M1,EL,2018-06-01,10
CP03,PCH_M1,EL,2018-07-01,24
CP03,PCH_M1,EL,2018-08-01,4
CP03,PCH_M1,EL,2018-09-01,38
CP03,PCH_M1,ES,2017-10-01,7
CP03,PCH_M1,ES,2017-11-01,4
CP03,PCH_M1,ES,2017-12-01,2
CP03,PCH_M1,ES,2018-01-01,21
CP03,PCH_M1,ES,2018-02-01,2
CP03,PCH_M1,ES,2018-03-01,25
CP03,PCH_M1,ES,2018-04-01,8
CP03,PCH_M1,ES,2018-05-01,2
CP03,PCH_M1,ES,2018-06-01,1
CP03,PCH_M1,ES,2018-07-01,20
CP03,PCH_M1,ES,2018-08-01,2
CP03,PCH_M1,ES,2018-09-01,13
CP03,PCH_M1,EU,2017-10-01,1
CP03,PCH_M1,EU,2017-11-01,0
CP03,PCH_M1,EU,2017-12-01,0
CP03,PCH_M1,EU,2018-01-01,11
CP03,PCH_M1,EU,2018-02-01,0
CP03,PCH_M1,EU,2018-03-01,10
CP03,PCH_M1,EU,2018-04-01,2
CP03,PCH_M1,EU,2018-05-01,0
CP03,PCH_M1,EU,2018-06-01,1
CP03,PCH_M1,EU,2018-07-01,10
CP03,PCH_M1,EU,2018-08-01,0
CP03,PCH_M1,EU,2018-09-01,10
CP03,PCH_M1,EU28,2017-10-01,1
CP03,PCH_M1,EU28,2017-11-01,0
CP03,PCH_M1,EU28,2017-12-01,0
CP03,PCH_M1,EU28,2018-01-01,11
CP03,PCH_M1,EU28,2018-02-01,0
CP03,PCH_M1,EU28,2018-03-01,10
CP03,PCH_M1,EU28,2018-04-01,2
CP03,PCH_M1,EU28,2018-05-01,0
CP03,PCH_M1,EU28,2018-06-01,1
CP03,PCH_M1,EU28,2018-07-01,10
CP03,PCH_M1,EU28,2018-08-01,0
CP03,PCH_M1,EU28,2018-09-01,10
CP03,PCH_M1,FI,2017-10-01,1
CP03,PCH_M1,FI,2017-11-01,0
CP03,PCH_M1,FI,2017-12-01,2
CP03,PCH_M1,FI,2018-01-01,5
CP03,PCH_M1,FI,2018-02-01,2
CP03,PCH_M1,FI,2018-03-01,3
CP03,PCH_M1,FI,2018-04-01,0
CP03,PCH_M1,FI,2018-05-01,0
CP03,PCH_M1,FI,2018-06-01,3
CP03,PCH_M1,FI,2018-07-01,4
CP03,PCH_M1,FI,2018-08-01,3
CP03,PCH_M1,FI,2018-09-01,1
CP03,PCH_M1,FR,2017-10-01,0
CP03,PCH_M1,FR,2017-11-01,0
CP03,PCH_M1,FR,2017-12-01,0
