indic_em,age,sex,unit,geotime,date,value
LTU,Y15-74,T,PC_ACT,LV,2013-01-01,5
LTU,Y15-74,T,PC_ACT,LV,2014-01-01,4
LTU,Y15-74,T,PC_ACT,LV,2015-01-01,4
LTU,Y15-74,T,PC_ACT,LV,2016-01-01,4
LTU,Y15-74,T,PC_ACT,LV,2017-01-01,3
LTU,Y15-74,T,PC_ACT,ME,2005-01-01,
LTU,Y15-74,T,PC_ACT,ME,2006-01-01,
LTU,Y15-74,T,PC_ACT,ME,2007-01-01,
LTU,Y15-74,T,PC_ACT,ME,2008-01-01,
LTU,Y15-74,T,PC_ACT,ME,2009-01-01,
LTU,Y15-74,T,PC_ACT,ME,2010-01-01,
LTU,Y15-74,T,PC_ACT,ME,2011-01-01,15
LTU,Y15-74,T,PC_ACT,ME,2012-01-01,15
LTU,Y15-74,T,PC_ACT,ME,2013-01-01,16
LTU,Y15-74,T,PC_ACT,ME,2014-01-01,14
LTU,Y15-74,T,PC_ACT,ME,2015-01-01,13
LTU,Y15-74,T,PC_ACT,ME,2016-01-01,13
LTU,Y15-74,T,PC_ACT,ME,2017-01-01,12
LTU,Y15-74,T,PC_ACT,MK,2005-01-01,
LTU,Y15-74,T,PC_ACT,MK,2006-01-01,30
LTU,Y15-74,T,PC_ACT,MK,2007-01-01,29
LTU,Y15-74,T,PC_ACT,MK,2008-01-01,28
LTU,Y15-74,T,PC_ACT,MK,2009-01-01,26
LTU,Y15-74,T,PC_ACT,MK,2010-01-01,26
LTU,Y15-74,T,PC_ACT,MK,2011-01-01,25
LTU,Y15-74,T,PC_ACT,MK,2012-01-01,25
LTU,Y15-74,T,PC_ACT,MK,2013-01-01,23
LTU,Y15-74,T,PC_ACT,MK,2014-01-01,23
LTU,Y15-74,T,PC_ACT,MK,2015-01-01,21
LTU,Y15-74,T,PC_ACT,MK,2016-01-01,19
LTU,Y15-74,T,PC_ACT,MK,2017-01-01,17
LTU,Y15-74,T,PC_ACT,MT,2005-01-01,3
LTU,Y15-74,T,PC_ACT,MT,2006-01-01,2
LTU,Y15-74,T,PC_ACT,MT,2007-01-01,2
LTU,Y15-74,T,PC_ACT,MT,2008-01-01,2
LTU,Y15-74,T,PC_ACT,MT,2009-01-01,2
LTU,Y15-74,T,PC_ACT,MT,2010-01-01,3
LTU,Y15-74,T,PC_ACT,MT,2011-01-01,3
LTU,Y15-74,T,PC_ACT,MT,2012-01-01,3
LTU,Y15-74,T,PC_ACT,MT,2013-01-01,2
LTU,Y15-74,T,PC_ACT,MT,2014-01-01,2
LTU,Y15-74,T,PC_ACT,MT,2015-01-01,2
LTU,Y15-74,T,PC_ACT,MT,2016-01-01,1
LTU,Y15-74,T,PC_ACT,MT,2017-01-01,1
LTU,Y15-74,T,PC_ACT,NL,2005-01-01,1
LTU,Y15-74,T,PC_ACT,NL,2006-01-01,1
LTU,Y15-74,T,PC_ACT,NL,2007-01-01,1
LTU,Y15-74,T,PC_ACT,NL,2008-01-01,0
LTU,Y15-74,T,PC_ACT,NL,2009-01-01,0
LTU,Y15-74,T,PC_ACT,NL,2010-01-01,1
LTU,Y15-74,T,PC_ACT,NL,2011-01-01,1
LTU,Y15-74,T,PC_ACT,NL,2012-01-01,1
LTU,Y15-74,T,PC_ACT,NL,2013-01-01,2
LTU,Y15-74,T,PC_ACT,NL,2014-01-01,2
LTU,Y15-74,T,PC_ACT,NL,2015-01-01,3
LTU,Y15-74,T,PC_ACT,NL,2016-01-01,2
LTU,Y15-74,T,PC_ACT,NL,2017-01-01,1
LTU,Y15-74,T,PC_ACT,NO,2005-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2006-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2007-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2008-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2009-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2010-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2011-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2012-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2013-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2014-01-01,0
LTU,Y15-74,T,PC_ACT,NO,2015-01-01,1
LTU,Y15-74,T,PC_ACT,NO,2016-01-01,1
LTU,Y15-74,T,PC_ACT,NO,2017-01-01,1
LTU,Y15-74,T,PC_ACT,PL,2005-01-01,10
LTU,Y15-74,T,PC_ACT,PL,2006-01-01,7
LTU,Y15-74,T,PC_ACT,PL,2007-01-01,4
LTU,Y15-74,T,PC_ACT,PL,2008-01-01,2
LTU,Y15-74,T,PC_ACT,PL,2009-01-01,2
LTU,Y15-74,T,PC_ACT,PL,2010-01-01,3
LTU,Y15-74,T,PC_ACT,PL,2011-01-01,3
LTU,Y15-74,T,PC_ACT,PL,2012-01-01,4
LTU,Y15-74,T,PC_ACT,PL,2013-01-01,4
LTU,Y15-74,T,PC_ACT,PL,2014-01-01,3
LTU,Y15-74,T,PC_ACT,PL,2015-01-01,3
LTU,Y15-74,T,PC_ACT,PL,2016-01-01,2
LTU,Y15-74,T,PC_ACT,PL,2017-01-01,1
LTU,Y15-74,T,PC_ACT,PT,2005-01-01,3
LTU,Y15-74,T,PC_ACT,PT,2006-01-01,3
LTU,Y15-74,T,PC_ACT,PT,2007-01-01,3
LTU,Y15-74,T,PC_ACT,PT,2008-01-01,3
LTU,Y15-74,T,PC_ACT,PT,2009-01-01,4
LTU,Y15-74,T,PC_ACT,PT,2010-01-01,5
LTU,Y15-74,T,PC_ACT,PT,2011-01-01,6
LTU,Y15-74,T,PC_ACT,PT,2012-01-01,7
LTU,Y15-74,T,PC_ACT,PT,2013-01-01,9
LTU,Y15-74,T,PC_ACT,PT,2014-01-01,8
LTU,Y15-74,T,PC_ACT,PT,2015-01-01,7
LTU,Y15-74,T,PC_ACT,PT,2016-01-01,6
LTU,Y15-74,T,PC_ACT,PT,2017-01-01,4
LTU,Y15-74,T,PC_ACT,RO,2005-01-01,4
LTU,Y15-74,T,PC_ACT,RO,2006-01-01,4
LTU,Y15-74,T,PC_ACT,RO,2007-01-01,3
LTU,Y15-74,T,PC_ACT,RO,2008-01-01,2
LTU,Y15-74,T,PC_ACT,RO,2009-01-01,2
LTU,Y15-74,T,PC_ACT,RO,2010-01-01,2
LTU,Y15-74,T,PC_ACT,RO,2011-01-01,2
LTU,Y15-74,T,PC_ACT,RO,2012-01-01,3
LTU,Y15-74,T,PC_ACT,RO,2013-01-01,3
LTU,Y15-74,T,PC_ACT,RO,2014-01-01,2
LTU,Y15-74,T,PC_ACT,RO,2015-01-01,3
LTU,Y15-74,T,PC_ACT,RO,2016-01-01,3
LTU,Y15-74,T,PC_ACT,RO,2017-01-01,2
LTU,Y15-74,T,PC_ACT,SE,2005-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2006-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2007-01-01,0
LTU,Y15-74,T,PC_ACT,SE,2008-01-01,0
LTU,Y15-74,T,PC_ACT,SE,2009-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2010-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2011-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2012-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2013-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2014-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2015-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2016-01-01,1
LTU,Y15-74,T,PC_ACT,SE,2017-01-01,1
LTU,Y15-74,T,PC_ACT,SI,2005-01-01,3
LTU,Y15-74,T,PC_ACT,SI,2006-01-01,2
LTU,Y15-74,T,PC_ACT,SI,2007-01-01,2
LTU,Y15-74,T,PC_ACT,SI,2008-01-01,1
LTU,Y15-74,T,PC_ACT,SI,2009-01-01,1
LTU,Y15-74,T,PC_ACT,SI,2010-01-01,3
LTU,Y15-74,T,PC_ACT,SI,2011-01-01,3
LTU,Y15-74,T,PC_ACT,SI,2012-01-01,4
LTU,Y15-74,T,PC_ACT,SI,2013-01-01,5
LTU,Y15-74,T,PC_ACT,SI,2014-01-01,5
LTU,Y15-74,T,PC_ACT,SI,2015-01-01,4
LTU,Y15-74,T,PC_ACT,SI,2016-01-01,4
LTU,Y15-74,T,PC_ACT,SI,2017-01-01,3
LTU,Y15-74,T,PC_ACT,SK,2005-01-01,11
LTU,Y15-74,T,PC_ACT,SK,2006-01-01,10
LTU,Y15-74,T,PC_ACT,SK,2007-01-01,8
LTU,Y15-74,T,PC_ACT,SK,2008-01-01,6
LTU,Y15-74,T,PC_ACT,SK,2009-01-01,6
LTU,Y15-74,T,PC_ACT,SK,2010-01-01,9
LTU,Y15-74,T,PC_ACT,SK,2011-01-01,9
LTU,Y15-74,T,PC_ACT,SK,2012-01-01,9
LTU,Y15-74,T,PC_ACT,SK,2013-01-01,10
LTU,Y15-74,T,PC_ACT,SK,2014-01-01,9
LTU,Y15-74,T,PC_ACT,SK,2015-01-01,7
LTU,Y15-74,T,PC_ACT,SK,2016-01-01,5
LTU,Y15-74,T,PC_ACT,SK,2017-01-01,5
LTU,Y15-74,T,PC_ACT,TR,2005-01-01,
LTU,Y15-74,T,PC_ACT,TR,2006-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2007-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2008-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2009-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2010-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2011-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2012-01-01,1
LTU,Y15-74,T,PC_ACT,TR,2013-01-01,1
LTU,Y15-74,T,PC_ACT,TR,2014-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2015-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2016-01-01,2
LTU,Y15-74,T,PC_ACT,TR,2017-01-01,2
LTU,Y15-74,T,PC_ACT,UK,2005-01-01,1
LTU,Y15-74,T,PC_ACT,UK,2006-01-01,1
LTU,Y15-74,T,PC_ACT,UK,2007-01-01,1
LTU,Y15-74,T,PC_ACT,UK,2008-01-01,1
LTU,Y15-74,T,PC_ACT,UK,2009-01-01,1
LTU,Y15-74,T,PC_ACT,UK,2010-01-01,2
LTU,Y15-74,T,PC_ACT,UK,2011-01-01,2
LTU,Y15-74,T,PC_ACT,UK,2012-01-01,2
LTU,Y15-74,T,PC_ACT,UK,2013-01-01,2
LTU,Y15-74,T,PC_ACT,UK,2014-01-01,2
LTU,Y15-74,T,PC_ACT,UK,2015-01-01,1
LTU,Y15-74,T,PC_ACT,UK,2016-01-01,1
LTU,Y15-74,T,PC_ACT,UK,2017-01-01,1
