stk_flow,sitc06,partner,unit,geotime,date,value
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2017-09-01,-0.1
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2017-10-01,0.8
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2017-11-01,2.0
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2017-12-01,0.2
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-01-01,-0.2
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-02-01,-1.5
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-03-01,0.5
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-04-01,-0.1
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-05-01,1.7
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-06-01,0.5
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-07-01,-1.4
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EA19,2018-08-01,2.0
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2017-09-01,0.5
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2017-10-01,-0.1
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2017-11-01,3.1
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2017-12-01,-0.3
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-01-01,0.2
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-02-01,-1.6
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-03-01,1.5
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-04-01,-0.9
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-05-01,0.0
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-06-01,1.7
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-07-01,-2.1
EXP,SITC6_8,WRL_REST,PCH_M1_SA,EU28,2018-08-01,2.7
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2017-09-01,44111.4
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2017-10-01,44467.3
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2017-11-01,45355.3
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2017-12-01,45457.7
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-01-01,45361.9
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-02-01,44683.3
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-03-01,44912.8
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-04-01,44870.8
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-05-01,45640.4
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-06-01,45868.4
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-07-01,45237.7
EXP,SITC6_8,WRL_REST,TVAL_SA,EA19,2018-08-01,46147.2
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2017-09-01,35601.2
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2017-10-01,35576.3
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2017-11-01,36674.8
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2017-12-01,36560.5
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-01-01,36626.5
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-02-01,36035.9
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-03-01,36560.3
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-04-01,36227.8
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-05-01,36242.9
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-06-01,36845.4
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-07-01,36068.4
EXP,SITC6_8,WRL_REST,TVAL_SA,EU28,2018-08-01,37037.1
