na_item,s_adj,unit,geotime,date,value
P51G,SCA,MIO_EUR_SCA,EE,2016-10-01,1299
P51G,SCA,MIO_EUR_SCA,EE,2017-01-01,1440
P51G,SCA,MIO_EUR_SCA,EE,2017-04-01,1429
P51G,SCA,MIO_EUR_SCA,EE,2017-07-01,1452
P51G,SCA,MIO_EUR_SCA,EE,2017-10-01,1434
P51G,SCA,MIO_EUR_SCA,EE,2018-01-01,1399
P51G,SCA,MIO_EUR_SCA,EE,2018-04-01,1444
P51G,SCA,MIO_EUR_SCA,EL,2015-07-01,
P51G,SCA,MIO_EUR_SCA,EL,2015-10-01,
P51G,SCA,MIO_EUR_SCA,EL,2016-01-01,4973
P51G,SCA,MIO_EUR_SCA,EL,2016-04-01,5073
P51G,SCA,MIO_EUR_SCA,EL,2016-07-01,5356
P51G,SCA,MIO_EUR_SCA,EL,2016-10-01,4830
P51G,SCA,MIO_EUR_SCA,EL,2017-01-01,5796
P51G,SCA,MIO_EUR_SCA,EL,2017-04-01,5101
P51G,SCA,MIO_EUR_SCA,EL,2017-07-01,4996
P51G,SCA,MIO_EUR_SCA,EL,2017-10-01,6155
P51G,SCA,MIO_EUR_SCA,EL,2018-01-01,5306
P51G,SCA,MIO_EUR_SCA,EL,2018-04-01,5141
P51G,SCA,MIO_EUR_SCA,ES,2015-07-01,
P51G,SCA,MIO_EUR_SCA,ES,2015-10-01,
P51G,SCA,MIO_EUR_SCA,ES,2016-01-01,55117
P51G,SCA,MIO_EUR_SCA,ES,2016-04-01,55568
P51G,SCA,MIO_EUR_SCA,ES,2016-07-01,55791
P51G,SCA,MIO_EUR_SCA,ES,2016-10-01,56655
P51G,SCA,MIO_EUR_SCA,ES,2017-01-01,58515
P51G,SCA,MIO_EUR_SCA,ES,2017-04-01,58924
P51G,SCA,MIO_EUR_SCA,ES,2017-07-01,60357
P51G,SCA,MIO_EUR_SCA,ES,2017-10-01,61156
P51G,SCA,MIO_EUR_SCA,ES,2018-01-01,61916
P51G,SCA,MIO_EUR_SCA,ES,2018-04-01,64140
P51G,SCA,MIO_EUR_SCA,EU28,2015-07-01,
P51G,SCA,MIO_EUR_SCA,EU28,2015-10-01,
P51G,SCA,MIO_EUR_SCA,EU28,2016-01-01,735232
P51G,SCA,MIO_EUR_SCA,EU28,2016-04-01,744461
P51G,SCA,MIO_EUR_SCA,EU28,2016-07-01,744863
P51G,SCA,MIO_EUR_SCA,EU28,2016-10-01,754669
P51G,SCA,MIO_EUR_SCA,EU28,2017-01-01,757803
P51G,SCA,MIO_EUR_SCA,EU28,2017-04-01,776606
P51G,SCA,MIO_EUR_SCA,EU28,2017-07-01,776548
P51G,SCA,MIO_EUR_SCA,EU28,2017-10-01,791988
P51G,SCA,MIO_EUR_SCA,EU28,2018-01-01,798324
P51G,SCA,MIO_EUR_SCA,EU28,2018-04-01,810041
P51G,SCA,MIO_EUR_SCA,FI,2015-07-01,
P51G,SCA,MIO_EUR_SCA,FI,2015-10-01,
P51G,SCA,MIO_EUR_SCA,FI,2016-01-01,11316
P51G,SCA,MIO_EUR_SCA,FI,2016-04-01,11603
P51G,SCA,MIO_EUR_SCA,FI,2016-07-01,11754
P51G,SCA,MIO_EUR_SCA,FI,2016-10-01,12171
P51G,SCA,MIO_EUR_SCA,FI,2017-01-01,12209
P51G,SCA,MIO_EUR_SCA,FI,2017-04-01,12201
P51G,SCA,MIO_EUR_SCA,FI,2017-07-01,12533
P51G,SCA,MIO_EUR_SCA,FI,2017-10-01,12635
P51G,SCA,MIO_EUR_SCA,FI,2018-01-01,12718
P51G,SCA,MIO_EUR_SCA,FI,2018-04-01,13071
P51G,SCA,MIO_EUR_SCA,FR,2015-07-01,
P51G,SCA,MIO_EUR_SCA,FR,2015-10-01,
P51G,SCA,MIO_EUR_SCA,FR,2016-01-01,121133
P51G,SCA,MIO_EUR_SCA,FR,2016-04-01,121174
P51G,SCA,MIO_EUR_SCA,FR,2016-07-01,121929
P51G,SCA,MIO_EUR_SCA,FR,2016-10-01,123268
P51G,SCA,MIO_EUR_SCA,FR,2017-01-01,126785
P51G,SCA,MIO_EUR_SCA,FR,2017-04-01,128059
P51G,SCA,MIO_EUR_SCA,FR,2017-07-01,129904
P51G,SCA,MIO_EUR_SCA,FR,2017-10-01,131558
P51G,SCA,MIO_EUR_SCA,FR,2018-01-01,132229
P51G,SCA,MIO_EUR_SCA,FR,2018-04-01,133891
P51G,SCA,MIO_EUR_SCA,HR,2015-07-01,
P51G,SCA,MIO_EUR_SCA,HR,2015-10-01,
P51G,SCA,MIO_EUR_SCA,HR,2016-01-01,2262
P51G,SCA,MIO_EUR_SCA,HR,2016-04-01,2348
P51G,SCA,MIO_EUR_SCA,HR,2016-07-01,2348
P51G,SCA,MIO_EUR_SCA,HR,2016-10-01,2393
P51G,SCA,MIO_EUR_SCA,HR,2017-01-01,2429
P51G,SCA,MIO_EUR_SCA,HR,2017-04-01,2466
P51G,SCA,MIO_EUR_SCA,HR,2017-07-01,2471
P51G,SCA,MIO_EUR_SCA,HR,2017-10-01,2458
P51G,SCA,MIO_EUR_SCA,HR,2018-01-01,2534
P51G,SCA,MIO_EUR_SCA,HR,2018-04-01,2573
P51G,SCA,MIO_EUR_SCA,HU,2015-07-01,
P51G,SCA,MIO_EUR_SCA,HU,2015-10-01,
P51G,SCA,MIO_EUR_SCA,HU,2016-01-01,5202
P51G,SCA,MIO_EUR_SCA,HU,2016-04-01,5316
P51G,SCA,MIO_EUR_SCA,HU,2016-07-01,5818
P51G,SCA,MIO_EUR_SCA,HU,2016-10-01,6018
P51G,SCA,MIO_EUR_SCA,HU,2017-01-01,6432
P51G,SCA,MIO_EUR_SCA,HU,2017-04-01,6783
P51G,SCA,MIO_EUR_SCA,HU,2017-07-01,7174
P51G,SCA,MIO_EUR_SCA,HU,2017-10-01,7190
P51G,SCA,MIO_EUR_SCA,HU,2018-01-01,7752
P51G,SCA,MIO_EUR_SCA,HU,2018-04-01,7950
P51G,SCA,MIO_EUR_SCA,IE,2015-07-01,
P51G,SCA,MIO_EUR_SCA,IE,2015-10-01,
P51G,SCA,MIO_EUR_SCA,IE,2016-01-01,19522
P51G,SCA,MIO_EUR_SCA,IE,2016-04-01,24060
P51G,SCA,MIO_EUR_SCA,IE,2016-07-01,24561
P51G,SCA,MIO_EUR_SCA,IE,2016-10-01,29021
P51G,SCA,MIO_EUR_SCA,IE,2017-01-01,15544
P51G,SCA,MIO_EUR_SCA,IE,2017-04-01,22231
P51G,SCA,MIO_EUR_SCA,IE,2017-07-01,14489
P51G,SCA,MIO_EUR_SCA,IE,2017-10-01,16803
P51G,SCA,MIO_EUR_SCA,IE,2018-01-01,16216
P51G,SCA,MIO_EUR_SCA,IE,2018-04-01,16068
P51G,SCA,MIO_EUR_SCA,IT,2015-07-01,
P51G,SCA,MIO_EUR_SCA,IT,2015-10-01,
P51G,SCA,MIO_EUR_SCA,IT,2016-01-01,71282
P51G,SCA,MIO_EUR_SCA,IT,2016-04-01,71329
P51G,SCA,MIO_EUR_SCA,IT,2016-07-01,72830
P51G,SCA,MIO_EUR_SCA,IT,2016-10-01,74810
P51G,SCA,MIO_EUR_SCA,IT,2017-01-01,73746
P51G,SCA,MIO_EUR_SCA,IT,2017-04-01,74937
P51G,SCA,MIO_EUR_SCA,IT,2017-07-01,77255
P51G,SCA,MIO_EUR_SCA,IT,2017-10-01,78521
P51G,SCA,MIO_EUR_SCA,IT,2018-01-01,77665
P51G,SCA,MIO_EUR_SCA,IT,2018-04-01,79824
P51G,SCA,MIO_EUR_SCA,LT,2015-07-01,
P51G,SCA,MIO_EUR_SCA,LT,2015-10-01,
P51G,SCA,MIO_EUR_SCA,LT,2016-01-01,1689
P51G,SCA,MIO_EUR_SCA,LT,2016-04-01,1904
P51G,SCA,MIO_EUR_SCA,LT,2016-07-01,1855
P51G,SCA,MIO_EUR_SCA,LT,2016-10-01,1990
P51G,SCA,MIO_EUR_SCA,LT,2017-01-01,1906
P51G,SCA,MIO_EUR_SCA,LT,2017-04-01,2013
P51G,SCA,MIO_EUR_SCA,LT,2017-07-01,2015
P51G,SCA,MIO_EUR_SCA,LT,2017-10-01,2187
P51G,SCA,MIO_EUR_SCA,LT,2018-01-01,2132
P51G,SCA,MIO_EUR_SCA,LT,2018-04-01,2137
P51G,SCA,MIO_EUR_SCA,LU,2015-07-01,
P51G,SCA,MIO_EUR_SCA,LU,2015-10-01,
P51G,SCA,MIO_EUR_SCA,LU,2016-01-01,2327
P51G,SCA,MIO_EUR_SCA,LU,2016-04-01,2455
P51G,SCA,MIO_EUR_SCA,LU,2016-07-01,2486
P51G,SCA,MIO_EUR_SCA,LU,2016-10-01,2650
P51G,SCA,MIO_EUR_SCA,LU,2017-01-01,2743
P51G,SCA,MIO_EUR_SCA,LU,2017-04-01,2807
P51G,SCA,MIO_EUR_SCA,LU,2017-07-01,2396
P51G,SCA,MIO_EUR_SCA,LU,2017-10-01,2518
P51G,SCA,MIO_EUR_SCA,LU,2018-01-01,2461
P51G,SCA,MIO_EUR_SCA,LU,2018-04-01,2441
P51G,SCA,MIO_EUR_SCA,LV,2015-07-01,
P51G,SCA,MIO_EUR_SCA,LV,2015-10-01,
P51G,SCA,MIO_EUR_SCA,LV,2016-01-01,1235
P51G,SCA,MIO_EUR_SCA,LV,2016-04-01,1183
P51G,SCA,MIO_EUR_SCA,LV,2016-07-01,1223
P51G,SCA,MIO_EUR_SCA,LV,2016-10-01,1273
P51G,SCA,MIO_EUR_SCA,LV,2017-01-01,1301
P51G,SCA,MIO_EUR_SCA,LV,2017-04-01,1407
P51G,SCA,MIO_EUR_SCA,LV,2017-07-01,1449
P51G,SCA,MIO_EUR_SCA,LV,2017-10-01,1468
P51G,SCA,MIO_EUR_SCA,LV,2018-01-01,1610
P51G,SCA,MIO_EUR_SCA,LV,2018-04-01,1624
P51G,SCA,MIO_EUR_SCA,MT,2015-07-01,
P51G,SCA,MIO_EUR_SCA,MT,2015-10-01,
P51G,SCA,MIO_EUR_SCA,MT,2016-01-01,548
P51G,SCA,MIO_EUR_SCA,MT,2016-04-01,681
P51G,SCA,MIO_EUR_SCA,MT,2016-07-01,582
P51G,SCA,MIO_EUR_SCA,MT,2016-10-01,672
P51G,SCA,MIO_EUR_SCA,MT,2017-01-01,598
P51G,SCA,MIO_EUR_SCA,MT,2017-04-01,498
P51G,SCA,MIO_EUR_SCA,MT,2017-07-01,561
P51G,SCA,MIO_EUR_SCA,MT,2017-10-01,693
P51G,SCA,MIO_EUR_SCA,MT,2018-01-01,526
P51G,SCA,MIO_EUR_SCA,MT,2018-04-01,580
P51G,SCA,MIO_EUR_SCA,NL,2015-07-01,
P51G,SCA,MIO_EUR_SCA,NL,2015-10-01,
P51G,SCA,MIO_EUR_SCA,NL,2016-01-01,34786
P51G,SCA,MIO_EUR_SCA,NL,2016-04-01,35538
P51G,SCA,MIO_EUR_SCA,NL,2016-07-01,35724
P51G,SCA,MIO_EUR_SCA,NL,2016-10-01,35857
P51G,SCA,MIO_EUR_SCA,NL,2017-01-01,37015
P51G,SCA,MIO_EUR_SCA,NL,2017-04-01,37457
P51G,SCA,MIO_EUR_SCA,NL,2017-07-01,38402
P51G,SCA,MIO_EUR_SCA,NL,2017-10-01,38495
P51G,SCA,MIO_EUR_SCA,NL,2018-01-01,39861
P51G,SCA,MIO_EUR_SCA,NL,2018-04-01,40506
P51G,SCA,MIO_EUR_SCA,NO,2015-07-01,
P51G,SCA,MIO_EUR_SCA,NO,2015-10-01,
P51G,SCA,MIO_EUR_SCA,NO,2016-01-01,19742
P51G,SCA,MIO_EUR_SCA,NO,2016-04-01,21020
P51G,SCA,MIO_EUR_SCA,NO,2016-07-01,21903
P51G,SCA,MIO_EUR_SCA,NO,2016-10-01,22454
P51G,SCA,MIO_EUR_SCA,NO,2017-01-01,22677
P51G,SCA,MIO_EUR_SCA,NO,2017-04-01,21966
P51G,SCA,MIO_EUR_SCA,NO,2017-07-01,21942
P51G,SCA,MIO_EUR_SCA,NO,2017-10-01,21823
P51G,SCA,MIO_EUR_SCA,NO,2018-01-01,20532
P51G,SCA,MIO_EUR_SCA,NO,2018-04-01,21857
P51G,SCA,MIO_EUR_SCA,PL,2015-07-01,
P51G,SCA,MIO_EUR_SCA,PL,2015-10-01,
P51G,SCA,MIO_EUR_SCA,PL,2016-01-01,18753
P51G,SCA,MIO_EUR_SCA,PL,2016-04-01,19172
P51G,SCA,MIO_EUR_SCA,PL,2016-07-01,19343
P51G,SCA,MIO_EUR_SCA,PL,2016-10-01,19227
P51G,SCA,MIO_EUR_SCA,PL,2017-01-01,19560
P51G,SCA,MIO_EUR_SCA,PL,2017-04-01,20452
P51G,SCA,MIO_EUR_SCA,PL,2017-07-01,20619
P51G,SCA,MIO_EUR_SCA,PL,2017-10-01,21136
P51G,SCA,MIO_EUR_SCA,PL,2018-01-01,21847
P51G,SCA,MIO_EUR_SCA,PL,2018-04-01,21607
P51G,SCA,MIO_EUR_SCA,PT,2015-07-01,
P51G,SCA,MIO_EUR_SCA,PT,2015-10-01,
P51G,SCA,MIO_EUR_SCA,PT,2016-01-01,6963
P51G,SCA,MIO_EUR_SCA,PT,2016-04-01,7011
P51G,SCA,MIO_EUR_SCA,PT,2016-07-01,7242
P51G,SCA,MIO_EUR_SCA,PT,2016-10-01,7613
P51G,SCA,MIO_EUR_SCA,PT,2017-01-01,7889
P51G,SCA,MIO_EUR_SCA,PT,2017-04-01,8031
P51G,SCA,MIO_EUR_SCA,PT,2017-07-01,8108
P51G,SCA,MIO_EUR_SCA,PT,2017-10-01,8260
P51G,SCA,MIO_EUR_SCA,PT,2018-01-01,8334
P51G,SCA,MIO_EUR_SCA,PT,2018-04-01,8439
P51G,SCA,MIO_EUR_SCA,RO,2015-07-01,
P51G,SCA,MIO_EUR_SCA,RO,2015-10-01,
P51G,SCA,MIO_EUR_SCA,RO,2016-01-01,9654
P51G,SCA,MIO_EUR_SCA,RO,2016-04-01,10265
P51G,SCA,MIO_EUR_SCA,RO,2016-07-01,9486
P51G,SCA,MIO_EUR_SCA,RO,2016-10-01,9692
P51G,SCA,MIO_EUR_SCA,RO,2017-01-01,9880
P51G,SCA,MIO_EUR_SCA,RO,2017-04-01,10513
P51G,SCA,MIO_EUR_SCA,RO,2017-07-01,10629
P51G,SCA,MIO_EUR_SCA,RO,2017-10-01,10925
P51G,SCA,MIO_EUR_SCA,RO,2018-01-01,11007
P51G,SCA,MIO_EUR_SCA,RO,2018-04-01,10660
P51G,SCA,MIO_EUR_SCA,SE,2015-07-01,
P51G,SCA,MIO_EUR_SCA,SE,2015-10-01,
P51G,SCA,MIO_EUR_SCA,SE,2016-01-01,27400
P51G,SCA,MIO_EUR_SCA,SE,2016-04-01,28034
P51G,SCA,MIO_EUR_SCA,SE,2016-07-01,27486
P51G,SCA,MIO_EUR_SCA,SE,2016-10-01,27522
P51G,SCA,MIO_EUR_SCA,SE,2017-01-01,29019
P51G,SCA,MIO_EUR_SCA,SE,2017-04-01,29256
P51G,SCA,MIO_EUR_SCA,SE,2017-07-01,30471
P51G,SCA,MIO_EUR_SCA,SE,2017-10-01,29846
P51G,SCA,MIO_EUR_SCA,SE,2018-01-01,30124
P51G,SCA,MIO_EUR_SCA,SE,2018-04-01,29309
P51G,SCA,MIO_EUR_SCA,SI,2015-07-01,
P51G,SCA,MIO_EUR_SCA,SI,2015-10-01,
P51G,SCA,MIO_EUR_SCA,SI,2016-01-01,1688
P51G,SCA,MIO_EUR_SCA,SI,2016-04-01,1760
P51G,SCA,MIO_EUR_SCA,SI,2016-07-01,1797
P51G,SCA,MIO_EUR_SCA,SI,2016-10-01,1838
P51G,SCA,MIO_EUR_SCA,SI,2017-01-01,1935
P51G,SCA,MIO_EUR_SCA,SI,2017-04-01,1962
P51G,SCA,MIO_EUR_SCA,SI,2017-07-01,1976
P51G,SCA,MIO_EUR_SCA,SI,2017-10-01,2093
P51G,SCA,MIO_EUR_SCA,SI,2018-01-01,2151
P51G,SCA,MIO_EUR_SCA,SI,2018-04-01,2171
P51G,SCA,MIO_EUR_SCA,UK,2015-07-01,
P51G,SCA,MIO_EUR_SCA,UK,2015-10-01,
P51G,SCA,MIO_EUR_SCA,UK,2016-01-01,104712
P51G,SCA,MIO_EUR_SCA,UK,2016-04-01,104773
P51G,SCA,MIO_EUR_SCA,UK,2016-07-01,98847
P51G,SCA,MIO_EUR_SCA,UK,2016-10-01,97053
P51G,SCA,MIO_EUR_SCA,UK,2017-01-01,99383
P51G,SCA,MIO_EUR_SCA,UK,2017-04-01,101517
P51G,SCA,MIO_EUR_SCA,UK,2017-07-01,98349
P51G,SCA,MIO_EUR_SCA,UK,2017-10-01,100859
P51G,SCA,MIO_EUR_SCA,UK,2018-01-01,100897
P51G,SCA,MIO_EUR_SCA,UK,2018-04-01,101318
