currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time,date,value
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,CZ,2017-01-01,216673.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,1995-01-01,8852.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,1996-01-01,12131.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,1997-01-01,16257.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,1998-01-01,27516.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,1999-01-01,81166.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2000-01-01,256443.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2001-01-01,63199.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2002-01-01,54764.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2003-01-01,59655.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2004-01-01,-16624.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2005-01-01,49355.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2006-01-01,69165.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2007-01-01,38340.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2008-01-01,20352.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2009-01-01,39989.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2010-01-01,64686.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2011-01-01,69814.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2012-01-01,50386.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2013-01-01,50525.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2014-01-01,13981.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2015-01-01,48605.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2016-01-01,51816.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DE,2017-01-01,69548.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2004-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2005-01-01,77267.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2006-01-01,15929.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2007-01-01,64307.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2008-01-01,9316.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2009-01-01,20342.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2010-01-01,-64971.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2011-01-01,70411.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2012-01-01,-93529.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2013-01-01,3884.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2014-01-01,38689.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2015-01-01,12842.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2016-01-01,51726.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,DK,2017-01-01,12975.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2000-01-01,455.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2001-01-01,658.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2002-01-01,363.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2003-01-01,926.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2004-01-01,872.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2005-01-01,2397.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2006-01-01,1397.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2007-01-01,2199.2 
